gen_name,leukocyte
ENSG00000000003,35.40032750150823
ENSG00000000419,87.61527191243644
ENSG00000000457,62.69068344393691
ENSG00000000460,52.66741359993106
ENSG00000000938,90.88166853399983
ENSG00000000971,48.29354477290356
ENSG00000001036,69.90864431612513
ENSG00000001084,77.55752822545894
ENSG00000001167,59.43290528311643
ENSG00000001460,84.62897526501767
ENSG00000001461,76.44143755925191
ENSG00000001497,71.89950874773766
ENSG00000001561,56.99819012324399
ENSG00000001617,17.206756873222442
ENSG00000001629,72.48125484788417
ENSG00000001630,56.37335171938291
ENSG00000001631,74.44195466689649
ENSG00000002016,47.54804791864173
ENSG00000002079,3.456002757907438
ENSG00000002330,82.77169697492029
ENSG00000002549,90.84719469102818
ENSG00000002586,98.27199862104628
ENSG00000002587,53.02938895113333
ENSG00000002726,44.341980522278725
ENSG00000002745,31.009221752994915
ENSG00000002746,39.85607170559338
ENSG00000002822,75.75196069981901
ENSG00000002834,90.53693010428337
ENSG00000002919,66.58622769973283
ENSG00000002933,79.70783418081531
ENSG00000003056,93.66543135396019
ENSG00000003096,29.531155735585624
ENSG00000003137,0.34904766008790833
ENSG00000003147,77.406705162458
ENSG00000003249,43.23450831681462
ENSG00000003393,49.629406188054816
ENSG00000003400,67.18951995173661
ENSG00000003402,97.55235714901319
ENSG00000003436,79.79401878824441
ENSG00000003509,67.05593381022149
ENSG00000003756,88.63225028009998
ENSG00000003987,22.769973282771698
ENSG00000004059,96.03981728863225
ENSG00000004139,52.714815134017066
ENSG00000004142,81.65991553908472
ENSG00000004399,62.21666810307679
ENSG00000004455,85.47789364819444
ENSG00000004468,78.0358527966905
ENSG00000004478,74.83840386107042
ENSG00000004487,66.44833232784624
ENSG00000004534,92.40282685512368
ENSG00000004660,77.43256054468672
ENSG00000004700,83.31035077135223
ENSG00000004766,58.6787899681117
ENSG00000004776,9.514780660174091
ENSG00000004777,46.974920279238134
ENSG00000004779,93.06644833232784
ENSG00000004799,55.61492717400672
ENSG00000004809,30.961820218908905
ENSG00000004838,33.28880461949496
ENSG00000004846,57.35154701370335
ENSG00000004848,13.518055675256399
ENSG00000004864,60.3895544255796
ENSG00000004866,51.02559682840645
ENSG00000004897,71.88227182625184
ENSG00000004939,41.135913125915714
ENSG00000004948,21.12815651124709
ENSG00000004961,68.7365336550892
ENSG00000004975,69.79229509609584
ENSG00000005001,32.23304317848832
ENSG00000005007,58.03240541239335
ENSG00000005020,86.65431353960183
ENSG00000005022,97.8324571231578
ENSG00000005059,93.62233905024563
ENSG00000005073,12.5269326898216
ENSG00000005075,94.41954666896493
ENSG00000005100,58.28665000430922
ENSG00000005102,50.13789537188658
ENSG00000005108,15.319313970524865
ENSG00000005156,72.9251055761441
ENSG00000005175,72.02878565888132
ENSG00000005187,49.46996466431096
ENSG00000005189,40.65327932431268
ENSG00000005194,74.13169008015169
ENSG00000005206,69.04248901146255
ENSG00000005238,63.22071877962596
ENSG00000005243,45.040075842454534
ENSG00000005249,45.79419115745928
ENSG00000005302,87.35240885977764
ENSG00000005339,79.26398345255538
ENSG00000005379,53.90416271653883
ENSG00000005381,38.016030336981814
ENSG00000005421,15.39257088683961
ENSG00000005436,66.04326467292941
ENSG00000005448,84.77548909764717
ENSG00000005469,56.76118245281393
ENSG00000005471,54.64104111005774
ENSG00000005483,97.26363871412566
ENSG00000005486,88.53744721192794
ENSG00000005513,30.935964836680167
ENSG00000005700,77.32482978540033
ENSG00000005801,68.5814013617168
ENSG00000005810,92.9931914160131
ENSG00000005812,78.36335430492115
ENSG00000005844,88.67965181418599
ENSG00000005882,66.59484616047574
ENSG00000005884,85.31845212445057
ENSG00000005889,77.94535895888994
ENSG00000005893,88.0074118762389
ENSG00000005961,40.61018702059812
ENSG00000005981,8.467637679910368
ENSG00000006007,77.0361113505128
ENSG00000006015,95.56149271740068
ENSG00000006016,26.37679910368008
ENSG00000006025,59.98879600103422
ENSG00000006042,52.18047056795656
ENSG00000006047,12.470912694992673
ENSG00000006062,61.497026631043695
ENSG00000006071,1.4349737136947343
ENSG00000006116,6.265620960096527
ENSG00000006118,27.44117900542963
ENSG00000006125,77.36361285874342
ENSG00000006194,69.28811514263552
ENSG00000006210,39.02439024390244
ENSG00000006282,61.936568128932166
ENSG00000006283,22.23131948633974
ENSG00000006327,53.39567353270706
ENSG00000006377,10.643799017495475
ENSG00000006432,74.89011462552789
ENSG00000006451,84.67206756873222
ENSG00000006453,38.44264414375593
ENSG00000006459,74.39455313281049
ENSG00000006468,48.95285701973627
ENSG00000006530,65.96569852624322
ENSG00000006534,65.9182969921572
ENSG00000006555,51.129018357321385
ENSG00000006576,83.8576230285271
ENSG00000006606,18.77962595880376
ENSG00000006607,62.12617426527623
ENSG00000006625,81.09109713005257
ENSG00000006634,75.26070843747307
ENSG00000006638,47.37136947341205
ENSG00000006652,91.23071619408773
ENSG00000006659,29.130397311040245
ENSG00000006695,64.11703869688874
ENSG00000006704,77.10936826682754
ENSG00000006712,73.6447470481772
ENSG00000006715,70.63690424890115
ENSG00000006740,44.148065155563216
ENSG00000006744,71.46427648022063
ENSG00000006747,51.83142290786865
ENSG00000006756,54.88235801085926
ENSG00000006757,57.588554684133406
ENSG00000006831,69.05541670257692
ENSG00000006837,45.56580194777213
ENSG00000007001,6.817202447642851
ENSG00000007038,50.17236921485823
ENSG00000007047,56.899077824700505
ENSG00000007062,28.54434198052228
ENSG00000007080,85.14608290959235
ENSG00000007129,58.99767301559942
ENSG00000007168,88.0375764888391
ENSG00000007171,10.833405153839525
ENSG00000007174,50.409376885288296
ENSG00000007202,66.1122123588727
ENSG00000007237,80.82392484702233
ENSG00000007255,90.50676549168318
ENSG00000007264,88.67534258381453
ENSG00000007306,11.277255882099457
ENSG00000007312,97.00077566146686
ENSG00000007314,22.761354822028785
ENSG00000007341,61.11350512798415
ENSG00000007350,52.78807205033181
ENSG00000007372,12.781177281737483
ENSG00000007376,71.83917952253728
ENSG00000007384,20.378350426613807
ENSG00000007392,74.27389468240972
ENSG00000007402,43.044902180470565
ENSG00000007516,40.72222701025597
ENSG00000007520,83.15952770835129
ENSG00000007541,62.087391191933115
ENSG00000007545,50.93079376023443
ENSG00000007866,31.922778591743516
ENSG00000007908,14.935792467465312
ENSG00000007923,56.80858398689994
ENSG00000007933,26.118245281392742
ENSG00000007944,92.21322071877962
ENSG00000007968,44.18253899853486
ENSG00000008018,97.41877100749807
ENSG00000008056,34.71515987244678
ENSG00000008083,83.2069292424373
ENSG00000008086,82.84926312160647
ENSG00000008118,22.188227182625184
ENSG00000008128,89.23123330173232
ENSG00000008130,78.10049125226234
ENSG00000008197,4.270447298112557
ENSG00000008226,34.5384814272171
ENSG00000008256,51.9822459708696
ENSG00000008277,37.71007498060847
ENSG00000008282,92.5751960699819
ENSG00000008283,87.64543652503663
ENSG00000008294,79.48375420149961
ENSG00000008300,36.90855813151771
ENSG00000008311,60.38093596483668
ENSG00000008323,27.178315952770838
ENSG00000008324,91.55390847194691
ENSG00000008382,59.02352839782815
ENSG00000008394,77.71696974920279
ENSG00000008405,63.77660949754373
ENSG00000008438,23.037145565801946
ENSG00000008441,41.68318538309058
ENSG00000008513,85.2193398259071
ENSG00000008516,45.98379729380333
ENSG00000008517,99.36654313539603
ENSG00000008710,72.39507024045506
ENSG00000008735,42.42868223735241
ENSG00000008838,62.53124192019305
ENSG00000008853,51.7883306041541
ENSG00000008869,61.44962509695768
ENSG00000008952,97.19038179781091
ENSG00000008988,99.6983538739981
ENSG00000009307,96.3457726450056
ENSG00000009335,69.79660432646729
ENSG00000009413,94.25148668447815
ENSG00000009694,37.770404205808845
ENSG00000009724,5.99413944669482
ENSG00000009765,85.39601827113678
ENSG00000009780,73.29139015771783
ENSG00000009790,97.32396793932604
ENSG00000009830,38.615013358614156
ENSG00000009844,76.19581142807894
ENSG00000009950,73.17073170731707
ENSG00000009954,83.80591226406963
ENSG00000010017,70.49900887701457
ENSG00000010030,66.27596311298802
ENSG00000010072,80.92734637593726
ENSG00000010165,66.03033698181505
ENSG00000010219,68.36163061277256
ENSG00000010244,95.39774196328536
ENSG00000010256,90.32146858571059
ENSG00000010270,82.73291390157718
ENSG00000010278,85.79677669568215
ENSG00000010292,58.290959234680685
ENSG00000010295,70.79634577264501
ENSG00000010310,48.20305093510299
ENSG00000010318,57.601482375247784
ENSG00000010319,33.64647074032578
ENSG00000010322,73.61027320520554
ENSG00000010327,62.47522192536413
ENSG00000010361,58.71326381108334
ENSG00000010379,20.171507368783935
ENSG00000010404,96.71205722657933
ENSG00000010438,26.682754460053438
ENSG00000010539,62.923381883995525
ENSG00000010610,88.90804102387314
ENSG00000010626,54.32646729294148
ENSG00000010671,78.13065586486253
ENSG00000010704,82.81478927863483
ENSG00000010803,56.274239420839436
ENSG00000010810,96.35008187537706
ENSG00000010818,66.19408773593037
ENSG00000010932,27.139532879427737
ENSG00000011007,73.24398862363182
ENSG00000011009,84.95216754287685
ENSG00000011021,72.48556407825562
ENSG00000011028,42.39420839438076
ENSG00000011052,96.64310954063605
ENSG00000011083,24.308368525381365
ENSG00000011105,30.401620270619667
ENSG00000011114,81.97879858657244
ENSG00000011132,69.80522278721021
ENSG00000011143,51.611652158924414
ENSG00000011198,79.1260880806688
ENSG00000011201,30.16030336981815
ENSG00000011243,80.67310178402137
ENSG00000011258,63.177626475911396
ENSG00000011260,81.06524174782383
ENSG00000011275,79.48806343187107
ENSG00000011295,92.91993449969836
ENSG00000011304,90.98509006291476
ENSG00000011332,22.44247177454107
ENSG00000011347,2.1029044212703614
ENSG00000011376,48.37111091958976
ENSG00000011405,78.35473584417822
ENSG00000011422,93.66112212358873
ENSG00000011426,39.77419632853572
ENSG00000011451,51.69352753598208
ENSG00000011454,72.57174868568474
ENSG00000011465,31.67284323019909
ENSG00000011478,46.3845557183487
ENSG00000011485,68.05567525639921
ENSG00000011523,95.6175127122296
ENSG00000011566,49.62078772731191
ENSG00000011590,63.729207963457725
ENSG00000011600,99.24588468499526
ENSG00000011638,65.07368783935189
ENSG00000012048,71.87796259588038
ENSG00000012061,86.30095664914246
ENSG00000012124,87.3955011634922
ENSG00000012171,30.513660260277515
ENSG00000012174,55.748513315521855
ENSG00000012211,52.71050590364561
ENSG00000012223,38.257347237783335
ENSG00000012232,56.08463328449539
ENSG00000012660,91.58838231491856
ENSG00000012779,76.13548220287856
ENSG00000012817,77.78160820477463
ENSG00000012822,77.00594673791261
ENSG00000012963,64.0136171679738
ENSG00000012983,69.19331207446349
ENSG00000013016,42.657071447039556
ENSG00000013275,89.23985176247523
ENSG00000013288,67.16797379987935
ENSG00000013293,83.47841075583901
ENSG00000013297,28.25562354563475
ENSG00000013306,87.53770576575025
ENSG00000013364,92.60536068258209
ENSG00000013374,87.42997500646385
ENSG00000013375,55.593381022149444
ENSG00000013392,53.78781349650953
ENSG00000013441,95.29001120399897
ENSG00000013503,46.410411100577434
ENSG00000013523,57.17486856847367
ENSG00000013561,94.66086356976643
ENSG00000013563,62.85012496768078
ENSG00000013573,68.15909678531415
ENSG00000013583,72.63638714125658
ENSG00000013588,29.763854175644227
ENSG00000013619,36.550892010686894
ENSG00000013725,93.90243902439023
ENSG00000013810,84.02999224338534
ENSG00000014123,79.82849263121606
ENSG00000014138,59.9801775402913
ENSG00000014164,58.85115918296992
ENSG00000014216,89.65784710850642
ENSG00000014257,45.764026544859085
ENSG00000014641,92.78634835818322
ENSG00000014824,69.36137205895028
ENSG00000014914,61.109195897612686
ENSG00000014919,63.58700336119969
ENSG00000015133,89.94656554339396
ENSG00000015153,85.61147978970955
ENSG00000015171,69.55097819529432
ENSG00000015285,92.75187451521158
ENSG00000015413,25.05817461001465
ENSG00000015475,89.86899939670775
ENSG00000015479,89.27001637507541
ENSG00000015520,4.94268723605964
ENSG00000015532,57.11884857364474
ENSG00000015568,87.2102042575196
ENSG00000015592,17.92639834525554
ENSG00000015676,78.11341894337671
ENSG00000016391,91.52805308971817
ENSG00000016402,8.820994570369733
ENSG00000016602,10.178402137378265
ENSG00000016864,76.81203137119711
ENSG00000017260,70.3094027406705
ENSG00000017427,36.895630440403345
ENSG00000017483,63.69473412048608
ENSG00000017797,87.19727656640524
ENSG00000018189,67.96518141859865
ENSG00000018236,25.230543824872875
ENSG00000018280,85.81401361716797
ENSG00000018408,42.17874687580798
ENSG00000018510,68.88735671809016
ENSG00000018610,70.01637507541153
ENSG00000018625,33.49133844695337
ENSG00000018699,57.256743945531326
ENSG00000018869,46.6474187710075
ENSG00000019102,31.043695595966557
ENSG00000019144,89.14935792467466
ENSG00000019169,69.09419977592002
ENSG00000019186,31.293630957510988
ENSG00000019485,39.989657847108504
ENSG00000019549,24.610014651383263
ENSG00000019582,99.75437386882703
ENSG00000019991,44.708265103852455
ENSG00000019995,62.177885029733694
ENSG00000020129,45.40205119365681
ENSG00000020181,31.11264328190985
ENSG00000020256,53.61544428165129
ENSG00000020426,76.28199603550806
ENSG00000020577,58.70895458071188
ENSG00000020633,93.49737136947341
ENSG00000020922,73.29569938808929
ENSG00000021300,64.77204171334999
ENSG00000021355,96.23373265534777
ENSG00000021461,48.72015857967767
ENSG00000021488,8.549513056968024
ENSG00000021574,70.1068689132121
ENSG00000021645,31.216064810824783
ENSG00000021762,57.17055933810221
ENSG00000021776,71.4384210979919
ENSG00000021826,92.90269757821254
ENSG00000022267,55.86917176592261
ENSG00000022277,91.85124536757735
ENSG00000022556,45.427906575885544
ENSG00000022567,45.02714815134017
ENSG00000022840,91.50219770748944
ENSG00000022976,51.723692148582266
ENSG00000023041,81.85383090580022
ENSG00000023171,59.92415754546238
ENSG00000023191,95.30724812548479
ENSG00000023228,79.14763423252607
ENSG00000023287,84.32732913901577
ENSG00000023318,92.23045764026546
ENSG00000023330,66.5302077049039
ENSG00000023445,96.46643109540636
ENSG00000023516,69.84400586055331
ENSG00000023572,66.26303542187365
ENSG00000023608,67.61182452813928
ENSG00000023697,71.48582263207791
ENSG00000023734,92.03654227354995
ENSG00000023839,34.40058605533052
ENSG00000023892,92.27354994398
ENSG00000023902,87.81780573989485
ENSG00000023909,78.04016202706197
ENSG00000024048,79.33293113849867
ENSG00000024422,21.71421184176506
ENSG00000024526,44.65224510902353
ENSG00000024862,81.06093251745237
