gen_name,hematopoietic stem cell,hematopoietic stem cell and thrombocyte,marrow-derived B cell,mature T cell,neutrophil and myeloid cell,thymic T cell
ENSDARG00000026296,0.0,26.19320789352914,67.7432308398348,0.0,0.0,0.0
ENSDARG00000026313,18.59798072510326,21.17370353373107,0.0,77.80518586507571,61.30679210647085,0.0
ENSDARG00000026322,55.30059660394676,61.38136759981643,61.995181275814595,52.16842588343277,90.29944928866452,69.38962826984856
ENSDARG00000026333,14.616796695731987,13.767783386874713,38.52684717760441,39.28407526388252,23.003671408903166,34.930013767783386
ENSDARG00000026350,94.30931620009179,96.84488297384121,97.99219825608077,98.97315282239559,99.01904543368518,98.74368976594768
ENSDARG00000026359,14.788893988067922,0.0,31.470858191831113,0.0,55.059660394676456,0.0
ENSDARG00000026369,89.77742083524552,98.26755392381827,82.85337310692978,68.62666360715924,97.84304726938963,92.57113354749885
ENSDARG00000026376,63.23428178063332,0.0,0.0,84.50550711335475,63.922670949977054,0.0
ENSDARG00000026383,29.377007801743922,23.061037173015144,36.95502524093621,45.3132170720514,47.73405231757687,37.07549334557137
ENSDARG00000026387,29.199173932996786,33.41555759522717,40.30518586507572,45.49678751720973,58.98921523634695,58.122992198256085
ENSDARG00000026395,33.318035796236806,21.11060119320789,45.89834786599358,36.35268471776044,35.99128040385498,41.88274437815512
ENSDARG00000026400,40.91326296466269,44.05690683799908,0.0,42.23267553923819,46.75883432767324,41.32055988985773
ENSDARG00000026417,61.57641119779716,80.44974759063791,0.0,0.0,0.0,0.0
ENSDARG00000026444,57.60096374483709,59.08100045892611,0.0,0.0,55.83409821018815,0.0
ENSDARG00000026448,71.44332262505738,61.966498393758606,67.04336851766865,0.0,72.6824231298761,82.89352914180816
ENSDARG00000026453,75.36714089031666,56.02914180816888,88.71615419917393,0.0,51.847177604405694,88.84235888022029
ENSDARG00000026454,69.93460302891235,57.153510784763654,46.644102799449286,50.13767783386874,55.191601652134004,51.53740247820101
ENSDARG00000026473,14.11197797154658,11.186324001835704,41.04520422212024,35.73313446535108,23.36507572280863,33.65649380449748
ENSDARG00000026476,96.66131252868288,96.56379072969253,82.48049564020192,94.91739329967875,83.26640660853603,95.14111977971547
ENSDARG00000026482,17.473611748508493,0.0,68.43735658558971,84.79233593391464,0.0,49.4837081229922
ENSDARG00000026484,49.18540614960991,0.0,0.0,0.0,0.0,33.27787976135842
ENSDARG00000026489,94.82560807709959,95.10670032124828,90.65511702615879,68.72992198256081,76.23336392840753,94.92886645250115
ENSDARG00000026505,43.947911886186326,36.51330885727398,58.71385956860945,74.87953189536485,51.73244607618174,67.76617714547957
ENSDARG00000026519,65.84442404772831,85.02753556677375,97.28659935750345,37.88435061955025,60.53809086737035,68.05874254245067
ENSDARG00000026540,80.62184488297383,81.52822395594309,78.32721431849473,88.41785222579165,64.66842588343276,0.0
ENSDARG00000026577,78.09201468563562,75.66544286369894,0.0,31.677374942634234,83.88022028453419,66.57870582836163
ENSDARG00000026582,48.818265259293256,66.64180816888481,81.99288664525012,36.071592473611744,62.98760899495181,69.14869206057824
ENSDARG00000026595,77.3577329050023,86.2035337310693,70.22143184947224,82.14777420835246,52.01927489674163,85.11358421294172
ENSDARG00000026611,49.506654428636985,51.78981184029371,23.61748508490133,0.0,95.6115190454337,97.24070674621386
ENSDARG00000026629,83.14020192748967,92.08352455254703,82.69274896741624,54.60073428178064,94.7739788893988,92.10647085819184
ENSDARG00000026630,51.89880679210647,83.45571363010555,0.0,88.92840752638826,89.90936209270308,77.52983019733823
ENSDARG00000026634,59.23588802202845,88.91693437356587,79.38274437815511,78.93529141808169,81.01193207893529,79.03281321707205
ENSDARG00000026654,83.5761817347407,56.29302432308398,79.89903625516291,86.50183570445158,74.2026158788435,93.63813675998163
ENSDARG00000026655,98.6633776961909,94.97475906379073,0.0,0.0,83.92611289582376,69.24621385956861
ENSDARG00000026663,0.0,0.0,84.35635612666361,31.58558972005507,0.0,0.0
ENSDARG00000026664,67.71454795777879,80.96030289123452,92.66291877007802,73.63469481413493,51.89307021569527,92.03189536484626
ENSDARG00000026680,94.38962826984856,94.67645709040843,96.29417163836622,92.9841670491051,92.82927948600276,87.87287746672786
ENSDARG00000026682,97.28086278109225,46.89651216154199,44.865764111977974,86.04864616796696,87.65488756310233,66.9286369894447
ENSDARG00000026701,52.753556677374945,74.36897659476824,67.14662689307022,0.0,0.0,57.68701239100504
ENSDARG00000026704,73.77810922441486,75.69986232216614,0.0,0.0,56.872418540614966,59.82675539238183
ENSDARG00000026712,98.33065626434144,97.91188618632401,87.2418540614961,97.9290959155576,97.63653051858651,93.64387333639283
ENSDARG00000026723,90.92473611748508,95.25011473152823,96.13928407526389,93.71271225332721,78.6714089031666,95.68035796236806
ENSDARG00000026726,72.1603946764571,98.58306562643413,58.74254245066545,77.3692060578247,94.68793024323084,0.0
ENSDARG00000026759,41.68770078017439,11.392840752638826,30.444011014226707,33.197567691601655,25.837540156034876,0.0
ENSDARG00000026762,68.92496558054152,80.36943552088114,75.66544286369894,88.61863240018357,85.97980725103258,45.03786140431391
ENSDARG00000026766,97.82010096374484,82.58949059201468,97.20055071133548,98.35933914639743,24.644332262505735,97.22923359339146
ENSDARG00000026767,82.10188159706287,90.04703992657183,89.43896282698486,56.7748967416246,63.2629646626893,37.55736576411198
ENSDARG00000026784,19.7969251950436,23.032354290959155,41.75080312069757,48.25034419458467,46.948141349242775,41.61886186324002
ENSDARG00000026787,19.831344653510786,11.128958237723726,56.39628269848554,74.43781551170262,26.164525011473156,37.92450665442863
ENSDARG00000026796,22.62505736576411,0.0,35.18815970628729,32.33134465351078,0.0,0.0
ENSDARG00000026801,92.55392381826526,92.61702615878843,35.99128040385498,79.64662689307022,82.92221202386416,57.43460302891235
ENSDARG00000026806,57.078935291418084,75.38435061955026,37.60325837540156,33.14593850390087,85.55530059660394,90.23061037173015
ENSDARG00000026811,61.16337769619091,24.936897659476827,0.0,0.0,22.659476824231298,0.0
ENSDARG00000026829,99.25424506654429,99.30013767783386,96.00734281780633,98.92726021110602,99.79921982560808,99.36324001835705
ENSDARG00000026834,90.05851307939422,36.70261587884351,66.44676457090408,0.0,0.0,0.0
ENSDARG00000026835,45.92703074804956,0.0,0.0,0.0,52.89697108765489,60.49793483249197
ENSDARG00000026839,77.3118402937127,73.06103717301514,81.57985314364387,80.94309316200092,56.2299219825608,89.12345112436898
ENSDARG00000026842,95.13538320330427,95.0608077099587,96.78751720972923,82.3026617714548,90.05277650298302,93.61519045433685
ENSDARG00000026845,95.42794860027536,97.14318494722349,77.46672785681506,98.21592473611749,97.76273519963286,98.08972005507114
ENSDARG00000026862,77.66750803120698,69.99770536943552,43.339834786599354,46.57526388251492,88.61863240018357,0.0
ENSDARG00000026865,68.82744378155117,94.10279944928867,71.39169343735658,66.91716383662231,98.00367140890317,72.84304726938963
ENSDARG00000026892,64.38733363928407,41.894217530977514,88.40064249655806,0.0,50.5162918770078,0.0
ENSDARG00000026895,0.0,43.597980725103255,76.56608536025699,73.08972005507114,57.75011473152822,54.44584671867829
ENSDARG00000026902,68.38572739788894,57.37150068838916,0.0,0.0,54.153281321707205,0.0
ENSDARG00000026907,44.34947223497017,36.29531895364846,48.94446994033961,58.771225332721436,59.23015144561725,65.06998623221662
ENSDARG00000026908,95.51399724644332,97.24070674621386,96.00160624139514,94.59040844424048,96.43184947223496,94.39536484625975
ENSDARG00000026926,54.772831574116566,45.852455254704,25.912115649380453,0.0,68.51193207893529,25.596603946764574
ENSDARG00000026941,55.7365764111978,0.0,65.10440569068379,80.90293712712253,82.94515832950896,46.51789811840294
ENSDARG00000026967,95.75493345571363,91.81964203763194,88.45800826067003,92.53097751262047,26.996328591096834,74.58122992198255
ENSDARG00000026985,76.52019274896742,60.95686094538779,32.21661312528683,88.93988067921065,92.47361174850849,46.12207434603029
ENSDARG00000026986,51.40546122074346,63.64731528223956,75.20651675080312,0.0,42.73175768701239,88.92840752638826
ENSDARG00000026988,59.87838458008261,60.77329050022946,66.05094079853143,41.905690683799904,30.34648921523635,0.0
ENSDARG00000026990,45.64593850390087,68.68402937127122,95.68035796236806,31.58558972005507,84.55713630105554,76.42267094997706
ENSDARG00000027009,90.78132170720514,82.44033960532354,76.53740247820102,95.39926571821937,84.49977053694356,57.48049564020192
ENSDARG00000027016,83.73680587425424,54.37127122533272,47.97498852684718,76.49724644332262,75.07457549334558,34.35061955025241
ENSDARG00000027017,65.94768242312988,7.251032583754016,25.826067003212483,29.996558054153283,0.0,41.30908673703534
ENSDARG00000027046,68.30541532813217,77.16268930702157,73.22739788893988,0.0,33.352455254704,74.93116108306562
ENSDARG00000027063,99.54107388710418,99.4607618173474,99.37471317117944,99.85084901330886,99.69596145020651,99.36897659476824
ENSDARG00000027065,32.97384121156494,28.436209270307483,47.99219825608077,54.27948600275355,49.77627351996329,54.004130335016065
ENSDARG00000027070,60.44056906837999,69.99196879302433,76.2849931161083,0.0,0.0,81.68884809545663
ENSDARG00000027078,87.48279027076642,93.60371730151445,77.3749426342359,90.63790729692519,91.82537861404315,62.890087195961456
ENSDARG00000027082,55.39238182652593,60.383203304268015,56.40775585130794,0.0,57.956631482331346,0.0
ENSDARG00000027088,0.0,45.227168425883434,0.0,0.0,89.27260211106012,0.0
ENSDARG00000027099,93.09316200091786,95.86966498393758,92.92106470858191,87.51147315282239,91.10256998623221,86.1863240018357
ENSDARG00000027109,95.8467186782928,96.8793024323084,96.0704451583295,94.73382285452043,93.78728774667279,94.7969251950436
ENSDARG00000027129,63.39490592014686,44.63630105553006,55.82262505736576,0.0,42.771913721890776,0.0
ENSDARG00000027140,87.95892611289582,77.0938503900872,87.18448829738412,55.35796236805874,76.44561725562184,73.81252868288206
ENSDARG00000027141,87.97039926571823,96.03028912345113,97.54474529600733,90.45433685176687,92.62849931161084,88.8136759981643
ENSDARG00000027143,20.840982101881597,41.079623680587424,0.0,44.55598898577329,18.701239100504818,0.0
ENSDARG00000027153,0.0,57.589490592014684,0.0,0.0,81.78636989444699,0.0
ENSDARG00000027154,55.042450665442864,75.06883891693438,28.998393758604863,55.32354290959156,86.9837081229922,95.89834786599357
ENSDARG00000027159,53.1092244148692,35.35452042221202,73.38228545204221,52.18563561266636,55.4726938962827,75.60234052317577
ENSDARG00000027161,0.0,0.0,62.327902707664066,0.0,0.0,0.0
ENSDARG00000027172,44.98049564020193,45.35910968334098,52.89123451124369,86.87471317117944,58.312299219825604,80.27191372189077
ENSDARG00000027182,70.82377237264801,23.743689765947682,85.57251032583754,82.61243689765948,48.22739788893988,25.286828820559894
ENSDARG00000027183,60.532354290959155,81.14960991280404,0.0,0.0,37.60325837540156,73.45686094538779
ENSDARG00000027187,82.77306103717301,81.29876089949518,48.829738412115645,37.60899495181276,90.3625516291877,89.58811381367599
ENSDARG00000027192,17.668655346489214,0.0,23.99036255162919,0.0,0.0,0.0
ENSDARG00000027196,34.53992657182194,28.206746213859567,51.59476824231298,60.07342817806334,62.327902707664066,59.637448370812294
ENSDARG00000027199,26.307939421753098,63.23428178063332,0.0,0.0,20.244378155117026,0.0
ENSDARG00000027200,85.6757687012391,64.5938503900872,68.4775126204681,87.9990821477742,90.79853143643874,79.56631482331345
ENSDARG00000027222,90.82721431849473,78.33868747131712,55.151445617255625,88.7964662689307,77.14547957778798,98.10119320789353
ENSDARG00000027234,0.0,52.874024782010096,84.55139972464433,0.0,0.0,0.0
ENSDARG00000027249,99.55254703992658,97.29233593391464,99.53533731069298,99.31161083065626,98.6805874254245,99.51812758145938
ENSDARG00000027279,46.52937127122534,69.92886645250115,67.85796236805875,52.403625516291875,77.65029830197338,65.80426801284993
ENSDARG00000027290,0.0,30.51858650757228,83.44997705369435,0.0,0.0,0.0
ENSDARG00000027310,23.77810922441487,42.978430472693894,34.27604405690684,0.0,38.88251491509867,33.27787976135842
ENSDARG00000027316,50.189307021569526,93.13905461220745,94.60761817347407,30.862781092244152,0.0,89.44469940339606
ENSDARG00000027322,63.69320789352915,64.8233134465351,81.18402937127122,32.773061037173015,84.02937127122533,0.0
ENSDARG00000027345,37.58604864616797,84.367829279486,0.0,0.0,0.0,38.17691601652134
ENSDARG00000027353,81.75195043597981,79.80151445617255,90.23061037173015,0.0,82.43460302891235,67.4506654428637
ENSDARG00000027357,77.26021110601194,84.01216154199173,71.40890316659018,78.3960532354291,27.093850390087198,70.10096374483709
ENSDARG00000027381,36.33547498852685,36.031436438733365,43.54061496099128,41.10256998623222,31.992886645250113,31.298760899495182
ENSDARG00000027394,29.027076640660855,31.63148233134465,55.48990362551629,50.42450665442863,42.52524093620927,54.227856815052775
ENSDARG00000027397,65.47154658100047,53.92381826525929,0.0,61.10027535566773,69.40110142267095,79.09017898118404
ENSDARG00000027403,66.60738871041762,62.79256539697109,43.86759981642955,50.068838916934375,35.69297843047269,50.18357044515833
ENSDARG00000027418,80.42680128499312,71.20812299219826,89.47911886186324,38.49816429554841,65.38549793483249,77.58145938503901
ENSDARG00000027419,33.645020651675075,16.498393758604866,39.63974300137678,49.79921982560808,28.453418999541075,34.625975217989904
ENSDARG00000027424,22.906149609912806,22.86025699862322,32.42312987608995,0.0,20.014915098669114,37.041073887104176
ENSDARG00000027428,56.373336392840756,77.28889398806793,68.31688848095456,28.109224414869203,43.52340523175769,37.53441945846719
ENSDARG00000027461,50.85474988526847,79.30243230839835,79.34832491968793,0.0,54.85314364387334,87.79256539697109
ENSDARG00000027465,50.86048646167966,73.56585589720055,60.23978889398806,39.467645709040845,36.63951353832033,0.0
ENSDARG00000027469,22.756998623221662,19.45273061037173,42.697338228545206,37.53441945846719,43.71271225332721,34.23015144561726
ENSDARG00000027491,85.1881597062873,81.22992198256081,24.414869206057823,40.39123451124369,68.54635153740249,74.03625516291878
ENSDARG00000027497,18.821707205139973,12.391005048187242,90.110142267095,29.927719137218904,18.988067921064708,0.0
ENSDARG00000027500,83.01973382285452,49.66154199173933,33.66796695731987,39.347177604405694,66.02799449288665,37.57457549334557
ENSDARG00000027501,46.66704910509408,58.74827902707664,0.0,0.0,83.39834786599357,71.85061955025242
ENSDARG00000027529,24.437815511702617,60.136530518586504,0.0,49.248508490133084,20.244378155117026,0.0
ENSDARG00000027547,0.0,64.5766406608536,75.63675998164295,0.0,47.062872877466724,73.25034419458467
ENSDARG00000027552,69.38962826984856,83.68517668655346,0.0,30.742312987608994,89.49059201468563,68.2595227168426
ENSDARG00000027572,54.73267553923819,72.72831574116567,0.0,81.07503441945848,73.97888939880679,59.34488297384121
ENSDARG00000027586,45.737723726480034,58.96626893070216,46.701468563561264,85.49793483249198,37.83845800826067,64.3127581459385
ENSDARG00000027590,96.79325378614043,97.03418999541074,96.81620009178522,97.17760440569069,96.345800826067,98.86415787058283
ENSDARG00000027595,77.97728315741166,96.23680587425424,79.47452960073427,94.55598898577328,91.8884809545663,90.21340064249655
ENSDARG00000027599,12.299219825608077,0.0,74.52960073428177,0.0,0.0,0.0
ENSDARG00000027600,61.754245066544286,84.1096833409821,80.83983478659937,45.382055988985776,90.80426801284993,92.64570904084442
ENSDARG00000027609,29.84740706746214,18.580770995869663,27.42657182193667,44.37241854061496,43.04153281321707,42.559660394676456
ENSDARG00000027611,48.37654887563102,37.66636071592473,31.757687012391006,58.19756769160165,47.04566314823314,45.98439651216154
ENSDARG00000027612,71.1163377696191,63.52111060119321,89.16934373565856,63.7849931161083,28.086278109224416,0.0
ENSDARG00000027649,88.67599816429555,93.2193666819642,90.70100963744837,88.65305185865076,82.34855438274438,95.22143184947224
ENSDARG00000027658,78.21248279027077,64.90362551629187,74.9770536943552,62.80403854979348,0.0,58.65649380449748
ENSDARG00000027676,19.349472234970168,42.98990362551629,0.0,0.0,49.29440110142267,32.44607618173474
ENSDARG00000027687,39.18655346489216,45.13538320330427,0.0,0.0,0.0,0.0
ENSDARG00000027689,82.64685635612666,89.03740247820102,75.82606700321249,83.18609453877926,83.73680587425424,91.1484625975218
ENSDARG00000027699,0.0,0.0,0.0,0.0,41.28614043139054,0.0
ENSDARG00000027724,0.0,9.40224873795319,0.0,0.0,27.380679210647084,29.979348324919684
ENSDARG00000027734,91.20582836163378,87.59752179899036,69.83134465351078,89.67416245984397,90.44860027535567,93.7815511702616
ENSDARG00000027738,74.69596145020651,83.69091326296466,72.28659935750345,60.383203304268015,70.25585130793942,71.374483708123
ENSDARG00000027744,78.88939880679212,88.7849931161083,80.90867370353372,94.2691601652134,87.4770536943552,92.17530977512621
ENSDARG00000027749,64.18081688848095,77.54130335016063,56.47085819183112,69.0052776502983,71.25401560348784,65.30518586507571
ENSDARG00000027750,74.51812758145938,95.35910968334098,59.3907755851308,80.16865534648922,89.00298301973383,57.17072051399724
ENSDARG00000027777,60.865075722808626,47.75699862322166,69.91165672326755,0.0,58.96626893070216,88.68747131711794
ENSDARG00000027797,42.12941716383662,44.217530977512624,42.65718219366682,34.132629646626896,36.2035337310693,39.65695273061037
ENSDARG00000027803,52.12253327214319,55.650527765029835,70.45089490592015,78.51078476365305,70.50826067003213,58.73680587425425
ENSDARG00000027807,35.348783845800824,33.95479577787976,51.25057365764112,34.53992657182194,56.93552088113813,51.715236346948146
ENSDARG00000027813,39.502065167508036,67.2212023864158,65.55759522716843,76.18747131711794,73.64616796695732,0.0
ENSDARG00000027824,59.77512620468105,41.46397430013768,38.337540156034876,78.3845800826067,55.335016062413956,61.754245066544286
ENSDARG00000027825,95.0608077099587,91.91142726021111,88.54979348324919,44.079853143643874,86.455943093162,78.60830656264342
ENSDARG00000027826,54.84740706746214,78.98692060578247,77.33478659935751,83.17462138595685,67.93253786140431,69.51009637448371
ENSDARG00000027887,66.34924277191372,62.058283616337775,58.8572739788894,75.01147315282239,91.1312528682882,65.63790729692519
ENSDARG00000027899,76.90454336851766,81.01193207893529,89.65695273061037,88.85383203304268,85.44056906837999,91.06815052776504
ENSDARG00000027903,16.630335016062414,10.25699862322166,33.00826067003212,0.0,24.655805415328132,0.0
ENSDARG00000027907,19.56172556218449,17.9669573198715,28.98692060578247,34.22441486920606,21.764570904084444,74.86232216613125
ENSDARG00000027915,25.12046810463515,54.45158329508949,65.94768242312988,0.0,23.881367599816432,0.0
ENSDARG00000027916,84.42519504359798,92.17530977512621,66.02225791647544,75.63675998164295,79.63515374024782,69.12574575493345
ENSDARG00000027930,37.20169802661771,50.40729692519504,0.0,0.0,0.0,0.0
ENSDARG00000027938,72.36691142726022,57.32560807709959,59.44814134924277,0.0,73.80105553005966,54.904772831574114
ENSDARG00000027940,12.637677833868747,8.536025699862321,0.0,44.229004130335014,0.0,0.0
ENSDARG00000027963,21.97682423129876,17.4449288664525,31.83799908214777,67.93827443781552,31.74047728315741,47.10876548875631
ENSDARG00000027978,88.15970628728775,84.35635612666361,80.77099586966499,90.03556677374944,75.41303350160624,79.04428636989445
ENSDARG00000027984,0.0,41.441027994492885,0.0,0.0,57.153510784763654,0.0
ENSDARG00000027986,62.431161083065625,58.62207434603028,0.0,33.0770995869665,64.94951812758146,38.004818724185405
ENSDARG00000028000,70.47957778797613,76.94469940339606,40.57480495640202,89.8290500229463,90.83295089490592,85.71592473611749
ENSDARG00000028012,40.586278109224416,36.63951353832033,60.99128040385497,86.08880220284534,76.12436897659477,51.97911886186324
ENSDARG00000028017,50.883432767324464,0.0,90.01262046810463,83.81711794401102,0.0,74.68448829738412
ENSDARG00000028048,90.63790729692519,30.879990821477744,0.0,0.0,0.0,0.0
ENSDARG00000028053,24.942634235888022,31.83799908214777,48.892840752638826,28.1206975676916,37.614731528223956,48.468334098210185
ENSDARG00000028058,80.44974759063791,83.26067003212484,81.7691601652134,89.14639743001376,91.03373106929784,95.6115190454337
ENSDARG00000028067,62.86140431390545,77.69619091326297,89.76021110601194,59.56287287746673,91.47544745296007,71.42037631941257
ENSDARG00000028082,68.56929784304727,73.82973841211566,72.56195502524093,86.78866452501147,72.98646167966957,83.64502065167508
ENSDARG00000028086,95.86966498393758,93.87907296925195,97.51032583754015,96.01881597062872,93.43162000917852,91.647544745296
ENSDARG00000028087,88.56700321248279,95.08949059201468,55.9889857732905,75.14915098669114,96.04176227627352,0.0
ENSDARG00000028088,0.0,51.73818265259293,0.0,0.0,69.7625057365764,0.0
ENSDARG00000028099,0.0,40.99357503441946,81.84373565855897,0.0,53.75172097292336,83.89743001376779
ENSDARG00000028106,93.62092703074805,93.27099586966499,91.9401101422671,98.54864616796696,84.1096833409821,92.67439192290041
ENSDARG00000028118,13.211335474988529,53.69435520881139,0.0,0.0,74.2255621844883,0.0
ENSDARG00000028119,97.9290959155576,98.19297843047269,95.52547039926573,81.91257457549335,92.61702615878843,97.4128040385498
ENSDARG00000028131,74.19114272602111,68.85039008719596,61.86324001835705,51.74965580541533,60.32583754015604,66.03373106929784
ENSDARG00000028148,36.26663607159247,23.9616796695732,31.33318035796237,74.86805874254246,38.458008260670034,27.518357044515835
ENSDARG00000028164,43.86186324001836,64.86346948141349,40.65511702615879,57.8132170720514,66.91716383662231,47.28659935750344
ENSDARG00000028173,21.081918311151902,25.871959614502067,36.9837081229922,53.34442404772831,60.37746672785681,43.87907296925195
ENSDARG00000028198,97.52179899036256,98.37654887563102,98.14134924277191,90.27650298301974,97.00550711335475,97.69389628269849
ENSDARG00000028201,73.41670491050941,69.23474070674621,41.142726021110605,75.96948141349242,76.49150986691143,35.35452042221202
ENSDARG00000028213,0.0,52.20858191831115,68.82170720513997,0.0,67.80633318035795,25.699862322166133
ENSDARG00000028228,81.48233134465352,71.99977053694356,25.912115649380453,0.0,85.72739788893988,62.95318953648462
ENSDARG00000028257,18.523405231757685,0.0,35.050481872418544,0.0,0.0,32.90500229463056
ENSDARG00000028259,74.73611748508489,86.03717301514456,81.40201927489674,52.67324460761817,66.54428636989445,81.2241854061496
ENSDARG00000028275,53.48210188159707,86.65098669114273,70.5713630105553,0.0,82.68701239100504,74.48944469940339
ENSDARG00000028295,61.060119320789354,67.63423588802203,91.80816888480955,59.1154199173933,55.06539697108765,75.68838916934374
ENSDARG00000028306,31.63148233134465,30.845571363010553,54.45158329508949,44.986232216613125,40.8788435061955,55.2030748049564
ENSDARG00000028321,64.0603487838458,77.8740247820101,67.57113354749885,71.29417163836622,47.80289123451124,0.0
ENSDARG00000028322,82.84189995410739,68.4775126204681,72.83731069297843,58.63928407526389,80.52432308398348,86.61656723267554
ENSDARG00000028327,94.73955943093162,90.54038549793482,88.01055530059661,0.0,76.95043597980725,77.6158788435062
ENSDARG00000028335,99.61564938044974,99.60991280403854,98.9387333639284,97.69389628269849,98.51422670949978,99.2427719137219
ENSDARG00000028336,38.790729692519506,82.3141349242772,0.0,81.06929784304727,73.41670491050941,79.53763194125746
ENSDARG00000028346,62.82698485543827,48.066773749426346,54.41716383662231,63.82514915098669,42.35314364387334,61.38710417622762
ENSDARG00000028367,27.05943093162001,56.568379990821484,29.61220743460303,42.410509407985316,72.86025699862321,0.0
ENSDARG00000028379,65.52317576870124,65.91899954107389,60.532354290959155,42.255621844882974,61.318265259293256,0.0
ENSDARG00000028386,77.63308857273978,58.11725562184489,85.48072510325837,51.589031665901786,83.28361633776962,70.63446535107848
ENSDARG00000028389,0.0,63.245754933455714,45.020651675080316,80.32927948600276,83.8515374024782,74.71317117944011
ENSDARG00000028396,84.59729233593391,92.91532813217071,98.25034419458467,91.4066085360257,96.73015144561725,70.51399724644332
ENSDARG00000028401,93.80449747590637,80.95456631482332,87.30495640201927,0.0,74.80495640201927,47.78568150527765
ENSDARG00000028431,75.40156034878385,80.2030748049564,92.42771913721892,45.75493345571363,60.45204222120238,89.8233134465351
ENSDARG00000028442,62.64915098669114,60.32583754015604,0.0,0.0,50.717072051399725,63.377696190913255
ENSDARG00000028448,60.1766865534649,66.05667737494262,66.80816888480955,68.7586048646168,42.53671408903167,76.7955484167049
ENSDARG00000028475,93.79302432308398,44.03969710876549,50.43597980725103,54.531895364846264,65.68953648462598,55.76525929325379
ENSDARG00000028478,22.93483249196879,14.289811840293712,0.0,46.041762276273516,26.864387333639282,0.0
ENSDARG00000028507,26.898806792106473,84.58008260670033,38.87104176227628,60.9453877925654,30.317806333180357,35.30289123451124
ENSDARG00000028517,57.70995869664984,75.31551170261588,83.74254245066545,82.22808627810923,82.7960073428178,83.78843506195503
ENSDARG00000028523,52.678981184029375,51.5603487838458,74.98852684717761,48.35360256998623,50.441716383662225,39.70284534189996
ENSDARG00000028533,98.1470858191831,80.36369894446995,96.62689307021569,91.44676457090408,53.28705828361634,89.24391922900413
ENSDARG00000028539,74.40339605323543,62.33363928407526,63.366223038090865,28.72303809086737,72.80862781092245,45.50252409362093
ENSDARG00000028542,92.7260211106012,85.9396512161542,77.0823772372648,96.54658100045893,84.92427719137218,78.1206975676916
ENSDARG00000028546,89.94951812758146,91.59591555759523,72.87746672785681,74.7303809086737,90.65511702615879,92.80633318035795
ENSDARG00000028552,19.74529600734282,12.878614043139056,33.68517668655346,0.0,22.148921523634694,28.092014685635615
ENSDARG00000028559,82.91073887104177,84.59155575952272,83.49013308857273,65.81574116567232,93.5004589261129,86.06585589720055
ENSDARG00000028581,49.35176686553465,45.76067003212483,82.91647544745297,39.10050481872418,76.45135383203304,55.05392381826526
ENSDARG00000028583,52.77650298301973,0.0,55.93735658558971,0.0,82.96810463515374,79.1877007801744
ENSDARG00000028614,58.72533272143185,54.28522257916475,69.90018357044517,82.52638825149151,72.30954566314823,84.22441486920606
ENSDARG00000028618,98.34212941716383,99.52960073428177,92.52524093620927,96.91945846718679,96.91372189077558,0.0
ENSDARG00000028663,63.44653510784764,81.86668196420376,0.0,67.78338687471317,63.14249655805415,67.13515374024782
ENSDARG00000028664,47.745525470399265,0.0,0.0,0.0,0.0,50.47613584212942
ENSDARG00000028676,27.965810004589258,20.198485543827445,0.0,79.9391922900413,20.014915098669114,39.62826984855438
ENSDARG00000028688,63.05644791188618,63.60142267094998,59.6317117944011,72.84304726938963,0.0,0.0
ENSDARG00000028699,94.57893529141809,95.91555759522717,98.1642955484167,87.70651675080312,92.81206975676916,96.95387792565397
ENSDARG00000028715,55.32927948600276,68.24804956402019,0.0,36.932078935291415,19.900183570445158,0.0
ENSDARG00000028721,84.1039467645709,78.47062872877467,92.2097292335934,77.3519963285911,81.58558972005507,70.73772372648004
ENSDARG00000028731,35.136530518586504,81.93552088113813,77.10532354290959,73.62895823772374,67.11794401101423,70.91555759522717
ENSDARG00000028740,17.4506654428637,10.411886186324,32.25103258375401,0.0,0.0,0.0
ENSDARG00000028748,95.94997705369435,90.8501606241395,89.97820100963744,82.7960073428178,90.74116567232676,90.31092244148692
ENSDARG00000028780,59.44240477283157,7.956631482331344,42.68586507572281,83.08857273978889,27.782239559430934,0.0
ENSDARG00000028784,36.38136759981643,33.949059201468565,54.153281321707205,40.75837540156035,42.94974759063791,36.9722349701698
ENSDARG00000028786,0.0,19.779715465810003,0.0,40.01835704451583,63.30312069756769,0.0
ENSDARG00000028793,75.66544286369894,60.04474529600734,55.7251032583754,36.14616796695732,78.47062872877467,72.24070674621386
ENSDARG00000028815,34.958696649839375,43.92496558054153,0.0,0.0,59.47108765488757,76.64066085360257
ENSDARG00000028824,38.58421294171638,41.64180816888481,61.98944469940339,57.60670032124828,61.616567232675536,53.023175768701236
ENSDARG00000028845,15.85589720055071,12.086966498393759,29.566314823313444,40.792794860027534,28.6484625975218,43.92496558054153
ENSDARG00000028848,83.74827902707665,83.38687471317118,66.20582836163378,64.26686553464891,81.92404772831574,73.4224414869206
ENSDARG00000028850,18.494722349701696,13.113813675998164,32.8074804956402,0.0,24.386186324001834,37.867140890316655
ENSDARG00000028878,0.0,15.265029830197339,58.352455254704,0.0,0.0,0.0
ENSDARG00000028889,87.35084901330886,88.61289582377238,29.061496099128043,82.28545204222121,75.09178522257916,83.42129417163837
