gen_name,CD8-Positive T-Lymphocytes
ENSG00000000003,20.072900955253896
ENSG00000000419,88.66264454499748
ENSG00000000457,58.85495223730518
ENSG00000000460,50.52161890397184
ENSG00000000971,19.620412267471092
ENSG00000001036,80.93262946204123
ENSG00000001084,46.92684766214178
ENSG00000001167,78.65761689291101
ENSG00000001460,43.13097033685269
ENSG00000001461,71.1035696329814
ENSG00000001497,70.33056812468578
ENSG00000001561,72.3667672197084
ENSG00000001626,32.78029160382101
ENSG00000001629,42.06259426847662
ENSG00000001630,75.65359477124183
ENSG00000001631,64.07114127702364
ENSG00000002016,65.47888386123681
ENSG00000002330,74.64806435394671
ENSG00000002549,85.21870286576168
ENSG00000002586,98.21518350930116
ENSG00000002587,22.8192559074912
ENSG00000002726,2.3252890899949725
ENSG00000002746,21.210407239819006
ENSG00000002822,79.69457013574662
ENSG00000002834,81.8878833584716
ENSG00000002919,64.70588235294117
ENSG00000003056,97.61186525892408
ENSG00000003147,31.190296631473103
ENSG00000003393,55.266465560583214
ENSG00000003400,65.17722473604827
ENSG00000003402,95.79562594268477
ENSG00000003436,58.496732026143796
ENSG00000003509,63.00276520864756
ENSG00000003756,88.39240824534942
ENSG00000003989,14.146556058320764
ENSG00000004059,94.50729009552539
ENSG00000004139,51.85394670688789
ENSG00000004142,80.48014077425843
ENSG00000004399,23.68024132730015
ENSG00000004455,92.58421317244847
ENSG00000004468,78.50678733031674
ENSG00000004478,75.72272498743087
ENSG00000004487,61.04826546003017
ENSG00000004534,90.91251885369532
ENSG00000004660,8.081950729009552
ENSG00000004700,96.88285570638512
ENSG00000004766,78.17998994469583
ENSG00000004777,35.26269482151835
ENSG00000004779,84.95475113122171
ENSG00000004846,17.747611865258925
ENSG00000004864,39.41679235796883
ENSG00000004897,84.15032679738562
ENSG00000004939,25.936400201106085
ENSG00000004961,67.13172448466565
ENSG00000004975,60.256410256410255
ENSG00000005007,54.587732528908994
ENSG00000005020,75.24509803921569
ENSG00000005022,96.1035696329814
ENSG00000005059,96.59376571141277
ENSG00000005075,75.63474107591755
ENSG00000005100,41.8614881850176
ENSG00000005156,63.21015585721468
ENSG00000005175,81.92559074912016
ENSG00000005187,41.41528406234289
ENSG00000005189,71.50578179989945
ENSG00000005194,84.87933634992459
ENSG00000005206,47.863247863247864
ENSG00000005238,47.44218200100553
ENSG00000005302,86.88411261940674
ENSG00000005339,52.89089994972348
ENSG00000005379,49.89316239316239
ENSG00000005436,77.35042735042735
ENSG00000005448,95.93388637506285
ENSG00000005469,31.919306184012065
ENSG00000005483,96.3172448466566
ENSG00000005486,85.02388134741075
ENSG00000005700,82.24610356963298
ENSG00000005801,74.23956762192057
ENSG00000005810,67.74761186525893
ENSG00000005812,53.349673202614376
ENSG00000005844,98.33459024635495
ENSG00000005882,62.47486173956762
ENSG00000005884,33.31447963800905
ENSG00000005889,68.25037707390649
ENSG00000005893,90.53544494720965
ENSG00000005961,13.071895424836603
ENSG00000005981,40.095525389643036
ENSG00000006007,88.46153846153845
ENSG00000006015,84.00578179989945
ENSG00000006025,65.88109602815486
ENSG00000006042,15.818250377073905
ENSG00000006062,68.3572146807441
ENSG00000006071,11.852689793866263
ENSG00000006118,16.773504273504273
ENSG00000006125,89.70588235294117
ENSG00000006194,46.4492207139266
ENSG00000006210,11.934389140271493
ENSG00000006282,61.12368024132731
ENSG00000006283,15.987933634992457
ENSG00000006327,42.82302664655606
ENSG00000006377,19.720965309200604
ENSG00000006432,44.6078431372549
ENSG00000006451,87.89592760180996
ENSG00000006453,5.819507290095525
ENSG00000006459,45.374560080442436
ENSG00000006530,84.10005027652086
ENSG00000006534,21.518350930115638
ENSG00000006555,19.444444444444446
ENSG00000006576,85.61463046757164
ENSG00000006607,58.754399195575665
ENSG00000006625,73.59854198089492
ENSG00000006634,91.42156862745098
ENSG00000006638,16.082202111613878
ENSG00000006652,79.05354449472097
ENSG00000006695,72.22850678733032
ENSG00000006704,22.033685268979387
ENSG00000006712,74.10759175465058
ENSG00000006715,77.39441930618402
ENSG00000006740,19.501005530417295
ENSG00000006744,89.41050779286074
ENSG00000006747,41.48441427853193
ENSG00000006756,29.86425339366516
ENSG00000006757,44.752388134741075
ENSG00000006831,47.95123177476119
ENSG00000006837,53.223981900452486
ENSG00000007047,24.63549522373052
ENSG00000007080,80.9703368526898
ENSG00000007129,64.82528908999498
ENSG00000007168,77.04876822523882
ENSG00000007174,26.577425842131724
ENSG00000007202,37.18577174459527
ENSG00000007237,31.171442936148818
ENSG00000007255,71.4555052790347
ENSG00000007264,64.56133735545501
ENSG00000007312,69.0359477124183
ENSG00000007341,55.54298642533937
ENSG00000007372,18.834841628959275
ENSG00000007376,74.44695827048768
ENSG00000007392,86.40020110608346
ENSG00000007402,58.45274007038713
ENSG00000007516,49.14529914529914
ENSG00000007520,50.43991955756661
ENSG00000007541,60.48265460030166
ENSG00000007866,3.8587229763700353
ENSG00000007923,61.32478632478633
ENSG00000007933,15.566867772750125
ENSG00000007944,72.140522875817
ENSG00000007968,47.944947209653094
ENSG00000008018,98.35344394167923
ENSG00000008083,70.18602312719959
ENSG00000008086,41.55354449472097
ENSG00000008128,63.08446455505279
ENSG00000008130,47.630718954248366
ENSG00000008226,33.26420311714429
ENSG00000008282,80.05907491201609
ENSG00000008283,58.792106586224236
ENSG00000008294,61.43790849673203
ENSG00000008300,38.5369532428356
ENSG00000008311,22.94494720965309
ENSG00000008323,14.856711915535445
ENSG00000008324,67.27626948215185
ENSG00000008394,26.451734539969834
ENSG00000008405,76.6088486676722
ENSG00000008513,89.96983408748115
ENSG00000008516,59.16289592760181
ENSG00000008517,99.86173956762192
ENSG00000008710,57.49120160884866
ENSG00000008735,16.70437405731523
ENSG00000008838,69.33760683760684
ENSG00000008853,36.49446958270487
ENSG00000008869,75.48391151332328
ENSG00000008952,80.44243338360985
ENSG00000008988,97.67471091000502
ENSG00000009307,98.90648567119156
ENSG00000009335,57.05128205128205
ENSG00000009413,79.33634992458522
ENSG00000009694,53.10457516339869
ENSG00000009724,16.36500754147813
ENSG00000009765,35.97913524384113
ENSG00000009780,46.73202614379085
ENSG00000009790,98.78079436902966
ENSG00000009830,23.755656108597282
ENSG00000009844,93.81598793363499
ENSG00000009950,20.28657616892911
ENSG00000009954,83.11965811965813
ENSG00000010017,49.25842131724485
ENSG00000010072,46.16013071895425
ENSG00000010165,74.04474610356964
ENSG00000010219,53.58848667672197
ENSG00000010244,97.48617395676219
ENSG00000010256,97.60558069381598
ENSG00000010270,87.97762694821517
ENSG00000010278,36.469331322272495
ENSG00000010292,82.7928607340372
ENSG00000010295,62.801659125188536
ENSG00000010310,39.240824534942185
ENSG00000010318,54.17923579688285
ENSG00000010322,71.60633484162896
ENSG00000010361,16.245600804424335
ENSG00000010404,92.34539969834088
ENSG00000010539,56.34741075917547
ENSG00000010610,20.39969834087481
ENSG00000010626,57.440925087983906
ENSG00000010704,13.134741075917548
ENSG00000010803,50.452488687782804
ENSG00000010810,97.37933634992459
ENSG00000010818,54.07868275515334
ENSG00000010932,15.082956259426847
ENSG00000011007,76.20663650075414
ENSG00000011009,88.8763197586727
ENSG00000011021,59.56510809451986
ENSG00000011052,41.3964303670186
ENSG00000011114,51.388888888888886
ENSG00000011132,75.43363499245852
ENSG00000011143,52.44469582704877
ENSG00000011198,56.083459024635495
ENSG00000011243,75.5718954248366
ENSG00000011258,18.63373554550025
ENSG00000011260,93.74685771744595
ENSG00000011275,81.1902966314731
ENSG00000011295,85.67747611865258
ENSG00000011304,92.49622926093515
ENSG00000011332,17.332830568124685
ENSG00000011376,70.36199095022624
ENSG00000011405,40.81196581196581
ENSG00000011422,34.923328305681245
ENSG00000011426,50.44620412267471
ENSG00000011451,27.37556561085973
ENSG00000011454,53.330819507290094
ENSG00000011465,33.59728506787331
ENSG00000011478,38.73177476118653
ENSG00000011485,85.80945198592256
ENSG00000011523,63.31070889894419
ENSG00000011590,48.636249371543485
ENSG00000011638,49.28984414278532
ENSG00000012048,66.83634992458522
ENSG00000012061,82.30894922071393
ENSG00000012124,15.705128205128204
ENSG00000012171,13.920311714429362
ENSG00000012174,52.73378582202112
ENSG00000012211,54.80140774258422
ENSG00000012232,43.77199597787833
ENSG00000012660,94.24962292609351
ENSG00000012817,88.23529411764706
ENSG00000012822,70.01005530417295
ENSG00000012963,87.39944695827049
ENSG00000012983,54.4746103569633
ENSG00000013016,57.4534942182001
ENSG00000013275,93.63373554550026
ENSG00000013288,46.373805932629466
ENSG00000013293,29.399195575666166
ENSG00000013297,27.916038210155858
ENSG00000013306,83.3710407239819
ENSG00000013364,96.77601809954751
ENSG00000013374,74.17043740573152
ENSG00000013375,37.09778783308195
ENSG00000013392,7.390648567119156
ENSG00000013441,98.07063851181498
ENSG00000013523,53.31825037707391
ENSG00000013561,63.44268476621417
ENSG00000013563,36.16138763197586
ENSG00000013573,63.599798893916535
ENSG00000013583,66.47184514831574
ENSG00000013588,30.392156862745097
ENSG00000013619,41.61010558069382
ENSG00000013725,93.95424836601308
ENSG00000013810,84.2885872297637
ENSG00000014123,89.5739064856712
ENSG00000014138,73.43514328808446
ENSG00000014164,61.87154348919055
ENSG00000014216,86.0168426344897
ENSG00000014257,20.933886375062848
ENSG00000014641,96.58748114630468
ENSG00000014824,89.16540975364505
ENSG00000014919,66.11362493715434
ENSG00000015133,80.19733534439418
ENSG00000015153,62.613122171945705
ENSG00000015171,65.22750125691303
ENSG00000015285,33.8298139768728
ENSG00000015475,68.09326294620412
ENSG00000015479,98.3848667672197
ENSG00000015520,12.210910005027651
ENSG00000015532,58.59100050276521
ENSG00000015568,43.08697838109603
ENSG00000015676,83.33961789844143
ENSG00000016391,18.445198592257416
ENSG00000016864,91.7295123177476
ENSG00000017260,78.18627450980392
ENSG00000017427,23.26546003016591
ENSG00000017483,71.92056309703368
ENSG00000017797,54.28607340372046
ENSG00000018189,55.203619909502265
ENSG00000018236,7.96882855706385
ENSG00000018280,27.48868778280543
ENSG00000018408,20.588235294117645
ENSG00000018510,77.02362996480645
ENSG00000018610,47.07139265962795
ENSG00000018625,11.51332327802916
ENSG00000018699,59.72850678733032
ENSG00000019144,37.54399195575666
ENSG00000019485,19.997486173956762
ENSG00000019505,7.164404223227752
ENSG00000019582,99.8743086978381
ENSG00000019995,44.15535444947209
ENSG00000020129,57.47234791352438
ENSG00000020256,55.29788838612368
ENSG00000020426,61.59502262443439
ENSG00000020577,15.899949723479134
ENSG00000020633,85.6523378582202
ENSG00000020922,72.20965309200604
ENSG00000021300,66.89919557566616
ENSG00000021355,93.29436902966314
ENSG00000021461,23.127199597787833
ENSG00000021488,25.477626948215182
ENSG00000021574,50.370789341377574
ENSG00000021645,16.45299145299145
ENSG00000021776,83.22649572649573
ENSG00000021826,14.61161387631976
ENSG00000022267,66.01935646053293
ENSG00000022277,96.38637506284566
ENSG00000022355,8.873805932629462
ENSG00000022556,66.59753645047762
ENSG00000022840,93.66515837104072
ENSG00000022976,57.27124183006536
ENSG00000023041,86.64529914529915
ENSG00000023171,59.131473102061335
ENSG00000023191,94.89064856711916
ENSG00000023228,66.64781297134238
ENSG00000023287,77.1807440925088
ENSG00000023318,92.80417295123178
ENSG00000023330,83.18878833584716
ENSG00000023445,90.93137254901961
ENSG00000023516,81.62393162393163
ENSG00000023572,62.34917043740573
ENSG00000023608,65.00754147812971
ENSG00000023697,64.00201106083459
ENSG00000023734,96.03443941679237
ENSG00000023839,12.28004022121669
ENSG00000023892,95.73906485671192
ENSG00000023902,66.91176470588235
ENSG00000023909,80.25389643036702
ENSG00000024048,71.14756158873806
ENSG00000024422,18.65887380593263
ENSG00000024526,52.155605832076425
ENSG00000024862,81.7621920563097
ENSG00000025039,21.700603318250376
ENSG00000025156,42.95500251382604
ENSG00000025293,86.3499245852187
ENSG00000025423,44.70211161387632
ENSG00000025708,75.07541478129713
ENSG00000025770,84.20060331825037
ENSG00000025772,76.10608345902463
ENSG00000025796,78.79587732528908
ENSG00000025800,71.70688788335848
ENSG00000026025,99.34640522875817
ENSG00000026103,87.75766716943187
ENSG00000026297,89.65560583207642
ENSG00000026508,97.34162895927602
ENSG00000026559,17.175716440422324
ENSG00000026751,92.03117144293614
ENSG00000026950,81.20915032679738
ENSG00000027001,52.243589743589745
ENSG00000027075,98.78707893413777
ENSG00000027697,90.60457516339869
ENSG00000027869,87.42458521870287
ENSG00000028116,72.83810960281548
ENSG00000028137,98.24660633484163
