gen_name,mesenchymal stem cell of the bone marrow
ENSG00000129636,87.68809191865776
ENSG00000129646,31.051391760011537
ENSG00000129657,84.24594971395607
ENSG00000129667,44.531512908033264
ENSG00000129673,11.422527763088313
ENSG00000129675,61.78068362097976
ENSG00000129680,86.99581750877363
ENSG00000129682,72.0926878515456
ENSG00000129691,69.66491995577135
ENSG00000129696,75.34733907023701
ENSG00000129749,35.527138118359694
ENSG00000129757,34.955050237969324
ENSG00000129810,55.367530407191964
ENSG00000129824,97.66838132782077
ENSG00000129910,39.262535455026196
ENSG00000129911,14.946396807845778
ENSG00000129925,54.41565309360127
ENSG00000129932,22.402769097639535
ENSG00000129933,60.501898947166
ENSG00000129968,28.710158165472816
ENSG00000129990,45.96413633959906
ENSG00000130005,55.55502139320225
ENSG00000130021,69.81395125234364
ENSG00000130023,77.5731935964617
ENSG00000130024,83.17869333205135
ENSG00000130032,56.91072544589203
ENSG00000130038,83.08254410845632
ENSG00000130045,77.79914427191001
ENSG00000130052,51.81000913417624
ENSG00000130055,22.114321426854477
ENSG00000130066,98.84140185568
ENSG00000130119,88.67842892168646
ENSG00000130147,87.03427719821163
ENSG00000130150,88.04865150713907
ENSG00000130158,45.16609778376039
ENSG00000130159,45.11802317196288
ENSG00000130164,65.2180183645017
ENSG00000130165,65.12186914090668
ENSG00000130167,9.196673236863612
ENSG00000130175,51.50233161867218
ENSG00000130176,68.91014855055046
ENSG00000130177,86.27950579299072
ENSG00000130182,19.225037257824145
ENSG00000130193,28.868804384404594
ENSG00000130202,57.050141820104805
ENSG00000130203,31.575405028604393
ENSG00000130204,52.3436373251286
ENSG00000130208,18.79717321282631
ENSG00000130224,52.406134320465355
ENSG00000130226,33.14263737320321
ENSG00000130227,75.49637036680929
ENSG00000130244,51.66578529878372
ENSG00000130254,59.593288784193064
ENSG00000130255,97.17321282630643
ENSG00000130270,49.882217201096104
ENSG00000130294,8.970722561415316
ENSG00000130299,44.14210855247344
ENSG00000130303,18.989471660016346
ENSG00000130304,55.73770491803278
ENSG00000130305,47.35830008172684
ENSG00000130307,40.69035142541224
ENSG00000130309,98.23085428585165
ENSG00000130311,47.56502091245613
ENSG00000130312,60.07403490216816
ENSG00000130313,55.03100812460939
ENSG00000130332,69.3476275179078
ENSG00000130338,93.95221383587328
ENSG00000130340,75.97711648478439
ENSG00000130347,55.23772895533868
ENSG00000130348,74.62621989327435
ENSG00000130349,82.84697851064853
ENSG00000130363,64.39594250276429
ENSG00000130368,40.517282822941205
ENSG00000130377,17.79241382625835
ENSG00000130382,52.76188644776694
ENSG00000130396,63.62674871400414
ENSG00000130402,84.2122974856978
ENSG00000130413,62.38642372962838
ENSG00000130414,88.28902456612663
ENSG00000130429,80.86149704341138
ENSG00000130449,78.81351858083747
ENSG00000130475,25.335320417287633
ENSG00000130477,27.888082303735395
ENSG00000130479,42.90178356809769
ENSG00000130508,96.84630546608336
ENSG00000130511,34.70506225662228
ENSG00000130513,47.72366713138791
ENSG00000130517,65.57857795298303
ENSG00000130518,24.633431085043988
ENSG00000130520,64.09307244843998
ENSG00000130522,79.47694822364309
ENSG00000130528,40.41632613816644
ENSG00000130529,56.60304793038796
ENSG00000130544,78.3471948464016
ENSG00000130545,14.23489255324263
ENSG00000130558,5.398778904860343
ENSG00000130559,65.82375847315033
ENSG00000130560,66.11701360511513
ENSG00000130561,51.27157348204413
ENSG00000130584,14.427191000432671
ENSG00000130589,22.58064516129032
ENSG00000130590,27.6621316282871
ENSG00000130592,32.00326907360223
ENSG00000130612,34.48391904235373
ENSG00000130635,97.51935003124849
ENSG00000130638,92.05326666987163
ENSG00000130640,63.36233834911783
ENSG00000130649,38.12797461660497
ENSG00000130653,20.92687851545599
ENSG00000130669,44.55074275275227
ENSG00000130684,69.3668573626268
ENSG00000130695,42.91620595163694
ENSG00000130699,44.26229508196721
ENSG00000130702,26.4266141050911
ENSG00000130703,79.62117205903563
ENSG00000130706,69.24186337195327
ENSG00000130707,74.84255564636315
ENSG00000130713,74.14066631411951
ENSG00000130714,58.5212249411086
ENSG00000130717,43.67578481803759
ENSG00000130720,33.70030287005432
ENSG00000130723,82.6931397528965
ENSG00000130724,87.49098601028797
ENSG00000130725,47.4111821547041
ENSG00000130726,58.30488918801981
ENSG00000130731,55.75693476275178
ENSG00000130733,58.891399451949425
ENSG00000130734,25.388202490264888
ENSG00000130741,99.52406134320465
ENSG00000130748,13.268592856112688
ENSG00000130749,87.62078746214125
ENSG00000130751,9.836065573770492
ENSG00000130755,16.20114417576078
ENSG00000130758,37.47896735733859
ENSG00000130762,1.1778279890389887
ENSG00000130764,70.20335560790346
ENSG00000130766,55.454064708427474
ENSG00000130768,5.547810201432624
ENSG00000130770,94.84640161530695
ENSG00000130772,58.67025623768088
ENSG00000130775,31.589827412143645
ENSG00000130779,91.45233402240277
ENSG00000130783,28.099610595644442
ENSG00000130787,33.705110331234074
ENSG00000130803,65.7468390942743
ENSG00000130810,38.555838661602806
ENSG00000130811,80.83745973751262
ENSG00000130813,55.09831258112591
ENSG00000130816,75.75116580933609
ENSG00000130818,88.4380558626989
ENSG00000130821,52.52632084995914
ENSG00000130822,11.869621652805154
ENSG00000130826,89.08225566078553
ENSG00000130827,69.44377674150282
ENSG00000130830,67.57848180375944
ENSG00000130844,70.68890918705831
ENSG00000130856,59.48752463823854
ENSG00000130876,14.417576078073168
ENSG00000130881,31.935964617085716
ENSG00000130921,81.32782077784722
ENSG00000130935,90.04374789673574
ENSG00000130939,76.11172539781741
ENSG00000130940,12.956107879428874
ENSG00000130943,22.18162588337099
ENSG00000130956,53.23301764338253
ENSG00000130958,64.58343348877457
ENSG00000130962,75.96269410124513
ENSG00000130985,88.60150954281045
ENSG00000130988,45.86798711600404
ENSG00000130997,45.9208691889813
ENSG00000131002,83.12581125907408
ENSG00000131013,95.46175664631508
ENSG00000131015,68.94860823998846
ENSG00000131016,97.12513821450892
ENSG00000131018,95.94250276429018
ENSG00000131019,86.02951781164367
ENSG00000131023,80.36152108071727
ENSG00000131037,20.09518773135907
ENSG00000131042,17.898177972212874
ENSG00000131043,70.28508244795924
ENSG00000131044,21.998942358540454
ENSG00000131051,97.7933753184943
ENSG00000131061,36.70496610739868
ENSG00000131067,34.5464160376905
ENSG00000131069,57.39147156386713
ENSG00000131080,75.33772414787751
ENSG00000131089,69.67453487813086
ENSG00000131095,48.81015335801163
ENSG00000131097,10.62448920724965
ENSG00000131100,92.79361569155328
ENSG00000131115,70.51103312340753
ENSG00000131116,36.62804672852267
ENSG00000131126,8.456324215181962
ENSG00000131127,71.31868660160569
ENSG00000131143,97.20205759338494
ENSG00000131148,64.21325897793375
ENSG00000131149,82.37103985385318
ENSG00000131153,55.68963030623528
ENSG00000131165,62.2373924330561
ENSG00000131171,97.90394692562857
ENSG00000131174,96.24056535743473
ENSG00000131187,17.374164703620018
ENSG00000131188,9.941829719725014
ENSG00000131196,49.146675640594204
ENSG00000131203,25.686265083409452
ENSG00000131233,28.609201480698044
ENSG00000131236,98.3318109706264
ENSG00000131238,95.8319311571559
ENSG00000131242,39.64713234940628
ENSG00000131263,85.4670448536128
ENSG00000131269,83.10177395317533
ENSG00000131323,59.862506610259125
ENSG00000131351,54.95408874573337
ENSG00000131368,78.16451132157107
ENSG00000131370,73.3282053747416
ENSG00000131373,74.0060574010865
ENSG00000131374,81.30378347194846
ENSG00000131375,81.41916254026249
ENSG00000131378,73.3089755300226
ENSG00000131381,78.00105764145955
ENSG00000131386,56.809768761117255
ENSG00000131389,59.5019470217778
ENSG00000131400,15.345416085765107
ENSG00000131408,57.69914907937118
ENSG00000131435,53.569539925965096
ENSG00000131437,79.58751983077737
ENSG00000131446,71.92442671025432
ENSG00000131459,74.23200807653478
ENSG00000131462,81.43358492380173
ENSG00000131467,77.37128022691216
ENSG00000131469,98.19720205759339
ENSG00000131470,49.79087543868083
ENSG00000131471,26.32565742031633
ENSG00000131473,94.24066150665833
ENSG00000131475,89.95240613432046
ENSG00000131482,33.88779385606461
ENSG00000131495,84.26998701985482
ENSG00000131503,89.8899091389837
ENSG00000131504,81.39993269554348
ENSG00000131507,80.2221047065045
ENSG00000131508,80.64516129032258
ENSG00000131558,79.7413585885294
ENSG00000131584,24.364213258977934
ENSG00000131591,30.532185952598432
ENSG00000131620,28.72938801019182
ENSG00000131626,84.26037209749532
ENSG00000131634,50.689870679294266
ENSG00000131652,49.49762030671602
ENSG00000131653,48.814960819191384
ENSG00000131669,69.05437238594298
ENSG00000131686,32.89264939185616
ENSG00000131697,32.34459881736455
ENSG00000131711,99.90865823758473
ENSG00000131721,10.970626412191722
ENSG00000131724,89.09187058314504
ENSG00000131725,76.56843420989375
ENSG00000131730,29.248593817604924
ENSG00000131732,72.92918609682226
ENSG00000131737,81.6931878275083
ENSG00000131738,43.430604297870296
ENSG00000131746,32.51766741983558
ENSG00000131747,90.32258064516128
ENSG00000131748,34.844478630835056
ENSG00000131759,30.585068025575694
ENSG00000131773,52.06480457670304
ENSG00000131778,82.92870535070429
ENSG00000131779,80.08749579347146
ENSG00000131781,62.67967886159319
ENSG00000131788,73.24167107350607
ENSG00000131791,80.46247776549205
ENSG00000131797,41.05091101389357
ENSG00000131828,83.72674390654295
ENSG00000131844,74.72236911686937
ENSG00000131845,50.021633575308876
ENSG00000131848,49.01206672756118
ENSG00000131849,45.656458824095
ENSG00000131864,29.056295370414887
ENSG00000131871,89.95721359550022
ENSG00000131873,87.72174414691601
ENSG00000131876,86.14970434113745
ENSG00000131899,30.647565020912452
ENSG00000131914,44.041151867698666
ENSG00000131931,68.78034709869718
ENSG00000131941,39.738474111821546
ENSG00000131943,66.81890293735879
ENSG00000131944,50.56487668862074
ENSG00000131951,15.350223546944857
ENSG00000131966,95.12523436373252
ENSG00000131969,56.11749435123311
ENSG00000131979,12.855151194654102
ENSG00000131981,82.7315994423345
ENSG00000131982,21.83548867842892
ENSG00000132000,48.04095956925148
ENSG00000132002,65.85260324022883
ENSG00000132003,37.897216479976926
ENSG00000132004,40.964376712658044
ENSG00000132005,32.15710783135426
ENSG00000132010,51.3148406326619
ENSG00000132016,9.148598625066102
ENSG00000132017,14.879092351329263
ENSG00000132024,48.165953559925
ENSG00000132026,18.003942118167394
ENSG00000132031,47.40637469352435
ENSG00000132109,59.35291572520553
ENSG00000132122,55.300225950675454
ENSG00000132128,78.88082303735398
ENSG00000132141,52.079226960242295
ENSG00000132153,68.32363828662083
ENSG00000132155,87.14965626652564
ENSG00000132164,28.1332628239027
ENSG00000132170,37.7626075669439
ENSG00000132182,31.335031969616843
ENSG00000132185,21.27782318157781
ENSG00000132196,52.41574924282486
ENSG00000132199,69.89087063121964
ENSG00000132205,47.848661122061436
ENSG00000132207,48.30056247295803
ENSG00000132254,65.47762126820827
ENSG00000132256,92.86572760924956
ENSG00000132274,86.6352579202923
ENSG00000132275,69.50146627565982
ENSG00000132286,79.20773039757704
ENSG00000132294,89.3322436421326
ENSG00000132297,49.810105283399835
ENSG00000132300,90.97158790442768
ENSG00000132305,91.61578770251431
ENSG00000132313,78.11162924859381
ENSG00000132321,23.00370174510841
ENSG00000132323,62.87678476996298
ENSG00000132326,87.56790538916398
ENSG00000132329,42.97389548579395
ENSG00000132330,55.65117061679727
ENSG00000132334,67.31887890005288
ENSG00000132341,99.08658237584731
ENSG00000132356,89.82741214364694
ENSG00000132357,57.06456420364405
ENSG00000132359,42.243161386471805
ENSG00000132361,34.57045334358925
ENSG00000132376,44.94495456949185
ENSG00000132382,65.55934810826403
ENSG00000132383,83.47194846401615
ENSG00000132386,64.59304841113408
ENSG00000132388,97.0193740685544
ENSG00000132394,34.51757127061199
ENSG00000132405,56.72323445988173
ENSG00000132406,75.57809720686505
ENSG00000132423,74.06855439642325
ENSG00000132424,94.91851353300322
ENSG00000132429,49.68030383154656
ENSG00000132432,96.62035479063506
ENSG00000132434,59.20388442863324
ENSG00000132436,58.232777270323545
ENSG00000132463,94.92812845536272
ENSG00000132464,4.576703043122927
ENSG00000132465,52.31960001922984
ENSG00000132466,92.51478294312774
ENSG00000132467,72.837844334407
ENSG00000132470,12.619585596846306
ENSG00000132471,63.75174270467766
ENSG00000132475,99.2067689053411
ENSG00000132478,67.6794384885342
ENSG00000132481,39.77212634007981
ENSG00000132485,92.84649776453055
ENSG00000132507,80.93841642228739
ENSG00000132510,34.152204220950914
ENSG00000132517,36.74342579683669
ENSG00000132522,70.42930628335176
ENSG00000132530,94.13970482188357
ENSG00000132535,22.02778712561896
ENSG00000132541,77.66453535887698
ENSG00000132549,92.3513292630162
ENSG00000132554,42.85851641747993
ENSG00000132561,68.4630546608336
ENSG00000132563,36.56074227200615
ENSG00000132570,73.53011874429114
ENSG00000132581,90.6254506994856
ENSG00000132589,68.98706792942647
ENSG00000132591,83.32291716744388
ENSG00000132600,57.29051487909235
ENSG00000132603,80.9191865775684
ENSG00000132604,86.6544877650113
ENSG00000132612,67.11215806932358
ENSG00000132613,28.58997163597904
ENSG00000132623,55.46367963078698
ENSG00000132635,44.180568241911445
ENSG00000132639,35.49348589010144
ENSG00000132640,62.68929378395269
ENSG00000132646,88.36113648382289
ENSG00000132661,51.132157107831354
ENSG00000132664,66.16989567809239
ENSG00000132669,98.61064371905198
ENSG00000132670,73.70318734676218
ENSG00000132676,91.18792365751646
ENSG00000132677,27.248689966828515
ENSG00000132680,84.4190183164271
ENSG00000132681,31.32060958607759
ENSG00000132688,48.790923513292626
ENSG00000132692,14.182010480265372
ENSG00000132694,62.21335512715734
ENSG00000132704,43.51233113792606
ENSG00000132716,82.77005913177251
ENSG00000132718,90.41872986875632
ENSG00000132740,50.36777078025095
ENSG00000132749,23.60463439257728
ENSG00000132763,61.30955242536417
ENSG00000132768,57.57415508869765
ENSG00000132773,40.97399163501755
ENSG00000132780,91.22157588577473
ENSG00000132781,50.17066487188116
ENSG00000132792,78.24623816162685
ENSG00000132793,67.46791019662516
ENSG00000132801,39.32503245036296
ENSG00000132819,23.542137397240516
ENSG00000132821,14.556992452285947
ENSG00000132823,85.82760444209413
ENSG00000132824,97.30301427815971
ENSG00000132825,38.440459593288786
ENSG00000132837,43.34406999663478
ENSG00000132840,55.37714532955147
ENSG00000132842,93.803182539301
ENSG00000132846,47.94961780683621
ENSG00000132849,68.42940243257536
ENSG00000132854,16.715542521994134
ENSG00000132855,42.62775828085188
ENSG00000132874,57.00687466948704
ENSG00000132879,48.68035190615836
ENSG00000132881,16.59535599250036
ENSG00000132906,51.86769866833325
ENSG00000132911,6.076630931205231
ENSG00000132912,91.51483101773952
ENSG00000132915,50.67544829575501
ENSG00000132932,48.372674390654296
ENSG00000132938,8.369789913946445
ENSG00000132950,84.61131676361714
ENSG00000132952,81.79895197346282
ENSG00000132953,74.22720061535503
ENSG00000132963,99.0000480746118
ENSG00000132964,75.7800105764146
ENSG00000132965,51.915773280130765
ENSG00000132967,87.04869958175088
ENSG00000132970,75.8088553434931
ENSG00000132972,3.9373107062160475
ENSG00000132975,19.69616845343974
ENSG00000133019,11.278303927695783
ENSG00000133026,93.6156915532907
ENSG00000133027,62.751790779289465
ENSG00000133028,66.06413153213788
ENSG00000133030,83.34214701216288
ENSG00000133048,76.5347819816355
ENSG00000133055,17.12898418345272
ENSG00000133056,42.40180760540358
ENSG00000133059,80.87591942695063
ENSG00000133063,26.830440844190186
ENSG00000133065,59.75193500312484
ENSG00000133067,13.436853997403972
ENSG00000133069,20.68169799528869
ENSG00000133083,68.36209797605885
ENSG00000133103,89.73126292005192
ENSG00000133104,87.28907264073842
ENSG00000133106,46.65160328830345
ENSG00000133107,65.91990769674535
ENSG00000133110,99.85096870342772
ENSG00000133111,36.829960098072206
ENSG00000133112,99.42310465842988
ENSG00000133114,80.99129849526466
ENSG00000133119,57.867410220662464
ENSG00000133121,66.39103889236094
ENSG00000133131,91.80327868852459
ENSG00000133134,23.80174030094707
ENSG00000133135,28.604394019518292
ENSG00000133138,94.32719580789384
ENSG00000133142,90.13989712033076
ENSG00000133169,92.20710542762367
ENSG00000133193,85.18821210518726
ENSG00000133195,91.06292966684293
ENSG00000133216,64.29017835680978
ENSG00000133226,92.86092014806981
ENSG00000133243,33.62338349117831
ENSG00000133246,28.450555261766265
ENSG00000133247,23.80654776212682
ENSG00000133250,35.34926205470891
ENSG00000133256,35.17138599105812
ENSG00000133265,43.56040574972357
ENSG00000133275,48.80053843565213
ENSG00000133302,66.58333733955098
ENSG00000133313,76.41459545214173
ENSG00000133315,17.63376760732657
ENSG00000133316,74.31373491659055
ENSG00000133317,17.34531993654151
ENSG00000133318,93.89933176289601
ENSG00000133321,42.02201817220326
ENSG00000133392,56.17999134656988
ENSG00000133393,81.2797461660497
ENSG00000133398,74.5733378202971
ENSG00000133401,53.069563963270994
ENSG00000133422,74.11662900822076
ENSG00000133424,64.05461275900197
ENSG00000133433,72.86188164030575
ENSG00000133460,62.39123119080814
ENSG00000133466,58.26162203740205
ENSG00000133477,45.07475602134513
ENSG00000133488,21.04225758377001
ENSG00000133519,24.277678957742417
ENSG00000133597,45.13725301668189
ENSG00000133606,85.81318205855489
ENSG00000133612,52.11768664968031
ENSG00000133619,32.474400269217824
ENSG00000133624,53.32916686697755
ENSG00000133627,57.33858949088986
ENSG00000133639,73.68395750204317
ENSG00000133640,34.921398009711076
ENSG00000133641,79.7221287438104
ENSG00000133657,97.10110090861016
ENSG00000133665,33.29647613095524
ENSG00000133678,80.08268833229172
ENSG00000133687,56.37228979375991
ENSG00000133703,86.28431325417047
ENSG00000133704,76.50112975337724
ENSG00000133706,97.69241863371954
ENSG00000133710,7.417912600355753
ENSG00000133731,78.36161722994088
ENSG00000133739,61.35281957598192
ENSG00000133740,52.94456997259746
ENSG00000133742,14.47045815105043
ENSG00000133773,73.21763376760732
ENSG00000133789,85.6929955290611
ENSG00000133794,61.48262102783521
ENSG00000133800,31.43598865439162
ENSG00000133805,36.099225998750065
ENSG00000133812,82.50564876688621
ENSG00000133816,95.8127013124369
ENSG00000133818,84.77477044372867
ENSG00000133835,88.43324840151917
ENSG00000133858,91.67347723667132
ENSG00000133863,11.16292485938176
ENSG00000133872,91.73597423200808
ENSG00000133874,22.200855728089998
ENSG00000133884,73.28974568530359
ENSG00000133895,44.38248161146099
ENSG00000133935,76.59247151579251
ENSG00000133943,65.89106292966684
ENSG00000133958,36.83476755925196
ENSG00000133961,86.68813999326956
ENSG00000133962,32.73400317292438
ENSG00000133980,24.820922071054277
ENSG00000133983,92.55805009374549
ENSG00000133997,81.48165953559925
ENSG00000134001,98.5769914907937
ENSG00000134007,57.96836690543724
ENSG00000134013,94.70698524109417
ENSG00000134014,72.96283832508053
ENSG00000134028,7.5669438969280325
ENSG00000134030,64.78053939714437
ENSG00000134042,38.32508052497476
ENSG00000134046,74.37142445074755
ENSG00000134049,92.81284553627229
ENSG00000134056,85.12090764867074
ENSG00000134057,83.29407240036537
ENSG00000134058,90.3898851016778
ENSG00000134061,46.79101966251623
ENSG00000134070,39.01254747367915
ENSG00000134072,42.791211960963416
ENSG00000134077,85.34685832411904
ENSG00000134086,63.04023845007451
ENSG00000134107,71.3571462910437
ENSG00000134108,94.06278544300754
ENSG00000134109,91.3225325705495
ENSG00000134121,3.3315705975674246
ENSG00000134138,71.18407768857267
ENSG00000134146,80.31344646891976
ENSG00000134152,84.84207490024518
ENSG00000134153,86.2410461035527
ENSG00000134160,23.06619874044517
ENSG00000134183,62.49218787558291
ENSG00000134184,37.176097303014274
ENSG00000134186,89.26493918561607
ENSG00000134198,56.22806595836739
ENSG00000134202,90.27931349454353
ENSG00000134215,22.91716744387289
ENSG00000134216,4.360367290034133
ENSG00000134222,40.45478582760445
ENSG00000134242,53.309937022258545
ENSG00000134243,89.78414499302917
ENSG00000134245,62.4537281861449
ENSG00000134247,94.45218979856737
ENSG00000134248,93.23109465891064
ENSG00000134250,95.23099850968704
ENSG00000134253,68.78996202105668
ENSG00000134255,77.09244747848662
ENSG00000134256,26.527570789865873
ENSG00000134258,9.273592615739627
ENSG00000134259,55.11754242584491
ENSG00000134262,74.64064227681362
ENSG00000134265,91.66866977549157
ENSG00000134278,77.98663525792028
ENSG00000134283,92.46670833133022
ENSG00000134285,87.21215326186241
ENSG00000134287,70.49661073986827
ENSG00000134291,83.80847074659872
ENSG00000134294,99.77885678573145
ENSG00000134297,45.6660737464545
ENSG00000134308,97.99528868804384
ENSG00000134313,93.04360367290035
ENSG00000134317,29.767799625018025
ENSG00000134318,94.33200326907361
ENSG00000134321,19.922119128888035
ENSG00000134324,78.09239940387481
ENSG00000134330,94.97139560598048
ENSG00000134333,99.90385077640498
ENSG00000134339,31.421566270852363
ENSG00000134343,32.666698716407865
ENSG00000134352,98.26931397528965
ENSG00000134363,86.92370559107735
ENSG00000134369,97.15398298158743
ENSG00000134371,88.56785731455219
ENSG00000134375,97.36070381231671
ENSG00000134376,25.056487668862076
ENSG00000134398,30.229315898274123
ENSG00000134419,97.59626941012452
ENSG00000134440,96.87034277198212
ENSG00000134444,81.50088938031826
ENSG00000134452,72.01576847266958
ENSG00000134453,71.36676121340321
ENSG00000134460,38.200086534301235
ENSG00000134461,37.97413585885294
ENSG00000134463,19.359646170857168
ENSG00000134470,28.50824479592327
ENSG00000134480,91.16869381279746
ENSG00000134489,24.859381760492283
ENSG00000134490,63.24695928080381
ENSG00000134504,61.674919475025234
ENSG00000134508,55.122349887024654
ENSG00000134516,37.464544973799335
ENSG00000134531,88.79861545118023
ENSG00000134532,35.810778327965004
ENSG00000134533,27.239075044469015
ENSG00000134539,73.93875294456997
ENSG00000134545,31.26772751310033
ENSG00000134548,32.08018845247825
ENSG00000134551,41.59415412720542
ENSG00000134569,47.76693428200567
ENSG00000134571,10.461035527138119
ENSG00000134574,69.92933032065766
ENSG00000134575,50.00721119176963
ENSG00000134588,16.869381279746165
ENSG00000134590,81.38070285082448
ENSG00000134594,33.945483390221625
ENSG00000134597,68.70342771982116
ENSG00000134602,54.68967838084707
ENSG00000134627,31.147540983606557
ENSG00000134644,88.45247824623816
ENSG00000134668,79.41925868948609
ENSG00000134684,91.1350415845392
ENSG00000134686,69.71299456756887
ENSG00000134690,54.319503870006244
ENSG00000134697,89.93317628960146
ENSG00000134698,78.52026344887265
ENSG00000134709,45.30551415797318
ENSG00000134717,95.66367001586462
ENSG00000134744,88.1736454978126
ENSG00000134748,87.8707754434883
ENSG00000134755,39.642324888226526
ENSG00000134757,32.075380991298495
ENSG00000134758,66.40065381472044
ENSG00000134759,94.5483390221624
ENSG00000134762,32.123455603096005
ENSG00000134765,6.970818710638911
ENSG00000134769,52.252295562713336
ENSG00000134775,61.328782270083174
ENSG00000134779,87.84193067640979
ENSG00000134780,29.710110090861015
ENSG00000134802,58.16547281380703
ENSG00000134809,78.2702754675256
ENSG00000134815,40.15191577328013
ENSG00000134824,51.55040623046969
ENSG00000134825,90.69756261718187
ENSG00000134830,54.69448584202683
ENSG00000134851,83.80366328541898
ENSG00000134852,92.56285755492524
ENSG00000134853,97.34147396759771
ENSG00000134864,29.993750300466328
ENSG00000134871,91.4186817941445
ENSG00000134873,53.91567713090717
ENSG00000134874,86.33719532714773
ENSG00000134882,71.94846401615307
ENSG00000134884,94.5098793327244
ENSG00000134897,87.9284649776453
ENSG00000134899,76.29440892264795
ENSG00000134900,86.61122061439353
ENSG00000134901,60.08845728570742
ENSG00000134905,58.92024421902793
ENSG00000134909,69.64569011105235
ENSG00000134910,98.49045718955819
ENSG00000134917,7.042930628335176
ENSG00000134940,45.08917840488438
ENSG00000134954,78.08759194269507
ENSG00000134955,30.81582616220374
ENSG00000134962,28.373635882890248
ENSG00000134970,94.93774337772223
ENSG00000134982,92.0580741310514
ENSG00000134986,98.41353781068219
ENSG00000134987,86.8804384404596
ENSG00000134996,76.56362674871401
ENSG00000135002,67.05446853516658
ENSG00000135018,85.19782702754675
ENSG00000135040,83.7315513677227
ENSG00000135045,48.46401615306956
ENSG00000135046,99.59136579972116
ENSG00000135047,88.52459016393442
ENSG00000135048,86.69294745444931
ENSG00000135049,72.25133407047738
ENSG00000135052,79.12600355752127
ENSG00000135063,18.585644920917264
ENSG00000135069,97.88471708090957
ENSG00000135070,75.21273015720398
ENSG00000135074,95.17330897553002
ENSG00000135077,40.59420220181722
ENSG00000135083,49.930291812893614
ENSG00000135090,81.62107590981202
ENSG00000135093,55.958848132301334
ENSG00000135094,33.15705975674246
ENSG00000135097,19.229844719003893
ENSG00000135100,22.984471900389405
ENSG00000135108,79.84712273448392
ENSG00000135111,65.79491370607182
ENSG00000135114,21.239363492139802
ENSG00000135116,25.859333685880486
ENSG00000135119,55.77616460747079
ENSG00000135124,58.51641747992885
ENSG00000135127,37.95971347531369
ENSG00000135148,60.36729003413297
ENSG00000135164,95.8223162347964
ENSG00000135185,77.27513100331714
ENSG00000135205,45.170905244940144
ENSG00000135211,84.77957790490842
ENSG00000135218,72.64554588721695
ENSG00000135220,3.571943656554973
ENSG00000135241,88.26498726022788
ENSG00000135245,67.04966107398683
ENSG00000135248,29.988942839286576
ENSG00000135249,84.56804961299937
ENSG00000135250,89.19282726791981
ENSG00000135253,36.406903514254125
ENSG00000135269,98.67794817556849
ENSG00000135272,70.88120763424836
ENSG00000135297,80.06826594875245
ENSG00000135298,3.6777078025094943
ENSG00000135299,67.77558771212922
ENSG00000135314,51.209076486707374
ENSG00000135315,84.1738377962598
ENSG00000135316,97.528964953608
ENSG00000135317,93.8512571510985
ENSG00000135318,93.60126916975146
ENSG00000135324,49.454353156098264
ENSG00000135334,71.8763520984568
ENSG00000135336,93.5964617085717
ENSG00000135338,73.03975770395654
ENSG00000135341,80.77015528099611
ENSG00000135346,26.277582808518822
ENSG00000135355,8.379404836305946
ENSG00000135362,60.22787365992019
ENSG00000135363,23.31137926061247
ENSG00000135365,76.95303110427383
ENSG00000135372,72.24171914811788
ENSG00000135374,21.67203499831739
ENSG00000135378,42.7239075044469
ENSG00000135387,94.38488534205086
ENSG00000135390,93.00514398346233
ENSG00000135392,47.74770443728667
ENSG00000135404,99.14907937118407
ENSG00000135407,56.74246430460074
ENSG00000135414,65.1987885197827
ENSG00000135423,31.964809384164223
ENSG00000135424,47.680399980770154
ENSG00000135426,36.517475121388394
ENSG00000135436,21.888370751406182
ENSG00000135437,71.27541945098793
ENSG00000135439,40.08461131676362
ENSG00000135441,78.05874717561656
ENSG00000135446,78.7125618960627
ENSG00000135451,52.02634488726503
ENSG00000135452,82.2027787125619
ENSG00000135454,46.08432286909283
ENSG00000135457,77.5058891399452
ENSG00000135469,51.444642084515166
ENSG00000135472,24.354598336618434
ENSG00000135473,56.91553290707178
ENSG00000135476,34.66179510600452
ENSG00000135477,17.86452574395462
ENSG00000135480,78.8183260420172
ENSG00000135482,63.86231431181193
ENSG00000135486,98.28854382000866
ENSG00000135502,37.10398538531801
ENSG00000135503,46.06509302437382
ENSG00000135506,80.38555838661603
ENSG00000135517,8.653430123551754
ENSG00000135521,92.42344118071246
ENSG00000135525,22.7200615355031
ENSG00000135535,97.4808903418105
ENSG00000135537,55.99730782173934
ENSG00000135540,92.75996346329504
ENSG00000135541,94.69737031873467
ENSG00000135549,50.55045430508148
ENSG00000135587,47.45444930532186
ENSG00000135596,70.20816306908321
ENSG00000135597,66.1314359886544
ENSG00000135604,41.4883899812509
ENSG00000135605,36.618431806163166
ENSG00000135617,44.64689197634729
ENSG00000135622,54.70890822556608
ENSG00000135624,93.35608864958415
ENSG00000135631,69.68414980049036
ENSG00000135632,44.59400990337003
ENSG00000135636,38.11835969424547
ENSG00000135637,53.17052064804577
ENSG00000135643,19.749050526417
ENSG00000135655,95.096389596654
ENSG00000135677,91.48117878948128
ENSG00000135678,65.27090043747896
ENSG00000135679,97.82702754675256
ENSG00000135686,69.60723042161435
ENSG00000135698,82.17874140666314
