gen_name,mesenchymal stem cell of adipose
ENSMUSG00000022863,64.97323600973236
ENSMUSG00000022864,57.4647201946472
ENSMUSG00000022865,32.14111922141119
ENSMUSG00000022867,85.01216545012166
ENSMUSG00000022868,3.372262773722628
ENSMUSG00000022876,3.046228710462287
ENSMUSG00000022877,12.311435523114355
ENSMUSG00000022878,58.48175182481752
ENSMUSG00000022881,55.68856447688565
ENSMUSG00000022883,92.7250608272506
ENSMUSG00000022884,98.42335766423358
ENSMUSG00000022885,56.895377128953776
ENSMUSG00000022887,39.9367396593674
ENSMUSG00000022889,67.93673965936739
ENSMUSG00000022890,91.21167883211679
ENSMUSG00000022892,97.99026763990267
ENSMUSG00000022893,98.5742092457421
ENSMUSG00000022894,99.53771289537713
ENSMUSG00000022895,66.34549878345499
ENSMUSG00000022897,89.12895377128955
ENSMUSG00000022898,80.7007299270073
ENSMUSG00000022899,55.58150851581508
ENSMUSG00000022900,40.18004866180049
ENSMUSG00000022901,35.790754257907544
ENSMUSG00000022905,89.04136253041362
ENSMUSG00000022906,74.45742092457421
ENSMUSG00000022911,78.48661800486619
ENSMUSG00000022912,96.83211678832116
ENSMUSG00000022913,57.38686131386861
ENSMUSG00000022914,94.9051094890511
ENSMUSG00000022935,14.632603406326034
ENSMUSG00000022940,76.57907542579075
ENSMUSG00000022941,47.91727493917275
ENSMUSG00000022945,39.080291970802925
ENSMUSG00000022946,72.79318734793188
ENSMUSG00000022947,57.95133819951338
ENSMUSG00000022948,57.71289537712896
ENSMUSG00000022949,36.40389294403893
ENSMUSG00000022951,83.10462287104623
ENSMUSG00000022952,64.44768856447689
ENSMUSG00000022956,93.75182481751824
ENSMUSG00000022957,85.7323600973236
ENSMUSG00000022960,52.37956204379562
ENSMUSG00000022961,98.46715328467154
ENSMUSG00000022962,64.7639902676399
ENSMUSG00000022964,72.14111922141119
ENSMUSG00000022965,86.2433090024331
ENSMUSG00000022967,80.2287104622871
ENSMUSG00000022969,83.42579075425792
ENSMUSG00000022971,82.79318734793188
ENSMUSG00000022972,51.98540145985402
ENSMUSG00000022973,79.86861313868613
ENSMUSG00000022974,79.70316301703163
ENSMUSG00000022978,54.08759124087591
ENSMUSG00000022982,98.15571776155718
ENSMUSG00000022983,56.832116788321166
ENSMUSG00000022986,11.148418491484186
ENSMUSG00000022987,35.41119221411192
ENSMUSG00000022992,79.62043795620438
ENSMUSG00000022993,16.520681265206814
ENSMUSG00000022994,71.4014598540146
ENSMUSG00000022995,92.25304136253042
ENSMUSG00000022996,47.39172749391727
ENSMUSG00000022997,14.389294403892944
ENSMUSG00000022999,41.54257907542579
ENSMUSG00000023000,26.953771289537716
ENSMUSG00000023004,98.2433090024331
ENSMUSG00000023007,64.65206812652067
ENSMUSG00000023008,23.766423357664234
ENSMUSG00000023009,44.24817518248175
ENSMUSG00000023010,97.47931873479318
ENSMUSG00000023011,38.009732360097324
ENSMUSG00000023013,21.328467153284674
ENSMUSG00000023015,50.02919708029198
ENSMUSG00000023017,37.406326034063255
ENSMUSG00000023018,45.00243309002433
ENSMUSG00000023019,40.89537712895377
ENSMUSG00000023020,90.8515815085158
ENSMUSG00000023021,82.29683698296837
ENSMUSG00000023022,97.81508515815085
ENSMUSG00000023025,92.83211678832117
ENSMUSG00000023026,91.27980535279805
ENSMUSG00000023027,81.15815085158151
ENSMUSG00000023030,68.37469586374696
ENSMUSG00000023031,34.749391727493915
ENSMUSG00000023032,24.78832116788321
ENSMUSG00000023033,78.7785888077859
ENSMUSG00000023034,76.40389294403893
ENSMUSG00000023036,94.21411192214111
ENSMUSG00000023039,46.131386861313864
ENSMUSG00000023044,72.2676399026764
ENSMUSG00000023045,40.68126520681265
ENSMUSG00000023046,99.57177615571776
ENSMUSG00000023048,94.2043795620438
ENSMUSG00000023050,88.95863746958638
ENSMUSG00000023051,54.03406326034064
ENSMUSG00000023052,25.800486618004864
ENSMUSG00000023055,69.94647201946472
ENSMUSG00000023066,61.59610705596107
ENSMUSG00000023067,88.84184914841849
ENSMUSG00000023068,72.32603406326034
ENSMUSG00000023072,62.39902676399027
ENSMUSG00000023073,55.12408759124088
ENSMUSG00000023074,83.63503649635037
ENSMUSG00000023075,66.1021897810219
ENSMUSG00000023078,98.41849148418491
ENSMUSG00000023079,57.59610705596106
ENSMUSG00000023084,56.04866180048662
ENSMUSG00000023087,96.06326034063261
ENSMUSG00000023088,87.6301703163017
ENSMUSG00000023089,80.91970802919708
ENSMUSG00000023092,96.71532846715328
ENSMUSG00000023094,56.75912408759124
ENSMUSG00000023104,69.56204379562044
ENSMUSG00000023106,83.43065693430657
ENSMUSG00000023110,76.28710462287106
ENSMUSG00000023118,69.33333333333334
ENSMUSG00000023140,58.43795620437956
ENSMUSG00000023143,57.53284671532847
ENSMUSG00000023147,92.92457420924575
ENSMUSG00000023150,83.8345498783455
ENSMUSG00000023156,73.08515815085158
ENSMUSG00000023159,18.559610705596107
ENSMUSG00000023165,14.145985401459853
ENSMUSG00000023169,58.68126520681265
ENSMUSG00000023170,67.24574209245742
ENSMUSG00000023175,94.30170316301704
ENSMUSG00000023176,26.38442822384428
ENSMUSG00000023186,94.98783454987834
ENSMUSG00000023191,86.33576642335767
ENSMUSG00000023192,27.75182481751825
ENSMUSG00000023206,90.22871046228711
ENSMUSG00000023216,40.52068126520682
ENSMUSG00000023224,99.8978102189781
ENSMUSG00000023235,45.51338199513382
ENSMUSG00000023243,67.81021897810218
ENSMUSG00000023249,93.31873479318735
ENSMUSG00000023259,53.85401459854015
ENSMUSG00000023262,56.79318734793187
ENSMUSG00000023266,35.333333333333336
ENSMUSG00000023272,62.11192214111922
ENSMUSG00000023274,33.33333333333333
ENSMUSG00000023277,58.98783454987835
ENSMUSG00000023284,51.284671532846716
ENSMUSG00000023286,60.46715328467154
ENSMUSG00000023307,73.78588807785889
ENSMUSG00000023328,6.180048661800487
ENSMUSG00000023330,71.01703163017031
ENSMUSG00000023333,30.739659367396595
ENSMUSG00000023336,43.22141119221411
ENSMUSG00000023341,67.92214111922141
ENSMUSG00000023345,39.201946472019465
ENSMUSG00000023348,77.97080291970802
ENSMUSG00000023349,32.38929440389294
ENSMUSG00000023353,53.552311435523116
ENSMUSG00000023367,75.49878345498784
ENSMUSG00000023393,20.85644768856448
ENSMUSG00000023403,10.024330900243308
ENSMUSG00000023411,66.1654501216545
ENSMUSG00000023433,21.357664233576642
ENSMUSG00000023439,16.228710462287104
ENSMUSG00000023452,82.71046228710462
ENSMUSG00000023456,91.40632603406326
ENSMUSG00000023460,85.10462287104623
ENSMUSG00000023467,33.78102189781022
ENSMUSG00000023473,13.450121654501215
ENSMUSG00000023484,13.2992700729927
ENSMUSG00000023495,50.41849148418491
ENSMUSG00000023505,23.32360097323601
ENSMUSG00000023571,54.67153284671533
ENSMUSG00000023572,82.54501216545013
ENSMUSG00000023707,48.91970802919708
ENSMUSG00000023723,56.180048661800484
ENSMUSG00000023755,48.194647201946474
ENSMUSG00000023764,75.79075425790755
ENSMUSG00000023781,50.78832116788321
ENSMUSG00000023791,75.54744525547446
ENSMUSG00000023795,45.961070559610704
ENSMUSG00000023800,49.66423357664234
ENSMUSG00000023805,60.55474452554744
ENSMUSG00000023806,71.7080291970803
ENSMUSG00000023809,64.89537712895377
ENSMUSG00000023826,77.81021897810218
ENSMUSG00000023827,88.02919708029196
ENSMUSG00000023828,13.630170316301705
ENSMUSG00000023829,9.892944038929441
ENSMUSG00000023830,94.8661800486618
ENSMUSG00000023832,64.85644768856447
ENSMUSG00000023845,96.63260340632604
ENSMUSG00000023852,84.84671532846716
ENSMUSG00000023861,91.38686131386862
ENSMUSG00000023868,61.55717761557178
ENSMUSG00000023873,9.143552311435522
ENSMUSG00000023882,63.21654501216545
ENSMUSG00000023883,75.54257907542579
ENSMUSG00000023885,99.64476885644768
ENSMUSG00000023886,95.08029197080292
ENSMUSG00000023892,62.81751824817518
ENSMUSG00000023902,12.267639902676398
ENSMUSG00000023903,31.16788321167883
ENSMUSG00000023904,88.90997566909977
ENSMUSG00000023905,84.09732360097324
ENSMUSG00000023908,46.31630170316301
ENSMUSG00000023909,53.221411192214106
ENSMUSG00000023911,47.44038929440389
ENSMUSG00000023912,54.812652068126525
ENSMUSG00000023913,48.13138686131387
ENSMUSG00000023915,48.759124087591246
ENSMUSG00000023919,46.76885644768857
ENSMUSG00000023921,84.58394160583941
ENSMUSG00000023923,75.90754257907543
ENSMUSG00000023926,39.912408759124084
ENSMUSG00000023927,58.36009732360097
ENSMUSG00000023930,21.0316301703163
ENSMUSG00000023931,54.10705596107056
ENSMUSG00000023932,83.35279805352798
ENSMUSG00000023935,62.009732360097324
ENSMUSG00000023938,44.82238442822384
ENSMUSG00000023939,67.25547445255474
ENSMUSG00000023940,26.3698296836983
ENSMUSG00000023942,95.48905109489051
ENSMUSG00000023944,99.66423357664233
ENSMUSG00000023945,19.15815085158151
ENSMUSG00000023947,52.729927007299274
ENSMUSG00000023949,31.046228710462287
ENSMUSG00000023951,82.92944038929441
ENSMUSG00000023952,62.26277372262774
ENSMUSG00000023953,56.243309002433094
ENSMUSG00000023959,39.37712895377129
ENSMUSG00000023960,72.92944038929441
ENSMUSG00000023961,65.16788321167883
ENSMUSG00000023963,71.40632603406326
ENSMUSG00000023964,19.67396593673966
ENSMUSG00000023965,64.02919708029196
ENSMUSG00000023966,55.654501216545015
ENSMUSG00000023967,82.74452554744526
ENSMUSG00000023971,61.71289537712895
ENSMUSG00000023972,38.262773722627735
ENSMUSG00000023973,76.36009732360097
ENSMUSG00000023977,83.37226277372262
ENSMUSG00000023979,27.985401459854014
ENSMUSG00000023980,49.070559610705594
ENSMUSG00000023982,41.64476885644769
ENSMUSG00000023984,26.642335766423358
ENSMUSG00000023988,52.214111922141115
ENSMUSG00000023990,39.07542579075426
ENSMUSG00000023991,27.43552311435523
ENSMUSG00000023992,29.279805352798054
ENSMUSG00000023994,47.27493917274939
ENSMUSG00000023995,13.86861313868613
ENSMUSG00000023999,25.16788321167883
ENSMUSG00000024002,94.01459854014598
ENSMUSG00000024006,94.31630170316302
ENSMUSG00000024007,64.80778588807786
ENSMUSG00000024008,49.81021897810219
ENSMUSG00000024011,97.68856447688565
ENSMUSG00000024012,90.1897810218978
ENSMUSG00000024013,21.54257907542579
ENSMUSG00000024014,95.14355231143551
ENSMUSG00000024018,65.76155717761557
ENSMUSG00000024019,74.73479318734793
ENSMUSG00000024026,95.04136253041362
ENSMUSG00000024027,20.097323600973237
ENSMUSG00000024030,84.11192214111922
ENSMUSG00000024033,39.33333333333333
ENSMUSG00000024036,58.428223844282236
ENSMUSG00000024037,51.89294403892944
ENSMUSG00000024038,84.96350364963504
ENSMUSG00000024039,59.23114355231144
ENSMUSG00000024042,63.97080291970803
ENSMUSG00000024043,72.75425790754258
ENSMUSG00000024044,86.2676399026764
ENSMUSG00000024045,84.10218978102189
ENSMUSG00000024048,97.74695863746959
ENSMUSG00000024049,21.644768856447687
ENSMUSG00000024050,57.756690997566906
ENSMUSG00000024052,75.23114355231144
ENSMUSG00000024053,96.38929440389295
ENSMUSG00000024054,91.58150851581507
ENSMUSG00000024055,57.32360097323601
ENSMUSG00000024056,50.07785888077859
ENSMUSG00000024059,82.46715328467154
ENSMUSG00000024063,32.632603406326034
ENSMUSG00000024064,23.927007299270073
ENSMUSG00000024065,48.9683698296837
ENSMUSG00000024066,98.12165450121655
ENSMUSG00000024067,69.80535279805353
ENSMUSG00000024068,77.45012165450122
ENSMUSG00000024069,72.8905109489051
ENSMUSG00000024070,91.50851581508516
ENSMUSG00000024072,82.02919708029196
ENSMUSG00000024073,96.8661800486618
ENSMUSG00000024074,62.08272506082725
ENSMUSG00000024076,55.333333333333336
ENSMUSG00000024077,92.44768856447688
ENSMUSG00000024078,50.18004866180049
ENSMUSG00000024079,84.24330900243308
ENSMUSG00000024081,76.59367396593673
ENSMUSG00000024082,80.38929440389295
ENSMUSG00000024083,95.30900243309003
ENSMUSG00000024084,97.31386861313868
ENSMUSG00000024085,94.76885644768856
ENSMUSG00000024087,89.16788321167883
ENSMUSG00000024091,93.26520681265207
ENSMUSG00000024095,87.47931873479318
ENSMUSG00000024096,87.05109489051095
ENSMUSG00000024097,95.654501216545
ENSMUSG00000024098,95.43552311435523
ENSMUSG00000024099,92.06812652068128
ENSMUSG00000024101,51.727493917274934
ENSMUSG00000024104,87.53771289537713
ENSMUSG00000024105,14.51581508515815
ENSMUSG00000024107,78.5985401459854
ENSMUSG00000024109,51.654501216545015
ENSMUSG00000024112,12.58880778588808
ENSMUSG00000024118,47.21654501216545
ENSMUSG00000024120,62.43795620437956
ENSMUSG00000024121,95.71776155717761
ENSMUSG00000024122,86.62773722627736
ENSMUSG00000024124,29.469586374695865
ENSMUSG00000024127,66.23844282238443
ENSMUSG00000024130,65.68369829683698
ENSMUSG00000024131,17.81508515815085
ENSMUSG00000024132,66.93917274939173
ENSMUSG00000024134,35.94647201946472
ENSMUSG00000024135,44.81265206812652
ENSMUSG00000024136,25.172749391727496
ENSMUSG00000024137,62.832116788321166
ENSMUSG00000024140,73.338199513382
ENSMUSG00000024142,44.613138686131386
ENSMUSG00000024143,91.63503649635037
ENSMUSG00000024145,55.76155717761557
ENSMUSG00000024146,77.77615571776155
ENSMUSG00000024150,92.76399026763991
ENSMUSG00000024151,53.05596107055961
ENSMUSG00000024154,22.51581508515815
ENSMUSG00000024155,61.34306569343065
ENSMUSG00000024158,71.54257907542579
ENSMUSG00000024160,59.34306569343065
ENSMUSG00000024163,78.93917274939173
ENSMUSG00000024164,99.89294403892944
ENSMUSG00000024165,72.00973236009732
ENSMUSG00000024168,50.92457420924574
ENSMUSG00000024169,48.447688564476884
ENSMUSG00000024170,63.96593673965937
ENSMUSG00000024172,32.92457420924574
ENSMUSG00000024174,65.85401459854015
ENSMUSG00000024176,10.554744525547445
ENSMUSG00000024177,46.62287104622871
ENSMUSG00000024181,81.71289537712896
ENSMUSG00000024182,65.28953771289537
ENSMUSG00000024186,29.192214111922144
ENSMUSG00000024187,81.39172749391727
ENSMUSG00000024188,86.24817518248176
ENSMUSG00000024190,99.25060827250608
ENSMUSG00000024191,61.722627737226276
ENSMUSG00000024193,51.255474452554736
ENSMUSG00000024194,81.55717761557177
ENSMUSG00000024197,93.06569343065694
ENSMUSG00000024201,53.49391727493917
ENSMUSG00000024205,45.8345498783455
ENSMUSG00000024206,68.94890510948906
ENSMUSG00000024207,21.38199513381995
ENSMUSG00000024208,84.03406326034063
ENSMUSG00000024209,31.25060827250608
ENSMUSG00000024210,38.661800486618006
ENSMUSG00000024212,52.76885644768856
ENSMUSG00000024213,91.4647201946472
ENSMUSG00000024217,64.54987834549878
ENSMUSG00000024218,61.31386861313869
ENSMUSG00000024219,73.81995133819952
ENSMUSG00000024220,50.5742092457421
ENSMUSG00000024222,68.25304136253041
ENSMUSG00000024228,39.51338199513382
ENSMUSG00000024231,71.27007299270073
ENSMUSG00000024232,48.52068126520681
ENSMUSG00000024234,73.65450121654501
ENSMUSG00000024235,89.94647201946472
ENSMUSG00000024236,95.20194647201946
ENSMUSG00000024238,96.0243309002433
ENSMUSG00000024240,72.60827250608273
ENSMUSG00000024241,81.58150851581509
ENSMUSG00000024242,71.93187347931872
ENSMUSG00000024245,31.69829683698297
ENSMUSG00000024246,53.61557177615571
ENSMUSG00000024247,48.68613138686131
ENSMUSG00000024248,94.10705596107056
ENSMUSG00000024251,68.94403892944038
ENSMUSG00000024253,75.47931873479318
ENSMUSG00000024256,16.880778588807786
ENSMUSG00000024258,73.36739659367396
ENSMUSG00000024259,83.36739659367397
ENSMUSG00000024260,69.60583941605839
ENSMUSG00000024261,38.10705596107056
ENSMUSG00000024268,60.559610705596114
ENSMUSG00000024269,73.64476885644768
ENSMUSG00000024270,85.01703163017031
ENSMUSG00000024271,90.89051094890512
ENSMUSG00000024273,56.934306569343065
ENSMUSG00000024274,42.24817518248175
ENSMUSG00000024276,77.43552311435523
ENSMUSG00000024277,87.85888077858881
ENSMUSG00000024283,93.55231143552312
ENSMUSG00000024286,74.65206812652067
ENSMUSG00000024287,86.14598540145985
ENSMUSG00000024290,97.63990267639903
ENSMUSG00000024293,84.80291970802921
ENSMUSG00000024294,93.15815085158151
ENSMUSG00000024295,20.60340632603406
ENSMUSG00000024298,94.29683698296837
ENSMUSG00000024299,80.15085158150852
ENSMUSG00000024300,19.819951338199512
ENSMUSG00000024301,15.260340632603405
ENSMUSG00000024302,49.1338199513382
ENSMUSG00000024304,45.167883211678834
ENSMUSG00000024308,95.61070559610705
ENSMUSG00000024309,71.08029197080292
ENSMUSG00000024312,51.693430656934304
ENSMUSG00000024313,36.37956204379562
ENSMUSG00000024317,77.93673965936739
ENSMUSG00000024319,68.06326034063261
ENSMUSG00000024325,43.45498783454988
ENSMUSG00000024327,92.80778588807786
ENSMUSG00000024330,5.824817518248175
ENSMUSG00000024331,18.413625304136254
ENSMUSG00000024335,90.94403892944038
ENSMUSG00000024338,89.28953771289537
ENSMUSG00000024339,61.970802919708035
ENSMUSG00000024340,14.7007299270073
ENSMUSG00000024346,80.77372262773721
ENSMUSG00000024347,33.873479318734795
ENSMUSG00000024349,76.98296836982969
ENSMUSG00000024350,87.02676399026764
ENSMUSG00000024352,27.206812652068123
ENSMUSG00000024354,42.54987834549878
ENSMUSG00000024357,72.86131386861314
ENSMUSG00000024359,90.69099756690999
ENSMUSG00000024360,90.29683698296836
ENSMUSG00000024365,20.793187347931873
ENSMUSG00000024369,58.47688564476886
ENSMUSG00000024370,79.54257907542579
ENSMUSG00000024371,95.06569343065694
ENSMUSG00000024376,51.09489051094891
ENSMUSG00000024378,65.9756690997567
ENSMUSG00000024379,69.51824817518248
ENSMUSG00000024381,75.36739659367396
ENSMUSG00000024382,71.08515815085158
ENSMUSG00000024383,85.27493917274938
ENSMUSG00000024384,77.91727493917276
ENSMUSG00000024387,80.78832116788321
ENSMUSG00000024388,25.29440389294404
ENSMUSG00000024391,8.763990267639903
ENSMUSG00000024392,69.65450121654501
ENSMUSG00000024393,48.45255474452555
ENSMUSG00000024395,89.89294403892944
ENSMUSG00000024397,19.00729927007299
ENSMUSG00000024400,90.32116788321169
ENSMUSG00000024401,17.805352798053526
ENSMUSG00000024403,31.600973236009732
ENSMUSG00000024404,92.64233576642336
ENSMUSG00000024409,20.394160583941606
ENSMUSG00000024410,75.94160583941606
ENSMUSG00000024411,14.885644768856448
ENSMUSG00000024413,86.83211678832117
ENSMUSG00000024414,78.87591240875912
ENSMUSG00000024420,82.72019464720195
ENSMUSG00000024421,4.822384428223844
ENSMUSG00000024422,60.76885644768857
ENSMUSG00000024423,98.5985401459854
ENSMUSG00000024424,67.43065693430657
ENSMUSG00000024425,96.40389294403893
ENSMUSG00000024426,57.04136253041363
ENSMUSG00000024427,78.35036496350365
ENSMUSG00000024429,63.26520681265207
ENSMUSG00000024430,40.092457420924575
ENSMUSG00000024431,97.00243309002433
ENSMUSG00000024436,71.7956204379562
ENSMUSG00000024437,7.571776155717762
ENSMUSG00000024440,25.975669099756693
ENSMUSG00000024442,55.15815085158151
ENSMUSG00000024446,68.71046228710462
ENSMUSG00000024451,62.74939172749392
ENSMUSG00000024454,79.01216545012166
ENSMUSG00000024456,85.94647201946472
ENSMUSG00000024457,74.21411192214113
ENSMUSG00000024459,15.824817518248175
ENSMUSG00000024462,51.97080291970803
ENSMUSG00000024471,7.420924574209247
ENSMUSG00000024472,65.6058394160584
ENSMUSG00000024474,88.69586374695864
ENSMUSG00000024477,85.97080291970804
ENSMUSG00000024479,43.66423357664234
ENSMUSG00000024480,83.57664233576642
ENSMUSG00000024481,81.26034063260342
ENSMUSG00000024483,89.77615571776155
ENSMUSG00000024485,30.369829683698295
ENSMUSG00000024486,54.87591240875912
ENSMUSG00000024487,95.12895377128953
ENSMUSG00000024491,85.86374695863746
ENSMUSG00000024493,84.4087591240876
ENSMUSG00000024498,91.68856447688565
ENSMUSG00000024500,72.53527980535279
ENSMUSG00000024501,98.18004866180048
ENSMUSG00000024502,44.78832116788321
ENSMUSG00000024505,65.65450121654501
ENSMUSG00000024507,83.92700729927007
ENSMUSG00000024511,39.22627737226277
ENSMUSG00000024513,87.35766423357664
ENSMUSG00000024515,86.30170316301702
ENSMUSG00000024516,68.08272506082726
ENSMUSG00000024518,21.80535279805353
ENSMUSG00000024519,5.742092457420925
ENSMUSG00000024521,46.7007299270073
ENSMUSG00000024524,47.00729927007299
ENSMUSG00000024525,32.209245742092456
ENSMUSG00000024527,82.10705596107056
ENSMUSG00000024528,64.33576642335767
ENSMUSG00000024529,95.6447688564477
ENSMUSG00000024530,28.121654501216547
ENSMUSG00000024533,51.45498783454988
ENSMUSG00000024534,40.1021897810219
ENSMUSG00000024535,71.09975669099757
ENSMUSG00000024537,78.01459854014598
ENSMUSG00000024538,98.50121654501216
ENSMUSG00000024539,85.00729927007299
ENSMUSG00000024542,75.46958637469587
ENSMUSG00000024544,55.489051094890506
ENSMUSG00000024548,75.22627737226277
ENSMUSG00000024556,51.93673965936739
ENSMUSG00000024558,41.43065693430657
ENSMUSG00000024560,70.23844282238443
ENSMUSG00000024561,71.75182481751825
ENSMUSG00000024563,74.43795620437956
ENSMUSG00000024566,83.99026763990267
ENSMUSG00000024570,51.021897810218974
ENSMUSG00000024571,87.09489051094891
ENSMUSG00000024575,43.10948905109489
ENSMUSG00000024576,97.15328467153284
ENSMUSG00000024579,39.776155717761554
ENSMUSG00000024580,68.7785888077859
ENSMUSG00000024581,84.330900243309
ENSMUSG00000024583,86.03406326034063
ENSMUSG00000024587,93.61557177615572
ENSMUSG00000024588,92.71046228710462
ENSMUSG00000024589,69.07542579075425
ENSMUSG00000024590,42.11192214111922
ENSMUSG00000024592,57.45012165450122
ENSMUSG00000024594,92.36496350364963
ENSMUSG00000024597,61.1581508515815
ENSMUSG00000024598,79.41119221411192
ENSMUSG00000024600,28.84184914841849
ENSMUSG00000024601,78.79318734793188
ENSMUSG00000024603,90.07785888077859
ENSMUSG00000024604,63.09489051094891
ENSMUSG00000024608,99.16788321167883
ENSMUSG00000024610,4.238442822384428
ENSMUSG00000024613,68.87591240875912
ENSMUSG00000024614,93.43552311435523
ENSMUSG00000024617,41.57664233576642
ENSMUSG00000024620,92.91484184914842
ENSMUSG00000024621,56.00973236009732
ENSMUSG00000024622,70.76885644768856
ENSMUSG00000024639,90.48661800486619
ENSMUSG00000024640,64.36496350364963
ENSMUSG00000024642,60.72019464720194
ENSMUSG00000024644,92.07299270072993
ENSMUSG00000024645,74.02919708029198
ENSMUSG00000024646,98.85158150851582
ENSMUSG00000024647,25.54257907542579
ENSMUSG00000024653,19.527980535279806
ENSMUSG00000024654,55.703163017031635
ENSMUSG00000024659,99.86374695863746
ENSMUSG00000024660,41.68369829683699
ENSMUSG00000024661,99.85401459854015
ENSMUSG00000024663,91.80535279805353
ENSMUSG00000024664,53.83454987834549
ENSMUSG00000024665,49.62043795620438
ENSMUSG00000024666,61.386861313868614
ENSMUSG00000024667,62.681265206812654
ENSMUSG00000024668,79.91727493917274
ENSMUSG00000024670,20.121654501216547
ENSMUSG00000024672,44.189781021897815
ENSMUSG00000024673,43.04136253041362
ENSMUSG00000024675,14.909975669099756
ENSMUSG00000024677,17.25060827250608
ENSMUSG00000024678,97.7080291970803
ENSMUSG00000024679,40.35036496350365
ENSMUSG00000024680,12.228710462287104
ENSMUSG00000024681,20.501216545012166
ENSMUSG00000024683,54.32116788321167
ENSMUSG00000024687,75.59610705596107
ENSMUSG00000024691,85.72262773722628
ENSMUSG00000024695,76.99756690997567
ENSMUSG00000024697,47.64476885644769
ENSMUSG00000024712,69.78102189781022
ENSMUSG00000024713,96.72506082725062
ENSMUSG00000024725,89.17761557177616
ENSMUSG00000024726,68.40389294403893
ENSMUSG00000024727,36.48661800486618
ENSMUSG00000024729,16.93917274939173
ENSMUSG00000024730,25.347931873479318
ENSMUSG00000024732,56.13138686131387
ENSMUSG00000024735,50.053527980535286
ENSMUSG00000024736,27.5036496350365
ENSMUSG00000024737,27.284671532846716
ENSMUSG00000024740,94.9294403892944
ENSMUSG00000024742,43.45012165450122
ENSMUSG00000024743,36.715328467153284
ENSMUSG00000024747,37.78588807785888
ENSMUSG00000024749,32.564476885644766
ENSMUSG00000024750,97.5912408759124
ENSMUSG00000024754,58.8905109489051
ENSMUSG00000024757,50.10705596107056
ENSMUSG00000024758,89.17274939172749
ENSMUSG00000024759,88.48661800486617
ENSMUSG00000024764,55.51338199513381
ENSMUSG00000024766,78.28223844282238
ENSMUSG00000024767,90.69586374695864
ENSMUSG00000024769,44.39902676399027
ENSMUSG00000024772,83.56204379562044
ENSMUSG00000024773,60.32603406326034
ENSMUSG00000024776,66.90024330900243
ENSMUSG00000024777,44.54501216545012
ENSMUSG00000024778,81.5669099756691
ENSMUSG00000024780,78.37469586374695
ENSMUSG00000024781,92.82238442822384
ENSMUSG00000024782,89.21654501216545
ENSMUSG00000024785,65.25547445255474
ENSMUSG00000024786,27.08515815085158
ENSMUSG00000024787,56.00000000000001
ENSMUSG00000024789,79.72262773722628
ENSMUSG00000024790,38.180048661800484
ENSMUSG00000024792,69.41119221411192
ENSMUSG00000024795,30.880778588807782
ENSMUSG00000024797,56.50121654501217
ENSMUSG00000024799,51.11435523114355
ENSMUSG00000024800,64.05352798053528
ENSMUSG00000024803,8.89051094890511
ENSMUSG00000024805,59.61070559610706
ENSMUSG00000024806,50.8272506082725
ENSMUSG00000024807,59.27980535279806
ENSMUSG00000024810,93.67396593673966
ENSMUSG00000024811,92.1654501216545
ENSMUSG00000024812,42.48175182481752
ENSMUSG00000024816,62.91970802919708
ENSMUSG00000024817,88.07785888077859
ENSMUSG00000024818,55.82481751824817
ENSMUSG00000024824,59.54744525547445
ENSMUSG00000024826,81.5036496350365
ENSMUSG00000024827,34.01459854014598
ENSMUSG00000024829,69.00243309002433
ENSMUSG00000024830,52.13625304136254
ENSMUSG00000024831,50.17031630170317
ENSMUSG00000024833,66.08272506082726
ENSMUSG00000024835,92.7007299270073
ENSMUSG00000024841,64.40389294403893
ENSMUSG00000024842,8.068126520681265
ENSMUSG00000024843,82.59367396593674
ENSMUSG00000024844,86.35036496350365
ENSMUSG00000024845,74.26277372262774
ENSMUSG00000024846,33.30900243309002
ENSMUSG00000024847,85.30413625304136
ENSMUSG00000024851,58.851581508515814
ENSMUSG00000024853,94.36009732360098
ENSMUSG00000024854,58.900243309002434
ENSMUSG00000024855,67.09002433090025
ENSMUSG00000024856,68.88077858880779
ENSMUSG00000024858,62.00486618004866
ENSMUSG00000024862,12.476885644768856
ENSMUSG00000024866,67.6301703163017
ENSMUSG00000024867,37.20681265206813
ENSMUSG00000024868,44.50121654501217
ENSMUSG00000024869,45.34306569343066
ENSMUSG00000024870,78.15571776155717
ENSMUSG00000024871,34.024330900243314
ENSMUSG00000024875,90.43795620437956
ENSMUSG00000024878,61.761557177615565
ENSMUSG00000024883,29.67883211678832
ENSMUSG00000024885,70.82238442822384
ENSMUSG00000024887,75.17761557177616
ENSMUSG00000024889,60.39902676399027
ENSMUSG00000024891,47.30900243309002
ENSMUSG00000024892,44.87104622871046
ENSMUSG00000024896,65.1094890510949
ENSMUSG00000024897,49.61070559610706
ENSMUSG00000024899,72.51094890510949
ENSMUSG00000024900,89.97080291970802
ENSMUSG00000024901,43.693430656934304
ENSMUSG00000024902,64.99270072992701
ENSMUSG00000024903,5.420924574209246
ENSMUSG00000024905,14.530413625304137
ENSMUSG00000024906,53.25547445255474
ENSMUSG00000024908,91.22627737226277
ENSMUSG00000024909,96.31143552311435
ENSMUSG00000024910,13.347931873479318
ENSMUSG00000024911,74.09245742092457
ENSMUSG00000024912,50.35523114355232
ENSMUSG00000024913,47.71776155717762
ENSMUSG00000024914,65.93187347931874
