gen_name,induced pluripotent stem cell
ENSG00000010322,83.55572845749855
ENSG00000010327,14.168449717953704
ENSG00000010361,60.1595020424042
ENSG00000010379,32.06769111067886
ENSG00000010404,72.61233223108344
ENSG00000010438,33.110289826881925
ENSG00000010539,74.22291382999417
ENSG00000010610,39.225831550282045
ENSG00000010626,51.41412176619335
ENSG00000010671,40.319004084808405
ENSG00000010704,45.47364326006613
ENSG00000010803,66.94806457887572
ENSG00000010810,67.28652013226998
ENSG00000010818,55.70122544252091
ENSG00000010932,29.749076055242167
ENSG00000011007,93.18809570122544
ENSG00000011009,94.93094728652012
ENSG00000011021,71.6125267457693
ENSG00000011028,68.02956623225054
ENSG00000011052,65.10795565065163
ENSG00000011083,19.136354794787007
ENSG00000011105,61.649484536082475
ENSG00000011114,73.74829799649874
ENSG00000011132,70.25092394475783
ENSG00000011143,77.25734292939117
ENSG00000011198,83.33009142190235
ENSG00000011201,72.18439992219412
ENSG00000011243,73.6743824158724
ENSG00000011258,73.95448356350904
ENSG00000011260,94.98930169227778
ENSG00000011275,87.52771834273487
ENSG00000011295,84.66835246061078
ENSG00000011304,98.3077222330286
ENSG00000011332,52.888543085002915
ENSG00000011347,29.663489593464305
ENSG00000011376,78.74343512935226
ENSG00000011405,84.3610192569539
ENSG00000011422,68.7998443882513
ENSG00000011426,89.04493289243338
ENSG00000011451,61.10484341567788
ENSG00000011454,72.87687220385139
ENSG00000011465,47.3643260066135
ENSG00000011478,56.69714063411787
ENSG00000011485,91.10678856253647
ENSG00000011523,76.50651624197627
ENSG00000011566,73.87278739544836
ENSG00000011590,38.68897101731181
ENSG00000011600,25.24800622446995
ENSG00000011638,82.88270764442716
ENSG00000011677,58.537249562341955
ENSG00000012048,80.72748492511185
ENSG00000012061,84.41937366271154
ENSG00000012124,50.54658626726318
ENSG00000012171,51.50359852168839
ENSG00000012174,70.13810542695974
ENSG00000012211,57.37405174090644
ENSG00000012223,42.824353238669524
ENSG00000012232,75.20326784672243
ENSG00000012504,30.28982688192959
ENSG00000012660,95.48725928807626
ENSG00000012779,50.71775919081891
ENSG00000012817,66.87025870453219
ENSG00000012822,63.1472476171951
ENSG00000012963,85.13518770667186
ENSG00000012983,79.712118264929
ENSG00000013016,81.29935810153667
ENSG00000013275,98.43999221941256
ENSG00000013288,66.70297607469364
ENSG00000013293,58.28049017700836
ENSG00000013297,65.06905271347986
ENSG00000013306,97.23789146080529
ENSG00000013364,52.480062244699475
ENSG00000013374,85.01069830772224
ENSG00000013375,92.6667963431239
ENSG00000013392,67.83894184010893
ENSG00000013441,85.81598910717759
ENSG00000013503,75.75568955456137
ENSG00000013523,67.15814043960319
ENSG00000013561,83.25228554755884
ENSG00000013563,57.57634701419957
ENSG00000013573,81.66504571095118
ENSG00000013583,67.91285742073526
ENSG00000013588,53.46041626142773
ENSG00000013619,57.03170589379498
ENSG00000013725,43.17447967321533
ENSG00000013810,91.87706671853725
ENSG00000014123,81.2448939894962
ENSG00000014138,86.25559229721844
ENSG00000014164,73.07916747714452
ENSG00000014216,94.09842443104455
ENSG00000014257,48.784283213382615
ENSG00000014641,99.15191596965572
ENSG00000014824,93.75607858393309
ENSG00000014914,54.05174090643844
ENSG00000014919,85.60202295273294
ENSG00000015133,77.28846527912857
ENSG00000015153,62.66096090254815
ENSG00000015171,79.19859949426181
ENSG00000015285,33.45652596771056
ENSG00000015413,28.48084030344291
ENSG00000015475,88.10348181287686
ENSG00000015479,98.18323283407896
ENSG00000015520,27.788368021785644
ENSG00000015532,64.68780392919665
ENSG00000015568,78.73176424820075
ENSG00000015592,33.91169033262011
ENSG00000015676,87.59774362964404
ENSG00000016082,62.28360241198211
ENSG00000016391,62.55203267846723
ENSG00000016402,37.35460027232056
ENSG00000016490,28.671464695584515
ENSG00000016864,83.00719704337678
ENSG00000017260,88.29799649873566
ENSG00000017427,46.17778642287493
ENSG00000017483,87.87006418984633
ENSG00000017797,84.80451274071193
ENSG00000018189,89.14219023536278
ENSG00000018236,54.9192764053686
ENSG00000018280,49.10328729819101
ENSG00000018408,81.01147636646567
ENSG00000018510,83.52849640147831
ENSG00000018607,2.4508850418206576
ENSG00000018610,74.60027232056021
ENSG00000018625,49.48453608247423
ENSG00000018699,79.67321532775725
ENSG00000018869,50.82279712118265
ENSG00000019102,30.36374246255592
ENSG00000019144,73.95837385722622
ENSG00000019186,25.279128574207355
ENSG00000019485,46.67574401867341
ENSG00000019505,44.983466251702005
ENSG00000019549,65.40361797315697
ENSG00000019582,89.9202489787979
ENSG00000019991,23.621863450690526
ENSG00000019995,65.3180315113791
ENSG00000020129,75.59229721844
ENSG00000020181,36.91499708227971
ENSG00000020256,77.26123322310835
ENSG00000020426,85.85878233806652
ENSG00000020577,66.14666407313752
ENSG00000020633,44.454386306166114
ENSG00000020922,80.8792063800817
ENSG00000021300,56.13304804512741
ENSG00000021355,69.86189457304026
ENSG00000021461,42.06185567010309
ENSG00000021488,35.40945341373274
ENSG00000021574,77.1561952927446
ENSG00000021645,54.436879984438825
ENSG00000021762,51.70589379498152
ENSG00000021776,83.8163781365493
ENSG00000021826,52.320560202295276
ENSG00000021852,37.615249951371325
ENSG00000022267,76.27309861894574
ENSG00000022277,92.40614666407313
ENSG00000022355,46.582376969461194
ENSG00000022556,45.96382026843027
ENSG00000022567,52.78350515463918
ENSG00000022840,94.93872787395449
ENSG00000022976,65.11962653180315
ENSG00000023041,87.73001361602802
ENSG00000023171,51.58140439603191
ENSG00000023191,90.08364131491928
ENSG00000023228,94.23069441742852
ENSG00000023287,91.65142968294107
ENSG00000023318,92.86909161641704
ENSG00000023330,83.87862283602412
ENSG00000023445,55.54950398755106
ENSG00000023516,77.82532581209881
ENSG00000023572,80.97257342929392
ENSG00000023608,78.12098813460416
ENSG00000023697,82.812682357518
ENSG00000023734,99.0079751021202
ENSG00000023839,49.46897490760552
ENSG00000023892,54.11009531219607
ENSG00000023902,78.80957012254424
ENSG00000023909,84.88231861505544
ENSG00000024048,78.8017895351099
ENSG00000024422,57.31180704143163
ENSG00000024526,85.3491538611165
ENSG00000024862,74.37463528496401
ENSG00000025039,63.80470725539779
ENSG00000025156,77.51410231472477
ENSG00000025293,90.47656098035401
ENSG00000025423,54.41353822213577
ENSG00000025434,61.79731569733515
ENSG00000025708,46.35284964014783
ENSG00000025770,86.02606496790509
ENSG00000025772,91.36743824158724
ENSG00000025796,91.60474615833496
ENSG00000025800,93.31258510017506
ENSG00000026025,99.71989885236336
ENSG00000026036,29.854113985605913
ENSG00000026103,53.56934448550865
ENSG00000026297,71.38688971017312
ENSG00000026508,68.87765026259483
ENSG00000026559,86.76133048045128
ENSG00000026652,74.07897296245866
ENSG00000026751,48.7064773390391
ENSG00000026950,40.26064967905077
ENSG00000027001,78.07819490371523
ENSG00000027075,59.505932697918695
ENSG00000027644,27.69111067885625
ENSG00000027697,85.98327173701614
ENSG00000027847,76.09414510795564
ENSG00000027869,42.217467418790115
ENSG00000028116,79.61486092199961
ENSG00000028137,43.51682552032678
ENSG00000028203,88.64812293328146
ENSG00000028277,51.200155611748684
ENSG00000028310,83.69966932503404
ENSG00000028528,84.8395253841665
ENSG00000028839,88.39136354794786
ENSG00000029153,65.16241976269208
ENSG00000029363,98.050962847695
ENSG00000029364,77.80587434351294
ENSG00000029534,50.429877455747906
ENSG00000029559,10.49990274265707
ENSG00000029639,81.33048045127407
ENSG00000029725,86.09609025481424
ENSG00000029993,98.53724956234196
ENSG00000030066,89.80743046099981
ENSG00000030110,88.63256175841276
ENSG00000030304,30.048628671464694
ENSG00000030419,50.55436685469753
ENSG00000030582,95.97743629644037
ENSG00000031003,69.56234195681775
ENSG00000031081,59.93775530052518
ENSG00000031691,77.75530052518965
ENSG00000031698,96.95390001945147
ENSG00000031823,86.06107761135966
ENSG00000032219,74.97374051740906
ENSG00000032389,79.01575568955455
ENSG00000032444,74.47967321532775
ENSG00000032742,66.86636841081501
ENSG00000033011,84.46605718731765
ENSG00000033030,78.4983466251702
ENSG00000033050,87.06866368410815
ENSG00000033100,61.94514685858782
ENSG00000033122,54.29293911690333
ENSG00000033170,79.50982299163587
ENSG00000033178,89.83077222330286
ENSG00000033327,64.42326395642871
ENSG00000033627,78.88348570317059
ENSG00000033800,88.36802178564481
ENSG00000033867,85.36471503598521
ENSG00000034053,69.2666796343124
ENSG00000034152,84.0886986967516
ENSG00000034239,42.26026064967905
ENSG00000034510,99.63042209686832
ENSG00000034533,64.15872398366076
ENSG00000034677,71.62808792063801
ENSG00000034693,79.66932503404007
ENSG00000034713,94.78311612526745
ENSG00000034971,13.79887181482202
ENSG00000035115,68.53530441548337
ENSG00000035141,96.6621279906633
ENSG00000035403,98.28827076444271
ENSG00000035499,89.73351488037346
ENSG00000035664,52.5228554755884
ENSG00000035681,77.90313168644232
ENSG00000035687,91.90818906827467
ENSG00000035720,33.84555533942813
ENSG00000035862,62.94495234390196
ENSG00000035928,91.915969655709
ENSG00000036054,84.81229332814627
ENSG00000036257,82.34584711145692
ENSG00000036448,46.50457109511768
ENSG00000036530,62.839914413538224
ENSG00000036549,82.37307916747714
ENSG00000036565,29.282240809181094
ENSG00000036672,68.39525384166505
ENSG00000036828,56.03190040848084
ENSG00000037042,68.00622446994748
ENSG00000037241,87.61330480451274
ENSG00000037280,57.16397588017895
ENSG00000037474,93.55378331063994
ENSG00000037637,74.86481229332814
ENSG00000037749,64.3765804318226
ENSG00000037757,67.3332036568761
ENSG00000037897,81.83232834078973
ENSG00000038002,65.77319587628865
ENSG00000038210,62.62983855281073
ENSG00000038219,82.39253063606301
ENSG00000038274,90.90838358296051
ENSG00000038295,33.40984244310445
ENSG00000038358,78.87181482201906
ENSG00000038382,69.98638397198988
ENSG00000038427,95.83738572262206
ENSG00000038532,69.53121960708033
ENSG00000038945,43.59852168838748
ENSG00000039068,90.3676327562731
ENSG00000039123,88.67924528301887
ENSG00000039139,49.5039875510601
ENSG00000039319,77.9731569733515
ENSG00000039523,70.5893794981521
ENSG00000039537,8.753160863645206
ENSG00000039560,94.53802762108539
ENSG00000039600,34.2812682357518
ENSG00000039650,79.11690332620113
ENSG00000039987,32.42948842637619
ENSG00000040199,61.57167866173896
ENSG00000040275,89.6946119432017
ENSG00000040341,87.66387862283602
ENSG00000040487,74.84536082474227
ENSG00000040531,75.10601050379304
ENSG00000040608,64.9990274265707
ENSG00000040633,82.78545030149776
ENSG00000040731,48.613110289826885
ENSG00000040933,69.9358101536666
ENSG00000041353,31.316864423263958
ENSG00000041357,98.69286131102898
ENSG00000041515,33.07916747714452
ENSG00000041802,90.27426570706089
ENSG00000041880,51.32853530441548
ENSG00000041982,84.10815016533748
ENSG00000041988,69.17331258510018
ENSG00000042062,38.88737599688776
ENSG00000042088,86.59015755689555
ENSG00000042286,65.32970239253063
ENSG00000042304,39.26862478117098
ENSG00000042317,65.9093561563898
ENSG00000042429,86.6913051935421
ENSG00000042445,57.23789146080529
ENSG00000042493,84.85119626531802
ENSG00000042753,97.16786617389613
ENSG00000042781,32.35946313946703
ENSG00000042813,22.038513907800038
ENSG00000042832,27.356545419179145
ENSG00000042980,53.8183232834079
ENSG00000043039,33.872787395448356
ENSG00000043093,89.40283991441353
ENSG00000043143,64.67613304804513
ENSG00000043355,75.09044932892434
ENSG00000043462,28.865979381443296
ENSG00000043514,75.03987551060105
ENSG00000043591,25.695390001945146
ENSG00000044090,66.37230110873371
ENSG00000044115,97.6502625948259
ENSG00000044446,61.73507099786034
ENSG00000044459,71.30519354211243
ENSG00000044524,60.05446411204046
ENSG00000044574,99.62653180315114
ENSG00000046604,91.02509239447578
ENSG00000046647,69.55067107566622
ENSG00000046651,82.20968683135577
ENSG00000046653,95.8607274849251
ENSG00000046889,77.11729235557284
ENSG00000047056,65.79653763859172
ENSG00000047188,78.14043960319003
ENSG00000047230,79.38533359268625
ENSG00000047249,91.83427348764832
ENSG00000047315,94.70141995720677
ENSG00000047346,57.99649873565455
ENSG00000047365,46.376191402450885
ENSG00000047410,95.65843221163199
ENSG00000047457,54.07119237502431
ENSG00000047578,61.97626920832523
ENSG00000047579,62.64150943396226
ENSG00000047597,38.75121571678662
ENSG00000047617,43.36899435907411
ENSG00000047621,76.57654152888543
ENSG00000047634,55.26940283991442
ENSG00000047644,69.8580042793231
ENSG00000047648,36.76327562730986
ENSG00000047662,39.23361213771639
ENSG00000047849,97.53355378331065
ENSG00000047932,63.263956428710365
ENSG00000048028,85.11573623808597
ENSG00000048052,66.69519548725928
ENSG00000048140,76.57265123516825
ENSG00000048162,95.75957984827855
ENSG00000048342,68.30188679245282
ENSG00000048392,76.77494650846138
ENSG00000048405,67.0103092783505
ENSG00000048462,22.034623614082864
ENSG00000048471,59.42034623614083
ENSG00000048540,73.05971600855865
ENSG00000048544,91.64753938922388
ENSG00000048545,57.91869286131103
ENSG00000048649,89.51565843221164
ENSG00000048707,65.80042793230889
ENSG00000048740,89.15386111651429
ENSG00000048828,75.34331842054075
ENSG00000048991,85.95992997471309
ENSG00000049089,85.08461388834857
ENSG00000049130,66.17000583544058
ENSG00000049167,78.89126629060495
ENSG00000049192,54.545808208519745
ENSG00000049239,57.000583544057584
ENSG00000049245,85.25967710562148
ENSG00000049246,50.07586072748492
ENSG00000049247,22.76988912662906
ENSG00000049249,53.293133631589185
ENSG00000049283,55.59618751215717
ENSG00000049323,73.29313363158919
ENSG00000049449,98.21435518381638
ENSG00000049540,50.28982688192959
ENSG00000049541,94.08675354989302
ENSG00000049618,80.5913246450107
ENSG00000049656,80.24119821046489
ENSG00000049759,80.42404201517215
ENSG00000049768,27.88562536471504
ENSG00000049769,50.398755106010505
ENSG00000049860,89.97082279712119
ENSG00000049883,76.46761330480452
ENSG00000050030,46.04940673020813
ENSG00000050130,94.4563314530247
ENSG00000050165,76.51429682941063
ENSG00000050327,66.56681579459249
ENSG00000050344,67.0920054464112
ENSG00000050393,86.57848667574402
ENSG00000050405,85.68760941451079
ENSG00000050426,65.5747908967127
ENSG00000050438,72.46450106983076
ENSG00000050555,74.2657070608831
ENSG00000050628,31.729235557284575
ENSG00000050730,43.038319393114186
ENSG00000050748,71.07566621279908
ENSG00000050767,64.11593075277183
ENSG00000050820,79.27251507488815
ENSG00000051009,63.05777086170006
ENSG00000051108,90.0953121960708
ENSG00000051128,63.197821435518385
ENSG00000051180,89.47675549503987
ENSG00000051341,75.68955456136939
ENSG00000051382,71.80704143162808
ENSG00000051523,78.93405952149386
ENSG00000051596,93.69772417817546
ENSG00000051620,80.72359463139466
ENSG00000051825,76.69714063411787
ENSG00000052126,90.44154833689943
ENSG00000052344,88.46527912857421
ENSG00000052723,90.93172534526357
ENSG00000052749,80.08169616806069
ENSG00000052795,63.47403228943785
ENSG00000052802,98.75121571678662
ENSG00000052841,82.22913829994165
ENSG00000052850,25.53199766582377
ENSG00000053108,54.798677300136156
ENSG00000053254,84.26765220774169
ENSG00000053328,24.57498541139856
ENSG00000053371,90.08753160863645
ENSG00000053372,92.90410425987162
ENSG00000053438,95.81404396031901
ENSG00000053501,62.81657265123517
ENSG00000053524,78.26492900213967
ENSG00000053702,39.202489787979
ENSG00000053747,48.2902159113013
ENSG00000053770,87.15814043960319
ENSG00000053900,84.32211631978215
ENSG00000053918,31.5658432211632
ENSG00000054116,86.27115347208715
ENSG00000054118,97.55300525189652
ENSG00000054148,93.50320949231667
ENSG00000054179,18.42832133826104
ENSG00000054219,47.80003890293717
ENSG00000054267,89.84633339817157
ENSG00000054277,62.69208325228555
ENSG00000054282,69.09550671075667
ENSG00000054356,50.67496595992998
ENSG00000054392,54.03617973156973
ENSG00000054523,90.35985216883876
ENSG00000054598,49.94748103481813
ENSG00000054611,74.50690527134799
ENSG00000054654,92.66290604940673
ENSG00000054690,60.824742268041234
ENSG00000054793,56.16806068858199
ENSG00000054803,8.44582765998833
ENSG00000054938,27.61330480451274
ENSG00000054965,55.73234779225832
ENSG00000054967,61.58334954289049
ENSG00000054983,77.80198404979576
ENSG00000055044,97.94203462361408
ENSG00000055070,89.6479284185956
ENSG00000055118,44.41159307527718
ENSG00000055130,92.8924333787201
ENSG00000055147,72.90021396615445
ENSG00000055163,85.38027621085392
ENSG00000055208,73.43318420540751
ENSG00000055211,76.44816183621863
ENSG00000055332,87.35654541917914
ENSG00000055483,73.97393503209493
ENSG00000055609,85.32970239253063
ENSG00000055732,56.96557090060299
ENSG00000055813,33.215327757245674
ENSG00000055917,81.28379692666796
ENSG00000055950,91.92375024314336
ENSG00000055955,27.547169811320753
ENSG00000055957,28.410815016533746
ENSG00000056050,87.45380276210854
ENSG00000056097,94.9659599299747
ENSG00000056277,64.2170783894184
ENSG00000056291,36.016339233612136
ENSG00000056487,52.3322310834468
ENSG00000056558,52.1416066913052
ENSG00000056586,79.40089476755496
ENSG00000056736,62.163003306749665
ENSG00000056972,70.05251896518187
ENSG00000056998,79.40478506127212
ENSG00000057019,89.1849834662517
ENSG00000057149,21.945146858587826
ENSG00000057252,71.23905854892044
ENSG00000057294,86.58626726317837
ENSG00000057468,38.288270764442714
ENSG00000057593,12.4761719509823
ENSG00000057608,98.9924139272515
ENSG00000057657,72.51507488815405
ENSG00000057663,88.3874732542307
ENSG00000057704,47.3798871814822
ENSG00000057757,90.65162419762693
ENSG00000057935,84.84341567788368
ENSG00000058056,78.96518187123128
ENSG00000058063,63.63353433184206
ENSG00000058085,62.338066524022565
ENSG00000058091,80.34234584711145
ENSG00000058262,96.44816183621863
ENSG00000058272,94.02839914413538
ENSG00000058335,39.59540945341373
ENSG00000058404,38.15600077805874
ENSG00000058453,57.10562147442132
ENSG00000058600,87.68722038513907
ENSG00000058668,70.52324450496013
ENSG00000058673,85.29079945535888
ENSG00000058729,86.78467224275433
ENSG00000058799,83.47403228943784
ENSG00000058804,89.13440964792841
ENSG00000058866,46.52791285742073
ENSG00000059122,66.82357517992608
ENSG00000059145,71.2935226609609
ENSG00000059377,50.75277183427349
ENSG00000059378,53.592686247811706
ENSG00000059573,93.83777475199378
ENSG00000059588,67.69111067885626
ENSG00000059691,77.54133437074499
ENSG00000059728,53.21532775724567
ENSG00000059758,77.09006029955262
ENSG00000059769,63.579070219801594
ENSG00000059804,99.48648122933281
ENSG00000059915,40.68080140050574
ENSG00000060069,65.85489204434934
ENSG00000060138,89.67127018089866
ENSG00000060140,46.251702003501265
ENSG00000060237,85.11184594436881
ENSG00000060303,5.812098813460416
ENSG00000060339,96.86053297023925
ENSG00000060491,64.48161836218634
ENSG00000060558,24.567204823964207
ENSG00000060642,60.73137521882902
ENSG00000060656,71.81871231277962
ENSG00000060688,96.59988329118848
ENSG00000060709,51.52304999027426
ENSG00000060718,75.94631394670299
ENSG00000060749,87.35265512546198
ENSG00000060762,78.4322116319782
ENSG00000060971,86.01050379303638
ENSG00000060982,98.01205991052325
ENSG00000061273,81.9957206769111
ENSG00000061337,80.31511379109124
ENSG00000061455,41.3577125072943
ENSG00000061492,19.599299747130907
ENSG00000061656,43.7852557868119
ENSG00000061676,89.86189457304027
ENSG00000061794,94.82201906243921
ENSG00000061918,61.28768722038514
ENSG00000061936,80.05057381832327
ENSG00000061938,54.99319198599494
ENSG00000061987,67.80392919665434
