gen_name,leukocyte
ENSMUSG00000000001,85.13404742740389
ENSMUSG00000000028,37.65091944771222
ENSMUSG00000000056,67.20326914742121
ENSMUSG00000000058,30.567766701752213
ENSMUSG00000000078,98.21063711225311
ENSMUSG00000000085,50.8203826388459
ENSMUSG00000000088,97.74007801374528
ENSMUSG00000000093,5.702433285864653
ENSMUSG00000000120,11.138629187047242
ENSMUSG00000000127,27.94873382453099
ENSMUSG00000000131,78.33570676738283
ENSMUSG00000000134,73.14098198253977
ENSMUSG00000000142,10.915732771964585
ENSMUSG00000000148,38.7220605535261
ENSMUSG00000000149,45.35322890223515
ENSMUSG00000000154,28.592656801436444
ENSMUSG00000000157,84.16197139496006
ENSMUSG00000000159,12.53792334839948
ENSMUSG00000000167,7.621819082409758
ENSMUSG00000000168,57.51965822549687
ENSMUSG00000000171,90.6197758652715
ENSMUSG00000000184,92.18624233793574
ENSMUSG00000000194,87.35682001114482
ENSMUSG00000000197,0.2971952201102099
ENSMUSG00000000204,93.16450993746517
ENSMUSG00000000216,15.509875549501578
ENSMUSG00000000244,83.53043155222586
ENSMUSG00000000248,28.53074113058015
ENSMUSG00000000253,16.853445607083152
ENSMUSG00000000263,13.24376199616123
ENSMUSG00000000275,79.09726951891524
ENSMUSG00000000276,30.400594390440222
ENSMUSG00000000278,70.88105999628506
ENSMUSG00000000282,61.91567085629372
ENSMUSG00000000290,97.69054547706024
ENSMUSG00000000295,56.21323757042907
ENSMUSG00000000301,15.119806823106929
ENSMUSG00000000303,25.19348647142592
ENSMUSG00000000318,54.374342145997154
ENSMUSG00000000325,7.479413039440283
ENSMUSG00000000326,91.91381338616804
ENSMUSG00000000339,65.57488700390068
ENSMUSG00000000340,44.33162033310631
ENSMUSG00000000346,97.78961055043031
ENSMUSG00000000355,89.04092625843602
ENSMUSG00000000359,38.331991827131446
ENSMUSG00000000365,7.702309454522941
ENSMUSG00000000374,61.203640641446356
ENSMUSG00000000378,90.71884093864156
ENSMUSG00000000384,59.27806327781562
ENSMUSG00000000386,66.70794378057087
ENSMUSG00000000392,19.546777289331928
ENSMUSG00000000399,83.88954244319238
ENSMUSG00000000409,77.87133923596062
ENSMUSG00000000420,80.7999504674633
ENSMUSG00000000439,52.071079190143024
ENSMUSG00000000440,82.03207231750356
ENSMUSG00000000441,91.30703981177636
ENSMUSG00000000486,77.90229707138877
ENSMUSG00000000489,60.0953501331187
ENSMUSG00000000530,70.2557117206365
ENSMUSG00000000531,45.322271066807005
ENSMUSG00000000532,45.52040121354715
ENSMUSG00000000538,31.422202959569066
ENSMUSG00000000552,56.52281592471054
ENSMUSG00000000555,46.72156522815924
ENSMUSG00000000560,28.245929044641198
ENSMUSG00000000561,63.05491920004953
ENSMUSG00000000562,26.58658906569253
ENSMUSG00000000563,97.01566466472664
ENSMUSG00000000568,84.62014735929664
ENSMUSG00000000579,91.97572905702434
ENSMUSG00000000581,92.031453160795
ENSMUSG00000000594,97.80199368460157
ENSMUSG00000000600,90.1120673642499
ENSMUSG00000000605,79.98885517924586
ENSMUSG00000000606,11.404866571729306
ENSMUSG00000000617,21.435205250448888
ENSMUSG00000000627,27.0447650300291
ENSMUSG00000000628,77.98278744350196
ENSMUSG00000000631,68.47873196706087
ENSMUSG00000000673,69.90898396384125
ENSMUSG00000000682,99.77091201783172
ENSMUSG00000000686,33.63878397622438
ENSMUSG00000000693,34.74707448455204
ENSMUSG00000000708,69.80372732338554
ENSMUSG00000000711,77.50603677790849
ENSMUSG00000000730,23.744659773388644
ENSMUSG00000000731,12.024023280292242
ENSMUSG00000000732,52.73357686830536
ENSMUSG00000000738,63.333539718902855
ENSMUSG00000000739,25.558788929478048
ENSMUSG00000000740,99.77710358491734
ENSMUSG00000000743,88.18029843353354
ENSMUSG00000000751,62.39242152188719
ENSMUSG00000000753,15.29936226859018
ENSMUSG00000000759,49.06197758652715
ENSMUSG00000000766,10.098445916661507
ENSMUSG00000000776,55.32784347718408
ENSMUSG00000000782,37.03176273914928
ENSMUSG00000000787,93.38121478546219
ENSMUSG00000000791,23.682744102532354
ENSMUSG00000000792,12.692712525540214
ENSMUSG00000000804,79.02916228097332
ENSMUSG00000000811,15.906135842981858
ENSMUSG00000000817,51.947247848430436
ENSMUSG00000000823,32.6728995108662
ENSMUSG00000000826,86.53953315584174
ENSMUSG00000000827,84.36629310878584
ENSMUSG00000000838,70.8253358925144
ENSMUSG00000000861,70.96774193548387
ENSMUSG00000000869,30.38821125626896
ENSMUSG00000000876,81.02284688254598
ENSMUSG00000000881,13.095164386106124
ENSMUSG00000000884,23.41650671785029
ENSMUSG00000000902,79.75357562999194
ENSMUSG00000000903,21.84384867810043
ENSMUSG00000000915,59.92198625472107
ENSMUSG00000000916,40.05943904402204
ENSMUSG00000000934,38.73444368769736
ENSMUSG00000000948,29.434709925082036
ENSMUSG00000000957,60.62782490248282
ENSMUSG00000000958,65.76063401646957
ENSMUSG00000000959,83.81524363816482
ENSMUSG00000000976,63.27781561513219
ENSMUSG00000000982,98.35304315522258
ENSMUSG00000000983,43.204755123521764
ENSMUSG00000001014,14.358244071574516
ENSMUSG00000001016,99.9380843291437
ENSMUSG00000001017,82.09398798835986
ENSMUSG00000001018,79.7226177945638
ENSMUSG00000001020,98.13633830722556
ENSMUSG00000001021,19.15670856293728
ENSMUSG00000001023,8.78583369450808
ENSMUSG00000001025,99.73376261531793
ENSMUSG00000001029,74.0944833137267
ENSMUSG00000001034,58.386477617484985
ENSMUSG00000001036,13.361401770788186
ENSMUSG00000001039,8.754875859079933
ENSMUSG00000001052,70.9305925329701
ENSMUSG00000001053,39.174044950777045
ENSMUSG00000001054,72.76948795740202
ENSMUSG00000001056,86.2794873382453
ENSMUSG00000001062,66.56553773760139
ENSMUSG00000001065,44.74026376075785
ENSMUSG00000001082,75.1903906878831
ENSMUSG00000001089,57.14197263327348
ENSMUSG00000001095,11.714444926010774
ENSMUSG00000001098,80.32319980186985
ENSMUSG00000001100,63.82886508575321
ENSMUSG00000001105,86.31044517367346
ENSMUSG00000001120,22.444430685406477
ENSMUSG00000001123,87.16488143149031
ENSMUSG00000001127,78.18091759024209
ENSMUSG00000001128,94.01275462819639
ENSMUSG00000001131,7.182217819330072
ENSMUSG00000001134,74.35452913132313
ENSMUSG00000001138,47.76794006563061
ENSMUSG00000001143,73.92111943532909
ENSMUSG00000001150,53.8975914804037
ENSMUSG00000001151,58.21311373908736
ENSMUSG00000001156,96.2045693765092
ENSMUSG00000001157,59.148040369017394
ENSMUSG00000001158,90.01300229087981
ENSMUSG00000001166,46.6286917218748
ENSMUSG00000001173,56.05225682620271
ENSMUSG00000001175,99.3251191876664
ENSMUSG00000001211,65.135285740821
ENSMUSG00000001227,38.47439787010092
ENSMUSG00000001228,38.047179741192494
ENSMUSG00000001229,57.618723298866946
ENSMUSG00000001240,76.93022103894495
ENSMUSG00000001247,43.718655191629004
ENSMUSG00000001248,73.56200854436258
ENSMUSG00000001249,21.113243761996163
ENSMUSG00000001270,84.19912079747384
ENSMUSG00000001280,67.32090892204818
ENSMUSG00000001281,92.53297009473098
ENSMUSG00000001285,67.28375951953439
ENSMUSG00000001288,64.5470868676862
ENSMUSG00000001289,98.69977091201784
ENSMUSG00000001300,11.212927992074793
ENSMUSG00000001305,58.55364992879698
ENSMUSG00000001313,15.39223577487462
ENSMUSG00000001323,30.07244133490186
ENSMUSG00000001334,17.045384186737664
ENSMUSG00000001348,90.8736301157823
ENSMUSG00000001366,72.95523496997089
ENSMUSG00000001376,59.49476812581265
ENSMUSG00000001380,65.81635812024024
ENSMUSG00000001383,89.98823602253731
ENSMUSG00000001403,74.65172435143334
ENSMUSG00000001415,70.37954306234909
ENSMUSG00000001416,81.90204940870535
ENSMUSG00000001418,87.18964769983283
ENSMUSG00000001419,81.56151321899573
ENSMUSG00000001420,20.574577425546405
ENSMUSG00000001424,74.91796173611542
ENSMUSG00000001436,29.180855674571234
ENSMUSG00000001440,71.59928177821807
ENSMUSG00000001441,96.43365735867748
ENSMUSG00000001444,52.677852764534705
ENSMUSG00000001445,75.39471240170887
ENSMUSG00000001467,51.526221286607644
ENSMUSG00000001472,91.3565723484614
ENSMUSG00000001473,85.67271376385364
ENSMUSG00000001482,53.17936969847068
ENSMUSG00000001493,4.8541885951334285
ENSMUSG00000001506,13.23137886198997
ENSMUSG00000001507,6.847873196706086
ENSMUSG00000001517,22.648752399232247
ENSMUSG00000001518,52.61593709367841
ENSMUSG00000001520,2.810971456875735
ENSMUSG00000001521,70.86248529502818
ENSMUSG00000001524,44.783604730357254
ENSMUSG00000001525,95.69066930840195
ENSMUSG00000001542,56.392793015912325
ENSMUSG00000001552,59.97151879140611
ENSMUSG00000001555,19.881121911955915
ENSMUSG00000001569,88.12457432976286
ENSMUSG00000001576,57.40821001795554
ENSMUSG00000001583,3.2134233174416447
ENSMUSG00000001588,70.00185747012569
ENSMUSG00000001604,68.65828741254411
ENSMUSG00000001622,18.692341031515074
ENSMUSG00000001627,92.61965203392978
ENSMUSG00000001630,38.350566528388335
ENSMUSG00000001632,72.54039997523373
ENSMUSG00000001642,91.26989040926259
ENSMUSG00000001663,13.194229459476192
ENSMUSG00000001665,29.348027985883228
ENSMUSG00000001666,73.73537242276021
ENSMUSG00000001674,75.24611479165377
ENSMUSG00000001687,95.10247043526716
ENSMUSG00000001700,53.04934678967247
ENSMUSG00000001707,72.05126617546901
ENSMUSG00000001729,85.48077518419912
ENSMUSG00000001739,67.12277877530803
ENSMUSG00000001741,90.7869481765835
ENSMUSG00000001750,82.39118320847007
ENSMUSG00000001751,43.960126307968544
