gen_name,hematopoietic multipotent progenitor cell,long term hematopoietic stem cell,short term hematopoietic stem cell
ENSMUSG00000018659,74.7952065820068,84.5430155607226,81.44160257556787
ENSMUSG00000018661,90.53478805222679,88.55303165802182,86.63208728313361
ENSMUSG00000018666,91.28241817206224,85.23341083884814,86.61420139509927
ENSMUSG00000018669,88.81774280093006,89.55106421033804,90.0268288320515
ENSMUSG00000018672,46.438919692362724,52.83133607583616,53.83652298336612
ENSMUSG00000018677,95.12788409944554,92.94580575925595,94.75585762833124
ENSMUSG00000018678,69.62618494008227,67.78393847254516,68.69611876229655
ENSMUSG00000018697,87.25093900912181,86.32087283133608,87.37971740296906
ENSMUSG00000018698,17.492398497585405,36.13664818458236,0.0
ENSMUSG00000018707,95.57145412269719,96.42997674834555,97.13468073689859
ENSMUSG00000018727,36.565909497406544,30.4668216776963,47.71954927562154
ENSMUSG00000018733,70.6456805580397,75.33536040064389,76.14022536218923
ENSMUSG00000018736,94.69862278662136,96.2904668216777,96.14022536218924
ENSMUSG00000018740,59.137900196744766,57.84653908066536,56.83062064031479
ENSMUSG00000018750,64.43927741012341,73.30352351994277,70.04471472008585
ENSMUSG00000018752,54.430334466106245,54.54480414952603,57.16329815775353
ENSMUSG00000018761,87.7231264532284,85.52316222500447,85.1153639778215
ENSMUSG00000018765,69.78715793239134,69.7478089787158,71.58290109103918
ENSMUSG00000018770,90.93543194419603,88.62457521015918,88.72115900554462
ENSMUSG00000018774,66.73224825612591,62.7436952244679,65.8808799856913
ENSMUSG00000018776,39.874798783759616,6.002504024324808,26.90037560364872
ENSMUSG00000018796,74.02253621892328,77.10964049365052,77.0202110534788
ENSMUSG00000018800,53.70774458951887,61.81362904668217,61.10892505812914
ENSMUSG00000018809,71.3003040600966,67.87694509032374,66.11339653013772
ENSMUSG00000018819,97.78214988374174,96.79127168663925,97.78930423895547
ENSMUSG00000018820,92.47719549275621,93.14970488284743,92.48792702557682
ENSMUSG00000018821,63.02271507780362,76.15453407261671,67.74101234126275
ENSMUSG00000018822,16.075836165265606,35.80397066714362,33.72563047755321
ENSMUSG00000018830,32.46646395993561,30.634949025219104,37.950277231264536
ENSMUSG00000018841,77.95743158647826,77.61044535861205,78.01108925058129
ENSMUSG00000018844,20.414952602396706,38.72652477195493,29.3650509747809
ENSMUSG00000018845,35.857628331246644,63.17295653729208,59.552852799141476
ENSMUSG00000018846,72.38776605258451,74.50903237345734,74.75943480593811
ENSMUSG00000018848,93.08889286353067,92.64532284027902,92.41996065104632
ENSMUSG00000018849,9.032373457342157,18.375961366481846,16.2225004471472
ENSMUSG00000018858,78.15775353246288,73.0173493113933,73.40368449293507
ENSMUSG00000018861,75.60722589876588,69.6118762296548,76.0865676980862
ENSMUSG00000018862,21.80647469146843,6.878912538007512,4.7683777499552855
ENSMUSG00000018865,41.706313718476125,70.33804328384903,55.58934001073153
ENSMUSG00000018882,91.20372026471114,91.3217671257378,90.05544625290646
ENSMUSG00000018893,0.0,12.27329636916473,28.871400465033087
ENSMUSG00000018899,95.61438025397962,97.12037202647112,97.21695582185656
ENSMUSG00000018900,69.76211768914327,72.85279914147738,71.66517617599713
ENSMUSG00000018906,61.759971382579145,55.91128599534967,54.31586478268646
ENSMUSG00000018907,16.42282239313182,6.070470398855303,6.417456626721517
ENSMUSG00000018909,86.09193346449652,91.47200858522626,90.2629225541048
ENSMUSG00000018916,26.86460382758004,24.335539259524236,33.27132892148095
ENSMUSG00000018919,31.7259881953139,36.48363441244858,28.75335360400644
ENSMUSG00000018920,81.97817921659811,96.49436594526918,93.4680736898587
ENSMUSG00000018921,67.23663029869434,67.92702557681989,68.28116615989984
ENSMUSG00000018923,79.63870506170632,77.69987479878377,81.3485959577893
ENSMUSG00000018924,28.080844213915217,0.0,30.05544625290646
ENSMUSG00000018925,55.66446074047576,52.97800035771776,55.33893757825076
ENSMUSG00000018927,60.74047576462171,48.996601681273475,42.54337327848327
ENSMUSG00000018930,98.49043104990163,77.09533178322305,95.17081023072795
ENSMUSG00000018931,64.7326059738866,72.07297442318011,63.054909676265424
ENSMUSG00000018932,98.67644428545877,99.31675907708818,99.05204793417994
ENSMUSG00000018965,98.00035771776069,97.14183509211233,97.46378107673046
ENSMUSG00000018973,42.35736004292613,51.339653013772136,39.93561080307637
ENSMUSG00000018974,74.68789125380076,70.78876766231443,71.66159899839028
ENSMUSG00000018983,64.65390806653551,52.70613485959578,53.12466463959936
ENSMUSG00000018986,74.56269003756036,74.93113933106778,74.816669647648
ENSMUSG00000018995,72.04435700232517,79.46700053657663,78.12555893400108
ENSMUSG00000018999,88.54587730280808,83.86335181541763,85.31210874619924
ENSMUSG00000019027,55.13503845465927,65.83079949919514,59.94991951350384
ENSMUSG00000019039,88.42425326417457,88.47433375067072,88.53872294759435
ENSMUSG00000019054,94.14416025755679,93.28563763190843,93.58612055088535
ENSMUSG00000019055,67.87336791271686,73.71489894473261,70.89608299052048
ENSMUSG00000019066,80.03934895367554,78.41888749776427,70.74226435342514
ENSMUSG00000019080,65.1046324450009,59.33106778751564,62.339474154891796
ENSMUSG00000019082,70.97478089787158,77.54247898408157,78.2686460382758
ENSMUSG00000019087,93.88660346986228,93.9080665355035,92.32695403326775
ENSMUSG00000019088,65.60186013235557,62.521910212842066,64.57878733679128
ENSMUSG00000019102,7.1114290824539435,58.2579145054552,49.9266678590592
ENSMUSG00000019122,96.6946878912538,84.77553210516902,81.77070291539975
ENSMUSG00000019124,46.64639599356108,63.419781792165985,53.34644965122518
ENSMUSG00000019132,91.79395456984439,93.5467715972098,93.89375782507602
ENSMUSG00000019139,94.26936147379718,93.30352351994277,91.77606868181005
ENSMUSG00000019143,80.53657664103022,79.90699338222143,81.16973707744589
ENSMUSG00000019146,57.02021105347881,35.37113217671257,34.226435342514755
ENSMUSG00000019158,68.86424610981935,63.98139867644429,63.62725809336433
ENSMUSG00000019173,77.76784117331425,78.9554641387945,75.18511894115542
ENSMUSG00000019178,42.72938651404042,43.52351994276516,38.39742443212305
ENSMUSG00000019179,97.66052584510821,97.01305669826506,96.65891611518512
ENSMUSG00000019188,98.39027007690932,97.57825076015024,98.17921659810409
ENSMUSG00000019189,82.40386335181542,73.242711500626,82.95832588088
ENSMUSG00000019194,62.60060812019317,54.33017349311393,63.1586478268646
ENSMUSG00000019210,90.49543909855124,89.95170810230728,90.69576104453586
ENSMUSG00000019214,78.05759255947058,69.81219817563942,67.92344839921302
ENSMUSG00000019230,39.04847075657306,40.12162403863352,44.357002325165446
ENSMUSG00000019232,46.41745662672152,45.5768198891075,45.31210874619925
ENSMUSG00000019235,51.754605616168845,48.27043462707923,49.50098372384189
ENSMUSG00000019254,76.46217134680737,74.8059381148274,74.54480414952602
ENSMUSG00000019256,60.153818637095334,60.18601323555715,58.17563942049723
ENSMUSG00000019261,90.40958683598642,90.90323734573421,92.19459846181363
ENSMUSG00000019278,46.081201931675906,20.368449293507425,15.979252369880165
ENSMUSG00000019295,84.0135932749061,79.0556251117868,79.69236272580935
ENSMUSG00000019297,86.9254158468968,78.60490073332141,77.10606331604365
ENSMUSG00000019301,46.989805043820425,41.02664997317117,43.942049722768736
ENSMUSG00000019302,73.3106778751565,70.97478089787158,71.343230191379
ENSMUSG00000019303,70.8603112144518,60.67966374530496,64.01717045251297
ENSMUSG00000019312,43.52709712037203,49.536755499910576,32.956537292076554
ENSMUSG00000019320,50.90681452334108,47.8912538007512,44.12448578071901
ENSMUSG00000019326,45.66982650688607,44.86853872294759,45.480236093722056
ENSMUSG00000019338,77.23126453228403,80.64031479162941,83.0370237882311
ENSMUSG00000019359,48.635306742979786,53.174745126095516,46.17063137184761
ENSMUSG00000019362,89.02879627973529,87.5871937041674,86.86460382758004
ENSMUSG00000019368,51.38615632266143,48.23108567340368,51.56143802539796
ENSMUSG00000019370,88.15596494365946,83.38758719370418,83.44482203541406
ENSMUSG00000019373,96.44070828116617,94.75943480593811,93.11751028438562
ENSMUSG00000019428,95.49275621534609,96.11876229654803,95.96852083705956
ENSMUSG00000019429,22.22142729386514,32.090860311214456,26.25290645680558
ENSMUSG00000019432,98.38669289930245,97.88946521194777,97.9431228760508
ENSMUSG00000019433,82.36809157574673,86.59273832945806,83.02986943301734
ENSMUSG00000019437,62.597030942586294,61.116079413342874,60.246825254873904
ENSMUSG00000019461,82.7544267572885,81.24843498479699,83.79180826328027
ENSMUSG00000019464,71.91200143087104,67.97352888570917,72.10516902164193
ENSMUSG00000019467,58.80522267930603,62.14630656412091,55.396172419960656
ENSMUSG00000019470,96.94866750134145,95.98998390270077,97.20264711142909
ENSMUSG00000019471,98.45108209622607,98.33303523519943,98.40457878733679
ENSMUSG00000019478,70.68502951171526,71.72241101770703,70.84242532641746
ENSMUSG00000019487,65.01520300482919,67.58361652656055,67.65158290109103
ENSMUSG00000019489,35.989983902700764,6.020389912359149,36.03291003398319
ENSMUSG00000019494,94.52691826149169,93.95099266678591,93.99034162046146
ENSMUSG00000019505,99.82114111965659,99.81398676444286,99.81040958683599
ENSMUSG00000019518,76.69468789125379,74.14773743516365,76.97370774458952
ENSMUSG00000019528,92.43069218386692,92.23394741548918,92.46288678232875
ENSMUSG00000019539,81.30924700411374,90.2629225541048,87.30101949561796
ENSMUSG00000019558,45.5875514219281,39.61008764085137,50.1520300482919
ENSMUSG00000019564,60.96941513146128,61.42013950992666,60.379180826328025
ENSMUSG00000019577,43.96351278840994,67.61938830262922,59.52065820067966
ENSMUSG00000019578,90.14487569307816,91.77606868181005,91.14648542300125
ENSMUSG00000019579,93.49311393310677,89.7478089787158,90.094795206582
ENSMUSG00000019590,63.255231622250044,59.581470219996426,47.84832766946879
ENSMUSG00000019647,37.224110177070294,59.38114827401181,37.81076730459667
ENSMUSG00000019659,90.00178858880344,87.94133428724736,90.01252012162404
ENSMUSG00000019689,68.18100518690753,66.64997317116796,64.06725093900913
ENSMUSG00000019699,79.10212842067608,85.80575925594705,87.07923448399212
ENSMUSG00000019710,92.56662493292792,92.40922911822572,93.11035592917189
ENSMUSG00000019715,92.67751743874084,93.12824181720623,91.93704167411913
ENSMUSG00000019718,57.91450545519585,57.62475406903953,53.85798604900734
ENSMUSG00000019726,88.05222679306027,82.85816490788768,89.61903058486854
ENSMUSG00000019731,73.55750313003041,69.18261491683062,72.46288678232874
ENSMUSG00000019732,55.91128599534967,55.49991057055983,54.50545519585047
ENSMUSG00000019734,67.0935431944196,67.90198533357182,69.40082275084958
ENSMUSG00000019737,61.25558934001073,56.15811125022358,54.45895188696118
ENSMUSG00000019738,70.3094258629941,69.54748703273117,68.55660883562868
ENSMUSG00000019756,71.69737077445896,72.02289393668396,72.08728313360758
ENSMUSG00000019761,51.25022357360043,48.85351457699875,50.83527097120372
ENSMUSG00000019762,15.435521373636202,0.0,15.528527991414773
ENSMUSG00000019763,81.6311929887319,79.89626184940082,82.28581649078876
ENSMUSG00000019767,35.09926667859059,36.24754069039528,35.15650152030048
ENSMUSG00000019768,88.1845823645144,81.96029332856376,85.80575925594705
ENSMUSG00000019772,33.35002682883205,39.22017528170274,41.477374351636556
ENSMUSG00000019773,74.90609908781971,67.30459667322482,62.639957073868715
ENSMUSG00000019774,65.6769808620998,62.37882310856734,64.78268646038275
ENSMUSG00000019775,38.91611518511894,33.16759077088177,35.23877660525845
ENSMUSG00000019777,74.83097835807548,67.4977642639957,70.10194956179573
ENSMUSG00000019779,31.04990162761581,47.361831514934714,46.22428903595063
ENSMUSG00000019782,81.35575031300304,78.64067250939009,80.31121445179753
ENSMUSG00000019785,28.46002504024325,40.32194598461813,40.515113575389016
ENSMUSG00000019787,38.36880701126811,43.27669468789125,31.318189948130925
ENSMUSG00000019789,25.76641030227151,33.704167411912,0.0
ENSMUSG00000019790,77.18476122339474,86.9254158468968,80.93722053299946
ENSMUSG00000019791,63.645143981398675,65.6662493292792,65.78787336791272
ENSMUSG00000019792,70.40600965837955,73.7828653192631,71.55070649257735
ENSMUSG00000019794,84.73618315149348,82.13199785369343,86.13128241817206
ENSMUSG00000019795,93.11393310677876,92.26971919155787,91.21802897513862
ENSMUSG00000019796,46.853872294759434,50.86746556966554,46.80021463065641
ENSMUSG00000019797,66.69647648005723,65.54104811303881,67.95206582006796
ENSMUSG00000019802,74.16204614559113,71.98712216061529,72.30906814523341
ENSMUSG00000019803,22.647111429082454,15.764621713468074,19.34537649794312
ENSMUSG00000019804,96.60168127347522,96.42639957073868,96.39420497227688
ENSMUSG00000019806,76.5945269182615,87.01842246467537,83.60937220532999
ENSMUSG00000019808,61.35932749060991,60.0,57.621176891432654
ENSMUSG00000019809,77.2348417098909,78.98408155964944,79.80325523162224
ENSMUSG00000019810,86.83956358433196,76.065104632445,84.13521731353961
ENSMUSG00000019813,81.43087104274727,80.15381863709533,79.78179216598103
ENSMUSG00000019814,91.3110355929172,89.00017885888035,91.01412985154712
ENSMUSG00000019817,56.140225362189234,58.3580754784475,51.0964049365051
ENSMUSG00000019818,96.14737971740297,96.1438025397961,95.78608477910929
ENSMUSG00000019820,92.39134323019138,97.8536934358791,97.44231801108924
ENSMUSG00000019822,75.13503845465928,73.12466463959936,74.20497227687355
ENSMUSG00000019823,88.73904489357896,75.33893757825076,84.19602933285638
ENSMUSG00000019826,83.33392952960115,85.17975317474512,83.07994991951351
ENSMUSG00000019828,45.53747093543195,46.23502056877124,54.24789840815597
ENSMUSG00000019832,88.16669647648006,91.24664639599357,93.1532820604543
ENSMUSG00000019836,26.245752101591847,31.38257914505455,42.26077624754069
ENSMUSG00000019837,90.06260060812019,86.50688606689322,88.61384367733858
ENSMUSG00000019838,78.45823645143982,72.36272580933644,74.53407261670542
ENSMUSG00000019841,80.22178501162583,77.36719728134503,77.95385440887141
ENSMUSG00000019842,73.59685208370595,68.20962260776248,72.00143087104274
ENSMUSG00000019843,66.83598640672508,71.73314255052763,70.8030763727419
ENSMUSG00000019845,69.21123233768557,61.770702915399745,61.266320872831336
ENSMUSG00000019846,41.51672330531211,59.552852799141476,51.4111965659095
ENSMUSG00000019848,21.724199606510464,33.72563047755321,0.0
ENSMUSG00000019849,94.80951529243427,95.88982292970846,94.87748166696477
ENSMUSG00000019850,97.29207655160079,96.49078876766232,97.40654623502056
ENSMUSG00000019851,59.252369880164544,72.29475943480594,67.49060990878198
ENSMUSG00000019852,59.35253085315686,57.00590234305133,52.262564836344126
ENSMUSG00000019853,40.75120729744231,45.20479341799321,34.79162940439993
ENSMUSG00000019854,74.17277767841173,73.51815417635486,73.242711500626
ENSMUSG00000019856,60.92648900017886,66.29940976569488,64.34984796995171
ENSMUSG00000019857,81.17689143265963,73.52173135396173,74.45537470935432
ENSMUSG00000019861,66.27079234483992,68.03076372741906,63.802539796100874
ENSMUSG00000019863,73.80432838490431,63.95278125558934,68.74977642639956
ENSMUSG00000019864,73.56108030763727,67.48345555356823,70.50974780897872
ENSMUSG00000019865,37.44589518869612,33.58969772849222,30.38096941513146
ENSMUSG00000019866,59.48130924700411,62.57199069933822,60.626006081201936
ENSMUSG00000019867,54.08334823824003,51.57216955821856,53.57538901806475
ENSMUSG00000019868,88.45287068502952,84.51439813986764,88.09873010194956
ENSMUSG00000019872,89.23984975854052,96.46932570202111,95.04918619209444
ENSMUSG00000019873,77.13825791450546,77.39581470219996,85.41226971919156
ENSMUSG00000019876,79.81398676444286,79.19513503845465,77.54605616168843
ENSMUSG00000019877,96.91289572527276,98.08263280271865,97.45304954390986
ENSMUSG00000019878,76.93793596852083,74.87032731175103,79.3918798068324
ENSMUSG00000019880,20.046503308889285,15.16007869790735,7.150778036129493
ENSMUSG00000019883,77.75353246288678,75.4355213736362,80.57592559470578
ENSMUSG00000019888,47.565730638526205,50.16633875871938,45.612591665176176
ENSMUSG00000019889,59.86764442854587,69.769272044357,67.02915399749597
ENSMUSG00000019890,0.0,61.119656590949745,22.861742085494544
ENSMUSG00000019891,52.10874619924879,55.442675728849935,54.33732784832767
ENSMUSG00000019892,29.504560901448755,17.75353246288678,32.48434984796995
ENSMUSG00000019893,18.68717581827938,27.91987122160615,32.033625469504564
ENSMUSG00000019894,59.427651582901085,74.09050259345376,65.61259166517618
ENSMUSG00000019897,76.94866750134143,76.86996959399033,82.57556787694509
ENSMUSG00000019899,36.00071543552137,48.527991414773744,36.02575567876945
ENSMUSG00000019900,6.835986406725094,21.84940082275085,0.0
ENSMUSG00000019905,23.24450008942944,35.02414594884636,34.66642818815954
ENSMUSG00000019906,39.74244321230549,48.59238061169737,43.78465390806653
ENSMUSG00000019907,90.48113038812376,92.05508853514577,91.62582722232159
ENSMUSG00000019909,41.384367733857985,0.0,6.971919155786085
ENSMUSG00000019913,32.137363620103734,38.40457878733679,39.667322482561254
ENSMUSG00000019916,84.13164013593276,82.7758898229297,84.7433375067072
ENSMUSG00000019917,50.545519585047394,35.03487748166697,40.50795922017528
ENSMUSG00000019920,98.2793775710964,97.7070291539975,98.46539080665355
ENSMUSG00000019923,96.92362725809336,97.28849937399391,97.07029153997496
ENSMUSG00000019927,66.52477195492756,67.05777141835092,70.78519048470756
ENSMUSG00000019929,44.38561974602039,39.538544088714005,42.81881595421213
ENSMUSG00000019933,22.625648363441243,30.377392237524592,32.287605079592204
ENSMUSG00000019935,54.38025397961008,70.01252012162404,61.22697191915578
ENSMUSG00000019942,91.94419602933286,80.597388660347,66.71793954569844
ENSMUSG00000019943,86.26006081201932,90.9390091218029,89.99105705598282
ENSMUSG00000019944,62.779467000536584,66.11697370774459,63.176533714898945
ENSMUSG00000019945,63.405473081738506,64.27472724020747,64.86496154534073
ENSMUSG00000019947,76.3477016633876,84.00643891969236,76.66607047039885
ENSMUSG00000019948,69.77642639957074,67.1615095689501,66.86102664997318
ENSMUSG00000019951,88.30262922554105,91.49704882847433,86.90752995886245
ENSMUSG00000019952,68.48506528349132,65.86657127526382,68.70685029511715
ENSMUSG00000019960,86.08835628688965,82.30012520121625,87.25809336433554
ENSMUSG00000019961,88.4886424610982,82.17492398497586,81.52030048291897
ENSMUSG00000019966,48.191736719728134,50.710069754963335,44.221069576104455
ENSMUSG00000019969,89.50098372384188,89.33285637631909,88.62815238776605
ENSMUSG00000019970,63.46628510105526,70.83527097120373,67.99499195135039
ENSMUSG00000019971,71.72956537292077,74.46610624217492,73.52173135396173
ENSMUSG00000019975,67.39402611339654,68.00214630656413,71.43981398676445
ENSMUSG00000019977,91.04274727240207,90.20926489000178,90.40600965837953
ENSMUSG00000019978,93.70059023430514,96.69111071364694,97.11679484886425
ENSMUSG00000019979,79.40976569486675,75.62153460919335,77.92523698801645
ENSMUSG00000019982,94.54480414952603,92.30906814523341,95.73958147021999
ENSMUSG00000019984,90.61706313718476,88.15596494365946,90.60990878197103
ENSMUSG00000019986,70.74941870863888,81.64550169915937,75.25308531568592
ENSMUSG00000019987,44.181720622428905,47.64800572348417,47.60150241459489
ENSMUSG00000019988,79.98211411196566,82.88320515113575,79.78894652119479
ENSMUSG00000019989,50.01967447683777,48.70685029511716,49.34001073153282
ENSMUSG00000019990,57.746378107673046,59.996422822393136,62.228581649078876
ENSMUSG00000019992,66.35306742979789,64.7326059738866,63.95278125558934
ENSMUSG00000019996,85.74852441423717,88.73189053836523,88.71400465033089
ENSMUSG00000019998,84.05294222858166,88.68181005186906,86.92183866928993
ENSMUSG00000020000,22.468252548739045,14.35521373636201,13.929529601144697
ENSMUSG00000020003,88.17385083169378,84.53228402790198,87.36183151493472
ENSMUSG00000020007,54.348059381148275,34.43748882131998,48.492219638705066
ENSMUSG00000020009,97.21337864424969,96.67322482561259,97.53174745126096
ENSMUSG00000020010,24.11375424789841,33.12108746199249,34.62350205687713
ENSMUSG00000020014,57.24915042031837,64.29261312824181,61.545340726167055
ENSMUSG00000020015,82.50044714720086,89.11464854230012,89.41155428367018
ENSMUSG00000020017,47.20801287783939,45.21910212842067,47.85190484707565
ENSMUSG00000020018,89.69415131461277,85.372920765516,83.78107673045967
ENSMUSG00000020019,23.81327132892148,38.13986764442854,38.47254516186729
ENSMUSG00000020020,55.72169558218566,63.83831157216956,53.52173135396172
ENSMUSG00000020021,40.368449293507425,61.92809873010196,48.60311214451797
ENSMUSG00000020022,89.03237345734216,87.64085136827043,87.34394562690038
ENSMUSG00000020023,67.95564299767484,59.39903416204615,66.24575210159185
ENSMUSG00000020024,70.14487569307816,70.46324450008943,71.11786800214631
ENSMUSG00000020027,67.31532820604544,83.8561974602039,73.71847612233947
ENSMUSG00000020029,61.08388481488106,61.84224646753711,63.29458057592559
ENSMUSG00000020032,45.79145054551959,46.28510105526739,47.00769093185477
ENSMUSG00000020034,81.7993203362547,88.06653550348776,89.39009121802897
ENSMUSG00000020037,31.572169558218565,24.410659989268467,7.927025576819889
ENSMUSG00000020038,78.17921659810409,74.00107315328206,73.27848327669469
ENSMUSG00000020042,59.18440350563405,57.918082632802715,53.528885709175455
ENSMUSG00000020044,59.617241996065104,85.66267215167233,66.621355750313
ENSMUSG00000020048,98.83741727776784,97.7177606868181,97.59613664818458
ENSMUSG00000020051,0.0,7.6980862099803264,11.400465033088892
ENSMUSG00000020052,5.25129672688249,20.19674476837775,5.752101591844036
ENSMUSG00000020053,47.43695224467895,59.073510999821146,46.746556966553385
ENSMUSG00000020056,79.88553031658022,77.81792165981041,81.41298515471294
ENSMUSG00000020057,60.2253621892327,59.36683956358433,59.58504739760328
ENSMUSG00000020059,34.54480414952602,0.0,4.882847433375067
ENSMUSG00000020061,40.7082811661599,27.9592201752817,11.418350921123235
ENSMUSG00000020062,27.751743874083346,21.116079413342874,24.18529780003577
ENSMUSG00000020063,64.22822393131818,65.35861205508854,67.27240207476302
ENSMUSG00000020064,90.65283491325344,90.04113754247899,91.42908245394383
ENSMUSG00000020067,8.402790198533356,18.90180647469147,30.956895009837236
ENSMUSG00000020069,90.04113754247899,92.09443748882133,92.3770345197639
ENSMUSG00000020070,69.03952781255589,72.82418172062243,73.23555714541227
ENSMUSG00000020072,45.33714898944732,47.898408155964944,50.08764085136828
ENSMUSG00000020074,96.70899660168128,96.2797352888571,96.9307816133071
ENSMUSG00000020075,96.08299052047934,95.62868896440708,95.6251117868002
ENSMUSG00000020076,90.02325165444465,91.12144517975318,90.78876766231443
ENSMUSG00000020077,99.402611339653,99.32033625469504,99.4598461813629
ENSMUSG00000020078,86.1491683062064,88.3205151135754,85.00804864961545
ENSMUSG00000020079,82.98694330173493,81.19835449830084,81.07673045966732
ENSMUSG00000020080,35.521373636201034,32.5236988016455,38.31514934716509
ENSMUSG00000020081,12.917188338401001,13.110355929171883,18.85530316580218
ENSMUSG00000020083,53.29279198712216,59.270255768198886,59.34179932033625
ENSMUSG00000020085,59.81040958683599,63.93131818994813,63.84188874977642
ENSMUSG00000020086,59.685208370595596,55.278125558934,50.55982829547487
ENSMUSG00000020087,79.13790019674477,79.92845644786264,78.20425684135218
ENSMUSG00000020088,97.57467358254337,98.15417635485602,97.59255947057771
ENSMUSG00000020089,95.02056877123948,98.02897513861564,97.0881774280093
ENSMUSG00000020090,40.4721874441066,47.57288499373994,38.694330173493114
ENSMUSG00000020091,80.41137542478984,78.01466642818816,78.84457163298157
ENSMUSG00000020092,60.77982471829726,56.41924521552495,43.366124128062964
ENSMUSG00000020096,16.766231443391163,13.857986049007334,23.85262028259703
ENSMUSG00000020097,91.75460561616885,87.32963691647291,91.84045787873369
ENSMUSG00000020098,60.33267751743874,63.51994276515829,61.61688427830442
ENSMUSG00000020099,25.061706313718474,46.43534251475586,31.67590770881774
ENSMUSG00000020100,81.67411912001431,76.25827222321588,79.7746378107673
ENSMUSG00000020101,75.44267572884993,68.42783044178144,63.77034519763907
ENSMUSG00000020102,65.36576641030227,58.99481309247005,66.88964407082811
ENSMUSG00000020105,47.02557681988911,52.19102128420676,48.12019316759077
ENSMUSG00000020107,82.8331246646396,83.17653371489895,84.24610981935253
ENSMUSG00000020108,56.794848864246106,61.55964943659453,60.046503308889285
ENSMUSG00000020109,69.32927919871221,69.99105705598284,70.36666070470399
ENSMUSG00000020111,84.20318368807011,84.60025040243248,81.50956895009838
ENSMUSG00000020114,88.73546771597209,90.76015024145948,91.1071364693257
ENSMUSG00000020115,95.6501520300483,96.15095689500984,96.66964764800572
ENSMUSG00000020116,83.08352709712037,79.1235914863173,79.36326238597746
ENSMUSG00000020120,98.5941692005008,96.94866750134145,97.42800930066178
ENSMUSG00000020121,60.758361652656056,68.8928635306743,69.22554104811304
ENSMUSG00000020122,46.10981935253085,47.41191200143087,47.49418708638884
ENSMUSG00000020124,96.00429261312824,96.33697013056698,96.90931854766589
ENSMUSG00000020125,97.94670005365766,0.0,44.421391522089074
ENSMUSG00000020128,85.59112859953497,91.48631729565373,92.88499373993919
ENSMUSG00000020130,91.14648542300125,91.01412985154712,92.26971919155787
ENSMUSG00000020131,64.0922911822572,64.76837774995529,64.28545877302808
ENSMUSG00000020132,68.32409229118225,67.35109998211412,68.48148810588445
ENSMUSG00000020133,85.05455195850475,84.2389554641388,83.70595600071543
ENSMUSG00000020134,93.41799320336254,89.58325880879985,93.91522089071722
ENSMUSG00000020135,53.06027544267573,62.72938651404042,54.41960293328564
ENSMUSG00000020137,71.85476658916116,72.6703630835271,74.99195135038454
ENSMUSG00000020140,48.79985691289572,61.49168306206403,54.83097835807548
ENSMUSG00000020142,68.37774995528528,67.01842246467538,70.02325165444464
ENSMUSG00000020143,97.14898944732606,97.4816669647648,97.9323913432302
ENSMUSG00000020149,97.18118404578787,96.9987479878376,97.0202110534788
ENSMUSG00000020150,57.71060633160437,52.81345018780183,53.797174029690574
ENSMUSG00000020151,58.333035235199425,59.69236272580933,60.05365766410302
ENSMUSG00000020152,98.09336433553926,97.73206939724557,98.13986764442855
ENSMUSG00000020153,93.7721337864425,93.68628152387765,93.7721337864425
ENSMUSG00000020154,34.50545519585047,59.356108030763735,30.001788588803436
ENSMUSG00000020155,49.85870148452871,50.08048649615453,55.23162225004471
ENSMUSG00000020156,89.59399034162047,90.65998926846717,89.01091039170095
ENSMUSG00000020160,97.37077445895189,98.68002146306564,98.8302629225541
ENSMUSG00000020163,89.55821856555178,85.38722947594349,84.80414952602396
ENSMUSG00000020166,95.23877660525845,93.91164371311037,94.89894473260597
ENSMUSG00000020167,78.60490073332141,75.81470219996422,75.73958147022
ENSMUSG00000020168,37.35288857091755,23.709533178322303,22.40028617420855
ENSMUSG00000020169,16.551600786979073,0.0,7.168663924163835
ENSMUSG00000020170,81.06599892684672,80.26828832051511,81.34144160257557
ENSMUSG00000020171,88.02003219459846,88.00930066177786,87.3976032910034
ENSMUSG00000020173,30.566982650688608,37.34931139331068,38.07547844750492
ENSMUSG00000020175,55.10284385619746,58.411733142550524,57.639062779467
ENSMUSG00000020176,68.12377034519764,93.66839563584331,87.83401895904132
ENSMUSG00000020177,19.205866571275266,19.35610803076373,25.505276336970127
ENSMUSG00000020178,77.97174029690575,72.94222858164908,76.95224467894832
ENSMUSG00000020180,84.8327669468789,80.85136827043463,81.55607225898765
ENSMUSG00000020181,44.85065283491325,59.871221606152744,48.84636022178501
ENSMUSG00000020182,59.63870506170631,61.83509211232337,62.815238776605256
ENSMUSG00000020183,53.450187801824356,65.72706134859597,61.34859595778931
ENSMUSG00000020184,92.57377928814165,93.09604721874442,93.76497943122875
ENSMUSG00000020185,71.06063316043641,67.60150241459488,61.71704525129673
ENSMUSG00000020186,72.45215524950814,89.1504203183688,75.18154176354857
ENSMUSG00000020189,87.89840815596494,86.12770524056519,89.08603112144517
ENSMUSG00000020190,93.92952960114471,95.5929171883384,95.15292434269361
ENSMUSG00000020191,35.285279914147736,39.406188517259885,29.679842604185296
ENSMUSG00000020193,51.09998211411197,48.1845823645144,55.73958147022
ENSMUSG00000020196,92.73832945805759,93.69701305669827,95.68592380611697
ENSMUSG00000020198,90.65641209086031,91.8261491683062,90.27723126453229
