gen_name,plasma cell
ENSG00000007944,73.00386349001931
ENSG00000007952,10.37239751019532
ENSG00000007968,86.57973814123203
ENSG00000008018,97.34385061171925
ENSG00000008083,67.13350504400086
ENSG00000008086,84.0523717535952
ENSG00000008128,68.01888817342777
ENSG00000008130,74.45267224726337
ENSG00000008226,34.2401802962009
ENSG00000008256,17.4769263790513
ENSG00000008277,57.26550761966087
ENSG00000008282,83.53723975101953
ENSG00000008283,79.82399656578664
ENSG00000008294,88.93539386134364
ENSG00000008300,23.036059240180297
ENSG00000008311,91.32324533161623
ENSG00000008323,23.889246619446233
ENSG00000008324,75.80489375402448
ENSG00000008382,26.80832796737497
ENSG00000008394,47.53702511268513
ENSG00000008405,62.59927022966302
ENSG00000008513,75.62781712813909
ENSG00000008517,53.47177505902554
ENSG00000008710,37.422193603777636
ENSG00000008735,28.090792015453957
ENSG00000008838,58.10259712384632
ENSG00000008853,32.30306932818202
ENSG00000008869,76.05172783859197
ENSG00000008952,98.78192745224297
ENSG00000008988,97.68190598840954
ENSG00000009307,97.56385490448594
ENSG00000009335,77.21614080274736
ENSG00000009413,84.0094440867139
ENSG00000009694,37.69585748014595
ENSG00000009724,18.54475209272376
ENSG00000009765,61.39192959862632
ENSG00000009780,91.9832582099163
ENSG00000009790,67.19253058596266
ENSG00000009830,46.38334406525006
ENSG00000009844,84.37432925520498
ENSG00000009950,31.889890534449457
ENSG00000009954,93.6413393432067
ENSG00000010017,88.68855977677613
ENSG00000010030,18.126207340631037
ENSG00000010072,43.85061171925306
ENSG00000010165,76.21807254775703
ENSG00000010219,59.84116763253917
ENSG00000010244,97.91264219789655
ENSG00000010256,93.08864563210989
ENSG00000010270,75.37561708521142
ENSG00000010278,89.90663232453316
ENSG00000010292,82.2011161193389
ENSG00000010295,29.877656149388283
ENSG00000010310,53.10688989053445
ENSG00000010318,45.77162481219146
ENSG00000010322,60.6514273449238
ENSG00000010327,4.625456106460614
ENSG00000010361,20.508692852543465
ENSG00000010404,91.75252200042928
ENSG00000010438,0.2897617514488087
ENSG00000010539,63.90856406954282
ENSG00000010610,45.079416183730416
ENSG00000010626,45.33698218501824
ENSG00000010671,87.91049581455248
ENSG00000010704,29.79180081562567
ENSG00000010803,73.35265078342992
ENSG00000010810,70.91650568791586
ENSG00000010818,77.32882592831079
ENSG00000010932,31.997209701652718
ENSG00000011007,90.12663661729985
ENSG00000011009,48.30972311654861
ENSG00000011021,53.95471131144022
ENSG00000011028,9.28847392144237
ENSG00000011052,64.10710452886886
ENSG00000011114,80.6610860699721
ENSG00000011132,43.49645846748229
ENSG00000011143,34.9967804249839
ENSG00000011198,76.72783859197253
ENSG00000011243,52.940545181369394
ENSG00000011258,47.842884739214426
ENSG00000011260,70.63210989482721
ENSG00000011275,82.92552049796093
ENSG00000011295,85.86606567933033
ENSG00000011304,72.98239965657866
ENSG00000011332,39.20905773771196
ENSG00000011376,38.95685769478428
ENSG00000011405,84.83043571581884
ENSG00000011422,89.23052157115261
ENSG00000011426,74.1253487872934
ENSG00000011451,42.900837089504186
ENSG00000011454,71.95750160978751
ENSG00000011465,41.414466623739
ENSG00000011478,55.559132861129
ENSG00000011485,60.501180510839234
ENSG00000011523,67.99205838162696
ENSG00000011566,82.99527795664305
ENSG00000011590,33.03820562352436
ENSG00000011600,25.627817128139085
ENSG00000011638,39.804679115690064
ENSG00000012048,77.33419188667095
ENSG00000012061,87.69585748014596
ENSG00000012124,35.227516634470916
ENSG00000012171,11.359733848465336
ENSG00000012174,61.016312513414896
ENSG00000012211,39.07490877870788
ENSG00000012232,62.309508478214205
ENSG00000012504,14.09637261214853
ENSG00000012660,85.96265292981326
ENSG00000012779,64.97638978321528
ENSG00000012817,26.175144880875724
ENSG00000012822,69.00085855333764
ENSG00000012963,85.46898476067825
ENSG00000012983,75.23073620948702
ENSG00000013016,78.80983043571582
ENSG00000013275,91.91350075123417
ENSG00000013288,73.1809401159047
ENSG00000013293,52.96737497317021
ENSG00000013297,23.148744365743724
ENSG00000013306,76.32539171496029
ENSG00000013364,73.78729341060314
ENSG00000013374,64.62223653144451
ENSG00000013375,96.61944623309722
ENSG00000013392,63.54904485941189
ENSG00000013441,98.44387207555269
ENSG00000013503,59.83580167417901
ENSG00000013523,67.2300922944838
ENSG00000013561,85.09873363382701
ENSG00000013563,35.629963511483155
ENSG00000013573,73.74973170208199
ENSG00000013583,60.39386134363597
ENSG00000013588,53.30006439150032
ENSG00000013619,41.18373041425198
ENSG00000013725,49.66731058166989
ENSG00000013810,57.95771624812191
ENSG00000014123,91.87057308435287
ENSG00000014138,48.64241253487873
ENSG00000014164,12.10560206052801
ENSG00000014216,56.78257136724619
ENSG00000014257,30.403520068684266
ENSG00000014641,96.41553981541104
ENSG00000014824,87.20218931101094
ENSG00000014914,50.31659154324962
ENSG00000014919,82.4640480789869
ENSG00000015133,86.02167847177505
ENSG00000015153,81.07963082206481
ENSG00000015171,81.0098733633827
ENSG00000015285,42.133505044000856
ENSG00000015413,33.67138871002361
ENSG00000015475,81.34792874007297
ENSG00000015479,97.95020390641768
ENSG00000015520,11.697789225155612
ENSG00000015532,63.227087357802105
ENSG00000015568,92.00472204335695
ENSG00000015592,29.35715818845246
ENSG00000015676,82.86649495599914
ENSG00000016391,56.77183945052586
ENSG00000016864,76.05709379695213
ENSG00000017260,73.66924232667954
ENSG00000017427,95.9111397295557
ENSG00000017483,86.52071259927024
ENSG00000017797,77.36102167847177
ENSG00000018189,85.22751663447092
ENSG00000018236,68.59304571796523
ENSG00000018280,46.018458896758965
ENSG00000018408,49.33462116333977
ENSG00000018510,82.16355441081777
ENSG00000018610,60.93045717965229
ENSG00000018625,27.581025971238464
ENSG00000018699,67.26765400300494
ENSG00000018869,32.930886456321105
ENSG00000019144,53.67031551835157
ENSG00000019186,20.68576947842885
ENSG00000019485,16.704228375187807
ENSG00000019505,6.385490448594119
ENSG00000019549,22.944837948057522
ENSG00000019582,99.59755312298778
ENSG00000019991,90.52371753595192
ENSG00000019995,58.521141875939044
ENSG00000020129,49.3453530800601
ENSG00000020256,53.00493668169135
ENSG00000020426,53.16591543249625
ENSG00000020577,48.03069328182013
ENSG00000020633,84.88409529942048
ENSG00000020922,83.33333333333334
ENSG00000021300,30.843528654217643
ENSG00000021355,76.91028117621808
ENSG00000021461,32.533805537669025
ENSG00000021488,32.163554410817774
ENSG00000021574,82.57136724619018
ENSG00000021645,27.21077484438721
ENSG00000021762,14.563210989482723
ENSG00000021776,92.39643700364886
ENSG00000021826,23.29899119982829
ENSG00000022267,78.40201760034343
ENSG00000022277,91.50568791586178
ENSG00000022355,10.184588967589612
ENSG00000022556,41.85447520927237
ENSG00000022567,37.55097660442155
ENSG00000022840,91.60764112470487
ENSG00000022976,54.67911569006224
ENSG00000023041,85.39386134363596
ENSG00000023171,24.576089289547113
ENSG00000023191,81.40158832367462
ENSG00000023228,91.76861987550977
ENSG00000023287,95.92187164627603
ENSG00000023318,95.84674822923374
ENSG00000023330,70.85748014595407
ENSG00000023445,99.37218287186091
ENSG00000023516,78.21957501609788
ENSG00000023572,90.74908778707878
ENSG00000023608,53.1873792659369
ENSG00000023697,79.8293625241468
ENSG00000023734,94.16183730414251
ENSG00000023839,27.033698218501822
ENSG00000023892,64.36467053015669
ENSG00000023902,79.24983902124919
ENSG00000023909,63.08757244043787
ENSG00000024048,96.39944194033055
ENSG00000024422,25.992702296630178
ENSG00000024526,55.02253702511268
ENSG00000024862,75.12878300064392
ENSG00000025039,91.04421549688774
ENSG00000025156,67.24082421120411
ENSG00000025293,92.46619446233098
ENSG00000025423,41.73642412534878
ENSG00000025434,33.623095084782136
ENSG00000025708,71.18480360592402
ENSG00000025770,54.979609358231386
ENSG00000025772,74.23803391285684
ENSG00000025796,96.90384202618587
ENSG00000025800,95.06331830864993
ENSG00000026025,99.4473062889032
ENSG00000026103,26.11075338055377
ENSG00000026297,92.2730199613651
ENSG00000026508,99.49559991414466
ENSG00000026559,22.633612363168062
ENSG00000026652,75.11805108392359
ENSG00000026751,98.21313586606568
ENSG00000026950,87.17535951921013
ENSG00000027001,23.975101953208842
ENSG00000027075,65.920798454604
ENSG00000027644,4.684481648422408
ENSG00000027697,93.8291478858124
ENSG00000027847,58.531873792659376
ENSG00000027869,49.73170208199185
ENSG00000028116,81.69671603348358
ENSG00000028137,73.88388066108607
ENSG00000028203,90.30371324318523
ENSG00000028277,89.19295986263147
ENSG00000028310,62.67975960506546
ENSG00000028528,78.46104314230521
ENSG00000028839,70.45503326894183
ENSG00000029153,83.02747370680403
ENSG00000029363,98.57265507619661
ENSG00000029364,94.45159905559133
ENSG00000029534,21.512127065893967
ENSG00000029639,65.21785790942263
ENSG00000029725,79.51277098089719
ENSG00000029993,68.86134363597338
ENSG00000030066,85.48508263575874
ENSG00000030110,53.342992058381625
ENSG00000030304,12.899763897832154
ENSG00000030419,31.573298991199827
ENSG00000030582,82.5820991629105
ENSG00000031003,70.32088430993775
ENSG00000031081,67.38033912856837
ENSG00000031691,60.29727409315304
ENSG00000031698,93.45353080060099
ENSG00000031823,49.53316162266581
ENSG00000032219,81.85232882592831
ENSG00000032389,58.12942691564713
ENSG00000032444,44.548186306074264
ENSG00000032742,40.974458038205626
ENSG00000033011,71.64627602489804
ENSG00000033030,71.0399227301996
ENSG00000033050,83.8913930027903
ENSG00000033100,39.767117407168925
ENSG00000033122,57.70551620519425
ENSG00000033170,91.57544537454389
ENSG00000033178,89.5954067396437
ENSG00000033327,42.98132646490663
ENSG00000033627,79.33032839665164
ENSG00000033800,97.37068040352007
ENSG00000033867,30.816698862416832
ENSG00000034053,33.34943120841382
ENSG00000034152,81.33183086499248
ENSG00000034239,18.727194676969305
ENSG00000034510,97.87508048937539
ENSG00000034533,58.49431208413822
ENSG00000034677,92.09594333547972
ENSG00000034693,72.37604636188023
ENSG00000034713,80.065464691994
ENSG00000035115,54.31959647993132
ENSG00000035141,89.35393861343636
ENSG00000035403,68.97939471989697
ENSG00000035499,86.8319381841597
ENSG00000035664,53.144451599055586
ENSG00000035681,81.55183515775917
ENSG00000035687,69.52135651427345
ENSG00000035720,78.41274951706374
ENSG00000035862,88.77441511053874
ENSG00000035928,94.40867138871002
ENSG00000036054,91.21592616441296
ENSG00000036257,87.16999356084997
ENSG00000036530,90.02468340845675
ENSG00000036549,69.49452672247264
ENSG00000036565,16.323245331616228
ENSG00000036672,37.30950847821421
ENSG00000036828,55.94011590470058
ENSG00000037042,55.242541317879365
ENSG00000037241,69.6447735565572
ENSG00000037280,19.827216140802747
ENSG00000037474,78.28933247478
ENSG00000037637,69.70916505687916
ENSG00000037749,61.20412105602061
ENSG00000037757,46.21163339772483
ENSG00000037897,68.49645846748228
ENSG00000038002,81.78793732560635
ENSG00000038210,74.93560849967804
ENSG00000038219,95.13844172569222
ENSG00000038274,93.16913500751234
ENSG00000038295,13.25391714960292
ENSG00000038358,74.16291049581454
ENSG00000038382,58.34406525005365
ENSG00000038427,77.18931101094655
ENSG00000038532,68.38377334191887
ENSG00000038945,76.26100021463833
ENSG00000039068,83.46748229233741
ENSG00000039123,88.11440223223867
ENSG00000039139,6.745009658725048
ENSG00000039319,77.30199613650997
ENSG00000039523,66.96716033483581
ENSG00000039560,30.875724404378623
ENSG00000039650,57.65722257995278
ENSG00000039987,22.794591113972956
ENSG00000040199,71.28675681476712
ENSG00000040275,65.0193174500966
ENSG00000040341,73.87851470272591
ENSG00000040487,43.21742863275381
ENSG00000040531,56.95964799313157
ENSG00000040633,45.28868855977677
ENSG00000040731,10.823138012449023
ENSG00000040933,86.82657222579952
ENSG00000041357,96.61408027473706
ENSG00000041515,6.771839450525865
ENSG00000041802,87.49731702081992
ENSG00000041880,61.99828289332475
ENSG00000041982,51.12685125563425
ENSG00000041988,47.37604636188023
ENSG00000042062,39.9441940330543
ENSG00000042088,69.59111397295557
ENSG00000042286,56.80403520068684
ENSG00000042304,30.532303069328183
ENSG00000042317,55.52693711096802
ENSG00000042429,77.7527366387637
ENSG00000042445,36.102167847177505
ENSG00000042493,34.30457179652286
ENSG00000042753,58.18845245760893
ENSG00000042781,51.76003434213351
ENSG00000042832,25.423910710452883
ENSG00000042980,87.35243614509551
ENSG00000043039,45.99699506331831
ENSG00000043093,98.86778278600558
ENSG00000043143,67.65936896329684
ENSG00000043462,77.96737497317021
ENSG00000043514,39.4934535308006
ENSG00000043591,17.696930671817988
ENSG00000044090,64.57394290620306
ENSG00000044115,91.96179437647564
ENSG00000044446,64.30564498819489
ENSG00000044459,69.68233526507834
ENSG00000044524,6.546469199399013
ENSG00000044574,99.68340845675037
ENSG00000046604,20.67503756170852
ENSG00000046647,62.019746726765405
ENSG00000046651,92.48229233741147
ENSG00000046653,77.58102597123846
ENSG00000046889,31.063532946984328
ENSG00000047056,66.46812620734063
ENSG00000047188,73.6907061601202
ENSG00000047230,45.49259497746297
ENSG00000047249,66.45202833226014
ENSG00000047315,89.95492594977463
ENSG00000047346,98.0360592401803
ENSG00000047365,42.71839450525864
ENSG00000047410,96.23309723116549
ENSG00000047457,94.43550118051084
ENSG00000047578,52.51126851255634
ENSG00000047579,52.53273234599699
ENSG00000047597,57.32989911998283
ENSG00000047621,72.13457823567289
ENSG00000047634,65.29834728482507
ENSG00000047644,69.75209272376046
ENSG00000047648,45.97553122987766
ENSG00000047662,29.07276239536381
ENSG00000047849,93.5823138012449
ENSG00000047932,72.49946340416399
ENSG00000048028,79.67374973170209
ENSG00000048052,92.65936896329684
ENSG00000048140,40.07297703369822
ENSG00000048162,87.8353723975102
ENSG00000048342,63.51148315089075
ENSG00000048392,55.07619660871431
ENSG00000048405,81.44988194891609
ENSG00000048462,93.81841596909209
ENSG00000048471,83.59089933462116
ENSG00000048540,13.710023610216785
ENSG00000048544,86.94998926808329
ENSG00000048649,91.46276024898047
ENSG00000048707,58.71431637690492
ENSG00000048740,89.8422408242112
ENSG00000048828,90.394934535308
ENSG00000048991,85.98948272161408
ENSG00000049089,15.319811118265722
ENSG00000049130,15.030049366816915
ENSG00000049167,61.53144451599055
ENSG00000049192,18.201330757673322
ENSG00000049239,55.52157115260785
ENSG00000049245,83.10796308220648
ENSG00000049246,12.690491521785791
ENSG00000049249,56.02597123846319
ENSG00000049283,17.49302425413179
ENSG00000049323,62.45975531229878
ENSG00000049449,76.33075767332046
ENSG00000049540,40.74908778707878
ENSG00000049541,68.27108821635544
ENSG00000049618,96.57651856621592
ENSG00000049656,87.74951706374759
ENSG00000049759,69.77892251556128
ENSG00000049768,1.6473492165700794
ENSG00000049769,34.88946125778064
ENSG00000049860,85.74264863704659
ENSG00000049883,69.58574801459541
ENSG00000050030,13.726121485297273
ENSG00000050130,84.72848250697574
ENSG00000050165,47.49946340416398
ENSG00000050327,34.43872075552694
ENSG00000050344,79.8883880661086
ENSG00000050393,71.98433140158832
ENSG00000050405,76.63661729984975
ENSG00000050426,79.62009014810046
ENSG00000050438,55.805966945696504
ENSG00000050555,34.175788795878944
ENSG00000050628,9.143593045717965
ENSG00000050730,27.929813264649066
ENSG00000050748,72.2633612363168
ENSG00000050820,24.651212706589398
ENSG00000051009,32.67868641339343
ENSG00000051108,99.77462974887314
ENSG00000051128,35.56020605280103
ENSG00000051180,51.63661729984975
ENSG00000051341,67.5198540459326
ENSG00000051382,72.05408886027045
ENSG00000051523,84.5460399227302
ENSG00000051596,57.97918008156257
ENSG00000051620,59.707018673535096
ENSG00000051825,81.33719682335266
ENSG00000052126,69.85941189096373
ENSG00000052344,29.298132646490664
ENSG00000052723,85.02897617514488
ENSG00000052749,64.25735136295341
ENSG00000052795,80.59132861128998
ENSG00000052802,85.96801888817342
ENSG00000052841,96.38871002361022
ENSG00000052850,11.94998926808328
ENSG00000053108,41.95106245975531
ENSG00000053254,87.72268727194677
ENSG00000053371,36.016312513414896
ENSG00000053372,70.14917364241253
ENSG00000053438,33.853831294269156
ENSG00000053501,64.76175144880875
ENSG00000053524,61.9607211848036
ENSG00000053702,17.91156900622451
ENSG00000053747,59.02017600343421
ENSG00000053770,84.42262288044645
ENSG00000053900,70.58918222794591
ENSG00000053918,43.201330757673325
ENSG00000054116,66.43056449881949
ENSG00000054118,98.44923803391285
ENSG00000054148,89.3485726550762
ENSG00000054219,87.92122773127281
ENSG00000054267,96.02382485511912
ENSG00000054277,62.760248980467914
ENSG00000054282,78.48787293410602
ENSG00000054356,7.6142949130714745
ENSG00000054392,63.1680618158403
ENSG00000054523,73.61021678471775
ENSG00000054611,58.505044000858554
ENSG00000054654,98.41704228375188
ENSG00000054690,31.26743936467053
ENSG00000054793,35.281176218072545
ENSG00000054965,54.26057093796952
ENSG00000054967,63.44709165056879
ENSG00000054983,56.75037561708521
ENSG00000055044,98.36338270015025
ENSG00000055070,52.38248551191242
ENSG00000055130,94.86477784932389
ENSG00000055147,71.53895685769479
ENSG00000055163,78.25713672461902
ENSG00000055208,80.28010302640052
ENSG00000055211,62.80317664734921
ENSG00000055332,93.00279029834728
ENSG00000055483,86.57437218287185
ENSG00000055609,98.10581669886241
ENSG00000055732,68.43206696716034
ENSG00000055917,95.6052801030264
ENSG00000055950,79.58252843957932
ENSG00000055955,31.49280961579738
ENSG00000055957,22.703369821850185
ENSG00000056050,68.22279459111398
ENSG00000056097,92.92230092294483
ENSG00000056277,38.999785361665595
ENSG00000056291,2.924447306288903
ENSG00000056558,38.43635973384846
ENSG00000056586,78.47177505902553
ENSG00000056736,67.70229663017815
ENSG00000056972,62.38999785361665
ENSG00000056998,12.524146812620735
ENSG00000057019,70.4013736853402
ENSG00000057252,80.41961794376475
ENSG00000057294,80.26400515132003
ENSG00000057608,98.30972311654862
ENSG00000057657,99.74779995707233
ENSG00000057663,85.14702725906848
ENSG00000057704,80.57523073620949
ENSG00000057757,64.06954282034772
ENSG00000057935,66.80081562567074
ENSG00000058056,53.525434642627175
ENSG00000058063,98.21850182442584
ENSG00000058085,21.10431423052157
ENSG00000058091,80.46254561064606
ENSG00000058262,95.50869285254346
ENSG00000058272,96.52822494097447
ENSG00000058335,43.42133505044001
ENSG00000058404,7.099162910495814
ENSG00000058453,35.31873792659369
ENSG00000058600,90.28224940974458
ENSG00000058668,72.16140802747371
ENSG00000058673,96.37261214852973
ENSG00000058729,76.2663661729985
ENSG00000058799,76.87271946769692
ENSG00000058804,66.03884953852757
ENSG00000058866,57.75380983043572
ENSG00000059122,56.213779781068894
ENSG00000059145,47.912642197896545
ENSG00000059377,90.65250053659584
ENSG00000059378,68.42670100880017
ENSG00000059573,77.79566430564499
ENSG00000059588,76.60978750804894
ENSG00000059691,66.16763253917149
ENSG00000059728,88.38270015024683
ENSG00000059758,80.68791586177291
ENSG00000059769,66.5164198325821
ENSG00000059804,79.66301781498176
ENSG00000059915,1.0034342133505043
ENSG00000060069,40.28224940974458
ENSG00000060138,91.44129641553982
ENSG00000060140,9.417256922086285
ENSG00000060237,90.60420691135437
ENSG00000060303,0.20927237604636187
ENSG00000060339,91.4895900407813
ENSG00000060491,37.491951062459755
ENSG00000060642,80.91865207125993
ENSG00000060656,36.601201974672676
ENSG00000060688,80.9937754883022
ENSG00000060709,18.30328396651642
ENSG00000060718,36.923159476282464
ENSG00000060749,85.25434642627174
ENSG00000060762,90.15346640910067
ENSG00000060971,69.78428847392144
ENSG00000060982,57.496243829147886
ENSG00000061273,73.06825499034127
ENSG00000061337,32.47477999570723
ENSG00000061656,74.30779137153895
ENSG00000061676,71.23309723116549
ENSG00000061794,85.1577591757888
ENSG00000061918,30.80060098733634
ENSG00000061936,70.82528439579309
ENSG00000061938,49.356084996780424
ENSG00000061987,88.37196823352652
ENSG00000062038,23.83022107748444
ENSG00000062096,15.453960077269802
ENSG00000062194,98.15947628246406
ENSG00000062282,58.17235458252844
ENSG00000062485,91.8491092509122
ENSG00000062524,13.806610860699722
ENSG00000062582,90.31444515990556
ENSG00000062598,78.5790942262288
ENSG00000062650,88.79587894397939
ENSG00000062716,99.1414466623739
ENSG00000062725,78.58982614294912
ENSG00000062822,45.51405881090363
ENSG00000063015,33.51577591757888
ENSG00000063046,97.69263790512986
ENSG00000063127,30.033268941833015
ENSG00000063169,35.23824855119124
ENSG00000063176,26.01416613007083
ENSG00000063177,98.02532732345996
ENSG00000063180,18.995492594977463
ENSG00000063241,24.012663661729984
ENSG00000063244,42.25692208628461
ENSG00000063245,74.03412749517064
ENSG00000063322,68.71109680188881
ENSG00000063587,86.27924447306289
ENSG00000063601,73.58338699291693
ENSG00000063761,16.67203262502683
ENSG00000063854,64.8851684910925
ENSG00000063978,89.48808757244043
ENSG00000064012,85.87143163769049
ENSG00000064042,8.451384417256923
ENSG00000064102,90.09444086713887
ENSG00000064115,69.45696501395149
ENSG00000064199,46.96823352650784
ENSG00000064201,18.37304142519854
ENSG00000064205,32.59283107963083
ENSG00000064225,88.17879373256064
ENSG00000064270,30.462545610646064
ENSG00000064309,43.14767117407169
ENSG00000064313,82.60356299635114
ENSG00000064393,95.23502897617514
ENSG00000064419,82.72161408027475
ENSG00000064489,9.127495170637475
ENSG00000064490,71.86091435930457
ENSG00000064545,59.524576089289546
ENSG00000064547,46.957501609787506
ENSG00000064601,93.74865851040995
ENSG00000064607,80.97231165486156
ENSG00000064651,89.30027902983473
ENSG00000064652,64.98712169993561
ENSG00000064655,51.29319596479931
ENSG00000064666,86.90706160120197
ENSG00000064687,43.206696716033484
ENSG00000064692,35.52801030264005
ENSG00000064703,55.44644773556557
ENSG00000064726,84.22408242112041
ENSG00000064763,80.77377119553553
ENSG00000064787,42.283751878085425
ENSG00000064886,39.772483365529084
ENSG00000064932,27.597123846318954
ENSG00000064933,76.45954067396437
ENSG00000064961,25.112685125563427
ENSG00000064989,26.293195964799317
ENSG00000064995,71.13114402232239
ENSG00000064999,44.07061601201975
ENSG00000065000,80.64498819489161
ENSG00000065029,48.197037990985194
ENSG00000065054,1.1697789225155613
ENSG00000065057,35.463618802318095
ENSG00000065060,78.10152393217429
ENSG00000065135,94.69306718179867
ENSG00000065150,87.862202189311
ENSG00000065154,92.22472633612362
ENSG00000065183,85.4475209272376
