gen_name,induced pluripotent stem cell
ENSG00000006047,37.65933955635853
ENSG00000006062,26.482987052092742
ENSG00000006071,23.747867108300714
ENSG00000006118,48.81059921710328
ENSG00000006125,72.9198032721068
ENSG00000006128,51.79664759610559
ENSG00000006194,62.37579042457091
ENSG00000006210,24.831877948409115
ENSG00000006282,56.09756097560976
ENSG00000006283,31.195423065341764
ENSG00000006327,94.9362641774566
ENSG00000006377,7.723577235772358
ENSG00000006432,54.541804677306025
ENSG00000006451,95.65893807086219
ENSG00000006453,71.89099668774466
ENSG00000006459,58.677105289571415
ENSG00000006468,81.39616581351
ENSG00000006530,69.86349493124561
ENSG00000006534,20.22483187794841
ENSG00000006555,16.310348288668074
ENSG00000006576,68.4131285757302
ENSG00000006606,70.74174445448158
ENSG00000006607,48.971193415637856
ENSG00000006611,33.704707417444546
ENSG00000006625,97.06413730803975
ENSG00000006634,91.57884171434307
ENSG00000006638,27.230753789019374
ENSG00000006652,83.18779484091137
ENSG00000006659,37.52885677004918
ENSG00000006695,62.1750476764027
ENSG00000006704,56.228043761919096
ENSG00000006712,63.03824149352605
ENSG00000006715,69.99899628625916
ENSG00000006740,53.59831376091538
ENSG00000006744,76.88949111713339
ENSG00000006747,26.43781993375489
ENSG00000006756,37.94539797249825
ENSG00000006757,84.09615577637258
ENSG00000006831,68.2324601023788
ENSG00000006837,52.83047274917194
ENSG00000007038,19.753086419753085
ENSG00000007047,50.552042557462606
ENSG00000007062,66.22001405199237
ENSG00000007080,85.68704205560574
ENSG00000007129,17.278932048579744
ENSG00000007168,89.85747264880057
ENSG00000007171,23.491920104386228
ENSG00000007174,22.367760714644184
ENSG00000007202,60.70460704607046
ENSG00000007237,37.674395262471144
ENSG00000007255,90.59018367961458
ENSG00000007264,62.220214794740535
ENSG00000007306,6.53417645287564
ENSG00000007312,44.78068854762622
ENSG00000007314,35.58667068152163
ENSG00000007341,65.55756298303724
ENSG00000007372,24.234668272608655
ENSG00000007376,73.32128876844324
ENSG00000007384,46.37659339556359
ENSG00000007392,88.45227341162301
ENSG00000007402,46.35150055204256
ENSG00000007516,25.313660544012844
ENSG00000007520,87.8098966174847
ENSG00000007541,52.84050988658034
ENSG00000007545,46.63254039947807
ENSG00000007866,61.13620395463214
ENSG00000007923,64.11723376493023
ENSG00000007944,85.6619492120847
ENSG00000007968,34.823848238482384
ENSG00000008018,98.97621198434207
ENSG00000008056,36.36454883067349
ENSG00000008083,94.66024289872529
ENSG00000008086,58.93807086219011
ENSG00000008118,24.887082204155377
ENSG00000008128,83.07738632941884
ENSG00000008130,75.69005319682827
ENSG00000008226,8.436213991769549
ENSG00000008256,38.69316470942487
ENSG00000008277,48.60985646893506
ENSG00000008282,90.63535079795241
ENSG00000008283,60.127471645086814
ENSG00000008294,82.8515507377296
ENSG00000008300,41.7846030312155
ENSG00000008311,95.87975509384722
ENSG00000008323,51.91709324500653
ENSG00000008324,95.15708120044162
ENSG00000008382,69.47706514102178
ENSG00000008394,99.28736324400282
ENSG00000008405,71.7554953327311
ENSG00000008441,16.93265080798956
ENSG00000008513,38.21640068252534
ENSG00000008516,44.93626417745659
ENSG00000008517,24.706413730803973
ENSG00000008710,44.85094850948509
ENSG00000008735,17.559971896015256
ENSG00000008838,25.59971896015256
ENSG00000008853,31.747465622804377
ENSG00000008869,39.54130282043561
ENSG00000008952,94.66526146742949
ENSG00000008988,99.84442437016963
ENSG00000009307,96.67770751781592
ENSG00000009335,65.23637458596808
ENSG00000009413,62.21017765733213
ENSG00000009694,31.99337548931045
ENSG00000009709,10.247917293987754
ENSG00000009724,8.45628826658637
ENSG00000009765,38.527551942186086
ENSG00000009780,66.86239084613068
ENSG00000009830,44.28886881461408
ENSG00000009844,82.24430392452072
ENSG00000009950,47.003914483589284
ENSG00000009954,91.95021579845428
ENSG00000010017,61.547726588376996
ENSG00000010030,26.357522834487607
ENSG00000010072,66.7017966475961
ENSG00000010165,75.9961858877848
ENSG00000010219,65.91889992974004
ENSG00000010244,94.95633845227341
ENSG00000010256,91.36304326006223
ENSG00000010270,89.21509585466225
ENSG00000010278,97.27491719361639
ENSG00000010282,8.295694068051791
ENSG00000010292,76.61848840710628
ENSG00000010295,43.96768041754492
ENSG00000010310,15.366857372277426
ENSG00000010318,60.639365652915785
ENSG00000010319,21.85084813811101
ENSG00000010322,55.27451570812004
ENSG00000010327,21.253638462310548
ENSG00000010361,77.3511994379203
ENSG00000010404,67.84603031215497
ENSG00000010438,31.361035832580548
ENSG00000010539,59.66074475559571
ENSG00000010610,22.975007527853055
ENSG00000010626,46.21599919702901
ENSG00000010671,5.073772959951821
ENSG00000010704,37.92532369768142
ENSG00000010803,51.24460503864297
ENSG00000010810,71.5698082906755
ENSG00000010818,45.10689551339958
ENSG00000010932,20.254943290173642
ENSG00000011007,79.2331627019974
ENSG00000011009,88.64297902238282
ENSG00000011021,50.39144835892804
ENSG00000011028,37.47867108300713
ENSG00000011052,99.13680618287664
ENSG00000011105,50.908360935461204
ENSG00000011114,75.26347485697079
ENSG00000011132,59.71594901134196
ENSG00000011143,56.29328515507377
ENSG00000011198,70.82204155374887
ENSG00000011201,80.09133795041654
ENSG00000011243,89.29037438522533
ENSG00000011258,79.13780989661748
ENSG00000011260,93.97771755495333
ENSG00000011275,70.8471343972699
ENSG00000011295,89.88256549232159
ENSG00000011304,89.98795543510991
ENSG00000011332,45.20726688748369
ENSG00000011347,44.871022784301914
ENSG00000011376,53.35240389440932
ENSG00000011405,85.14503663555153
ENSG00000011422,65.78841714343069
ENSG00000011426,70.35531466425775
ENSG00000011451,62.92783298203353
ENSG00000011454,67.52986048379003
ENSG00000011465,1.7665361838803573
ENSG00000011478,33.92050587172538
ENSG00000011485,72.49824350095354
ENSG00000011523,74.9974907156479
ENSG00000011566,67.57502760212788
ENSG00000011590,7.11131185385928
ENSG00000011600,3.6685737227742647
ENSG00000011638,76.74897119341564
ENSG00000011677,30.156579343571217
ENSG00000012048,78.57071163304225
ENSG00000012061,87.07718558667068
ENSG00000012124,18.262571514604033
ENSG00000012171,47.20967580046171
ENSG00000012174,47.88718257552946
ENSG00000012211,42.236274214594
ENSG00000012223,10.644384221619994
ENSG00000012232,56.14774666265181
ENSG00000012660,92.5976111612968
ENSG00000012779,32.450065241393155
ENSG00000012822,40.836093546120644
ENSG00000012963,70.38040750777878
ENSG00000012983,68.5937970490816
ENSG00000013016,46.140720666465924
ENSG00000013275,95.36284251731406
ENSG00000013288,33.94559871524641
ENSG00000013293,33.42366757000904
ENSG00000013297,57.12636755997189
ENSG00000013306,88.00562079694872
ENSG00000013364,39.86750978620897
ENSG00000013374,76.68372980026096
ENSG00000013375,83.69467028003614
ENSG00000013392,59.786208973200836
ENSG00000013441,69.83840208772459
ENSG00000013503,48.06785104888086
ENSG00000013523,53.49794238683128
ENSG00000013561,69.88858777476665
ENSG00000013563,52.39887584061026
ENSG00000013573,68.00662451068955
ENSG00000013583,89.69185988156177
ENSG00000013588,19.948810599217104
ENSG00000013619,8.04978420154572
ENSG00000013725,6.704807788818629
ENSG00000013810,85.34076081501556
ENSG00000014123,81.04988457291981
ENSG00000014138,67.03302218207368
ENSG00000014164,41.95021579845428
ENSG00000014216,81.4162400883268
ENSG00000014257,15.27150456689752
ENSG00000014641,98.76543209876543
ENSG00000014824,85.97310047174545
ENSG00000014914,34.045970089330524
ENSG00000014919,69.92371775569607
ENSG00000015133,67.66034327009936
ENSG00000015153,46.70280036133695
ENSG00000015171,66.41071966275219
ENSG00000015285,14.438422161999398
ENSG00000015413,47.842015457191614
ENSG00000015475,91.96527150456689
ENSG00000015479,94.06303322292482
ENSG00000015520,9.620596205962059
ENSG00000015532,65.7031014754592
ENSG00000015568,59.3847234768644
ENSG00000015592,5.94700391448359
ENSG00000015676,55.35481280738733
ENSG00000016082,14.45849643681622
ENSG00000016391,58.45628826658636
ENSG00000016402,37.35320686540199
ENSG00000016864,85.53146642577538
ENSG00000017260,77.47164508682124
ENSG00000017427,2.910769848439225
ENSG00000017483,48.549633644484594
ENSG00000017797,94.18849744052996
ENSG00000018189,76.5231356017264
ENSG00000018236,37.14744554852956
ENSG00000018280,11.72337649302419
ENSG00000018408,60.804978420154576
ENSG00000018510,78.1541704305932
ENSG00000018610,61.66817223727793
ENSG00000018625,71.96627521830774
ENSG00000018699,73.84823848238482
ENSG00000018869,50.49683830171635
ENSG00000019102,16.92261367058115
ENSG00000019144,72.00140519923718
ENSG00000019186,4.501656127672388
ENSG00000019485,30.688547626217005
ENSG00000019505,44.91618990263977
ENSG00000019549,36.133694670280036
ENSG00000019582,70.17464619090636
ENSG00000019991,12.441031817725584
ENSG00000019995,58.35591689250226
ENSG00000020129,17.630231857874136
ENSG00000020181,18.58375991167319
ENSG00000020256,63.55515407005922
ENSG00000020426,90.37438522533373
ENSG00000020577,37.51881963264077
ENSG00000020633,10.61427280939476
ENSG00000020922,82.52032520325203
ENSG00000021300,44.61507578038743
ENSG00000021355,72.6488005620797
ENSG00000021461,2.413931546722875
ENSG00000021574,66.76703804075078
ENSG00000021645,36.73090434608049
ENSG00000021762,35.52644785707116
ENSG00000021776,81.56679714945298
ENSG00000021826,58.73732811402188
ENSG00000022267,82.78630934457493
ENSG00000022277,87.8149151861889
ENSG00000022355,24.119241192411923
ENSG00000022556,56.75499347586068
ENSG00000022567,38.010639365652914
ENSG00000022840,80.00100371374084
ENSG00000022976,44.519722975007525
ENSG00000023041,78.18930041152264
ENSG00000023171,54.11020776874436
ENSG00000023191,88.42718056810199
ENSG00000023228,85.49131787614172
ENSG00000023287,88.54260764829871
ENSG00000023318,87.77978520525946
ENSG00000023330,78.84171434306936
ENSG00000023445,21.489511191408212
ENSG00000023516,62.691960252935864
ENSG00000023572,75.78540600220816
ENSG00000023608,89.17494730502861
ENSG00000023697,89.08963163705711
ENSG00000023734,98.07286961758507
ENSG00000023839,31.049884572919805
ENSG00000023892,53.457793837197634
ENSG00000023902,77.75770350296095
ENSG00000023909,76.75398976211984
ENSG00000024048,68.64398273612366
ENSG00000024422,40.148549633644485
ENSG00000024526,86.9968884874034
ENSG00000024862,74.73652514302921
ENSG00000025039,72.67891197430492
ENSG00000025156,67.871123155676
ENSG00000025293,91.91006724882064
ENSG00000025423,47.862089732008435
ENSG00000025434,50.536986851349994
ENSG00000025708,45.88979223125564
ENSG00000025770,78.71625012546421
ENSG00000025772,77.95342768242497
ENSG00000025796,92.22623707718559
ENSG00000025800,80.72869617585064
ENSG00000026025,95.62882665863695
ENSG00000026036,35.727190605239386
ENSG00000026103,38.2615678008632
ENSG00000026297,84.08110007025996
ENSG00000026508,43.70169627622202
ENSG00000026559,51.2646793134598
ENSG00000026652,75.1831777577035
ENSG00000026751,18.9551339957844
ENSG00000026950,34.833885375890794
ENSG00000027001,69.42687945397972
ENSG00000027075,41.84984442437017
ENSG00000027697,78.78149151861888
ENSG00000027847,70.28505470239888
ENSG00000027869,42.24631135200241
ENSG00000028116,73.59731004717455
ENSG00000028137,29.71996386630533
ENSG00000028203,83.2078691157282
ENSG00000028277,54.79273311251631
ENSG00000028310,68.25253437719563
ENSG00000028528,65.99919702900733
ENSG00000028839,90.65542507276925
ENSG00000029153,51.71133192813409
ENSG00000029363,92.32158988256549
ENSG00000029364,53.874335039646695
ENSG00000029534,40.58516511091037
ENSG00000029559,5.088828666064439
ENSG00000029639,86.83127572016461
ENSG00000029725,88.28164207568001
ENSG00000029993,97.58104988457292
ENSG00000030066,79.98092943892402
ENSG00000030110,65.4270801967279
ENSG00000030419,33.4838903944595
ENSG00000030582,86.71584863996789
ENSG00000031003,54.93827160493827
ENSG00000031081,27.541905048680114
ENSG00000031691,81.80266987855063
ENSG00000031698,82.82645789420857
ENSG00000031823,73.1857874134297
ENSG00000032219,74.33503964669276
ENSG00000032389,78.79654722473151
ENSG00000032444,45.0366355515407
ENSG00000032742,54.62210177657332
ENSG00000033011,62.06463916491016
ENSG00000033030,65.8787513801064
ENSG00000033050,66.90253939576432
ENSG00000033100,41.9753086419753
ENSG00000033122,32.70099367660343
ENSG00000033170,77.77275920907357
ENSG00000033178,83.54411321890997
ENSG00000033327,29.689852454080096
ENSG00000033627,56.78510488808591
ENSG00000033800,79.08762420957542
ENSG00000033867,87.64428385024591
ENSG00000034053,63.540098363946605
ENSG00000034152,67.79584462511292
ENSG00000034239,18.307738632941888
ENSG00000034510,99.04145337749674
ENSG00000034533,51.56077486700793
ENSG00000034677,58.47134397269899
ENSG00000034693,70.80196727893204
ENSG00000034713,95.8345879755094
ENSG00000035115,82.70601224530763
ENSG00000035141,95.97008933052294
ENSG00000035403,92.8786510087323
ENSG00000035499,87.43852253337349
ENSG00000035664,35.53146642577537
ENSG00000035681,56.62952925825555
ENSG00000035687,92.35170129479073
ENSG00000035862,51.04888085917896
ENSG00000035928,92.09575429087624
ENSG00000036054,67.93134598012647
ENSG00000036257,73.09043460804978
ENSG00000036448,17.13841212486199
ENSG00000036530,38.77346180869216
ENSG00000036549,76.0764829870521
ENSG00000036672,43.62641774565894
ENSG00000036828,36.831275720164605
ENSG00000037042,49.734015858677104
ENSG00000037241,95.18217404396266
ENSG00000037280,30.949513198835692
ENSG00000037474,74.45548529559369
ENSG00000037637,60.11743450767841
ENSG00000037749,35.50637358225434
ENSG00000037757,54.50667469637659
ENSG00000037897,69.3214895111914
ENSG00000038002,65.58265582655827
ENSG00000038210,59.68583759911673
ENSG00000038219,77.59710930442638
ENSG00000038274,81.36103583258055
ENSG00000038295,9.510187694469538
ENSG00000038358,58.56167820937469
ENSG00000038382,55.445147044063035
ENSG00000038427,91.66917595101877
ENSG00000038532,37.37829970892301
ENSG00000038945,5.24440429589481
ENSG00000039068,84.17143430693567
ENSG00000039123,82.96195924922212
ENSG00000039139,27.64227642276423
ENSG00000039319,72.1118137107297
ENSG00000039523,30.698584763625412
ENSG00000039560,89.10970591187393
ENSG00000039600,8.958145137006927
ENSG00000039650,83.71474455485296
ENSG00000039987,36.99688848740339
ENSG00000040199,52.715045668975215
ENSG00000040275,82.67590083308241
ENSG00000040341,78.31978319783198
ENSG00000040487,57.076181872929844
ENSG00000040531,41.19241192411924
ENSG00000040608,54.6973803071364
ENSG00000040633,80.4225634848941
ENSG00000040731,22.16701796647596
ENSG00000040933,56.569306433805075
ENSG00000041353,16.656629529258254
ENSG00000041357,98.95111914082105
ENSG00000041802,74.45046672688949
ENSG00000041880,17.916290274013853
ENSG00000041982,28.595804476563284
ENSG00000041988,61.48750376392653
ENSG00000042062,37.53387533875339
ENSG00000042088,80.28706212988055
ENSG00000042286,51.68623908461307
ENSG00000042317,61.80869216099568
ENSG00000042429,74.25976111612968
ENSG00000042445,43.48087925323698
ENSG00000042493,65.4320987654321
ENSG00000042753,97.35521429288367
ENSG00000042781,9.264277827963465
ENSG00000042832,11.838803573220916
ENSG00000042980,23.341363043260063
ENSG00000043039,14.709424872026498
ENSG00000043093,84.16139716952725
ENSG00000043143,44.55987152464117
ENSG00000043355,92.14092140921409
ENSG00000043462,20.907357221720364
ENSG00000043514,79.1478470340259
ENSG00000043591,11.708320786911573
ENSG00000044090,42.110809996988856
ENSG00000044115,92.95894810799959
ENSG00000044446,50.647395362842516
ENSG00000044459,81.38612867610158
ENSG00000044524,19.743049282344675
ENSG00000044574,94.96135702097762
ENSG00000046604,89.47606142728094
ENSG00000046647,71.71032821439326
ENSG00000046651,85.18016661648097
ENSG00000046653,93.66656629529258
ENSG00000046889,67.45458195322695
ENSG00000047056,43.5862691960253
ENSG00000047188,75.16310348288668
ENSG00000047230,71.52464117233764
ENSG00000047249,81.84783699688849
ENSG00000047315,87.53889390745759
ENSG00000047346,45.021579845428086
ENSG00000047365,28.415136003211884
ENSG00000047410,96.71283749874536
ENSG00000047457,34.09113720766837
ENSG00000047578,38.949111713339356
ENSG00000047579,69.51219512195121
ENSG00000047597,27.712536384623103
ENSG00000047617,29.25323697681421
ENSG00000047621,52.38382013449764
ENSG00000047634,47.19462009434909
ENSG00000047644,60.85516410719662
ENSG00000047648,22.021479474054
ENSG00000047662,55.028605841613974
ENSG00000047849,85.58165211281742
ENSG00000047932,83.35842617685437
ENSG00000048028,77.49171936163806
ENSG00000048052,45.56358526548229
ENSG00000048140,80.65843621399176
ENSG00000048162,90.21880959550336
ENSG00000048342,65.03563183779985
ENSG00000048392,72.09173943591288
ENSG00000048405,48.946100572116826
ENSG00000048471,49.744052996085514
ENSG00000048540,58.22543410619292
ENSG00000048544,92.26638562681924
ENSG00000048545,66.83729800260966
ENSG00000048649,93.53608350898324
ENSG00000048707,48.59981933152665
ENSG00000048740,76.14172438020677
ENSG00000048828,74.62109806283249
ENSG00000048991,79.35862691960253
ENSG00000049089,35.46120646391649
ENSG00000049130,33.95563585265482
ENSG00000049167,72.08672086720867
ENSG00000049192,42.80337247816923
ENSG00000049239,41.021780588176256
ENSG00000049245,75.70510890294088
ENSG00000049246,49.60855164107197
ENSG00000049247,14.483589280337247
ENSG00000049249,3.999799257251832
ENSG00000049283,37.65432098765432
ENSG00000049323,72.23727792833485
ENSG00000049449,92.53236976814213
ENSG00000049540,25.77536886479976
ENSG00000049541,87.68945096858376
ENSG00000049618,82.53036234066045
ENSG00000049656,62.0044163404597
ENSG00000049759,73.57723577235772
ENSG00000049769,58.330824048981235
ENSG00000049860,89.37569005319683
ENSG00000049883,63.811101073973695
ENSG00000050030,28.62089732008431
ENSG00000050130,86.33443741844826
ENSG00000050165,62.85757302017465
ENSG00000050327,50.31115125966075
ENSG00000050344,92.73311251631034
ENSG00000050393,92.60262973000101
ENSG00000050405,80.24189501154271
ENSG00000050426,80.26698785506373
ENSG00000050438,60.82505269497139
ENSG00000050555,33.17273913479875
ENSG00000050628,16.681722372779284
ENSG00000050730,6.413730803974707
ENSG00000050748,67.6954732510288
ENSG00000050767,44.79072568503463
ENSG00000050820,82.9368664057011
ENSG00000051009,51.0890294088126
ENSG00000051108,78.65100873230955
ENSG00000051128,78.48539596507077
ENSG00000051180,77.5368864799759
ENSG00000051341,56.88547626217003
ENSG00000051382,63.0834086118639
ENSG00000051523,98.77045066746963
ENSG00000051596,86.40971594901134
ENSG00000051620,92.58255545518418
ENSG00000051825,68.72427983539094
ENSG00000052126,88.41714343069357
ENSG00000052344,81.8628927030011
ENSG00000052723,86.8212385827562
ENSG00000052749,75.0878249523236
ENSG00000052795,57.60313158687143
ENSG00000052802,95.55354812807387
ENSG00000052841,78.99728997289974
ENSG00000053108,40.901334939275316
ENSG00000053254,79.60453678610861
ENSG00000053371,86.94670280036134
ENSG00000053372,88.79353608350898
ENSG00000053438,77.85305630834087
ENSG00000053501,70.65141021780587
ENSG00000053524,41.46341463414634
ENSG00000053702,9.118739335541504
ENSG00000053747,23.180768844725485
ENSG00000053770,78.74636153768945
ENSG00000053900,74.05399979925726
ENSG00000053918,28.50045167118338
ENSG00000054116,90.94148348890896
ENSG00000054118,97.23978721268695
ENSG00000054148,98.06283248017665
ENSG00000054179,31.792632741142224
ENSG00000054219,28.696175850647393
ENSG00000054267,94.00281039847435
ENSG00000054277,77.29599518217405
ENSG00000054282,74.56087523838202
ENSG00000054356,30.2368764428385
ENSG00000054392,21.92110809996989
ENSG00000054523,82.84151360032119
ENSG00000054598,9.289370671484493
ENSG00000054611,68.94509685837599
ENSG00000054654,88.84372177055104
ENSG00000054690,43.85225333734819
ENSG00000054793,35.05470239887584
ENSG00000054803,2.308541603934558
ENSG00000054938,15.853658536585366
ENSG00000054965,40.46973803071364
ENSG00000054967,38.85375890795945
ENSG00000054983,50.43159690856168
ENSG00000055044,94.81079995985145
ENSG00000055070,80.13650506875439
ENSG00000055118,43.034226638562686
ENSG00000055130,79.52423968684131
ENSG00000055147,63.50496838301717
ENSG00000055163,64.99046471946201
ENSG00000055208,68.28264578942085
ENSG00000055211,83.97069155876744
ENSG00000055332,86.59038442236275
ENSG00000055483,64.07206664659239
ENSG00000055609,73.80808993275117
ENSG00000055732,40.57010940479775
ENSG00000055813,15.93897420455686
ENSG00000055917,74.99247214694368
ENSG00000055950,93.08441232560473
ENSG00000055955,27.22071665161096
ENSG00000056050,94.89109705911874
ENSG00000056097,91.6039345578641
ENSG00000056277,48.554652213188795
ENSG00000056291,44.14333032219211
ENSG00000056487,53.52805379905651
ENSG00000056558,22.51831777577035
ENSG00000056586,64.24771655123959
ENSG00000056736,43.395563585265485
ENSG00000056972,60.92040550035131
ENSG00000056998,65.39195021579846
ENSG00000057019,83.27812907758707
ENSG00000057149,20.149553347385325
ENSG00000057252,46.08551641071966
ENSG00000057294,69.10569105691057
ENSG00000057468,1.4102178058817627
ENSG00000057593,13.966676703804076
ENSG00000057608,97.22975007527853
ENSG00000057657,27.501756499046472
ENSG00000057663,88.4472548429188
ENSG00000057704,30.638361939174946
ENSG00000057757,88.02067650306132
ENSG00000057935,94.46953728796548
ENSG00000058056,60.96055404998495
ENSG00000058063,52.90575127973503
ENSG00000058085,34.919201043862294
ENSG00000058091,59.826357522834485
ENSG00000058262,81.70731707317073
ENSG00000058272,93.33032219211081
ENSG00000058335,21.41423266084513
ENSG00000058404,15.572618689149856
ENSG00000058453,54.928234467529855
ENSG00000058600,79.03743852253338
ENSG00000058668,52.55947003914484
ENSG00000058673,75.20325203252033
ENSG00000058729,83.11251631034828
ENSG00000058799,69.96888487403392
ENSG00000058804,77.11030814011843
ENSG00000058866,21.780588176252135
ENSG00000059122,54.91317876141725
ENSG00000059145,67.7757703502961
ENSG00000059377,30.558064839907654
ENSG00000059378,37.6342467128375
ENSG00000059573,82.28445247415436
ENSG00000059588,74.4605038642979
ENSG00000059691,65.92391849844425
ENSG00000059728,37.03703703703704
ENSG00000059758,53.99478068854763
ENSG00000059769,68.3127572016461
ENSG00000059804,94.44946301314864
ENSG00000059915,25.644886078490416
ENSG00000060069,59.15386931647094
ENSG00000060138,96.9286359530262
ENSG00000060140,22.37277928334839
ENSG00000060237,86.06845327712537
ENSG00000060339,92.97400381411222
ENSG00000060491,55.394961357020975
ENSG00000060558,23.371474455485295
ENSG00000060566,10.463715748268594
ENSG00000060642,62.05962059620597
ENSG00000060656,41.80467730603232
ENSG00000060688,90.23888387032018
ENSG00000060718,52.69497139415839
ENSG00000060749,88.91900030111412
ENSG00000060762,75.86570310147546
ENSG00000060971,77.7075178159189
ENSG00000060982,93.57121348991268
ENSG00000061273,49.46803171735421
ENSG00000061337,37.00692562481181
ENSG00000061455,5.450165612767239
ENSG00000061656,59.77617183579243
ENSG00000061676,84.7385325705109
ENSG00000061794,93.08943089430895
ENSG00000061918,40.01304827863093
ENSG00000061936,87.88517514804778
ENSG00000061938,48.41915085817525
ENSG00000061987,53.462812405901836
ENSG00000062038,75.40901334939275
ENSG00000062194,95.47325102880659
ENSG00000062282,48.13309244203553
ENSG00000062370,34.70842115828566
ENSG00000062485,75.9058516511091
ENSG00000062582,93.20485797450567
ENSG00000062598,50.020074274816814
ENSG00000062650,86.77105289571413
ENSG00000062716,87.90023085416038
ENSG00000062725,60.659439927732606
ENSG00000062822,70.97259861487504
ENSG00000063015,32.26437819933755
ENSG00000063046,96.5723175750276
ENSG00000063127,29.910669477065145
ENSG00000063169,45.61878952122855
ENSG00000063176,62.05460202750176
ENSG00000063177,99.67881160293084
ENSG00000063180,82.79634648198333
ENSG00000063241,91.49352604637157
ENSG00000063244,72.35772357723577
ENSG00000063245,62.9077587072167
ENSG00000063322,73.95864699387734
ENSG00000063438,14.112215196226035
ENSG00000063587,38.1762521328917
ENSG00000063601,45.52343671584864
ENSG00000063660,56.81019773160695
ENSG00000063761,49.23215898825654
ENSG00000063854,81.73742848539597
ENSG00000063978,78.11904044966376
ENSG00000064012,37.0872227240791
ENSG00000064042,75.46923617384323
ENSG00000064102,89.46100572116832
ENSG00000064115,89.00431596908561
ENSG00000064195,9.966877446552243
ENSG00000064199,72.5484291879956
ENSG00000064205,15.09083609354612
ENSG00000064225,59.23416641573823
