gen_name,hemocyte
FBgn0000008,38.97333211977792
FBgn0000014,40.165650314007465
FBgn0000015,27.450623464093933
FBgn0000017,91.71748429962683
FBgn0000018,48.19331937744607
FBgn0000024,36.66150905615728
FBgn0000028,14.5808682988987
FBgn0000032,61.29971784836626
FBgn0000036,40.26576863566033
FBgn0000037,53.545098753071805
FBgn0000038,37.826522253572406
FBgn0000039,19.959952671338854
FBgn0000042,99.97269500318559
FBgn0000043,99.95449167197597
FBgn0000044,56.566851733867296
FBgn0000045,13.852735050514244
FBgn0000046,35.61481751160463
FBgn0000047,29.498498225175208
FBgn0000052,54.18221534540821
FBgn0000053,57.60444161281515
FBgn0000055,31.582779648675707
FBgn0000057,50.50514244106672
FBgn0000063,36.47037407845636
FBgn0000064,97.24219532174388
FBgn0000071,42.249931737507964
FBgn0000077,60.216619641394374
FBgn0000078,10.275780467825612
FBgn0000079,20.542459270046418
FBgn0000083,98.8804951306089
FBgn0000084,83.88095021388914
FBgn0000092,18.294347865659415
FBgn0000097,89.56038955128788
FBgn0000100,98.91690179302812
FBgn0000108,55.074178574679166
FBgn0000109,78.94784745608446
FBgn0000114,32.95713115500137
FBgn0000115,89.48757622644943
FBgn0000116,61.381632838809495
FBgn0000117,79.16628743059981
FBgn0000119,37.38054063893693
FBgn0000139,66.46036224629107
FBgn0000140,40.283971966869935
FBgn0000146,30.554291435332665
FBgn0000147,50.75088741239647
FBgn0000150,99.48120506052608
FBgn0000152,64.47619914444344
FBgn0000153,4.478019477564394
FBgn0000157,27.004641849458448
FBgn0000158,36.51588240648039
FBgn0000163,58.93328479111677
FBgn0000166,16.082643123691636
FBgn0000173,92.71866751615546
FBgn0000179,41.11222353690726
FBgn0000180,25.866933648857742
FBgn0000181,98.77127514335123
FBgn0000182,0.3458632929826158
FBgn0000183,82.70683535086921
FBgn0000212,71.803039956312
FBgn0000216,46.245562938017656
FBgn0000221,49.21270592518431
FBgn0000228,64.4397924820242
FBgn0000229,86.25648493674343
FBgn0000233,15.791389824337854
FBgn0000239,90.61618276144534
FBgn0000241,5.670337671793938
FBgn0000244,36.63420405934286
FBgn0000246,51.83398561936834
FBgn0000247,49.45845089651406
FBgn0000250,89.82433785382725
FBgn0000251,2.785109675070538
FBgn0000253,99.91808500955675
FBgn0000256,92.26358423591518
FBgn0000257,67.52525712205333
FBgn0000259,95.99526713388549
FBgn0000261,71.16592336397561
FBgn0000273,91.64467097478838
FBgn0000276,92.96441248748522
FBgn0000277,96.05897879311914
FBgn0000278,91.72658596523164
FBgn0000279,96.76890871029399
FBgn0000280,27.523436788932376
FBgn0000281,25.4846636934559
FBgn0000283,84.05388186038046
FBgn0000286,66.6697005552016
FBgn0000287,24.410667152088834
FBgn0000289,85.78319832529353
FBgn0000299,96.66879038864113
FBgn0000303,29.334668244288704
FBgn0000307,75.65304450714481
FBgn0000308,99.53581505415491
FBgn0000316,73.06817147538
FBgn0000317,36.115409119868936
FBgn0000318,97.49704195867844
FBgn0000319,90.39774278693001
FBgn0000320,34.50441430781833
FBgn0000326,53.63611540911987
FBgn0000330,67.19759716028034
FBgn0000337,20.41503595157914
FBgn0000339,92.59124419768817
FBgn0000346,40.875580231182305
FBgn0000351,24.683717120233002
FBgn0000352,40.475106944570854
FBgn0000357,12.851551833985619
FBgn0000370,96.43214708291617
FBgn0000376,35.75134249567671
FBgn0000377,60.307636297442436
FBgn0000382,76.32656776190044
FBgn0000384,69.95540183853646
FBgn0000394,51.588240648038585
FBgn0000395,58.9605897879312
FBgn0000404,72.47656321106763
FBgn0000405,63.31118594702831
FBgn0000406,54.45526531355238
FBgn0000411,16.228269773368524
FBgn0000412,96.42304541731137
FBgn0000414,53.572403749886234
FBgn0000416,94.41157731864931
FBgn0000422,45.98161463547829
FBgn0000426,92.19077091107673
FBgn0000439,5.779557659051607
FBgn0000442,22.117047419677803
FBgn0000447,82.68863201965961
FBgn0000448,22.062437426048966
FBgn0000449,16.273778101392555
FBgn0000451,11.18594702830618
FBgn0000454,94.30235733139163
FBgn0000455,69.09074360607991
FBgn0000459,26.212796941840356
FBgn0000463,39.61955037771912
FBgn0000464,55.73860016382998
FBgn0000473,26.33111859470283
FBgn0000479,81.90588877764631
FBgn0000482,42.259033403112774
FBgn0000489,38.09957222171658
FBgn0000490,52.42559388368071
FBgn0000499,44.361518157822886
FBgn0000500,0.7918449076180941
FBgn0000504,29.361973241103122
FBgn0000520,39.783380358605626
FBgn0000524,37.426048966960956
FBgn0000527,38.19058887776463
FBgn0000533,26.695185218895055
FBgn0000535,28.970601620096474
FBgn0000536,81.15955219805224
FBgn0000541,88.80495130608902
FBgn0000542,37.23491398926003
FBgn0000543,52.252662237189405
FBgn0000546,79.89442067898426
FBgn0000547,83.86274688267953
FBgn0000557,45.09875307181214
FBgn0000559,99.24456175480113
FBgn0000560,0.5825065987075635
FBgn0000562,48.584690998452714
FBgn0000565,42.522981705652136
FBgn0000566,93.37398743970147
FBgn0000567,57.613543278419954
FBgn0000568,92.3090925639392
FBgn0000575,95.93155547465186
FBgn0000576,25.311732046964597
FBgn0000577,21.288795849640486
FBgn0000578,82.98898698461818
FBgn0000579,95.25803221989624
FBgn0000581,79.68508237007373
FBgn0000588,41.81305178847729
FBgn0000591,47.56530445071448
FBgn0000611,82.31546372986257
FBgn0000615,51.43351233275689
FBgn0000617,72.22171657413307
FBgn0000618,75.77136616000728
FBgn0000625,24.538090470556114
FBgn0000629,56.4121234185856
FBgn0000633,32.01055793210158
FBgn0000635,49.65868753981979
FBgn0000636,75.90789114407937
FBgn0000640,27.605351779375624
FBgn0000644,39.00063711659234
FBgn0000658,43.542368253390364
FBgn0000659,19.013379448439064
FBgn0000662,72.74051151360699
FBgn0000667,66.74251388004005
FBgn0000709,49.48575589332848
FBgn0000711,92.24538090470557
FBgn0000719,85.06416674251388
FBgn0000721,68.12596705197052
FBgn0000723,86.62965322654046
FBgn0000810,46.14544461636479
FBgn0000826,31.82852462000546
FBgn0000928,17.411486301993264
FBgn0000996,54.427960316737966
FBgn0001075,41.42168016747065
FBgn0001078,83.6443069081642
FBgn0001079,36.87994903067261
FBgn0001083,27.559843451351597
FBgn0001084,28.92509329207245
FBgn0001085,43.36033494129426
FBgn0001086,58.778556475835074
FBgn0001087,88.53190133794484
FBgn0001089,34.18585601165013
FBgn0001090,30.06280149267316
FBgn0001091,93.92918904159461
FBgn0001092,98.3890051879494
FBgn0001098,97.20578865932465
FBgn0001099,38.64567215800491
FBgn0001104,94.4024756530445
FBgn0001105,98.51642850641667
FBgn0001108,63.90279421134068
FBgn0001112,15.481933193774461
FBgn0001114,96.9691453535997
FBgn0001122,90.7163010830982
FBgn0001123,87.09383817238555
FBgn0001124,83.13461363429508
FBgn0001125,90.15199781560025
FBgn0001128,73.32301811231456
FBgn0001133,58.24155820515154
FBgn0001134,19.88713934650041
FBgn0001137,27.80558842268135
FBgn0001138,8.437244015654864
FBgn0001139,83.27113861836716
FBgn0001142,40.029125329935376
FBgn0001145,17.912077910257576
FBgn0001148,12.74233184672795
FBgn0001149,99.74515336306544
FBgn0001150,17.793756257395103
FBgn0001168,94.65732228997906
FBgn0001169,69.62774187676345
FBgn0001174,0.8737598980613452
FBgn0001179,53.59060708109584
FBgn0001180,24.18312551196869
FBgn0001185,70.70173841813052
