gen_name,stem cell
Smp_015850,64.16507563518871
Smp_015860,68.21853429284769
Smp_015880,73.19723894845058
Smp_015900,84.85827581142605
Smp_015980,77.61785871640475
Smp_016050,93.8610662358643
Smp_016090,73.44690850345131
Smp_016130,60.86062564253194
Smp_016180,57.89396387134674
Smp_016200,37.08327213981495
Smp_016250,58.58422675870172
Smp_016340,50.27169922161845
Smp_016380,56.10221765310618
Smp_016410,95.5500073432222
Smp_016510,38.27287413717139
Smp_016550,85.09325892201498
Smp_016630,72.94756939344984
Smp_016640,47.08474078425613
Smp_016670,52.092818328682625
Smp_016730,42.20884123953591
Smp_016810,47.246291672786015
Smp_016870,61.08092230870906
Smp_016900,24.761345278308124
Smp_016910,69.21721251285064
Smp_016920,7.666323982963724
Smp_016990,79.5711558231752
Smp_017010,90.82097224262006
Smp_017070,88.75018358055516
Smp_017230,66.14774563078278
Smp_017280,95.97591423116464
Smp_017290,13.349977970333383
Smp_017360,98.83977089146717
Smp_017430,98.35511822587752
Smp_017470,49.713614333969744
Smp_017520,21.647819063004846
Smp_017640,76.97165516228522
Smp_017650,64.29725363489499
Smp_017660,96.40182111910707
Smp_017710,11.102951975326773
Smp_017730,84.82890292260244
Smp_017750,82.50844470553679
Smp_017830,71.52298428550448
Smp_017880,11.910706417976208
Smp_017890,89.92509913349977
Smp_017990,62.8286091937142
Smp_018010,67.2932882949038
Smp_018020,78.57247760317227
Smp_018030,63.57761785871641
Smp_018160,19.312674401527392
Smp_018170,6.065501542076663
Smp_018210,66.25055074166545
Smp_018220,93.53796445880452
Smp_018240,96.98927889557937
Smp_018280,93.42047290351006
Smp_018290,43.07534145983257
Smp_018310,38.933764135702745
Smp_018360,76.44294316346013
Smp_018400,59.23043031282127
Smp_018430,44.176824790718165
Smp_018460,52.88588632692025
Smp_018500,19.782640622705244
Smp_018530,98.3110588926421
Smp_018550,52.9740049933911
Smp_018570,44.57335878983698
Smp_018580,34.71875458951388
Smp_018610,56.792480540461156
Smp_018620,69.95153473344104
Smp_018640,16.786605962696434
Smp_018680,35.61462769863416
Smp_018710,21.76531061829931
Smp_018760,88.86767513584961
Smp_018790,36.539873696578056
Smp_018870,15.082978410926714
Smp_018930,65.66309296519313
Smp_018950,88.10398002643561
Smp_018980,16.213834630635922
Smp_018990,98.44323689234837
Smp_019010,95.47657512116317
Smp_019030,93.96387134674696
Smp_019040,41.21016301953297
Smp_019050,64.72316052283742
Smp_019060,54.35453076810104
Smp_019100,66.13305918637099
Smp_019130,78.52841826993685
Smp_019170,77.54442649434571
Smp_019190,89.55793802320458
Smp_019260,81.7741224849464
Smp_019280,6.814510207078866
Smp_019340,69.20252606843883
Smp_019380,76.10515494198854
Smp_019430,62.85798208253782
Smp_019440,89.54325157879278
Smp_019460,63.93009252459979
Smp_019490,59.2891760904685
Smp_019620,83.22808048171537
Smp_019630,47.231605228374214
Smp_019640,61.389337641357024
Smp_019680,69.34939051255691
Smp_019690,91.68747246291673
Smp_019730,64.73784696724923
Smp_019750,91.92245557350566
Smp_019760,49.27302100161551
Smp_019790,78.74871493611396
Smp_019820,37.84696724922896
Smp_019840,77.14789249522691
Smp_019880,72.80070494933176
Smp_019890,42.69349390512557
Smp_019900,45.96857100895873
Smp_019920,27.140549273021
Smp_019980,90.6887942429138
Smp_019990,59.494786312233806
Smp_020040,94.83037156704361
Smp_020050,80.62857982082538
Smp_020060,85.44573358789836
Smp_020080,42.98722279336173
Smp_020090,33.984432368923486
Smp_020120,66.9261271846086
Smp_020130,9.604934645322368
Smp_020200,89.10265824643854
Smp_020220,73.88750183580555
Smp_020300,28.565134380966366
Smp_020370,80.87824937582612
Smp_020400,47.070054339844326
Smp_020450,82.39095315024232
Smp_020480,62.47613452783081
Smp_020590,52.75370832721398
Smp_020760,63.40138052577471
Smp_020770,75.38551916580995
Smp_020800,60.699074754002055
Smp_020920,80.81950359817888
Smp_021040,69.11440740196798
Smp_021060,29.343515934792187
Smp_021070,94.47789690116024
Smp_021080,55.29446321045675
Smp_021100,29.666617711851963
Smp_021130,84.24144514613012
Smp_021140,99.76501688941107
Smp_021160,61.40402408576884
Smp_021170,85.25480981054486
Smp_021220,63.46012630342194
Smp_021280,17.00690262887355
Smp_021290,27.30210016155089
Smp_021300,58.46673520340725
Smp_021330,64.32662652371862
Smp_021340,64.84065207813188
Smp_021370,24.276692612718463
Smp_021390,10.177705977382875
Smp_021540,80.46702893229549
Smp_021550,67.86605962696432
Smp_021590,82.3322073725951
Smp_021600,22.19121750624174
Smp_021730,95.66749889851667
Smp_021750,68.2038478484359
Smp_021760,89.01453957996769
Smp_021800,63.48949919224556
Smp_021830,77.63254516081656
Smp_021910,69.09972095755617
Smp_021960,64.38537230136583
Smp_022020,35.3062123659862
Smp_022070,6.021442208841239
Smp_022090,91.98120135115289
Smp_022110,82.37626670583052
Smp_022130,58.598913203113526
Smp_022140,90.43912468791305
Smp_022170,90.3510060214422
Smp_022320,74.46027316786606
Smp_022330,43.89778234689381
Smp_022400,82.97841092671464
Smp_022430,43.00190923777353
Smp_022450,17.388750183580555
Smp_022470,31.810838595975916
Smp_022500,91.2762520193861
Smp_022540,54.10486121310031
Smp_022570,39.154060801879865
Smp_022640,99.19224555735056
Smp_022660,93.33235423703921
Smp_022700,90.04259068879425
Smp_022810,41.75356146276986
Smp_022850,81.87692759582905
Smp_022960,83.27213981495079
Smp_022990,65.824643853723
Smp_023010,12.424731972389484
Smp_023150,83.30151270377442
Smp_023160,25.818769275958292
Smp_023170,63.43075341459833
Smp_023230,74.56307827874872
Smp_023250,86.63533558525481
Smp_023270,82.91966514906741
Smp_023360,90.3216331326186
Smp_023550,38.904391246879136
Smp_023620,15.420766632398298
Smp_023660,72.1104420619768
Smp_023700,62.02085475106477
Smp_023840,30.327507710383315
Smp_023930,37.421060361286536
Smp_023940,35.570568365398735
Smp_024000,36.084593919812015
Smp_024030,33.029813482155966
Smp_024110,86.45909825231311
Smp_024120,75.15053605522102
Smp_024140,99.85313555588192
Smp_024150,72.68321339403731
Smp_024240,44.11807901307094
Smp_024360,93.64076956968718
Smp_024370,64.37068585695404
Smp_024380,90.92377735350271
Smp_024390,75.79673960934058
Smp_024490,69.42282273461595
Smp_024500,64.97283007783815
Smp_024520,40.87237479806139
Smp_024580,51.76971655162286
Smp_024590,71.78734028491702
Smp_024660,19.723894845058012
Smp_024800,46.36510500807754
Smp_024820,12.204435306212366
Smp_024850,98.73696578058451
Smp_024860,28.829490380378907
Smp_024870,4.009399324423557
Smp_024880,98.01733000440593
Smp_024900,87.34028491702159
Smp_024930,14.510207078866205
Smp_024970,67.1023645175503
Smp_025010,91.49654868556323
Smp_025020,79.95300337788221
Smp_025100,78.91026582464386
Smp_025130,62.197092084006464
Smp_025150,66.03025407548833
Smp_025160,82.81686003818476
Smp_025260,65.88338963137025
Smp_025340,72.46291672786018
Smp_025360,42.605375238654716
Smp_025510,87.50183580555148
Smp_025550,73.68189161404024
Smp_025560,86.47378469672492
Smp_025570,88.60331913643707
Smp_025670,14.950800411220444
Smp_025680,33.95505948009987
Smp_025700,51.52004699662211
Smp_025740,31.708033485093257
Smp_025750,53.63489499192246
Smp_025860,66.23586429725363
Smp_026030,54.67763254516081
Smp_026090,66.77926274049054
Smp_026160,96.22558378616537
Smp_026190,59.15699809076222
Smp_026200,5.3899250991334995
Smp_026250,83.90365692465855
Smp_026260,17.711851960640328
Smp_026270,38.74284035834925
Smp_026280,27.772066382728745
Smp_026300,65.67777940960494
Smp_026320,44.67616390071964
Smp_026340,61.62432075194595
Smp_026390,32.54516081656631
Smp_026400,44.235570568365404
Smp_026420,69.56968717873403
Smp_026510,45.19018945513291
Smp_026540,20.84006462035541
Smp_026560,94.78631223380819
Smp_026630,90.39506535467763
Smp_026700,17.271258628286095
Smp_026770,86.70876780731385
Smp_026790,47.393156116904095
Smp_026830,40.38772213247172
Smp_026910,90.26288735497137
Smp_026930,56.498751652224996
Smp_027000,87.14936113966809
Smp_027010,55.2063445439859
Smp_027040,65.060948744309
Smp_027080,92.36304890585988
Smp_027210,12.968130415626378
Smp_027220,91.37905713026876
Smp_027240,71.24394184168013
Smp_027250,28.94698193567337
Smp_027300,49.72830077838155
Smp_027340,39.770891467175794
Smp_027370,34.894991922455574
Smp_027390,79.42429137905714
Smp_027400,38.72815391393743
Smp_027450,65.53091496548686
Smp_027480,58.290497870465565
Smp_027500,10.163019532971068
Smp_027550,83.38963137024527
Smp_027610,98.42855044793656
Smp_027850,74.7393156116904
Smp_027870,54.31047143486561
Smp_027880,76.22264649728301
Smp_027910,74.85680716698488
Smp_027920,99.61815244529299
Smp_027970,86.97312380672639
Smp_028030,65.17844029960347
Smp_028050,50.96196210897341
Smp_028060,81.70069026288735
Smp_028070,54.41327654574828
Smp_028080,21.677191951828462
Smp_028100,86.09193714201791
Smp_028120,81.84755470700543
Smp_028140,29.769422822734615
Smp_028170,93.56733734762814
Smp_028190,63.31326185930386
Smp_028200,68.6003818475547
Smp_028330,89.19077691290939
Smp_028340,93.09737112645028
Smp_028360,8.253781759436041
Smp_028410,43.501248347775004
Smp_028430,9.928036422382142
Smp_028440,97.9585842267587
Smp_028500,84.1973858128947
Smp_028650,59.729769422822734
Smp_028730,70.39212806579526
Smp_028800,10.236451755030107
Smp_028850,51.13819944191511
Smp_028860,4.156263768541637
Smp_028870,12.042884417682478
Smp_028930,58.11426053752386
Smp_028940,31.67866059626964
Smp_028980,62.22646497283007
Smp_028990,75.54707005433986
Smp_029040,39.85901013364664
Smp_029060,29.270083712733147
Smp_029070,48.92054633573212
Smp_029100,63.151710970773976
Smp_029160,16.551622852107506
Smp_029210,55.80848876487002
Smp_029240,99.60346600088118
Smp_029360,40.59333235423704
Smp_029370,52.929945660155674
Smp_029390,65.2371860772507
Smp_029470,6.182993097371126
Smp_029500,93.93449845792333
Smp_029670,20.531649287707445
Smp_029700,36.466441474519016
Smp_029740,43.60405345865766
Smp_029750,83.41900425906887
Smp_029800,11.220443530621237
Smp_029820,92.46585401674254
Smp_029850,74.59245116757232
Smp_029890,88.54457335878983
Smp_029900,78.17594360405346
Smp_029940,18.416801292407108
Smp_029970,30.812160375972976
Smp_029990,39.447789690116025
Smp_030000,83.31619914818621
Smp_030010,59.31854897929212
Smp_030020,48.656190336319575
Smp_030030,24.849463944778968
Smp_030110,22.440887061242474
Smp_030150,22.000293728888238
Smp_030180,42.766926127184604
Smp_030220,26.156557497429873
Smp_030250,86.9878102511382
Smp_030260,35.26215303275077
Smp_030280,55.82317520928183
Smp_030290,93.71420179174622
Smp_030320,84.63797914524893
Smp_030330,84.81421647819063
Smp_030370,99.70627111176384
Smp_030400,40.00587457776472
Smp_030440,5.992069320017624
Smp_030500,94.8156851226318
Smp_030690,98.69290644734909
Smp_030710,18.28462329270084
Smp_030730,99.17755911293877
Smp_030760,52.019386106623585
Smp_030780,82.09722426200616
Smp_030830,98.36980467028931
Smp_030860,72.27199295050669
Smp_030920,74.65119694521957
Smp_030930,66.60302540754883
Smp_031000,73.10912028197973
Smp_031010,61.139668086356295
Smp_031020,36.760170362755176
Smp_031040,87.7515053605522
Smp_031050,67.19048318402115
Smp_031070,47.96592744896461
Smp_031100,28.741371713908066
Smp_031220,1.7036275517697166
Smp_031270,35.45307681010427
Smp_031300,1.938610662358643
Smp_031310,98.23762667058305
Smp_031360,90.07196357761786
Smp_031560,60.449405199001326
Smp_031570,94.11073579086504
Smp_031590,23.248641503891907
Smp_031680,9.223087090615362
Smp_031690,70.17183139961816
Smp_031710,83.8302247025995
Smp_031720,85.1373182552504
Smp_031730,72.74195917168453
Smp_031770,26.978998384491113
Smp_031880,74.28403583492437
Smp_031920,82.58187692759583
Smp_031950,61.095608753120864
Smp_031990,26.33279483037157
Smp_032000,43.91246879130563
Smp_032060,73.16786605962696
Smp_032120,75.95829049787046
Smp_032150,27.698634160669698
Smp_032180,85.87164047584079
Smp_032230,47.43721545013952
Smp_032240,84.65266558966074
Smp_032250,61.34527830812161
Smp_032260,98.29637244823029
Smp_032280,89.44044646791012
Smp_032310,41.8269936848289
Smp_032320,98.04670289322955
Smp_032420,71.28800117491555
Smp_032480,45.64546923189896
Smp_032490,76.3841973858129
Smp_032500,89.82229402261711
Smp_032510,96.636804229696
Smp_032520,77.79409604934645
Smp_032580,80.90762226464973
Smp_032640,29.5491261565575
Smp_032760,95.75561756498752
Smp_032770,61.41871053018064
Smp_032780,86.00381847554706
Smp_032790,36.86297547363783
Smp_032800,85.54853869878103
Smp_032810,93.27360845939198
Smp_032820,87.1787340284917
Smp_032920,51.82846232927009
Smp_032930,44.72022323395506
Smp_032950,93.94918490233515
Smp_033020,84.32956381260097
Smp_033040,6.652959318548978
Smp_033050,74.25466294610075
Smp_033110,48.25965633720076
Smp_033140,32.119253928623884
Smp_033210,51.24100455279776
Smp_033260,84.05052136877661
Smp_033330,12.410045527977678
Smp_033350,67.85137318255249
Smp_033400,95.28565134380966
Smp_033530,96.97459245116758
Smp_033540,92.83301512703774
Smp_033590,67.16111029519753
Smp_033600,74.9008665002203
Smp_033610,67.4695256278455
Smp_033620,65.33999118813335
Smp_033660,58.966074313408726
Smp_033670,95.79967689822294
Smp_033680,57.11558231752093
Smp_033700,72.59509472756646
Smp_033710,93.91981201351153
Smp_033760,94.24291379057131
Smp_033770,36.774856807166984
Smp_033870,50.34513144367748
Smp_033950,66.52959318548979
Smp_033970,35.51182258775151
Smp_033990,56.16096343075342
Smp_034000,40.85768835364958
Smp_034090,40.666764576296075
Smp_034100,30.65060948744309
Smp_034120,47.584079894257606
Smp_034190,80.3054780437656
Smp_034270,58.71640475840799
Smp_034300,16.434131296813042
Smp_034400,21.735937729475694
Smp_034410,46.82038478484359
Smp_034420,53.64958143633426
Smp_034430,77.16257893963872
Smp_034450,50.62417388750183
Smp_034490,74.7099427228668
Smp_034530,19.53297106770451
Smp_034550,1.6008224408870613
Smp_034670,88.97048024673227
Smp_034700,80.58452048758996
Smp_034840,98.59010133646645
Smp_034850,5.228374210603612
Smp_034870,75.97297694228227
Smp_034940,74.3427816125716
Smp_034980,88.55925980320164
Smp_035000,16.771919518284623
Smp_035010,2.4673226611837276
Smp_035020,23.43956528124541
Smp_035030,85.24012336613306
Smp_035080,38.14069613746512
Smp_035090,79.10118960199736
Smp_035110,43.47187545895139
Smp_035150,40.270230577177266
Smp_035190,46.51196945219562
Smp_035200,99.28036422382142
Smp_035220,12.263181083859598
Smp_035270,64.48817741224849
Smp_035280,89.24952269055662
Smp_035300,47.29035100602144
Smp_035310,88.82361580261419
Smp_035360,62.799236304890584
Smp_035380,2.526068438830959
Smp_035390,48.1421647819063
Smp_035410,23.263327948303715
Smp_035430,88.19209869290646
Smp_035460,36.59861947422529
Smp_035470,92.24555735056543
Smp_035480,71.02364517550302
Smp_035540,52.25436921721251
Smp_035580,61.93273608459392
Smp_035620,79.76207960052871
Smp_035650,15.626376854163606
Smp_035700,19.23924217946835
Smp_035730,66.05962696431193
Smp_035790,97.0480246732266
Smp_035800,91.18813335291526
Smp_036020,14.892054633573212
Smp_036060,30.165956821853428
Smp_036130,85.06388603319137
Smp_036180,48.24496989278896
Smp_036220,64.62035541195476
Smp_036250,76.16390071963578
Smp_036270,97.34175356146278
Smp_036370,85.46042003231018
Smp_036390,58.90732853576149
Smp_036400,74.38684094580702
Smp_036500,67.44015273902188
Smp_036550,43.88309590248201
Smp_036590,96.90116022910853
Smp_036630,64.04758407989426
Smp_036780,32.78014392715524
Smp_036920,53.79644588045234
Smp_036940,28.68262593626083
Smp_036950,46.76163900719636
Smp_036980,56.04347187545895
Smp_036990,15.89073285357615
Smp_037120,83.56586870318696
Smp_037190,60.81656630929652
Smp_037290,70.18651784402996
Smp_037400,48.127478337494495
Smp_037460,96.69555000734323
Smp_037530,51.54941988544574
Smp_037540,95.87310912028198
Smp_037590,93.37641357027464
Smp_037640,30.386253488030547
Smp_037690,12.865325304743722
Smp_037700,95.46188867675136
Smp_037900,28.75605815831987
Smp_037910,72.09575561756498
Smp_037930,89.86635335585255
Smp_038030,39.63871346746953
Smp_038080,96.19621089734174
Smp_038100,97.4151857835218
Smp_038140,26.009693053311793
Smp_038210,82.84623292700837
Smp_038240,92.33367601703627
Smp_038300,43.280951681597884
Smp_038330,21.06036128653253
Smp_038340,35.43839036569247
Smp_038410,17.315317961521515
Smp_038420,84.35893670142458
Smp_038430,24.746658833896316
Smp_038510,99.32442355705685
Smp_038530,35.644000587457775
Smp_038540,49.66955500073432
Smp_038560,93.34704068145102
