gen_name,adipose tissue derived mesenchymal stem cell
ENSMUSG00000021870,76.52638530347602
ENSMUSG00000021871,18.95899621780633
ENSMUSG00000021872,55.73032358768085
ENSMUSG00000021876,99.00342198475116
ENSMUSG00000021877,98.24097976826559
ENSMUSG00000021879,5.7213183646514985
ENSMUSG00000021880,6.375697904784775
ENSMUSG00000021884,48.069880530707806
ENSMUSG00000021890,49.966980848892355
ENSMUSG00000021891,70.1386804346521
ENSMUSG00000021892,75.73992915891216
ENSMUSG00000021893,64.1231914510416
ENSMUSG00000021895,49.29459086270037
ENSMUSG00000021900,68.53575073542655
ENSMUSG00000021901,50.90952752596506
ENSMUSG00000021902,35.50459266374497
ENSMUSG00000021903,76.1961937923996
ENSMUSG00000021904,34.97028276400312
ENSMUSG00000021905,89.6680074443177
ENSMUSG00000021906,53.40097256408717
ENSMUSG00000021908,4.62268115506994
ENSMUSG00000021910,96.42792819835505
ENSMUSG00000021911,48.922374977486946
ENSMUSG00000021916,79.11388605391126
ENSMUSG00000021917,97.40649576754518
ENSMUSG00000021918,48.24998499129495
ENSMUSG00000021922,7.690460467070902
ENSMUSG00000021928,87.4887434712133
ENSMUSG00000021929,61.01939124692321
ENSMUSG00000021930,52.566488563366754
ENSMUSG00000021932,69.91054811790839
ENSMUSG00000021936,76.48436092933902
ENSMUSG00000021938,53.16083328330432
ENSMUSG00000021939,98.66122350963559
ENSMUSG00000021943,92.21348382061596
ENSMUSG00000021945,59.69262172059795
ENSMUSG00000021947,61.41562106021492
ENSMUSG00000021948,68.00744431770427
ENSMUSG00000021950,16.281443237077507
ENSMUSG00000021951,71.70558924176022
ENSMUSG00000021952,67.6232214684517
ENSMUSG00000021957,88.64741550099058
ENSMUSG00000021958,51.56390706609834
ENSMUSG00000021959,72.50405235036321
ENSMUSG00000021962,44.767965419943565
ENSMUSG00000021963,95.7915591042805
ENSMUSG00000021965,20.651978147325448
ENSMUSG00000021967,89.33181245122171
ENSMUSG00000021969,87.59680614756559
ENSMUSG00000021972,62.88647415500991
ENSMUSG00000021973,69.13009545536411
ENSMUSG00000021974,32.73098397070301
ENSMUSG00000021975,52.650537311640754
ENSMUSG00000021978,67.30503692141441
ENSMUSG00000021981,76.35228432490845
ENSMUSG00000021982,73.20645974665307
ENSMUSG00000021983,8.416881791439035
ENSMUSG00000021987,72.83424386143965
ENSMUSG00000021990,14.768565768145525
ENSMUSG00000021991,16.407516359488504
ENSMUSG00000021993,48.460106861979945
ENSMUSG00000021994,83.29230953953292
ENSMUSG00000021996,95.52140241339977
ENSMUSG00000021998,11.352584499009426
ENSMUSG00000022000,84.06075523803807
ENSMUSG00000022003,58.738068079486105
ENSMUSG00000022008,58.91216905805368
ENSMUSG00000022009,53.845230233535446
ENSMUSG00000022010,93.73836825358708
ENSMUSG00000022012,45.374317103920276
ENSMUSG00000022013,75.45176202197274
ENSMUSG00000022014,15.446959236357088
ENSMUSG00000022016,69.49030437653839
ENSMUSG00000022018,52.47643633307318
ENSMUSG00000022019,64.80158491925316
ENSMUSG00000022020,59.842708771087224
ENSMUSG00000022021,35.97286426127154
ENSMUSG00000022022,37.527766104340515
ENSMUSG00000022023,87.17656240619559
ENSMUSG00000022024,89.30179504112385
ENSMUSG00000022025,22.939304796782135
ENSMUSG00000022031,62.20808068679834
ENSMUSG00000022032,96.9622380980969
ENSMUSG00000022033,40.46947229393048
ENSMUSG00000022034,36.621240319385244
ENSMUSG00000022035,65.01771027195774
ENSMUSG00000022037,49.594764963678934
ENSMUSG00000022040,53.48502131236117
ENSMUSG00000022043,93.08999219547337
ENSMUSG00000022044,71.42942906885995
ENSMUSG00000022048,92.9158912169058
ENSMUSG00000022051,95.9356426727502
ENSMUSG00000022052,84.43297112325149
ENSMUSG00000022053,95.65347901783035
ENSMUSG00000022054,16.665666086330074
ENSMUSG00000022055,0.5102959716635649
ENSMUSG00000022064,62.74839406855976
ENSMUSG00000022070,46.5209821696584
ENSMUSG00000022074,36.20099657801525
ENSMUSG00000022075,55.95845590442457
ENSMUSG00000022085,5.86540193312121
ENSMUSG00000022089,73.04436573212463
ENSMUSG00000022090,93.97850753436994
ENSMUSG00000022091,48.47211382601909
ENSMUSG00000022092,51.10764243261091
ENSMUSG00000022094,61.97394488803506
ENSMUSG00000022095,50.26715494987093
ENSMUSG00000022096,34.874227051689985
ENSMUSG00000022098,96.34988293210061
ENSMUSG00000022099,29.06285645674491
ENSMUSG00000022100,72.13783994716935
ENSMUSG00000022102,6.555802365371916
ENSMUSG00000022103,43.65131776430329
ENSMUSG00000022105,45.84859218346641
ENSMUSG00000022106,72.23989914150208
ENSMUSG00000022108,99.61577715074743
ENSMUSG00000022109,73.56666866782734
ENSMUSG00000022110,78.63360749234556
ENSMUSG00000022111,77.69106081527286
ENSMUSG00000022114,86.66026295251245
ENSMUSG00000022119,81.37119529327009
ENSMUSG00000022120,48.82031578315423
ENSMUSG00000022122,32.65293870444858
ENSMUSG00000022124,79.39004622681155
ENSMUSG00000022125,75.78795701506874
ENSMUSG00000022129,14.12018971003182
ENSMUSG00000022130,60.82727982229693
ENSMUSG00000022131,82.86005883412379
ENSMUSG00000022132,84.55904424566249
ENSMUSG00000022136,94.32670949150507
ENSMUSG00000022139,94.03253887254608
ENSMUSG00000022141,89.06765924236056
ENSMUSG00000022142,42.66074323107402
ENSMUSG00000022144,13.069580356606833
ENSMUSG00000022146,68.35564627483942
ENSMUSG00000022148,46.63504832803026
ENSMUSG00000022150,83.45440355406136
ENSMUSG00000022151,65.8642012367173
ENSMUSG00000022159,57.8375457765504
ENSMUSG00000022160,54.52362370174701
ENSMUSG00000022174,97.71267335054331
ENSMUSG00000022175,84.21084228852735
ENSMUSG00000022177,52.008164735546615
ENSMUSG00000022178,32.6289247763703
ENSMUSG00000022179,30.91793240079246
ENSMUSG00000022180,46.653058774088976
ENSMUSG00000022181,18.40067238998619
ENSMUSG00000022184,76.19019031038002
ENSMUSG00000022185,90.1302755598247
ENSMUSG00000022186,90.8026655460167
ENSMUSG00000022191,56.780932941105846
ENSMUSG00000022193,93.51023593684337
ENSMUSG00000022194,88.59938764483401
ENSMUSG00000022195,51.34778171339377
ENSMUSG00000022197,59.48850333193252
ENSMUSG00000022199,56.62484240859699
ENSMUSG00000022200,84.71513477817135
ENSMUSG00000022201,84.6611034399952
ENSMUSG00000022203,74.51521882691962
ENSMUSG00000022204,73.15242840847692
ENSMUSG00000022205,96.14576454343519
ENSMUSG00000022206,21.50447259410458
ENSMUSG00000022208,13.657921594524824
ENSMUSG00000022210,80.06243621300354
ENSMUSG00000022211,23.731764423365554
ENSMUSG00000022214,65.2758599987993
ENSMUSG00000022216,93.76238218166537
ENSMUSG00000022217,72.59410458065678
ENSMUSG00000022218,15.819175121570511
ENSMUSG00000022219,10.788257189169718
ENSMUSG00000022220,29.40505493186048
ENSMUSG00000022221,54.40955754337515
ENSMUSG00000022223,39.02863660923336
ENSMUSG00000022228,69.65840187308639
ENSMUSG00000022231,60.29296992255509
ENSMUSG00000022234,94.9690820675992
ENSMUSG00000022235,66.84276880590743
ENSMUSG00000022236,31.80644773968902
ENSMUSG00000022237,25.98307018070481
ENSMUSG00000022240,6.976046106741911
ENSMUSG00000022241,71.84366932821035
ENSMUSG00000022244,54.85981869484301
ENSMUSG00000022245,2.653539052650537
ENSMUSG00000022246,60.37701867082909
ENSMUSG00000022247,72.73218466710692
ENSMUSG00000022248,67.26901602929699
ENSMUSG00000022253,49.576754517620216
ENSMUSG00000022255,95.9116287446719
ENSMUSG00000022257,52.22429008825119
ENSMUSG00000022261,94.14060154889836
ENSMUSG00000022263,89.99819895539413
ENSMUSG00000022265,48.129915350903524
ENSMUSG00000022270,29.759260371015188
ENSMUSG00000022272,40.025214624482196
ENSMUSG00000022280,69.5923635708711
ENSMUSG00000022283,98.27700066038302
ENSMUSG00000022285,92.35756738908567
ENSMUSG00000022286,13.273698745272258
ENSMUSG00000022292,78.66362490244342
ENSMUSG00000022295,71.00918532748994
ENSMUSG00000022296,12.042984931260131
ENSMUSG00000022297,10.001801044605871
ENSMUSG00000022299,53.491024794380735
ENSMUSG00000022300,68.82992135438555
ENSMUSG00000022304,1.0205919433271298
ENSMUSG00000022305,38.1821456444738
ENSMUSG00000022306,61.745812571291346
ENSMUSG00000022307,76.98264993696344
ENSMUSG00000022309,61.20549918952993
ENSMUSG00000022312,97.29843309119289
ENSMUSG00000022313,50.87350663384763
ENSMUSG00000022314,78.23737767905385
ENSMUSG00000022322,40.793660322987336
ENSMUSG00000022323,61.32556882992135
ENSMUSG00000022324,69.37023473614697
ENSMUSG00000022325,31.29014828600588
ENSMUSG00000022329,71.83766584619079
ENSMUSG00000022330,94.1105841388005
ENSMUSG00000022332,36.7353064777571
ENSMUSG00000022335,34.73614696523984
ENSMUSG00000022336,97.11232514858618
ENSMUSG00000022337,86.13796001680974
ENSMUSG00000022338,93.65431950531308
ENSMUSG00000022339,65.26385303476016
ENSMUSG00000022340,23.04736747313442
ENSMUSG00000022346,83.41237917992436
ENSMUSG00000022350,59.584559044245665
ENSMUSG00000022351,70.75703908266794
ENSMUSG00000022353,43.819415260851294
ENSMUSG00000022354,96.64405355105961
ENSMUSG00000022358,49.534730143483216
ENSMUSG00000022359,43.83742570691001
ENSMUSG00000022360,70.10265954253467
ENSMUSG00000022361,68.7338656420724
ENSMUSG00000022362,21.612535270456863
ENSMUSG00000022364,43.02695563426788
ENSMUSG00000022365,90.95275259650597
ENSMUSG00000022366,5.68529747253407
ENSMUSG00000022367,65.756138560365
ENSMUSG00000022369,36.86738308218767
ENSMUSG00000022370,87.92099417662243
ENSMUSG00000022371,98.1389205739329
ENSMUSG00000022377,92.09341418022453
ENSMUSG00000022378,52.998739268775886
ENSMUSG00000022382,0.21612535270456862
ENSMUSG00000022383,27.00966560605151
ENSMUSG00000022385,23.167437113525846
ENSMUSG00000022386,43.88545356306658
ENSMUSG00000022387,69.8445098156931
ENSMUSG00000022388,17.085909827700068
ENSMUSG00000022389,85.36351083628504
ENSMUSG00000022390,75.17560184907246
ENSMUSG00000022391,63.65491985351503
ENSMUSG00000022394,34.2618718856937
ENSMUSG00000022400,96.88419283184247
ENSMUSG00000022401,49.74485201416822
ENSMUSG00000022403,93.89445878609594
ENSMUSG00000022404,77.90718616797743
ENSMUSG00000022407,66.52458425887015
ENSMUSG00000022408,31.386203998319022
ENSMUSG00000022412,44.593864441376
ENSMUSG00000022414,44.359728642612716
ENSMUSG00000022415,6.8439695023113405
ENSMUSG00000022419,75.55982469832503
ENSMUSG00000022420,69.35822777210782
ENSMUSG00000022421,30.48568169538332
ENSMUSG00000022422,29.20694002521462
ENSMUSG00000022425,86.8403674130996
ENSMUSG00000022426,57.44131596325869
ENSMUSG00000022427,91.98535150387225
ENSMUSG00000022428,68.46370895119169
ENSMUSG00000022429,11.652758599987994
ENSMUSG00000022432,8.8431290148286
ENSMUSG00000022433,83.66452542474634
ENSMUSG00000022434,46.02269316203398
ENSMUSG00000022435,22.513057573392565
ENSMUSG00000022436,48.76028096295851
ENSMUSG00000022437,82.77000660383023
ENSMUSG00000022438,5.577234796181785
ENSMUSG00000022440,94.35672690160293
ENSMUSG00000022442,50.561325568829915
ENSMUSG00000022443,79.43207060094855
ENSMUSG00000022450,96.63805006904003
ENSMUSG00000022451,85.02131236116948
ENSMUSG00000022452,96.61403614096176
ENSMUSG00000022453,77.06069520321786
ENSMUSG00000022454,0.5883412379179924
ENSMUSG00000022456,7.852554481599327
ENSMUSG00000022462,96.90220327790118
ENSMUSG00000022463,80.42864861619739
ENSMUSG00000022464,62.48424085969862
ENSMUSG00000022466,57.06910007804527
ENSMUSG00000022468,21.528486522182867
ENSMUSG00000022469,39.058654019331215
ENSMUSG00000022471,48.90436453142823
ENSMUSG00000022472,59.560545116167376
ENSMUSG00000022474,86.79233955694303
ENSMUSG00000022475,88.29921354385544
ENSMUSG00000022476,55.868403674130995
ENSMUSG00000022477,82.18166536591222
ENSMUSG00000022479,22.404994897040282
ENSMUSG00000022484,86.17998439094676
ENSMUSG00000022485,42.01837065497989
ENSMUSG00000022489,18.910968361649758
ENSMUSG00000022490,23.701747013267696
ENSMUSG00000022494,12.109023233475416
ENSMUSG00000022498,65.58203758179745
ENSMUSG00000022500,87.96301855075944
ENSMUSG00000022503,64.0391427027676
ENSMUSG00000022504,7.600408236777331
ENSMUSG00000022505,73.3025154589662
ENSMUSG00000022507,67.13093594284685
ENSMUSG00000022508,58.4859218346641
ENSMUSG00000022510,7.270216725700907
ENSMUSG00000022512,23.767785315482982
ENSMUSG00000022514,57.399291589121695
ENSMUSG00000022515,65.0657381281143
ENSMUSG00000022516,68.94999099477697
ENSMUSG00000022517,73.21246322867263
ENSMUSG00000022519,12.265113765984271
ENSMUSG00000022521,86.8823917872366
ENSMUSG00000022523,18.070480878909766
ENSMUSG00000022526,53.1428228372456
ENSMUSG00000022528,88.63540853695143
ENSMUSG00000022529,52.09821696584018
ENSMUSG00000022533,76.62244101578915
ENSMUSG00000022536,81.4132196674071
ENSMUSG00000022537,12.409197334453983
ENSMUSG00000022538,59.88473314522423
ENSMUSG00000022540,51.539893138020055
ENSMUSG00000022543,5.601248724260071
ENSMUSG00000022544,70.16869784474994
ENSMUSG00000022545,41.58011646755118
ENSMUSG00000022546,27.970222729182925
ENSMUSG00000022548,97.4425166596626
ENSMUSG00000022550,55.1359788677433
ENSMUSG00000022551,89.25376718496729
ENSMUSG00000022552,63.18664825598847
ENSMUSG00000022553,81.88149126493366
ENSMUSG00000022554,38.02605511196494
ENSMUSG00000022555,54.36753316923816
ENSMUSG00000022556,59.53653118808909
ENSMUSG00000022557,52.95671489463889
ENSMUSG00000022558,49.33661523683737
ENSMUSG00000022559,70.03662124031939
ENSMUSG00000022560,44.90604550639371
ENSMUSG00000022561,67.14294290688599
ENSMUSG00000022562,49.45068139520922
ENSMUSG00000022564,90.73662724380141
ENSMUSG00000022565,80.80686798343038
ENSMUSG00000022568,50.48928378459506
ENSMUSG00000022570,67.34105781353185
ENSMUSG00000022571,59.51251726001081
ENSMUSG00000022574,53.869244161613736
ENSMUSG00000022575,70.21072221888696
ENSMUSG00000022577,35.93684336915411
ENSMUSG00000022579,5.1689980188509335
ENSMUSG00000022580,3.0437653839226755
ENSMUSG00000022584,26.823557663444795
ENSMUSG00000022586,22.87326649456685
ENSMUSG00000022587,98.30101458846131
ENSMUSG00000022591,3.1698385063336736
ENSMUSG00000022594,67.23299513717956
ENSMUSG00000022595,18.166536591222908
ENSMUSG00000022596,6.705889415861199
ENSMUSG00000022601,62.298132917091905
ENSMUSG00000022602,34.57405295071141
ENSMUSG00000022604,39.57495347301435
ENSMUSG00000022607,83.0881911508675
ENSMUSG00000022610,66.84877228792699
ENSMUSG00000022614,69.8865341898301
ENSMUSG00000022617,78.18334634087772
ENSMUSG00000022620,71.27934201837066
ENSMUSG00000022621,51.6539592963919
ENSMUSG00000022623,12.997538572371974
ENSMUSG00000022629,57.90358407876568
ENSMUSG00000022634,78.32142642732785
ENSMUSG00000022635,91.04880830881912
ENSMUSG00000022636,46.298853334934265
ENSMUSG00000022637,78.62160052830642
ENSMUSG00000022641,82.06759920754038
ENSMUSG00000022656,80.45866602629526
ENSMUSG00000022657,2.31134057753497
ENSMUSG00000022658,5.181004982890077
ENSMUSG00000022661,58.53394969082068
ENSMUSG00000022663,88.851533889656
ENSMUSG00000022664,57.78951792039383
ENSMUSG00000022665,99.06345680494687
ENSMUSG00000022667,1.350783454403554
ENSMUSG00000022668,56.27063696944228
ENSMUSG00000022671,76.38830521702587
ENSMUSG00000022672,37.923995917632226
ENSMUSG00000022673,49.570751035600644
ENSMUSG00000022674,83.69454283484421
ENSMUSG00000022676,70.0126073122411
ENSMUSG00000022677,81.65335894818995
ENSMUSG00000022678,62.21408416881792
ENSMUSG00000022679,83.98270997178363
ENSMUSG00000022680,82.23569670408837
ENSMUSG00000022681,93.01795041123852
ENSMUSG00000022682,50.753436993456205
ENSMUSG00000022684,85.76574413159632
ENSMUSG00000022685,63.78099297592603
ENSMUSG00000022686,17.536170979167917
ENSMUSG00000022687,65.38992615717116
ENSMUSG00000022698,86.21600528306418
ENSMUSG00000022701,56.066518580776844
ENSMUSG00000022702,45.344299693822414
ENSMUSG00000022704,38.146124752356364
ENSMUSG00000022706,79.62418202557483
ENSMUSG00000022707,47.98583178243381
ENSMUSG00000022708,99.11748814312301
ENSMUSG00000022710,80.92693762382181
ENSMUSG00000022711,62.56828960797263
ENSMUSG00000022718,42.27051689980188
ENSMUSG00000022721,57.33925676892597
ENSMUSG00000022722,65.60605150987573
ENSMUSG00000022723,58.07768505733325
ENSMUSG00000022724,46.376898601188685
ENSMUSG00000022742,95.56342678753677
ENSMUSG00000022744,86.67827339857116
ENSMUSG00000022747,36.09293390166297
ENSMUSG00000022748,51.395809569550345
ENSMUSG00000022749,77.955214024134
ENSMUSG00000022750,71.47745692501651
ENSMUSG00000022751,73.9328810710212
ENSMUSG00000022752,78.63961097436514
ENSMUSG00000022753,14.13219667407096
ENSMUSG00000022754,86.55820375817974
ENSMUSG00000022756,17.914390346400914
ENSMUSG00000022757,86.64825598847331
ENSMUSG00000022758,24.278081287146545
ENSMUSG00000022760,69.95857597406496
ENSMUSG00000022761,68.5657681455244
ENSMUSG00000022763,0.5763342738788497
ENSMUSG00000022765,52.06219607372275
ENSMUSG00000022769,78.7116527586
ENSMUSG00000022770,75.1695983670529
ENSMUSG00000022771,74.68931980548719
ENSMUSG00000022772,53.21486462148046
ENSMUSG00000022773,38.48832322747193
ENSMUSG00000022774,75.34369934562046
ENSMUSG00000022779,67.29903343939485
ENSMUSG00000022781,85.14738548358048
ENSMUSG00000022787,44.22164855616258
ENSMUSG00000022788,92.17746292849853
ENSMUSG00000022789,72.40799663805007
ENSMUSG00000022790,14.04214444377739
ENSMUSG00000022791,36.044906045506394
ENSMUSG00000022792,49.27658041664165
ENSMUSG00000022793,57.15915230833883
ENSMUSG00000022797,22.507054091372996
ENSMUSG00000022799,83.18424686318065
ENSMUSG00000022800,80.77084709131296
ENSMUSG00000022801,75.15759140301374
ENSMUSG00000022802,26.319265173800805
ENSMUSG00000022803,25.658882151647955
ENSMUSG00000022805,52.62051990154289
ENSMUSG00000022807,57.21318364651498
ENSMUSG00000022808,80.54271477456925
ENSMUSG00000022811,83.74857417302036
ENSMUSG00000022812,92.25550819475295
ENSMUSG00000022814,65.41994356726902
ENSMUSG00000022816,99.37563786996458
ENSMUSG00000022817,92.40559524524224
ENSMUSG00000022820,95.02311340577535
ENSMUSG00000022822,70.19871525484781
ENSMUSG00000022824,13.54985891817254
ENSMUSG00000022827,39.75505793360149
ENSMUSG00000022828,43.87344659902744
ENSMUSG00000022829,14.606471753617098
ENSMUSG00000022831,3.091793240079246
ENSMUSG00000022833,26.769526325268657
ENSMUSG00000022836,50.09905745332293
ENSMUSG00000022837,47.679654199435674
ENSMUSG00000022838,20.26775529807288
ENSMUSG00000022840,34.28588581377199
ENSMUSG00000022841,93.99051449840907
ENSMUSG00000022842,23.689740049228554
ENSMUSG00000022843,34.538032058593984
ENSMUSG00000022844,77.46893198054872
ENSMUSG00000022847,22.158852134237858
ENSMUSG00000022848,73.74677312841447
ENSMUSG00000022849,42.318544755958456
ENSMUSG00000022853,29.6932220687999
ENSMUSG00000022855,77.1807648436093
ENSMUSG00000022856,55.802365371915705
ENSMUSG00000022858,96.2478237377679
ENSMUSG00000022860,14.144203638110103
ENSMUSG00000022861,9.29339016629645
ENSMUSG00000022863,76.820555922435
ENSMUSG00000022864,46.95323287506754
ENSMUSG00000022865,20.70000600348202
ENSMUSG00000022867,75.12157051089632
ENSMUSG00000022871,10.97436513177643
ENSMUSG00000022876,27.039683016149368
ENSMUSG00000022878,30.143483220267754
ENSMUSG00000022881,52.31434231854476
ENSMUSG00000022883,57.83154229453083
ENSMUSG00000022884,96.08572972323948
ENSMUSG00000022885,40.40343399171519
ENSMUSG00000022887,14.504412559284386
ENSMUSG00000022889,60.78525544815994
ENSMUSG00000022890,98.24698325028517
ENSMUSG00000022892,97.24440175301675
ENSMUSG00000022893,96.6920814072162
ENSMUSG00000022894,98.22296932220688
ENSMUSG00000022895,54.83580476676473
ENSMUSG00000022897,66.50657381281142
ENSMUSG00000022898,68.8179143903464
ENSMUSG00000022899,26.613435792759798
ENSMUSG00000022900,1.2307138140121272
ENSMUSG00000022905,62.676352284324906
ENSMUSG00000022906,61.10343999519722
ENSMUSG00000022911,82.58389866122351
ENSMUSG00000022912,88.98961397610614
ENSMUSG00000022913,70.37881971543494
ENSMUSG00000022914,80.24854415561026
ENSMUSG00000022938,0.9785675691901302
ENSMUSG00000022940,93.18004442576695
ENSMUSG00000022941,27.123731764423365
ENSMUSG00000022945,32.64093174040944
ENSMUSG00000022946,50.417242000360204
ENSMUSG00000022947,82.30773848832322
ENSMUSG00000022948,38.068079486101944
ENSMUSG00000022949,24.980488683436395
ENSMUSG00000022951,73.27249804886834
ENSMUSG00000022952,37.50375217626223
ENSMUSG00000022956,96.68007444317705
ENSMUSG00000022957,75.99807888575374
ENSMUSG00000022960,34.255868403674135
ENSMUSG00000022961,98.02485441556102
ENSMUSG00000022962,60.84529026835565
ENSMUSG00000022964,49.52272317944408
ENSMUSG00000022965,85.89181725400732
ENSMUSG00000022967,69.9285585639671
ENSMUSG00000022969,79.3780392627724
ENSMUSG00000022971,90.44245662484241
ENSMUSG00000022972,63.16263432791018
ENSMUSG00000022973,64.98168937984032
ENSMUSG00000022974,63.03656120549918
ENSMUSG00000022978,50.81347181365192
ENSMUSG00000022982,94.11658762082008
ENSMUSG00000022983,55.82037581797442
ENSMUSG00000022987,24.16401512877469
ENSMUSG00000022992,73.30851894098576
ENSMUSG00000022993,2.4614276280242544
ENSMUSG00000022994,58.25178603590082
ENSMUSG00000022995,83.37635828780692
ENSMUSG00000022996,62.81443237077505
ENSMUSG00000022997,21.36038902563487
ENSMUSG00000022999,50.069040043225066
ENSMUSG00000023004,97.92279522122831
ENSMUSG00000023007,46.68307618418683
ENSMUSG00000023008,30.623761781833466
ENSMUSG00000023009,38.134117788317226
ENSMUSG00000023010,96.77012667347061
ENSMUSG00000023011,11.580716815753137
ENSMUSG00000023013,18.995017109923758
ENSMUSG00000023015,43.867443117007866
ENSMUSG00000023017,2.695563426787537
ENSMUSG00000023018,57.65143783394369
ENSMUSG00000023019,11.076424326109144
ENSMUSG00000023020,94.04454583658523
ENSMUSG00000023021,82.69196133757579
ENSMUSG00000023022,96.10374016929819
ENSMUSG00000023025,73.11640751635949
ENSMUSG00000023026,56.696884192831845
ENSMUSG00000023027,78.249384643093
ENSMUSG00000023030,48.69424266074323
ENSMUSG00000023031,29.927357867563188
ENSMUSG00000023032,13.3277300834484
ENSMUSG00000023033,46.95923635708711
ENSMUSG00000023034,93.75037521762623
ENSMUSG00000023036,66.65666086330071
ENSMUSG00000023039,31.128054271477456
ENSMUSG00000023043,61.877889175721926
ENSMUSG00000023044,78.33943687338656
ENSMUSG00000023045,20.994176622441017
ENSMUSG00000023046,99.54973884853214
ENSMUSG00000023047,2.3293510235936843
ENSMUSG00000023048,92.72377979227953
ENSMUSG00000023050,65.0237137539773
ENSMUSG00000023051,55.89241760220928
ENSMUSG00000023052,25.856997058293814
ENSMUSG00000023055,51.64795581437234
ENSMUSG00000023064,36.16497568589782
ENSMUSG00000023066,34.315903223869846
ENSMUSG00000023067,86.94843008945188
ENSMUSG00000023068,71.82565888215164
ENSMUSG00000023072,54.31350183106202
ENSMUSG00000023073,24.66230413639911
ENSMUSG00000023074,66.2003962298133
ENSMUSG00000023075,73.68073482619918
ENSMUSG00000023078,96.6260431050009
ENSMUSG00000023079,49.228552560485085
ENSMUSG00000023084,10.776250225130577
ENSMUSG00000023087,98.03686137960017
ENSMUSG00000023088,65.56402713573874
ENSMUSG00000023089,95.20922134838207
ENSMUSG00000023092,91.14486402113225
ENSMUSG00000023094,57.89758059674611
ENSMUSG00000023104,76.34628084288889
ENSMUSG00000023106,90.77264813591883
ENSMUSG00000023110,58.82812030977968
ENSMUSG00000023118,71.93372155850393
ENSMUSG00000023140,14.510416041303955
ENSMUSG00000023143,61.517680254547635
ENSMUSG00000023147,50.25514798583178
ENSMUSG00000023150,75.43375157591403
ENSMUSG00000023153,27.38188149126493
ENSMUSG00000023156,69.1120850093054
ENSMUSG00000023169,22.825238638410276
ENSMUSG00000023170,77.00666386504173
ENSMUSG00000023175,98.42108422885273
ENSMUSG00000023176,4.274479197934802
ENSMUSG00000023186,84.36092933901664
ENSMUSG00000023191,94.1526085129375
ENSMUSG00000023206,81.79744251665966
ENSMUSG00000023224,99.21954733745572
ENSMUSG00000023232,16.38950591342979
ENSMUSG00000023235,43.23707750495287
ENSMUSG00000023236,10.458065678093293
ENSMUSG00000023243,56.94903043765384
ENSMUSG00000023249,83.97670648976407
ENSMUSG00000023259,30.53971303355946
ENSMUSG00000023262,40.69160112865462
ENSMUSG00000023266,27.5559824698325
ENSMUSG00000023267,1.981149066458546
ENSMUSG00000023272,79.8222969322207
ENSMUSG00000023277,65.89421864681515
ENSMUSG00000023284,27.483940685597645
ENSMUSG00000023286,82.69796481959536
ENSMUSG00000023307,86.77432911088432
ENSMUSG00000023330,56.80494686918413
ENSMUSG00000023336,38.90856696884193
ENSMUSG00000023341,39.8150927537972
ENSMUSG00000023345,33.71555502191271
ENSMUSG00000023348,84.25887014468391
ENSMUSG00000023353,59.5965660082848
ENSMUSG00000023367,70.09065257849552
ENSMUSG00000023393,11.184487002461427
ENSMUSG00000023411,76.29825298673231
ENSMUSG00000023439,1.6869784474995497
ENSMUSG00000023452,76.58642012367173
ENSMUSG00000023456,92.27952212283124
ENSMUSG00000023460,83.14222248904365
ENSMUSG00000023467,4.7487542774809395
ENSMUSG00000023484,6.717896379900343
ENSMUSG00000023495,77.17476136158972
ENSMUSG00000023505,54.64969682415801
ENSMUSG00000023571,80.6567809329411
ENSMUSG00000023572,71.56750915531008
ENSMUSG00000023707,60.45506393708351
ENSMUSG00000023723,74.46118748874348
ENSMUSG00000023755,33.529447079305996
ENSMUSG00000023764,45.46436933421384
ENSMUSG00000023781,9.197334453983311
ENSMUSG00000023791,80.7828540553521
ENSMUSG00000023795,35.27646034700126
ENSMUSG00000023800,30.995977667046887
ENSMUSG00000023805,39.91715194812991
ENSMUSG00000023806,65.6540793660323
ENSMUSG00000023809,39.17872365972264
ENSMUSG00000023826,93.34213844029537
ENSMUSG00000023827,89.99219547337457
ENSMUSG00000023828,1.8910968361649756
ENSMUSG00000023829,0.42624722338956594
ENSMUSG00000023830,78.36345080146485
ENSMUSG00000023832,49.51071621540494
ENSMUSG00000023845,88.34724140001201
ENSMUSG00000023852,73.75277661043405
ENSMUSG00000023861,94.65690100258149
ENSMUSG00000023868,62.40019211142462
ENSMUSG00000023873,13.77799123491625
ENSMUSG00000023882,26.235216425526804
ENSMUSG00000023883,67.25700906525785
ENSMUSG00000023885,94.78297412499249
ENSMUSG00000023886,94.21864681515278
ENSMUSG00000023892,32.370775049528724
ENSMUSG00000023904,95.71351383802606
ENSMUSG00000023905,78.32742990934743
ENSMUSG00000023908,41.23791799243561
ENSMUSG00000023909,49.16851774028937
ENSMUSG00000023911,66.06231614336315
ENSMUSG00000023912,60.671189289788074
ENSMUSG00000023913,28.26439334814192
ENSMUSG00000023915,42.45062136038902
ENSMUSG00000023919,38.836525184607076
ENSMUSG00000023921,63.829020832082605
ENSMUSG00000023923,62.32815032718977
ENSMUSG00000023927,43.032959116287444
ENSMUSG00000023930,6.153569070060636
ENSMUSG00000023931,34.08176742510656
ENSMUSG00000023932,83.16023293510236
ENSMUSG00000023935,21.630545716515577
ENSMUSG00000023938,35.7927598006844
ENSMUSG00000023939,91.96734105781353
