gen_name,basophil mast progenitor cell,granulocyte monocyte progenitor cell
ENSMUSG00000029279,48.27361916635048,0.0
ENSMUSG00000029283,56.875711420673206,81.49493197463276
ENSMUSG00000029287,53.58013984497805,50.582687408531626
ENSMUSG00000029290,63.72703127540789,71.55401376768388
ENSMUSG00000029291,45.75315735270205,39.74199143585018
ENSMUSG00000029304,10.840695972681447,0.0
ENSMUSG00000029307,11.47487668708331,7.951650495961841
ENSMUSG00000029310,67.14727085478887,63.992628326738576
ENSMUSG00000029311,38.641660794623014,45.091874898368474
ENSMUSG00000029313,81.30521979511084,86.09138706704971
ENSMUSG00000029319,75.97701772453792,86.92612065694617
ENSMUSG00000029322,99.76150468860101,99.85907095235514
ENSMUSG00000029326,49.092091712287925,81.98818364138978
ENSMUSG00000029328,96.57434007263265,97.98905089706759
ENSMUSG00000029330,35.62794731421757,44.95636619870996
ENSMUSG00000029334,15.269120277521816,18.174426798200443
ENSMUSG00000029335,43.18933275516288,31.356713100981082
ENSMUSG00000029337,26.055612770339852,27.996097349449833
ENSMUSG00000029338,62.47493089056317,54.46365656675158
ENSMUSG00000029344,88.4871808770123,89.01295463168736
ENSMUSG00000029345,71.16916906065369,69.0010298661174
ENSMUSG00000029346,52.34430050409237,63.13621334489674
ENSMUSG00000029359,47.98634072307442,36.197083852783344
ENSMUSG00000029361,29.866117404737384,29.828174968833
ENSMUSG00000029363,80.98541926391675,92.55244186676784
ENSMUSG00000029364,63.1307929969104,58.827036695755865
ENSMUSG00000029366,51.95403544907583,68.708331074855
ENSMUSG00000029371,21.556723941677056,22.228847091983305
ENSMUSG00000029375,29.909480188628113,17.307171120385927
ENSMUSG00000029376,67.97116374871267,52.96764052252154
ENSMUSG00000029377,13.615914141687895,0.0
ENSMUSG00000029381,34.31622310152312,36.094097241042874
ENSMUSG00000029385,90.82877120711149,56.18190687842159
ENSMUSG00000029386,48.972844056588436,41.49818418342458
ENSMUSG00000029387,65.19594557970622,52.72914521112255
ENSMUSG00000029388,82.58984226787359,84.99647677380888
ENSMUSG00000029389,66.07946230147975,70.50246625833378
ENSMUSG00000029390,96.14613258171174,98.81836413897773
ENSMUSG00000029392,43.238115887039946,4.2658138652501485
ENSMUSG00000029394,70.33443547075721,84.04249552821291
ENSMUSG00000029397,94.93197463277141,71.61363759553363
ENSMUSG00000029401,82.389289392379,89.59835221421216
ENSMUSG00000029402,52.832131822863026,39.438451948615096
ENSMUSG00000029404,78.25356387880102,89.42490107864924
ENSMUSG00000029405,95.60409778307766,93.23540571304679
ENSMUSG00000029406,50.2466258333785,56.79982654886444
ENSMUSG00000029407,68.25844219198872,75.36451840208142
ENSMUSG00000029408,41.503604531410915,35.795978101794134
ENSMUSG00000029410,17.643232695539055,24.14222993116158
ENSMUSG00000029413,72.10688926229064,21.990351780584312
ENSMUSG00000029414,0.0,69.76529893219144
ENSMUSG00000029415,73.72757331020652,68.96850777819937
ENSMUSG00000029416,56.03013713480406,64.24196433411025
ENSMUSG00000029417,16.27188465499485,9.008618353298282
ENSMUSG00000029420,37.32993658192856,37.6280557211773
ENSMUSG00000029422,94.60133340560463,89.44116212260828
ENSMUSG00000029423,12.4451189766383,20.407610168572823
ENSMUSG00000029426,52.805030082931324,78.01506856740203
ENSMUSG00000029427,79.99891593040273,89.57125047428045
ENSMUSG00000029428,73.21264025150414,77.68442734023525
ENSMUSG00000029430,96.80741503604531,99.1219036262128
ENSMUSG00000029431,8.032955715756952,11.030408152203371
ENSMUSG00000029432,65.12548105588378,57.303918911594124
ENSMUSG00000029433,87.95598677435092,91.47379261748604
ENSMUSG00000029434,59.06011165916853,62.64838202612608
ENSMUSG00000029436,22.689576670822266,22.928071982221258
ENSMUSG00000029438,59.92736733698304,71.70578351130142
ENSMUSG00000029439,80.49758794514608,76.26429616781397
ENSMUSG00000029440,75.05013821887366,77.10445010569678
ENSMUSG00000029442,39.56854030028728,38.62539975066399
ENSMUSG00000029446,69.60268849260123,75.16396552658681
ENSMUSG00000029447,95.80465065857227,98.14082064068513
ENSMUSG00000029449,71.53775272372486,55.650712775760205
ENSMUSG00000029452,11.610385386741829,33.942219090465606
ENSMUSG00000029454,58.669846604151985,49.373949807577645
ENSMUSG00000029455,98.43351943194753,97.86980324136809
ENSMUSG00000029456,59.537102281966504,53.276600357742964
ENSMUSG00000029458,75.12060274269608,67.92780096482194
ENSMUSG00000029461,77.41340994091821,61.42338338121307
ENSMUSG00000029462,87.64160659114314,89.96151552929697
ENSMUSG00000029463,74.09073662529134,72.06352647839991
ENSMUSG00000029464,63.9167434549298,76.07458398829205
ENSMUSG00000029465,97.40907366252914,97.32234809474768
ENSMUSG00000029466,73.36983034310802,83.71727464903248
ENSMUSG00000029467,78.37281153450051,90.10786492492818
ENSMUSG00000029468,93.398016152637,44.72871158328365
ENSMUSG00000029469,62.64838202612608,38.744647406363484
ENSMUSG00000029470,98.47688221583826,84.6278931107377
ENSMUSG00000029471,79.45688113176867,73.57038321860263
ENSMUSG00000029472,97.70177245379153,97.8969049812998
ENSMUSG00000029474,87.1700363163315,82.79581549135455
ENSMUSG00000029475,75.42414222993116,90.0970242289555
ENSMUSG00000029477,10.688926229063906,31.784920591902
ENSMUSG00000029478,75.65179684535748,55.50436338012901
ENSMUSG00000029480,57.71044501056968,55.666973819719225
ENSMUSG00000029482,60.122499864491296,72.5134153612662
ENSMUSG00000029484,14.250094856089762,97.20310043904819
ENSMUSG00000029486,56.12770339855818,65.12006070789744
ENSMUSG00000029499,35.205160171283,43.877716949428155
ENSMUSG00000029500,77.37004715702747,85.32711800097566
ENSMUSG00000029501,76.70876470269391,84.22136701176215
ENSMUSG00000029502,73.52702043471191,63.862539975066404
ENSMUSG00000029504,57.43942761125265,75.00677543498293
ENSMUSG00000029505,94.16770556669738,92.50907908287712
ENSMUSG00000029507,71.81961081901458,79.93929210255298
ENSMUSG00000029510,75.71684102119356,49.39563119952301
ENSMUSG00000029512,62.35026288687734,69.35877283321588
ENSMUSG00000029513,97.64214862594179,87.51151823947097
ENSMUSG00000029516,50.08943574177462,64.94660957233455
ENSMUSG00000029518,53.542197409073665,62.65380237411242
ENSMUSG00000029521,94.80730662908559,80.6601983847363
ENSMUSG00000029524,47.52019079624912,44.28424304840371
ENSMUSG00000029528,72.22613691799013,82.40555043633802
ENSMUSG00000029530,49.574502683072254,25.47021518781506
ENSMUSG00000029534,59.80269933329719,54.712992574123255
ENSMUSG00000029535,64.19318120223319,74.28044880481328
ENSMUSG00000029536,56.631795761287876,78.0638516992791
ENSMUSG00000029538,57.25513577971706,73.63000704645238
ENSMUSG00000029544,25.367228576074584,22.218006396010622
ENSMUSG00000029545,79.39183695593258,75.97701772453792
ENSMUSG00000029546,31.302509621117675,27.784703777982543
ENSMUSG00000029547,86.28651959455797,84.30267223155727
ENSMUSG00000029550,64.29074746598732,66.81120927963575
ENSMUSG00000029551,64.72437530489458,78.84438180931215
ENSMUSG00000029552,95.46316873543282,79.74957992303105
ENSMUSG00000029553,0.0,82.99636836684915
ENSMUSG00000029554,59.81354002926987,67.15811155076156
ENSMUSG00000029557,45.400834733589896,49.39021085153667
ENSMUSG00000029559,69.91164832782265,80.25909263374709
ENSMUSG00000029560,53.66144506477316,60.13334056046398
ENSMUSG00000029561,71.59195620358827,63.64572605561277
ENSMUSG00000029563,41.09707843243536,38.91267819394005
ENSMUSG00000029564,25.70871049921405,24.770990297577107
ENSMUSG00000029569,66.49682909642799,62.19307279527345
ENSMUSG00000029570,34.50593528104504,28.10992465716299
ENSMUSG00000029571,83.80400021681392,70.23144885901675
ENSMUSG00000029575,62.76220933383924,65.00623340018429
ENSMUSG00000029577,81.34316223101523,74.81164290747466
ENSMUSG00000029578,87.86926120656946,82.19957721285706
ENSMUSG00000029580,99.98915930402732,99.96205756409562
ENSMUSG00000029587,65.09295896796574,52.50149059569624
ENSMUSG00000029591,58.23079841725839,92.31936690335519
ENSMUSG00000029592,68.83841942652718,55.55856685999241
ENSMUSG00000029594,38.484470703019134,54.26852403924332
ENSMUSG00000029595,26.142338338121306,19.55119518673099
ENSMUSG00000029596,92.84514065803025,57.52073283104775
ENSMUSG00000029598,78.64382893381755,77.56517968453575
ENSMUSG00000029599,89.17014472329123,81.78221041790883
ENSMUSG00000029600,35.05881077565179,57.1955119518673
ENSMUSG00000029601,0.0,21.085153666865413
ENSMUSG00000029603,26.310369125697868,16.326088134858256
ENSMUSG00000029605,56.62637541330153,33.38392324787252
ENSMUSG00000029607,14.130847200390265,21.339910022223428
ENSMUSG00000029608,16.55374275028457,22.722098758740312
ENSMUSG00000029610,72.19903517805844,86.24315681066724
ENSMUSG00000029613,79.70621713914034,80.84991056425822
ENSMUSG00000029614,99.56637216109274,99.78318608054637
ENSMUSG00000029616,94.36283809420564,98.57444847959239
ENSMUSG00000029617,73.60290530652068,85.6252371402244
ENSMUSG00000029621,92.62290639059027,89.18640576725025
ENSMUSG00000029622,99.37123963358448,99.31161580573473
ENSMUSG00000029623,58.77283321589246,78.72513415361266
ENSMUSG00000029624,59.03300991923681,55.34717328852512
ENSMUSG00000029625,71.29925741232587,64.90866713643015
ENSMUSG00000029627,77.6790069922489,63.80291614721665
ENSMUSG00000029629,91.32744322185485,86.57379803783402
ENSMUSG00000029632,91.53883679332213,98.1082985527671
ENSMUSG00000029633,10.911160496503875,33.4218656837769
ENSMUSG00000029634,87.8746815545558,82.60068296384628
ENSMUSG00000029635,66.11740473738415,66.69196162393625
ENSMUSG00000029636,15.041465662095508,11.431513903192585
ENSMUSG00000029638,58.653585560192965,47.319637920754516
ENSMUSG00000029640,51.412000650441755,39.92628326738576
ENSMUSG00000029642,87.13209388042712,95.79923031058594
ENSMUSG00000029647,81.50035232261911,90.24879397257304
ENSMUSG00000029648,35.877283321589246,42.26787359748496
ENSMUSG00000029649,87.09957179250908,95.07832402840263
ENSMUSG00000029650,40.9561493847905,20.342565992736734
ENSMUSG00000029651,25.963466854572065,37.05891918261152
ENSMUSG00000029655,93.29502954089652,87.62534554718412
ENSMUSG00000029657,58.144072849476935,77.744051168085
ENSMUSG00000029659,34.28912136159141,28.218331616889802
ENSMUSG00000029661,35.83934088568486,8.889370697598785
ENSMUSG00000029663,26.738576616618786,24.743888557645402
ENSMUSG00000029670,69.02271125806277,72.24239796194915
ENSMUSG00000029672,84.6929372865738,60.04119464469619
ENSMUSG00000029673,76.60035774296709,56.420402189820585
ENSMUSG00000029674,75.58133232153504,56.43124288579327
ENSMUSG00000029675,28.41888449238441,15.464252805030082
ENSMUSG00000029676,77.93376334760693,77.2779012412597
ENSMUSG00000029681,80.97457856794406,66.85457206352648
ENSMUSG00000029684,60.65369396715269,63.75955336332593
ENSMUSG00000029685,12.06027426960811,0.0
ENSMUSG00000029686,93.65277250799501,93.60398937611795
ENSMUSG00000029687,84.37313675537969,89.2189278551683
ENSMUSG00000029699,55.742858691528,52.34430050409237
ENSMUSG00000029700,42.625616564583446,37.687679549027045
ENSMUSG00000029701,69.93875006775436,74.1124180172367
ENSMUSG00000029703,92.12423437584692,90.1241259688872
ENSMUSG00000029705,98.30885142826169,96.52555694075559
ENSMUSG00000029708,55.32549189657976,52.349720852078704
ENSMUSG00000029712,15.919562035882704,7.1873814298877985
ENSMUSG00000029713,87.6090845032251,88.10775651796845
ENSMUSG00000029714,66.42636457260555,62.20391349124614
ENSMUSG00000029715,74.43221854843081,70.57835113014256
ENSMUSG00000029716,60.5615480513849,90.73120494335737
ENSMUSG00000029718,29.654723833270097,34.12109057401485
ENSMUSG00000029720,84.19968561981679,79.18044338446528
ENSMUSG00000029722,74.67071385982979,54.951487885522255
ENSMUSG00000029723,92.16217681175132,90.92633747086563
ENSMUSG00000029725,76.27513686378666,61.93831643991544
ENSMUSG00000029726,89.81516613366578,59.88400455309231
ENSMUSG00000029729,69.32625074529784,69.33167109328419
ENSMUSG00000029730,93.20288362512873,98.75331996314164
ENSMUSG00000029735,60.96265380237411,64.44793755759119
ENSMUSG00000029752,0.0,48.92948127269771
ENSMUSG00000029754,51.44994308634614,45.62306900102986
ENSMUSG00000029759,48.533795869694835,69.6135291885739
ENSMUSG00000029761,32.75516288145699,28.310477532657597
ENSMUSG00000029763,72.64892406092471,87.85842051059677
ENSMUSG00000029765,54.517860046615,58.35004607295788
ENSMUSG00000029767,87.41937232370319,95.92389831427177
ENSMUSG00000029771,43.666323377960865,57.68334327063798
ENSMUSG00000029772,70.48078486638842,57.50447178708873
ENSMUSG00000029775,54.73467396606863,71.96053986665943
ENSMUSG00000029776,87.79879668274704,91.31118217789582
ENSMUSG00000029777,84.32435362350262,90.94259851482465
ENSMUSG00000029778,22.987695810071006,26.451298173342728
ENSMUSG00000029780,90.37346197625887,84.80676459428696
ENSMUSG00000029781,0.0,57.8730554501599
ENSMUSG00000029782,65.59705133069544,81.97192259743076
ENSMUSG00000029787,75.59759336549406,53.56387880101903
ENSMUSG00000029790,54.61542631036913,57.80801127432381
ENSMUSG00000029798,65.10379966393842,56.10602200661282
ENSMUSG00000029802,53.83489620033606,55.80248251937774
ENSMUSG00000029804,64.30700850994634,46.26809041140441
ENSMUSG00000029810,92.57954360669956,97.59336549406473
ENSMUSG00000029814,45.932028836251284,52.18169006450214
ENSMUSG00000029815,55.607349991869484,66.63775814407285
ENSMUSG00000029816,22.41313892351889,22.581169711095452
ENSMUSG00000029817,89.30023307496342,87.56572171933438
ENSMUSG00000029821,66.97381971922597,83.47877933763348
ENSMUSG00000029822,92.82345926608488,47.77494715160714
ENSMUSG00000029823,95.66372161092742,85.1319854734674
ENSMUSG00000029826,95.51195186730989,86.21605507073554
ENSMUSG00000029828,36.85294595913058,8.125101631524743
ENSMUSG00000029830,30.993549785896256,29.649303485283756
ENSMUSG00000029833,67.25567781451569,54.61000596238279
ENSMUSG00000029836,90.84503225107052,96.04314596997128
ENSMUSG00000029838,29.59510000542035,26.191121469998375
ENSMUSG00000029840,96.50929589679657,97.17057835113015
ENSMUSG00000029843,35.92064610547997,35.6713100981083
ENSMUSG00000029848,32.489565830126296,30.305165591630985
ENSMUSG00000029859,31.980053119410268,14.244674508103419
ENSMUSG00000029860,98.80752344300504,94.01593582307984
ENSMUSG00000029863,90.57401485175347,92.6120656946176
ENSMUSG00000029864,70.05257737546751,52.16542902054312
ENSMUSG00000029866,92.41151281912299,24.96070247709903
ENSMUSG00000029869,64.08477424250637,43.308580410862376
ENSMUSG00000029875,22.890129546316874,34.581820152853815
ENSMUSG00000029882,44.690769147379264,51.01089489945254
ENSMUSG00000029910,67.71640739335464,91.68518618895332
ENSMUSG00000029911,91.5605181852675,93.09989701338826
ENSMUSG00000029913,38.61455905469131,63.152474388855765
ENSMUSG00000029915,2.6288687733752507,64.18776085424685
ENSMUSG00000029916,75.29405387825898,85.01815816575424
ENSMUSG00000029918,80.64935768876363,92.68253021844004
ENSMUSG00000029919,85.0669412976313,46.54994850669413
ENSMUSG00000029920,74.81706325546101,73.64626809041141
ENSMUSG00000029922,88.92080871591956,66.74074475581332
ENSMUSG00000029923,97.47953818635156,30.4135725513578
ENSMUSG00000029924,74.01485175348257,44.8154371510651
ENSMUSG00000029925,64.00346902271126,78.16683831101957
ENSMUSG00000029992,70.0254756355358,54.70757222613691
ENSMUSG00000029993,85.25123312916689,86.12932950295409
ENSMUSG00000029994,88.62268957667082,72.14483169819502
ENSMUSG00000029998,73.54870182665726,77.9175023036479
ENSMUSG00000029999,46.92937286573798,4.179088297468697
ENSMUSG00000030002,88.03729199414603,80.98541926391675
ENSMUSG00000030007,97.23020217897988,97.97278985310857
ENSMUSG00000030008,48.18689359856903,59.04385061520949
ENSMUSG00000030016,85.73906444793757,75.12060274269608
ENSMUSG00000030019,57.488210743129706,60.19838473630007
ENSMUSG00000030022,45.959130576182986,27.004173667949484
ENSMUSG00000030029,25.860480242831592,4.7699062279798365
ENSMUSG00000030031,44.78291506314706,35.123854951487886
ENSMUSG00000030032,22.19090465607892,23.91999566372161
ENSMUSG00000030034,54.897284405658844,58.60480242831589
ENSMUSG00000030035,88.79072036424739,77.10987045368313
ENSMUSG00000030036,57.82427231828283,92.4548756030137
ENSMUSG00000030037,66.24749308905632,71.64073933546534
ENSMUSG00000030041,33.87175456664318,51.04341698737059
ENSMUSG00000030042,92.1079733318879,94.00509512710717
ENSMUSG00000030043,33.0370209767467,28.711583283646807
ENSMUSG00000030045,76.55157461109003,84.87180877012305
ENSMUSG00000030047,86.83939508916473,80.08022115019784
ENSMUSG00000030051,94.08097999891592,64.73521600086725
ENSMUSG00000030054,37.20526857824272,30.906824218114803
ENSMUSG00000030055,78.4378557103366,61.943736787901784
ENSMUSG00000030056,79.58696948344084,87.64160659114314
ENSMUSG00000030057,99.51216868122934,99.69646051276492
ENSMUSG00000030058,90.59027589571251,93.8641660794623
ENSMUSG00000030059,64.60512764919508,62.80557211772996
ENSMUSG00000030060,87.32722640793538,73.0717112038593
ENSMUSG00000030061,80.21572984985636,74.58940864003469
ENSMUSG00000030062,96.9375033877175,98.8292048349504
ENSMUSG00000030064,29.97994471245054,51.48246517426419
ENSMUSG00000030067,99.10564258225378,92.02666811209279
ENSMUSG00000030068,74.10157732126402,66.84915171554013
ENSMUSG00000030074,27.183045151498725,32.71180009756626
ENSMUSG00000030075,38.00748008022115,23.627296872459212
ENSMUSG00000030079,89.63629465011653,91.82069488861185
ENSMUSG00000030082,93.01317144560682,97.61504688601008
ENSMUSG00000030083,93.88042712342133,77.22911810938263
ENSMUSG00000030084,11.371890075342836,47.49850940430376
ENSMUSG00000030086,36.37053498834625,71.9009160388097
ENSMUSG00000030088,56.52338880156106,41.118759824380724
ENSMUSG00000030089,81.76052902596346,58.794514607837826
ENSMUSG00000030091,94.37367879017833,95.67998265488644
ENSMUSG00000030094,93.01859179359315,86.69846604151986
ENSMUSG00000030095,72.84405658843298,89.0454767196054
ENSMUSG00000030096,92.26516342349179,88.37877391728549
ENSMUSG00000030098,18.65683776898477,8.520787034527617
ENSMUSG00000030101,56.209008618353295,57.488210743129706
ENSMUSG00000030102,69.92248902379534,79.1425009485609
ENSMUSG00000030103,79.04493468480676,33.687462735107594
ENSMUSG00000030104,70.26939129492114,82.08574990514391
ENSMUSG00000030105,90.33009919236815,94.02677651905252
ENSMUSG00000030107,83.06141254268525,48.55547726164019
ENSMUSG00000030108,78.75223589354437,53.95414385603555
ENSMUSG00000030114,43.54707572226137,0.0
ENSMUSG00000030116,14.08748441649954,6.433953059786439
ENSMUSG00000030117,55.07615588920809,58.713209388042706
ENSMUSG00000030120,95.43064664751478,93.57688763618624
ENSMUSG00000030122,91.18651417420999,47.98092037508808
ENSMUSG00000030123,39.95338500731747,49.38479050355033
ENSMUSG00000030124,95.79923031058594,42.40338229714348
ENSMUSG00000030126,64.61596834516776,51.75890292156756
ENSMUSG00000030127,84.09669900807631,91.69060653693967
ENSMUSG00000030137,97.2573039189116,70.05799772345385
ENSMUSG00000030138,67.31530164236544,71.3697219361483
ENSMUSG00000030142,48.51211447774947,77.91208195566155
ENSMUSG00000030144,51.31443438668762,49.84009973440295
ENSMUSG00000030145,51.439102390373456,49.6070247709903
ENSMUSG00000030148,23.789907312049433,48.918640576725025
ENSMUSG00000030149,10.022223426743997,41.66621497100114
ENSMUSG00000030154,0.0,55.878367391186515
ENSMUSG00000030156,95.08374437638896,83.06683289067158
ENSMUSG00000030157,49.61786546696298,46.87516938587457
ENSMUSG00000030160,19.719225974307548,13.502086833974742
ENSMUSG00000030161,73.98775001355087,80.89327334814895
ENSMUSG00000030162,19.66502249444414,41.40061791967044
ENSMUSG00000030166,64.27990677001463,57.244295083744376
ENSMUSG00000030168,94.5688113176866,91.19735487018266
ENSMUSG00000030172,42.58225378069272,67.91153992086292
ENSMUSG00000030177,51.89441162122608,53.67770610873218
ENSMUSG00000030180,93.17578188519703,81.02878204780747
ENSMUSG00000030187,24.49997289826007,29.036804162827252
ENSMUSG00000030188,57.862214754187214,70.64881565396497
ENSMUSG00000030189,61.78112634831157,95.85343379044934
ENSMUSG00000030199,76.6816629627622,89.37611794677218
ENSMUSG00000030200,50.99463385549352,31.307929969104016
ENSMUSG00000030201,71.29383706433953,76.25887581982764
ENSMUSG00000030203,44.43059244403491,43.17307171120386
ENSMUSG00000030204,88.93706975987858,93.06195457748387
ENSMUSG00000030207,81.34858257900157,50.97295246354816
ENSMUSG00000030208,38.13214808390698,8.298552767087648
ENSMUSG00000030209,28.39178275245271,24.868556561331236
ENSMUSG00000030213,97.95652880914955,93.54436554826819
ENSMUSG00000030214,44.918423762805574,44.75039297522901
ENSMUSG00000030216,71.33719984823026,75.12602309068242
ENSMUSG00000030217,50.51764323269554,49.27638354382351
ENSMUSG00000030219,48.79397257303919,18.635156377039404
ENSMUSG00000030220,99.72356225269662,99.57721285706542
ENSMUSG00000030223,26.30494877771153,19.746327714239253
ENSMUSG00000030224,89.00211393571468,95.47400943140549
ENSMUSG00000030225,75.88487180877013,87.8475798146241
ENSMUSG00000030226,4.937937015556399,0.0
ENSMUSG00000030231,75.787305545016,39.579380996259964
ENSMUSG00000030232,67.11474876687083,68.9739281261857
ENSMUSG00000030243,77.15323323757384,63.22835926066453
ENSMUSG00000030245,73.10423329177733,66.0740419534934
ENSMUSG00000030246,1.973006667028023,77.57602038050842
ENSMUSG00000030249,30.500298119139245,26.136917990134968
ENSMUSG00000030254,46.159683451677594,86.24857715865359
ENSMUSG00000030256,87.7012304189929,91.50089435741775
ENSMUSG00000030257,46.3060328473088,35.68757114206732
ENSMUSG00000030259,0.0,48.035123854951486
ENSMUSG00000030263,86.66052360561548,91.78275245270746
ENSMUSG00000030264,80.65477803674996,80.73066290855873
ENSMUSG00000030265,75.16396552658681,72.04726543444089
ENSMUSG00000030268,10.065586210634722,34.62518293674454
ENSMUSG00000030269,73.68963087430213,67.76519052523172
ENSMUSG00000030270,36.619870995717925,32.58171174589409
ENSMUSG00000030271,47.639438451948614,36.77164073933547
ENSMUSG00000030272,92.6391674345493,73.95522792563283
ENSMUSG00000030275,92.76925578622148,88.41671635318987
ENSMUSG00000030276,49.79673695051222,40.733915117350534
ENSMUSG00000030279,83.78231882486855,81.73342728603177
ENSMUSG00000030282,74.68697490378882,71.60821724754729
ENSMUSG00000030283,32.85272914521112,28.500189712179523
ENSMUSG00000030284,50.97295246354816,49.672068946826386
ENSMUSG00000030286,85.41384356875712,87.30554501599002
ENSMUSG00000030287,92.34104829530055,66.39384248468751
ENSMUSG00000030291,88.14569895387284,94.86693045693534
ENSMUSG00000030298,91.10520895441488,93.29502954089652
ENSMUSG00000030301,66.41010352864653,62.53455471841293
ENSMUSG00000030303,56.160225486476236,59.28234592660849
ENSMUSG00000030304,72.44295083744376,75.55965092958968
ENSMUSG00000030306,19.670442842430482,7.116916906065369
ENSMUSG00000030309,41.85050680253673,44.875060978914846
ENSMUSG00000030310,33.04244132473305,37.49796736950512
ENSMUSG00000030313,41.855927150523065,57.62371944278822
ENSMUSG00000030314,72.13399100222234,70.99029757710446
ENSMUSG00000030315,92.29768551140984,71.99848230256383
ENSMUSG00000030316,60.306791696026885,69.16906065369398
ENSMUSG00000030317,29.936581928559814,11.892243482031546
ENSMUSG00000030319,66.7244837118543,57.862214754187214
ENSMUSG00000030321,9.572334543877718,11.187598243807253
ENSMUSG00000030322,63.521058051926936,61.57515312483062
ENSMUSG00000030323,57.303918911594124,45.68269282887961
ENSMUSG00000030327,62.23643557916419,61.31497642148626
ENSMUSG00000030330,93.75575911973549,88.43297739714889
ENSMUSG00000030335,77.64648490433086,87.7012304189929
ENSMUSG00000030336,94.99159846062118,96.61228250853705
ENSMUSG00000030337,71.13664697273565,80.14526532603394
ENSMUSG00000030339,43.88313729741449,71.3046777603122
ENSMUSG00000030340,0.0,45.845303268469834
ENSMUSG00000030341,33.616998211285164,85.24039243319422
ENSMUSG00000030342,98.28174968833,87.81505772670606
ENSMUSG00000030346,37.66599815708169,77.24537915334164
ENSMUSG00000030347,67.32072199035179,57.21177299582633
ENSMUSG00000030350,13.523768225920104,7.588487180877013
ENSMUSG00000030353,35.67673044609464,0.0
ENSMUSG00000030357,96.15697327768443,98.28174968833
ENSMUSG00000030364,26.6735324407827,32.576291397907745
ENSMUSG00000030365,93.71239633584476,56.008455742858686
ENSMUSG00000030373,18.27199306195458,18.95495690823351
ENSMUSG00000030374,83.71727464903248,75.44582362187653
ENSMUSG00000030378,12.840804379641174,15.66480568052469
ENSMUSG00000030380,34.028944658247056,38.94520028185809
ENSMUSG00000030386,65.34229497533741,75.20732831047752
ENSMUSG00000030393,44.349287224239795,50.75071819610819
ENSMUSG00000030397,54.08965255569408,51.19518673098813
ENSMUSG00000030399,41.65537427502846,47.28711583283647
ENSMUSG00000030400,49.726272426689796,69.63521058051927
ENSMUSG00000030401,39.41677055666974,39.84497804759066
ENSMUSG00000030403,73.06629085587295,59.03843026722315
ENSMUSG00000030407,57.28223751964876,49.22218006396011
ENSMUSG00000030409,49.40105154750935,27.546208466583554
ENSMUSG00000030410,65.36397636728279,61.499268253021846
ENSMUSG00000030411,22.472762751368638,14.147108244349289
ENSMUSG00000030413,40.294866930456934,81.39736571087863
ENSMUSG00000030417,73.25058268740852,91.08894791045586
ENSMUSG00000030421,88.08065477803675,89.31107377093609
ENSMUSG00000030423,76.24261477586862,78.22104179088298
ENSMUSG00000030424,54.44739552279256,50.01897121795219
ENSMUSG00000030427,50.28456826928289,0.0
ENSMUSG00000030428,35.140115995446905,40.094314054962325
ENSMUSG00000030431,49.899723562252696,51.61255352593636
ENSMUSG00000030432,91.6147216651309,97.88606428532712
ENSMUSG00000030435,61.07106076210093,66.61607675212748
ENSMUSG00000030443,58.64274486422028,20.418450864545505
ENSMUSG00000030446,57.97604206190038,48.66930456935335
ENSMUSG00000030447,79.96639384248468,76.73044609463928
ENSMUSG00000030451,80.31329611361049,66.87083310748551
ENSMUSG00000030452,74.99593473901024,67.66762426147758
ENSMUSG00000030465,90.6824218114803,58.49639546858908
ENSMUSG00000030468,17.84378557103366,75.76562415307063
ENSMUSG00000030469,49.65038755488103,46.97815599761505
ENSMUSG00000030470,94.5417095777549,71.65700037942436
ENSMUSG00000030471,76.49737113122661,84.59537102281966
ENSMUSG00000030472,8.62377364626809,25.659927367336984
ENSMUSG00000030474,11.756734782373028,41.32473304786167
ENSMUSG00000030484,20.152853813214808,20.89544148734349
ENSMUSG00000030486,34.02352431026072,40.907366252913434
ENSMUSG00000030493,50.658572280340394,60.15502195240935
ENSMUSG00000030494,33.93137839449293,30.424413247330477
ENSMUSG00000030498,43.08634614342241,44.333026180280775
ENSMUSG00000030505,88.13485825790016,82.93132419101306
ENSMUSG00000030509,44.70703019133828,44.50105696785734
ENSMUSG00000030512,86.7038863895062,95.9401593582308
ENSMUSG00000030513,5.691365385657759,6.027426960810884
ENSMUSG00000030515,44.11621226082715,61.043959022169226
ENSMUSG00000030516,58.96254539541439,0.0
ENSMUSG00000030519,9.82167055124939,5.821453737329937
ENSMUSG00000030521,60.848826494660955,73.87392270583771
ENSMUSG00000030522,56.65889750121957,47.368421052631575
ENSMUSG00000030523,17.46436121198981,36.59818960377256
ENSMUSG00000030527,84.10211935606266,60.40435795978102
ENSMUSG00000030528,87.29470432001735,55.2767087647027
ENSMUSG00000030530,92.11339367987425,67.26651851048837
ENSMUSG00000030532,68.24760149601605,61.08732180605995
ENSMUSG00000030533,81.53287441053716,69.04981299799448
ENSMUSG00000030534,81.62502032630495,77.65732560030354
ENSMUSG00000030536,98.79668274703236,92.83429996205757
ENSMUSG00000030538,74.58398829204836,77.45677272480893
ENSMUSG00000030539,41.50902487939725,59.6292481977343
ENSMUSG00000030541,97.71803349775055,99.0026559705133
ENSMUSG00000030543,45.42251612553526,22.25594883191501
ENSMUSG00000030545,47.94297793918369,47.76952680362079
