gen_name,endothelial cell
ENSMUSG00000000942,32.06302501067818
ENSMUSG00000000948,63.64197237909923
ENSMUSG00000000957,91.41948649803047
ENSMUSG00000000958,69.91599829149068
ENSMUSG00000000959,84.50002372929619
ENSMUSG00000000976,65.21759764605382
ENSMUSG00000001014,17.82070143799535
ENSMUSG00000001016,97.44198187081771
ENSMUSG00000001017,95.72872668596649
ENSMUSG00000001018,77.90802524797115
ENSMUSG00000001025,61.003274642874096
ENSMUSG00000001027,24.52185468179014
ENSMUSG00000001029,93.96326704949931
ENSMUSG00000001034,85.20715675573062
ENSMUSG00000001036,78.20226852071568
ENSMUSG00000001039,68.99055574011675
ENSMUSG00000001052,89.45944663281287
ENSMUSG00000001053,86.37463812823312
ENSMUSG00000001054,79.59755113663329
ENSMUSG00000001056,97.10977172417066
ENSMUSG00000001062,62.32736937022448
ENSMUSG00000001065,67.08746618575293
ENSMUSG00000001076,13.259930710455128
ENSMUSG00000001082,90.02420388211286
ENSMUSG00000001089,88.59095439229272
ENSMUSG00000001098,94.17208485596316
ENSMUSG00000001100,92.64391818138674
ENSMUSG00000001105,78.98058943571733
ENSMUSG00000001119,37.28347017227469
ENSMUSG00000001120,56.07707275402212
ENSMUSG00000001123,64.84742062550424
ENSMUSG00000001127,86.12785344786673
ENSMUSG00000001128,39.0252005125528
ENSMUSG00000001131,56.82217265435907
ENSMUSG00000001134,70.56618100707132
ENSMUSG00000001138,58.25542214417921
ENSMUSG00000001143,76.19002420388212
ENSMUSG00000001150,73.76489013335863
ENSMUSG00000001151,76.51274263205353
ENSMUSG00000001156,56.04385173935741
ENSMUSG00000001157,69.2325945612453
ENSMUSG00000001158,82.08912723648616
ENSMUSG00000001173,68.79122965212852
ENSMUSG00000001175,99.60609368326135
ENSMUSG00000001211,59.740876085615305
ENSMUSG00000001225,31.555218072231977
ENSMUSG00000001227,45.052441744577855
ENSMUSG00000001228,98.02572255706896
ENSMUSG00000001229,83.94950405770965
ENSMUSG00000001240,98.28199895591096
ENSMUSG00000001247,91.53813297897584
ENSMUSG00000001248,88.19230221631626
ENSMUSG00000001249,46.29111100564757
ENSMUSG00000001260,3.1749798300982395
ENSMUSG00000001270,77.860566655593
ENSMUSG00000001280,73.93574106591998
ENSMUSG00000001281,27.68259693417493
ENSMUSG00000001285,87.17668833942386
ENSMUSG00000001288,73.5892933415595
ENSMUSG00000001289,89.71097717241706
ENSMUSG00000001300,60.315125053390915
ENSMUSG00000001305,90.78828721940107
ENSMUSG00000001313,55.317735275971714
ENSMUSG00000001323,56.99302358692041
ENSMUSG00000001333,38.34179678230743
ENSMUSG00000001334,28.66498979640264
ENSMUSG00000001348,58.59712400930188
ENSMUSG00000001349,31.061648711499217
ENSMUSG00000001366,75.09847657918466
ENSMUSG00000001376,78.1120971951972
ENSMUSG00000001380,95.14973185895307
ENSMUSG00000001383,89.48317592900194
ENSMUSG00000001403,97.99724740164206
ENSMUSG00000001415,83.62678562953822
ENSMUSG00000001416,99.56812680935883
ENSMUSG00000001418,88.70485501400029
ENSMUSG00000001419,74.6049072184519
ENSMUSG00000001420,41.98661667694936
ENSMUSG00000001424,95.08328982962365
ENSMUSG00000001435,97.7836837359404
ENSMUSG00000001436,76.96359925964596
ENSMUSG00000001440,97.57961178871435
ENSMUSG00000001441,80.3284134592568
ENSMUSG00000001445,90.3896350434246
ENSMUSG00000001467,89.2791039817759
ENSMUSG00000001472,96.0466992549001
ENSMUSG00000001473,98.85624792368658
ENSMUSG00000001482,70.99330833847468
ENSMUSG00000001493,38.03806179108727
ENSMUSG00000001494,46.25314413174505
ENSMUSG00000001496,0.8732380997579612
ENSMUSG00000001497,27.962602629206017
ENSMUSG00000001504,32.528119215984056
ENSMUSG00000001506,63.23382848464715
ENSMUSG00000001507,85.9285273598785
ENSMUSG00000001510,32.70371600778321
ENSMUSG00000001517,77.90327938873332
ENSMUSG00000001518,74.18727160552419
ENSMUSG00000001520,52.750225428313804
ENSMUSG00000001521,81.99421005172987
ENSMUSG00000001524,81.45318209861895
ENSMUSG00000001525,99.91457453371933
ENSMUSG00000001542,47.25452043092402
ENSMUSG00000001552,92.41611693797161
ENSMUSG00000001555,89.69673959470363
ENSMUSG00000001558,18.85529875183902
ENSMUSG00000001566,17.099330833847468
ENSMUSG00000001569,82.67761378197523
ENSMUSG00000001576,96.29348393526648
ENSMUSG00000001583,13.435527502254283
ENSMUSG00000001588,60.348346068055626
ENSMUSG00000001604,22.395709743249014
ENSMUSG00000001622,54.64856912343979
ENSMUSG00000001627,91.46694509040861
ENSMUSG00000001630,60.14427412082958
ENSMUSG00000001632,82.09387309572398
ENSMUSG00000001642,96.18907503203455
ENSMUSG00000001656,20.73940486925158
ENSMUSG00000001657,60.66157277775142
ENSMUSG00000001661,50.016610507332345
ENSMUSG00000001663,38.50790185563096
ENSMUSG00000001665,28.86431588439087
ENSMUSG00000001666,70.76550709505956
ENSMUSG00000001674,95.32532865075221
ENSMUSG00000001687,77.82259978169047
ENSMUSG00000001700,64.12130416211855
ENSMUSG00000001707,90.52726496132125
ENSMUSG00000001729,82.46405011627354
ENSMUSG00000001741,58.440510654453995
ENSMUSG00000001750,69.98244032082009
ENSMUSG00000001751,48.34606805562147
ENSMUSG00000001755,72.66859664942338
ENSMUSG00000001761,87.70822457405913
ENSMUSG00000001763,45.337193298846756
ENSMUSG00000001767,83.99696265008781
ENSMUSG00000001768,70.88415357600493
ENSMUSG00000001774,95.31583693227658
ENSMUSG00000001783,95.83313558919842
ENSMUSG00000001785,94.45683641023207
ENSMUSG00000001786,59.08120165155901
ENSMUSG00000001794,75.62526695458213
ENSMUSG00000001802,51.1698543021214
ENSMUSG00000001819,32.30980969104456
ENSMUSG00000001829,80.836220397703
ENSMUSG00000001833,98.21081106734374
ENSMUSG00000001844,73.48963029756538
ENSMUSG00000001847,98.69014285036306
ENSMUSG00000001855,82.40709980541978
ENSMUSG00000001864,83.5223767263063
ENSMUSG00000001870,67.48137250249158
ENSMUSG00000001891,83.46542641545251
ENSMUSG00000001901,28.356508945944665
ENSMUSG00000001909,90.90693370034644
ENSMUSG00000001910,76.53172606900479
ENSMUSG00000001911,20.354990270988562
ENSMUSG00000001918,91.91305585876323
ENSMUSG00000001924,98.70912628731432
ENSMUSG00000001930,54.21669593279863
ENSMUSG00000001942,49.12913482986095
ENSMUSG00000001943,38.39874709316122
ENSMUSG00000001946,97.83588818755635
ENSMUSG00000001948,34.67324759147644
ENSMUSG00000001962,81.8470884153576
ENSMUSG00000001964,83.0193156470979
ENSMUSG00000001983,52.08105927578188
ENSMUSG00000001985,21.152294622941483
ENSMUSG00000001986,41.483555597740974
ENSMUSG00000001988,10.289022827582935
ENSMUSG00000001995,69.39869963456884
ENSMUSG00000001998,59.88325186274975
ENSMUSG00000001999,61.283280337905175
ENSMUSG00000002006,27.967348488443832
ENSMUSG00000002007,14.413174505244175
ENSMUSG00000002010,93.99648806416401
ENSMUSG00000002014,91.49067438659769
ENSMUSG00000002015,94.90294717858669
ENSMUSG00000002017,73.18589530634522
ENSMUSG00000002020,6.563523325898153
ENSMUSG00000002028,73.17640358786959
ENSMUSG00000002031,75.4923828959233
ENSMUSG00000002032,25.765269802097666
ENSMUSG00000002033,9.833420340752694
ENSMUSG00000002043,67.69019030895544
ENSMUSG00000002052,83.53186844478194
ENSMUSG00000002055,81.29182288453325
ENSMUSG00000002057,6.4543685634284085
ENSMUSG00000002058,54.677044278866695
ENSMUSG00000002059,85.31631151820037
ENSMUSG00000002064,79.1277110720896
ENSMUSG00000002068,88.57197095534146
ENSMUSG00000002076,33.85221394333444
ENSMUSG00000002083,51.35019695315837
ENSMUSG00000002100,33.818992928669736
ENSMUSG00000002102,97.93080537231266
ENSMUSG00000002103,76.6598642684258
ENSMUSG00000002104,6.601490199800673
ENSMUSG00000002105,62.156518437663145
ENSMUSG00000002107,63.49959660196478
ENSMUSG00000002108,58.91035071899767
ENSMUSG00000002109,51.11764985050543
ENSMUSG00000002111,63.1578947368421
ENSMUSG00000002129,94.32395235157325
ENSMUSG00000002147,79.85857339471312
ENSMUSG00000002190,25.527976840206918
ENSMUSG00000002204,43.733092876465285
ENSMUSG00000002205,75.76289687247876
ENSMUSG00000002210,64.09757486592947
ENSMUSG00000002221,85.34953253286508
ENSMUSG00000002222,68.30715200987139
ENSMUSG00000002227,62.322623510986666
ENSMUSG00000002228,61.999905082815246
ENSMUSG00000002233,84.06815053865503
ENSMUSG00000002249,37.44008352712259
ENSMUSG00000002250,38.84485786151583
ENSMUSG00000002257,59.62222960466993
ENSMUSG00000002265,99.26439181813868
ENSMUSG00000002266,48.179962982297944
ENSMUSG00000002274,51.165108442883586
ENSMUSG00000002279,67.48611836172938
ENSMUSG00000002280,73.98794551753595
ENSMUSG00000002289,54.56788951639694
ENSMUSG00000002297,92.2832328793128
ENSMUSG00000002307,82.86744815148782
ENSMUSG00000002308,83.1759290019458
ENSMUSG00000002319,95.14024014047745
ENSMUSG00000002320,87.1292297470457
ENSMUSG00000002324,33.67661715153529
ENSMUSG00000002325,55.896730102985146
ENSMUSG00000002326,87.6038156708272
ENSMUSG00000002329,77.12021261449385
ENSMUSG00000002332,72.7397845379906
ENSMUSG00000002341,35.18105452992265
ENSMUSG00000002342,77.48564377580561
ENSMUSG00000002343,76.30867068482749
ENSMUSG00000002345,68.14104693654787
ENSMUSG00000002346,40.60082577950738
ENSMUSG00000002365,82.68235964121304
ENSMUSG00000002372,93.69275307294386
ENSMUSG00000002379,87.55161121921124
ENSMUSG00000002384,28.498884723079115
ENSMUSG00000002393,75.58730008067961
ENSMUSG00000002395,82.18404442124246
ENSMUSG00000002396,54.47297233164065
ENSMUSG00000002409,33.719329884675616
ENSMUSG00000002413,76.24697451473588
ENSMUSG00000002416,83.38000094917184
ENSMUSG00000002428,63.62773480138579
ENSMUSG00000002455,90.65540316074225
ENSMUSG00000002458,90.27098856247923
ENSMUSG00000002459,29.00669166152532
ENSMUSG00000002475,25.27644630060272
ENSMUSG00000002477,96.63518580038915
ENSMUSG00000002486,61.80057899482701
ENSMUSG00000002489,71.857054719757
ENSMUSG00000002496,87.71771629253476
ENSMUSG00000002504,87.45194817521713
ENSMUSG00000002524,97.19994304968914
ENSMUSG00000002546,69.87328555835035
ENSMUSG00000002550,83.5271225855441
ENSMUSG00000002565,30.81486403113284
ENSMUSG00000002578,21.493996488064163
ENSMUSG00000002580,64.4819894641925
ENSMUSG00000002588,38.716719662094825
ENSMUSG00000002602,52.71700441364909
ENSMUSG00000002603,51.378672108585256
ENSMUSG00000002608,73.32352522424185
ENSMUSG00000002617,52.12377200892222
ENSMUSG00000002625,72.9248730482654
ENSMUSG00000002633,6.900479331783019
ENSMUSG00000002635,78.64837928907029
ENSMUSG00000002658,89.5306345213801
ENSMUSG00000002660,90.48929808741872
ENSMUSG00000002661,56.561150396279245
ENSMUSG00000002668,33.80475535095629
ENSMUSG00000002679,84.45731099615585
ENSMUSG00000002688,61.99041336433962
ENSMUSG00000002699,76.17578662616867
ENSMUSG00000002718,98.15386075648996
ENSMUSG00000002728,93.72597408760856
ENSMUSG00000002731,80.10061221584168
ENSMUSG00000002732,61.27853447866737
ENSMUSG00000002733,96.63043994115135
ENSMUSG00000002741,85.13122300792558
ENSMUSG00000002748,89.36927530729439
ENSMUSG00000002763,71.42043566987803
ENSMUSG00000002767,87.75568316643728
ENSMUSG00000002768,85.15495230411466
ENSMUSG00000002769,7.303877366997296
ENSMUSG00000002771,25.741540505908596
ENSMUSG00000002778,86.7495610080205
ENSMUSG00000002781,50.81866071852309
ENSMUSG00000002791,14.697926059513074
ENSMUSG00000002797,52.902092923923874
ENSMUSG00000002799,52.74547956907598
ENSMUSG00000002803,61.93346305348584
ENSMUSG00000002804,79.09449005742489
ENSMUSG00000002808,61.976175786626165
ENSMUSG00000002812,86.23226235109867
ENSMUSG00000002814,70.93161216838308
ENSMUSG00000002820,66.54643823264202
ENSMUSG00000002825,83.86882445066679
ENSMUSG00000002831,40.1025105595368
ENSMUSG00000002833,94.09615110815814
ENSMUSG00000002835,91.06354705519433
ENSMUSG00000002844,93.06629965355228
ENSMUSG00000002845,91.19643111385317
ENSMUSG00000002846,66.83118978691091
ENSMUSG00000002847,33.13558919842438
ENSMUSG00000002870,97.80741303212946
ENSMUSG00000002871,79.48365051492573
ENSMUSG00000002881,65.60675810355465
ENSMUSG00000002885,70.34312562289402
ENSMUSG00000002897,55.11840918798349
ENSMUSG00000002900,90.42285605808932
ENSMUSG00000002908,31.033173556072324
ENSMUSG00000002910,43.90394380902662
ENSMUSG00000002930,3.977030041288975
ENSMUSG00000002944,50.62408048977267
ENSMUSG00000002948,63.86028190403873
ENSMUSG00000002949,88.14484362393812
ENSMUSG00000002957,93.73546580608419
ENSMUSG00000002963,73.28555835033933
ENSMUSG00000002968,89.82487779412463
ENSMUSG00000002980,48.92980874187272
ENSMUSG00000002981,94.12462626358501
ENSMUSG00000002983,52.25191020834322
ENSMUSG00000002984,96.8392577476152
ENSMUSG00000002985,99.35930900289497
ENSMUSG00000002992,39.76080869441412
ENSMUSG00000002996,84.96511793460206
ENSMUSG00000002997,94.61344976507998
ENSMUSG00000003031,50.47221299416259
ENSMUSG00000003032,34.1559489345546
ENSMUSG00000003033,92.76256466233211
ENSMUSG00000003037,93.62156518437664
ENSMUSG00000003038,99.83389492667646
ENSMUSG00000003039,90.78354136016326
ENSMUSG00000003051,38.18043756822173
ENSMUSG00000003053,2.092923923876418
ENSMUSG00000003062,89.2458829671112
ENSMUSG00000003068,86.12310758862893
ENSMUSG00000003070,45.84974609653077
ENSMUSG00000003072,97.07655070950597
ENSMUSG00000003099,92.67713919605146
ENSMUSG00000003119,69.89701485453942
ENSMUSG00000003123,56.883868824450666
ENSMUSG00000003131,96.75857814057235
ENSMUSG00000003134,52.94955151630203
ENSMUSG00000003135,70.40956765222344
ENSMUSG00000003153,96.78705329599924
ENSMUSG00000003154,52.38479426700204
ENSMUSG00000003161,91.12049736604813
ENSMUSG00000003166,93.8968250201699
ENSMUSG00000003184,76.95410754117033
ENSMUSG00000003190,64.01689525888662
ENSMUSG00000003198,62.07583883062029
ENSMUSG00000003199,64.07859142897821
ENSMUSG00000003200,96.62094822267572
ENSMUSG00000003206,24.275070001423757
ENSMUSG00000003208,68.65834559346969
ENSMUSG00000003226,87.17194248018603
ENSMUSG00000003228,51.93393763940961
ENSMUSG00000003233,68.88614683688482
ENSMUSG00000003234,78.83346779934507
ENSMUSG00000003235,91.34829860946324
ENSMUSG00000003269,88.92791039817759
ENSMUSG00000003271,31.246737221774
ENSMUSG00000003273,28.907028617531203
ENSMUSG00000003279,25.955104171610273
ENSMUSG00000003282,42.14323003179726
ENSMUSG00000003283,50.35356651321722
ENSMUSG00000003299,91.1110056475725
ENSMUSG00000003308,74.94186322433677
ENSMUSG00000003309,25.627639884201038
ENSMUSG00000003316,87.50415262683309
ENSMUSG00000003341,46.732475914764365
ENSMUSG00000003344,71.04076693085283
ENSMUSG00000003345,74.30591808646956
ENSMUSG00000003346,73.2760666318637
ENSMUSG00000003348,87.0675335769541
ENSMUSG00000003352,47.771819087845856
ENSMUSG00000003354,7.91609320867543
ENSMUSG00000003355,81.34877319538703
ENSMUSG00000003360,63.717906126904275
ENSMUSG00000003363,71.3160267666461
ENSMUSG00000003378,34.59256798443358
ENSMUSG00000003379,28.56532675240852
ENSMUSG00000003380,80.77452422761141
ENSMUSG00000003382,60.58089317070856
ENSMUSG00000003402,91.14422666223719
ENSMUSG00000003410,17.33662379573822
ENSMUSG00000003411,80.85520383465426
ENSMUSG00000003420,62.40330311802952
ENSMUSG00000003421,82.65863034502397
ENSMUSG00000003423,81.88505528926012
ENSMUSG00000003429,99.62982297945044
ENSMUSG00000003435,93.83987470931612
ENSMUSG00000003436,39.67063736889564
ENSMUSG00000003437,90.74557448626074
ENSMUSG00000003438,94.11038868587158
ENSMUSG00000003444,81.91827630392483
ENSMUSG00000003452,62.493474443548
ENSMUSG00000003458,91.8086469555313
ENSMUSG00000003464,89.26486640406246
ENSMUSG00000003484,28.783636277348013
ENSMUSG00000003500,90.72659104930948
ENSMUSG00000003518,90.43234777656495
ENSMUSG00000003526,76.46053818043757
ENSMUSG00000003527,81.55759100185088
ENSMUSG00000003528,86.19429547719615
ENSMUSG00000003531,80.85994969389208
ENSMUSG00000003534,38.81163684685112
ENSMUSG00000003541,61.677186654643826
ENSMUSG00000003545,39.12960941578473
ENSMUSG00000003546,60.94632433202031
ENSMUSG00000003549,75.09373071994685
ENSMUSG00000003555,20.94822267571544
ENSMUSG00000003559,73.21911632100992
ENSMUSG00000003573,80.22875041526268
ENSMUSG00000003575,56.86963124673722
ENSMUSG00000003581,56.49945422618765
ENSMUSG00000003585,35.06715390821508
ENSMUSG00000003604,55.20383465426415
ENSMUSG00000003617,22.822837074652366
ENSMUSG00000003623,78.75278819230222
ENSMUSG00000003644,91.91780171800104
ENSMUSG00000003660,92.65340989986237
ENSMUSG00000003662,86.4600635945138
ENSMUSG00000003665,9.966304399411513
ENSMUSG00000003680,72.69232594561245
ENSMUSG00000003721,65.63997911821934
ENSMUSG00000003731,76.49375919510227
ENSMUSG00000003746,66.9498362678563
ENSMUSG00000003752,52.550899340325564
ENSMUSG00000003762,52.826159176118836
ENSMUSG00000003778,92.84799012861279
ENSMUSG00000003779,95.50567130178919
ENSMUSG00000003808,94.15784727824973
ENSMUSG00000003809,69.77836837359403
ENSMUSG00000003810,68.14579279578568
ENSMUSG00000003812,48.55963172132314
ENSMUSG00000003813,81.90403872621138
ENSMUSG00000003814,99.28812111432775
ENSMUSG00000003824,67.93697498932183
ENSMUSG00000003847,71.78112097195198
ENSMUSG00000003848,90.00996630439941
ENSMUSG00000003849,33.66237957382184
ENSMUSG00000003863,25.883916283043046
ENSMUSG00000003865,71.29229747045702
ENSMUSG00000003868,97.68402069194627
ENSMUSG00000003872,15.329125338142472
ENSMUSG00000003873,93.8636040055052
ENSMUSG00000003882,13.316881021308907
ENSMUSG00000003923,87.91704238052299
ENSMUSG00000003929,63.6941768307152
ENSMUSG00000003934,63.02026481894547
ENSMUSG00000003948,85.33054909591381
ENSMUSG00000003949,40.67675952731242
ENSMUSG00000003955,96.4263679939253
ENSMUSG00000003970,99.62033126097481
ENSMUSG00000003992,75.14593517156281
ENSMUSG00000004018,71.19738028570073
ENSMUSG00000004031,30.093493426984956
ENSMUSG00000004032,80.49926439181814
ENSMUSG00000004035,22.784870200749847
ENSMUSG00000004040,81.16368468511223
ENSMUSG00000004043,51.33595937544493
ENSMUSG00000004044,87.89331308433393
ENSMUSG00000004054,92.55374685586825
ENSMUSG00000004056,84.13459256798444
ENSMUSG00000004069,86.33192539509278
ENSMUSG00000004070,90.87371268568174
ENSMUSG00000004071,89.73945232784396
ENSMUSG00000004085,58.734753927198526
ENSMUSG00000004096,92.49205068577666
ENSMUSG00000004098,30.06027241232025
ENSMUSG00000004099,95.64330121968582
ENSMUSG00000004100,95.08803568886147
ENSMUSG00000004105,54.65806084191542
ENSMUSG00000004110,37.582459304257036
ENSMUSG00000004113,24.49337952636325
ENSMUSG00000004127,77.97921313653838
ENSMUSG00000004151,49.64643348678278
ENSMUSG00000004187,51.75359498837264
ENSMUSG00000004207,94.64667077974467
ENSMUSG00000004221,69.97769446158227
ENSMUSG00000004231,16.430164681315553
ENSMUSG00000004233,59.669688197048075
ENSMUSG00000004263,46.22941483555598
ENSMUSG00000004264,98.55725879170424
ENSMUSG00000004266,77.87955009254426
ENSMUSG00000004267,29.989084523753025
ENSMUSG00000004268,96.0799202695648
ENSMUSG00000004270,81.657254045845
ENSMUSG00000004285,90.45133121351621
ENSMUSG00000004317,69.76413079588059
ENSMUSG00000004319,82.16980684352903
ENSMUSG00000004328,49.92643918181387
ENSMUSG00000004341,16.975938493664277
ENSMUSG00000004347,48.7020074984576
ENSMUSG00000004356,79.40771676712069
ENSMUSG00000004359,54.9333206777087
ENSMUSG00000004360,29.381614541312707
ENSMUSG00000004364,81.75691708983912
ENSMUSG00000004366,15.941341179820606
ENSMUSG00000004371,24.289307579137205
ENSMUSG00000004383,58.369322765886764
ENSMUSG00000004393,93.00460348346068
ENSMUSG00000004394,81.34402733614921
ENSMUSG00000004415,65.80608419154288
ENSMUSG00000004446,65.57353708888995
ENSMUSG00000004451,97.0575672725547
ENSMUSG00000004455,93.05680793507665
ENSMUSG00000004460,96.17009159508328
ENSMUSG00000004462,68.32613544682265
ENSMUSG00000004473,32.945754828911774
ENSMUSG00000004500,61.50633572208248
ENSMUSG00000004508,68.4068150538655
ENSMUSG00000004530,97.86910920222105
ENSMUSG00000004535,90.86896682644394
ENSMUSG00000004542,8.775093730719947
ENSMUSG00000004552,32.134212899245405
ENSMUSG00000004558,30.43044943286982
ENSMUSG00000004561,63.874519481752166
ENSMUSG00000004562,78.36362773480138
ENSMUSG00000004565,65.77286317687818
ENSMUSG00000004567,73.69370224479141
ENSMUSG00000004568,53.26752408523563
ENSMUSG00000004591,85.40173698448103
ENSMUSG00000004609,25.798490816762374
ENSMUSG00000004610,90.08115419296664
ENSMUSG00000004626,84.54273646243652
ENSMUSG00000004630,29.07313369085473
ENSMUSG00000004631,79.30805372312658
ENSMUSG00000004633,50.14000284751554
ENSMUSG00000004637,47.05994020217361
ENSMUSG00000004642,97.17146789426225
ENSMUSG00000004651,46.528403967538324
ENSMUSG00000004655,50.16847800294243
ENSMUSG00000004661,91.6520336006834
ENSMUSG00000004665,98.8609937829244
ENSMUSG00000004667,97.15248445731099
ENSMUSG00000004677,67.60951070191258
ENSMUSG00000004698,39.90318447154858
ENSMUSG00000004709,36.88481799629823
ENSMUSG00000004730,59.20933985098002
ENSMUSG00000004748,55.78282948127759
ENSMUSG00000004768,66.49423378102605
ENSMUSG00000004771,98.24403208200845
ENSMUSG00000004788,89.06079445683642
ENSMUSG00000004789,94.93142233401358
ENSMUSG00000004791,57.95168715295904
ENSMUSG00000004798,63.63722651986142
ENSMUSG00000004814,4.176356129277205
ENSMUSG00000004815,50.908832044041574
ENSMUSG00000004837,91.25812728394476
ENSMUSG00000004842,23.041146599591855
ENSMUSG00000004843,81.15893882587443
ENSMUSG00000004846,85.94276493759196
ENSMUSG00000004849,89.4357173366238
ENSMUSG00000004864,26.12595510417161
ENSMUSG00000004865,94.22428930757914
