gen_name,medullary thymic epithelial cells
ENSMUSG00000022724,80.84707319200908
ENSMUSG00000022742,86.53057663787838
ENSMUSG00000022744,93.21730786007153
ENSMUSG00000022747,72.82561284131553
ENSMUSG00000022748,63.98848468987176
ENSMUSG00000022749,83.97452673820118
ENSMUSG00000022750,78.34772747099363
ENSMUSG00000022751,64.79979063072494
ENSMUSG00000022752,84.8556224374073
ENSMUSG00000022753,42.488877257262494
ENSMUSG00000022754,53.38480328011864
ENSMUSG00000022755,53.30628980197156
ENSMUSG00000022756,42.16609962488005
ENSMUSG00000022757,95.06237459652796
ENSMUSG00000022758,30.75111227427375
ENSMUSG00000022759,39.780162261188174
ENSMUSG00000022760,61.031143679665014
ENSMUSG00000022761,85.9068306725988
ENSMUSG00000022762,33.60376864695106
ENSMUSG00000022763,32.613626450318414
ENSMUSG00000022765,63.86635261275407
ENSMUSG00000022766,24.99345721015441
ENSMUSG00000022768,56.88737677745791
ENSMUSG00000022769,73.72851784000699
ENSMUSG00000022770,92.54558143592428
ENSMUSG00000022771,92.36674518014482
ENSMUSG00000022772,74.16906568961005
ENSMUSG00000022773,38.08339876123179
ENSMUSG00000022774,83.85675652098055
ENSMUSG00000022779,76.54627933350781
ENSMUSG00000022780,37.81296344761406
ENSMUSG00000022781,96.59774928029312
ENSMUSG00000022783,56.01064293814883
ENSMUSG00000022787,46.065602372851785
ENSMUSG00000022788,89.98953153624706
ENSMUSG00000022789,91.79534153362994
ENSMUSG00000022790,45.37642850911629
ENSMUSG00000022791,62.19576027218005
ENSMUSG00000022792,59.63971037250283
ENSMUSG00000022793,44.412457471866
ENSMUSG00000022797,82.48277065340662
ENSMUSG00000022799,68.70801709849079
ENSMUSG00000022800,84.01814533717177
ENSMUSG00000022801,60.808688824914945
ENSMUSG00000022802,25.953066387507633
ENSMUSG00000022803,27.86792288231702
ENSMUSG00000022805,54.74134170810434
ENSMUSG00000022807,54.82421704614848
ENSMUSG00000022808,71.89653668324173
ENSMUSG00000022809,21.826746924888774
ENSMUSG00000022811,93.27401203873332
ENSMUSG00000022812,98.9269824653232
ENSMUSG00000022814,75.43400505975748
ENSMUSG00000022816,99.33699729564687
ENSMUSG00000022817,51.378347727470995
ENSMUSG00000022820,78.53092558667015
ENSMUSG00000022821,50.5365087673384
ENSMUSG00000022822,78.41751722934659
ENSMUSG00000022824,92.50196283695368
ENSMUSG00000022827,57.69868271831109
ENSMUSG00000022828,65.28395707929862
ENSMUSG00000022829,56.935357236325565
ENSMUSG00000022831,21.093954462182673
ENSMUSG00000022832,16.056006281078254
ENSMUSG00000022833,61.393178051121
ENSMUSG00000022836,81.07388990665619
ENSMUSG00000022837,81.566780075024
ENSMUSG00000022838,47.343627322690395
ENSMUSG00000022840,56.53406612579603
ENSMUSG00000022841,98.81357410799964
ENSMUSG00000022842,3.9867399459129373
ENSMUSG00000022843,53.99110180580999
ENSMUSG00000022844,14.267643723283607
ENSMUSG00000022847,49.33699729564686
ENSMUSG00000022848,60.01483032365
ENSMUSG00000022849,67.66117072319638
ENSMUSG00000022853,43.83233010555701
ENSMUSG00000022855,82.38244787577423
ENSMUSG00000022856,59.8185466282823
ENSMUSG00000022857,50.34458693186775
ENSMUSG00000022858,98.17238070313181
ENSMUSG00000022860,36.36482596179011
ENSMUSG00000022861,45.254296431998604
ENSMUSG00000022863,60.363779115414815
ENSMUSG00000022864,79.87437843496467
ENSMUSG00000022865,77.93335078077293
ENSMUSG00000022867,88.01360900287882
ENSMUSG00000022871,43.35688737677746
ENSMUSG00000022875,55.70095088545756
ENSMUSG00000022876,77.92026520108173
ENSMUSG00000022877,21.054697723109133
ENSMUSG00000022878,64.22838698421006
ENSMUSG00000022881,60.67347116810608
ENSMUSG00000022883,93.64040827008637
ENSMUSG00000022884,99.21922707842624
ENSMUSG00000022885,29.883102154758788
ENSMUSG00000022887,26.45904213556661
ENSMUSG00000022889,67.42999214865219
ENSMUSG00000022890,95.79080519933699
ENSMUSG00000022892,97.91939282910232
ENSMUSG00000022893,59.51321643548809
ENSMUSG00000022894,61.02678181976795
ENSMUSG00000022895,72.38070313181541
ENSMUSG00000022897,94.47352351042485
ENSMUSG00000022898,85.78033673558406
ENSMUSG00000022899,41.05382535112972
ENSMUSG00000022900,72.21059059583006
ENSMUSG00000022901,77.74142894530229
ENSMUSG00000022902,17.059234057402076
ENSMUSG00000022905,85.75416557620169
ENSMUSG00000022906,82.74448224723022
ENSMUSG00000022911,56.26363081217831
ENSMUSG00000022912,77.61929686818459
ENSMUSG00000022913,52.734886155456685
ENSMUSG00000022914,97.43958824042572
ENSMUSG00000022931,49.25848381749978
ENSMUSG00000022935,11.768298002268168
ENSMUSG00000022938,42.66771351304196
ENSMUSG00000022940,79.71298961877345
ENSMUSG00000022941,65.30576637878391
ENSMUSG00000022945,56.036814097531185
ENSMUSG00000022946,72.82125098141847
ENSMUSG00000022947,41.6906568961005
ENSMUSG00000022948,53.472040478059846
ENSMUSG00000022949,42.65898979324784
ENSMUSG00000022951,68.85195847509378
ENSMUSG00000022952,85.09552473174563
ENSMUSG00000022956,96.67190089854314
ENSMUSG00000022957,76.83852394661083
ENSMUSG00000022960,48.14620954374946
ENSMUSG00000022961,98.621652272529
ENSMUSG00000022962,85.46628282299572
ENSMUSG00000022964,92.95123440635086
ENSMUSG00000022965,95.83878565820466
ENSMUSG00000022967,91.31117508505628
ENSMUSG00000022969,91.30681322515922
ENSMUSG00000022971,66.32644159469598
ENSMUSG00000022972,59.05958300619384
ENSMUSG00000022973,77.45354619209631
ENSMUSG00000022974,88.61990752857018
ENSMUSG00000022978,54.2528133996336
ENSMUSG00000022982,99.07528570182326
ENSMUSG00000022983,62.42693884672425
ENSMUSG00000022986,39.029922358893835
ENSMUSG00000022987,57.69432085841403
ENSMUSG00000022992,77.0173602023903
ENSMUSG00000022993,10.067172642414727
ENSMUSG00000022994,64.40722323998953
ENSMUSG00000022995,94.33830585361598
ENSMUSG00000022996,55.15135653842799
ENSMUSG00000022999,35.370321905260404
ENSMUSG00000023000,74.54418564075722
ENSMUSG00000023004,98.87464014655849
ENSMUSG00000023007,67.99703393527
ENSMUSG00000023008,41.46384018145337
ENSMUSG00000023009,44.68289278548373
ENSMUSG00000023010,99.05783826223502
ENSMUSG00000023011,34.80328011864259
ENSMUSG00000023015,78.7010381226555
ENSMUSG00000023017,34.43252202739248
ENSMUSG00000023018,52.04135043182413
ENSMUSG00000023019,22.337084532844806
ENSMUSG00000023020,96.39710372502836
ENSMUSG00000023021,68.46811480415249
ENSMUSG00000023022,97.60970077641106
ENSMUSG00000023025,94.62182674692488
ENSMUSG00000023026,95.93038471604291
ENSMUSG00000023027,74.24757916775712
ENSMUSG00000023030,70.13434528482945
ENSMUSG00000023031,32.447875774230134
ENSMUSG00000023032,92.71569397190962
ENSMUSG00000023033,56.4730000872372
ENSMUSG00000023034,54.56250545232487
ENSMUSG00000023036,83.3595044927157
ENSMUSG00000023039,97.16042920701386
ENSMUSG00000023043,99.52455727122044
ENSMUSG00000023044,56.86120561807555
ENSMUSG00000023045,81.36177265986217
ENSMUSG00000023046,69.98168018843235
ENSMUSG00000023048,98.10695280467591
ENSMUSG00000023050,66.00366396231352
ENSMUSG00000023051,58.544883538340756
ENSMUSG00000023052,11.85117334031231
ENSMUSG00000023055,57.55037948181104
ENSMUSG00000023057,23.527872284742212
ENSMUSG00000023064,98.11131466457297
ENSMUSG00000023066,83.34205705312745
ENSMUSG00000023067,93.38742039605688
ENSMUSG00000023068,75.26389252377214
ENSMUSG00000023072,66.68411410625491
ENSMUSG00000023073,46.283695367704794
ENSMUSG00000023074,73.96405827444823
ENSMUSG00000023075,80.92122481025909
ENSMUSG00000023078,82.18616418040654
ENSMUSG00000023079,66.2915467155195
ENSMUSG00000023084,41.79534153362994
ENSMUSG00000023087,96.94233621216087
ENSMUSG00000023088,95.27610573148391
ENSMUSG00000023089,85.30053214690744
ENSMUSG00000023092,84.44996946698072
ENSMUSG00000023094,22.415598010991886
ENSMUSG00000023104,85.12605775102504
ENSMUSG00000023106,78.01622611881707
ENSMUSG00000023110,84.00069789758354
ENSMUSG00000023118,71.90526040303585
ENSMUSG00000023122,85.43138794381925
ENSMUSG00000023132,35.09552473174561
ENSMUSG00000023140,61.66797522463578
ENSMUSG00000023143,36.89697286923144
ENSMUSG00000023147,80.5155718398325
ENSMUSG00000023150,97.76236587280816
ENSMUSG00000023153,39.87176131902643
ENSMUSG00000023156,80.90377737067085
ENSMUSG00000023159,24.352263805286576
ENSMUSG00000023165,15.859722585710548
ENSMUSG00000023169,97.38724592166099
ENSMUSG00000023170,72.51592078862427
ENSMUSG00000023175,91.88257873157114
ENSMUSG00000023176,18.77780685684376
ENSMUSG00000023186,97.70129983424933
ENSMUSG00000023191,51.26057751025037
ENSMUSG00000023192,20.592340574020763
ENSMUSG00000023206,95.74718660036639
ENSMUSG00000023210,36.59164267643723
ENSMUSG00000023216,62.20884585187124
ENSMUSG00000023224,85.70182325743697
ENSMUSG00000023232,82.98874640146559
ENSMUSG00000023235,99.0054959434703
ENSMUSG00000023236,83.17194451714211
ENSMUSG00000023243,54.61920963098665
ENSMUSG00000023247,71.844194364477
ENSMUSG00000023249,82.24286835906831
ENSMUSG00000023259,38.10520806071709
ENSMUSG00000023262,59.10320160516444
ENSMUSG00000023266,23.178923492977404
ENSMUSG00000023267,29.333507807729216
ENSMUSG00000023272,95.07546017621914
ENSMUSG00000023274,57.1185553520021
ENSMUSG00000023277,67.3950972694757
ENSMUSG00000023284,40.49550728430603
ENSMUSG00000023286,69.10058448922621
ENSMUSG00000023307,74.64887027828667
ENSMUSG00000023328,92.04396754776236
ENSMUSG00000023330,48.29887464014656
ENSMUSG00000023333,61.15763761667975
ENSMUSG00000023336,43.378696676262756
ENSMUSG00000023341,38.15318851958475
ENSMUSG00000023345,71.64354880921225
ENSMUSG00000023348,68.1278897321818
ENSMUSG00000023349,21.408008374771004
ENSMUSG00000023353,76.55500305330193
ENSMUSG00000023367,99.28029311698509
ENSMUSG00000023387,31.344325220273927
ENSMUSG00000023393,42.17482334467417
ENSMUSG00000023403,36.1249236674518
ENSMUSG00000023411,50.38820553083835
ENSMUSG00000023433,40.41263194626188
ENSMUSG00000023439,56.3639535898107
ENSMUSG00000023452,93.31326877780685
ENSMUSG00000023456,94.194364477013
ENSMUSG00000023460,73.55404344412457
ENSMUSG00000023467,62.23937887115066
ENSMUSG00000023473,10.189304719532409
ENSMUSG00000023484,61.18380877606211
ENSMUSG00000023495,67.12030009596091
ENSMUSG00000023505,53.87769344848643
ENSMUSG00000023571,28.866788798743787
ENSMUSG00000023572,94.94460437930734
ENSMUSG00000023707,40.62636308121783
ENSMUSG00000023723,74.5354619209631
ENSMUSG00000023755,53.82971298961877
ENSMUSG00000023764,90.94914071360027
ENSMUSG00000023781,47.39596964145512
ENSMUSG00000023791,55.277850475442726
ENSMUSG00000023795,45.10599319549856
ENSMUSG00000023800,55.225508156678
ENSMUSG00000023805,86.49568175870192
ENSMUSG00000023806,98.5344150745878
ENSMUSG00000023809,60.39431213469424
ENSMUSG00000023826,88.69405914682021
ENSMUSG00000023827,78.02058797871413
ENSMUSG00000023828,49.603070749367525
ENSMUSG00000023829,53.171072145162704
ENSMUSG00000023830,89.12588327662915
ENSMUSG00000023832,72.5115589287272
ENSMUSG00000023845,90.89679839483556
ENSMUSG00000023852,83.20683939631859
ENSMUSG00000023861,97.53118729826397
ENSMUSG00000023868,57.375905085928636
ENSMUSG00000023873,38.14882665968769
ENSMUSG00000023882,45.56398848468987
ENSMUSG00000023883,64.14987350606299
ENSMUSG00000023885,48.11567652447003
ENSMUSG00000023886,80.43705836168542
ENSMUSG00000023892,77.84611358283172
ENSMUSG00000023902,20.4789322166972
ENSMUSG00000023903,43.98499520195411
ENSMUSG00000023904,86.83154497077554
ENSMUSG00000023905,46.71551949751374
ENSMUSG00000023906,36.50004361859897
ENSMUSG00000023908,42.95123440635087
ENSMUSG00000023909,36.13364738724592
ENSMUSG00000023911,44.879176480851434
ENSMUSG00000023912,65.26214777981332
ENSMUSG00000023913,46.34476140626363
ENSMUSG00000023914,90.75285701823258
ENSMUSG00000023915,67.21626101369624
ENSMUSG00000023918,23.39265462793335
ENSMUSG00000023919,60.92645904213556
ENSMUSG00000023921,70.06019366657942
ENSMUSG00000023923,77.32705225508157
ENSMUSG00000023926,42.4452586582919
ENSMUSG00000023927,82.82735758527437
ENSMUSG00000023930,30.877606211288494
ENSMUSG00000023931,37.71264066998168
ENSMUSG00000023932,89.68856320334991
ENSMUSG00000023935,50.91162871848556
ENSMUSG00000023938,46.959783651749106
ENSMUSG00000023939,85.16967634999564
ENSMUSG00000023940,51.62261188170636
ENSMUSG00000023942,90.10730175346768
ENSMUSG00000023943,37.320073279246266
ENSMUSG00000023944,99.89967722236763
ENSMUSG00000023945,13.835819593474657
ENSMUSG00000023947,94.3034109744395
ENSMUSG00000023949,59.82290848817936
ENSMUSG00000023951,56.17203175434005
ENSMUSG00000023952,79.70426589897932
ENSMUSG00000023953,71.80929948530054
ENSMUSG00000023959,89.88484689871761
ENSMUSG00000023960,82.3082962575242
ENSMUSG00000023961,94.50841838960132
ENSMUSG00000023963,59.85344150745878
ENSMUSG00000023964,61.702870103812266
ENSMUSG00000023965,74.57035680013958
ENSMUSG00000023966,59.521940155282216
ENSMUSG00000023967,76.75128674866963
ENSMUSG00000023968,95.35898106952804
ENSMUSG00000023971,67.89234929774057
ENSMUSG00000023972,32.0247753642153
ENSMUSG00000023973,81.48390473697985
ENSMUSG00000023977,79.15030969205269
ENSMUSG00000023978,21.892174823344675
ENSMUSG00000023979,29.442554305155717
ENSMUSG00000023980,57.611445520369884
ENSMUSG00000023982,44.00680450143941
ENSMUSG00000023984,54.45782081479543
ENSMUSG00000023987,63.90997121172468
ENSMUSG00000023988,60.85666928378261
ENSMUSG00000023990,23.593300183198114
ENSMUSG00000023991,55.269126755648614
ENSMUSG00000023992,54.152490622001224
ENSMUSG00000023994,48.233446741690656
ENSMUSG00000023995,22.624967286050772
ENSMUSG00000023999,57.140364651487396
ENSMUSG00000024002,95.9216609962488
ENSMUSG00000024006,92.38419261973306
ENSMUSG00000024007,74.5136526214778
ENSMUSG00000024008,62.679926720753734
ENSMUSG00000024011,68.72110267818198
ENSMUSG00000024012,77.64982988746402
ENSMUSG00000024013,35.48373026258397
ENSMUSG00000024014,98.50388205530838
ENSMUSG00000024018,75.11558928727209
ENSMUSG00000024019,84.93849777545145
ENSMUSG00000024026,89.14769257611445
ENSMUSG00000024027,36.347378522201865
ENSMUSG00000024028,52.62583965803018
ENSMUSG00000024029,59.80982290848817
ENSMUSG00000024030,99.1145424408968
ENSMUSG00000024032,66.65358108697549
ENSMUSG00000024033,61.74648870278286
ENSMUSG00000024036,79.4556398848469
ENSMUSG00000024037,51.007589636220885
ENSMUSG00000024038,87.37677745790805
ENSMUSG00000024039,48.80048852830847
ENSMUSG00000024041,70.51818895577074
ENSMUSG00000024042,84.63316758265724
ENSMUSG00000024043,49.293378696676264
ENSMUSG00000024044,97.02084969030794
ENSMUSG00000024045,80.7903690133473
ENSMUSG00000024048,96.23135304894006
ENSMUSG00000024049,42.93814882665969
ENSMUSG00000024050,57.528570182325744
ENSMUSG00000024052,65.74195236848992
ENSMUSG00000024053,50.484166448573674
ENSMUSG00000024054,87.77806856843759
ENSMUSG00000024055,64.54680275669546
ENSMUSG00000024056,50.44054784960307
ENSMUSG00000024059,87.55561371368752
ENSMUSG00000024063,51.80580999738288
ENSMUSG00000024064,30.362906743435403
ENSMUSG00000024065,51.56154584314751
ENSMUSG00000024066,91.27628020587979
ENSMUSG00000024067,89.43121346942337
ENSMUSG00000024068,88.84672424321731
ENSMUSG00000024069,67.49978190700516
ENSMUSG00000024070,60.70400418738549
ENSMUSG00000024072,80.18407048765593
ENSMUSG00000024073,97.90630724941116
ENSMUSG00000024074,74.14725639012475
ENSMUSG00000024076,32.92768036290674
ENSMUSG00000024077,89.40504231004101
ENSMUSG00000024078,35.435749803716305
ENSMUSG00000024079,84.71604292070138
ENSMUSG00000024081,70.71011079124139
ENSMUSG00000024082,72.93029747884498
ENSMUSG00000024083,90.36028962749717
ENSMUSG00000024084,28.910407397714383
ENSMUSG00000024085,66.01674954200472
ENSMUSG00000024087,62.78024949838611
ENSMUSG00000024091,93.74509290761581
ENSMUSG00000024095,81.14367966500916
ENSMUSG00000024096,87.22411236151095
ENSMUSG00000024097,97.11681060804327
ENSMUSG00000024098,84.1228299747012
ENSMUSG00000024099,95.2324871325133
ENSMUSG00000024101,48.974962924190876
ENSMUSG00000024104,91.66012387682107
ENSMUSG00000024105,11.763936142371106
ENSMUSG00000024107,73.9553345546541
ENSMUSG00000024109,90.18581523161477
ENSMUSG00000024112,41.8651312919829
ENSMUSG00000024114,32.687778068568434
ENSMUSG00000024118,38.13574107999651
ENSMUSG00000024120,75.51688039780163
ENSMUSG00000024121,98.29015092035243
ENSMUSG00000024122,85.26999912762801
ENSMUSG00000024124,63.02887551251853
ENSMUSG00000024125,93.60551339090989
ENSMUSG00000024127,60.228561458605945
ENSMUSG00000024128,76.09264590421355
ENSMUSG00000024130,67.90543487743173
ENSMUSG00000024131,24.474395882404256
ENSMUSG00000024132,78.99764459565559
ENSMUSG00000024134,56.86556747797261
ENSMUSG00000024135,55.116461659251506
ENSMUSG00000024136,34.27549507109832
ENSMUSG00000024137,49.23667451801448
ENSMUSG00000024140,46.213905609351826
ENSMUSG00000024142,55.55264764895752
ENSMUSG00000024143,60.965715781209106
ENSMUSG00000024145,55.60498996772224
ENSMUSG00000024146,93.16060368140975
ENSMUSG00000024150,88.88161912239379
ENSMUSG00000024151,71.49960743260927
ENSMUSG00000024155,14.974265026607345
ENSMUSG00000024158,99.3762540347204
ENSMUSG00000024160,72.17569571665358
ENSMUSG00000024163,87.5032713949228
ENSMUSG00000024164,99.03166710285267
ENSMUSG00000024165,82.20797347989183
ENSMUSG00000024168,14.982988746401466
ENSMUSG00000024169,46.42763674430777
ENSMUSG00000024170,49.79499258483818
ENSMUSG00000024171,25.89636220884585
ENSMUSG00000024172,45.8998516967635
ENSMUSG00000024173,17.102852656372676
ENSMUSG00000024174,71.55194975137398
ENSMUSG00000024175,39.2959958126145
ENSMUSG00000024176,53.5418302364128
ENSMUSG00000024177,46.78967111576376
ENSMUSG00000024180,77.67600104684638
ENSMUSG00000024181,84.34528482945127
ENSMUSG00000024182,62.28299747012126
ENSMUSG00000024186,43.679665009159905
ENSMUSG00000024187,72.74709936316846
ENSMUSG00000024188,82.00296606473
ENSMUSG00000024190,95.91293727645468
ENSMUSG00000024191,70.41786617813835
ENSMUSG00000024193,17.364564250196285
ENSMUSG00000024194,83.4467416906569
ENSMUSG00000024197,88.76384890517318
ENSMUSG00000024201,48.093867224984734
ENSMUSG00000024205,16.256651836343018
ENSMUSG00000024206,51.11663613364739
ENSMUSG00000024207,20.976184244962052
ENSMUSG00000024208,83.90473697984821
ENSMUSG00000024209,11.46296780947396
ENSMUSG00000024210,62.989618773445
ENSMUSG00000024211,38.17063595917299
ENSMUSG00000024212,62.74971647910669
ENSMUSG00000024213,92.00034894879177
ENSMUSG00000024215,57.18398325045799
ENSMUSG00000024217,73.50606298525692
ENSMUSG00000024218,71.96196458169763
ENSMUSG00000024219,64.19349210503358
ENSMUSG00000024220,64.14551164616591
ENSMUSG00000024222,79.99214865218529
ENSMUSG00000024225,45.75154846026346
ENSMUSG00000024227,67.57829538515223
ENSMUSG00000024228,56.22873593300183
ENSMUSG00000024231,74.11672337084532
ENSMUSG00000024232,25.534327837389863
ENSMUSG00000024234,73.88118293640407
ENSMUSG00000024235,90.61763936142371
ENSMUSG00000024236,88.27968245659949
ENSMUSG00000024238,63.822734013783474
ENSMUSG00000024240,72.61624356625666
ENSMUSG00000024241,84.40198900811305
ENSMUSG00000024242,55.0510337607956
ENSMUSG00000024246,58.74116723370846
ENSMUSG00000024247,61.67669894442991
ENSMUSG00000024248,96.55413068132252
ENSMUSG00000024251,75.98796126668411
ENSMUSG00000024253,76.08392218441944
ENSMUSG00000024254,42.81601674954201
ENSMUSG00000024256,53.04457820814795
ENSMUSG00000024258,70.9936316845503
ENSMUSG00000024259,75.38166274099277
ENSMUSG00000024260,56.39012474919306
ENSMUSG00000024261,22.90848817935968
ENSMUSG00000024266,9.927593125708803
ENSMUSG00000024268,39.12588327662915
ENSMUSG00000024269,59.95812614498822
ENSMUSG00000024270,57.26249672860507
ENSMUSG00000024271,87.89583878565821
ENSMUSG00000024273,69.80284393265288
ENSMUSG00000024274,35.24818982814272
ENSMUSG00000024276,62.70609788013609
ENSMUSG00000024277,66.21303323737241
ENSMUSG00000024283,94.53022768908662
ENSMUSG00000024286,76.41542353659601
ENSMUSG00000024287,87.92637180493763
ENSMUSG00000024290,97.94992584838175
ENSMUSG00000024292,29.865654715170546
ENSMUSG00000024293,86.77484079211376
ENSMUSG00000024294,94.52586582918957
ENSMUSG00000024295,14.913198988048503
ENSMUSG00000024298,93.7145598883364
ENSMUSG00000024299,49.8691442030882
ENSMUSG00000024301,10.704004187385502
ENSMUSG00000024302,57.873157114193496
ENSMUSG00000024304,58.98979324784088
ENSMUSG00000024308,98.8092122481026
ENSMUSG00000024309,66.91965454069614
ENSMUSG00000024312,46.83765157463142
ENSMUSG00000024313,52.91372241123615
ENSMUSG00000024317,83.4249323911716
ENSMUSG00000024319,78.08165401727297
ENSMUSG00000024325,37.04527610573148
ENSMUSG00000024327,70.74500567041787
ENSMUSG00000024330,27.06970252115502
ENSMUSG00000024331,94.99694669807207
ENSMUSG00000024334,98.70016575067608
ENSMUSG00000024335,94.774491843322
ENSMUSG00000024338,97.38288406176395
ENSMUSG00000024339,77.29651923580214
ENSMUSG00000024340,77.14385413940505
ENSMUSG00000024346,88.81619122393789
ENSMUSG00000024347,37.922009945040564
ENSMUSG00000024349,96.47125534327837
ENSMUSG00000024350,75.95306638750763
ENSMUSG00000024352,33.878565820465845
ENSMUSG00000024354,42.253336822821254
ENSMUSG00000024357,70.8060717089767
ENSMUSG00000024359,93.79743522638053
ENSMUSG00000024360,93.04719532408619
ENSMUSG00000024366,61.175085056267996
ENSMUSG00000024369,81.44900985780336
ENSMUSG00000024370,91.65576201692402
ENSMUSG00000024371,74.82770653406612
ENSMUSG00000024376,59.74439501003228
ENSMUSG00000024378,63.107388990665626
ENSMUSG00000024379,80.88196807118555
ENSMUSG00000024381,62.67120300095961
ENSMUSG00000024382,66.88039780162262
ENSMUSG00000024383,76.56808863299311
ENSMUSG00000024384,84.93413591555439
ENSMUSG00000024386,52.582221059059584
ENSMUSG00000024387,90.2250719706883
ENSMUSG00000024388,37.764982988746404
ENSMUSG00000024391,13.60900287882753
ENSMUSG00000024392,76.50266073453722
ENSMUSG00000024393,49.31954985605863
ENSMUSG00000024395,29.625752420832242
ENSMUSG00000024397,62.26555003053302
ENSMUSG00000024399,35.24382796824566
ENSMUSG00000024400,87.228474221408
ENSMUSG00000024401,59.395446218267466
ENSMUSG00000024402,71.77440460612405
ENSMUSG00000024403,34.21442903253947
ENSMUSG00000024404,95.96091773532234
ENSMUSG00000024406,20.862775887638488
ENSMUSG00000024409,84.43252202739248
ENSMUSG00000024410,78.46985954811132
ENSMUSG00000024411,20.91948006630027
ENSMUSG00000024413,84.21006717264241
ENSMUSG00000024414,83.68228212509814
ENSMUSG00000024420,66.04728256128412
ENSMUSG00000024421,86.94931518799616
ENSMUSG00000024422,76.79490534764022
ENSMUSG00000024423,98.17674256302887
ENSMUSG00000024424,68.28927854837302
ENSMUSG00000024425,91.25883276629155
ENSMUSG00000024426,68.8824914943732
ENSMUSG00000024427,48.83538340748495
ENSMUSG00000024429,57.136002791590336
ENSMUSG00000024430,19.6370932565646
ENSMUSG00000024431,81.17421268428858
ENSMUSG00000024436,87.28954025996684
ENSMUSG00000024437,11.087847858326791
ENSMUSG00000024442,53.11872982639798
ENSMUSG00000024446,68.67748407921137
ENSMUSG00000024448,54.680275669545495
ENSMUSG00000024451,71.29023815755038
ENSMUSG00000024454,83.01055570095089
ENSMUSG00000024456,75.97051382709587
ENSMUSG00000024457,85.31797958649568
ENSMUSG00000024459,16.522725290063683
ENSMUSG00000024462,52.36412806420658
ENSMUSG00000024471,68.76035941725553
ENSMUSG00000024472,75.84401989008113
ENSMUSG00000024474,94.69161650527785
ENSMUSG00000024477,77.86356102241996
ENSMUSG00000024479,77.51461223065516
ENSMUSG00000024480,60.721451626973746
ENSMUSG00000024481,27.737067085405215
ENSMUSG00000024483,92.65462793335078
ENSMUSG00000024485,44.32085841402774
ENSMUSG00000024486,46.26624792811655
ENSMUSG00000024487,88.51086103114369
ENSMUSG00000024491,86.51312919829014
ENSMUSG00000024493,86.32993108261363
ENSMUSG00000024498,90.32539474832069
ENSMUSG00000024500,26.74256302887551
ENSMUSG00000024501,95.08418389601326
ENSMUSG00000024502,39.91101805809997
ENSMUSG00000024503,91.53799179970339
ENSMUSG00000024505,48.72197505016139
ENSMUSG00000024507,68.79089243653493
ENSMUSG00000024511,51.12535985344151
ENSMUSG00000024513,62.6057751025037
ENSMUSG00000024515,94.19872633691006
ENSMUSG00000024516,97.04702084969031
ENSMUSG00000024517,51.736020239029926
ENSMUSG00000024518,16.854226642240253
ENSMUSG00000024519,18.564075721887814
ENSMUSG00000024521,80.17534676786183
ENSMUSG00000024524,60.35069353572363
ENSMUSG00000024525,36.77920265201082
ENSMUSG00000024526,56.26799267207537
ENSMUSG00000024527,82.7357585274361
ENSMUSG00000024528,71.9445171421094
ENSMUSG00000024529,45.20195411323388
ENSMUSG00000024530,25.726249672860508
ENSMUSG00000024533,60.6603855884149
ENSMUSG00000024534,41.93055919043881
ENSMUSG00000024535,15.397365436622175
ENSMUSG00000024537,74.95420047108087
ENSMUSG00000024538,78.35645119078775
ENSMUSG00000024539,90.59146820204134
ENSMUSG00000024542,78.29102329233186
ENSMUSG00000024544,35.3921312047457
ENSMUSG00000024548,58.217744046061235
ENSMUSG00000024552,62.80642065776847
ENSMUSG00000024556,80.56355229870017
ENSMUSG00000024558,43.26092645904214
ENSMUSG00000024560,52.63020151792725
ENSMUSG00000024561,63.48687080170985
ENSMUSG00000024563,76.66404955072844
ENSMUSG00000024565,15.650353310651663
ENSMUSG00000024566,68.86504405478496
ENSMUSG00000024570,56.28544011166361
ENSMUSG00000024571,88.95140888074675
ENSMUSG00000024575,49.19741777894094
ENSMUSG00000024576,97.95428770827881
ENSMUSG00000024578,29.61266684114106
ENSMUSG00000024579,44.77885370321905
ENSMUSG00000024580,87.93509552473175
ENSMUSG00000024581,83.82186164180406
ENSMUSG00000024583,88.9252377213644
ENSMUSG00000024587,94.80938672249847
ENSMUSG00000024588,77.3881182936404
ENSMUSG00000024589,90.8924365349385
ENSMUSG00000024590,29.660647300008726
ENSMUSG00000024592,61.95585797784175
ENSMUSG00000024593,3.123091686295036
ENSMUSG00000024594,85.27436098752507
ENSMUSG00000024597,81.20474570356801
ENSMUSG00000024598,41.81715083311524
ENSMUSG00000024601,74.52673820116897
ENSMUSG00000024603,95.89548983686645
ENSMUSG00000024604,75.56486085666928
ENSMUSG00000024608,99.42423449358807
ENSMUSG00000024610,99.98255256041176
ENSMUSG00000024613,81.5536944953328
ENSMUSG00000024614,95.24557271220448
ENSMUSG00000024617,50.0218092994853
ENSMUSG00000024619,96.37529442554306
ENSMUSG00000024620,59.64407223239989
ENSMUSG00000024621,57.17089767076682
ENSMUSG00000024622,71.77004274622699
ENSMUSG00000024639,83.04545058012737
ENSMUSG00000024640,78.67050510337607
ENSMUSG00000024642,75.8571054697723
ENSMUSG00000024644,66.18686207799004
ENSMUSG00000024645,75.10250370758091
ENSMUSG00000024646,94.69597836517491
