gen_name,hematopoietic stem cell and hematopoietic multipotent progenitor cell,long term hematopoietic stem cell,"megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell"
ENSMUSG00000026077,54.32726135564069,53.91290751309514,26.890000781799706
ENSMUSG00000026078,80.98272222656556,78.86795403017747,81.76843092799625
ENSMUSG00000026080,58.44343679149402,59.9953092017825,66.17934485184895
ENSMUSG00000026082,73.12563521225862,66.06598389492612,75.93620514424204
ENSMUSG00000026083,92.85825971386132,92.52599484012197,95.60237667109686
ENSMUSG00000026087,92.57290282229692,91.00148541943554,95.3756547572512
ENSMUSG00000026088,81.06481119537175,84.3327339535611,79.97810960831835
ENSMUSG00000026090,50.15245094206864,29.97810960831835,38.8984442185912
ENSMUSG00000026094,92.24845594558674,92.50644984754905,84.4539129075131
ENSMUSG00000026095,85.72824642326637,86.80322101477601,88.53099835822063
ENSMUSG00000026096,69.99843640059417,67.39504338988351,73.66898600578531
ENSMUSG00000026097,87.31139082167148,89.14080212649519,86.38104917520131
ENSMUSG00000026098,65.19036822766007,64.6626534281917,66.812602611211
ENSMUSG00000026102,83.20303338284731,82.27660073489173,72.21874755687593
ENSMUSG00000026103,88.31600343991869,88.56227034633727,91.35329528574779
ENSMUSG00000026104,95.22711281369713,96.77116722695645,88.21046048002502
ENSMUSG00000026107,77.49980455007427,78.13306230943631,63.685403799546556
ENSMUSG00000026109,40.75521851301696,41.189117348135404,41.642561175826756
ENSMUSG00000026110,73.36799312016261,71.1164099757642,71.87084668907826
ENSMUSG00000026111,90.86467047142523,90.76694550856071,91.66210616839966
ENSMUSG00000026112,93.4446094910484,94.80494097412243,95.29747478695958
ENSMUSG00000026113,90.72394652490033,91.82628410601204,81.42053006019859
ENSMUSG00000026114,52.66202798842936,47.49433195215386,54.61261824720507
ENSMUSG00000026116,72.70346337268391,71.8004847158158,77.48807755453053
ENSMUSG00000026117,50.72707372371198,54.12008443436791,44.93393792510359
ENSMUSG00000026121,37.96028457509186,29.376123837072942,34.75099679462122
ENSMUSG00000026123,87.58111171917756,85.16925963568134,76.01829411304823
ENSMUSG00000026124,51.571417402861385,48.514580564459386,40.66922054569619
ENSMUSG00000026125,30.615276366194983,0.0,5.277147994683762
ENSMUSG00000026126,98.22140567586585,97.84223281995152,94.55476506918927
ENSMUSG00000026127,93.88241732468143,93.12407161285279,94.90657493550152
ENSMUSG00000026131,88.17527949339379,97.47869595809554,69.40035962786334
ENSMUSG00000026134,99.67946212180439,99.72637010397935,99.25338128371511
ENSMUSG00000026135,65.32718317567038,69.48244859666953,67.25041044484404
ENSMUSG00000026141,40.09459776405285,37.53420373700258,36.55695410835744
ENSMUSG00000026142,67.54358533343758,68.19638808537253,67.22695645375654
ENSMUSG00000026150,95.24665780627004,94.98866390430771,94.84403095926824
ENSMUSG00000026153,50.605894769759985,58.4668907825815,46.62653428191697
ENSMUSG00000026154,76.81572981002267,74.74005159878038,78.15260730200923
ENSMUSG00000026155,78.9813149871003,77.66007348917208,86.74067703854273
ENSMUSG00000026156,55.300601985771245,52.02877022906731,60.534750996794614
ENSMUSG00000026158,95.38347275428035,95.12547885231804,92.76835274802595
ENSMUSG00000026159,75.99484012196075,72.9692752716754,77.14799468376202
ENSMUSG00000026162,59.45586740677039,57.73590806035494,61.953717457587366
ENSMUSG00000026163,11.480728637323118,0.0,11.848174497693691
ENSMUSG00000026167,44.67203502462669,59.21741849738097,33.71902118677195
ENSMUSG00000026170,63.18896098819482,58.079899929638025,57.25119224454694
ENSMUSG00000026171,73.96216089437885,75.94011414275663,67.98921116409976
ENSMUSG00000026172,81.38534907356735,81.88960988194825,79.91556563208506
ENSMUSG00000026173,55.14033304667344,55.9729497302791,57.673364084121644
ENSMUSG00000026174,89.0782581502619,87.77265264639199,93.17488859354233
ENSMUSG00000026175,14.021577671800484,14.95191931827066,17.402861386912676
ENSMUSG00000026176,83.01149245563286,80.23610351028067,83.54311625361582
ENSMUSG00000026177,31.963880853725275,50.08208896880619,43.511062465796265
ENSMUSG00000026179,79.11422093659604,76.28019701352513,76.63982487686654
ENSMUSG00000026180,57.122195293565795,53.38128371511219,65.39754514893285
ENSMUSG00000026181,72.15620358064264,64.69783441482292,71.65585177077632
ENSMUSG00000026185,8.509889766241889,59.57313736220781,12.53224923774529
ENSMUSG00000026187,78.87968102572121,77.01508873426629,76.467828942225
ENSMUSG00000026189,77.2926276288015,74.80650457352826,76.1472910640294
ENSMUSG00000026192,74.3765147369244,70.79978109608318,79.67711672269564
ENSMUSG00000026193,52.39230709092331,55.8517707763271,54.21780939723243
ENSMUSG00000026196,57.61863810491752,57.42709717770307,66.34743178797592
ENSMUSG00000026197,76.53819091548745,72.00375263857399,79.66148072863733
ENSMUSG00000026198,58.78742866077711,62.301618325385036,73.3093581424439
ENSMUSG00000026199,75.00977249628646,74.75568759283871,73.90352591666016
ENSMUSG00000026200,66.57415370182159,66.6327886795403,71.06950199358924
ENSMUSG00000026201,95.75091861465093,93.30779454303807,96.96270815417091
ENSMUSG00000026202,98.07286373231177,97.75232585411618,98.67875850207177
ENSMUSG00000026203,70.04534438276913,70.04143538425456,64.42420451880228
ENSMUSG00000026204,37.12375889297162,0.0,38.67172230474553
ENSMUSG00000026205,23.719802986474864,0.0,34.41873192088187
ENSMUSG00000026207,57.44664217027597,58.81870064889375,51.46196544445313
ENSMUSG00000026208,11.277460714564928,22.832460323665078,2.4001250879524667
ENSMUSG00000026209,89.16816511609726,90.43468063482136,87.60847470877961
ENSMUSG00000026211,71.43303885544523,83.85583613478227,50.652802751934956
ENSMUSG00000026213,77.00727073723712,75.17004143538425,74.9980455007427
ENSMUSG00000026219,88.01891955281057,88.65217731217263,90.56367758580251
ENSMUSG00000026220,9.514502384489095,24.44687671018685,8.181533891017121
ENSMUSG00000026222,94.17950121178954,94.58603705730592,88.83199124384332
ENSMUSG00000026223,86.55695410835744,90.3056836838402,82.76913454772887
ENSMUSG00000026224,27.304354624345244,30.040653584551634,37.5693847236338
ENSMUSG00000026227,26.839183801110156,27.722617465405364,26.100383081854428
ENSMUSG00000026228,40.817762489250256,37.59674771323587,39.32452505668048
ENSMUSG00000026229,95.54374169337817,95.44601673051363,96.45062934876086
ENSMUSG00000026234,99.13611132827769,99.10093034164646,99.44883120944414
ENSMUSG00000026235,45.72355562504886,45.508560706746934,40.30959268235478
ENSMUSG00000026237,26.67500586349777,46.990071143772965,25.865843170979595
ENSMUSG00000026238,99.79673207724181,99.6990071143773,99.9022750371355
ENSMUSG00000026239,76.81182081150808,72.1444765850989,81.39316707059652
ENSMUSG00000026240,87.72965366273161,87.00257993901963,83.80111015557814
ENSMUSG00000026245,93.4211554999609,92.60417481041358,95.32092877804706
ENSMUSG00000026248,87.87819560628567,85.72824642326637,88.73426628097882
ENSMUSG00000026249,58.41998280040654,57.48964115393637,65.93307794543038
ENSMUSG00000026251,38.99226018294113,33.93792510358846,31.944335861152375
ENSMUSG00000026253,34.46563990305684,26.22156203580643,29.00085997967321
ENSMUSG00000026254,91.52920021890392,90.1454147447424,93.55797044797123
ENSMUSG00000026255,38.273004456258306,44.24986318505199,4.9878821046048
ENSMUSG00000026259,10.628566961144555,0.0,0.8951606598389493
ENSMUSG00000026260,95.67273864435931,95.64537565475725,97.22070205613322
ENSMUSG00000026269,82.11633179579391,78.87186302869205,82.94894847939958
ENSMUSG00000026270,67.34422640919396,63.08341802830115,69.07200375263858
ENSMUSG00000026271,44.85575795481198,51.23915252912204,45.76655460870925
ENSMUSG00000026273,70.03361738722539,68.38011101555782,71.45649284653271
ENSMUSG00000026274,63.63067782034243,58.56461574544601,69.9710734109921
ENSMUSG00000026275,82.33132671409585,81.63161597998592,85.53279649753733
ENSMUSG00000026276,70.3346102728481,68.24720506606208,74.29051676960363
ENSMUSG00000026277,92.89344070049253,94.1482292236729,91.52920021890392
ENSMUSG00000026278,57.9039949964819,54.51880228285513,51.89977327808616
ENSMUSG00000026279,71.04604800250176,76.54209991400204,72.68391838011101
ENSMUSG00000026280,86.07614729106403,87.8508326166836,89.05480415917441
ENSMUSG00000026281,95.15675084043468,92.95598467672582,97.17379407395825
ENSMUSG00000026283,78.68814009850676,72.16011257915721,78.93831600343992
ENSMUSG00000026285,51.07106559299508,53.63927761707451,55.9338597451333
ENSMUSG00000026288,93.75732937221484,91.13830036744585,90.75912751153155
ENSMUSG00000026289,74.73614260026581,81.42834805722774,78.58650613712767
ENSMUSG00000026301,10.640293956688296,0.0,24.58760065671175
ENSMUSG00000026303,53.15065280275193,57.96262997420061,49.94136502228129
ENSMUSG00000026304,63.364865921350955,62.719881166445155,58.595887733562655
ENSMUSG00000026305,94.78539598154953,93.05761863810493,88.32773043546244
ENSMUSG00000026307,62.64170119615354,61.41427566257525,66.22625283402392
ENSMUSG00000026308,50.25408490344774,24.962864514111484,46.51317332499414
ENSMUSG00000026309,89.9460558204988,88.58181533891018,92.7370807599093
ENSMUSG00000026311,57.0401063247596,56.653115471816115,65.48354311625361
ENSMUSG00000026312,37.014306934563365,43.57360644202955,32.71831756703932
ENSMUSG00000026313,99.4136502228129,99.46446720350247,98.70221249315925
ENSMUSG00000026315,49.22601829411305,54.19435540614494,44.3280431553436
ENSMUSG00000026317,66.7539676334923,71.80830271284498,68.53256195762646
ENSMUSG00000026319,89.28934407004925,89.73887889922601,85.49761551090612
ENSMUSG00000026321,52.5525760300211,49.530920178250334,49.78891408021265
ENSMUSG00000026331,37.041669924165426,36.65467907122195,35.09107966538973
ENSMUSG00000026333,70.88187006488937,67.28168243296068,75.4827613165507
ENSMUSG00000026335,90.59494957391917,95.62973966069893,80.70518333203034
ENSMUSG00000026339,67.02759752951295,65.10046126182472,69.21272769916348
ENSMUSG00000026341,98.40121960753655,98.33867563130326,98.23704166992417
ENSMUSG00000026342,69.41990462043624,69.25572668282386,66.85951059338598
ENSMUSG00000026343,8.341802830114926,0.0,9.068876553826911
ENSMUSG00000026344,46.22781643342975,43.28824955046517,53.76827456805566
ENSMUSG00000026347,48.07286373231178,51.17269955437417,40.35259166601517
ENSMUSG00000026348,45.98936752404034,42.979438667813305,58.64279571573763
ENSMUSG00000026349,91.63474317879759,89.34797904776796,93.32733953561097
ENSMUSG00000026353,94.6915800171996,94.59385505433508,94.41404112266437
ENSMUSG00000026354,30.69345633648659,23.543898053318742,46.27472441560472
ENSMUSG00000026355,98.51848956297397,97.7093268704558,98.97193339066531
ENSMUSG00000026356,96.95098115862716,96.84934719724806,97.24806504573529
ENSMUSG00000026357,98.01813775310765,97.67414588382456,95.59064967555312
ENSMUSG00000026358,97.82268782737863,96.95879915565632,85.11844265499178
ENSMUSG00000026360,96.30208740520678,93.75342037370025,90.54022359471503
ENSMUSG00000026361,76.58118989914784,81.40098506762567,78.19560628566961
ENSMUSG00000026365,28.95395199749824,48.678758502071766,27.48416855601595
ENSMUSG00000026374,96.86498319130638,96.64217027597529,97.29888202642482
ENSMUSG00000026377,94.65639903056837,94.57821906027675,95.58674067703853
ENSMUSG00000026380,51.20397154249081,49.78500508169807,51.02415761082011
ENSMUSG00000026383,60.81228989132984,66.5936986943945,61.60972558830428
ENSMUSG00000026384,66.10507388007193,69.4707216011258,66.14807286373231
ENSMUSG00000026385,93.45633648659214,91.1500273629896,96.21999843640059
ENSMUSG00000026387,5.722773825345946,0.0,20.401063247595967
ENSMUSG00000026388,57.90790399499648,53.3382847314518,60.710655929950754
ENSMUSG00000026389,68.06739113439136,71.07341099210383,91.06402939566884
ENSMUSG00000026393,81.77624892502541,85.07153467281682,78.72332108513798
ENSMUSG00000026394,34.403095926823546,45.438198733484484,34.469548901571414
ENSMUSG00000026395,98.12758971151591,97.8070518333203,95.06293487608475
ENSMUSG00000026398,56.58275349855367,53.06074583691658,50.1407239465249
ENSMUSG00000026399,68.93127980611368,82.34305370963959,82.92158548979751
ENSMUSG00000026401,25.584395277929794,38.273004456258306,34.57900085997967
ENSMUSG00000026404,63.15768900007818,58.48643577515441,64.14666562426706
ENSMUSG00000026405,39.586427957157376,44.44531311078102,38.14009850676256
ENSMUSG00000026407,48.15495270111798,49.980455007427096,14.017668673285904
ENSMUSG00000026409,62.188257368462196,63.8573997341881,64.55711046829802
ENSMUSG00000026411,85.06371667578766,90.11805175514034,87.34657180830271
ENSMUSG00000026413,21.73794073958252,19.11109373778438,15.86662497068251
ENSMUSG00000026414,35.712610429208034,31.889609881948246,37.05339691970917
ENSMUSG00000026415,0.0,30.76772730826362,13.079509029786568
ENSMUSG00000026417,11.723086545227112,46.360722382925495,23.098272222656554
ENSMUSG00000026418,46.735986240325225,25.654757251192244,50.53162379798296
ENSMUSG00000026421,89.16034711906809,86.82667500586349,87.72965366273161
ENSMUSG00000026425,69.70526151200063,62.50488624814322,68.76710186850129
ENSMUSG00000026426,68.13775310765382,68.11429911656633,65.79626299742006
ENSMUSG00000026427,88.1127355171605,87.87037760925651,88.10882651864593
ENSMUSG00000026429,72.90282229692752,67.93057618638105,80.9944492221093
ENSMUSG00000026430,95.89946055820498,95.52419670080525,90.18059573137363
ENSMUSG00000026432,12.919240090688767,27.859432413415686,16.19888984442186
ENSMUSG00000026433,75.33031037448205,80.4706434211555,71.67539676334923
ENSMUSG00000026434,87.61629270580877,85.50152450942069,95.10202486123055
ENSMUSG00000026435,53.38128371511219,48.78430146196545,73.98952388398092
ENSMUSG00000026436,82.63231959971856,80.40419044640763,77.63271049957001
ENSMUSG00000026437,71.58548979751387,83.19912438433273,58.91251661324368
ENSMUSG00000026439,78.87577202720662,84.59854585255258,81.10781017903214
ENSMUSG00000026442,63.669767805488235,64.00985067625675,60.218122117113595
ENSMUSG00000026447,63.35313892580721,83.52357126104292,58.95942459541865
ENSMUSG00000026450,28.027519349542647,0.0,4.870612149167383
ENSMUSG00000026452,38.51145336564772,38.468454381987335,32.51114064576656
ENSMUSG00000026455,75.85020717692127,81.23680713001329,82.93331248534126
ENSMUSG00000026456,85.43507153467282,87.02994292862168,85.1145336564772
ENSMUSG00000026457,93.92932530685638,96.45453834727543,93.91759831131264
ENSMUSG00000026458,54.47971229770933,56.97756234852631,58.07208193260887
ENSMUSG00000026459,45.731373622078024,22.070205613321868,36.60386209053241
ENSMUSG00000026463,91.97873504808068,88.82808224532874,84.3718239387069
ENSMUSG00000026466,74.38433273395356,77.68352748025956,78.59041513564225
ENSMUSG00000026468,24.157610820107887,22.44937846923618,26.467828942225
ENSMUSG00000026469,80.68172934094285,81.48307403643187,81.93651786412322
ENSMUSG00000026470,81.54561801266516,84.95817371589399,76.92127276991634
ENSMUSG00000026471,69.1267297318427,74.63059964037214,63.00132905949496
ENSMUSG00000026473,93.65569541083575,95.67273864435931,82.67922758189353
ENSMUSG00000026475,32.210147760143855,30.34555546868892,35.028535689156435
ENSMUSG00000026478,56.30912360253303,57.3606442029552,56.700023453991086
ENSMUSG00000026479,36.63513407864905,31.975607849269018,39.08216714877648
ENSMUSG00000026480,90.45031662887968,90.5480415917442,87.8742866077711
ENSMUSG00000026482,68.45047298882027,72.19138456727386,62.64170119615354
ENSMUSG00000026483,65.29200218903917,66.5350637166758,62.860605112970056
ENSMUSG00000026484,89.89132984129466,89.42225001954499,85.14580564459385
ENSMUSG00000026489,89.27761707450551,94.36322414197483,75.02931748885936
ENSMUSG00000026490,65.79235399890548,70.52224220154797,68.63028692049097
ENSMUSG00000026491,88.53881635524978,89.54342897349699,94.04268626377922
ENSMUSG00000026492,77.08545070752874,73.15299820186068,82.18278477054179
ENSMUSG00000026494,44.72285200531624,34.15682902040497,58.302712844969115
ENSMUSG00000026495,62.62997420060981,70.15870533969198,60.13994214682199
ENSMUSG00000026496,94.89093894144321,93.78860136033148,96.42717535767336
ENSMUSG00000026497,7.262919240090689,0.0,9.6943163161598
ENSMUSG00000026499,73.72762098350402,76.8704557892268,76.20201704323352
ENSMUSG00000026500,80.37291845829098,82.11633179579391,86.44750214994919
ENSMUSG00000026502,80.29082948948479,80.22437651473693,83.23039637244938
ENSMUSG00000026504,72.78946134000469,70.01016339613791,69.50199358924245
ENSMUSG00000026509,77.4528965678993,80.29473848799937,66.32006879837385
ENSMUSG00000026510,67.28950042998983,62.90751309514503,64.81901336877492
ENSMUSG00000026511,93.94105230240012,93.12798061136736,94.8518489562974
ENSMUSG00000026514,38.16746149636463,31.959971855210696,34.680634821358765
ENSMUSG00000026516,85.18098663122508,81.78406692205456,86.55304510984287
ENSMUSG00000026519,76.19419904620436,83.1248534125557,71.55421780939723
ENSMUSG00000026520,90.12196075365492,88.92971620670784,90.8255804862794
ENSMUSG00000026525,44.17559221327496,28.5200531623798,53.608005628957855
ENSMUSG00000026526,92.42436087874286,90.8255804862794,95.43038073645532
ENSMUSG00000026527,37.84301461965445,32.765225549214286,40.33304667344226
ENSMUSG00000026532,52.12649519193183,59.78031428348057,68.6850128996951
ENSMUSG00000026535,3.873817527949339,17.828942225001953,22.320381518255022
ENSMUSG00000026536,57.036197326245016,64.49065749355015,50.12508795246657
ENSMUSG00000026544,99.48401219607537,99.63255413962942,98.9328434055195
ENSMUSG00000026546,57.509186146509265,48.59666953326558,55.2497850050817
ENSMUSG00000026547,99.31983425846298,99.39019623172544,99.24165428817136
ENSMUSG00000026548,41.04448440309593,54.40935032444688,21.999843640059417
ENSMUSG00000026553,95.95809553592369,95.99718552106951,95.81346259088421
ENSMUSG00000026554,95.66882964584474,96.22781643342975,94.17950121178954
ENSMUSG00000026556,66.94941755922133,65.80408099444922,62.426706277851615
ENSMUSG00000026558,84.67672582284419,85.02853568915644,93.26870455789226
ENSMUSG00000026563,92.04518802282855,90.80212649519194,91.94746305996404
ENSMUSG00000026565,74.46642170275976,77.60925650848253,74.22015479634118
ENSMUSG00000026566,73.43444609491048,83.44930028926589,58.25189586427957
ENSMUSG00000026567,42.89344070049253,37.0885779063404,34.653271831756705
ENSMUSG00000026568,85.7008834336643,86.73676804002814,86.33414119302635
ENSMUSG00000026571,65.49917911031193,68.75537487295756,64.69783441482292
ENSMUSG00000026573,0.0,63.72058478617778,0.0
ENSMUSG00000026574,19.04073176452193,13.247595965913533,0.0
ENSMUSG00000026575,73.20381518255023,73.47353608005629,72.32038151825503
ENSMUSG00000026576,61.17582675318584,63.931670705965125,55.159878039246344
ENSMUSG00000026577,74.20842780079744,72.69173637714019,73.64944101321241
ENSMUSG00000026578,71.24149792823079,73.96606989289344,68.65374091157845
ENSMUSG00000026579,49.66773512626065,48.0298647486514,53.36955671956844
ENSMUSG00000026580,63.11859901493237,64.03330466734423,63.15768900007818
ENSMUSG00000026581,94.40622312563521,92.09991400203268,97.1425220858416
ENSMUSG00000026582,36.20905324055977,0.0,42.45563286685951
ENSMUSG00000026584,73.19599718552107,70.06098037682746,79.93511062465797
ENSMUSG00000026585,68.73973887889923,67.02759752951295,67.68430927996248
ENSMUSG00000026586,58.85779063403957,59.49886639043077,56.711750449534826
ENSMUSG00000026587,35.76733640841216,31.64334297552967,33.35939332343054
ENSMUSG00000026589,57.302009225236496,49.867094050504264,47.72496286451411
ENSMUSG00000026592,0.0,40.12586975216949,0.0
ENSMUSG00000026594,76.0456571026503,74.99413650222813,77.88679540301774
ENSMUSG00000026596,75.28731139082167,71.24931592525995,72.9067312954421
ENSMUSG00000026600,83.26948635759518,81.52607302009226,76.03783910562115
ENSMUSG00000026601,44.910483934016106,42.31490892033461,51.2469705261512
ENSMUSG00000026602,28.559143147525607,0.0,2.1147681963880856
ENSMUSG00000026603,92.48690485497616,93.45633648659214,91.71292314908919
ENSMUSG00000026604,59.28387147212884,67.70385427253538,71.57767180048472
ENSMUSG00000026605,70.66296614807285,64.11148463763584,80.19310452662029
ENSMUSG00000026608,66.67187866468612,70.50269720897506,73.74325697756234
ENSMUSG00000026609,34.250644984754906,0.0,20.600422171839575
ENSMUSG00000026610,41.873192088187004,45.58283167852396,33.86756313032601
ENSMUSG00000026611,32.894222500195454,0.0,39.293253068563835
ENSMUSG00000026614,38.71472128840591,49.085294347588146,49.97263701039793
ENSMUSG00000026615,95.85255257603002,96.17309045422563,97.11906809475413
ENSMUSG00000026616,53.44773668986006,53.119380814635285,51.626143382065514
ENSMUSG00000026617,63.62676882182785,63.21241497928231,67.56313032601048
ENSMUSG00000026618,85.82988038464545,85.14580564459385,90.4464076303651
ENSMUSG00000026620,41.01712141349386,0.0,39.805331873973884
ENSMUSG00000026621,3.283558752247674,0.0,27.89070440153233
ENSMUSG00000026622,59.381596434993355,57.99781096083183,74.20060980376827
ENSMUSG00000026623,75.41630834180283,70.8975060589477,70.70987413024783
ENSMUSG00000026626,90.35650066452975,87.05730591822375,89.84051286060512
ENSMUSG00000026627,87.99546556172308,74.4156047220702,82.6440465952623
ENSMUSG00000026628,28.359784223282,14.080212649519193,33.6682042060824
ENSMUSG00000026630,43.54624345242748,49.22992729262763,20.70596513173325
ENSMUSG00000026632,60.81619888984442,61.25791572199203,63.247595965913526
ENSMUSG00000026634,92.76444374951137,92.70971777030724,90.39559064967555
ENSMUSG00000026637,70.232976311469,67.19177546712532,66.7539676334923
ENSMUSG00000026638,65.97607692909077,72.77773434446095,47.89304980064107
ENSMUSG00000026639,58.752247674145885,53.24446876710187,58.90078961769994
ENSMUSG00000026640,53.959815495270114,52.28676413102963,53.299194746306
ENSMUSG00000026641,83.23430537096395,81.02963020874053,81.04526620279884
ENSMUSG00000026643,94.55867406770385,95.1528418419201,93.07716363067782
ENSMUSG00000026644,36.19341724650145,46.04800250175905,38.761629270580876
ENSMUSG00000026646,62.41497928230787,60.304120084434366,71.73794073958251
ENSMUSG00000026648,68.97427878977406,65.35845516378703,72.19138456727386
ENSMUSG00000026649,58.599796732077245,54.46016730513642,59.76076929090767
ENSMUSG00000026650,21.94511766085529,0.0,15.264639199437106
ENSMUSG00000026655,98.67094050504261,98.78821046048003,97.82268782737863
ENSMUSG00000026656,65.59299507466187,59.58095535923697,80.0875615667266
ENSMUSG00000026657,79.68884371823938,75.59221327495895,81.7371589398796
ENSMUSG00000026659,78.26596825893206,76.65546087092487,79.13767492768353
ENSMUSG00000026662,85.92760534750997,80.84981627706982,86.57259010241576
ENSMUSG00000026663,71.62848878117425,72.65264639199437,72.46892346180908
ENSMUSG00000026664,85.69697443514971,88.04237354389805,76.66327886795403
ENSMUSG00000026667,82.46423266359159,83.66429520756782,83.91838011101555
ENSMUSG00000026669,65.83144398405129,63.403955906496755,82.97631146900164
ENSMUSG00000026670,81.41271206316941,81.66679696661716,87.66710968649832
ENSMUSG00000026672,62.915331092174185,66.87123758892972,90.9897584238918
ENSMUSG00000026674,36.85403799546556,35.17316863419592,34.278007974356974
ENSMUSG00000026675,61.00773981705887,64.32257055742319,60.413572042842624
ENSMUSG00000026676,29.62239074349152,31.404894066140255,38.937534203737
ENSMUSG00000026678,38.046282542412634,36.10351028066609,26.948635759518414
ENSMUSG00000026679,53.9011805175514,58.29489484793996,51.723868344930025
ENSMUSG00000026683,72.21483855836135,64.18184661089829,83.1834883902744
ENSMUSG00000026686,43.38988351184426,43.874599327652255,39.175983113126414
ENSMUSG00000026687,92.28754593073255,92.6393557970448,94.79712297709327
ENSMUSG00000026688,72.50019544992573,76.19810804471895,82.53068563833946
ENSMUSG00000026694,69.08373074818232,69.88116644515675,76.04174810413572
ENSMUSG00000026696,74.78305058244078,76.5694629036041,71.50730982722226
ENSMUSG00000026698,86.40450316628879,87.10421390039872,83.70338519271363
ENSMUSG00000026700,56.223125635212256,57.81799702916113,55.91431475256039
ENSMUSG00000026701,99.0344773668986,99.09311234461731,99.3159252599484
ENSMUSG00000026705,99.02665936986944,99.06184035650067,97.47478695958095
ENSMUSG00000026707,62.035806426393556,60.706746931436165,62.41107028379329
ENSMUSG00000026708,74.16151981862247,76.6085528887499,77.83988742084279
ENSMUSG00000026709,75.3811273551716,68.63419591900555,80.33382847314519
ENSMUSG00000026712,60.6598389492612,45.93855054335079,40.02814478930498
ENSMUSG00000026715,56.813384410913926,54.6673442264092,56.80556641388477
ENSMUSG00000026718,82.06942381361895,74.5367836760222,79.2432178875772
ENSMUSG00000026721,95.61801266515518,88.79290125869753,93.78078336330232
ENSMUSG00000026723,66.04252990383863,65.75717301227425,67.62567430224377
ENSMUSG00000026725,5.7696818075209135,23.598624032522867,7.669455085607067
ENSMUSG00000026726,45.11375185677429,33.214760378391055,37.80783363302322
ENSMUSG00000026727,93.66351340786491,92.96771167226956,94.23422719099366
ENSMUSG00000026728,96.88061918536471,96.82198420764601,97.56078492690172
ENSMUSG00000026730,70.14697834414822,70.54960519115002,69.93589242436087
ENSMUSG00000026737,78.16824329606756,72.28129153310921,80.19701352513486
ENSMUSG00000026739,81.28371511218826,78.64905011336096,75.90884215463998
ENSMUSG00000026740,83.88710812289891,84.67281682432962,80.99054022359472
ENSMUSG00000026743,87.40911578453601,88.937534203737,87.90555859588774
ENSMUSG00000026748,73.29763114690017,92.06864201391603,59.909311234461725
ENSMUSG00000026749,83.47275428035339,83.92619810804472,69.28308967242593
ENSMUSG00000026750,93.26088656086311,91.84582909858494,95.33656477210538
ENSMUSG00000026753,90.4268626377922,91.72465014463295,92.18200297083887
ENSMUSG00000026754,75.30294738487999,64.38120553514189,71.50340082870768
ENSMUSG00000026755,92.54163083418028,91.22038933625205,92.51035884606364
ENSMUSG00000026761,86.94003596278634,82.46814166210616,85.25134860448753
ENSMUSG00000026764,43.901962317254316,46.024548510671565,47.44351497146431
ENSMUSG00000026765,50.89906965835353,43.976233289031356,47.58423891798921
ENSMUSG00000026766,90.43077163630679,89.1212571339223,92.38917989211164
ENSMUSG00000026767,69.35345164568838,77.67570948323039,73.94652490032054
ENSMUSG00000026768,21.655851770776327,0.0,3.2444687671018686
ENSMUSG00000026770,46.90016417793761,58.34180283011492,46.26690641857556
ENSMUSG00000026771,66.6327886795403,66.34743178797592,71.74966773512627
ENSMUSG00000026773,71.71448674849503,65.40145414744742,70.27206629661481
ENSMUSG00000026774,0.0,33.762020170432336,36.986943944961304
ENSMUSG00000026775,93.9879602845751,94.5704010632476,93.39770150887344
ENSMUSG00000026778,77.49198655304511,89.04698616214526,69.06027675709483
ENSMUSG00000026779,55.35532796497537,50.594167774216245,64.6821984207646
ENSMUSG00000026781,80.27519349542646,79.51293878508326,73.55953404737706
ENSMUSG00000026782,78.9617699945274,79.10640293956688,71.47603783910562
ENSMUSG00000026784,64.04112266437339,67.92666718786647,78.1995152841842
ENSMUSG00000026785,60.593385974513325,71.55421780939723,61.05855679774842
ENSMUSG00000026786,75.2208584160738,72.63310139942148,78.3988742084278
ENSMUSG00000026787,36.0214213118599,32.77304354624345,37.2293018528653
ENSMUSG00000026788,65.09655226331013,69.2674536783676,68.34102103041201
ENSMUSG00000026790,78.44187319208818,77.2339926510828,82.6401375967477
ENSMUSG00000026791,61.58627159721679,63.34532092877805,68.9860057853178
ENSMUSG00000026792,58.670158705339695,60.87092486904855,60.07348917207411
ENSMUSG00000026796,69.76780548823392,73.00445625830663,68.04393714330389
ENSMUSG00000026797,73.39535610976468,78.99695098115863,80.34164647017434
ENSMUSG00000026798,77.04636072238293,76.5069189273708,79.96638261277461
ENSMUSG00000026799,76.1863810491752,76.80009381596436,77.85161441638651
ENSMUSG00000026803,75.31076538190915,76.79618481744977,77.2339926510828
ENSMUSG00000026805,8.66234070831053,0.0,6.676569462903605
ENSMUSG00000026806,72.08584160738019,71.64803377374717,71.10468298022047
ENSMUSG00000026807,39.86787585020718,46.974435149714644,42.26409193964506
ENSMUSG00000026809,54.86670315065281,52.17731217262137,51.0476116019076
ENSMUSG00000026810,88.70690329137675,87.84692361816903,90.51676960362755
ENSMUSG00000026811,64.80728637323118,63.80267375498397,67.59049331561255
ENSMUSG00000026812,74.18106481119537,73.87616292705809,74.19279180673911
ENSMUSG00000026814,97.04479712297709,98.37776561644907,93.886326323196
