gen_name,reticular cell
ENSMUSG00000000581,95.66322639686817
ENSMUSG00000000594,89.15552392089074
ENSMUSG00000000600,93.98037520972088
ENSMUSG00000000605,90.7824495398851
ENSMUSG00000000606,31.66912400223702
ENSMUSG00000000617,1.4133916315013473
ENSMUSG00000000628,39.31059026895114
ENSMUSG00000000631,75.57577914484722
ENSMUSG00000000673,10.930906502618333
ENSMUSG00000000682,81.93095734404393
ENSMUSG00000000686,20.423000660938534
ENSMUSG00000000690,48.065483756164525
ENSMUSG00000000693,59.75901164268647
ENSMUSG00000000708,71.12207026285017
ENSMUSG00000000711,77.0450963445015
ENSMUSG00000000730,36.534648431542024
ENSMUSG00000000731,30.71330520107784
ENSMUSG00000000732,72.67273374345416
ENSMUSG00000000738,73.61330011693528
ENSMUSG00000000739,75.46392800854136
ENSMUSG00000000740,99.80680258274442
ENSMUSG00000000743,85.9779348212924
ENSMUSG00000000751,72.08805734912806
ENSMUSG00000000753,97.31557272865932
ENSMUSG00000000759,59.10315725252936
ENSMUSG00000000776,67.04967207280492
ENSMUSG00000000782,36.575321572016875
ENSMUSG00000000787,93.42620367075092
ENSMUSG00000000791,16.66581930957344
ENSMUSG00000000792,7.94651482027556
ENSMUSG00000000794,34.897554527428944
ENSMUSG00000000804,60.262341756062845
ENSMUSG00000000805,5.526462962021455
ENSMUSG00000000811,49.48904367278458
ENSMUSG00000000817,20.21963495856424
ENSMUSG00000000823,49.275509685291574
ENSMUSG00000000826,81.99196705475622
ENSMUSG00000000827,93.31943667700442
ENSMUSG00000000838,80.44130357415223
ENSMUSG00000000861,30.265900655854388
ENSMUSG00000000869,16.604809598861152
ENSMUSG00000000876,77.15694748080736
ENSMUSG00000000881,52.58020234887386
ENSMUSG00000000884,35.28394936194011
ENSMUSG00000000901,63.66363312827291
ENSMUSG00000000902,90.91972138898775
ENSMUSG00000000903,27.459453963089125
ENSMUSG00000000915,38.42594946362296
ENSMUSG00000000916,57.176267222532914
ENSMUSG00000000934,43.15420204382531
ENSMUSG00000000942,26.183334180690427
ENSMUSG00000000948,38.75641872998119
ENSMUSG00000000957,93.49229752402258
ENSMUSG00000000958,76.00284711983323
ENSMUSG00000000959,78.41781483552799
ENSMUSG00000000976,70.23234531496263
ENSMUSG00000000982,45.828461030047286
ENSMUSG00000001014,31.338654735878794
ENSMUSG00000001016,99.97966342976257
ENSMUSG00000001017,87.36590573999695
ENSMUSG00000001018,88.96741064619452
ENSMUSG00000001020,81.28527123900554
ENSMUSG00000001021,26.48329859169251
ENSMUSG00000001025,99.78138186994764
ENSMUSG00000001029,85.34241700137272
ENSMUSG00000001034,56.022166861558794
ENSMUSG00000001036,82.11907061874015
ENSMUSG00000001039,78.40256240784991
ENSMUSG00000001052,65.77863643296557
ENSMUSG00000001053,43.64736387208297
ENSMUSG00000001054,75.19446845289542
ENSMUSG00000001056,86.81173420102701
ENSMUSG00000001062,62.931516599725455
ENSMUSG00000001065,46.70801769281611
ENSMUSG00000001082,84.59504804514718
ENSMUSG00000001089,88.7081193756673
ENSMUSG00000001095,12.207026285017033
ENSMUSG00000001098,89.22161777416238
ENSMUSG00000001100,82.38853017438609
ENSMUSG00000001105,94.84467944481163
ENSMUSG00000001119,96.09537851441354
ENSMUSG00000001120,52.17855508668463
ENSMUSG00000001123,93.97529106716152
ENSMUSG00000001127,88.47424881793685
ENSMUSG00000001128,41.893334689104684
ENSMUSG00000001131,85.40342671208501
ENSMUSG00000001134,74.02003152168388
ENSMUSG00000001138,51.57862626468046
ENSMUSG00000001143,79.96847831613198
ENSMUSG00000001150,52.89541918755402
ENSMUSG00000001151,60.15049061975698
ENSMUSG00000001156,57.53724134424729
ENSMUSG00000001157,69.9272967614012
ENSMUSG00000001158,91.01632009761553
ENSMUSG00000001166,28.28308505770502
ENSMUSG00000001173,74.8995881844527
ENSMUSG00000001175,99.25771518633383
ENSMUSG00000001211,75.87065941328996
ENSMUSG00000001225,30.220143372820175
ENSMUSG00000001227,38.17682647821445
ENSMUSG00000001228,31.45559001474401
ENSMUSG00000001229,67.08017692816107
ENSMUSG00000001240,97.81381869947633
ENSMUSG00000001247,72.03213178097513
ENSMUSG00000001248,70.18658803192842
ENSMUSG00000001249,25.908790482485127
ENSMUSG00000001260,6.5432914738929275
ENSMUSG00000001270,96.827495042961
ENSMUSG00000001280,67.12085006863593
ENSMUSG00000001281,35.05516294676902
ENSMUSG00000001285,80.06507702475977
ENSMUSG00000001288,73.12522243123696
ENSMUSG00000001289,98.79505821343231
ENSMUSG00000001300,49.64665209212467
ENSMUSG00000001305,74.33524836036402
ENSMUSG00000001313,39.12756113681428
ENSMUSG00000001323,58.52356500076262
ENSMUSG00000001333,38.44628603386039
ENSMUSG00000001334,37.67858050739743
ENSMUSG00000001348,61.12156184859423
ENSMUSG00000001349,46.65717626722253
ENSMUSG00000001366,82.64782144491332
ENSMUSG00000001376,65.59560730082872
ENSMUSG00000001380,81.84452692053486
ENSMUSG00000001383,88.87081193756673
ENSMUSG00000001403,45.57425390207941
ENSMUSG00000001415,71.74741979765112
ENSMUSG00000001416,94.27017133560425
ENSMUSG00000001418,93.96003863948346
ENSMUSG00000001419,64.4059179419391
ENSMUSG00000001420,30.07270323859881
ENSMUSG00000001424,77.40607046621587
ENSMUSG00000001435,78.47374040368092
ENSMUSG00000001436,58.38629315165997
ENSMUSG00000001440,74.79790533326555
ENSMUSG00000001441,93.45162438354771
ENSMUSG00000001444,7.234734861965529
ENSMUSG00000001445,72.97269815445625
ENSMUSG00000001467,64.34490823122681
ENSMUSG00000001472,93.49738166658193
ENSMUSG00000001473,91.26544308302404
ENSMUSG00000001482,49.870354364736386
ENSMUSG00000001493,39.132645279373634
ENSMUSG00000001494,8.820987340485027
ENSMUSG00000001496,13.691595912349383
ENSMUSG00000001497,3.3962072296507197
ENSMUSG00000001504,12.161269001982816
ENSMUSG00000001506,98.93741420509431
ENSMUSG00000001507,59.49463622959988
ENSMUSG00000001508,13.096751232904571
ENSMUSG00000001510,9.487010015760843
ENSMUSG00000001517,27.14423712440897
ENSMUSG00000001518,74.9351771823682
ENSMUSG00000001520,32.96049621231379
ENSMUSG00000001521,77.75687630281153
ENSMUSG00000001524,62.468859626823935
ENSMUSG00000001525,96.81224261528293
ENSMUSG00000001542,66.45991153591947
ENSMUSG00000001552,89.67410646194519
ENSMUSG00000001555,84.35100920229803
ENSMUSG00000001558,16.66073516701408
ENSMUSG00000001569,85.83049468707102
ENSMUSG00000001576,78.49407697391835
ENSMUSG00000001583,26.17316589557171
ENSMUSG00000001588,29.147389292795772
ENSMUSG00000001604,72.33209619197723
ENSMUSG00000001622,17.72840510447913
ENSMUSG00000001627,93.0601454064772
ENSMUSG00000001630,45.85896588540342
ENSMUSG00000001632,53.85632213127256
ENSMUSG00000001642,91.58574406426357
ENSMUSG00000001657,4.896029284661142
ENSMUSG00000001661,29.8591692511058
ENSMUSG00000001663,96.46652092124664
ENSMUSG00000001665,68.85962682393615
ENSMUSG00000001666,85.04753673293
ENSMUSG00000001670,23.834460318267325
ENSMUSG00000001672,25.76135034826377
ENSMUSG00000001674,84.41710305556967
ENSMUSG00000001687,84.70181503889368
ENSMUSG00000001700,54.12578168691851
ENSMUSG00000001707,76.96883420611114
ENSMUSG00000001729,75.02669174843662
ENSMUSG00000001739,81.40729066043012
ENSMUSG00000001741,46.402969139254665
ENSMUSG00000001750,73.72006711068178
ENSMUSG00000001751,82.46479231277645
ENSMUSG00000001755,68.53424170013727
ENSMUSG00000001761,77.77721287304897
ENSMUSG00000001763,45.564085616960696
ENSMUSG00000001767,71.57455895063298
ENSMUSG00000001768,66.57176267222533
ENSMUSG00000001773,42.51360008134628
ENSMUSG00000001774,82.50038131069195
ENSMUSG00000001783,89.75036860033555
ENSMUSG00000001785,61.187655701865886
ENSMUSG00000001786,67.81737759926789
ENSMUSG00000001794,98.63236565153287
ENSMUSG00000001802,49.47379124510651
ENSMUSG00000001827,41.8679139763079
ENSMUSG00000001829,72.19482434287457
ENSMUSG00000001833,98.43916823427729
ENSMUSG00000001844,73.06421272052468
ENSMUSG00000001847,95.31750470283187
ENSMUSG00000001855,65.02109919162133
ENSMUSG00000001864,40.70872947277442
ENSMUSG00000001865,26.717169149422947
ENSMUSG00000001870,79.7396919009609
ENSMUSG00000001891,90.0910061518125
ENSMUSG00000001901,10.890233362143475
ENSMUSG00000001909,71.69657837205754
ENSMUSG00000001910,57.94905689155524
ENSMUSG00000001911,89.46057247445218
ENSMUSG00000001918,94.21424576745132
ENSMUSG00000001924,86.1914688087854
ENSMUSG00000001930,38.11581676750216
ENSMUSG00000001942,62.616299761045305
ENSMUSG00000001943,22.33972240581626
ENSMUSG00000001946,77.7365397325741
ENSMUSG00000001948,46.1487620112868
ENSMUSG00000001962,78.41273069296864
ENSMUSG00000001964,88.69286694798923
ENSMUSG00000001983,37.81585235650007
ENSMUSG00000001985,4.519802735268697
ENSMUSG00000001986,71.79317708068534
ENSMUSG00000001995,48.54847729930347
ENSMUSG00000001998,63.93817682647821
ENSMUSG00000001999,81.82927449285678
ENSMUSG00000002006,36.39737658243937
ENSMUSG00000002007,25.034317962275658
ENSMUSG00000002010,90.29945599674615
ENSMUSG00000002012,46.25044486247394
ENSMUSG00000002014,97.40200315216838
ENSMUSG00000002015,96.38517464029691
ENSMUSG00000002017,55.67136102496314
ENSMUSG00000002020,63.84157811785043
ENSMUSG00000002028,80.49214499974579
ENSMUSG00000002031,71.99654278305964
ENSMUSG00000002032,26.117240327418777
ENSMUSG00000002033,41.75606284000203
ENSMUSG00000002043,87.45742030606539
ENSMUSG00000002052,68.35629671055976
ENSMUSG00000002055,35.60425034317962
ENSMUSG00000002058,69.8306980527734
ENSMUSG00000002059,93.11607097463013
ENSMUSG00000002064,93.99562763739895
ENSMUSG00000002068,32.14703340281662
ENSMUSG00000002076,20.48909451421018
ENSMUSG00000002083,62.09771721999084
ENSMUSG00000002100,19.111291880624332
ENSMUSG00000002102,94.70232345314963
ENSMUSG00000002103,68.47323198942499
ENSMUSG00000002104,38.86826986628705
ENSMUSG00000002105,68.91046824952973
ENSMUSG00000002107,92.52631043774467
ENSMUSG00000002108,64.05511210534344
ENSMUSG00000002109,44.05409527683156
ENSMUSG00000002111,53.70379785449184
ENSMUSG00000002129,64.6194519294321
ENSMUSG00000002147,79.89730032030099
ENSMUSG00000002204,37.39386852407341
ENSMUSG00000002205,75.40800244038843
ENSMUSG00000002210,66.91240022370228
ENSMUSG00000002221,63.18572372769332
ENSMUSG00000002222,66.5870150999034
ENSMUSG00000002227,54.77146779195689
ENSMUSG00000002228,23.198942498347655
ENSMUSG00000002233,97.0308607453353
ENSMUSG00000002249,53.0530276068941
ENSMUSG00000002250,62.972189740200314
ENSMUSG00000002257,38.3852763231481
ENSMUSG00000002265,76.54685037368448
ENSMUSG00000002266,41.13071330520108
ENSMUSG00000002274,63.14505058721846
ENSMUSG00000002279,72.0117952107377
ENSMUSG00000002280,61.762163811073265
ENSMUSG00000002289,93.8939447862118
ENSMUSG00000002297,82.21566932736793
ENSMUSG00000002307,66.58193095734404
ENSMUSG00000002308,73.0032030098124
ENSMUSG00000002319,65.0007626213839
ENSMUSG00000002320,79.17026793431288
ENSMUSG00000002324,19.340078295795415
ENSMUSG00000002325,85.3678377141695
ENSMUSG00000002326,78.40764655040927
ENSMUSG00000002329,83.76633280797193
ENSMUSG00000002332,84.35609334485738
ENSMUSG00000002342,78.77878895724237
ENSMUSG00000002343,60.008134628094965
ENSMUSG00000002345,82.62748487467589
ENSMUSG00000002346,41.14596573287915
ENSMUSG00000002365,81.38695409019269
ENSMUSG00000002372,74.2539020794143
ENSMUSG00000002379,97.01560831765723
ENSMUSG00000002384,7.961767247953633
ENSMUSG00000002393,81.2903553815649
ENSMUSG00000002395,93.84310336061823
ENSMUSG00000002396,78.20936499059434
ENSMUSG00000002409,45.27428949107733
ENSMUSG00000002413,66.2768824037826
ENSMUSG00000002416,95.57171183079973
ENSMUSG00000002428,61.60963953429254
ENSMUSG00000002455,69.63750063551782
ENSMUSG00000002458,67.31913162845086
ENSMUSG00000002459,24.5767451319335
ENSMUSG00000002475,34.958564238141236
ENSMUSG00000002477,92.07890589252122
ENSMUSG00000002486,48.48238344603183
ENSMUSG00000002489,58.0253190299456
ENSMUSG00000002496,67.0395037876862
ENSMUSG00000002500,18.226651075296154
ENSMUSG00000002504,96.84783161319844
ENSMUSG00000002524,90.84345925059739
ENSMUSG00000002546,63.45518328333927
ENSMUSG00000002550,72.14398291728101
ENSMUSG00000002565,27.195078550002545
ENSMUSG00000002578,39.9715288016676
ENSMUSG00000002580,90.78753368244446
ENSMUSG00000002602,94.91585744064264
ENSMUSG00000002603,59.57598251054959
ENSMUSG00000002608,54.28339010625858
ENSMUSG00000002617,48.5332248716254
ENSMUSG00000002625,81.44796380090497
ENSMUSG00000002635,71.26951039707153
ENSMUSG00000002658,76.5926076567187
ENSMUSG00000002660,90.68585083125731
ENSMUSG00000002661,77.56876302811531
ENSMUSG00000002664,7.529615130408257
ENSMUSG00000002668,37.16508210890233
ENSMUSG00000002679,78.34663683969698
ENSMUSG00000002688,58.45747114749098
ENSMUSG00000002699,47.05882352941176
ENSMUSG00000002718,62.10280136255021
ENSMUSG00000002728,90.84854339315675
ENSMUSG00000002731,76.95358177843306
ENSMUSG00000002732,95.56662768824037
ENSMUSG00000002733,58.92521226295185
ENSMUSG00000002741,69.45955564594031
ENSMUSG00000002748,83.30875997762978
ENSMUSG00000002763,70.8678631348823
ENSMUSG00000002767,81.83944277797549
ENSMUSG00000002768,85.61187655701866
ENSMUSG00000002769,10.483501957394886
ENSMUSG00000002771,29.2389038588642
ENSMUSG00000002778,93.63973765824394
ENSMUSG00000002781,56.922060094565055
ENSMUSG00000002791,15.948955208704053
ENSMUSG00000002797,61.85876251970105
ENSMUSG00000002799,23.40230820072195
ENSMUSG00000002803,55.92048401037165
ENSMUSG00000002804,74.65554934160353
ENSMUSG00000002808,77.59418374091209
ENSMUSG00000002812,80.54807056789872
ENSMUSG00000002814,34.01291372210077
ENSMUSG00000002820,57.80670089989324
ENSMUSG00000002825,69.85103462301083
ENSMUSG00000002831,16.828511871472877
ENSMUSG00000002833,77.57384717067467
ENSMUSG00000002835,58.90487569271442
ENSMUSG00000002844,90.75194468452895
ENSMUSG00000002845,72.12364634704358
ENSMUSG00000002846,52.71747419797651
ENSMUSG00000002847,64.68046164014439
ENSMUSG00000002870,51.68030911586761
ENSMUSG00000002871,73.19131628450862
ENSMUSG00000002881,78.54491839951191
ENSMUSG00000002885,87.35573745487824
ENSMUSG00000002897,57.25761350348264
ENSMUSG00000002900,78.81946209771722
ENSMUSG00000002908,32.691036656667855
ENSMUSG00000002910,58.5744064263562
ENSMUSG00000002944,95.97335909298896
ENSMUSG00000002948,67.3140474858915
ENSMUSG00000002949,75.43850729574457
ENSMUSG00000002957,81.86994763333163
ENSMUSG00000002963,73.29299913569577
ENSMUSG00000002968,82.2919314657583
ENSMUSG00000002980,85.7847374040368
ENSMUSG00000002981,89.51649804260512
ENSMUSG00000002983,85.94742996593624
ENSMUSG00000002984,84.46794448116324
ENSMUSG00000002985,99.94915857440643
ENSMUSG00000002992,12.38497127459454
ENSMUSG00000002996,89.01316792922873
ENSMUSG00000002997,45.980985306828
ENSMUSG00000003031,76.16553968173267
ENSMUSG00000003032,97.2088057349128
ENSMUSG00000003033,76.9840866337892
ENSMUSG00000003037,83.63414510142864
ENSMUSG00000003038,92.00772789669023
ENSMUSG00000003039,95.01754029182979
ENSMUSG00000003051,4.113071330520108
ENSMUSG00000003062,86.31857237276932
ENSMUSG00000003068,85.84066297218975
ENSMUSG00000003070,53.368244445574256
ENSMUSG00000003072,97.44267629264326
ENSMUSG00000003099,79.54141034114596
ENSMUSG00000003119,83.25283440947683
ENSMUSG00000003123,51.24815699832224
ENSMUSG00000003131,88.25563068788449
ENSMUSG00000003134,46.07249987289644
ENSMUSG00000003135,66.1345264121206
ENSMUSG00000003153,74.10137780263358
ENSMUSG00000003154,48.91961970613656
ENSMUSG00000003161,97.1376277390818
ENSMUSG00000003166,72.27617062382429
ENSMUSG00000003184,87.11169861202907
ENSMUSG00000003190,75.00127103563983
ENSMUSG00000003198,46.47414713508567
ENSMUSG00000003199,79.01774365753215
ENSMUSG00000003200,86.88799633941736
ENSMUSG00000003206,23.59042147541817
ENSMUSG00000003208,62.9976104529971
ENSMUSG00000003226,75.47918043621942
ENSMUSG00000003227,29.58970969545986
ENSMUSG00000003228,82.0529767654685
ENSMUSG00000003233,66.73953937668412
ENSMUSG00000003234,68.85454268137678
ENSMUSG00000003235,70.76618028369516
ENSMUSG00000003269,83.91885708475264
ENSMUSG00000003271,23.570084905180742
ENSMUSG00000003273,50.536377040012205
ENSMUSG00000003279,22.12618841832325
ENSMUSG00000003282,26.22400732116529
ENSMUSG00000003283,34.526412120595865
ENSMUSG00000003299,88.09293812598506
ENSMUSG00000003308,85.35766942905079
ENSMUSG00000003309,9.309065026183335
ENSMUSG00000003316,86.81681834358635
ENSMUSG00000003341,12.822207534699274
ENSMUSG00000003344,53.164878743199964
ENSMUSG00000003345,63.82124154761299
ENSMUSG00000003346,76.48075652041283
ENSMUSG00000003348,52.234480654837554
ENSMUSG00000003352,70.30860745335299
ENSMUSG00000003354,20.051858254105444
ENSMUSG00000003355,83.56296710559764
ENSMUSG00000003360,65.3108953175047
ENSMUSG00000003363,88.0166759875947
ENSMUSG00000003378,45.9453963089125
ENSMUSG00000003379,49.682241090040165
ENSMUSG00000003380,98.59677665361737
ENSMUSG00000003382,57.39488535258529
ENSMUSG00000003402,89.00299964411002
ENSMUSG00000003410,12.664599115359195
ENSMUSG00000003411,16.269256189943565
ENSMUSG00000003418,29.116884437439627
ENSMUSG00000003420,96.65463419594286
ENSMUSG00000003421,72.82525802023488
ENSMUSG00000003423,83.27317097971428
ENSMUSG00000003429,99.51700645686104
ENSMUSG00000003435,78.5703391123087
ENSMUSG00000003436,8.765061772332096
ENSMUSG00000003437,71.7728405104479
ENSMUSG00000003438,80.45147185927092
ENSMUSG00000003444,85.15938786923586
ENSMUSG00000003452,81.23951395597132
ENSMUSG00000003458,84.48319690884134
ENSMUSG00000003464,88.44882810514007
ENSMUSG00000003469,33.78412730692968
ENSMUSG00000003476,6.741573033707865
ENSMUSG00000003477,93.64990594336265
ENSMUSG00000003484,42.152625959631905
ENSMUSG00000003500,55.45274289491078
ENSMUSG00000003518,85.38309014184757
ENSMUSG00000003526,67.69535817784332
ENSMUSG00000003527,60.623315877777216
ENSMUSG00000003528,64.63978849966952
ENSMUSG00000003531,88.10310641110377
ENSMUSG00000003534,89.77070517057298
ENSMUSG00000003541,92.83644313386547
ENSMUSG00000003545,98.19512939142814
ENSMUSG00000003546,59.189587676038435
ENSMUSG00000003549,79.98373074381006
ENSMUSG00000003555,22.41598454420662
ENSMUSG00000003559,78.69235853373328
ENSMUSG00000003573,63.638212415476126
ENSMUSG00000003575,43.89140271493213
ENSMUSG00000003581,79.8108698967919
ENSMUSG00000003585,24.963139966444658
ENSMUSG00000003604,53.312318877421326
ENSMUSG00000003617,95.3022522751538
ENSMUSG00000003623,80.69551070212009
ENSMUSG00000003644,33.1384412018913
ENSMUSG00000003660,72.5252936092328
ENSMUSG00000003662,79.21094107478773
ENSMUSG00000003665,79.41430677716204
ENSMUSG00000003680,46.71818597793482
ENSMUSG00000003721,88.76912908637958
ENSMUSG00000003731,60.10473333672276
ENSMUSG00000003746,87.98617113223854
ENSMUSG00000003752,46.02674258986222
ENSMUSG00000003762,58.96588540342671
ENSMUSG00000003778,80.03965631196299
ENSMUSG00000003779,32.630026945955564
ENSMUSG00000003808,77.62468859626824
ENSMUSG00000003809,63.714474553866495
ENSMUSG00000003810,54.019014693172
ENSMUSG00000003812,53.11403731760639
ENSMUSG00000003813,87.96075041944175
ENSMUSG00000003814,98.8560679241446
ENSMUSG00000003824,44.48116325181758
ENSMUSG00000003847,87.68620672123646
ENSMUSG00000003848,72.42869490060502
ENSMUSG00000003849,47.267273374345415
ENSMUSG00000003863,19.324825868117344
ENSMUSG00000003865,40.017286084701816
ENSMUSG00000003868,75.34699272967615
ENSMUSG00000003872,16.675987594692153
ENSMUSG00000003873,95.8259189587676
ENSMUSG00000003882,22.60409781890284
ENSMUSG00000003923,75.23514159337029
ENSMUSG00000003929,49.743250800752456
ENSMUSG00000003934,31.928415272764248
ENSMUSG00000003948,74.82332604606233
ENSMUSG00000003949,46.27586557527073
ENSMUSG00000003955,90.94005795922517
ENSMUSG00000003970,99.3797346077584
ENSMUSG00000003974,10.432660531801313
ENSMUSG00000003992,90.72652397173216
ENSMUSG00000004018,50.709237887030355
ENSMUSG00000004031,27.784839086887995
ENSMUSG00000004032,91.14342366159947
ENSMUSG00000004035,45.823376887487925
ENSMUSG00000004038,5.745081092073822
ENSMUSG00000004040,92.04331689460572
ENSMUSG00000004043,51.74640296913926
ENSMUSG00000004044,95.11922314301692
ENSMUSG00000004054,51.80232853729218
ENSMUSG00000004056,79.27195078550002
ENSMUSG00000004069,71.76775636788855
ENSMUSG00000004070,85.93217753825817
ENSMUSG00000004071,82.06314505058721
ENSMUSG00000004085,68.98673038792008
ENSMUSG00000004096,91.42813564492349
ENSMUSG00000004098,68.22919314657582
ENSMUSG00000004099,51.77182368193605
ENSMUSG00000004100,67.60892775433423
ENSMUSG00000004105,95.20056942396666
ENSMUSG00000004110,25.32919823071839
ENSMUSG00000004113,35.66017591133255
ENSMUSG00000004127,45.88947074075957
ENSMUSG00000004151,64.09070110325894
ENSMUSG00000004187,36.321114444049016
ENSMUSG00000004207,99.2017896181809
ENSMUSG00000004221,50.216076058772686
ENSMUSG00000004233,47.81127662819665
ENSMUSG00000004263,67.66993746504652
ENSMUSG00000004264,92.81102242106869
ENSMUSG00000004266,58.84386598200213
ENSMUSG00000004267,40.35792363617876
ENSMUSG00000004268,93.59398037520972
ENSMUSG00000004270,76.50617723320961
ENSMUSG00000004285,97.33590929889674
ENSMUSG00000004296,4.01138847933296
ENSMUSG00000004317,46.22502414967716
ENSMUSG00000004319,62.47394376938329
ENSMUSG00000004328,24.09375158879455
ENSMUSG00000004347,30.37775179216025
ENSMUSG00000004356,50.20590777365397
ENSMUSG00000004359,58.69134170522141
ENSMUSG00000004360,37.84127306929687
ENSMUSG00000004364,72.61680817530124
ENSMUSG00000004371,38.91402714932127
ENSMUSG00000004383,57.59825105495958
ENSMUSG00000004393,76.2824749605979
ENSMUSG00000004394,89.51141390004575
ENSMUSG00000004415,45.88438659820021
ENSMUSG00000004446,48.685749148406124
ENSMUSG00000004451,84.58996390258783
ENSMUSG00000004455,91.3417052214144
ENSMUSG00000004460,94.10747877370481
ENSMUSG00000004462,56.63734811124104
ENSMUSG00000004473,88.45391224769944
ENSMUSG00000004500,39.422441405257004
ENSMUSG00000004508,62.88067517413188
ENSMUSG00000004530,82.07839747826529
ENSMUSG00000004535,96.3750063551782
ENSMUSG00000004552,25.197010524175095
ENSMUSG00000004558,90.92988967410646
ENSMUSG00000004561,58.137170166251465
ENSMUSG00000004562,76.18587625197011
ENSMUSG00000004565,54.740962936600745
ENSMUSG00000004567,52.600538919111294
ENSMUSG00000004568,57.527073059128575
ENSMUSG00000004591,89.39447862118054
ENSMUSG00000004609,34.40439269917128
ENSMUSG00000004610,96.15638822512584
ENSMUSG00000004612,50.678733031674206
ENSMUSG00000004626,84.47811276628197
ENSMUSG00000004631,94.26508719304489
ENSMUSG00000004633,40.002033657023745
ENSMUSG00000004637,57.76094361685902
ENSMUSG00000004642,92.06365346484316
ENSMUSG00000004651,42.340739234328126
ENSMUSG00000004655,82.99354313894962
ENSMUSG00000004661,33.036758350704154
ENSMUSG00000004665,94.79892216177743
ENSMUSG00000004667,91.48406121307642
ENSMUSG00000004668,6.080634500991408
ENSMUSG00000004677,58.772687986171135
ENSMUSG00000004698,44.974325080075246
ENSMUSG00000004707,25.07499110275052
ENSMUSG00000004709,29.213483146067414
ENSMUSG00000004730,19.492602572576136
ENSMUSG00000004748,47.75026691748437
ENSMUSG00000004768,60.892775433423154
ENSMUSG00000004771,94.32101276119782
ENSMUSG00000004788,72.59647160506381
ENSMUSG00000004789,80.7056789872388
ENSMUSG00000004791,55.44257460979206
ENSMUSG00000004798,65.93116070974631
