gen_name,intestinal epithelial cell
ENSMUSG00000002748,82.02956225127913
ENSMUSG00000002763,61.642978965321205
ENSMUSG00000002767,93.58158044343377
ENSMUSG00000002768,90.4263786242183
ENSMUSG00000002769,30.75042637862422
ENSMUSG00000002771,22.973280272882317
ENSMUSG00000002778,93.74644684479819
ENSMUSG00000002781,60.12507106310404
ENSMUSG00000002791,4.314951677089255
ENSMUSG00000002797,60.14781125639568
ENSMUSG00000002799,41.222285389425814
ENSMUSG00000002803,49.79533826037522
ENSMUSG00000002804,87.25412166003412
ENSMUSG00000002808,47.33371233655486
ENSMUSG00000002812,74.28084138715178
ENSMUSG00000002814,35.25298465036953
ENSMUSG00000002820,74.15008527572485
ENSMUSG00000002825,78.48777714610574
ENSMUSG00000002833,74.81523592950539
ENSMUSG00000002835,69.14155770324048
ENSMUSG00000002844,85.19613416714043
ENSMUSG00000002845,68.65264354747015
ENSMUSG00000002846,57.771461057418996
ENSMUSG00000002847,26.696986924388856
ENSMUSG00000002870,82.26264923251848
ENSMUSG00000002871,58.29448550312678
ENSMUSG00000002881,54.67879476975555
ENSMUSG00000002885,50.55144968732235
ENSMUSG00000002897,40.90960773166572
ENSMUSG00000002900,53.57021034678795
ENSMUSG00000002908,13.479249573621377
ENSMUSG00000002910,33.138146674246734
ENSMUSG00000002944,46.81637293916998
ENSMUSG00000002948,61.05173393973848
ENSMUSG00000002949,88.82319499715747
ENSMUSG00000002957,85.73621375781694
ENSMUSG00000002963,61.15406480955088
ENSMUSG00000002968,85.71915861284822
ENSMUSG00000002980,67.49289368959636
ENSMUSG00000002981,87.20295622512792
ENSMUSG00000002983,35.7646389994315
ENSMUSG00000002984,95.82148948266061
ENSMUSG00000002985,52.31949971574758
ENSMUSG00000002992,93.93973848777715
ENSMUSG00000002996,78.9368959636157
ENSMUSG00000002997,35.52018192154633
ENSMUSG00000003031,56.17396247868107
ENSMUSG00000003032,77.65776009096076
ENSMUSG00000003033,73.34280841387152
ENSMUSG00000003037,89.97725980670836
ENSMUSG00000003038,98.52188743604322
ENSMUSG00000003039,91.67140420693576
ENSMUSG00000003051,96.16259238203526
ENSMUSG00000003062,86.90733371233655
ENSMUSG00000003068,74.72427515633882
ENSMUSG00000003070,27.447413303013075
ENSMUSG00000003072,98.8914155770324
ENSMUSG00000003099,84.48550312677658
ENSMUSG00000003119,84.53666856168277
ENSMUSG00000003123,38.118249005116546
ENSMUSG00000003131,88.64695849914725
ENSMUSG00000003134,48.988061398521886
ENSMUSG00000003135,58.85162023877203
ENSMUSG00000003153,66.01478112563956
ENSMUSG00000003154,37.25412166003411
ENSMUSG00000003161,95.38942581011939
ENSMUSG00000003166,77.16884593519045
ENSMUSG00000003184,82.86526435474701
ENSMUSG00000003190,67.94769755542922
ENSMUSG00000003198,42.76861853325754
ENSMUSG00000003199,86.02046617396248
ENSMUSG00000003200,82.47299602046617
ENSMUSG00000003206,19.334849346219443
ENSMUSG00000003208,55.713473564525295
ENSMUSG00000003226,78.97100625355316
ENSMUSG00000003228,37.31665719158613
ENSMUSG00000003233,59.35190449118818
ENSMUSG00000003234,71.1142694712905
ENSMUSG00000003235,75.58271745309835
ENSMUSG00000003269,83.04718590108016
ENSMUSG00000003271,57.08357021034679
ENSMUSG00000003273,28.510517339397385
ENSMUSG00000003279,4.519613416714042
ENSMUSG00000003282,31.250710631040363
ENSMUSG00000003283,2.2797043774872088
ENSMUSG00000003299,91.76805002842524
ENSMUSG00000003308,82.5923820352473
ENSMUSG00000003309,85.3951108584423
ENSMUSG00000003316,81.08584422967596
ENSMUSG00000003344,58.862990335417855
ENSMUSG00000003345,80.73337123365548
ENSMUSG00000003346,80.636725412166
ENSMUSG00000003348,44.17282546901649
ENSMUSG00000003352,52.13757816941445
ENSMUSG00000003355,91.0574189880614
ENSMUSG00000003360,58.37976122797044
ENSMUSG00000003363,65.16770892552587
ENSMUSG00000003378,28.772029562251277
ENSMUSG00000003379,12.700397953382602
ENSMUSG00000003380,89.43718021603183
ENSMUSG00000003382,58.92552586696988
ENSMUSG00000003402,91.82490051165435
ENSMUSG00000003410,18.914155770324047
ENSMUSG00000003411,36.09437180216032
ENSMUSG00000003420,90.35815804434337
ENSMUSG00000003421,62.96759522455942
ENSMUSG00000003423,85.53155201819216
ENSMUSG00000003429,99.7896532120523
ENSMUSG00000003435,83.03013075611143
ENSMUSG00000003436,38.45935190449119
ENSMUSG00000003437,70.8413871517908
ENSMUSG00000003438,91.3189312109153
ENSMUSG00000003444,87.05514496873224
ENSMUSG00000003452,73.99090392268334
ENSMUSG00000003458,86.17964752700398
ENSMUSG00000003464,89.17566799317794
ENSMUSG00000003469,14.002274019329164
ENSMUSG00000003476,8.01591813530415
ENSMUSG00000003477,9.886299033541786
ENSMUSG00000003500,59.38601478112564
ENSMUSG00000003518,61.654349061967025
ENSMUSG00000003526,64.29221148379762
ENSMUSG00000003527,58.65264354747015
ENSMUSG00000003528,91.25071063104036
ENSMUSG00000003531,81.13700966458215
ENSMUSG00000003534,72.02387720295621
ENSMUSG00000003541,45.86128482092098
ENSMUSG00000003545,68.20352472996021
ENSMUSG00000003546,87.27686185332576
ENSMUSG00000003549,60.35815804434338
ENSMUSG00000003559,88.12393405343946
ENSMUSG00000003573,43.570210346787945
ENSMUSG00000003575,51.47811256395679
ENSMUSG00000003581,54.54235361000569
ENSMUSG00000003585,38.891415577032404
ENSMUSG00000003604,57.197271176804996
ENSMUSG00000003617,2.5866969869243888
ENSMUSG00000003623,82.44457077885163
ENSMUSG00000003644,89.7384877771461
ENSMUSG00000003660,77.81694144400227
ENSMUSG00000003662,74.59351904491189
ENSMUSG00000003680,53.439454235361005
ENSMUSG00000003721,72.84820920977828
ENSMUSG00000003731,63.5474701534963
ENSMUSG00000003746,76.84479818078454
ENSMUSG00000003752,55.150653780557136
ENSMUSG00000003762,50.13075611142695
ENSMUSG00000003778,82.12052302444572
ENSMUSG00000003779,67.87947697555428
ENSMUSG00000003808,81.39852188743605
ENSMUSG00000003809,75.3951108584423
ENSMUSG00000003810,69.88061398521887
ENSMUSG00000003812,59.53951108584423
ENSMUSG00000003813,83.63843092666288
ENSMUSG00000003814,98.74928936895964
ENSMUSG00000003824,82.31949971574758
ENSMUSG00000003847,73.89425810119386
ENSMUSG00000003848,83.16657191586128
ENSMUSG00000003849,64.50255827174531
ENSMUSG00000003863,41.98976691301876
ENSMUSG00000003865,56.02615122228539
ENSMUSG00000003868,87.02103467879478
ENSMUSG00000003872,6.748152359295053
ENSMUSG00000003873,95.83285957930643
ENSMUSG00000003923,89.72143263217738
ENSMUSG00000003929,44.04206935758954
ENSMUSG00000003934,25.548607163160884
ENSMUSG00000003948,59.02217168845936
ENSMUSG00000003949,10.068220579874929
ENSMUSG00000003955,97.11768050028425
ENSMUSG00000003970,99.69869243888573
ENSMUSG00000003992,50.72768618533258
ENSMUSG00000004018,62.4332006822058
ENSMUSG00000004031,13.064241046048892
ENSMUSG00000004032,92.1148379761228
ENSMUSG00000004035,68.22626492325185
ENSMUSG00000004038,92.95622512791358
ENSMUSG00000004040,70.57418988061399
ENSMUSG00000004043,43.877202956225126
ENSMUSG00000004044,34.400227401932916
ENSMUSG00000004054,65.99772598067084
ENSMUSG00000004056,64.33200682205799
ENSMUSG00000004069,86.00909607731666
ENSMUSG00000004070,84.47413303013076
ENSMUSG00000004071,86.06594656054577
ENSMUSG00000004085,57.731665719158606
ENSMUSG00000004096,94.11028993746446
ENSMUSG00000004099,79.77828311540648
ENSMUSG00000004100,84.73564525298465
ENSMUSG00000004105,22.44457077885162
ENSMUSG00000004110,12.97328027288232
ENSMUSG00000004113,27.94769755542922
ENSMUSG00000004127,61.648664013644115
ENSMUSG00000004151,66.560545764639
ENSMUSG00000004187,20.733371233655486
ENSMUSG00000004207,94.80955088118249
ENSMUSG00000004221,57.401932916429786
ENSMUSG00000004233,52.87094940306992
ENSMUSG00000004263,40.61398521887436
ENSMUSG00000004264,98.40818646958499
ENSMUSG00000004266,50.42069357589539
ENSMUSG00000004267,4.354747015349631
ENSMUSG00000004268,97.21432632177374
ENSMUSG00000004270,92.98465036952814
ENSMUSG00000004285,97.4076179647527
ENSMUSG00000004317,85.6623081296191
ENSMUSG00000004319,87.95906765207503
ENSMUSG00000004328,85.8158044343377
ENSMUSG00000004347,43.53041500852758
ENSMUSG00000004356,60.70494599204094
ENSMUSG00000004359,15.605457646389995
ENSMUSG00000004364,84.00795906765207
ENSMUSG00000004366,97.2996020466174
ENSMUSG00000004371,18.567367822626494
ENSMUSG00000004383,42.171688459351905
ENSMUSG00000004393,83.41671404206936
ENSMUSG00000004394,92.58101193860148
ENSMUSG00000004415,15.434906196702672
ENSMUSG00000004446,62.302444570778846
ENSMUSG00000004451,87.95338260375213
ENSMUSG00000004455,89.89766913018761
ENSMUSG00000004460,91.98976691301876
ENSMUSG00000004462,62.68902785673678
ENSMUSG00000004473,44.16714042069357
ENSMUSG00000004500,35.190449118817504
ENSMUSG00000004508,36.15122228538943
ENSMUSG00000004530,88.90278567367822
ENSMUSG00000004535,94.42865264354748
ENSMUSG00000004552,31.682774303581578
ENSMUSG00000004558,60.818646958499144
ENSMUSG00000004561,58.59010801591813
ENSMUSG00000004562,47.293916998294485
ENSMUSG00000004565,61.80216031836271
ENSMUSG00000004567,45.1335986355884
ENSMUSG00000004568,52.66060261512223
ENSMUSG00000004591,80.52870949403071
ENSMUSG00000004610,97.91927231381466
ENSMUSG00000004626,87.39056281978397
ENSMUSG00000004631,35.74189880613986
ENSMUSG00000004633,69.7839681637294
ENSMUSG00000004637,51.82490051165435
ENSMUSG00000004642,93.00170551449686
ENSMUSG00000004651,24.34906196702672
ENSMUSG00000004654,17.54405912450256
ENSMUSG00000004655,42.75724843661171
ENSMUSG00000004661,40.02842524161455
ENSMUSG00000004665,72.02956225127913
ENSMUSG00000004667,94.32063672541217
ENSMUSG00000004668,34.21830585559977
ENSMUSG00000004677,49.47697555429221
ENSMUSG00000004748,84.13303013075611
ENSMUSG00000004768,45.031267765776015
ENSMUSG00000004771,95.98067083570211
ENSMUSG00000004788,81.98976691301876
ENSMUSG00000004789,91.30187606594656
ENSMUSG00000004791,23.786242183058555
ENSMUSG00000004798,33.07561114269471
ENSMUSG00000004814,36.55486071631609
ENSMUSG00000004815,49.442865264354744
ENSMUSG00000004821,19.579306424104605
ENSMUSG00000004837,3.2802728823194993
ENSMUSG00000004843,91.45537237066516
ENSMUSG00000004846,61.45537237066515
ENSMUSG00000004849,94.61057418988061
ENSMUSG00000004864,96.21375781694145
ENSMUSG00000004865,93.55884025014213
ENSMUSG00000004880,89.07333712336555
ENSMUSG00000004885,4.934621944286526
ENSMUSG00000004891,37.64070494599204
ENSMUSG00000004895,69.74417282546902
ENSMUSG00000004896,63.18362706083002
ENSMUSG00000004897,95.45764638999431
ENSMUSG00000004929,77.99317794201251
ENSMUSG00000004931,63.30869812393405
ENSMUSG00000004933,18.391131324616257
ENSMUSG00000004934,83.18362706083
ENSMUSG00000004936,87.48720864127345
ENSMUSG00000004937,89.39738487777146
ENSMUSG00000004945,80.97214326321773
ENSMUSG00000004947,50.99488345650938
ENSMUSG00000004948,18.220579874928937
ENSMUSG00000004951,52.296759522455936
ENSMUSG00000004952,55.906765207504264
ENSMUSG00000004961,39.732802728823195
ENSMUSG00000004980,98.84593519044913
ENSMUSG00000004988,24.002274019329164
ENSMUSG00000004994,43.62706083001706
ENSMUSG00000004996,78.68675383740762
ENSMUSG00000005034,52.905059693007395
ENSMUSG00000005043,37.36782262649233
ENSMUSG00000005045,7.5611142694712905
ENSMUSG00000005054,96.7765776009096
ENSMUSG00000005069,69.44286526435475
ENSMUSG00000005078,81.21660034110289
ENSMUSG00000005087,44.297896532120525
ENSMUSG00000005102,51.39852188743605
ENSMUSG00000005103,92.17737350767482
ENSMUSG00000005107,39.88629903354178
ENSMUSG00000005124,12.410460488914156
ENSMUSG00000005125,98.72654917566798
ENSMUSG00000005131,15.321205230244459
ENSMUSG00000005142,81.82490051165435
