gen_name,mononuclear cell of bone marrow
ENSG00000087903,75.34847702632938
ENSG00000087995,69.69909285345527
ENSG00000088002,42.613762076849326
ENSG00000088035,82.45445829338448
ENSG00000088038,51.56353713400693
ENSG00000088053,47.905450254443544
ENSG00000088179,81.23755439191682
ENSG00000088205,95.31676377313961
ENSG00000088247,54.32922781916071
ENSG00000088256,56.28733682424958
ENSG00000088280,39.033114536470244
ENSG00000088298,82.71258942399882
ENSG00000088305,74.17951176340438
ENSG00000088325,78.1547311748654
ENSG00000088340,51.15421491260418
ENSG00000088356,86.8795633896305
ENSG00000088367,30.890921159377537
ENSG00000088386,60.155616195884654
ENSG00000088387,45.50851832731027
ENSG00000088448,99.40998598716719
ENSG00000088451,82.1889519876097
ENSG00000088538,61.61221329006564
ENSG00000088543,60.609189468249866
ENSG00000088682,84.55269562652113
ENSG00000088726,59.43284903016447
ENSG00000088727,75.953241389483
ENSG00000088756,59.96754922929419
ENSG00000088766,75.3706025518106
ENSG00000088808,50.18806696659046
ENSG00000088812,73.51943358654768
ENSG00000088826,56.324212700051625
ENSG00000088827,52.116675271037685
ENSG00000088832,98.48440150453574
ENSG00000088833,90.23895567519729
ENSG00000088836,42.09749981562062
ENSG00000088854,69.45202448558153
ENSG00000088876,63.190500774393385
ENSG00000088881,36.26004867615606
ENSG00000088882,87.23725938491039
ENSG00000088888,82.16682646212847
ENSG00000088899,53.536396489416624
ENSG00000088926,0.5605133121911645
ENSG00000088930,94.31373995132385
ENSG00000088970,80.5811638026403
ENSG00000088986,95.34257688620104
ENSG00000088992,61.25451729478575
ENSG00000089006,94.5054945054945
ENSG00000089009,99.74924404454606
ENSG00000089012,38.00796518917324
ENSG00000089022,84.65226049118667
ENSG00000089041,78.3022346780736
ENSG00000089048,85.82122575411167
ENSG00000089050,64.55490817906924
ENSG00000089053,98.093517221034
ENSG00000089057,77.81178552990633
ENSG00000089060,63.64407404675861
ENSG00000089063,98.52127738033778
ENSG00000089091,68.20561988347224
ENSG00000089094,77.46515229736706
ENSG00000089101,19.7212183789365
ENSG00000089123,84.79976399439487
ENSG00000089127,89.4534995206136
ENSG00000089154,82.9190943284903
ENSG00000089157,99.87830960985323
ENSG00000089159,74.44870565675934
ENSG00000089163,44.36905376502692
ENSG00000089169,39.72269341396858
ENSG00000089177,70.18954200162254
ENSG00000089195,78.94018732944907
ENSG00000089199,48.30370971310568
ENSG00000089220,98.9711630651228
ENSG00000089225,12.943432406519657
ENSG00000089234,85.25333726676008
ENSG00000089248,91.98318460063426
ENSG00000089250,54.61317206283649
ENSG00000089280,94.92956707721808
ENSG00000089289,93.97448189394498
ENSG00000089327,97.44450180691791
ENSG00000089335,94.81156427465153
ENSG00000089351,69.10170366546205
ENSG00000089356,48.141455859576666
ENSG00000089472,42.14175086658308
ENSG00000089486,71.42857142857143
ENSG00000089505,39.27649531676377
ENSG00000089558,36.14942104874991
ENSG00000089597,81.95294638247658
ENSG00000089639,59.720480861420455
ENSG00000089682,76.79401135776975
ENSG00000089685,80.5848513902205
ENSG00000089692,51.8290434397817
ENSG00000089693,93.30702854192788
ENSG00000089723,48.52496496791799
ENSG00000089737,93.85647909137842
ENSG00000089775,88.66066819086953
ENSG00000089818,90.13201563537135
ENSG00000089820,76.38837672394719
ENSG00000089847,19.931410871008186
ENSG00000089876,68.93576222435283
ENSG00000089902,79.16881775942178
ENSG00000089916,92.71332694151486
ENSG00000090006,69.39671067187845
ENSG00000090013,85.22014897853823
ENSG00000090020,51.9839221181503
ENSG00000090054,92.21550261818719
ENSG00000090060,97.99395235636847
ENSG00000090061,76.88988863485507
ENSG00000090097,42.34456818349436
ENSG00000090104,94.36536617744672
ENSG00000090238,81.40718342060624
ENSG00000090263,88.28453425768862
ENSG00000090266,96.4009145217199
ENSG00000090273,96.50416697396564
ENSG00000090316,81.960321557637
ENSG00000090339,61.195515893502474
ENSG00000090372,66.50564200899771
ENSG00000090376,91.23091673427244
ENSG00000090382,94.07773434619072
ENSG00000090402,19.92034810826757
ENSG00000090432,75.41854119035327
ENSG00000090447,60.701379157755
ENSG00000090470,78.11416771148315
ENSG00000090487,87.65764436905377
ENSG00000090520,90.06932664650785
ENSG00000090530,49.609115716498266
ENSG00000090534,17.28003540084077
ENSG00000090539,45.49745556456966
ENSG00000090554,59.84954642672764
ENSG00000090565,47.451876982078325
ENSG00000090581,84.13599822995796
ENSG00000090612,85.94660373183864
ENSG00000090615,90.09145217198909
ENSG00000090621,89.71900582638838
ENSG00000090659,49.64599159230031
ENSG00000090661,56.633970056788854
ENSG00000090674,69.92034810826758
ENSG00000090686,82.80109152592374
ENSG00000090776,53.34464193524596
ENSG00000090857,90.49339921823143
ENSG00000090861,81.58787521203628
ENSG00000090863,96.79917398038204
ENSG00000090889,59.78685743786415
ENSG00000090905,80.7212921306881
ENSG00000090924,61.33195663397005
ENSG00000090932,36.521867394350615
ENSG00000090971,51.09152592374069
ENSG00000090975,51.349657054355035
ENSG00000090989,87.0233793052585
ENSG00000091009,70.73161737591268
ENSG00000091039,86.34117560292057
ENSG00000091073,58.32288516852275
ENSG00000091106,38.679106128770556
ENSG00000091127,75.93111586400177
ENSG00000091128,47.00936647245372
ENSG00000091129,10.57968876760823
ENSG00000091136,68.28674681023674
ENSG00000091137,51.3201563537134
ENSG00000091138,2.662438232908032
ENSG00000091140,97.05730511099638
ENSG00000091157,69.04270226417879
ENSG00000091164,95.8883398480714
ENSG00000091181,54.42510509624604
ENSG00000091262,62.873368242495765
ENSG00000091317,96.73279740393835
ENSG00000091409,88.01534036433365
ENSG00000091428,43.745851463972265
ENSG00000091436,86.75787299948374
ENSG00000091483,90.8400324507707
ENSG00000091490,76.3183125599233
ENSG00000091513,70.22273028984438
ENSG00000091527,98.45121321631389
ENSG00000091536,59.521351132089386
ENSG00000091542,73.47149494800502
ENSG00000091583,24.743712663175753
ENSG00000091592,79.02131425621359
ENSG00000091622,35.31233866804337
ENSG00000091640,95.53433144037172
ENSG00000091651,93.85279150379822
ENSG00000091656,24.658898148831035
ENSG00000091664,17.34641197728446
ENSG00000091704,22.77085330776606
ENSG00000091732,83.09609853234015
ENSG00000091831,62.113725200973526
ENSG00000091844,59.17103031196991
ENSG00000091879,67.04034220812744
ENSG00000091947,82.35489342871894
ENSG00000091972,92.57688620104727
ENSG00000091986,60.867320598864225
ENSG00000092010,99.00435135334465
ENSG00000092020,93.84910391621801
ENSG00000092036,81.53993657349362
ENSG00000092051,48.48440150453573
ENSG00000092054,1.7700420384984143
ENSG00000092067,32.893281215428864
ENSG00000092068,56.71509698355336
ENSG00000092094,93.89704255476067
ENSG00000092096,54.878678368611254
ENSG00000092098,69.97934950955084
ENSG00000092108,94.99594365366177
ENSG00000092140,76.14130835607345
ENSG00000092148,89.12899181355557
ENSG00000092199,99.57592742827643
ENSG00000092200,45.217198908474074
ENSG00000092201,95.34995206136145
ENSG00000092203,96.69223394055608
ENSG00000092208,76.41418983700862
ENSG00000092295,47.658381886569806
ENSG00000092330,86.92012685301276
ENSG00000092377,6.619219706468028
ENSG00000092421,71.96327162770115
ENSG00000092439,90.22051773729626
ENSG00000092445,67.6008555203186
ENSG00000092470,79.42694889003614
ENSG00000092529,67.68567003466333
ENSG00000092531,97.15318238808172
ENSG00000092607,26.012242790766283
ENSG00000092621,89.65262924994468
ENSG00000092758,16.56095582270079
ENSG00000092820,95.22088649605428
ENSG00000092841,99.57961501585663
ENSG00000092847,91.30835607345674
ENSG00000092850,49.08179069252895
ENSG00000092853,79.69614278339111
ENSG00000092871,83.88892986208423
ENSG00000092929,67.66354450918209
ENSG00000092931,76.36625119846596
ENSG00000092964,96.7106718784571
ENSG00000092969,39.37606018142931
ENSG00000092978,76.35518843572535
ENSG00000093000,94.62718489564126
ENSG00000093009,78.49030164466406
ENSG00000093010,95.56751972859355
ENSG00000093072,75.9495538019028
ENSG00000093134,50.31344494431743
ENSG00000093144,88.94092484696512
ENSG00000093167,91.48167268972638
ENSG00000093183,79.47119994099859
ENSG00000093217,60.9963861641714
ENSG00000094631,80.98679843646288
ENSG00000094661,73.49362047348625
ENSG00000094755,55.25112471421196
ENSG00000094796,0.45357327236521866
ENSG00000094804,77.25127221771517
ENSG00000094841,76.89357622243527
ENSG00000094880,89.5899402610812
ENSG00000094914,82.29589202743564
ENSG00000094916,95.35732723652187
ENSG00000094963,13.784202374806402
ENSG00000094975,82.20370233793052
ENSG00000095002,94.60137178257983
ENSG00000095015,74.59620915996756
ENSG00000095059,85.7032229515451
ENSG00000095066,72.85935540969099
ENSG00000095110,23.87344199424736
ENSG00000095139,90.56715096983552
ENSG00000095203,6.593406593406594
ENSG00000095209,88.14071834206062
ENSG00000095261,86.04985618408438
ENSG00000095303,91.1276642820267
ENSG00000095319,78.7447451876982
ENSG00000095321,63.68832509772106
ENSG00000095370,76.57275610295744
ENSG00000095380,93.89335496718047
ENSG00000095383,62.52673500995649
ENSG00000095397,43.727413526071246
ENSG00000095464,37.42163876392065
ENSG00000095485,83.60129803082823
ENSG00000095539,35.93185338151781
ENSG00000095564,91.23460432185264
ENSG00000095574,88.71598200457261
ENSG00000095585,88.39516188509478
ENSG00000095587,53.24876465816063
ENSG00000095627,34.80345158197507
ENSG00000095637,65.95987904712737
ENSG00000095713,1.8253558522014897
ENSG00000095752,42.938269783907366
ENSG00000095777,31.728003540084078
ENSG00000095787,95.899402610812
ENSG00000095794,72.42790766280699
ENSG00000095906,82.33645549081791
ENSG00000095917,57.95781399808245
ENSG00000095932,97.05361752341618
ENSG00000095951,70.233793052585
ENSG00000095981,31.17855299063353
ENSG00000096060,95.17294785751162
ENSG00000096063,87.69820783243601
ENSG00000096070,63.802640312707425
ENSG00000096080,80.4963492882956
ENSG00000096092,83.84836639870197
ENSG00000096093,86.63618260933697
ENSG00000096384,99.8524964967918
ENSG00000096401,93.14477468839884
ENSG00000096433,51.23534183936869
ENSG00000096654,70.57305110996386
ENSG00000096696,28.287484327752782
ENSG00000096717,71.35481967696732
ENSG00000096746,97.23430931484623
ENSG00000096872,86.03141824618335
ENSG00000096968,75.37797772697101
ENSG00000096996,57.113356442215505
ENSG00000097007,73.3866804336603
ENSG00000097021,76.21506010767756
ENSG00000097033,93.64997418688694
ENSG00000097046,83.31366619957224
ENSG00000097096,55.16999778744746
ENSG00000099139,98.21520761118077
ENSG00000099194,86.33380042776015
ENSG00000099203,80.50003687587581
ENSG00000099204,94.25105096246035
ENSG00000099219,87.4622022273029
ENSG00000099246,95.98421712515672
ENSG00000099250,58.805959141529605
ENSG00000099251,67.5971679327384
ENSG00000099256,69.55158935024707
ENSG00000099260,47.68419499963124
ENSG00000099282,47.92757577992477
ENSG00000099284,56.8220370233793
ENSG00000099290,83.19566339700569
ENSG00000099308,79.88789733756177
ENSG00000099326,66.21063500258131
ENSG00000099330,58.00944022420532
ENSG00000099331,74.79165130171842
ENSG00000099337,72.70447673132236
ENSG00000099338,61.32826904638985
ENSG00000099341,94.7230621727266
ENSG00000099364,29.202006047643632
ENSG00000099365,43.163212626299874
ENSG00000099377,58.82808466701084
ENSG00000099381,60.29943211151265
ENSG00000099385,69.29345821963273
ENSG00000099399,9.727856036580869
ENSG00000099617,42.12700051626226
ENSG00000099622,97.14949480050151
ENSG00000099624,80.62172726602257
ENSG00000099625,24.76583818865698
ENSG00000099715,51.047274872778225
ENSG00000099725,81.63950143815916
ENSG00000099783,96.9208643705288
ENSG00000099785,68.38999926248248
ENSG00000099795,87.25938491039162
ENSG00000099797,92.66170071539199
ENSG00000099800,93.64259901172652
ENSG00000099804,50.0737517516041
ENSG00000099810,83.85574157386237
ENSG00000099812,31.62843867541854
ENSG00000099814,17.08828084667011
ENSG00000099817,92.3040047201121
ENSG00000099821,60.72719227081643
ENSG00000099840,28.530865108046317
ENSG00000099849,62.62998746220223
ENSG00000099860,71.2626299874622
ENSG00000099864,60.730879858396634
ENSG00000099866,37.47695257762372
ENSG00000099875,71.89689505125747
ENSG00000099889,42.14543845416328
ENSG00000099899,69.16808024190576
ENSG00000099901,94.29161442584262
ENSG00000099904,54.32185264400029
ENSG00000099910,48.698281584187626
ENSG00000099917,74.16476141308355
ENSG00000099937,31.244929567077218
ENSG00000099940,81.20436610369495
ENSG00000099942,92.72070211667527
ENSG00000099949,67.79261007448926
ENSG00000099953,48.447525628733686
ENSG00000099954,41.22722914669224
ENSG00000099956,81.00523637436389
ENSG00000099957,31.908695331514124
ENSG00000099958,66.39870196917177
ENSG00000099968,85.05051994984882
ENSG00000099974,63.92433070285419
ENSG00000099977,81.43668412124788
ENSG00000099984,32.985470904934
ENSG00000099985,60.42849767681982
ENSG00000099991,68.81407183420606
ENSG00000099992,58.488826609631985
ENSG00000099994,16.103694962755366
ENSG00000099995,83.5017331661627
ENSG00000099998,62.917619293458216
ENSG00000099999,55.19949848808909
ENSG00000100003,46.96142783391106
ENSG00000100012,40.526587506453275
ENSG00000100014,71.1888782358581
ENSG00000100023,74.79533888929862
ENSG00000100024,53.481082675713544
ENSG00000100027,66.75271037687145
ENSG00000100028,93.34390441772992
ENSG00000100029,67.09565602183052
ENSG00000100030,88.80079651891732
ENSG00000100031,57.50424072571724
ENSG00000100033,46.02109300095877
ENSG00000100034,85.23489932885906
ENSG00000100036,56.121395383140346
ENSG00000100038,64.10871008186444
ENSG00000100055,77.46883988494727
ENSG00000100056,67.42016372888855
ENSG00000100058,85.92816579393761
ENSG00000100060,90.9100966147946
ENSG00000100065,31.705878014602845
ENSG00000100068,69.5036507117044
ENSG00000100075,71.26631757504241
ENSG00000100077,85.57046979865773
ENSG00000100078,18.02124050446198
ENSG00000100079,58.54782801091526
ENSG00000100083,73.50099564864666
ENSG00000100084,59.73154362416108
ENSG00000100092,48.68353123386681
ENSG00000100095,32.819529463824765
ENSG00000100097,95.08075816800648
ENSG00000100099,88.7823585810163
ENSG00000100100,86.39648941662365
ENSG00000100101,50.20650490449148
ENSG00000100104,76.05280625414854
ENSG00000100105,76.02330555350689
ENSG00000100106,78.43130024338078
ENSG00000100109,81.06055018806697
ENSG00000100116,80.02433807802936
ENSG00000100121,41.135039457187105
ENSG00000100122,34.32775278412862
ENSG00000100124,80.69916660520687
ENSG00000100129,99.39523563684638
ENSG00000100138,97.61781842318756
ENSG00000100139,66.31019986724684
ENSG00000100142,93.1042112250166
ENSG00000100146,4.9081790692528955
ENSG00000100147,43.21115126484254
ENSG00000100150,76.4731912382919
ENSG00000100151,49.29198318460063
ENSG00000100154,68.66656833099786
ENSG00000100156,19.057452614499596
ENSG00000100162,74.21270005162623
ENSG00000100167,45.09919610590751
ENSG00000100170,31.292868205619882
ENSG00000100181,73.30186591931557
ENSG00000100191,26.59119404085847
ENSG00000100196,61.95515893502471
ENSG00000100197,32.19632716277012
ENSG00000100201,98.0271406445903
ENSG00000100206,61.83715613245815
ENSG00000100207,59.44391179290508
ENSG00000100209,72.08496201784791
ENSG00000100211,73.11748654030534
ENSG00000100216,93.9117929050815
ENSG00000100218,36.22686038793421
ENSG00000100219,98.30739730068589
ENSG00000100220,97.26749760306808
ENSG00000100221,81.27443026771886
ENSG00000100225,96.14647097868574
ENSG00000100226,69.77284460505938
ENSG00000100227,82.247953388893
ENSG00000100228,51.224279076628065
ENSG00000100234,80.28984438380411
ENSG00000100239,67.91061287705583
ENSG00000100241,58.69901910170366
ENSG00000100242,72.877793347592
ENSG00000100243,89.02942694889003
ENSG00000100246,58.127443026771886
ENSG00000100249,14.071834206062395
ENSG00000100253,44.83368980013275
ENSG00000100258,59.569289770632054
ENSG00000100263,61.92197064680286
ENSG00000100266,64.94210487499078
ENSG00000100271,75.40747842761265
ENSG00000100276,49.255107308798586
ENSG00000100280,77.02264178774246
ENSG00000100281,85.95766649457924
ENSG00000100284,64.03864591784055
ENSG00000100285,61.33564422155027
ENSG00000100288,82.4138948300022
ENSG00000100290,52.975883177225455
ENSG00000100292,32.06726159746294
ENSG00000100294,59.03458957150233
ENSG00000100296,82.36226860387934
ENSG00000100297,91.24197949701306
ENSG00000100298,58.34869828158419
ENSG00000100299,66.88177594217862
ENSG00000100300,91.17560292056936
ENSG00000100304,66.564643410281
ENSG00000100307,54.77911350394572
ENSG00000100311,26.801386532930156
ENSG00000100312,25.838926174496645
ENSG00000100314,47.10524374953905
ENSG00000100316,99.9262482483959
ENSG00000100319,78.03304078471864
ENSG00000100320,67.43491407920939
ENSG00000100321,89.442436757873
ENSG00000100324,56.66715834501069
ENSG00000100325,84.20237480640165
ENSG00000100330,78.25429603953094
ENSG00000100335,74.43026771885832
ENSG00000100336,88.77129581827569
ENSG00000100341,33.708238070654176
ENSG00000100342,70.69842908769083
ENSG00000100344,51.486097794822626
ENSG00000100345,91.10553875654547
ENSG00000100346,13.142562135850728
ENSG00000100347,86.42967770484549
ENSG00000100348,94.84475256287337
ENSG00000100350,67.61191828305923
ENSG00000100351,42.5215723873442
ENSG00000100353,99.03016446640608
ENSG00000100354,97.85751161590088
ENSG00000100359,72.82247953388892
ENSG00000100360,70.86068294121985
ENSG00000100364,74.73633748801534
ENSG00000100365,94.02242053248764
ENSG00000100368,78.49767681982446
ENSG00000100372,77.55365439929199
ENSG00000100373,11.829780957297736
ENSG00000100376,79.6924551958109
ENSG00000100379,41.566487204071095
ENSG00000100380,98.56921601888044
ENSG00000100385,28.814809351722104
ENSG00000100387,96.37878899623867
ENSG00000100393,80.07596430415222
ENSG00000100395,74.69208643705288
ENSG00000100399,43.045209823733316
ENSG00000100401,69.38933549671805
ENSG00000100403,62.65211298768346
ENSG00000100410,70.98974850652702
ENSG00000100412,88.36197359687293
ENSG00000100413,71.80101777417214
ENSG00000100416,68.78088354598421
ENSG00000100417,56.711409395973156
ENSG00000100418,68.9099491112914
ENSG00000100422,78.70418172431596
ENSG00000100425,73.83656611844532
ENSG00000100426,78.53455269562653
ENSG00000100427,75.26366251198466
ENSG00000100429,50.59370160041301
ENSG00000100433,44.19204956117708
ENSG00000100439,75.50335570469798
ENSG00000100441,75.28578803746589
ENSG00000100442,97.58094254738549
ENSG00000100445,93.83435356589719
ENSG00000100448,76.21874769525776
ENSG00000100450,17.095656021830518
ENSG00000100453,50.22863042997271
ENSG00000100461,89.0773655874327
ENSG00000100462,92.98989601003024
ENSG00000100473,64.90154141160852
ENSG00000100478,76.33306291024412
ENSG00000100479,73.02160926322
ENSG00000100483,75.05715760749318
ENSG00000100485,76.86776310937384
ENSG00000100490,67.91798805221624
ENSG00000100503,90.54133785677409
ENSG00000100504,92.8128918061804
ENSG00000100505,55.409690980160775
ENSG00000100519,97.84276126558005
ENSG00000100522,74.54827052142488
ENSG00000100523,90.323770189542
ENSG00000100526,77.58684268751382
ENSG00000100528,94.44280551663103
ENSG00000100532,82.53558522014897
ENSG00000100554,86.93856479091379
ENSG00000100557,62.85493030459474
ENSG00000100564,87.03812965557933
ENSG00000100565,24.07625931115864
ENSG00000100567,97.27118519064828
ENSG00000100568,91.98687218821448
ENSG00000100575,82.11888782358581
ENSG00000100577,71.32163138874549
ENSG00000100578,78.8074341765617
ENSG00000100580,79.86577181208054
ENSG00000100583,47.2084962017848
ENSG00000100591,94.48336898001327
ENSG00000100592,98.3885242274504
ENSG00000100596,94.99225606608157
ENSG00000100599,73.6853750276569
ENSG00000100600,77.74172136588244
ENSG00000100601,65.34036433365293
ENSG00000100603,97.31543624161074
ENSG00000100605,64.13083560734567
ENSG00000100612,96.47466627332399
ENSG00000100614,91.95368389999263
ENSG00000100625,44.29161442584261
ENSG00000100626,50.86289549376798
ENSG00000100628,41.03547459252157
ENSG00000100629,68.5448779408511
ENSG00000100632,80.97942326130246
ENSG00000100644,99.46529980087027
ENSG00000100647,91.58492514197212
ENSG00000100650,99.40261081200678
ENSG00000100652,35.34183936868501
ENSG00000100664,98.36639870196917
ENSG00000100665,3.359392285566782
ENSG00000100678,67.15465742311379
ENSG00000100697,86.45917840548712
ENSG00000100711,77.15170735304963
ENSG00000100714,92.70595176635446
ENSG00000100721,45.51589350247068
ENSG00000100722,91.91312043661037
ENSG00000100726,57.972564348403274
ENSG00000100731,86.60668190869532
ENSG00000100739,27.266022568035993
ENSG00000100744,81.97875949553803
ENSG00000100749,93.45821963271628
ENSG00000100764,98.13408068441626
ENSG00000100767,64.5917840548713
ENSG00000100784,82.0377608968213
ENSG00000100796,90.07301423408805
ENSG00000100802,68.89888634855077
ENSG00000100804,95.51220591489049
ENSG00000100811,95.46426727634781
ENSG00000100813,80.65122796666421
ENSG00000100814,89.1400545762962
ENSG00000100815,84.21712515672247
ENSG00000100823,98.5286525554982
ENSG00000100836,85.5630946234973
ENSG00000100852,86.67674607271923
ENSG00000100865,77.75278412862305
ENSG00000100867,48.73515745998967
ENSG00000100883,89.42768640755217
ENSG00000100884,5.092558448263147
ENSG00000100888,82.86746810236744
ENSG00000100889,66.67158345010694
ENSG00000100890,85.15377240209455
ENSG00000100897,89.49406298399587
ENSG00000100902,99.12235415591121
ENSG00000100906,99.3325466479829
ENSG00000100908,65.19654841802492
ENSG00000100911,99.14816726897264
ENSG00000100916,69.92403569584778
ENSG00000100918,76.19293458219633
ENSG00000100926,78.98443838041153
ENSG00000100934,86.62880743417657
ENSG00000100938,92.71701452909507
ENSG00000100941,98.55815325613983
ENSG00000100949,69.34139685817539
ENSG00000100968,34.93989232244266
ENSG00000100979,68.44900066376577
ENSG00000100982,90.54871303193451
ENSG00000100983,89.19905597757946
ENSG00000100987,36.96806549155542
ENSG00000100991,78.77055830075965
ENSG00000100994,63.74732649900435
ENSG00000100997,61.10701379157754
ENSG00000101000,56.85522531160115
ENSG00000101003,67.39435061582712
ENSG00000101004,29.92477321336382
ENSG00000101017,72.18452688251345
ENSG00000101019,91.38210782506084
ENSG00000101040,92.62482483958993
ENSG00000101049,50.96983553359392
ENSG00000101052,81.79069252894756
ENSG00000101057,63.52607124419205
ENSG00000101074,21.166752710376873
ENSG00000101076,42.587948963787895
ENSG00000101079,76.20399734493695
ENSG00000101082,72.89623128549303
ENSG00000101084,85.0431447746884
ENSG00000101096,87.1745703960469
ENSG00000101104,75.72829854709049
ENSG00000101109,93.51722103399955
ENSG00000101115,76.28143668412125
ENSG00000101126,98.97485065270301
ENSG00000101132,90.50077439339185
ENSG00000101134,5.0151191090788405
ENSG00000101138,88.57954126410502
ENSG00000101144,44.796813924330706
ENSG00000101146,87.92315067482853
ENSG00000101150,88.89667379600266
ENSG00000101152,66.69739656316838
ENSG00000101158,92.13437569142268
ENSG00000101160,42.304004720112104
ENSG00000101161,91.39317058780146
ENSG00000101162,50.75964304152224
ENSG00000101166,97.28593554096909
ENSG00000101180,3.0459473412493545
ENSG00000101181,66.14425842613763
ENSG00000101182,98.19308208569953
ENSG00000101187,60.08555203186076
ENSG00000101188,40.27214396341913
ENSG00000101189,55.686260048676154
ENSG00000101190,61.44258426137621
ENSG00000101191,86.2194852127738
ENSG00000101193,85.80647540379084
ENSG00000101194,79.95058632642525
ENSG00000101199,59.80898296334538
ENSG00000101200,77.45040194704625
ENSG00000101203,29.56338963050372
ENSG00000101204,6.283649236669371
ENSG00000101210,42.82026698134081
ENSG00000101213,53.3741426358876
ENSG00000101216,55.95914152961134
ENSG00000101220,70.35917103031197
ENSG00000101224,63.34906704034221
ENSG00000101230,7.120731617375912
ENSG00000101236,91.21247879637141
ENSG00000101246,72.52378493989232
ENSG00000101247,69.33033409543476
ENSG00000101251,32.871155689947635
ENSG00000101255,61.35776974703149
ENSG00000101265,87.41057600118003
ENSG00000101266,93.15952503871966
ENSG00000101276,40.1025149347297
ENSG00000101278,26.21506010767756
ENSG00000101280,43.66472453720776
ENSG00000101282,24.1205103621211
ENSG00000101290,97.31912382919094
ENSG00000101294,90.16151633601298
ENSG00000101298,30.99786119920348
ENSG00000101306,18.17611918283059
ENSG00000101307,51.44922191902057
ENSG00000101310,89.87388450475699
ENSG00000101311,52.348993288590606
ENSG00000101327,3.72446345600708
ENSG00000101333,79.6260786193672
ENSG00000101335,52.08348698281584
ENSG00000101336,65.20761118076554
ENSG00000101337,77.06689283870492
ENSG00000101342,30.12021535511468
ENSG00000101343,84.12493546721734
ENSG00000101346,70.25960616564643
ENSG00000101347,78.56036580868796
ENSG00000101349,22.74872778228483
ENSG00000101350,76.39206431152739
ENSG00000101353,55.40231580500037
ENSG00000101361,94.49443174275389
ENSG00000101363,71.4801976546943
ENSG00000101365,96.65904565233424
ENSG00000101367,96.22759790545025
ENSG00000101384,61.7302160926322
ENSG00000101391,87.58020502986946
ENSG00000101400,36.54768050741205
ENSG00000101405,44.26580131278118
ENSG00000101407,74.4855815325614
ENSG00000101412,58.274946529980085
ENSG00000101413,74.10576001180029
ENSG00000101417,70.56936352238365
ENSG00000101421,56.94741500110627
ENSG00000101425,6.7777859724168446
ENSG00000101439,84.91039162180101
ENSG00000101440,22.173464119772845
ENSG00000101442,67.3058485139022
ENSG00000101443,35.29390073014234
ENSG00000101444,91.4337340511837
ENSG00000101445,68.48218895198761
ENSG00000101447,60.7050667453352
ENSG00000101448,54.834427317648796
ENSG00000101452,72.25090345895715
ENSG00000101457,72.14027583155101
ENSG00000101460,47.89807507928313
ENSG00000101463,48.77940851095213
ENSG00000101464,79.2462570986061
ENSG00000101470,50.40932222140276
ENSG00000101473,73.34980455785825
ENSG00000101474,93.7716645770337
ENSG00000101489,45.320451360719815
ENSG00000101493,87.73508370823807
ENSG00000101542,49.273545246699605
ENSG00000101544,80.03171325318976
ENSG00000101546,80.4926617007154
ENSG00000101557,93.38815546869237
ENSG00000101558,98.49915185485655
ENSG00000101574,68.75507043292278
ENSG00000101577,74.36389114241463
ENSG00000101596,81.51043587285199
ENSG00000101605,52.97957076480566
ENSG00000101608,99.30304594734125
ENSG00000101624,71.23312928682056
ENSG00000101638,52.23099048602404
ENSG00000101639,75.82048823659562
ENSG00000101654,85.36765248174643
ENSG00000101665,57.65543181650564
ENSG00000101670,58.12375543919168
ENSG00000101680,45.372077586842686
ENSG00000101695,88.62010472748729
ENSG00000101745,95.85146397226934
ENSG00000101746,18.77350837082381
ENSG00000101751,85.00258131130614
ENSG00000101752,80.00221255254813
ENSG00000101773,77.38771295818275
ENSG00000101782,90.62615237111882
ENSG00000101811,80.18659193155837
ENSG00000101812,48.55077808097942
ENSG00000101825,7.847186370676304
ENSG00000101842,54.82336455490818
ENSG00000101843,95.91046537355263
ENSG00000101844,72.88516852275242
ENSG00000101846,63.142562135850724
ENSG00000101849,66.52776753447894
ENSG00000101850,38.3435356589719
ENSG00000101856,89.1437421638764
ENSG00000101868,75.67298473338741
ENSG00000101871,50.23600560513313
ENSG00000101882,81.30393096836049
ENSG00000101883,19.8687218821447
ENSG00000101888,81.22280404159599
ENSG00000101890,12.829117191533298
ENSG00000101892,47.86857437864149
ENSG00000101898,35.17221033999557
ENSG00000101901,88.20709491850431
ENSG00000101911,97.66944464931042
ENSG00000101916,15.189173242864518
ENSG00000101928,69.03532708901837
ENSG00000101935,71.0376871450697
ENSG00000101938,59.62091599675492
ENSG00000101940,85.88022715539493
ENSG00000101945,63.37856774098385
ENSG00000101951,20.772180839294933
ENSG00000101958,32.31064237775647
ENSG00000101966,77.39877572092337
ENSG00000101972,93.76428940187328
ENSG00000101974,77.99985249649679
ENSG00000101977,22.59384910391622
ENSG00000101981,0.9108341323106425
ENSG00000101986,49.055977579467516
ENSG00000101997,70.8975588170219
ENSG00000102001,52.573936130983114
ENSG00000102003,54.605796887676085
ENSG00000102007,86.2157976251936
ENSG00000102010,28.991813555571945
ENSG00000102024,82.74209012464046
ENSG00000102030,81.54362416107382
ENSG00000102032,55.95545394203112
ENSG00000102034,68.34206062393982
ENSG00000102038,62.9028689431374
ENSG00000102043,53.62489859134154
ENSG00000102048,81.86444428055167
ENSG00000102053,63.43388155468692
ENSG00000102054,97.97920200604764
