gen_name,CD8-Positive T-Lymphocytes
ENSMUSG00000001627,76.90675155856215
ENSMUSG00000001630,47.267542114338774
ENSMUSG00000001632,75.47420082239023
ENSMUSG00000001642,93.47393553521687
ENSMUSG00000001665,12.382278816819207
ENSMUSG00000001666,72.51624883936861
ENSMUSG00000001674,90.23743202016182
ENSMUSG00000001687,65.47950656585753
ENSMUSG00000001700,51.18716010080912
ENSMUSG00000001707,81.15797851173896
ENSMUSG00000001729,59.066189149754614
ENSMUSG00000001741,83.90370075606845
ENSMUSG00000001750,54.88791616925322
ENSMUSG00000001751,32.43798912322589
ENSMUSG00000001755,51.55856214352036
ENSMUSG00000001761,64.92903568112482
ENSMUSG00000001763,6.711765486138745
ENSMUSG00000001767,86.66931953840032
ENSMUSG00000001768,22.0122032099748
ENSMUSG00000001774,94.12388910996154
ENSMUSG00000001783,85.9132510943096
ENSMUSG00000001785,67.72781536012734
ENSMUSG00000001786,64.64385196975726
ENSMUSG00000001794,84.23530972277491
ENSMUSG00000001829,60.66454436927975
ENSMUSG00000001833,98.95211566520759
ENSMUSG00000001844,67.4492638280939
ENSMUSG00000001847,93.9315559092718
ENSMUSG00000001855,82.21912720519963
ENSMUSG00000001864,1.2402175354821594
ENSMUSG00000001865,61.049210770659236
ENSMUSG00000001870,20.639342087810054
ENSMUSG00000001891,77.42406154662422
ENSMUSG00000001909,66.69319538400318
ENSMUSG00000001910,36.868284918424195
ENSMUSG00000001911,29.17495689083433
ENSMUSG00000001918,87.1866295264624
ENSMUSG00000001924,83.41955166467702
ENSMUSG00000001930,9.092717867091126
ENSMUSG00000001942,49.064862713887784
ENSMUSG00000001948,21.547950656585755
ENSMUSG00000001962,87.17999734712826
ENSMUSG00000001964,86.72900915240747
ENSMUSG00000001983,55.544501923332
ENSMUSG00000001986,41.464385196975726
ENSMUSG00000001995,3.4487332537471813
ENSMUSG00000001998,54.37723836052527
ENSMUSG00000001999,77.58986602997744
ENSMUSG00000002006,23.96206393420878
ENSMUSG00000002010,86.92134235309723
ENSMUSG00000002012,34.10929831542645
ENSMUSG00000002014,84.57355086881549
ENSMUSG00000002015,94.60140602201884
ENSMUSG00000002017,83.70473537604457
ENSMUSG00000002028,94.17031436530043
ENSMUSG00000002031,46.796657381615596
ENSMUSG00000002033,99.30362116991644
ENSMUSG00000002043,71.40204271123491
ENSMUSG00000002052,87.4585488791617
ENSMUSG00000002055,76.14405093513729
ENSMUSG00000002058,28.757129592784185
ENSMUSG00000002059,31.94720785250033
ENSMUSG00000002064,71.66732988460008
ENSMUSG00000002068,78.87650882079852
ENSMUSG00000002076,3.753813503117124
ENSMUSG00000002083,34.659769200159175
ENSMUSG00000002102,96.07374983419552
ENSMUSG00000002103,52.27483751160631
ENSMUSG00000002104,31.715081575805808
ENSMUSG00000002105,43.7524870672503
ENSMUSG00000002107,95.15187690675155
ENSMUSG00000002109,62.634301631516124
ENSMUSG00000002111,30.919220055710305
ENSMUSG00000002129,80.18968032895609
ENSMUSG00000002147,70.45364106645444
ENSMUSG00000002204,31.1911394084096
ENSMUSG00000002205,68.21196445151877
ENSMUSG00000002210,58.93354556307202
ENSMUSG00000002221,67.03806870937791
ENSMUSG00000002222,97.35376044568244
ENSMUSG00000002227,39.14312243003051
ENSMUSG00000002228,18.33797585886722
ENSMUSG00000002249,15.161161957819338
ENSMUSG00000002250,36.470354158376445
ENSMUSG00000002257,92.3464650484149
ENSMUSG00000002265,19.45881416633506
ENSMUSG00000002274,41.83578723968696
ENSMUSG00000002279,37.46518105849582
ENSMUSG00000002280,55.126674625281865
ENSMUSG00000002289,47.40681788035548
ENSMUSG00000002297,88.56612282796127
ENSMUSG00000002307,86.88818145642658
ENSMUSG00000002308,42.29340761374188
ENSMUSG00000002319,43.958084626608304
ENSMUSG00000002320,62.1766812574612
ENSMUSG00000002325,67.17071229606049
ENSMUSG00000002326,66.70645974267144
ENSMUSG00000002329,79.46677278153601
ENSMUSG00000002332,58.993235177079185
ENSMUSG00000002342,61.63947473139674
ENSMUSG00000002343,39.2094442233718
ENSMUSG00000002345,68.64305610823716
ENSMUSG00000002346,31.343679533094576
ENSMUSG00000002365,22.091789361984347
ENSMUSG00000002372,79.36065791218995
ENSMUSG00000002379,93.51372861122165
ENSMUSG00000002393,4.277755670513331
ENSMUSG00000002395,85.9397798116461
ENSMUSG00000002396,45.24472741742937
ENSMUSG00000002409,32.046690542512266
ENSMUSG00000002413,56.44647831277357
ENSMUSG00000002416,89.54768536941239
ENSMUSG00000002428,80.93248441437856
ENSMUSG00000002455,84.12919485342883
ENSMUSG00000002458,80.30905955697042
ENSMUSG00000002477,96.45178405624088
ENSMUSG00000002486,65.69173630454968
ENSMUSG00000002489,57.640270592916835
ENSMUSG00000002496,44.667727815360124
ENSMUSG00000002500,17.581907414776495
ENSMUSG00000002504,15.108104523146308
ENSMUSG00000002524,90.64862713887784
ENSMUSG00000002546,69.81695185037805
ENSMUSG00000002550,67.29672370340894
ENSMUSG00000002565,6.917363045496751
ENSMUSG00000002578,33.61188486536676
ENSMUSG00000002580,88.69876641464384
ENSMUSG00000002602,31.151346332404827
ENSMUSG00000002603,52.58654994031039
ENSMUSG00000002608,52.772250961666
ENSMUSG00000002617,48.82610425785913
ENSMUSG00000002625,88.11513463324049
ENSMUSG00000002635,64.91577132245656
ENSMUSG00000002658,95.50338241146041
ENSMUSG00000002660,77.08582040058363
ENSMUSG00000002661,57.182650218861916
ENSMUSG00000002668,75.97161427244993
ENSMUSG00000002679,64.39846133439448
ENSMUSG00000002699,91.83578723968697
ENSMUSG00000002718,75.99151081045231
ENSMUSG00000002728,84.05624088075342
ENSMUSG00000002731,43.10916567183977
ENSMUSG00000002732,29.02904894548349
ENSMUSG00000002733,37.01419286377504
ENSMUSG00000002741,72.48308794269796
ENSMUSG00000002748,97.37365698368484
ENSMUSG00000002763,50.25865499403104
ENSMUSG00000002767,82.23239156386789
ENSMUSG00000002768,69.8302162090463
ENSMUSG00000002778,62.833267011539995
ENSMUSG00000002781,42.419419021090334
ENSMUSG00000002791,6.526064464783128
ENSMUSG00000002797,42.51226953176814
ENSMUSG00000002799,15.373391696511474
ENSMUSG00000002803,37.21979042313304
ENSMUSG00000002804,59.23199363310784
ENSMUSG00000002808,9.503912985807137
ENSMUSG00000002812,80.52792147499669
ENSMUSG00000002814,47.73179466772782
ENSMUSG00000002820,58.62846531370208
ENSMUSG00000002825,58.63509749303621
ENSMUSG00000002833,85.5285846929301
ENSMUSG00000002835,93.40761374187558
ENSMUSG00000002844,81.70844939647168
ENSMUSG00000002845,48.91895476853694
ENSMUSG00000002846,55.46491577132245
ENSMUSG00000002870,91.21236238227883
ENSMUSG00000002871,53.760445682451255
ENSMUSG00000002881,66.01008091258788
ENSMUSG00000002885,68.36450457620374
ENSMUSG00000002897,73.29884600079586
ENSMUSG00000002900,3.4023079984082774
ENSMUSG00000002910,39.3686165273909
ENSMUSG00000002944,11.87160100809126
ENSMUSG00000002948,78.56479639209444
ENSMUSG00000002949,83.35322987133573
ENSMUSG00000002957,66.90542512269532
ENSMUSG00000002963,65.42644913118451
ENSMUSG00000002968,65.16779413715346
ENSMUSG00000002981,64.59079453508423
ENSMUSG00000002983,33.784321528054114
ENSMUSG00000002984,86.39740018570102
ENSMUSG00000002985,80.38201352964585
ENSMUSG00000002996,78.79029048945483
ENSMUSG00000002997,60.97625679798382
ENSMUSG00000003031,93.81880886059159
ENSMUSG00000003032,4.052261573152938
ENSMUSG00000003033,80.4881283989919
ENSMUSG00000003037,94.42233717999736
ENSMUSG00000003038,99.84745987531502
ENSMUSG00000003039,86.05252686032631
ENSMUSG00000003062,61.96445151876907
ENSMUSG00000003068,84.36132113012336
ENSMUSG00000003072,95.89468099217403
ENSMUSG00000003099,81.75487465181058
ENSMUSG00000003119,90.7746385462263
ENSMUSG00000003123,29.168324711500198
ENSMUSG00000003131,81.8742538798249
ENSMUSG00000003134,34.09603395675819
ENSMUSG00000003135,56.14803024273777
ENSMUSG00000003153,73.30547818013
ENSMUSG00000003154,27.211831807932086
ENSMUSG00000003161,93.58668258389707
ENSMUSG00000003166,59.34474068178803
ENSMUSG00000003184,79.30096829818278
ENSMUSG00000003190,64.27244992704603
ENSMUSG00000003198,49.16434540389972
ENSMUSG00000003199,59.7227749038334
ENSMUSG00000003200,79.34739355352168
ENSMUSG00000003206,24.499270460273245
ENSMUSG00000003208,55.30574346730336
ENSMUSG00000003226,86.2116991643454
ENSMUSG00000003228,23.431489587478445
ENSMUSG00000003233,40.821063801565195
ENSMUSG00000003234,62.03740549144449
ENSMUSG00000003235,79.26117522217801
ENSMUSG00000003269,75.3548215943759
ENSMUSG00000003271,16.169253216606975
ENSMUSG00000003282,48.73325374718133
ENSMUSG00000003283,11.188486536675951
ENSMUSG00000003299,80.3952778883141
ENSMUSG00000003308,82.75633373126409
ENSMUSG00000003309,17.12428704072158
ENSMUSG00000003316,78.99588804881283
ENSMUSG00000003344,37.080514657116325
ENSMUSG00000003345,72.35707653534952
ENSMUSG00000003346,71.3091922005571
ENSMUSG00000003348,88.16155988857939
ENSMUSG00000003352,29.16169253216607
ENSMUSG00000003355,42.963257726488926
ENSMUSG00000003360,93.82544103992572
ENSMUSG00000003363,77.56333731264094
ENSMUSG00000003378,11.898129725427776
ENSMUSG00000003379,21.75354821594376
ENSMUSG00000003380,80.58761108900386
ENSMUSG00000003382,69.64451518769067
ENSMUSG00000003402,85.76734314895876
ENSMUSG00000003410,13.443427510279879
ENSMUSG00000003411,19.697572622363708
ENSMUSG00000003418,18.04615996816554
ENSMUSG00000003420,17.97983817482425
ENSMUSG00000003421,79.94428969359332
ENSMUSG00000003423,76.04456824512535
ENSMUSG00000003429,99.64849449529115
ENSMUSG00000003435,92.29340761374188
ENSMUSG00000003437,83.12773577397533
ENSMUSG00000003438,82.40482822655525
ENSMUSG00000003444,71.5811115532564
ENSMUSG00000003452,60.91656718397665
ENSMUSG00000003458,59.039660432418096
ENSMUSG00000003464,59.38453375779281
ENSMUSG00000003484,5.365433081310519
ENSMUSG00000003500,84.2817349781138
ENSMUSG00000003518,5.776628200026529
ENSMUSG00000003526,56.21435203607905
ENSMUSG00000003527,58.3830746783393
ENSMUSG00000003528,53.0441703143653
ENSMUSG00000003531,77.53680859530442
ENSMUSG00000003534,9.258522350444357
ENSMUSG00000003541,11.486934606711765
ENSMUSG00000003546,46.25945085555113
ENSMUSG00000003549,66.32179334129195
ENSMUSG00000003559,56.92399522483088
ENSMUSG00000003573,54.1782729805014
ENSMUSG00000003575,32.06658708051466
ENSMUSG00000003581,28.869876641464387
ENSMUSG00000003585,8.389706857673431
ENSMUSG00000003604,51.47897599151081
ENSMUSG00000003623,78.27961268072688
ENSMUSG00000003644,68.96140071627536
ENSMUSG00000003660,85.02453906353628
ENSMUSG00000003662,63.0852898262369
ENSMUSG00000003680,49.250563735243404
ENSMUSG00000003721,72.74174293672901
ENSMUSG00000003731,47.99044966175885
ENSMUSG00000003746,81.32378299509219
ENSMUSG00000003752,18.477251624883937
ENSMUSG00000003762,32.56400053057435
ENSMUSG00000003778,94.07746385462264
ENSMUSG00000003779,85.54184905159835
ENSMUSG00000003808,76.40270592916832
ENSMUSG00000003809,49.66175885395941
ENSMUSG00000003810,42.20055710306407
ENSMUSG00000003812,38.738559490648626
ENSMUSG00000003813,81.63549542379626
ENSMUSG00000003814,95.8880488128399
ENSMUSG00000003824,86.30454967502321
ENSMUSG00000003847,67.08449396471681
ENSMUSG00000003848,85.93314763231199
ENSMUSG00000003849,16.22231065128001
ENSMUSG00000003865,30.653932882345135
ENSMUSG00000003868,49.23066719724101
ENSMUSG00000003873,63.37710571693859
ENSMUSG00000003882,81.19777158774373
ENSMUSG00000003923,87.2794800371402
ENSMUSG00000003929,59.47075208913649
ENSMUSG00000003934,6.7051333068046155
ENSMUSG00000003948,42.22708582040058
ENSMUSG00000003949,24.598753150285184
ENSMUSG00000003955,84.8719989388513
ENSMUSG00000003970,99.50921872927444
ENSMUSG00000003992,88.91762833267012
ENSMUSG00000004018,66.94521819870009
ENSMUSG00000004032,5.10677808727948
ENSMUSG00000004035,13.748507759649822
ENSMUSG00000004040,80.17641597028783
ENSMUSG00000004043,62.13688818145643
ENSMUSG00000004054,50.25202281469691
ENSMUSG00000004056,78.70407215811116
ENSMUSG00000004069,62.25626740947076
ENSMUSG00000004070,86.69584825573683
ENSMUSG00000004071,67.88698766414643
ENSMUSG00000004085,43.48719989388513
ENSMUSG00000004096,95.62276163947473
ENSMUSG00000004099,97.47313967369678
ENSMUSG00000004100,72.01883538930892
ENSMUSG00000004105,48.282265552460544
ENSMUSG00000004110,54.69558296856347
ENSMUSG00000004113,7.786178538267675
ENSMUSG00000004127,60.82371667329885
ENSMUSG00000004187,31.038599283724633
ENSMUSG00000004207,95.84825573683511
ENSMUSG00000004221,47.61904761904761
ENSMUSG00000004233,40.18437458548879
ENSMUSG00000004263,19.724101339700226
ENSMUSG00000004264,94.25653269664411
ENSMUSG00000004266,92.0480169783791
ENSMUSG00000004267,14.65711632842552
ENSMUSG00000004268,94.62130256002122
ENSMUSG00000004270,68.0395277888314
ENSMUSG00000004285,93.34129194853429
ENSMUSG00000004317,38.49980103461997
ENSMUSG00000004319,83.18079320864837
ENSMUSG00000004328,21.66069770526595
ENSMUSG00000004347,13.045496750232127
ENSMUSG00000004356,60.08754476721051
ENSMUSG00000004359,29.89123225892028
ENSMUSG00000004364,82.82265552460538
ENSMUSG00000004383,10.611486934606711
ENSMUSG00000004393,76.29659105982226
ENSMUSG00000004394,64.53110492107706
ENSMUSG00000004446,76.81390104788434
ENSMUSG00000004451,68.40429765220851
ENSMUSG00000004455,93.28160233452712
ENSMUSG00000004460,88.3008356545961
ENSMUSG00000004462,46.33240482822655
ENSMUSG00000004473,31.622231065128005
ENSMUSG00000004500,28.525003316089663
ENSMUSG00000004508,16.600344873325373
ENSMUSG00000004530,75.14922403501791
ENSMUSG00000004535,99.13118450722908
ENSMUSG00000004552,36.72237697307335
ENSMUSG00000004558,45.38400318344608
ENSMUSG00000004561,52.04934341424592
ENSMUSG00000004562,46.0936463721979
ENSMUSG00000004565,33.29354025732856
ENSMUSG00000004567,45.72224432948667
ENSMUSG00000004568,58.44939647168059
ENSMUSG00000004591,88.88446743599947
ENSMUSG00000004610,91.33174161029314
ENSMUSG00000004612,81.58243798912322
ENSMUSG00000004626,73.08661626210373
ENSMUSG00000004633,37.79015784586815
ENSMUSG00000004637,46.92930096829818
ENSMUSG00000004642,98.38174824247248
ENSMUSG00000004651,34.699562276163945
ENSMUSG00000004661,64.16633505769997
ENSMUSG00000004665,89.34208781005438
ENSMUSG00000004667,84.86536675951719
ENSMUSG00000004677,61.97771587743732
ENSMUSG00000004698,18.583366494230006
ENSMUSG00000004707,52.59981429897864
ENSMUSG00000004709,26.701153999204134
ENSMUSG00000004730,14.100013264358669
ENSMUSG00000004748,34.30826369545032
ENSMUSG00000004768,33.26037936065791
ENSMUSG00000004771,81.64875978246452
ENSMUSG00000004788,79.3938188088606
ENSMUSG00000004789,74.35336251492241
ENSMUSG00000004791,19.6047221116859
ENSMUSG00000004798,41.43785647963921
ENSMUSG00000004815,38.04881283989919
ENSMUSG00000004837,85.17044700888712
ENSMUSG00000004843,72.25096166600345
ENSMUSG00000004846,35.31635495423796
ENSMUSG00000004849,84.8255736835124
ENSMUSG00000004864,17.96657381615599
ENSMUSG00000004865,94.13052128929567
ENSMUSG00000004880,97.00225494097361
ENSMUSG00000004891,29.035681124817614
ENSMUSG00000004895,79.12189945616129
ENSMUSG00000004896,67.47579254543042
ENSMUSG00000004897,93.0030508024937
ENSMUSG00000004929,46.511473670248044
ENSMUSG00000004931,44.87995755405226
ENSMUSG00000004933,42.9566255471548
ENSMUSG00000004934,61.07573948799575
ENSMUSG00000004936,58.6549940310386
ENSMUSG00000004937,79.8713357209179
ENSMUSG00000004945,86.43056108237167
ENSMUSG00000004947,51.333068046159966
ENSMUSG00000004952,35.49542379625945
ENSMUSG00000004980,99.94694256532696
ENSMUSG00000004994,56.65870805146571
ENSMUSG00000004996,72.72184639872663
ENSMUSG00000005034,79.10863509749304
ENSMUSG00000005043,23.511075739487996
ENSMUSG00000005054,87.60445682451254
ENSMUSG00000005057,27.31131449794402
ENSMUSG00000005069,51.0677808727948
ENSMUSG00000005078,71.9923066719724
ENSMUSG00000005087,37.64424990051731
ENSMUSG00000005102,48.613874519167
ENSMUSG00000005103,87.04735376044567
ENSMUSG00000005107,34.745987531502855
ENSMUSG00000005125,55.47818012999072
ENSMUSG00000005131,19.78379095370739
ENSMUSG00000005142,75.87213158243799
ENSMUSG00000005150,69.72410133970023
ENSMUSG00000005161,95.19830216209047
ENSMUSG00000005198,84.4608038201353
ENSMUSG00000005204,71.95914577530176
ENSMUSG00000005225,5.8031569173630455
ENSMUSG00000005233,96.51810584958217
ENSMUSG00000005262,83.17416102931423
ENSMUSG00000005267,28.014325507361722
ENSMUSG00000005268,8.303488526329753
ENSMUSG00000005299,83.20068974665075
ENSMUSG00000005312,90.54251226953177
ENSMUSG00000005354,86.90144581509483
ENSMUSG00000005362,82.88234513861255
ENSMUSG00000005364,24.240615466242208
ENSMUSG00000005370,85.28319405756731
ENSMUSG00000005371,65.98355219525136
ENSMUSG00000005374,59.57023477914842
ENSMUSG00000005378,84.0761374187558
ENSMUSG00000005410,91.17256930627404
ENSMUSG00000005413,8.184109298315427
ENSMUSG00000005417,78.39235972940708
ENSMUSG00000005442,47.04204801697838
ENSMUSG00000005447,80.24273776362912
ENSMUSG00000005465,48.99854092054649
ENSMUSG00000005469,49.21077065923863
ENSMUSG00000005470,94.87995755405227
ENSMUSG00000005474,46.82981827828625
ENSMUSG00000005481,96.39209444223373
ENSMUSG00000005483,84.58018304814962
ENSMUSG00000005493,31.46969094044303
ENSMUSG00000005501,45.45032497678737
ENSMUSG00000005505,58.727948003714026
ENSMUSG00000005506,90.37670778617853
ENSMUSG00000005510,90.04509881947207
ENSMUSG00000005514,71.41530706990316
ENSMUSG00000005533,57.09643188751824
ENSMUSG00000005534,45.57633638413583
ENSMUSG00000005540,16.102931423265684
ENSMUSG00000005566,88.73855949064863
ENSMUSG00000005575,45.76203740549145
ENSMUSG00000005583,30.003979307600474
ENSMUSG00000005609,87.96922668788964
ENSMUSG00000005610,98.88579387186628
ENSMUSG00000005615,57.7928107176018
ENSMUSG00000005621,54.83485873458018
ENSMUSG00000005625,96.97572622363708
ENSMUSG00000005628,8.064730070301101
ENSMUSG00000005656,95.2977848521024
ENSMUSG00000005667,88.97068576734316
ENSMUSG00000005672,43.34129194853429
ENSMUSG00000005674,54.19153733916965
ENSMUSG00000005677,13.489852765618782
ENSMUSG00000005681,7.627006234248575
ENSMUSG00000005682,59.079453508422866
ENSMUSG00000005683,87.94933014988725
ENSMUSG00000005686,29.11526727682717
ENSMUSG00000005687,91.9153733916965
ENSMUSG00000005696,97.12826634832206
ENSMUSG00000005698,98.30879426979705
ENSMUSG00000005699,42.532166069770525
ENSMUSG00000005705,30.46823186098952
ENSMUSG00000005718,50.636689216076405
ENSMUSG00000005732,99.38320732192598
ENSMUSG00000005763,93.02957951983022
ENSMUSG00000005774,53.66759517177344
ENSMUSG00000005779,94.54171640801168
ENSMUSG00000005802,39.408409603395675
ENSMUSG00000005803,23.06008754476721
ENSMUSG00000005804,66.50086218331343
ENSMUSG00000005813,63.88115134633241
ENSMUSG00000005823,61.8119113940841
ENSMUSG00000005824,34.32152805411858
ENSMUSG00000005846,97.32723172834594
ENSMUSG00000005871,81.66865632046691
ENSMUSG00000005873,73.00703011009418
ENSMUSG00000005881,83.68483883804218
ENSMUSG00000005882,71.97904231330415
ENSMUSG00000005883,73.27231728345934
ENSMUSG00000005886,60.51200424459478
ENSMUSG00000005893,83.44608038201353
ENSMUSG00000005897,41.23889109961533
ENSMUSG00000005899,74.53906353627802
ENSMUSG00000005907,58.595304417031436
ENSMUSG00000005936,77.96790025202282
ENSMUSG00000005947,37.31927311314498
