gen_name,blood cell
ENSDARG00000002587,24.34491017964072
ENSDARG00000002589,11.324550898203594
ENSDARG00000002591,86.73532934131737
ENSDARG00000002597,3.9808383233532934
ENSDARG00000002601,11.497005988023952
ENSDARG00000002607,84.75688622754491
ENSDARG00000002609,51.482634730538926
ENSDARG00000002613,79.60239520958083
ENSDARG00000002632,98.13173652694611
ENSDARG00000002634,20.474251497005987
ENSDARG00000002642,52.76646706586826
ENSDARG00000002644,26.514970059880238
ENSDARG00000002656,56.2251497005988
ENSDARG00000002659,93.13532934131736
ENSDARG00000002663,79.24790419161677
ENSDARG00000002670,55.52095808383234
ENSDARG00000002682,61.3940119760479
ENSDARG00000002685,26.04071856287425
ENSDARG00000002690,79.2
ENSDARG00000002701,61.188023952095804
ENSDARG00000002710,98.0502994011976
ENSDARG00000002720,78.82634730538922
ENSDARG00000002731,39.017964071856284
ENSDARG00000002745,96.35928143712574
ENSDARG00000002748,46.51976047904191
ENSDARG00000002750,60.95329341317365
ENSDARG00000002754,53.053892215568865
ENSDARG00000002758,93.48023952095808
ENSDARG00000002760,12.014371257485031
ENSDARG00000002771,47.894610778443116
ENSDARG00000002787,75.88502994011976
ENSDARG00000002790,98.4622754491018
ENSDARG00000002791,96.54131736526946
ENSDARG00000002792,86.86467065868263
ENSDARG00000002795,43.861077844311374
ENSDARG00000002797,39.92814371257485
ENSDARG00000002798,61.42754491017964
ENSDARG00000002816,28.570059880239523
ENSDARG00000002826,58.807185628742516
ENSDARG00000002830,61.959281437125746
ENSDARG00000002831,48.14850299401198
ENSDARG00000002840,58.0934131736527
ENSDARG00000002847,28.723353293413172
ENSDARG00000002872,44.60838323353293
ENSDARG00000002877,80.75688622754491
ENSDARG00000002880,45.06347305389222
ENSDARG00000002894,67.16646706586826
ENSDARG00000002897,79.15209580838324
ENSDARG00000002912,82.59640718562873
ENSDARG00000002916,65.69101796407185
ENSDARG00000002937,24.0
ENSDARG00000002947,57.8251497005988
ENSDARG00000002949,93.99281437125748
ENSDARG00000002952,34.74011976047905
ENSDARG00000002956,79.1808383233533
ENSDARG00000002959,12.359281437125748
ENSDARG00000002967,76.13413173652694
ENSDARG00000002968,8.459880239520958
ENSDARG00000002970,93.55209580838323
ENSDARG00000002971,77.2311377245509
ENSDARG00000002986,38.30419161676647
ENSDARG00000002988,22.65868263473054
ENSDARG00000002991,55.966467065868265
ENSDARG00000002994,38.08862275449102
ENSDARG00000003008,46.85508982035928
ENSDARG00000003017,98.45748502994012
ENSDARG00000003021,59.88502994011976
ENSDARG00000003022,55.549700598802396
ENSDARG00000003027,57.19760479041916
ENSDARG00000003032,98.42874251497005
ENSDARG00000003035,96.48862275449102
ENSDARG00000003041,11.487425149700599
ENSDARG00000003046,6.6922155688622755
ENSDARG00000003054,46.778443113772454
ENSDARG00000003058,71.16646706586826
ENSDARG00000003061,54.38562874251497
ENSDARG00000003068,65.60958083832335
ENSDARG00000003069,26.725748502994012
ENSDARG00000003077,21.84431137724551
ENSDARG00000003081,50.74970059880239
ENSDARG00000003084,29.88263473053892
ENSDARG00000003085,54.32335329341318
ENSDARG00000003087,49.552095808383235
ENSDARG00000003098,84.23473053892215
ENSDARG00000003109,77.69580838323353
ENSDARG00000003113,92.74730538922155
ENSDARG00000003127,86.92215568862277
ENSDARG00000003132,70.78802395209581
ENSDARG00000003142,20.790419161676645
ENSDARG00000003144,67.77964071856287
ENSDARG00000003146,4.02874251497006
ENSDARG00000003151,97.53293413173652
ENSDARG00000003153,84.95329341317365
ENSDARG00000003157,53.1688622754491
ENSDARG00000003165,31.473053892215567
ENSDARG00000003167,72.25389221556885
ENSDARG00000003169,45.786826347305386
ENSDARG00000003175,75.15209580838324
ENSDARG00000003181,8.804790419161677
ENSDARG00000003189,90.72574850299401
ENSDARG00000003193,33.73892215568862
ENSDARG00000003197,36.48862275449102
ENSDARG00000003200,51.27185628742515
ENSDARG00000003203,31.31017964071856
ENSDARG00000003205,80.66586826347304
ENSDARG00000003206,86.6251497005988
ENSDARG00000003207,67.98562874251498
ENSDARG00000003208,72.37844311377245
ENSDARG00000003213,81.89700598802395
ENSDARG00000003216,96.00479041916168
ENSDARG00000003217,78.84071856287426
ENSDARG00000003219,37.65748502994012
ENSDARG00000003229,12.364071856287426
ENSDARG00000003235,88.29221556886228
ENSDARG00000003244,65.09700598802395
ENSDARG00000003250,84.52215568862276
ENSDARG00000003251,3.885029940119761
ENSDARG00000003257,65.1065868263473
ENSDARG00000003269,62.88383233532934
ENSDARG00000003270,77.1688622754491
ENSDARG00000003281,82.1748502994012
ENSDARG00000003287,85.59520958083833
ENSDARG00000003303,23.037125748502994
ENSDARG00000003307,74.07904191616767
ENSDARG00000003308,90.87425149700599
ENSDARG00000003311,89.22634730538923
ENSDARG00000003320,81.1688622754491
ENSDARG00000003328,68.27305389221557
ENSDARG00000003373,73.17365269461078
ENSDARG00000003375,73.10658682634731
ENSDARG00000003380,47.25269461077845
ENSDARG00000003382,80.05748502994012
ENSDARG00000003383,87.837125748503
ENSDARG00000003395,7.477844311377245
ENSDARG00000003398,70.25149700598803
ENSDARG00000003399,16.862275449101798
ENSDARG00000003403,31.25269461077844
ENSDARG00000003414,16.215568862275447
ENSDARG00000003421,48.44071856287425
ENSDARG00000003429,97.35089820359282
ENSDARG00000003444,52.94850299401198
ENSDARG00000003446,44.91017964071856
ENSDARG00000003449,79.29101796407186
ENSDARG00000003462,55.86107784431138
ENSDARG00000003475,44.40718562874251
ENSDARG00000003486,96.54610778443113
ENSDARG00000003487,85.11137724550898
ENSDARG00000003495,85.36526946107784
ENSDARG00000003512,63.74131736526946
ENSDARG00000003517,81.11616766467066
ENSDARG00000003519,89.33652694610778
ENSDARG00000003520,83.43952095808383
ENSDARG00000003526,96.20598802395209
ENSDARG00000003527,83.08982035928145
ENSDARG00000003531,83.82754491017964
ENSDARG00000003544,57.2502994011976
ENSDARG00000003553,22.24670658682635
ENSDARG00000003564,82.65389221556886
ENSDARG00000003570,95.47784431137725
ENSDARG00000003573,78.52934131736527
ENSDARG00000003576,16.162874251497005
ENSDARG00000003584,70.72095808383233
ENSDARG00000003592,75.8754491017964
ENSDARG00000003599,99.86586826347306
ENSDARG00000003607,73.37964071856288
ENSDARG00000003616,86.74970059880239
ENSDARG00000003631,72.89580838323353
ENSDARG00000003632,0.3688622754491018
ENSDARG00000003635,71.01796407185628
ENSDARG00000003641,93.60000000000001
ENSDARG00000003642,55.027544910179635
ENSDARG00000003655,70.75928143712575
ENSDARG00000003675,70.76886227544911
ENSDARG00000003680,81.34610778443114
ENSDARG00000003681,95.14251497005988
ENSDARG00000003684,22.649101796407187
ENSDARG00000003693,91.18562874251496
ENSDARG00000003695,79.99520958083832
ENSDARG00000003697,68.75209580838323
ENSDARG00000003699,77.78203592814371
ENSDARG00000003701,56.42634730538922
ENSDARG00000003705,68.79041916167664
ENSDARG00000003706,62.80718562874251
ENSDARG00000003732,50.898203592814376
ENSDARG00000003749,75.69820359281437
ENSDARG00000003750,69.64790419161677
ENSDARG00000003751,44.75688622754491
ENSDARG00000003754,89.42275449101797
ENSDARG00000003757,57.83473053892215
ENSDARG00000003769,58.08383233532935
ENSDARG00000003776,90.16047904191616
ENSDARG00000003779,36.26347305389221
ENSDARG00000003789,50.40479041916167
ENSDARG00000003795,98.27544910179641
ENSDARG00000003797,25.619161676646705
ENSDARG00000003803,6.050299401197605
ENSDARG00000003808,58.16526946107784
ENSDARG00000003811,21.063473053892213
ENSDARG00000003818,81.58562874251497
ENSDARG00000003820,93.26467065868263
ENSDARG00000003822,41.4562874251497
ENSDARG00000003827,57.77245508982036
ENSDARG00000003829,79.26706586826347
ENSDARG00000003835,49.84910179640718
ENSDARG00000003841,69.03952095808383
ENSDARG00000003845,76.04790419161677
ENSDARG00000003846,63.72215568862275
ENSDARG00000003854,81.79161676646707
ENSDARG00000003860,95.67904191616766
ENSDARG00000003865,16.392814371257487
ENSDARG00000003866,96.63233532934132
ENSDARG00000003867,27.16167664670659
ENSDARG00000003869,79.78922155688622
ENSDARG00000003872,41.57125748502994
ENSDARG00000003877,16.440718562874252
ENSDARG00000003899,60.205988023952095
ENSDARG00000003900,14.840718562874253
ENSDARG00000003902,53.97844311377246
ENSDARG00000003904,63.43473053892216
ENSDARG00000003909,47.185628742514965
ENSDARG00000003910,67.35329341317366
ENSDARG00000003920,97.81556886227546
ENSDARG00000003927,87.24790419161677
ENSDARG00000003931,94.51017964071856
ENSDARG00000003934,66.28023952095809
ENSDARG00000003938,95.17125748502994
ENSDARG00000003940,81.97844311377246
ENSDARG00000003941,84.32095808383234
ENSDARG00000003952,96.84790419161676
ENSDARG00000003961,80.09101796407185
ENSDARG00000003963,52.91017964071856
ENSDARG00000003970,23.061077844311377
ENSDARG00000003973,41.9065868263473
ENSDARG00000003974,78.62035928143712
ENSDARG00000003977,59.51616766467066
ENSDARG00000003984,77.38922155688623
ENSDARG00000003989,73.73413173652695
ENSDARG00000003991,44.4311377245509
ENSDARG00000003994,35.22874251497006
ENSDARG00000003998,32.50778443113773
ENSDARG00000004017,90.66826347305388
ENSDARG00000004018,70.88383233532934
ENSDARG00000004034,99.13293413173653
ENSDARG00000004037,69.42275449101797
ENSDARG00000004046,79.25748502994013
ENSDARG00000004049,39.38682634730539
ENSDARG00000004051,87.6502994011976
ENSDARG00000004055,58.8502994011976
ENSDARG00000004059,73.6431137724551
ENSDARG00000004060,87.49700598802396
ENSDARG00000004074,33.93532934131736
ENSDARG00000004078,89.43233532934131
ENSDARG00000004094,87.43952095808383
ENSDARG00000004105,87.68383233532934
ENSDARG00000004109,4.340119760479042
ENSDARG00000004111,51.01317365269461
ENSDARG00000004114,42.00239520958084
ENSDARG00000004115,8.962874251497006
ENSDARG00000004130,42.946107784431135
ENSDARG00000004131,50.989221556886235
ENSDARG00000004132,70.3377245508982
ENSDARG00000004151,32.35449101796407
ENSDARG00000004154,59.837125748503
ENSDARG00000004158,7.966467065868263
ENSDARG00000004160,91.24311377245509
ENSDARG00000004161,86.61077844311377
ENSDARG00000004167,54.41916167664671
ENSDARG00000004169,94.82634730538922
ENSDARG00000004171,86.55808383233533
ENSDARG00000004173,92.68502994011976
ENSDARG00000004174,89.15928143712574
ENSDARG00000004176,77.3940119760479
ENSDARG00000004177,4.2155688622754495
ENSDARG00000004184,24.74730538922156
ENSDARG00000004189,94.65389221556886
ENSDARG00000004196,46.13173652694611
ENSDARG00000004199,56.100598802395204
ENSDARG00000004204,9.782035928143712
ENSDARG00000004211,76.83832335329342
ENSDARG00000004218,6.37125748502994
ENSDARG00000004219,1.1305389221556887
ENSDARG00000004246,45.22634730538922
ENSDARG00000004251,84.42634730538923
ENSDARG00000004260,19.702994011976045
ENSDARG00000004261,96.82395209580838
ENSDARG00000004262,61.288622754491016
ENSDARG00000004270,88.11497005988024
ENSDARG00000004274,55.49700598802395
ENSDARG00000004280,85.84910179640718
ENSDARG00000004282,31.70299401197605
ENSDARG00000004291,6.802395209580839
ENSDARG00000004296,55.19520958083832
ENSDARG00000004297,59.68383233532934
ENSDARG00000004301,97.48502994011976
ENSDARG00000004302,16.2874251497006
ENSDARG00000004305,7.6694610778443115
ENSDARG00000004306,42.50059880239521
ENSDARG00000004308,54.50538922155689
ENSDARG00000004311,86.67305389221556
ENSDARG00000004318,67.1377245508982
ENSDARG00000004322,55.14251497005988
ENSDARG00000004325,70.92694610778443
ENSDARG00000004328,33.75329341317365
ENSDARG00000004336,64.84790419161676
ENSDARG00000004343,69.82994011976048
ENSDARG00000004363,73.33173652694612
ENSDARG00000004372,51.73652694610779
ENSDARG00000004377,66.4
ENSDARG00000004378,97.65748502994012
ENSDARG00000004392,97.8874251497006
ENSDARG00000004396,79.17604790419162
ENSDARG00000004402,34.97964071856288
ENSDARG00000004406,31.3437125748503
ENSDARG00000004415,58.01676646706587
ENSDARG00000004427,75.60239520958085
ENSDARG00000004433,96.6754491017964
ENSDARG00000004436,45.30299401197605
ENSDARG00000004445,33.868263473053894
ENSDARG00000004447,38.29461077844311
ENSDARG00000004451,10.29940119760479
ENSDARG00000004452,95.19041916167664
ENSDARG00000004455,77.73892215568863
ENSDARG00000004459,43.779640718562874
ENSDARG00000004460,64.64191616766468
ENSDARG00000004470,92.82874251497006
ENSDARG00000004472,54.74491017964071
ENSDARG00000004473,63.66946107784431
ENSDARG00000004492,59.48263473053892
ENSDARG00000004497,61.47544910179641
ENSDARG00000004498,12.273053892215568
ENSDARG00000004502,25.494610778443118
ENSDARG00000004517,77.71017964071856
ENSDARG00000004525,66.64431137724551
ENSDARG00000004527,78.09341317365269
ENSDARG00000004529,7.81317365269461
ENSDARG00000004537,83.43473053892215
ENSDARG00000004539,7.530538922155689
ENSDARG00000004574,47.616766467065865
ENSDARG00000004576,64.26347305389221
ENSDARG00000004577,3.784431137724551
ENSDARG00000004581,78.88383233532934
ENSDARG00000004586,11.741317365269461
ENSDARG00000004587,79.31497005988024
ENSDARG00000004588,92.44550898203593
ENSDARG00000004592,26.74491017964072
ENSDARG00000004594,51.693413173652694
ENSDARG00000004598,35.99520958083832
ENSDARG00000004616,76.82874251497006
ENSDARG00000004618,73.74371257485029
ENSDARG00000004621,35.4059880239521
ENSDARG00000004627,34.00239520958084
ENSDARG00000004632,84.8622754491018
ENSDARG00000004634,39.33413173652694
ENSDARG00000004635,30.184431137724548
ENSDARG00000004636,77.1065868263473
ENSDARG00000004643,79.51137724550898
ENSDARG00000004647,67.40119760479043
ENSDARG00000004658,19.46826347305389
ENSDARG00000004672,17.83952095808383
ENSDARG00000004680,50.548502994011976
ENSDARG00000004687,79.50179640718564
ENSDARG00000004692,81.03473053892215
ENSDARG00000004696,49.0059880239521
ENSDARG00000004697,64.7808383233533
ENSDARG00000004702,86.35209580838324
ENSDARG00000004706,86.90778443113773
ENSDARG00000004712,51.123353293413174
ENSDARG00000004713,80.82395209580838
ENSDARG00000004714,70.1940119760479
ENSDARG00000004721,7.233532934131737
ENSDARG00000004724,85.762874251497
ENSDARG00000004726,84.71377245508982
ENSDARG00000004735,96.39281437125749
ENSDARG00000004748,62.1748502994012
ENSDARG00000004754,78.50538922155688
ENSDARG00000004757,99.58323353293413
ENSDARG00000004763,19.228742514970058
ENSDARG00000004771,86.58682634730539
ENSDARG00000004774,85.87784431137725
ENSDARG00000004782,32.09101796407185
ENSDARG00000004785,87.21437125748504
ENSDARG00000004789,3.865868263473054
ENSDARG00000004794,42.10778443113772
ENSDARG00000004796,84.24910179640719
ENSDARG00000004806,73.85868263473054
ENSDARG00000004823,13.178443113772456
ENSDARG00000004830,85.38922155688623
ENSDARG00000004836,90.35209580838324
ENSDARG00000004840,92.3065868263473
ENSDARG00000004843,80.72335329341317
ENSDARG00000004851,51.60718562874251
ENSDARG00000004864,3.592814371257485
ENSDARG00000004866,87.56407185628743
ENSDARG00000004870,81.54730538922156
ENSDARG00000004871,51.726946107784435
ENSDARG00000004874,46.016766467065864
ENSDARG00000004875,85.26946107784431
ENSDARG00000004877,75.52574850299402
ENSDARG00000004880,30.907784431137724
ENSDARG00000004889,68.51736526946107
ENSDARG00000004891,83.02275449101796
ENSDARG00000004898,5.604790419161676
ENSDARG00000004904,1.695808383233533
ENSDARG00000004906,92.41197604790419
ENSDARG00000004925,75.09940119760479
ENSDARG00000004930,15.32934131736527
ENSDARG00000004931,7.0323353293413176
ENSDARG00000004932,39.34850299401197
ENSDARG00000004937,71.55928143712575
ENSDARG00000004939,63.372455089820356
ENSDARG00000004948,92.98682634730538
ENSDARG00000004952,86.80239520958084
ENSDARG00000004953,39.132934131736526
ENSDARG00000004954,98.73053892215569
ENSDARG00000004956,92.0191616766467
ENSDARG00000004964,17.609580838323353
ENSDARG00000004979,87.5688622754491
ENSDARG00000004988,66.12215568862275
ENSDARG00000005002,75.97604790419162
ENSDARG00000005004,16.493413173652694
ENSDARG00000005010,18.893413173652696
ENSDARG00000005015,87.12335329341317
ENSDARG00000005023,23.535329341317365
ENSDARG00000005026,73.25988023952095
ENSDARG00000005034,53.87305389221557
ENSDARG00000005049,53.81077844311377
ENSDARG00000005057,54.625149700598804
ENSDARG00000005058,79.7125748502994
ENSDARG00000005078,74.58203592814371
ENSDARG00000005085,53.638323353293416
ENSDARG00000005092,31.06107784431138
ENSDARG00000005095,17.38443113772455
ENSDARG00000005098,68.3880239520958
ENSDARG00000005104,20.091017964071856
ENSDARG00000005108,79.81317365269462
ENSDARG00000005112,56.972455089820365
ENSDARG00000005115,84.6562874251497
ENSDARG00000005122,91.1377245508982
ENSDARG00000005126,5.508982035928144
ENSDARG00000005128,78.54850299401197
ENSDARG00000005134,91.38203592814371
ENSDARG00000005139,13.202395209580839
ENSDARG00000005141,16.057485029940118
ENSDARG00000005154,29.556886227544908
ENSDARG00000005162,99.15209580838324
ENSDARG00000005163,52.038323353293414
ENSDARG00000005172,93.77724550898203
ENSDARG00000005176,17.599999999999998
ENSDARG00000005179,79.86586826347305
ENSDARG00000005185,92.01437125748502
ENSDARG00000005186,80.74251497005987
ENSDARG00000005191,98.18922155688622
ENSDARG00000005210,34.289820359281435
ENSDARG00000005216,44.33053892215569
ENSDARG00000005218,48.876646706586826
ENSDARG00000005220,88.61796407185629
ENSDARG00000005221,17.250299401197605
ENSDARG00000005230,95.00838323353294
ENSDARG00000005232,8.445508982035928
ENSDARG00000005236,86.92694610778443
ENSDARG00000005246,53.628742514970064
ENSDARG00000005251,82.39999999999999
ENSDARG00000005254,90.84550898203592
ENSDARG00000005271,10.706586826347305
ENSDARG00000005274,47.91377245508982
ENSDARG00000005284,52.862275449101794
ENSDARG00000005315,82.39520958083833
ENSDARG00000005318,91.45868263473054
ENSDARG00000005327,13.417964071856286
ENSDARG00000005332,3.4299401197604795
ENSDARG00000005335,15.147305389221557
ENSDARG00000005343,47.66467065868263
ENSDARG00000005350,85.8059880239521
ENSDARG00000005355,85.80119760479043
ENSDARG00000005356,45.72934131736527
ENSDARG00000005359,93.50898203592814
ENSDARG00000005364,5.7149700598802395
ENSDARG00000005368,19.50179640718563
ENSDARG00000005372,8.388023952095807
ENSDARG00000005374,77.22634730538923
ENSDARG00000005382,68.6562874251497
ENSDARG00000005394,52.0
ENSDARG00000005397,44.10059880239521
ENSDARG00000005414,83.7125748502994
ENSDARG00000005416,72.56526946107785
ENSDARG00000005423,94.55329341317366
ENSDARG00000005425,74.54850299401198
ENSDARG00000005448,78.57724550898205
ENSDARG00000005451,98.0119760479042
ENSDARG00000005453,12.239520958083833
ENSDARG00000005454,71.23353293413174
ENSDARG00000005456,74.42874251497005
ENSDARG00000005458,85.73413173652695
ENSDARG00000005462,69.437125748503
ENSDARG00000005463,84.27784431137725
ENSDARG00000005464,93.37964071856287
ENSDARG00000005468,91.3437125748503
ENSDARG00000005476,45.772455089820355
ENSDARG00000005479,18.361676646706588
