gen_name,epithelial cell
ENSG00000000003,73.58316951775483
ENSG00000000419,88.04634238152997
ENSG00000000457,70.3333472750847
ENSG00000000460,54.84127316073445
ENSG00000000938,22.138106988999958
ENSG00000000971,75.65351959513154
ENSG00000001036,79.54326822535447
ENSG00000001084,91.19996653979673
ENSG00000001167,81.12008030448786
ENSG00000001460,73.83412104228533
ENSG00000001461,90.50566732192898
ENSG00000001497,85.13948722238489
ENSG00000001561,75.3398301894684
ENSG00000001617,34.10012965828768
ENSG00000001626,63.06411811451754
ENSG00000001629,89.01250575097244
ENSG00000001630,95.70036387971057
ENSG00000001631,80.49688401857041
ENSG00000002016,80.71855786523902
ENSG00000002079,29.833953741268974
ENSG00000002330,62.796436488351674
ENSG00000002549,85.43644652641265
ENSG00000002586,86.25622150654564
ENSG00000002587,80.29194027353716
ENSG00000002726,36.153749634029026
ENSG00000002745,30.1058178928437
ENSG00000002746,49.496005688234554
ENSG00000002822,65.54017315655193
ENSG00000002834,73.37404324731273
ENSG00000002919,71.54627964364883
ENSG00000002933,23.095905307624744
ENSG00000003056,95.03952486511355
ENSG00000003096,21.66548161780083
ENSG00000003137,37.89368020410724
ENSG00000003147,81.27901627002385
ENSG00000003249,55.4853820736961
ENSG00000003393,81.21627838889121
ENSG00000003400,74.48241248065582
ENSG00000003402,98.75360742816513
ENSG00000003436,99.27224057886151
ENSG00000003509,75.5991467648166
ENSG00000003756,92.7851436697478
ENSG00000003987,55.0462169057677
ENSG00000003989,91.7269647413108
ENSG00000004059,68.50976619682964
ENSG00000004139,55.477017022878414
ENSG00000004142,80.58053452674724
ENSG00000004399,45.22982977121586
ENSG00000004455,93.83495754736711
ENSG00000004468,51.244301309130456
ENSG00000004478,85.12693964615835
ENSG00000004487,86.17675352377766
ENSG00000004534,95.9136726755615
ENSG00000004660,51.82567234095947
ENSG00000004700,74.67899117487138
ENSG00000004766,75.75808273035258
ENSG00000004777,19.586766489606426
ENSG00000004779,91.40491028482998
ENSG00000004799,62.13141494834581
ENSG00000004809,45.19218704253628
ENSG00000004838,33.33472750846961
ENSG00000004846,46.275461123426325
ENSG00000004848,23.535070475553137
ENSG00000004864,78.36797858546991
ENSG00000004866,91.94863858797943
ENSG00000004897,84.21096658162199
ENSG00000004939,53.46522230122548
ENSG00000004961,79.62273620812248
ENSG00000004975,52.23555983102597
ENSG00000005001,43.866326487933414
ENSG00000005007,71.14475720440002
ENSG00000005020,60.96030783387009
ENSG00000005022,99.53573967961856
ENSG00000005059,60.23673093814045
ENSG00000005075,78.52273202559705
ENSG00000005100,91.7562424191727
ENSG00000005108,46.948847714249865
ENSG00000005156,72.52917311472667
ENSG00000005175,82.51286126563218
ENSG00000005187,56.98272617006148
ENSG00000005189,43.95834204692793
ENSG00000005194,90.71479359237108
ENSG00000005206,45.07925885649755
ENSG00000005238,64.38997866912042
ENSG00000005243,19.808440336275044
ENSG00000005249,5.796980216654816
ENSG00000005302,74.58279309046803
ENSG00000005339,86.28549918440754
ENSG00000005379,36.3210506503827
ENSG00000005421,42.55719603496591
ENSG00000005436,75.72462252708185
ENSG00000005448,49.34543477351625
ENSG00000005469,66.8158434062487
ENSG00000005471,2.6559036346145803
ENSG00000005483,95.73800660839015
ENSG00000005486,76.42728679576727
ENSG00000005513,2.760466769835627
ENSG00000005700,96.67070977456189
ENSG00000005801,92.92316700823957
ENSG00000005810,91.29198209879125
ENSG00000005812,80.03262369818897
ENSG00000005844,37.21192856246602
ENSG00000005882,43.678112844535534
ENSG00000005884,85.06420176502573
ENSG00000005889,92.70567568697979
ENSG00000005893,93.2954117696265
ENSG00000005961,31.540424108076458
ENSG00000005981,56.52264837508888
ENSG00000006007,92.35852607804593
ENSG00000006015,58.747751892592746
ENSG00000006016,41.62867539420302
ENSG00000006025,39.01041448826801
ENSG00000006042,87.95014429712661
ENSG00000006062,55.129867413944545
ENSG00000006071,35.308879501442966
ENSG00000006116,9.214103475678614
ENSG00000006118,53.0678823873855
ENSG00000006125,94.02317119076498
ENSG00000006194,73.17328202768832
ENSG00000006210,64.7580409050985
ENSG00000006282,38.90585135304697
ENSG00000006283,37.39177715504622
ENSG00000006327,91.68513948722239
ENSG00000006377,32.24308837676189
ENSG00000006432,83.40373917771551
ENSG00000006451,82.42921075745535
ENSG00000006453,85.83796896566147
ENSG00000006459,86.59500606466185
ENSG00000006468,50.922246852649636
ENSG00000006530,86.51553808189385
ENSG00000006534,58.15801580994605
ENSG00000006555,74.49077753147351
ENSG00000006576,73.66682002593166
ENSG00000006607,71.47517671169852
ENSG00000006625,83.89309465055
ENSG00000006634,77.01702287841398
ENSG00000006638,50.10665439792547
ENSG00000006652,94.23229746120708
ENSG00000006659,30.260571332970848
ENSG00000006695,85.21895520515287
ENSG00000006704,71.67593793132293
ENSG00000006712,69.88163453092977
ENSG00000006715,82.84746329833953
ENSG00000006740,59.64281233008491
ENSG00000006744,74.58697561587687
ENSG00000006747,73.49533648416914
ENSG00000006756,71.0736542724497
ENSG00000006757,66.94131916851394
ENSG00000006831,83.14860512777615
ENSG00000006837,49.157221130118366
ENSG00000007001,18.152160274373667
ENSG00000007038,37.441967459952316
ENSG00000007047,51.30285666485423
ENSG00000007062,63.91735329792129
ENSG00000007080,73.97632690618595
ENSG00000007168,90.93646743903969
ENSG00000007171,54.08005353632524
ENSG00000007174,50.04391651679284
ENSG00000007202,78.13375716257475
ENSG00000007237,48.45037433602409
ENSG00000007255,36.70166046258731
ENSG00000007264,41.733238529424064
ENSG00000007306,49.95608348320716
ENSG00000007312,14.438077711322098
ENSG00000007314,40.95110627797064
ENSG00000007341,74.54515036178844
ENSG00000007350,7.235768957296415
ENSG00000007372,37.49634029026726
ENSG00000007376,48.057216947592956
ENSG00000007384,63.64967167175541
ENSG00000007392,80.40068593416704
ENSG00000007402,28.152578526914553
ENSG00000007516,37.517252917311474
ENSG00000007520,47.848090677150864
ENSG00000007541,45.87812120958635
ENSG00000007545,53.50286502990505
ENSG00000007866,66.02534610397758
ENSG00000007923,73.78811326278807
ENSG00000007933,48.19524028608474
ENSG00000007944,69.73524614162031
ENSG00000007952,22.987159646994858
ENSG00000007968,51.94278305240705
ENSG00000008018,97.92964992262328
ENSG00000008056,20.04684428457903
ENSG00000008083,81.93985528462086
ENSG00000008086,85.3904387469154
ENSG00000008118,42.87925049144673
ENSG00000008128,74.17708812581037
ENSG00000008130,73.3614956710862
ENSG00000008226,57.68120791333807
ENSG00000008256,58.42987996152077
ENSG00000008277,52.77092308335774
ENSG00000008282,97.85436446526413
ENSG00000008283,80.26266259567527
ENSG00000008294,95.46195993140658
ENSG00000008300,36.086829227487556
ENSG00000008311,80.49270149316156
ENSG00000008323,41.90053954577774
ENSG00000008324,80.27939269731064
ENSG00000008382,34.45982684344807
ENSG00000008394,99.72395332301643
ENSG00000008405,73.73374043247313
ENSG00000008441,58.672466435233595
ENSG00000008513,94.61708979882053
ENSG00000008516,34.16705006482915
ENSG00000008517,92.69312811075328
ENSG00000008710,57.20021749132126
ENSG00000008735,48.76406374168723
ENSG00000008838,92.56765234848801
ENSG00000008853,57.20858254213894
ENSG00000008869,73.30294031536242
ENSG00000008952,97.26462838261742
ENSG00000008988,98.52775105608767
ENSG00000009307,97.94219749884981
ENSG00000009335,88.1592705675687
ENSG00000009413,90.68551591450918
ENSG00000009694,18.48257978167217
ENSG00000009724,43.176209795474506
ENSG00000009765,56.2047764440169
ENSG00000009780,90.05395457777406
ENSG00000009790,49.64657660295286
ENSG00000009830,59.780835668576685
ENSG00000009844,94.53762181605254
ENSG00000009950,50.5792797691246
ENSG00000009954,94.41214605378727
ENSG00000010017,77.97063867162993
ENSG00000010030,43.08419423647999
ENSG00000010072,71.44589903383664
ENSG00000010165,82.11552135179221
ENSG00000010219,68.27136224852566
ENSG00000010244,98.3813626667782
ENSG00000010256,93.73039441214605
ENSG00000010270,82.91438370488102
ENSG00000010278,98.84562298715964
ENSG00000010292,59.119996653979676
ENSG00000010295,37.36249947718432
ENSG00000010310,55.62340541218788
ENSG00000010318,43.080011711071144
ENSG00000010322,74.29419883725794
ENSG00000010327,30.574260738633985
ENSG00000010361,31.732820276883185
ENSG00000010404,90.48057216947592
ENSG00000010438,68.67288468777448
ENSG00000010539,67.12116776109414
ENSG00000010610,28.54155338993684
ENSG00000010626,39.90965745116902
ENSG00000010704,55.171692668032954
ENSG00000010803,72.78430716466603
ENSG00000010810,59.42113848341629
ENSG00000010818,85.88815927056757
ENSG00000010932,32.86628466267933
ENSG00000011007,97.52812748337446
ENSG00000011009,78.47254172069096
ENSG00000011021,61.1610690534945
ENSG00000011028,22.87841398636497
ENSG00000011052,64.70366807478355
ENSG00000011105,36.97352461416203
ENSG00000011114,87.63227236605462
ENSG00000011132,57.27968547408926
ENSG00000011143,42.71613200050191
ENSG00000011198,88.01706470366808
ENSG00000011201,69.67250826048769
ENSG00000011243,64.30632816094358
ENSG00000011258,65.81203730812665
ENSG00000011260,80.89840645781922
ENSG00000011275,86.71629930151825
ENSG00000011295,95.79237943870508
ENSG00000011304,81.40867455769794
ENSG00000011332,44.037810029695926
ENSG00000011347,30.8252122631645
ENSG00000011376,67.49341252248108
ENSG00000011405,89.76954284997282
ENSG00000011422,97.90455477017022
ENSG00000011426,47.48002844117278
ENSG00000011451,61.44548078129575
ENSG00000011454,80.03680622359781
ENSG00000011465,44.18419841900539
ENSG00000011478,52.3275753900205
ENSG00000011485,61.4412982558869
ENSG00000011523,70.4922832406207
ENSG00000011566,83.48738968589234
ENSG00000011638,85.61629511899285
ENSG00000012048,57.4344389142164
ENSG00000012061,89.33037768204441
ENSG00000012124,41.53247730979966
ENSG00000012171,61.49148856079301
ENSG00000012174,71.11966205194696
ENSG00000012211,61.57932159437869
ENSG00000012223,85.691580576352
ENSG00000012232,68.2755447739345
ENSG00000012504,38.41649588021247
ENSG00000012660,93.81822744573172
ENSG00000012779,45.033251077000294
ENSG00000012817,68.53067882387386
ENSG00000012822,47.630599355891086
ENSG00000012963,73.56225689071061
ENSG00000012983,92.65966790748253
ENSG00000013016,50.68802542975449
ENSG00000013275,94.9642394077544
ENSG00000013288,64.62838261742439
ENSG00000013293,57.73139821824418
ENSG00000013297,52.49905893178302
ENSG00000013306,83.78016646451127
ENSG00000013364,84.24442678489272
ENSG00000013374,86.41933999749048
ENSG00000013375,96.20644945418043
ENSG00000013392,61.37019532393659
ENSG00000013441,93.864235225229
ENSG00000013503,69.3337237023715
ENSG00000013523,64.14320966999874
ENSG00000013561,88.89121251411602
ENSG00000013563,49.429085281693084
ENSG00000013573,60.554602869212424
ENSG00000013583,69.50938976954285
ENSG00000013588,99.77832615333139
ENSG00000013619,53.43594462336358
ENSG00000013725,44.25111882554687
ENSG00000013810,51.43669747793717
ENSG00000014123,84.40754527583755
ENSG00000014138,55.89108703835376
ENSG00000014164,43.694842946170894
ENSG00000014216,75.5196787820486
ENSG00000014257,60.22836588732277
ENSG00000014641,94.90568405203061
ENSG00000014824,86.59918859007068
ENSG00000014914,57.11656698314442
ENSG00000014919,87.13455184240244
ENSG00000015133,72.21966623447238
ENSG00000015153,74.64553097160065
ENSG00000015171,84.06039566690367
ENSG00000015285,34.15868501401146
ENSG00000015413,7.800409887490066
ENSG00000015475,80.88167635618386
ENSG00000015479,98.30189468401021
ENSG00000015520,41.58266761470576
ENSG00000015532,84.88017064703668
ENSG00000015568,90.70224601614456
ENSG00000015592,36.438161361830275
ENSG00000015676,83.29081099167678
ENSG00000016082,40.503576059224564
ENSG00000016391,67.95767284286252
ENSG00000016402,46.329833953741264
ENSG00000016602,42.18495127357899
ENSG00000016864,76.61131791375632
ENSG00000017260,87.09272658831402
ENSG00000017427,50.62110502321302
ENSG00000017483,62.43255677778242
ENSG00000017797,87.29348780793843
ENSG00000018189,96.95512150236313
ENSG00000018236,40.6876071772136
ENSG00000018280,64.32305826257895
ENSG00000018408,93.11138065163746
ENSG00000018510,89.0877912083316
ENSG00000018610,71.68012045673177
ENSG00000018625,38.01079091555481
ENSG00000018699,79.61437115730477
ENSG00000018869,40.938558701744114
ENSG00000019102,66.4770588481325
ENSG00000019144,72.62955372453888
ENSG00000019186,98.03003053243549
ENSG00000019485,59.12836170479736
ENSG00000019505,31.377305617131622
