gen_name,epithelial cell
ENSMUSG00000004098,25.29129310634297
ENSMUSG00000004099,96.19220308250227
ENSMUSG00000004100,91.96467546422215
ENSMUSG00000004105,51.65038111547631
ENSMUSG00000004110,56.56290923743327
ENSMUSG00000004113,54.96121688324771
ENSMUSG00000004127,69.00372720862295
ENSMUSG00000004151,56.30771297135758
ENSMUSG00000004187,64.10127262348477
ENSMUSG00000004207,98.20355260065142
ENSMUSG00000004221,87.57261341123535
ENSMUSG00000004231,7.289882811188342
ENSMUSG00000004233,76.1290755851046
ENSMUSG00000004263,66.82112756455459
ENSMUSG00000004264,98.79789127295928
ENSMUSG00000004266,95.26879554078104
ENSMUSG00000004267,38.793190289110505
ENSMUSG00000004268,96.13511970719586
ENSMUSG00000004270,96.9846546455794
ENSMUSG00000004285,92.18293542862898
ENSMUSG00000004296,23.081830697424532
ENSMUSG00000004317,73.31520096705954
ENSMUSG00000004319,93.87193176857728
ENSMUSG00000004328,51.260871025150266
ENSMUSG00000004341,17.454081461334408
ENSMUSG00000004344,34.24666733823579
ENSMUSG00000004347,59.26597495047178
ENSMUSG00000004356,80.8972163459924
ENSMUSG00000004359,62.13357509821699
ENSMUSG00000004360,52.40925422249085
ENSMUSG00000004364,77.0390517444008
ENSMUSG00000004366,95.57100164534434
ENSMUSG00000004371,50.159497666297305
ENSMUSG00000004383,63.073771867969505
ENSMUSG00000004393,90.31597327154898
ENSMUSG00000004394,95.16470232698701
ENSMUSG00000004415,62.26788892246734
ENSMUSG00000004446,77.47557167321446
ENSMUSG00000004451,88.36170712870623
ENSMUSG00000004455,87.4047211309224
ENSMUSG00000004460,95.74560961686981
ENSMUSG00000004462,78.60380779691751
ENSMUSG00000004473,56.5024680165206
ENSMUSG00000004500,66.00181323662738
