gen_name,endothelial cell
ENSMUSG00000000738,65.6058206295783
ENSMUSG00000000739,61.14630766184914
ENSMUSG00000000740,99.30211839239755
ENSMUSG00000000743,77.534151653138
ENSMUSG00000000751,93.60027717283707
ENSMUSG00000000753,63.888338942783605
ENSMUSG00000000759,82.69649574341715
ENSMUSG00000000766,20.39200158384478
ENSMUSG00000000776,72.2678677489606
ENSMUSG00000000782,57.53316175014849
ENSMUSG00000000787,97.94100178182538
ENSMUSG00000000791,33.35478123143932
ENSMUSG00000000794,38.462680657295586
ENSMUSG00000000804,61.126509602058995
ENSMUSG00000000805,13.60126707582657
ENSMUSG00000000811,33.24589190259354
ENSMUSG00000000823,94.96139378340924
ENSMUSG00000000826,94.09522866759058
ENSMUSG00000000827,93.98633933874481
ENSMUSG00000000838,85.91862997426252
ENSMUSG00000000861,67.0411799643635
ENSMUSG00000000869,25.534547614333796
ENSMUSG00000000876,72.02534151653138
ENSMUSG00000000881,43.852702435161355
ENSMUSG00000000884,55.69194218966541
ENSMUSG00000000901,52.722233221144336
ENSMUSG00000000902,95.79786180954267
ENSMUSG00000000915,41.30370223718076
ENSMUSG00000000916,66.09087309443674
ENSMUSG00000000934,52.227281726390814
ENSMUSG00000000938,51.59374381310632
ENSMUSG00000000942,45.42664818847753
ENSMUSG00000000948,60.00791922391605
ENSMUSG00000000957,82.37477727182736
ENSMUSG00000000958,59.696099782221346
ENSMUSG00000000959,84.96337358938824
ENSMUSG00000000976,76.96495743417145
ENSMUSG00000001016,97.96079984161553
ENSMUSG00000001017,81.28093446842209
ENSMUSG00000001018,73.99524846565036
ENSMUSG00000001025,47.21837259948525
ENSMUSG00000001027,31.01861017620273
ENSMUSG00000001029,92.51633339932687
ENSMUSG00000001034,73.5497921203722
ENSMUSG00000001036,78.24193229063552
ENSMUSG00000001039,57.09265491981785
ENSMUSG00000001052,81.36507622253019
ENSMUSG00000001053,63.066719461492774
ENSMUSG00000001054,65.68996238368639
ENSMUSG00000001056,94.6891704612948
ENSMUSG00000001062,60.082161948129084
ENSMUSG00000001065,57.23124133834884
ENSMUSG00000001082,68.54583250841418
ENSMUSG00000001089,91.58582458919025
ENSMUSG00000001098,88.48247871708573
ENSMUSG00000001100,80.20194020985943
ENSMUSG00000001105,71.24331815482083
ENSMUSG00000001120,58.275588992278756
ENSMUSG00000001123,65.93743813106315
ENSMUSG00000001127,88.03702237180757
ENSMUSG00000001128,41.00673134032865
ENSMUSG00000001131,55.55830528608197
ENSMUSG00000001134,63.63591368045931
ENSMUSG00000001138,61.0572163927935
ENSMUSG00000001143,68.9714907939022
ENSMUSG00000001150,75.29202138190458
ENSMUSG00000001151,73.31716491783806
ENSMUSG00000001155,11.616511581864977
ENSMUSG00000001156,51.9006137398535
ENSMUSG00000001157,79.09324886161157
ENSMUSG00000001158,75.22767768758662
ENSMUSG00000001173,74.435755295981
ENSMUSG00000001175,99.75747376757079
ENSMUSG00000001211,59.49811918431994
ENSMUSG00000001225,42.22431201742229
ENSMUSG00000001227,42.49653533953672
ENSMUSG00000001228,98.56464066521481
ENSMUSG00000001229,72.52524252623243
ENSMUSG00000001240,94.99604038804196
ENSMUSG00000001247,38.91803603246882
ENSMUSG00000001248,82.00851316570976
ENSMUSG00000001249,54.45951296772916
ENSMUSG00000001260,19.426846169075432
ENSMUSG00000001270,62.52722233221144
ENSMUSG00000001280,92.65986933280539
ENSMUSG00000001285,77.24213027123342
ENSMUSG00000001288,56.74123935854286
ENSMUSG00000001289,89.57137200554345
ENSMUSG00000001300,92.20946347257969
ENSMUSG00000001305,87.74500098990299
ENSMUSG00000001313,38.690358344882206
ENSMUSG00000001323,61.16115620669175
ENSMUSG00000001333,23.005345476143336
ENSMUSG00000001334,18.303306275984955
ENSMUSG00000001348,34.651554147693524
ENSMUSG00000001349,29.895070283112258
ENSMUSG00000001366,64.30904771332409
ENSMUSG00000001376,78.49435755295981
ENSMUSG00000001380,90.9275391011681
ENSMUSG00000001383,76.34131855078202
ENSMUSG00000001403,95.95129677291625
ENSMUSG00000001415,72.80736487824193
ENSMUSG00000001416,98.99029895070282
ENSMUSG00000001418,84.5921599683231
ENSMUSG00000001419,65.76420510789941
ENSMUSG00000001420,34.90892892496535
ENSMUSG00000001424,90.26430409819838
ENSMUSG00000001435,98.50029697089685
ENSMUSG00000001436,63.52207483666601
ENSMUSG00000001440,97.30746386854088
ENSMUSG00000001441,83.51316570976044
ENSMUSG00000001445,83.12215402890517
ENSMUSG00000001467,89.06157196594734
ENSMUSG00000001472,94.83270639477331
ENSMUSG00000001473,99.07444070481093
ENSMUSG00000001482,68.17956840229658
ENSMUSG00000001493,51.088893288457726
ENSMUSG00000001494,26.593743813106315
ENSMUSG00000001496,4.167491585824589
ENSMUSG00000001497,42.59057612353989
ENSMUSG00000001506,55.71668976440309
ENSMUSG00000001507,60.55731538309246
ENSMUSG00000001510,3.2567808354781227
ENSMUSG00000001517,80.55830528608196
ENSMUSG00000001518,80.02375767174816
ENSMUSG00000001520,61.893684418926945
ENSMUSG00000001521,90.79885171253217
ENSMUSG00000001524,71.62938032072856
ENSMUSG00000001525,99.89111067115422
ENSMUSG00000001542,53.73688378538903
ENSMUSG00000001552,88.04197188675509
ENSMUSG00000001555,81.52346070085132
ENSMUSG00000001569,80.0435557315383
ENSMUSG00000001576,86.20570184121956
ENSMUSG00000001583,24.930706790734508
ENSMUSG00000001588,46.37695505840428
ENSMUSG00000001622,60.42862799445654
ENSMUSG00000001627,73.89130865175213
ENSMUSG00000001630,83.38447832112453
ENSMUSG00000001632,75.60879033854683
ENSMUSG00000001642,94.76836270045536
ENSMUSG00000001657,33.46862007523262
ENSMUSG00000001661,8.389427836072064
ENSMUSG00000001663,29.350623638883388
ENSMUSG00000001665,44.01603642843001
ENSMUSG00000001666,54.87032270837457
ENSMUSG00000001674,87.51237378736883
ENSMUSG00000001687,94.90694911898633
ENSMUSG00000001700,56.40962185705801
ENSMUSG00000001707,82.06790734508019
ENSMUSG00000001729,90.49198178578499
ENSMUSG00000001739,27.751930310829536
ENSMUSG00000001741,54.429815878043954
ENSMUSG00000001750,68.74381310631557
ENSMUSG00000001751,45.46624430805781
ENSMUSG00000001755,61.200752326272024
ENSMUSG00000001761,80.41476935260344
ENSMUSG00000001763,56.30568204315976
ENSMUSG00000001767,82.22134230845377
ENSMUSG00000001768,68.238962581667
ENSMUSG00000001774,95.88200356365077
ENSMUSG00000001783,95.84735695901801
ENSMUSG00000001785,89.74955454365472
ENSMUSG00000001786,55.97406454167492
ENSMUSG00000001794,89.31399722827163
ENSMUSG00000001802,37.87863789348644
ENSMUSG00000001829,75.51969906949118
ENSMUSG00000001833,99.05959215996832
ENSMUSG00000001844,74.12888536923381
ENSMUSG00000001847,97.85686002771729
ENSMUSG00000001855,86.91843199366463
ENSMUSG00000001864,71.0700851316571
ENSMUSG00000001870,58.052860819639676
ENSMUSG00000001891,82.27083745792912
ENSMUSG00000001909,82.11740249455553
ENSMUSG00000001910,61.51752128291428
ENSMUSG00000001911,37.61136408631954
ENSMUSG00000001918,71.03048901207681
ENSMUSG00000001924,96.66897644030885
ENSMUSG00000001930,77.17283706196793
ENSMUSG00000001942,68.65472183725994
ENSMUSG00000001943,33.93387448030093
ENSMUSG00000001946,98.0993862601465
ENSMUSG00000001948,42.24905959215997
ENSMUSG00000001962,73.0548406256187
ENSMUSG00000001964,55.78598297366858
ENSMUSG00000001983,56.221540289051674
ENSMUSG00000001985,33.389427836072066
ENSMUSG00000001986,33.73589388239952
ENSMUSG00000001995,71.19382300534548
ENSMUSG00000001998,71.02058998218175
ENSMUSG00000001999,71.0849336764997
ENSMUSG00000002010,92.5064343694318
ENSMUSG00000002014,87.92318352801426
ENSMUSG00000002015,93.76361116610572
ENSMUSG00000002017,66.93724015046524
ENSMUSG00000002020,31.597703425064346
ENSMUSG00000002028,89.10611760047516
ENSMUSG00000002031,84.45357354979211
ENSMUSG00000002032,24.425856266085923
ENSMUSG00000002033,11.299742625222727
ENSMUSG00000002043,57.9439714907939
ENSMUSG00000002052,80.9295189071471
ENSMUSG00000002055,85.80479113046921
ENSMUSG00000002057,18.818055830528607
ENSMUSG00000002058,32.90932488616116
ENSMUSG00000002059,55.568204315977034
ENSMUSG00000002064,74.13383488418135
ENSMUSG00000002068,64.8881409621857
ENSMUSG00000002076,24.574341714511977
ENSMUSG00000002083,30.96911502672738
ENSMUSG00000002102,95.9018016234409
ENSMUSG00000002103,73.9012076816472
ENSMUSG00000002105,59.21599683231044
ENSMUSG00000002107,67.91229459512968
ENSMUSG00000002109,41.85804791130469
ENSMUSG00000002111,34.10710750346466
ENSMUSG00000002129,91.76895664224905
ENSMUSG00000002147,69.154622846961
ENSMUSG00000002204,26.27202534151653
ENSMUSG00000002205,70.25836468026134
ENSMUSG00000002210,67.00158384478321
ENSMUSG00000002221,90.65531577905365
ENSMUSG00000002222,75.85626608592358
ENSMUSG00000002227,70.38705206889725
ENSMUSG00000002228,43.09542664818848
ENSMUSG00000002233,83.9586220550386
ENSMUSG00000002249,27.593545832508415
ENSMUSG00000002250,51.17798455751337
ENSMUSG00000002257,39.76440308849733
ENSMUSG00000002265,99.10413779449614
ENSMUSG00000002266,51.52445060384082
ENSMUSG00000002274,33.65670164323896
ENSMUSG00000002279,68.33300336567017
ENSMUSG00000002280,65.09602058998219
ENSMUSG00000002289,47.20352405464264
ENSMUSG00000002297,88.99722827162938
ENSMUSG00000002307,72.81231439318947
ENSMUSG00000002308,63.93783409225896
ENSMUSG00000002319,85.8592357948921
ENSMUSG00000002320,79.89507028311226
ENSMUSG00000002324,43.238962581666996
ENSMUSG00000002325,62.33419124925758
ENSMUSG00000002326,79.4793110275193
ENSMUSG00000002329,78.88536923381508
ENSMUSG00000002332,73.19342704414967
ENSMUSG00000002341,42.20451395763215
ENSMUSG00000002342,70.44644624826766
ENSMUSG00000002343,59.225895862205505
ENSMUSG00000002345,56.934270441496736
ENSMUSG00000002346,66.65511779845575
ENSMUSG00000002365,86.11661057216394
ENSMUSG00000002372,81.24628786378935
ENSMUSG00000002379,84.27539101168085
ENSMUSG00000002384,33.2953870520689
ENSMUSG00000002393,59.94852504454563
ENSMUSG00000002395,69.94159572361909
ENSMUSG00000002396,44.728766580875075
ENSMUSG00000002409,16.422490595921598
ENSMUSG00000002413,93.45179172441101
ENSMUSG00000002416,70.36230449415957
ENSMUSG00000002428,72.00554345674124
ENSMUSG00000002455,81.02355969115027
ENSMUSG00000002458,93.32805385072263
ENSMUSG00000002459,35.666204711938235
ENSMUSG00000002475,36.17600475153435
ENSMUSG00000002477,95.7186695703821
ENSMUSG00000002486,59.36448228073649
ENSMUSG00000002489,60.15640467234211
ENSMUSG00000002496,79.98911106711543
ENSMUSG00000002500,20.050485052464857
ENSMUSG00000002504,77.79152643040982
ENSMUSG00000002524,94.91189863393387
ENSMUSG00000002546,64.14571372005543
ENSMUSG00000002550,66.43733914076421
ENSMUSG00000002565,34.38922985547416
ENSMUSG00000002578,46.114630766184916
ENSMUSG00000002580,64.76935260344486
ENSMUSG00000002602,44.708968521084934
ENSMUSG00000002603,55.17719263512176
ENSMUSG00000002608,57.023361710552365
ENSMUSG00000002617,63.531973866561074
ENSMUSG00000002625,69.54563452781628
ENSMUSG00000002633,14.378340922589587
ENSMUSG00000002635,65.89784201148288
ENSMUSG00000002658,81.79568402296576
ENSMUSG00000002660,85.17125321718471
ENSMUSG00000002661,51.49970302910315
ENSMUSG00000002668,40.680063353791326
ENSMUSG00000002679,83.48346862007523
ENSMUSG00000002688,50.0
ENSMUSG00000002699,60.483072658879436
ENSMUSG00000002718,97.49059592159969
ENSMUSG00000002728,94.13482478717086
ENSMUSG00000002731,83.71114630766185
ENSMUSG00000002732,71.6739259552564
ENSMUSG00000002733,92.17976638289448
ENSMUSG00000002741,88.0568204315977
ENSMUSG00000002748,95.92159968323104
ENSMUSG00000002763,56.275984953474556
ENSMUSG00000002767,78.92496535339536
ENSMUSG00000002768,80.29103147891506
ENSMUSG00000002769,15.670164323896257
ENSMUSG00000002771,11.651158186497723
ENSMUSG00000002778,58.2112452979608
ENSMUSG00000002781,57.97366858047911
ENSMUSG00000002791,27.603444862403485
ENSMUSG00000002797,44.71886755098
ENSMUSG00000002799,51.78677489606018
ENSMUSG00000002803,48.85666204711938
ENSMUSG00000002804,78.1825381112651
ENSMUSG00000002808,47.213423084537716
ENSMUSG00000002812,82.55790932488615
ENSMUSG00000002814,59.879231835280144
ENSMUSG00000002820,55.98891308651752
ENSMUSG00000002825,86.67095624628787
ENSMUSG00000002833,78.50425658285488
ENSMUSG00000002835,81.35517719263513
ENSMUSG00000002844,89.1556127499505
ENSMUSG00000002845,78.98930904771332
ENSMUSG00000002846,62.11146307661849
ENSMUSG00000002870,93.18451791724411
ENSMUSG00000002871,76.6481884775292
ENSMUSG00000002881,71.30766184913878
ENSMUSG00000002885,74.40605820629578
ENSMUSG00000002897,32.41437339140764
ENSMUSG00000002900,93.43199366462088
ENSMUSG00000002908,8.518115224707978
ENSMUSG00000002910,40.62066917442091
ENSMUSG00000002930,11.176004751534348
ENSMUSG00000002944,55.62264898039992
ENSMUSG00000002948,59.20114828746783
ENSMUSG00000002949,84.95347455949317
ENSMUSG00000002957,92.78360720649377
ENSMUSG00000002963,59.785191051276975
ENSMUSG00000002968,82.26588794298159
ENSMUSG00000002981,68.58047911304692
ENSMUSG00000002983,42.79845575133637
ENSMUSG00000002984,64.0566224509998
ENSMUSG00000002985,74.19817857849931
ENSMUSG00000002996,93.30825579093249
ENSMUSG00000002997,60.10196000791922
ENSMUSG00000003031,59.57236190853297
ENSMUSG00000003032,68.85270243516135
ENSMUSG00000003033,87.89348643832905
ENSMUSG00000003037,89.94753514155612
ENSMUSG00000003038,99.6337358938824
ENSMUSG00000003039,90.91269055632549
ENSMUSG00000003053,10.14650564244704
ENSMUSG00000003062,80.20688972480697
ENSMUSG00000003068,77.02435161354188
ENSMUSG00000003070,23.624034844585232
ENSMUSG00000003072,90.80380122747971
ENSMUSG00000003099,81.37002573747772
ENSMUSG00000003119,82.45891902593546
ENSMUSG00000003123,46.31261136408632
ENSMUSG00000003131,97.29756483864581
ENSMUSG00000003134,50.831518511185905
ENSMUSG00000003135,52.58859631756088
ENSMUSG00000003153,83.29538705206889
ENSMUSG00000003154,48.401306671946145
ENSMUSG00000003161,91.02652940011879
ENSMUSG00000003166,85.64640665214809
ENSMUSG00000003184,63.348841813502275
ENSMUSG00000003190,66.47198574539695
ENSMUSG00000003198,59.136804593149876
ENSMUSG00000003199,57.919223916056225
ENSMUSG00000003200,89.98713126113641
ENSMUSG00000003206,28.37556919421897
ENSMUSG00000003208,54.83567610374184
ENSMUSG00000003226,96.13442882597505
ENSMUSG00000003228,54.94456543258761
ENSMUSG00000003233,94.08532963769551
ENSMUSG00000003234,81.32053058800237
ENSMUSG00000003235,76.94020985943378
ENSMUSG00000003269,66.06117600475153
ENSMUSG00000003273,22.743021183923975
ENSMUSG00000003279,33.69134824787171
ENSMUSG00000003282,76.96990694911898
ENSMUSG00000003299,84.04771332409425
ENSMUSG00000003308,58.75569194218967
ENSMUSG00000003309,11.86893684418927
ENSMUSG00000003316,92.09562462878638
ENSMUSG00000003344,69.08038012274798
ENSMUSG00000003345,69.34765392991487
ENSMUSG00000003346,69.63967531181943
ENSMUSG00000003348,84.10215798851712
ENSMUSG00000003352,31.068105325678086
ENSMUSG00000003355,66.08592357948922
ENSMUSG00000003360,58.646802613343894
ENSMUSG00000003363,65.75925559295189
ENSMUSG00000003378,34.61195802811324
ENSMUSG00000003379,15.858245891902595
ENSMUSG00000003380,64.63571569986142
ENSMUSG00000003382,67.73411205701841
ENSMUSG00000003402,81.761037418333
ENSMUSG00000003410,27.880617699465454
ENSMUSG00000003411,48.91110671154227
ENSMUSG00000003418,12.547020392001585
ENSMUSG00000003420,57.28073648782419
ENSMUSG00000003421,76.88576519501089
ENSMUSG00000003423,73.42605424668382
ENSMUSG00000003429,99.37141160166304
ENSMUSG00000003435,78.4646604632746
ENSMUSG00000003436,26.17303504256583
ENSMUSG00000003437,74.48525044545634
ENSMUSG00000003438,81.50366264106118
ENSMUSG00000003444,73.10433577509404
ENSMUSG00000003452,71.46109681251237
ENSMUSG00000003458,88.42803405266284
ENSMUSG00000003464,93.24391209661454
ENSMUSG00000003500,62.49257572757869
ENSMUSG00000003518,96.29776281924372
ENSMUSG00000003526,77.11839239754504
ENSMUSG00000003527,71.93130073252821
ENSMUSG00000003528,56.14729756483865
ENSMUSG00000003531,65.34844585230647
ENSMUSG00000003541,51.07899425856266
ENSMUSG00000003545,50.80677093644823
ENSMUSG00000003546,44.387250049495144
ENSMUSG00000003549,68.52603444862405
ENSMUSG00000003559,68.7042169867353
ENSMUSG00000003573,72.34705998812116
ENSMUSG00000003575,58.107305484062564
ENSMUSG00000003581,44.733716095822615
ENSMUSG00000003585,14.07147099584241
ENSMUSG00000003604,50.38606216590774
ENSMUSG00000003617,40.031676895664226
ENSMUSG00000003623,79.87032270837457
ENSMUSG00000003644,81.40962185705801
ENSMUSG00000003660,92.61037418333004
ENSMUSG00000003662,71.64422886557116
ENSMUSG00000003665,28.652742031280937
ENSMUSG00000003680,57.70639477331222
ENSMUSG00000003721,69.8178578499307
ENSMUSG00000003731,61.557117402494555
ENSMUSG00000003746,70.13462680657295
ENSMUSG00000003752,46.74816867946941
ENSMUSG00000003762,51.722431201742225
ENSMUSG00000003778,97.04513957632152
ENSMUSG00000003779,95.09008117204513
ENSMUSG00000003808,91.46703623044942
ENSMUSG00000003809,69.87725202930113
ENSMUSG00000003810,72.86675905761236
ENSMUSG00000003812,45.421698673529995
ENSMUSG00000003813,79.3951692734112
ENSMUSG00000003814,97.63908137002574
ENSMUSG00000003824,62.398534943575534
ENSMUSG00000003847,87.45297960799842
ENSMUSG00000003848,88.17065927539102
ENSMUSG00000003849,33.3943773510196
ENSMUSG00000003863,9.656503662641061
ENSMUSG00000003865,78.15779053652741
ENSMUSG00000003868,92.9172441100772
ENSMUSG00000003873,77.68758661651158
ENSMUSG00000003882,40.29895070283112
ENSMUSG00000003923,80.3652742031281
ENSMUSG00000003929,76.28687388635915
ENSMUSG00000003934,48.96060186101762
ENSMUSG00000003948,65.58107305484062
ENSMUSG00000003949,52.083745792912296
ENSMUSG00000003955,76.32152049099187
ENSMUSG00000003970,99.23777469807959
ENSMUSG00000003992,83.5775094040784
ENSMUSG00000004018,72.74302118392397
ENSMUSG00000004031,34.859433775490004
ENSMUSG00000004032,76.26212631162146
ENSMUSG00000004035,42.823203326074044
ENSMUSG00000004040,85.00791922391605
ENSMUSG00000004043,46.98079588200356
ENSMUSG00000004044,98.1835280142546
ENSMUSG00000004054,76.33141952088695
ENSMUSG00000004056,55.86517521282914
ENSMUSG00000004069,78.6477925163334
ENSMUSG00000004070,92.32330231637299
ENSMUSG00000004071,89.47238170659276
ENSMUSG00000004085,90.20985943377549
ENSMUSG00000004096,90.47218372599485
ENSMUSG00000004099,94.54068501286874
ENSMUSG00000004100,78.55870124727777
ENSMUSG00000004105,55.62759849534745
ENSMUSG00000004110,52.18768560681053
ENSMUSG00000004113,33.56761037418333
ENSMUSG00000004127,80.2266877845971
ENSMUSG00000004151,56.577905365274205
ENSMUSG00000004207,63.15086121560087
ENSMUSG00000004221,81.0433577509404
ENSMUSG00000004233,67.48663630964165
ENSMUSG00000004263,41.26410611760048
ENSMUSG00000004264,91.36309641655119
ENSMUSG00000004266,60.478123143931896
ENSMUSG00000004267,24.811918431993664
ENSMUSG00000004268,94.506038408236
ENSMUSG00000004270,74.83171649178381
ENSMUSG00000004285,78.9447634131855
ENSMUSG00000004317,73.52504454563453
ENSMUSG00000004319,84.83963571569986
ENSMUSG00000004328,55.85527618293408
ENSMUSG00000004347,48.52504454563453
ENSMUSG00000004356,85.99782221342308
ENSMUSG00000004359,26.440308849732723
ENSMUSG00000004360,42.565828548802216
ENSMUSG00000004364,91.86299742625222
ENSMUSG00000004371,28.276578895268262
ENSMUSG00000004383,61.487824193229066
ENSMUSG00000004393,88.97743021183923
ENSMUSG00000004394,81.88972480696893
ENSMUSG00000004415,50.12868738863592
ENSMUSG00000004446,65.43753712136211
ENSMUSG00000004451,98.61908532963768
ENSMUSG00000004455,85.3098396357157
ENSMUSG00000004460,89.17046129479311
ENSMUSG00000004462,67.6499703029103
ENSMUSG00000004473,27.306473965551376
ENSMUSG00000004500,41.556127499505045
ENSMUSG00000004508,67.4915858245892
ENSMUSG00000004530,95.8869530785983
ENSMUSG00000004535,93.54583250841418
ENSMUSG00000004542,18.64482280736488
ENSMUSG00000004552,7.889526826371015
ENSMUSG00000004558,9.329835676103741
ENSMUSG00000004561,75.564244704019
ENSMUSG00000004562,89.22985547416353
ENSMUSG00000004565,64.37339140764206
ENSMUSG00000004567,56.83033062759849
ENSMUSG00000004568,59.94357552959811
ENSMUSG00000004591,90.9027915264304
ENSMUSG00000004609,35.15145515739457
ENSMUSG00000004610,89.93763611166105
ENSMUSG00000004626,74.98515145515739
ENSMUSG00000004630,22.87170857255989
ENSMUSG00000004631,82.91427440110868
ENSMUSG00000004633,62.95288061769947
ENSMUSG00000004637,69.01603642843001
ENSMUSG00000004642,97.70342506434369
ENSMUSG00000004651,51.034448624034844
ENSMUSG00000004655,14.541674915858247
ENSMUSG00000004661,73.15383092456939
ENSMUSG00000004665,98.48544842605425
ENSMUSG00000004667,93.31320530588002
ENSMUSG00000004668,34.84953474559494
ENSMUSG00000004677,72.84201148287468
ENSMUSG00000004698,38.754702039200154
ENSMUSG00000004709,6.914472381706593
ENSMUSG00000004748,53.05385072262918
ENSMUSG00000004768,67.65491981785785
ENSMUSG00000004771,98.3666600673134
ENSMUSG00000004788,79.79113046921402
ENSMUSG00000004789,90.12076816471986
ENSMUSG00000004791,25.272223322114435
ENSMUSG00000004798,80.91961987725202
ENSMUSG00000004814,42.120372203524056
ENSMUSG00000004815,49.93070679073451
ENSMUSG00000004837,86.64620867155018
ENSMUSG00000004842,40.86814492179766
ENSMUSG00000004843,76.35616709562463
ENSMUSG00000004846,76.47990496931301
ENSMUSG00000004849,85.83448822015443
ENSMUSG00000004865,99.27737081765987
ENSMUSG00000004872,40.417739061571964
ENSMUSG00000004880,99.19817857849931
ENSMUSG00000004885,44.93664620867155
ENSMUSG00000004891,87.19065531577905
ENSMUSG00000004892,15.53652742031281
ENSMUSG00000004894,3.2419322906355177
ENSMUSG00000004895,50.143535933478525
ENSMUSG00000004896,69.27836072064937
ENSMUSG00000004897,92.58562660859235
ENSMUSG00000004902,23.802217382696494
ENSMUSG00000004929,70.95624628786379
ENSMUSG00000004931,59.6614531775886
ENSMUSG00000004933,25.786972876658087
ENSMUSG00000004934,58.943773510195996
ENSMUSG00000004936,77.85092060978023
ENSMUSG00000004937,91.03147891506632
ENSMUSG00000004939,39.79904969313007
ENSMUSG00000004945,66.74915858245892
ENSMUSG00000004947,52.900415759255594
ENSMUSG00000004951,50.35141556127499
ENSMUSG00000004952,47.94595129677292
ENSMUSG00000004980,99.78222134230845
ENSMUSG00000004988,50.287071866957035
ENSMUSG00000004994,57.562858839833694
ENSMUSG00000004996,57.07285686002772
ENSMUSG00000005034,87.05206889724806
ENSMUSG00000005043,50.0841417541081
ENSMUSG00000005054,70.11977826173035
ENSMUSG00000005057,46.99564442684617
ENSMUSG00000005069,57.998416155216795
ENSMUSG00000005078,75.55434567412394
ENSMUSG00000005087,73.94080380122749
ENSMUSG00000005089,51.32647000593942
ENSMUSG00000005102,59.359532765788956
ENSMUSG00000005103,98.49039794100179
ENSMUSG00000005107,29.880221738269654
ENSMUSG00000005124,47.56978816076025
ENSMUSG00000005125,50.10888932884578
ENSMUSG00000005131,23.965551375965156
ENSMUSG00000005142,74.79706988715105
ENSMUSG00000005148,40.887942981587805
ENSMUSG00000005150,67.76875866165116
ENSMUSG00000005161,98.41120570184123
