gen_name,peptic cell,stem cell of gastric gland
ENSMUSG00000021993,79.85496993279094,75.61460912628228
ENSMUSG00000021994,47.086133710647324,36.752741422002124
ENSMUSG00000021996,97.42660063671737,98.40378493102229
ENSMUSG00000021997,23.284400424478246,26.746551114255396
ENSMUSG00000021998,95.32631765122036,93.26140785284754
ENSMUSG00000021999,35.581004598514326,19.663070392642375
ENSMUSG00000022000,79.23593915811816,84.50654403961796
ENSMUSG00000022002,21.338875132649452,2.4717014503006722
ENSMUSG00000022003,59.351786345949776,57.31782808631058
ENSMUSG00000022008,77.93597453130528,70.61372479660417
ENSMUSG00000022009,67.4787760877255,72.94393349840821
ENSMUSG00000022010,99.09798372833393,98.77962504421647
ENSMUSG00000022012,25.25203395825964,16.806685532366465
ENSMUSG00000022013,86.89423417049876,84.97523876901309
ENSMUSG00000022014,65.76317651220374,53.77608772550406
ENSMUSG00000022016,84.99734701096568,64.37035726918995
ENSMUSG00000022018,57.91032897064026,44.81340643792006
ENSMUSG00000022019,70.23788468340997,66.94375663247259
ENSMUSG00000022020,76.11867704280155,72.47523876901309
ENSMUSG00000022021,60.200742836929614,59.27661832331093
ENSMUSG00000022022,68.2525645560665,65.13088079235939
ENSMUSG00000022023,78.63459497700744,78.90873717721966
ENSMUSG00000022024,83.65316590024761,84.18818535550054
ENSMUSG00000022025,27.263883975946236,37.80509373894588
ENSMUSG00000022026,53.130527060488156,36.49186416696144
ENSMUSG00000022031,78.2985496993279,78.2720198089848
ENSMUSG00000022032,46.98001414927485,37.314290767598166
ENSMUSG00000022033,87.34524230633181,92.93420587194906
ENSMUSG00000022034,79.85054828440042,85.91704987619384
ENSMUSG00000022035,90.81623629288998,90.89140431552883
ENSMUSG00000022037,99.98231340643791,99.9336752741422
ENSMUSG00000022039,26.277856384860275,17.425716307039263
ENSMUSG00000022040,84.65688008489565,84.65688008489565
ENSMUSG00000022041,38.37548638132296,35.103466572338164
ENSMUSG00000022043,61.376901308807916,65.20604881499823
ENSMUSG00000022048,90.04686947293952,87.90237000353733
ENSMUSG00000022051,93.2746727980191,89.09621506897771
ENSMUSG00000022052,94.33586841174389,93.4736469755925
ENSMUSG00000022053,14.909798372833391,32.87937743190661
ENSMUSG00000022054,24.177573399363283,21.175274142200212
ENSMUSG00000022055,18.31446763353378,7.127697205518217
ENSMUSG00000022056,18.853908737177218,12.2347010965688
ENSMUSG00000022057,62.24796604174037,38.99451715599576
ENSMUSG00000022061,12.203749557835161,22.510611956137247
ENSMUSG00000022064,65.20604881499823,59.41368942341705
ENSMUSG00000022066,82.05252918287937,76.75981605942695
ENSMUSG00000022070,69.86646621860629,71.84736469755924
ENSMUSG00000022074,63.15440396179696,63.01733286169083
ENSMUSG00000022075,63.5611956137248,63.7822780332508
ENSMUSG00000022076,29.647152458436505,32.653873363990094
ENSMUSG00000022089,78.8954722320481,75.05305978068624
ENSMUSG00000022090,49.690484612663596,50.092854616200924
ENSMUSG00000022091,85.47930668553236,86.1513972408914
ENSMUSG00000022092,60.21842943049168,53.35160948001415
ENSMUSG00000022094,65.60399717014504,75.89317297488503
ENSMUSG00000022095,68.3188892819243,66.45295366112487
ENSMUSG00000022096,70.87902370003538,79.01043509020163
ENSMUSG00000022098,51.90573045631412,50.565970993986554
ENSMUSG00000022099,67.13388751326494,56.986204457021586
ENSMUSG00000022100,83.95383799080297,84.48001414927485
ENSMUSG00000022101,25.994870887866995,9.17934205871949
ENSMUSG00000022102,29.788645206933147,36.213300318358684
ENSMUSG00000022103,36.68641669614433,34.84701096568801
ENSMUSG00000022105,65.484612663601,62.28776087725504
ENSMUSG00000022106,76.86593562079943,71.29465864874425
ENSMUSG00000022108,99.63300318358684,99.47824548991863
ENSMUSG00000022109,73.84594977007428,77.87407145383798
ENSMUSG00000022110,94.01750972762646,93.23929961089495
ENSMUSG00000022111,84.68340997523876,88.41085956844712
ENSMUSG00000022112,12.928899893880438,16.267244428723025
ENSMUSG00000022113,38.82207286876548,33.47187831623629
ENSMUSG00000022114,86.22656526353025,85.01061195613725
ENSMUSG00000022119,80.65970993986559,70.68447117085249
ENSMUSG00000022120,61.16466218606297,59.44021931376017
ENSMUSG00000022122,37.11531659002476,34.13512557481429
ENSMUSG00000022123,12.048991864166961,30.858684117438983
ENSMUSG00000022124,66.04174036080651,60.722497347010965
ENSMUSG00000022125,68.64166961443226,66.16112486735055
ENSMUSG00000022126,8.317120622568092,7.618500176865936
ENSMUSG00000022129,48.12522108241953,53.26759816059427
ENSMUSG00000022130,71.19296073576228,70.73310930314821
ENSMUSG00000022131,86.7925362575168,82.74672798019101
ENSMUSG00000022132,26.728864520693314,32.16307039264238
ENSMUSG00000022136,97.78475415634948,97.14803678811461
ENSMUSG00000022139,94.89299610894942,93.3852140077821
ENSMUSG00000022141,89.81694375663247,85.77113547930668
ENSMUSG00000022142,72.08613371064733,70.34842589317297
ENSMUSG00000022146,42.757339936328265,36.43438273788468
ENSMUSG00000022148,52.595507605235234,71.98443579766537
ENSMUSG00000022151,73.54527767951893,67.18252564556066
ENSMUSG00000022159,69.37124159886807,57.384152812168374
ENSMUSG00000022160,80.67739653342765,89.23770781747436
ENSMUSG00000022174,96.42730810045985,97.48408206579413
ENSMUSG00000022175,96.29023700035373,94.06614785992218
ENSMUSG00000022176,44.22090555359038,50.636717368234876
ENSMUSG00000022177,63.60541209763,71.78988326848248
ENSMUSG00000022178,60.58100459851432,62.30986911920764
ENSMUSG00000022179,55.43862752033958,56.809338521400775
ENSMUSG00000022180,84.99292536257516,78.55942695436859
ENSMUSG00000022181,12.694552529182879,16.970286522815705
ENSMUSG00000022184,67.75733993632826,67.43013795542979
ENSMUSG00000022185,79.99204103289706,77.80332507958967
ENSMUSG00000022186,97.69632118853909,96.78103997170146
ENSMUSG00000022191,74.06261054120976,70.94092677750265
ENSMUSG00000022193,89.63565617262115,96.87389458790237
ENSMUSG00000022194,80.57127697205519,76.75539441103643
ENSMUSG00000022195,75.0663247258578,70.0433321542271
ENSMUSG00000022197,78.83799080297135,82.88379908029714
ENSMUSG00000022199,62.52652989034312,46.11337106473293
ENSMUSG00000022200,97.30279448178281,96.7279801910152
ENSMUSG00000022201,95.42359391581181,93.40290060134419
ENSMUSG00000022203,48.819419879731164,45.96303501945525
ENSMUSG00000022204,81.5042447824549,87.7652989034312
ENSMUSG00000022205,94.98585072515033,95.18482490272373
ENSMUSG00000022206,28.12168376370711,19.42872302794482
ENSMUSG00000022208,33.89193491333569,22.58577997877609
ENSMUSG00000022209,17.270958613371064,12.079943402900602
ENSMUSG00000022210,84.61708524938098,85.70038910505836
ENSMUSG00000022211,41.28050937389459,37.840466926070036
ENSMUSG00000022212,6.906614785992218,31.544039617969577
ENSMUSG00000022214,93.6062964273081,88.60983374602051
ENSMUSG00000022215,6.504244782454899,35.527944817828086
ENSMUSG00000022216,88.70268836222144,84.67456667845774
ENSMUSG00000022217,56.25221082419526,54.51892465511142
ENSMUSG00000022218,17.836929607357625,35.15652635302441
ENSMUSG00000022219,66.41315882561018,67.10735762292182
ENSMUSG00000022220,28.30297134771843,29.91687301025823
ENSMUSG00000022221,51.26901308807924,65.71896002829854
ENSMUSG00000022223,79.45702157764416,82.0790590732225
ENSMUSG00000022225,52.42306331800495,0.0
ENSMUSG00000022226,50.884329678104,30.080474000707465
ENSMUSG00000022227,12.9863813229572,18.442695436858862
ENSMUSG00000022228,94.67191368942342,87.15068977714893
ENSMUSG00000022229,0.0,27.427484966395472
ENSMUSG00000022231,53.11284046692607,51.857092324018396
ENSMUSG00000022234,98.08984789529536,98.3860983374602
ENSMUSG00000022235,62.623806154934556,62.106473293243724
ENSMUSG00000022236,39.90537672444287,44.70728687654758
ENSMUSG00000022237,2.201980898478953,10.346657233816767
ENSMUSG00000022240,46.81641315882561,42.96073576229219
ENSMUSG00000022241,94.1147859922179,93.99982313406437
ENSMUSG00000022243,4.253625751680226,24.279271312345244
ENSMUSG00000022244,68.35426246904846,68.84506544039618
ENSMUSG00000022246,71.83409975238769,65.57746727980191
ENSMUSG00000022247,85.54120976299964,88.78227803325079
ENSMUSG00000022248,67.33286169083834,64.37920056597099
ENSMUSG00000022249,21.94906261054121,16.377785638486028
ENSMUSG00000022253,64.69755925008843,68.4073222497347
ENSMUSG00000022255,89.1802263883976,90.263530244075
ENSMUSG00000022257,96.54669260700389,95.53413512557482
ENSMUSG00000022261,83.62663600990449,76.83498408206579
ENSMUSG00000022263,61.48744251857092,62.95542978422356
ENSMUSG00000022265,38.96798726565264,39.10505836575876
ENSMUSG00000022270,96.68376370711002,91.22302794481783
ENSMUSG00000022272,74.46055889635656,75.9727626459144
ENSMUSG00000022280,73.15175097276264,72.18783162362928
ENSMUSG00000022283,97.89529536611249,97.81570569508312
ENSMUSG00000022285,99.18641669614432,99.4251857092324
ENSMUSG00000022286,83.81676689069685,79.70021223912275
ENSMUSG00000022292,60.501414927484966,58.272904138662895
ENSMUSG00000022295,90.65263530244076,88.33126989741776
ENSMUSG00000022296,29.262469048461266,14.118323310930315
ENSMUSG00000022297,64.74619738238415,62.27449593208348
ENSMUSG00000022299,84.58613371064733,81.39812522108242
ENSMUSG00000022300,88.4727626459144,91.47064025468696
ENSMUSG00000022303,4.191722674212946,2.0251149628581535
ENSMUSG00000022305,43.548814998231336,48.14732932437212
ENSMUSG00000022306,10.320127343473647,6.857976653696499
ENSMUSG00000022307,92.5893172974885,87.87141846480367
ENSMUSG00000022309,44.69844357976654,34.19260700389105
ENSMUSG00000022311,43.11549345596038,39.304032543332156
ENSMUSG00000022312,96.4803678811461,96.29023700035373
ENSMUSG00000022313,62.973116377785644,66.3954722320481
ENSMUSG00000022314,88.55235231694377,85.67828086310577
ENSMUSG00000022315,31.0620799434029,21.02935974531305
ENSMUSG00000022321,25.32720198089848,33.50725150336045
ENSMUSG00000022322,81.99504775380262,85.72249734701096
ENSMUSG00000022323,84.2500884329678,81.53077467279802
ENSMUSG00000022324,59.550760523523174,62.03130527060489
ENSMUSG00000022325,52.38326848249027,57.242660063671735
ENSMUSG00000022329,72.24089140431553,68.0756986204457
ENSMUSG00000022332,54.30668553236646,48.58507251503361
ENSMUSG00000022335,48.58949416342412,58.869826671383095
ENSMUSG00000022336,94.49504775380262,95.65794128050938
ENSMUSG00000022337,84.50654403961796,83.8035019455253
ENSMUSG00000022338,88.14998231340644,90.46692607003891
ENSMUSG00000022339,67.11177927131234,67.27538026176158
ENSMUSG00000022340,59.45348425893173,62.849310222851074
ENSMUSG00000022346,97.86434382737885,96.75893172974885
ENSMUSG00000022350,76.04793066855324,75.42447824548992
ENSMUSG00000022351,92.67775026529891,94.80456314113901
ENSMUSG00000022353,75.72515033604527,80.21754510081358
ENSMUSG00000022354,98.45242306331801,98.70887866996816
ENSMUSG00000022357,34.36505129112133,12.41598868058012
ENSMUSG00000022358,74.94694021931376,68.59745313052706
ENSMUSG00000022359,73.7398302087018,71.67049876193845
ENSMUSG00000022360,81.40696851786346,81.83586841174389
ENSMUSG00000022361,74.84082065794128,70.87902370003538
ENSMUSG00000022362,38.36664308454192,32.24708171206226
ENSMUSG00000022364,58.28616908383445,63.20746374248319
ENSMUSG00000022365,93.74336752741422,92.6114255394411
ENSMUSG00000022367,22.939511850017684,11.522815705695082
ENSMUSG00000022369,54.850548284400425,58.9405730456314
ENSMUSG00000022370,79.33321542270959,84.8912274495932
ENSMUSG00000022371,23.947647683056246,15.285638486027592
ENSMUSG00000022372,15.502299257163072,22.37354085603113
ENSMUSG00000022376,47.93509020162717,23.08542624690485
ENSMUSG00000022377,67.97400070746374,62.9642730810046
ENSMUSG00000022378,72.70516448532013,79.34648036788114
ENSMUSG00000022383,59.418111071807566,50.751680226388395
ENSMUSG00000022385,62.46904846126636,74.26600636717369
ENSMUSG00000022386,64.0254686947294,73.02352316943757
ENSMUSG00000022387,74.19968164131589,71.44499469402193
ENSMUSG00000022388,33.865405022992576,30.752564556066503
ENSMUSG00000022389,62.50442164839052,58.538203042094096
ENSMUSG00000022390,62.208171206225686,63.61425539441103
ENSMUSG00000022391,92.2134771842943,95.11850017686594
ENSMUSG00000022394,67.3240183940573,73.87690130880792
ENSMUSG00000022400,93.06685532366467,94.2474354439335
ENSMUSG00000022401,64.17138309161655,66.04616200919703
ENSMUSG00000022403,97.64326140785285,97.6123098691192
ENSMUSG00000022404,91.79784223558542,90.67474354439335
ENSMUSG00000022407,91.43526706756279,92.53183586841175
ENSMUSG00000022408,70.89671029359745,73.61160240537671
ENSMUSG00000022412,71.82525645560665,71.5688008489565
ENSMUSG00000022414,81.08860983374602,79.04138662893526
ENSMUSG00000022415,81.28758401131942,78.42235585426248
ENSMUSG00000022416,13.503714184648036,27.352316943756634
ENSMUSG00000022419,97.19225327201981,95.48991864166962
ENSMUSG00000022420,76.67580474000707,72.7007428369296
ENSMUSG00000022421,56.48655818889282,59.03342766183233
ENSMUSG00000022422,56.23452423063318,58.81234524230633
ENSMUSG00000022425,21.254863813229573,29.943402900601345
ENSMUSG00000022426,65.7720198089848,70.83480721613017
ENSMUSG00000022427,91.62097629996462,94.27396533427662
ENSMUSG00000022428,61.668730102582245,70.87018040325434
ENSMUSG00000022429,21.96232755571277,1.6448532012734347
ENSMUSG00000022432,23.226918995401487,15.347541563494872
ENSMUSG00000022433,61.615670321896,59.02458436505129
ENSMUSG00000022434,66.77131234524231,59.34736469755924
ENSMUSG00000022435,20.025645560665016,13.680580120268838
ENSMUSG00000022436,62.04899186416696,72.79359745313053
ENSMUSG00000022437,94.36681995047755,95.63583303855677
ENSMUSG00000022438,48.88574460558897,43.51344181110718
ENSMUSG00000022440,48.18270251149628,43.94234170498762
ENSMUSG00000022442,68.45153873363991,65.62610541209763
ENSMUSG00000022443,88.04386275203396,86.7704280155642
ENSMUSG00000022445,62.676865935620796,54.56756278740714
ENSMUSG00000022450,90.17951892465511,93.75221082419526
ENSMUSG00000022451,96.13990095507606,95.90997523876902
ENSMUSG00000022452,91.58118146444994,96.12663600990449
ENSMUSG00000022453,95.39264237707818,92.18252564556066
ENSMUSG00000022454,20.481075344888573,20.92324018394057
ENSMUSG00000022455,23.730986911920766,9.785107888220729
ENSMUSG00000022456,47.65652635302441,36.13371064732932
ENSMUSG00000022462,98.4303148213654,98.42589317297488
ENSMUSG00000022463,91.32030420940926,93.33215422709587
ENSMUSG00000022464,11.602405376724443,22.510611956137247
ENSMUSG00000022466,58.69296073576229,62.946586487442524
ENSMUSG00000022469,54.20940926777502,40.45808277325787
ENSMUSG00000022471,83.21984435797665,84.01574106827026
ENSMUSG00000022472,84.95313052706048,80.48284400424478
ENSMUSG00000022474,63.22957198443579,67.12062256809338
ENSMUSG00000022475,56.353908737177214,55.27060488149982
ENSMUSG00000022476,75.22550406791652,75.32278033250796
ENSMUSG00000022477,98.4082065794128,98.2534488857446
ENSMUSG00000022479,59.73204810753449,48.974177573399366
ENSMUSG00000022483,14.595861337106472,27.68394057304563
ENSMUSG00000022488,13.291475061903077,45.388220728687656
ENSMUSG00000022498,89.47647683056243,84.76299964626813
ENSMUSG00000022500,94.37566324725857,92.79713477184295
ENSMUSG00000022503,85.61195613724797,86.72178988326849
ENSMUSG00000022504,34.97081712062256,42.102935974531306
ENSMUSG00000022505,88.45065440396179,91.59444640962151
ENSMUSG00000022507,76.07003891050583,70.20251149628581
ENSMUSG00000022508,55.70392642377078,60.474885037141846
ENSMUSG00000022510,0.0,39.852316943756634
ENSMUSG00000022514,55.23965334276618,54.036964980544745
ENSMUSG00000022515,73.18270251149629,71.22391227449594
ENSMUSG00000022516,85.77997877608773,88.68942341704987
ENSMUSG00000022517,89.76830562433675,87.71666077113548
ENSMUSG00000022518,51.560841881853555,51.047930668553235
ENSMUSG00000022519,48.947647683056246,48.55854262469049
ENSMUSG00000022521,92.28422355854262,87.46904846126637
ENSMUSG00000022523,35.81535196321188,44.742660063671735
ENSMUSG00000022525,0.0,5.235231694375663
ENSMUSG00000022526,55.59338521400778,56.03112840466926
ENSMUSG00000022528,97.21878316236293,95.89671029359745
ENSMUSG00000022529,83.04297842235584,69.4021931376017
ENSMUSG00000022533,79.94782454899186,77.1666077113548
ENSMUSG00000022536,93.2967810399717,93.66819950477539
ENSMUSG00000022537,48.324195259992926,48.629288998938804
ENSMUSG00000022538,79.96551114255395,81.88892819243013
ENSMUSG00000022540,72.29837283339229,69.90626105412098
ENSMUSG00000022542,17.390343119915105,15.32543332154227
ENSMUSG00000022543,47.24531305270605,40.10435090201627
ENSMUSG00000022544,82.46374248319773,79.20056597099399
ENSMUSG00000022545,66.00194552529183,61.62451361867704
ENSMUSG00000022546,82.81747435443934,90.35638486027591
ENSMUSG00000022548,2.502652989034312,9.758577997877609
ENSMUSG00000022550,74.27484966395473,75.80031835868411
ENSMUSG00000022551,98.44357976653697,98.81941987973116
ENSMUSG00000022552,77.00742836929606,77.50707463742484
ENSMUSG00000022553,93.11991510435091,90.49787760877254
ENSMUSG00000022554,70.80385567739653,67.12504421648391
ENSMUSG00000022555,81.78280863105766,77.15334276618323
ENSMUSG00000022556,82.33551467987266,83.65316590024761
ENSMUSG00000022557,86.38132295719845,90.21047046338875
ENSMUSG00000022558,82.0127343473647,84.83374602051646
ENSMUSG00000022559,73.03678811460912,79.15192783869827
ENSMUSG00000022560,69.83109303148214,71.58206579412804
ENSMUSG00000022561,93.04032543332154,93.6505129112133
ENSMUSG00000022562,71.41846480367882,60.258224266006366
ENSMUSG00000022564,86.00548284400425,75.5748142907676
ENSMUSG00000022565,95.87460205164486,96.14432260346658
ENSMUSG00000022568,66.3954722320481,74.447293951185
ENSMUSG00000022570,94.48178280863105,93.94234170498763
ENSMUSG00000022571,81.17704280155642,85.0459851432614
ENSMUSG00000022574,88.2074637424832,90.14414573753096
ENSMUSG00000022575,92.93420587194906,86.29731163777856
ENSMUSG00000022577,45.043332154227095,35.992217898832685
ENSMUSG00000022579,0.0,12.844888574460558
ENSMUSG00000022580,39.81694375663247,39.53837990802971
ENSMUSG00000022584,26.03466572338168,38.26936681995048
ENSMUSG00000022587,95.84807216130173,94.1368942341705
ENSMUSG00000022591,55.314821365405024,53.43562079943403
ENSMUSG00000022594,54.032543332154226,83.76370711001061
ENSMUSG00000022595,6.31853555005306,28.908737177219667
ENSMUSG00000022596,28.35603112840467,36.41227449593208
ENSMUSG00000022598,99.9115670321896,99.90272373540856
ENSMUSG00000022601,83.14467633533782,83.76812875840113
ENSMUSG00000022602,90.33869826671383,87.00919702865228
ENSMUSG00000022603,32.57870534135125,17.107357622921825
ENSMUSG00000022604,63.53466572338168,53.983905199858505
ENSMUSG00000022607,84.12186062964273,80.6420233463035
ENSMUSG00000022610,80.39883268482491,58.68853908737177
ENSMUSG00000022614,78.85125574814292,84.27661832331093
ENSMUSG00000022615,50.18570923240184,51.32207286876548
ENSMUSG00000022617,84.0909090909091,75.20339582596391
ENSMUSG00000022619,33.356915458082774,26.383975946232756
ENSMUSG00000022620,67.67775026529891,67.51857092324019
ENSMUSG00000022621,63.8043862752034,62.186062964273084
ENSMUSG00000022623,3.9617969579059076,45.75521754510081
ENSMUSG00000022629,76.215953307393,72.77148921117794
ENSMUSG00000022634,76.45472232048107,73.60275910859568
ENSMUSG00000022635,78.16590024761231,76.66696144322603
ENSMUSG00000022636,97.3249027237354,89.14485320127343
ENSMUSG00000022637,67.84577290413867,64.51185001768658
ENSMUSG00000022641,85.41740360806509,78.95737530951538
ENSMUSG00000022652,34.824902723735406,30.668553236646623
ENSMUSG00000022656,64.55606650159179,63.278210116731515
ENSMUSG00000022658,23.337460205164483,14.595861337106472
ENSMUSG00000022659,33.77697205518217,36.456490979837284
ENSMUSG00000022661,55.8409975238769,53.09073222497347
ENSMUSG00000022663,92.73523169437567,92.81482136540502
ENSMUSG00000022664,83.46745666784578,73.9166961443226
ENSMUSG00000022665,40.78528475415635,23.226918995401487
ENSMUSG00000022667,28.068623983020867,27.047223204810756
ENSMUSG00000022668,72.68305624336753,65.0689777148921
ENSMUSG00000022671,67.16483905199858,64.26423770781747
ENSMUSG00000022672,74.6904846126636,68.18181818181817
ENSMUSG00000022673,88.0969225327202,83.92288645206933
ENSMUSG00000022674,85.36876547576937,86.18234877962504
ENSMUSG00000022676,27.68394057304563,25.21223912274496
ENSMUSG00000022677,92.12504421648391,91.29819596745666
ENSMUSG00000022678,77.99787760877254,83.8477184294305
ENSMUSG00000022679,63.50813583303856,59.45348425893173
ENSMUSG00000022680,98.55854262469049,97.11266360099044
ENSMUSG00000022681,86.73505482844004,82.1674920410329
ENSMUSG00000022682,92.05429784223558,91.33356915458083
ENSMUSG00000022683,97.42217898832685,96.86947293951185
ENSMUSG00000022684,83.71949062610541,81.36275203395826
ENSMUSG00000022685,78.9617969579059,72.28952953661125
ENSMUSG00000022686,20.074283692960737,0.0
ENSMUSG00000022687,52.53360452776795,39.29518924655112
ENSMUSG00000022696,86.80580120268836,79.36416696144323
ENSMUSG00000022698,93.11549345596039,94.25627874071454
ENSMUSG00000022701,71.12663600990449,61.30173328616908
ENSMUSG00000022702,60.35550053059781,64.34824902723736
ENSMUSG00000022704,60.30686239830209,60.70481075344889
ENSMUSG00000022705,13.33569154580828,15.77644145737531
ENSMUSG00000022706,86.85001768659356,87.59727626459144
ENSMUSG00000022707,75.41121330031835,67.53625751680227
ENSMUSG00000022708,90.30332507958967,82.04810753448885
ENSMUSG00000022710,81.09745313052706,80.09816059426954
ENSMUSG00000022711,96.35214007782102,95.94977007428369
ENSMUSG00000022718,71.3698266713831,64.48974177573399
ENSMUSG00000022721,83.40555359037849,85.32897064025468
ENSMUSG00000022722,75.15917934205872,69.08383445348426
ENSMUSG00000022723,73.44800141492749,65.14414573753096
ENSMUSG00000022724,79.09886805801203,79.56314113901662
ENSMUSG00000022738,29.014856738592147,46.88715953307393
ENSMUSG00000022742,82.06579412805094,85.15210470463389
ENSMUSG00000022744,94.25627874071454,93.46922532720198
ENSMUSG00000022747,95.20693314467633,79.5587194906261
ENSMUSG00000022748,60.65617262115317,69.3579766536965
ENSMUSG00000022749,83.89635656172622,76.5254686947294
ENSMUSG00000022750,78.07304563141139,72.38238415281218
ENSMUSG00000022751,74.25274142200212,80.43862752033958
ENSMUSG00000022752,88.27821011673151,87.46020516448532
ENSMUSG00000022753,45.989564909798375,48.567385921471526
ENSMUSG00000022754,30.907322249734705,38.32684824902724
ENSMUSG00000022756,91.90838344534843,86.89423417049876
ENSMUSG00000022757,95.98072161301732,95.96303501945526
ENSMUSG00000022758,52.493809692253265,37.86257516802264
ENSMUSG00000022759,49.57110010611956,44.10594269543686
ENSMUSG00000022760,69.47736116024053,70.72426600636717
ENSMUSG00000022761,83.64874425185708,82.3443579766537
ENSMUSG00000022762,27.58666430845419,26.158471878316234
ENSMUSG00000022763,52.290413866289356,52.83427661832331
ENSMUSG00000022765,65.88698266713831,74.1819950477538
ENSMUSG00000022766,39.94517155995755,24.111248673505482
ENSMUSG00000022768,45.967456667845774,44.99469402193137
ENSMUSG00000022769,92.04987619384507,96.26812875840113
ENSMUSG00000022770,78.04651574106826,74.52246197382384
ENSMUSG00000022771,92.52299257163071,91.9702865228157
ENSMUSG00000022772,63.875132649451714,63.026176158471884
ENSMUSG00000022773,61.6598868058012,48.43031482136541
ENSMUSG00000022774,82.61407852847542,85.55889635656173
ENSMUSG00000022779,82.98991864166962,80.21312345242306
ENSMUSG00000022780,42.28864520693315,27.423063318004953
ENSMUSG00000022781,91.54138662893526,89.63123452423063
ENSMUSG00000022783,39.29518924655112,26.777502652989032
ENSMUSG00000022787,58.78139370357269,55.98249027237354
ENSMUSG00000022788,87.40272373540856,83.50282985496993
ENSMUSG00000022789,90.40502299257163,89.51627166607712
ENSMUSG00000022790,48.514326140785286,50.313937035726916
ENSMUSG00000022791,59.179342058719484,73.02794481782809
ENSMUSG00000022792,71.66607711354793,76.3707110010612
ENSMUSG00000022793,45.069862044570215,43.36752741422002
ENSMUSG00000022797,87.88026176158472,95.40590732224973
ENSMUSG00000022799,49.96020516448532,47.60788822072869
ENSMUSG00000022800,89.92306331800495,84.77184294304917
ENSMUSG00000022801,74.25716307039264,62.778563848602765
ENSMUSG00000022802,50.11938450654404,52.15334276618323
ENSMUSG00000022803,26.114255394411035,0.0
ENSMUSG00000022805,47.218783162362925,40.13088079235939
ENSMUSG00000022807,64.8876901308808,62.73876901308808
ENSMUSG00000022808,90.62168376370711,90.43155288291474
ENSMUSG00000022809,57.003891050583654,56.888928192430136
ENSMUSG00000022811,86.5935620799434,82.50795896710294
ENSMUSG00000022812,95.96745666784578,94.87973116377786
ENSMUSG00000022814,92.7440749911567,91.90838344534843
ENSMUSG00000022816,36.615670321896005,55.319243013795536
ENSMUSG00000022817,76.84382737884683,76.35744605588964
ENSMUSG00000022820,79.86381322957199,80.68181818181817
ENSMUSG00000022822,63.658471878316234,68.22603466572338
ENSMUSG00000022824,31.592677750265295,27.436328263176513
ENSMUSG00000022827,64.60470463388751,68.03590378493102
ENSMUSG00000022828,60.912628227803324,64.60912628227803
ENSMUSG00000022829,46.68376370711001,20.167138309161654
ENSMUSG00000022831,23.399363282631764,19.937212592854618
ENSMUSG00000022833,56.31853555005306,54.93898125221083
ENSMUSG00000022836,56.530774672798024,58.78139370357269
ENSMUSG00000022837,56.4821365405023,50.50406791651928
ENSMUSG00000022838,39.94959320834807,34.851432614078526
ENSMUSG00000022840,27.940396179695792,33.06508666430845
ENSMUSG00000022841,98.27997877608773,98.22691899540149
ENSMUSG00000022842,7.375309515387336,24.80986911920764
ENSMUSG00000022843,60.881676689069685,63.70268836222144
ENSMUSG00000022844,85.91704987619384,89.55164485320127
ENSMUSG00000022847,0.0,8.140254686947294
ENSMUSG00000022848,60.45719844357976,57.94570215776441
ENSMUSG00000022849,58.975946232755575,62.92447824548992
ENSMUSG00000022853,71.0824195259993,66.77131234524231
ENSMUSG00000022855,87.52652989034311,87.69013088079237
ENSMUSG00000022856,61.30615493455961,63.623098691192084
ENSMUSG00000022857,21.33445348425893,11.230986911920764
ENSMUSG00000022858,97.55040679165192,97.53714184648037
ENSMUSG00000022860,40.25468694729395,37.24354439334984
ENSMUSG00000022861,51.33091616554651,45.958613371064736
ENSMUSG00000022863,76.61832331093031,78.73629288998939
ENSMUSG00000022864,58.76370711001061,54.52334630350194
ENSMUSG00000022865,97.7670675627874,97.6565263530244
ENSMUSG00000022867,69.57463742483198,73.83268482490273
ENSMUSG00000022871,52.06490979837284,43.8715953307393
ENSMUSG00000022876,17.783869826671385,21.144322603466573
ENSMUSG00000022877,2.445171559957552,35.07251503360453
ENSMUSG00000022881,67.90325433321543,80.30155642023347
ENSMUSG00000022883,56.60594269543686,52.87407145383799
ENSMUSG00000022884,98.57622921825256,98.12079943402901
ENSMUSG00000022885,0.0,12.31429076759816
ENSMUSG00000022887,32.39299610894942,54.09444640962151
ENSMUSG00000022889,79.51892465511142,82.66713830916166
ENSMUSG00000022890,97.20551821719137,98.562964273081
ENSMUSG00000022892,98.89016625397949,98.31535196321188
ENSMUSG00000022893,26.295542978422354,56.24336752741422
ENSMUSG00000022894,26.574106827025112,32.48142907675982
ENSMUSG00000022895,84.21913689423417,81.06207994340289
ENSMUSG00000022897,71.64839051998585,71.77219667492041
ENSMUSG00000022898,85.47488503714185,81.5705695083127
ENSMUSG00000022899,56.9243013795543,53.03767244428723
ENSMUSG00000022900,45.388220728687656,44.176689069685175
ENSMUSG00000022901,34.96639547223205,31.02228510788822
ENSMUSG00000022905,84.46674920410328,86.85443933498408
ENSMUSG00000022906,61.57587548638133,59.824902723735406
ENSMUSG00000022911,60.0238769013088,63.86628935267068
ENSMUSG00000022912,61.288468340997525,57.211708524938096
ENSMUSG00000022913,77.65298903431199,82.26476830562433
ENSMUSG00000022914,92.31075344888573,87.11089494163424
