gen_name,luminal epithelial cell of mammary gland,myoepithelial cell of mammary gland
ENSG00000077498,27.70751994567985,25.089118995077236
ENSG00000077514,71.49465286029537,74.24036666100832
ENSG00000077522,8.071634696995417,23.552877270412495
ENSG00000077549,87.07350195213037,85.07044644372772
ENSG00000077585,64.20811407231369,64.98472245798675
ENSG00000077616,41.143269393990835,39.8743846545578
ENSG00000077684,65.48124257341708,83.60634866745885
ENSG00000077713,57.566627058224405,72.05482940078085
ENSG00000077721,81.22984213206587,76.83754880325921
ENSG00000077782,83.89916822271262,97.63622474961807
ENSG00000077800,57.197419792904434,53.963673400101854
ENSG00000077935,24.804786963164148,31.81548124257342
ENSG00000077942,47.8399253097946,64.39059582413852
ENSG00000077943,34.73943303344084,38.9704634187744
ENSG00000078018,93.77864539127484,86.50059412663384
ENSG00000078043,83.43235443897471,87.1626209472076
ENSG00000078053,70.63741300288576,27.50381938550331
ENSG00000078061,66.71617721948735,69.58920387031064
ENSG00000078070,71.38007129519606,60.571210320828385
ENSG00000078081,53.106433542692244,37.616703445934476
ENSG00000078098,38.35936173824478,33.30504158886437
ENSG00000078114,95.91750127312851,74.73688677643864
ENSG00000078124,68.01052452894245,74.70718044474623
ENSG00000078140,90.84620607706671,85.85129859107113
ENSG00000078142,88.36360549991512,84.298081819725
ENSG00000078177,67.59887964691903,76.2264471227296
ENSG00000078237,70.99813274486505,79.46443727720252
ENSG00000078246,92.91716177219487,82.77032761840096
ENSG00000078269,93.05720590731624,92.59463588524869
ENSG00000078295,52.359531488711596,64.18689526396197
ENSG00000078304,97.55134951621118,87.92225428619929
ENSG00000078319,60.37599728399253,67.64131726362248
ENSG00000078328,41.62281446273977,43.027499575623835
ENSG00000078369,92.32303513834663,89.445764725853
ENSG00000078399,45.819894754710575,53.78967917161772
ENSG00000078401,96.47767781361398,95.56102529281955
ENSG00000078403,80.47445255474453,80.86063486674588
ENSG00000078487,56.67968086912239,60.431166185707006
ENSG00000078549,25.114581565099304,34.781870650144285
ENSG00000078579,0.0,3.3058903411984386
ENSG00000078589,46.72805975216432,49.84722457986759
ENSG00000078596,0.0,79.01884230181633
ENSG00000078618,93.63860125615345,93.68952639619759
ENSG00000078668,94.06722118485827,95.79867594635886
ENSG00000078674,95.35308097097267,96.20183330504159
ENSG00000078687,64.49668986589712,70.59073162451197
ENSG00000078699,76.67628585978612,72.610762179596
ENSG00000078725,0.0,68.69801391953828
ENSG00000078747,93.71923272789,92.28484128331354
ENSG00000078795,45.6798506195892,59.026481072822946
ENSG00000078804,73.90935325072144,70.83262603972162
ENSG00000078808,52.45713800712952,63.40604311661857
ENSG00000078814,54.982176200984554,57.78730266508233
ENSG00000078900,17.32303513834663,17.6625360719742
ENSG00000078902,57.838227805126465,69.63164148701408
ENSG00000078967,76.99032422339161,82.5454082498727
ENSG00000079101,42.74316754371075,42.68375488032592
ENSG00000079102,27.567475810558477,57.67696486165337
ENSG00000079112,42.45034798845697,44.886267187234765
ENSG00000079134,78.98064844678323,88.48243082668478
ENSG00000079150,60.8300797827194,53.305890341198435
ENSG00000079156,52.682057375657784,60.97012391784078
ENSG00000079215,62.97317942624342,81.3189611271431
ENSG00000079246,97.99694449159735,98.48922084535732
ENSG00000079257,78.72177898489221,67.81955525377695
ENSG00000079263,30.43625869971142,34.98132744865048
ENSG00000079277,81.61178068239687,75.86148361907995
ENSG00000079308,69.86929214055338,79.72755050076388
ENSG00000079313,43.79137667628586,48.166694958411135
ENSG00000079332,99.13002885757936,99.40587336615175
ENSG00000079335,55.61874045153624,62.8373790527924
ENSG00000079337,25.755389577321335,39.0086572738075
ENSG00000079385,89.2845017823799,81.24681717874725
ENSG00000079387,68.07842471566798,69.07570870819895
ENSG00000079393,43.28212527584451,31.26379222542862
ENSG00000079432,53.556272279748775,54.09098625021219
ENSG00000079435,42.624342216941095,52.03700560176541
ENSG00000079459,98.63350874214905,96.75776608385674
ENSG00000079462,73.55712103208283,51.68901714479715
ENSG00000079482,89.92530979460194,85.38448480733322
ENSG00000079616,67.09811576981836,63.83041928365303
ENSG00000079691,91.206925819046,92.47156679680869
ENSG00000079739,80.71210320828382,85.40570361568494
ENSG00000079785,92.36971651672043,94.22848412833136
ENSG00000079805,65.20964182651502,73.866915634018
ENSG00000079819,71.8129349855712,80.7672721099983
ENSG00000079841,40.740112035308094,35.779154642675266
ENSG00000079931,9.786114411814632,55.09675776608386
ENSG00000079950,89.10202003055508,86.23323714140214
ENSG00000079974,65.46851128840603,58.77609913427262
ENSG00000079999,73.4764895603463,61.95892038703107
ENSG00000080007,44.584960108640296,56.42929893057206
ENSG00000080031,33.347479205567815,33.09285350534714
ENSG00000080166,42.161772194873535,7.235613647937532
ENSG00000080189,66.88168392463079,63.7328127652351
ENSG00000080200,69.54676625360719,65.28178577491089
ENSG00000080224,11.916482770327619,6.21711084705483
ENSG00000080293,36.35206246817179,38.16839246307928
ENSG00000080298,72.26701748429808,67.9001867255135
ENSG00000080345,94.96265489730096,96.17637073501952
ENSG00000080371,97.78051264640978,98.52741470039042
ENSG00000080493,15.324223391614328,26.277372262773724
ENSG00000080503,92.58190460023765,90.69767441860465
ENSG00000080511,21.75776608385673,27.09641826515023
ENSG00000080546,64.49244610422679,70.9641826515023
ENSG00000080561,61.27143099643524,69.73349176710236
ENSG00000080572,31.35291122050586,32.3374639280258
ENSG00000080573,9.158037684603633,23.777796638940757
ENSG00000080603,62.985910711254455,74.78781191648277
ENSG00000080608,87.79494143608895,95.67136309624851
ENSG00000080618,13.885588185367508,33.355966728908506
ENSG00000080644,26.16279069767442,22.81870650144288
ENSG00000080709,29.447462230521133,61.62366321507384
ENSG00000080802,92.16177219487354,88.49091835002547
ENSG00000080815,87.93922933288066,87.87981666949584
ENSG00000080819,48.09879477168562,54.72330673909354
ENSG00000080822,94.47037854354099,98.40858937362079
ENSG00000080823,70.25547445255475,70.74775080631471
ENSG00000080824,99.74113053810898,99.79205567815312
ENSG00000080839,55.669665591580376,54.84637582753352
ENSG00000080845,82.08283822780513,77.67356985231709
ENSG00000080854,32.613308436598196,49.507723646240024
ENSG00000080910,30.80122220336106,34.05618740451536
ENSG00000080947,64.02987608215922,61.093193006280764
ENSG00000080986,52.066711933457825,46.20183330504159
ENSG00000081014,61.988626718723474,68.00203700560176
ENSG00000081019,76.55746053301647,81.14496689865898
ENSG00000081026,83.5936173824478,76.66355457477508
ENSG00000081041,96.06603293159056,96.96995416737396
ENSG00000081052,26.217959599388895,61.606688168392466
ENSG00000081059,51.5319979629944,59.0222373111526
ENSG00000081087,77.47835681548125,84.82430826684774
ENSG00000081138,48.90935325072144,44.94567985061959
ENSG00000081148,36.22050585639111,41.593108131047366
ENSG00000081154,97.3731115260567,97.15243591919878
ENSG00000081177,75.65353929723307,65.62553047020879
ENSG00000081181,77.56747581055848,86.7721948735359
ENSG00000081189,53.39925309794602,62.54455949753862
ENSG00000081237,43.98234595145137,49.588355117976576
ENSG00000081248,5.563571549821762,7.965540655236802
ENSG00000081277,55.63995925988796,50.34374469529791
ENSG00000081307,78.28467153284672,73.83296554065524
ENSG00000081320,92.36547275505006,74.91936852826345
ENSG00000081377,58.29655406552368,54.08674248854184
ENSG00000081386,57.18893226956374,36.093193006280764
ENSG00000081479,85.37599728399253,52.249193685282634
ENSG00000081665,81.19164827703275,78.66236632150738
ENSG00000081692,61.05075538957732,51.6847733831268
ENSG00000081721,67.52249193685283,81.56509930402308
ENSG00000081760,83.53844848073332,79.3880495671363
ENSG00000081791,78.40349685961637,71.42250891189951
ENSG00000081800,26.714479714819216,19.30062807672721
ENSG00000081803,81.28501103378034,73.48073332201663
ENSG00000081818,50.852996095739265,28.709047699881175
ENSG00000081842,10.876761161093192,3.8066542182991006
ENSG00000081853,24.015447292480054,19.57647258529961
ENSG00000081870,72.9163130198608,66.60159565438805
ENSG00000081913,78.47139704634188,68.88473943303343
ENSG00000081923,86.94618910202003,73.14971991172976
ENSG00000081985,33.65303004583263,53.4544219996605
ENSG00000082014,58.58088609743677,73.23035138346631
ENSG00000082068,74.87268714988966,77.19402478356815
ENSG00000082074,44.83534204719063,19.449159735189273
ENSG00000082126,53.407740621286706,53.13189611271431
ENSG00000082146,50.28008827024274,44.054489899847226
ENSG00000082153,98.743846545578,98.06484467832286
ENSG00000082175,47.551349516211175,42.88745544050246
ENSG00000082196,56.41232388389068,44.65710405703616
ENSG00000082212,87.07774571380071,86.42420641656766
ENSG00000082213,71.75776608385674,79.4262434221694
ENSG00000082258,89.45425224919369,90.07808521473434
ENSG00000082269,58.41113563062298,76.16279069767442
ENSG00000082293,41.99626548973009,52.14734340519437
ENSG00000082397,29.4347309455101,40.91410626379223
ENSG00000082438,74.4865048378883,90.30724834493294
ENSG00000082458,78.54778475640808,51.277372262773724
ENSG00000082482,42.27635375997284,21.770497368867765
ENSG00000082497,48.21762009845527,43.422169410965886
ENSG00000082512,55.181632999490745,73.95179086742488
ENSG00000082515,86.26718723476489,87.59124087591242
ENSG00000082516,75.37345102699032,82.32473264301477
ENSG00000082556,40.43880495671363,37.014089288745545
ENSG00000082641,93.20149380410795,89.37786453912749
ENSG00000082684,59.23866915634019,58.725173994228484
ENSG00000082701,86.91648277032762,75.32676964861653
ENSG00000082781,71.6983534204719,85.46511627906976
ENSG00000082805,89.92955355627228,86.68731964012902
ENSG00000082898,93.10388728569004,95.87506365642506
ENSG00000082996,95.08996774741131,95.12391784077407
ENSG00000083067,47.91631301986081,53.46290952300119
ENSG00000083093,57.10405703615685,46.647428280427775
ENSG00000083097,75.10609404175862,82.26956374130029
ENSG00000083099,88.40604311661858,86.55151926667799
ENSG00000083123,62.02682057375658,52.6268884739433
ENSG00000083168,87.85011033780343,91.67373960278391
ENSG00000083223,96.43524019691054,91.26633848243083
ENSG00000083290,58.657273807502975,61.67034459344764
ENSG00000083307,90.65523680190121,83.28806654218299
ENSG00000083312,91.835002546257,96.24427092174503
ENSG00000083444,95.7944321846885,87.2177898489221
ENSG00000083454,47.97996944491597,27.68205737565778
ENSG00000083457,73.06060091665252,67.00899677474112
ENSG00000083520,83.85673060600917,89.97199117297573
ENSG00000083535,75.18248175182481,84.56968256662705
ENSG00000083544,71.93176031234087,68.43490069597692
ENSG00000083635,66.33423866915635,68.28636903751485
ENSG00000083642,94.47462230521134,93.08691223900865
ENSG00000083720,68.61738244780173,79.66389407570871
ENSG00000083750,68.41368188762519,58.63605499915124
ENSG00000083799,91.14751315566117,97.54710575454084
ENSG00000083807,69.0332710914955,64.8361907995247
ENSG00000083812,44.53403496859617,45.10694279409269
ENSG00000083814,39.68765914106264,39.352401969105415
ENSG00000083817,43.98658971312171,56.060091665252074
ENSG00000083828,71.52435919198777,81.73909353250721
ENSG00000083838,56.70089967747411,54.67662536071975
ENSG00000083844,84.34476319809879,74.42284841283313
ENSG00000083845,99.26158546936004,99.24036666100832
ENSG00000083857,88.43150568664065,97.15667968086912
ENSG00000083896,95.13240536411475,94.49159735189272
ENSG00000083937,92.18299100322525,92.59887964691903
ENSG00000084070,58.04192836530301,47.2967238159905
ENSG00000084072,82.57087081989476,88.83890680699372
ENSG00000084073,87.17110847054829,95.10694279409269
ENSG00000084090,92.2636224749618,95.87930741809541
ENSG00000084092,65.94805635715498,66.9962654897301
ENSG00000084093,90.60006790018672,88.97895094211509
ENSG00000084110,25.530470208793076,11.475131556611782
ENSG00000084112,78.58173484977084,86.91648277032762
ENSG00000084207,98.73111526056697,98.88813444236972
ENSG00000084234,97.07180444746223,97.95026311322356
ENSG00000084444,83.53420471906297,88.80495671363097
ENSG00000084453,58.89068069937192,57.77457138007129
ENSG00000084463,85.60940417586148,78.63265998981497
ENSG00000084623,97.82719402478357,98.76930911560007
ENSG00000084628,38.50789339670684,1.8120862332371412
ENSG00000084636,56.378373790527924,70.11967407910372
ENSG00000084652,94.56798506195892,95.46766253607197
ENSG00000084674,27.011543031743336,27.181293498557118
ENSG00000084676,85.25292819555254,82.76184009506025
ENSG00000084693,57.03615684943134,53.02155830928535
ENSG00000084710,50.51773892378204,57.91037175352233
ENSG00000084731,64.86165336954677,59.70972670174844
ENSG00000084733,92.78984892208454,88.5036496350365
ENSG00000084734,36.560006790018676,39.81921575284332
ENSG00000084754,94.61891020200306,95.60770667119336
ENSG00000084764,51.2179595993889,41.54218299100322
ENSG00000084774,75.89118995077236,60.01952130368359
ENSG00000085063,99.80054320149381,99.80903072483449
ENSG00000085117,88.87710066202682,91.86046511627907
ENSG00000085185,52.00305550840265,56.077066711933455
ENSG00000085224,99.05364114751316,98.34917671023595
ENSG00000085231,92.06416567645562,91.73739602783908
ENSG00000085265,48.77779663894076,54.81666949584111
ENSG00000085274,79.07825496520115,85.21049057884909
ENSG00000085276,61.08470548294008,62.25173994228484
ENSG00000085365,89.82770327618401,86.1059242912918
ENSG00000085377,79.88881344423697,79.45594975386182
ENSG00000085382,72.88236292649805,72.41130538108979
ENSG00000085415,81.70514343914445,90.51094890510949
ENSG00000085433,61.46240027160075,64.70039042607367
ENSG00000085449,88.53759972839926,79.11220505856392
ENSG00000085465,51.16703445934476,56.263792225428624
ENSG00000085491,79.3583432354439,67.19147852656594
ENSG00000085511,81.25530470208793,82.82974028178577
ENSG00000085514,45.54405024613818,42.29757256832457
ENSG00000085552,53.34832795790189,51.74418604651163
ENSG00000085563,36.36479375318282,69.70378543540996
ENSG00000085644,56.69241215413342,56.15345442199966
ENSG00000085662,94.05024613817689,99.32948565608555
ENSG00000085719,93.15481242573416,90.578849091835
ENSG00000085721,77.77542013240536,87.89679171617722
ENSG00000085733,99.2658292310304,98.56560855542352
ENSG00000085741,7.681208623323714,17.144797148192158
ENSG00000085760,73.74809030724835,69.7462230521134
ENSG00000085788,73.361907995247,81.62451196740791
ENSG00000085831,74.2106603293159,42.547954506874895
ENSG00000085832,93.08691223900865,87.25173994228484
ENSG00000085840,44.55101001527754,50.61534544219997
ENSG00000085871,77.02427431675437,74.30402308606348
ENSG00000085872,62.11593956883381,56.19589203870311
ENSG00000085978,71.03208283822781,64.15294517059922
ENSG00000085982,88.3890680699372,76.2858597861144
ENSG00000085998,70.64590052622644,85.59667289085044
ENSG00000085999,41.64827703276184,48.523170938720085
ENSG00000086015,65.66796808691224,43.81683924630793
ENSG00000086061,97.89933797317943,98.15820743507044
ENSG00000086062,99.27431675437107,99.38889831947037
ENSG00000086065,96.43948395858088,94.06297742318792
ENSG00000086102,89.24206416567645,88.31692412154133
ENSG00000086159,32.753352571719574,31.166185707010698
ENSG00000086189,86.95043286369038,87.82040400611102
ENSG00000086200,70.78170089967747,72.34764895603463
ENSG00000086205,53.31862162620947,32.16346969954167
ENSG00000086232,86.96740791037175,80.32592089628247
ENSG00000086289,0.0,51.64233576642335
ENSG00000086300,55.50415888643694,18.10813104736038
ENSG00000086475,73.63775250381939,68.59191987777966
ENSG00000086504,67.05567815311491,69.38974707180445
ENSG00000086544,70.59497538618231,69.00780852147344
ENSG00000086548,82.26531997962995,22.432524189441523
ENSG00000086570,34.59514513664912,51.11610931930063
ENSG00000086589,86.37752503819385,84.97708368698014
ENSG00000086598,98.11152605669665,97.39857409607876
ENSG00000086619,78.52232218638602,63.2193176031234
ENSG00000086666,96.29519606178917,90.65099304023086
ENSG00000086696,77.130368358513,72.29248005432015
ENSG00000086712,82.65574605330166,81.9003564759803
ENSG00000086717,52.64810728229503,46.753522322186384
ENSG00000086730,56.18316075369207,51.76540485486335
ENSG00000086758,97.2500424376167,96.61347818706501
ENSG00000086827,67.56492955355627,63.26175521982685
ENSG00000086848,80.97097267017485,80.42352741470039
ENSG00000086991,43.36275674758105,35.617891699202175
ENSG00000087008,73.8202342556442,68.14632490239349
ENSG00000087053,80.67390935325072,86.31811237480903
ENSG00000087074,91.76710235953149,89.02563232048888
ENSG00000087076,19.517059921914782,29.00186725513495
ENSG00000087077,74.34221694109658,65.78679341368189
ENSG00000087085,36.72551349516211,22.78051264640978
ENSG00000087086,99.88966219657104,99.8854184349007
ENSG00000087087,78.05126464097776,82.2992700729927
ENSG00000087088,65.57036156849432,62.23476489560347
ENSG00000087095,61.68307587845867,63.73705652690545
ENSG00000087111,77.89000169750466,87.72704124936344
ENSG00000087116,34.44661347818707,78.84909183500255
ENSG00000087128,57.82974028178578,22.861144118146328
ENSG00000087152,58.46630453233747,60.639110507553895
ENSG00000087157,72.64471227295876,68.41792564929553
ENSG00000087191,92.87048039382108,94.82685452384995
ENSG00000087206,83.98828721778985,83.27109149550161
ENSG00000087237,39.814971991172975,43.06993719232728
ENSG00000087245,51.192497029366834,59.128331352911225
ENSG00000087250,0.0,15.939568833814294
ENSG00000087253,57.47326430147683,83.85673060600917
ENSG00000087258,27.351043965370902,24.724155491427602
ENSG00000087263,77.85180784247157,84.12833135291122
ENSG00000087266,89.65370904769988,69.65710405703615
ENSG00000087269,60.69852317093872,75.76387710066203
ENSG00000087274,89.14445764725853,85.6391105075539
ENSG00000087299,67.20420981157699,66.62705822441012
ENSG00000087301,64.59854014598541,52.682057375657784
ENSG00000087302,91.39365133254115,95.2894245459175
ENSG00000087303,5.99643524019691,44.792904430487184
ENSG00000087338,80.50415888643694,75.64080801222204
ENSG00000087365,95.10269903242235,92.80682396876591
ENSG00000087448,76.23917840774062,92.72194873535902
ENSG00000087460,99.01120353080971,97.80597521643185
ENSG00000087470,88.01137328127653,90.85044983873706
ENSG00000087494,89.83194703785435,58.88643693770158
ENSG00000087495,49.456798506195895,57.923103038533355
ENSG00000087502,92.15328467153284,93.90171447971481
ENSG00000087510,96.9062977423188,97.87387540315736
ENSG00000087586,41.93685282634527,24.032422339161432
ENSG00000087589,38.2659989814972,36.636394500084876
ENSG00000087842,68.52401969105415,80.68239687659141
ENSG00000087884,69.46189102020031,63.80071295196061
ENSG00000087903,71.85112884060432,75.72568324562893
ENSG00000087995,70.43371244270922,70.76048209132576
ENSG00000088002,51.81208623323714,35.3250721439484
ENSG00000088035,79.48565608555424,63.410286878288915
ENSG00000088038,52.202512306908844,46.58801561704295
ENSG00000088053,38.07927346800204,37.909523001188255
ENSG00000088179,79.2352741470039,81.18740451536242
ENSG00000088205,92.17874724155492,96.13817687998642
ENSG00000088247,54.362586997114235,60.47360380241046
ENSG00000088256,68.23968765914105,66.76710235953149
ENSG00000088280,59.365982006450515,48.599558648786285
ENSG00000088298,81.79850619589205,65.65099304023086
ENSG00000088305,23.064844678322867,9.225937871329146
ENSG00000088320,20.111186555763027,2.3510439653709048
ENSG00000088325,50.2376506535393,36.20777457138007
ENSG00000088340,55.82244101171278,51.70599219147852
ENSG00000088356,80.11373281276524,88.84739433033441
ENSG00000088367,62.45968426413173,58.57664233576643
ENSG00000088386,90.10779154642675,56.50144287896792
ENSG00000088387,76.97334917671024,72.31369886267187
ENSG00000088448,99.01544729248005,98.53590222373111
ENSG00000088451,85.81734849770837,72.59378713291461
ENSG00000088538,26.947886606688172,40.22237311152605
ENSG00000088543,40.17569173315227,44.046002376506536
ENSG00000088682,77.29587506365642,60.35053471397046
ENSG00000088726,64.18265150229163,84.89220845357325
ENSG00000088727,55.962485146834155,48.61228993379732
ENSG00000088756,65.3793922933288,67.78984892208454
ENSG00000088766,72.01663554574776,68.82532676964863
ENSG00000088808,63.410286878288915,52.9791206925819
ENSG00000088812,59.87947716856221,83.01646579528094
ENSG00000088826,54.545068748939066,48.90935325072144
ENSG00000088827,8.546936004074011,9.425394669835342
ENSG00000088832,95.70106942794092,96.50314038363605
ENSG00000088833,89.87862841622814,90.99898149719911
ENSG00000088836,51.315566117806824,64.49244610422679
ENSG00000088854,78.06823968765913,81.77304362586997
ENSG00000088876,49.88966219657104,60.37599728399253
ENSG00000088881,42.98930572059073,54.77847564080801
ENSG00000088882,11.823120013580038,44.90748599558649
ENSG00000088888,88.11322356136479,88.14292989305721
ENSG00000088899,41.61008317772874,50.628076727211
ENSG00000088930,94.5552537769479,96.54133423866915
ENSG00000088970,67.16177219487354,77.29163130198609
ENSG00000088986,97.42828042777117,95.98115769818367
ENSG00000088992,27.512306908843996,50.99304023086063
ENSG00000089006,91.95807163469699,89.09777626888474
ENSG00000089009,98.78628416228145,99.07061619419454
ENSG00000089022,77.9027329825157,79.0358173484977
ENSG00000089041,62.98166694958412,49.163978950942116
ENSG00000089048,76.4556102529282,91.05839416058394
ENSG00000089050,67.83228653878798,66.7968086912239
ENSG00000089053,93.99932099813275,91.45306399592599
ENSG00000089057,63.711593956883384,66.38516380920048
ENSG00000089060,63.928025802070955,66.0541503989136
ENSG00000089063,88.38482430826686,82.11254455949754
ENSG00000089091,63.155661178068236,67.74741130538109
ENSG00000089094,60.40570361568495,75.19521303683585
ENSG00000089101,17.25937871329146,24.707180444746225
ENSG00000089123,80.79273468002037,80.38957732133764
ENSG00000089127,57.502970633169234,54.28619928704804
ENSG00000089154,84.83703955185877,84.18774401629604
ENSG00000089157,99.81327448650484,99.78356815481243
ENSG00000089159,80.44898998472246,97.35189271770497
ENSG00000089163,37.06501442878968,51.80359870989645
ENSG00000089169,44.38974707180445,51.23493464607027
ENSG00000089177,80.13919538278729,75.02121880835172
ENSG00000089195,52.32982515701919,73.36615175691733
ENSG00000089199,34.01799354948226,37.93498557121032
ENSG00000089220,94.92870480393822,95.59921914785265
ENSG00000089225,11.301137328127652,17.48854184349007
ENSG00000089234,70.98540145985402,75.2843320319131
ENSG00000089248,85.89373620777458,81.2425734170769
ENSG00000089250,56.74758105584791,55.76302834832796
ENSG00000089280,92.6625360719742,96.16363945000849
ENSG00000089289,91.65252079443218,89.81921575284332
ENSG00000089327,97.03361059242913,88.64793753182822
ENSG00000089335,76.95637413002886,86.78916992021728
ENSG00000089351,68.86776438635206,66.23238838906808
ENSG00000089356,95.03055508402647,80.94975386182311
ENSG00000089472,54.59175012731286,54.41775589882872
ENSG00000089486,51.20522831437786,63.703106433542686
ENSG00000089505,26.981836700050927,27.800882702427433
ENSG00000089558,0.0,3.4416907146494653
ENSG00000089597,73.38312680359871,73.31098285520285
ENSG00000089639,50.30130707859447,37.383296554065524
ENSG00000089682,83.62332371414021,81.09404175861484
ENSG00000089685,51.833305041588865,41.86046511627907
ENSG00000089693,81.07706671193345,89.14445764725853
ENSG00000089723,52.54201324053641,19.915973518927178
ENSG00000089737,92.50127312850111,94.77168562213546
ENSG00000089775,81.34017993549483,78.59446613478187
ENSG00000089818,77.54625700220676,85.21897810218978
ENSG00000089820,7.757596333389917,18.672551349516212
ENSG00000089847,0.0,8.29655406552368
ENSG00000089876,90.57036156849432,79.59175012731285
ENSG00000089902,74.72839925309795,76.62536071974198
ENSG00000089916,91.4827703276184,94.28365303004583
ENSG00000090006,48.59531488711594,59.68426413172636
ENSG00000090013,92.61585469360041,82.80003395009336
ENSG00000090020,74.78356815481243,75.41164488202342
ENSG00000090054,90.45153624172467,92.22967238159904
ENSG00000090060,96.28670853844848,96.96146664403327
ENSG00000090061,79.09523001188253,80.13070785944662
ENSG00000090097,49.60108640298761,43.952639619758955
ENSG00000090104,46.231539636734006,62.0480393821083
ENSG00000090238,83.86946189102021,82.1846885078934
ENSG00000090263,81.92581904600237,75.11033780342896
ENSG00000090266,89.36513325411644,90.53641147513156
ENSG00000090273,87.19232727890002,88.56730606009167
ENSG00000090316,75.30979460193515,80.32167713461213
ENSG00000090339,82.15498217620099,98.0775759633339
ENSG00000090372,68.2524189441521,67.3782040400611
ENSG00000090376,50.53471397046342,71.4607027669326
ENSG00000090382,33.054659650314036,27.21524359191988
ENSG00000090402,7.375657783058903,31.391105075538956
ENSG00000090432,72.65744355796978,61.004074011203535
ENSG00000090447,74.07061619419454,71.96146664403327
ENSG00000090470,65.04837888304192,64.90409098625021
ENSG00000090487,82.18044474622305,77.2831437786454
ENSG00000090520,93.76591410626379,85.54999151247667
ENSG00000090530,63.20658631811238,77.94517059921915
ENSG00000090539,35.240196910541506,27.359531488711593
ENSG00000090554,43.41792564929553,47.619249702936685
ENSG00000090565,56.74333729417755,46.43948395858089
ENSG00000090581,78.768460363266,79.08674248854184
ENSG00000090612,78.48837209302324,78.11067730436258
ENSG00000090615,94.49159735189272,91.2918010524529
ENSG00000090621,89.26752673569852,86.58546936004075
ENSG00000090659,38.29570531318961,36.224749618061445
ENSG00000090661,45.45493125106094,54.22254286199287
ENSG00000090674,59.89220845357325,62.599728399253095
ENSG00000090686,90.8164997453743,81.31471736547276
ENSG00000090776,45.58224410117128,66.15175691733153
ENSG00000090857,78.17857749108809,87.62094720760481
ENSG00000090861,94.48735359022238,93.18451875742659
ENSG00000090863,94.91597351892717,96.09998302495332
ENSG00000090889,40.9310813104736,5.037345102699033
ENSG00000090905,85.46936004074011,85.92344253946699
ENSG00000090924,65.93956883381429,63.524868443388215
ENSG00000090932,7.787302665082329,39.730096757766084
ENSG00000090971,46.34187744016296,44.61466644033271
ENSG00000090975,41.49974537429978,51.51077915464267
ENSG00000090989,86.88253267696486,76.34951621116957
ENSG00000091009,73.5825836021049,77.69054489899847
ENSG00000091039,82.30351383466305,84.12408759124088
ENSG00000091073,67.84926158546935,49.478017314547614
ENSG00000091106,40.04837888304193,54.0443048718384
ENSG00000091127,69.82685452384995,69.23697165167204
ENSG00000091128,38.53335596672891,50.572907825496515
ENSG00000091129,7.498726871498897,72.72958750636565
ENSG00000091136,61.83585129859107,94.85656085554236
ENSG00000091137,68.65133254116449,43.56221354608725
ENSG00000091138,7.719402478356815,4.1206925819046
ENSG00000091140,88.4272619249703,94.02053980648446
ENSG00000091157,67.78136139874384,69.02902732982515
ENSG00000091164,95.41673739602784,96.5158716686471
ENSG00000091181,35.2020030555084,41.075369207265325
ENSG00000091262,48.968765914106264,69.7080291970803
ENSG00000091317,95.6883381429299,92.85774910881005
ENSG00000091409,75.93787132914616,97.31369886267187
ENSG00000091428,39.382108300797825,53.24223391614326
ENSG00000091436,93.21846885078934,94.9456798506196
ENSG00000091483,77.27465625530469,78.11916482770329
ENSG00000091490,78.46715328467153,79.69784416907146
ENSG00000091513,80.13070785944662,76.12035308097097
ENSG00000091527,96.6304532337464,97.35613647937532
ENSG00000091536,56.425055168901714,57.94432184688508
ENSG00000091542,88.49940587336616,88.91105075538958
ENSG00000091583,15.29027329825157,19.775929383805803
ENSG00000091592,66.6058394160584,70.48039382108301
ENSG00000091622,33.64454252249194,22.23731115260567
ENSG00000091640,88.30843659820064,85.25292819555254
ENSG00000091651,87.39602783907657,88.63096248514684
ENSG00000091656,52.43167543710745,44.856560855542355
ENSG00000091664,18.944152096418264,13.647937531828214
ENSG00000091732,60.85978611441182,57.69393990833475
ENSG00000091831,68.15481242573416,34.1071125445595
ENSG00000091844,60.27414700390427,56.03462909523002
ENSG00000091879,64.78102189781022,93.32456289254796
ENSG00000091947,78.3398404345612,78.1318961127143
ENSG00000091972,59.35325072143949,96.80020370056017
ENSG00000091986,74.97878119164828,82.37565778305891
ENSG00000092010,97.70836869801391,97.03785435409948
ENSG00000092020,81.06009166525207,79.36683075878459
ENSG00000092036,67.09387200814803,64.81921575284332
ENSG00000092051,0.0,50.70022067560686
ENSG00000092054,6.959769139365133,15.731624511967407
ENSG00000092068,59.60363265998981,48.081819725004245
ENSG00000092094,76.86301137328128,69.16058394160584
ENSG00000092096,46.197589543371244,52.359531488711596
ENSG00000092098,74.86419962654898,68.9186895263962
ENSG00000092108,92.54371074520455,90.90137497878119
ENSG00000092140,76.3410286878289,81.68816839246308
ENSG00000092148,97.25428619928704,94.47037854354099
ENSG00000092199,99.20641656764556,99.16822271261246
ENSG00000092200,35.07893396706841,40.17993549482261
ENSG00000092201,92.67951111865558,97.10151077915464
ENSG00000092203,95.9090137497878,95.43795620437956
ENSG00000092208,66.41911390256323,74.74537429977931
ENSG00000092295,62.54031573586827,32.51570191818027
ENSG00000092330,80.1773892378204,74.35070446443729
ENSG00000092421,93.07842471566798,83.5936173824478
