gen_name,embryonic stem cell
ENSMUSG00000000555,45.40241977906365
ENSMUSG00000000560,56.533403471856914
ENSMUSG00000000561,97.78537611783273
ENSMUSG00000000562,53.103629668595474
ENSMUSG00000000563,99.08995265649658
ENSMUSG00000000567,16.791162546028406
ENSMUSG00000000568,81.71488690163072
ENSMUSG00000000579,74.83955812730142
ENSMUSG00000000581,85.7075223566544
ENSMUSG00000000594,80.45765386638611
ENSMUSG00000000600,78.46396633350868
ENSMUSG00000000605,53.945291951604425
ENSMUSG00000000606,19.673855865334033
ENSMUSG00000000627,35.03419253024724
ENSMUSG00000000628,97.50657548658602
ENSMUSG00000000631,56.575486586007365
ENSMUSG00000000632,21.146764860599685
ENSMUSG00000000673,36.77012098895318
ENSMUSG00000000686,30.084166228300894
ENSMUSG00000000690,19.584429247764334
ENSMUSG00000000693,14.976328248290374
ENSMUSG00000000706,25.991583377169906
ENSMUSG00000000708,82.6722777485534
ENSMUSG00000000711,62.84587059442399
ENSMUSG00000000724,29.773803261441344
ENSMUSG00000000730,85.13413992635455
ENSMUSG00000000731,51.45712782745924
ENSMUSG00000000732,40.12098895318253
ENSMUSG00000000738,56.04418726985797
ENSMUSG00000000739,50.683850604944766
ENSMUSG00000000740,99.93161493950552
ENSMUSG00000000743,93.02472382956338
ENSMUSG00000000751,94.7343503419253
ENSMUSG00000000753,15.044713308784848
ENSMUSG00000000759,86.91741188847975
ENSMUSG00000000776,54.402945817990535
ENSMUSG00000000782,53.76117832719621
ENSMUSG00000000787,96.070489216202
ENSMUSG00000000791,86.79642293529722
ENSMUSG00000000794,22.056812204103103
ENSMUSG00000000804,81.86217780115729
ENSMUSG00000000811,44.49237243556023
ENSMUSG00000000823,77.66964755391899
ENSMUSG00000000826,90.83114150447133
ENSMUSG00000000827,92.59337190952131
ENSMUSG00000000838,69.31088900578642
ENSMUSG00000000861,20.93634928984745
ENSMUSG00000000869,24.103103629668595
ENSMUSG00000000876,63.70857443450816
ENSMUSG00000000881,34.17674907943188
ENSMUSG00000000884,72.00420831141504
ENSMUSG00000000901,63.92425039452919
ENSMUSG00000000902,92.38821672803788
ENSMUSG00000000903,31.3413992635455
ENSMUSG00000000915,36.03366649132036
ENSMUSG00000000916,69.44765912677539
ENSMUSG00000000934,45.06575486586007
ENSMUSG00000000938,25.476065228826933
ENSMUSG00000000948,58.33771699105734
ENSMUSG00000000957,49.63703314045239
ENSMUSG00000000958,59.36349289847449
ENSMUSG00000000959,86.91215149921095
ENSMUSG00000000976,71.28879537085744
ENSMUSG00000001014,33.135192004208314
ENSMUSG00000001016,96.20199894792215
ENSMUSG00000001017,85.46554445028931
ENSMUSG00000001018,82.97211993687533
ENSMUSG00000001025,44.36612309310889
ENSMUSG00000001027,19.863229879011048
ENSMUSG00000001029,23.629668595476065
ENSMUSG00000001034,90.41557075223567
ENSMUSG00000001036,83.24039978958443
ENSMUSG00000001039,68.91109942135718
ENSMUSG00000001052,56.36507101525513
ENSMUSG00000001053,74.53445554971067
ENSMUSG00000001054,96.28090478695424
ENSMUSG00000001056,96.66491320357706
ENSMUSG00000001062,48.22198842714361
ENSMUSG00000001065,50.06838506049448
ENSMUSG00000001082,77.95896896370331
ENSMUSG00000001089,90.46291425565491
ENSMUSG00000001095,28.148342977380324
ENSMUSG00000001098,57.96422935297212
ENSMUSG00000001100,93.44029458179905
ENSMUSG00000001105,86.93319305628616
ENSMUSG00000001120,45.90215675960021
ENSMUSG00000001123,47.64860599684377
ENSMUSG00000001127,87.38032614413467
ENSMUSG00000001128,49.894792214623884
ENSMUSG00000001131,81.72540768016833
ENSMUSG00000001134,76.59126775381378
ENSMUSG00000001138,46.46501841136244
ENSMUSG00000001143,54.539715938979484
ENSMUSG00000001150,82.06207259337191
ENSMUSG00000001151,83.87164650184114
ENSMUSG00000001156,31.683324566017884
ENSMUSG00000001157,71.53077327722251
ENSMUSG00000001158,80.0894266175697
ENSMUSG00000001166,42.34087322461862
ENSMUSG00000001173,60.352446081009994
ENSMUSG00000001175,97.39084692267228
ENSMUSG00000001211,51.48342977380326
ENSMUSG00000001225,34.35560231457128
ENSMUSG00000001227,13.671751709626513
ENSMUSG00000001228,98.27985270910047
ENSMUSG00000001229,58.8374539715939
ENSMUSG00000001240,36.05996843766439
ENSMUSG00000001247,65.21304576538664
ENSMUSG00000001248,47.41714886901631
ENSMUSG00000001249,41.90952130457654
ENSMUSG00000001260,23.14045239347712
ENSMUSG00000001270,99.52130457653865
ENSMUSG00000001280,93.86638611257233
ENSMUSG00000001281,44.48711204629143
ENSMUSG00000001285,81.66754339821148
ENSMUSG00000001288,37.78011572856391
ENSMUSG00000001289,92.19358232509207
ENSMUSG00000001305,89.26354550236717
ENSMUSG00000001313,56.028406102051555
ENSMUSG00000001323,44.82377695949501
ENSMUSG00000001333,35.84955286691215
ENSMUSG00000001334,26.449237243556023
ENSMUSG00000001348,49.84744871120463
ENSMUSG00000001366,53.96107311941084
ENSMUSG00000001376,76.89637033140453
ENSMUSG00000001380,87.5013150973172
ENSMUSG00000001383,90.894266175697
ENSMUSG00000001403,98.19568648079958
ENSMUSG00000001415,88.69016307206734
ENSMUSG00000001416,99.24250394529194
ENSMUSG00000001418,92.07785376117833
ENSMUSG00000001419,53.813782219884274
ENSMUSG00000001420,60.69963177275118
ENSMUSG00000001424,86.45975802209364
ENSMUSG00000001435,47.790636507101524
ENSMUSG00000001436,67.24355602314571
ENSMUSG00000001440,96.84376643871646
ENSMUSG00000001441,93.58758548132562
ENSMUSG00000001444,72.30405049973699
ENSMUSG00000001445,89.68963703314046
ENSMUSG00000001467,95.32351394003157
ENSMUSG00000001472,93.52446081009995
ENSMUSG00000001473,79.86322987901104
ENSMUSG00000001482,78.56391372961599
ENSMUSG00000001496,2.982640715412941
ENSMUSG00000001497,18.053655970541822
ENSMUSG00000001504,16.912151499210943
ENSMUSG00000001506,29.70541820094687
ENSMUSG00000001507,32.866912151499214
ENSMUSG00000001510,10.647027880063124
ENSMUSG00000001517,81.43608627038401
ENSMUSG00000001518,95.10783798001053
ENSMUSG00000001520,49.11099421357181
ENSMUSG00000001521,87.79589689637032
ENSMUSG00000001524,68.73750657548658
ENSMUSG00000001525,98.81641241451867
ENSMUSG00000001542,72.82482903734876
ENSMUSG00000001552,88.01683324566018
ENSMUSG00000001555,32.53024723829564
ENSMUSG00000001558,36.50710152551289
ENSMUSG00000001569,82.37769594950026
ENSMUSG00000001576,76.29668595476066
ENSMUSG00000001583,48.858495528669124
ENSMUSG00000001588,50.57338243029984
ENSMUSG00000001604,73.99263545502367
ENSMUSG00000001622,21.273014203051023
ENSMUSG00000001627,78.18516570226197
ENSMUSG00000001630,74.21883219358233
ENSMUSG00000001632,93.42977380326144
ENSMUSG00000001642,96.21778011572857
ENSMUSG00000001655,47.26985796948974
ENSMUSG00000001657,22.083114150447134
ENSMUSG00000001661,25.73382430299842
ENSMUSG00000001665,54.997369805365594
ENSMUSG00000001666,86.30194634402946
ENSMUSG00000001672,36.007364544976326
ENSMUSG00000001674,79.09521304576539
ENSMUSG00000001687,75.90741714886902
ENSMUSG00000001700,37.00157811678064
ENSMUSG00000001707,95.04997369805366
ENSMUSG00000001729,50.57864281956866
ENSMUSG00000001741,22.55128879537086
ENSMUSG00000001750,57.17517096265124
ENSMUSG00000001751,26.57022619673856
ENSMUSG00000001755,86.3440294581799
ENSMUSG00000001761,51.04681746449238
ENSMUSG00000001763,38.91109942135718
ENSMUSG00000001767,71.72540768016833
ENSMUSG00000001768,41.42030510257759
ENSMUSG00000001774,86.63861125723304
ENSMUSG00000001783,93.36664913203577
ENSMUSG00000001785,87.87480273540243
ENSMUSG00000001786,69.04260915307732
ENSMUSG00000001794,88.93740136770121
ENSMUSG00000001802,31.067859021567596
ENSMUSG00000001827,61.14676486059969
ENSMUSG00000001829,84.16622830089426
ENSMUSG00000001833,94.56601788532352
ENSMUSG00000001844,81.91478169384534
ENSMUSG00000001847,74.52393477117306
ENSMUSG00000001855,90.43661230931089
ENSMUSG00000001864,39.405576012624934
ENSMUSG00000001870,39.9105733824303
ENSMUSG00000001891,96.03892688058916
ENSMUSG00000001901,14.213571804313519
ENSMUSG00000001909,91.56759600210415
ENSMUSG00000001910,78.28511309836928
ENSMUSG00000001911,48.13256180957391
ENSMUSG00000001918,77.56443976854287
ENSMUSG00000001924,95.77590741714886
ENSMUSG00000001930,70.76801683324567
ENSMUSG00000001942,74.18200946870068
ENSMUSG00000001948,25.828511309836927
ENSMUSG00000001962,77.54339821146765
ENSMUSG00000001964,82.30931088900579
ENSMUSG00000001983,48.058916359810624
ENSMUSG00000001985,65.10783798001052
ENSMUSG00000001986,23.59810625986323
ENSMUSG00000001995,76.75960021041557
ENSMUSG00000001998,57.112046291425564
ENSMUSG00000001999,60.45765386638611
ENSMUSG00000002006,16.228300894266177
ENSMUSG00000002010,96.91215149921094
ENSMUSG00000002012,30.341925302472383
ENSMUSG00000002014,84.9079431877959
ENSMUSG00000002015,95.881115202525
ENSMUSG00000002017,56.88584955286691
ENSMUSG00000002020,27.969489742240928
ENSMUSG00000002028,79.58442924776433
ENSMUSG00000002031,80.22619673855866
ENSMUSG00000002043,79.61599158337717
ENSMUSG00000002052,73.42451341399263
ENSMUSG00000002055,78.22724881641241
ENSMUSG00000002057,17.432930036822725
ENSMUSG00000002058,65.47606522882693
ENSMUSG00000002059,80.32614413466597
ENSMUSG00000002064,75.11309836927933
ENSMUSG00000002068,69.58442924776433
ENSMUSG00000002076,85.66017885323514
ENSMUSG00000002083,82.91425565491846
ENSMUSG00000002100,31.262493424513416
ENSMUSG00000002102,97.0594423987375
ENSMUSG00000002103,61.4255654918464
ENSMUSG00000002104,61.9621251972646
ENSMUSG00000002105,32.53550762756444
ENSMUSG00000002107,56.307206733298266
ENSMUSG00000002108,24.529195160441873
ENSMUSG00000002109,89.79484481851657
ENSMUSG00000002111,30.941609679116254
ENSMUSG00000002129,86.31246712256707
ENSMUSG00000002147,88.81115202524987
ENSMUSG00000002190,59.347711730668074
ENSMUSG00000002204,75.31299316149395
ENSMUSG00000002205,76.1546554445029
ENSMUSG00000002210,73.3035244608101
ENSMUSG00000002221,89.44239873750658
ENSMUSG00000002222,72.46712256706996
ENSMUSG00000002227,77.65912677538138
ENSMUSG00000002228,56.0810099947396
ENSMUSG00000002233,53.15623356128354
ENSMUSG00000002249,23.613887427669646
ENSMUSG00000002250,62.85113098369279
ENSMUSG00000002257,55.2656496580747
ENSMUSG00000002265,69.76328248290373
ENSMUSG00000002266,23.719095213045765
ENSMUSG00000002274,21.33087848500789
ENSMUSG00000002279,61.662283008942666
ENSMUSG00000002280,61.26249342451341
ENSMUSG00000002289,75.23408732246186
ENSMUSG00000002297,93.87164650184113
ENSMUSG00000002307,91.75697001578116
ENSMUSG00000002308,74.04523934771173
ENSMUSG00000002319,74.7396107311941
ENSMUSG00000002320,74.9079431877959
ENSMUSG00000002324,52.64071541294055
ENSMUSG00000002325,58.132561809573915
ENSMUSG00000002326,71.246712256707
ENSMUSG00000002329,76.33876906891109
ENSMUSG00000002332,70.02104155707522
ENSMUSG00000002341,56.864807995791686
ENSMUSG00000002342,64.12940557601262
ENSMUSG00000002343,66.1651762230405
ENSMUSG00000002345,72.16728037874802
ENSMUSG00000002346,51.846396633350864
ENSMUSG00000002365,37.701209889531825
ENSMUSG00000002372,79.52130457653867
ENSMUSG00000002379,92.89321409784324
ENSMUSG00000002384,41.3361388742767
ENSMUSG00000002393,33.88216728037875
ENSMUSG00000002395,94.118884797475
ENSMUSG00000002396,53.5718043135192
ENSMUSG00000002409,29.153077327722247
ENSMUSG00000002413,92.2304050499737
ENSMUSG00000002416,91.36770120988953
ENSMUSG00000002428,73.98737506575486
ENSMUSG00000002455,79.71067859021568
ENSMUSG00000002458,70.4418726985797
ENSMUSG00000002459,24.807995791688587
ENSMUSG00000002475,36.5228826933193
ENSMUSG00000002477,96.22304050499737
ENSMUSG00000002486,70.69437138348238
ENSMUSG00000002489,59.605470804839555
ENSMUSG00000002496,94.2977380326144
ENSMUSG00000002500,35.549710678590216
ENSMUSG00000002504,66.2440820620726
ENSMUSG00000002524,91.08364018937401
ENSMUSG00000002546,58.08521830615465
ENSMUSG00000002550,81.98842714360862
ENSMUSG00000002565,25.218306154655444
ENSMUSG00000002578,38.022093634928986
ENSMUSG00000002580,84.71856917411888
ENSMUSG00000002602,30.647027880063128
ENSMUSG00000002603,41.93582325092057
ENSMUSG00000002608,85.74960547080484
ENSMUSG00000002617,43.424513413992635
ENSMUSG00000002625,78.44818516570227
ENSMUSG00000002633,6.933193056286164
ENSMUSG00000002635,82.4092582851131
ENSMUSG00000002658,80.6207259337191
ENSMUSG00000002660,93.25618095739084
ENSMUSG00000002661,64.21883219358232
ENSMUSG00000002668,45.32877432930037
ENSMUSG00000002679,78.85849552866912
ENSMUSG00000002699,25.996843766438715
ENSMUSG00000002718,92.88269331930563
ENSMUSG00000002728,92.52498684902683
ENSMUSG00000002731,51.283534981588645
ENSMUSG00000002732,28.458705944239878
ENSMUSG00000002733,75.59179379274066
ENSMUSG00000002741,71.3413992635455
ENSMUSG00000002748,84.46607048921621
ENSMUSG00000002763,39.4634402945818
ENSMUSG00000002767,91.05733824302999
ENSMUSG00000002768,88.83745397159389
ENSMUSG00000002769,38.70594423987375
ENSMUSG00000002771,27.406628090478698
ENSMUSG00000002778,78.50604944765914
ENSMUSG00000002781,55.639137296159916
ENSMUSG00000002791,14.718569174118883
ENSMUSG00000002797,62.19358232509206
ENSMUSG00000002799,37.63808521830615
ENSMUSG00000002803,32.209363492898476
ENSMUSG00000002804,69.79484481851657
ENSMUSG00000002808,51.83061546554445
ENSMUSG00000002812,69.50552340873224
ENSMUSG00000002814,73.77695949500263
ENSMUSG00000002820,77.29615991583377
ENSMUSG00000002825,85.7969489742241
ENSMUSG00000002831,13.634928984744871
ENSMUSG00000002833,79.97369805365597
ENSMUSG00000002835,93.70331404523935
ENSMUSG00000002844,92.16728037874803
ENSMUSG00000002845,89.47922146238821
ENSMUSG00000002846,66.92267227774855
ENSMUSG00000002847,84.40820620725934
ENSMUSG00000002870,96.72803787480274
ENSMUSG00000002871,62.209363492898476
ENSMUSG00000002881,31.062598632298787
ENSMUSG00000002885,70.59968437664386
ENSMUSG00000002897,38.60599684376644
ENSMUSG00000002900,50.0946870068385
ENSMUSG00000002908,49.284587059442394
ENSMUSG00000002910,44.829037348763805
ENSMUSG00000002930,5.628616517622304
ENSMUSG00000002948,85.6180957390847
ENSMUSG00000002949,91.27827459231983
ENSMUSG00000002957,81.0731194108364
ENSMUSG00000002963,57.44345081536034
ENSMUSG00000002968,83.56128353498158
ENSMUSG00000002980,60.55760126249342
ENSMUSG00000002981,77.38558653340347
ENSMUSG00000002983,70.64176749079432
ENSMUSG00000002984,90.33666491320358
ENSMUSG00000002985,99.03208837453971
ENSMUSG00000002996,91.19936875328774
ENSMUSG00000002997,15.72330352446081
ENSMUSG00000003031,63.04050499736981
ENSMUSG00000003032,85.5339295107838
ENSMUSG00000003033,93.01420305102577
ENSMUSG00000003037,95.1867438190426
ENSMUSG00000003038,88.51657022619673
ENSMUSG00000003039,96.64387164650185
ENSMUSG00000003051,76.81746449237244
ENSMUSG00000003053,3.8769068911099422
ENSMUSG00000003062,87.03314045239348
ENSMUSG00000003068,64.57127827459233
ENSMUSG00000003070,32.388216728037875
ENSMUSG00000003072,94.78169384534455
ENSMUSG00000003099,76.13361388742767
ENSMUSG00000003119,78.05891635981062
ENSMUSG00000003123,98.78485007890583
ENSMUSG00000003131,79.38979484481851
ENSMUSG00000003134,63.86638611257233
ENSMUSG00000003135,68.53761178327196
ENSMUSG00000003153,98.52183061546555
ENSMUSG00000003154,37.66438716465018
ENSMUSG00000003161,68.70068385060495
ENSMUSG00000003166,79.65281430825881
ENSMUSG00000003184,60.93634928984745
ENSMUSG00000003190,58.079957916885846
ENSMUSG00000003198,54.51341399263545
ENSMUSG00000003199,63.99789584429247
ENSMUSG00000003200,74.03997895844292
ENSMUSG00000003206,37.08574434508154
ENSMUSG00000003208,55.08153603366649
ENSMUSG00000003226,87.19621251972646
ENSMUSG00000003228,26.370331404523935
ENSMUSG00000003233,73.61914781693845
ENSMUSG00000003234,68.01157285639138
ENSMUSG00000003235,93.24566017885324
ENSMUSG00000003269,64.17148869016307
ENSMUSG00000003271,51.93582325092056
ENSMUSG00000003273,29.67911625460284
ENSMUSG00000003279,42.945817990531296
ENSMUSG00000003282,60.631246712256704
ENSMUSG00000003283,38.1273014203051
ENSMUSG00000003299,90.25775907417149
ENSMUSG00000003308,89.42661756970016
ENSMUSG00000003309,57.254076801683325
ENSMUSG00000003316,87.18569174118885
ENSMUSG00000003344,55.56023145712783
ENSMUSG00000003345,64.80799579168858
ENSMUSG00000003346,60.84692267227775
ENSMUSG00000003348,59.17411888479748
ENSMUSG00000003352,44.413466596528146
ENSMUSG00000003354,15.234087322461862
ENSMUSG00000003355,75.28143082588112
ENSMUSG00000003360,67.49605470804839
ENSMUSG00000003363,72.61441346659653
ENSMUSG00000003378,51.841136244082065
ENSMUSG00000003380,79.59495002630194
ENSMUSG00000003382,37.81167806417675
ENSMUSG00000003402,86.4281956864808
ENSMUSG00000003410,25.8916359810626
ENSMUSG00000003411,47.332982640715414
ENSMUSG00000003418,54.35034192530247
ENSMUSG00000003420,62.28300894266175
ENSMUSG00000003421,74.86586007364545
ENSMUSG00000003423,72.96159915833772
ENSMUSG00000003429,99.58442924776433
ENSMUSG00000003435,93.1141504471331
ENSMUSG00000003436,39.74750131509732
ENSMUSG00000003437,84.28721725407681
ENSMUSG00000003438,90.7154129405576
ENSMUSG00000003444,76.2388216728038
ENSMUSG00000003452,66.18621778011573
ENSMUSG00000003458,89.00052603892689
ENSMUSG00000003464,75.86533403471857
ENSMUSG00000003469,28.527091004734352
ENSMUSG00000003476,28.337716991057338
ENSMUSG00000003500,67.00157811678065
ENSMUSG00000003518,63.25618095739085
ENSMUSG00000003526,57.62230405049974
ENSMUSG00000003527,61.37822198842714
ENSMUSG00000003528,90.34192530247238
ENSMUSG00000003531,77.96948974224092
ENSMUSG00000003534,38.53761178327196
ENSMUSG00000003541,61.5255128879537
ENSMUSG00000003545,13.28774329300368
ENSMUSG00000003546,58.968963703314046
ENSMUSG00000003549,65.718043135192
ENSMUSG00000003559,56.54918463966333
ENSMUSG00000003573,67.48027354024198
ENSMUSG00000003575,46.23882167280379
ENSMUSG00000003581,35.83377169910573
ENSMUSG00000003585,29.352972119936876
ENSMUSG00000003604,43.782219884271434
ENSMUSG00000003617,12.03577064702788
ENSMUSG00000003623,74.36086270384008
ENSMUSG00000003644,78.62177801157286
ENSMUSG00000003657,60.867964229352964
ENSMUSG00000003660,90.18937401367701
ENSMUSG00000003662,81.55707522356654
ENSMUSG00000003665,0.8416622830089426
ENSMUSG00000003680,60.841662283008944
ENSMUSG00000003721,87.66964755391899
ENSMUSG00000003731,63.52972119936875
ENSMUSG00000003746,16.533403471856918
ENSMUSG00000003752,44.15570752235665
ENSMUSG00000003762,45.78116780641768
ENSMUSG00000003778,93.98211467648606
ENSMUSG00000003779,95.46554445028931
ENSMUSG00000003808,94.53971593897948
ENSMUSG00000003809,85.3603366649132
ENSMUSG00000003810,62.65649658074698
ENSMUSG00000003812,85.5444502893214
ENSMUSG00000003813,90.75749605470806
ENSMUSG00000003814,98.43766438716465
ENSMUSG00000003824,91.72540768016833
ENSMUSG00000003847,60.778537611783264
ENSMUSG00000003848,84.4608100999474
ENSMUSG00000003849,95.28143082588112
ENSMUSG00000003863,63.56128353498159
ENSMUSG00000003865,88.88479747501316
ENSMUSG00000003868,95.68122041031036
ENSMUSG00000003872,46.50710152551289
ENSMUSG00000003873,94.25565491846397
ENSMUSG00000003882,38.63229879011047
ENSMUSG00000003923,92.3198316675434
ENSMUSG00000003929,55.607574960547076
ENSMUSG00000003934,22.346133613887428
ENSMUSG00000003948,40.67859021567596
ENSMUSG00000003955,75.77590741714887
ENSMUSG00000003970,99.54760652288269
ENSMUSG00000003992,50.46817464492372
ENSMUSG00000004018,87.53287743293004
ENSMUSG00000004031,32.667017359284586
ENSMUSG00000004032,48.75328774329301
ENSMUSG00000004035,44.81325618095739
ENSMUSG00000004038,64.58705944239874
ENSMUSG00000004040,81.44660704892162
ENSMUSG00000004043,48.09573908469227
ENSMUSG00000004044,61.130983692793265
ENSMUSG00000004054,46.975276170436615
ENSMUSG00000004056,75.75486586007365
ENSMUSG00000004069,90.0841662283009
ENSMUSG00000004070,78.5744345081536
ENSMUSG00000004071,81.35718043135192
ENSMUSG00000004085,64.6396633350868
ENSMUSG00000004096,94.89742240925828
ENSMUSG00000004099,90.38926880589163
ENSMUSG00000004100,91.14676486059969
ENSMUSG00000004105,13.613887427669646
ENSMUSG00000004110,46.296685954760655
ENSMUSG00000004127,64.38716465018412
ENSMUSG00000004151,51.64650184113624
ENSMUSG00000004187,63.45607574960547
ENSMUSG00000004207,92.32509205681221
ENSMUSG00000004221,62.319831667543404
ENSMUSG00000004233,56.47553918990005
ENSMUSG00000004263,60.25775907417149
ENSMUSG00000004264,98.84797475013151
ENSMUSG00000004266,68.06943713834825
ENSMUSG00000004267,37.233035244608104
ENSMUSG00000004268,97.53813782219885
ENSMUSG00000004270,81.7832719621252
ENSMUSG00000004285,96.47553918990005
ENSMUSG00000004317,39.2845870594424
ENSMUSG00000004319,90.71015255128879
ENSMUSG00000004328,39.07943187795897
ENSMUSG00000004341,51.63072067332982
ENSMUSG00000004347,19.38453445554971
ENSMUSG00000004356,80.00526038926881
ENSMUSG00000004359,84.79221462388217
ENSMUSG00000004360,44.32930036822725
ENSMUSG00000004364,65.01841136244082
ENSMUSG00000004371,27.31194108364019
ENSMUSG00000004383,52.17780115728564
ENSMUSG00000004393,85.81799053129932
ENSMUSG00000004394,75.32877432930036
ENSMUSG00000004415,35.37085744345082
ENSMUSG00000004446,89.45817990531299
ENSMUSG00000004451,92.20936349289848
ENSMUSG00000004455,93.18779589689638
ENSMUSG00000004460,88.01157285639137
ENSMUSG00000004462,65.6128353498159
ENSMUSG00000004473,32.356654392425035
ENSMUSG00000004500,19.53708574434508
ENSMUSG00000004508,48.44818516570226
ENSMUSG00000004530,90.46817464492372
ENSMUSG00000004535,92.18306154655444
ENSMUSG00000004542,32.756443976854285
ENSMUSG00000004552,5.176223040504997
ENSMUSG00000004558,58.306154655444494
ENSMUSG00000004561,74.70804839558127
ENSMUSG00000004562,64.67122567069963
ENSMUSG00000004565,68.89531825355077
ENSMUSG00000004567,68.44818516570226
ENSMUSG00000004568,94.17674907943187
ENSMUSG00000004591,76.6964755391899
ENSMUSG00000004609,28.763808521830615
ENSMUSG00000004610,95.78116780641767
ENSMUSG00000004626,88.15886375591793
ENSMUSG00000004630,11.872698579694898
ENSMUSG00000004631,49.67385586533403
ENSMUSG00000004633,37.36454497632825
ENSMUSG00000004637,75.96528143082588
ENSMUSG00000004642,96.67543398211468
ENSMUSG00000004651,34.39768542872172
ENSMUSG00000004661,55.597054182009465
ENSMUSG00000004665,53.14045239347712
ENSMUSG00000004667,97.73277222514466
ENSMUSG00000004668,8.979484481851657
ENSMUSG00000004677,74.85533929510784
ENSMUSG00000004698,24.63440294581799
ENSMUSG00000004709,15.686480799579169
ENSMUSG00000004748,61.04681746449238
ENSMUSG00000004768,61.10994213571804
ENSMUSG00000004771,88.16412414518673
ENSMUSG00000004788,92.09889531825355
ENSMUSG00000004789,80.96265123619148
ENSMUSG00000004791,17.24881641241452
ENSMUSG00000004798,27.206733298264073
ENSMUSG00000004814,5.18674381904261
ENSMUSG00000004815,81.85165702261968
ENSMUSG00000004837,21.209889531825354
ENSMUSG00000004842,31.972645975802212
ENSMUSG00000004843,70.10520778537612
ENSMUSG00000004846,67.79063650710152
ENSMUSG00000004849,75.4550236717517
ENSMUSG00000004864,43.2140978432404
ENSMUSG00000004865,97.2382956338769
ENSMUSG00000004872,23.108890057864283
ENSMUSG00000004880,98.26933193056287
ENSMUSG00000004885,33.824302998421885
ENSMUSG00000004891,79.78958442924777
ENSMUSG00000004895,82.38821672803788
ENSMUSG00000004896,54.30299842188322
ENSMUSG00000004897,89.35297211993688
ENSMUSG00000004902,11.315097317201472
ENSMUSG00000004929,64.86586007364545
ENSMUSG00000004931,55.875854813256176
ENSMUSG00000004934,80.58916359810627
ENSMUSG00000004936,92.73014203051025
ENSMUSG00000004937,88.72698579694898
ENSMUSG00000004939,8.13256180957391
ENSMUSG00000004945,88.3903208837454
ENSMUSG00000004947,58.00631246712257
ENSMUSG00000004948,53.41925302472384
ENSMUSG00000004951,90.0052603892688
ENSMUSG00000004952,46.65965281430826
ENSMUSG00000004980,99.44239873750658
ENSMUSG00000004988,42.72488164124145
ENSMUSG00000004994,79.90005260389269
