gen_name,intestinal epithelial cell
ENSG00000007384,45.774424984173876
ENSG00000007392,71.65013715973834
ENSG00000007402,38.14095800801857
ENSG00000007516,41.13209537877189
ENSG00000007520,79.58957585988605
ENSG00000007541,58.372019413378354
ENSG00000007545,50.03165224730955
ENSG00000007866,62.813884785819795
ENSG00000007908,15.5096011816839
ENSG00000007923,74.27727368643173
ENSG00000007944,78.0069634944081
ENSG00000007952,81.59949356404304
ENSG00000007968,49.3827811774636
ENSG00000008018,96.69761553070269
ENSG00000008056,20.98016459168601
ENSG00000008083,65.26165857775902
ENSG00000008086,37.17028909052543
ENSG00000008128,89.15910529647604
ENSG00000008130,79.61067735809243
ENSG00000008226,21.855876767250475
ENSG00000008256,49.10846170078075
ENSG00000008277,29.251951888584088
ENSG00000008282,90.2827600759654
ENSG00000008283,74.75733277062672
ENSG00000008294,82.248364633889
ENSG00000008300,30.10128719139059
ENSG00000008311,49.71512977421397
ENSG00000008323,80.27009917704156
ENSG00000008324,88.24646549905043
ENSG00000008382,81.49926144756277
ENSG00000008394,97.88985017936274
ENSG00000008405,48.61785186748259
ENSG00000008441,64.69719350073855
ENSG00000008513,26.028698037560666
ENSG00000008516,25.954842793838363
ENSG00000008517,99.05570795526482
ENSG00000008710,64.07997467820216
ENSG00000008735,28.560877822325388
ENSG00000008838,75.89153829921923
ENSG00000008853,61.07828655834564
ENSG00000008869,55.23844692973201
ENSG00000008952,95.50010550749103
ENSG00000008988,99.30892593374129
ENSG00000009307,95.40514876556236
ENSG00000009335,71.20700569740451
ENSG00000009413,77.41612154462968
ENSG00000009724,6.884363789829077
ENSG00000009765,78.02278961806289
ENSG00000009780,55.08546106773581
ENSG00000009790,32.870858830977
ENSG00000009830,39.68664275163537
ENSG00000009844,73.82359147499471
ENSG00000009950,82.13758176830555
ENSG00000009954,78.17050010550749
ENSG00000010017,58.50917915171977
ENSG00000010030,59.2530069634944
ENSG00000010072,54.3996623760287
ENSG00000010165,59.66448617851867
ENSG00000010219,71.23338257016249
ENSG00000010244,91.49082084828024
ENSG00000010256,97.77379193922768
ENSG00000010270,68.97024688752902
ENSG00000010278,98.5439966237603
ENSG00000010292,54.162270521207
ENSG00000010295,29.974678202152354
ENSG00000010310,41.13737075332349
ENSG00000010318,57.78117746359992
ENSG00000010319,35.403038615741714
ENSG00000010322,67.4351128930154
ENSG00000010327,5.681578392065837
ENSG00000010361,46.618484912428784
ENSG00000010379,14.523106140535976
ENSG00000010404,77.80649926144756
ENSG00000010438,98.27495252162903
ENSG00000010539,41.99198143068158
ENSG00000010610,16.90757543785609
ENSG00000010626,44.00717450939017
ENSG00000010671,22.599704579025108
ENSG00000010704,41.638531335724835
ENSG00000010803,56.42013082928889
ENSG00000010810,48.169445030597174
ENSG00000010818,43.848913272842374
ENSG00000010932,69.22346486600549
ENSG00000011007,65.56235492719983
ENSG00000011009,87.4973623127242
ENSG00000011021,44.824857564887104
ENSG00000011028,12.370753323485967
ENSG00000011052,95.93268622072168
ENSG00000011083,46.66596328339312
ENSG00000011105,36.25237391854822
ENSG00000011114,75.49588520784975
ENSG00000011132,52.75374551593163
ENSG00000011143,46.90863051276641
ENSG00000011198,89.29626503481747
ENSG00000011201,20.879932475205738
ENSG00000011243,59.880776535134
ENSG00000011258,56.6311458113526
ENSG00000011260,70.19940915805022
ENSG00000011275,58.292888795104446
ENSG00000011295,87.43405781810509
ENSG00000011304,91.04241401139481
ENSG00000011332,4.420763874235071
ENSG00000011347,54.71618484912428
ENSG00000011376,47.510023211648026
ENSG00000011405,66.49082084828024
ENSG00000011422,68.12618695927411
ENSG00000011426,38.900611943447984
ENSG00000011451,52.537455159316316
ENSG00000011454,67.10276429626504
ENSG00000011465,14.59168600970669
ENSG00000011478,26.577336990926355
ENSG00000011485,67.99957797003587
ENSG00000011523,57.232538510234235
ENSG00000011566,55.72905676303017
ENSG00000011590,9.511500316522472
ENSG00000011600,43.685376661742986
ENSG00000011638,75.47478370964339
ENSG00000012048,51.95716395864106
ENSG00000012061,83.78877400295421
ENSG00000012124,30.50221565731167
ENSG00000012171,92.00253217978477
ENSG00000012174,44.71407469930365
ENSG00000012211,47.024688752901454
ENSG00000012223,15.150875712175566
ENSG00000012232,40.38299219244566
ENSG00000012504,89.86600548638954
ENSG00000012660,48.781388478581974
ENSG00000012779,43.44798480692129
ENSG00000012817,52.511078286558345
ENSG00000012822,65.01371597383414
ENSG00000012963,54.77948934374341
ENSG00000012983,66.07934163325596
ENSG00000013016,5.502215657311669
ENSG00000013275,87.00675247942604
ENSG00000013288,54.325807132306394
ENSG00000013293,36.658577759020886
ENSG00000013297,8.261236547794894
ENSG00000013306,93.86473939649716
ENSG00000013364,96.73981852711543
ENSG00000013374,78.89322641907576
ENSG00000013375,66.42224097910952
ENSG00000013392,42.23992403460646
ENSG00000013441,85.93585144545263
ENSG00000013503,41.606879088415276
ENSG00000013523,52.864528381515086
ENSG00000013561,74.08736020257439
ENSG00000013563,63.251740873602024
ENSG00000013573,56.261869592741085
ENSG00000013583,96.38109305760709
ENSG00000013588,90.75754378560877
ENSG00000013619,19.962017303228528
ENSG00000013725,18.173665330238446
ENSG00000013810,50.13188436378982
ENSG00000014123,81.35155096011817
ENSG00000014138,42.02363367799114
ENSG00000014164,54.03566153196877
ENSG00000014216,92.17134416543574
ENSG00000014257,38.536611099388054
ENSG00000014641,93.78560877822325
ENSG00000014824,77.943658999789
ENSG00000014914,91.39586410635155
ENSG00000014919,62.25469508335092
ENSG00000015133,64.40704790040093
ENSG00000015153,75.02637687275796
ENSG00000015171,70.11500316522473
ENSG00000015285,28.961806288246468
ENSG00000015413,98.92382359147499
ENSG00000015475,82.3327706267145
ENSG00000015479,80.25954842793838
ENSG00000015520,26.48238024899768
ENSG00000015532,52.347541675458956
ENSG00000015568,58.39312091158472
ENSG00000015676,71.02764296265035
ENSG00000016082,31.715551804178098
ENSG00000016391,83.68854188647394
ENSG00000016402,65.82084828022789
ENSG00000016490,98.41738763452204
ENSG00000016602,90.15615108672715
ENSG00000016864,68.92276851656469
ENSG00000017260,73.12196665963283
ENSG00000017427,8.466976155307027
ENSG00000017483,55.66575226841106
ENSG00000017797,90.25638320320742
ENSG00000018189,63.04600126608989
ENSG00000018280,39.35956952943659
ENSG00000018408,28.76661742983752
ENSG00000018510,73.5439966237603
ENSG00000018610,45.9115847225153
ENSG00000018699,46.93500738552437
ENSG00000018869,27.009917704156994
ENSG00000019102,96.36526693395231
ENSG00000019144,68.26862207216713
ENSG00000019485,34.880776535134
ENSG00000019505,77.44777379193923
ENSG00000019549,2.6324119012449887
ENSG00000019582,99.0768094534712
ENSG00000019995,56.87381304072589
ENSG00000020129,33.50917915171977
ENSG00000020181,18.41105718506014
ENSG00000020256,50.696349440810295
ENSG00000020426,59.031441232327495
ENSG00000020577,40.277484701413805
ENSG00000020633,30.802912006752482
ENSG00000020922,54.0092846592108
ENSG00000021300,49.68347752690441
ENSG00000021355,96.19645494830132
ENSG00000021488,94.67187170289091
ENSG00000021574,54.473517619751
ENSG00000021645,23.179995779700356
ENSG00000021762,47.03523950200464
ENSG00000021776,67.5880987550116
ENSG00000021826,82.54906098332981
ENSG00000021852,9.685587676725048
ENSG00000022267,38.18316100443131
ENSG00000022277,87.67672504747837
ENSG00000022556,37.296898079763665
ENSG00000022567,43.85946402194556
ENSG00000022840,85.76703945980164
ENSG00000022976,46.13842582823381
ENSG00000023041,79.54737286347331
ENSG00000023171,45.368221143701206
ENSG00000023191,92.11331504536821
ENSG00000023228,87.36547794893438
ENSG00000023287,79.33108250685798
ENSG00000023318,90.55180417809665
ENSG00000023330,73.32770626714496
ENSG00000023445,96.96138425828234
ENSG00000023516,61.748259126397976
ENSG00000023572,77.52162903566153
ENSG00000023608,46.54462966870648
ENSG00000023697,89.55475838784554
ENSG00000023734,89.21713441654357
ENSG00000023839,52.927832876134204
ENSG00000023892,48.612576492931
ENSG00000023902,25.295420974889215
ENSG00000023909,74.12428782443553
ENSG00000024048,77.02046845326018
ENSG00000024526,45.36294576914961
ENSG00000024862,80.81346275585567
ENSG00000025039,17.123865794471406
ENSG00000025156,42.57754800590842
ENSG00000025293,74.69930365055919
ENSG00000025423,22.673559822747418
ENSG00000025434,74.15594007174509
ENSG00000025708,92.7463599915594
ENSG00000025770,68.38468031230217
ENSG00000025772,56.06140535978055
ENSG00000025796,85.21312513188435
ENSG00000025800,76.84110571850601
ENSG00000026025,58.59886051909685
ENSG00000026036,57.121755644650776
ENSG00000026103,68.40050643595696
ENSG00000026297,95.72694661320953
ENSG00000026508,85.12871913905887
ENSG00000026559,40.783920658366746
ENSG00000026652,27.331715551804177
ENSG00000026751,19.656045579236125
ENSG00000026950,58.2559611732433
ENSG00000027001,54.38911162692551
ENSG00000027075,39.5864106351551
ENSG00000027697,83.96286136315678
ENSG00000027847,72.37286347330661
ENSG00000027869,33.799324752057395
ENSG00000028116,46.639586410635154
ENSG00000028137,54.790040092846596
ENSG00000028203,75.80185693184217
ENSG00000028277,40.36716606879088
ENSG00000028310,69.45558134627558
ENSG00000028528,76.7778012238869
ENSG00000028839,72.98480692129141
ENSG00000029153,35.04431314623338
ENSG00000029363,89.35956952943658
ENSG00000029364,75.52226208060773
ENSG00000029534,19.940915805022154
ENSG00000029639,58.68326651192235
ENSG00000029725,66.52247309558979
ENSG00000029993,84.86495041147921
ENSG00000030066,61.36843215868326
ENSG00000030110,84.30576070901033
ENSG00000030419,35.28698037560667
ENSG00000030582,97.28318210592953
ENSG00000031003,53.44481958219034
ENSG00000031081,31.74192867693606
ENSG00000031691,43.61679679257227
ENSG00000031698,88.69487233593586
ENSG00000031823,64.30154040936907
ENSG00000032219,79.07786452838151
ENSG00000032389,65.72589153829922
ENSG00000032444,75.59611732433002
ENSG00000032742,60.988605190968556
ENSG00000033011,67.00780755433637
ENSG00000033030,62.803334036716606
ENSG00000033050,62.01730322852923
ENSG00000033100,58.556657522684105
ENSG00000033122,10.086516142646127
ENSG00000033170,83.15572905676302
ENSG00000033178,71.41274530491664
ENSG00000033327,50.105507491031865
ENSG00000033627,78.96708166279805
ENSG00000033800,75.6172188225364
ENSG00000033867,86.29457691496097
ENSG00000034053,21.418020679468242
ENSG00000034152,84.00506435956953
ENSG00000034510,99.91031863262292
ENSG00000034533,56.0192023633678
ENSG00000034677,77.73264401772526
ENSG00000034693,47.34648660054864
ENSG00000034713,94.41337834986284
ENSG00000035115,92.77273686431737
ENSG00000035141,88.14623338257016
ENSG00000035403,73.66005486389534
ENSG00000035499,45.86410635155096
ENSG00000035664,80.01160582401351
ENSG00000035681,56.488710698459585
ENSG00000035687,79.39438700147711
ENSG00000035720,20.79552648238025
ENSG00000035862,53.97763241190125
ENSG00000035928,77.71681789407047
ENSG00000036054,61.89069423929099
ENSG00000036257,80.83456425406203
ENSG00000036448,33.44059928254906
ENSG00000036473,73.88689596961385
ENSG00000036530,26.94661320953788
ENSG00000036549,59.580080185693184
ENSG00000036565,39.82907786452839
ENSG00000036672,59.98628402616586
ENSG00000036828,53.18105085461068
ENSG00000037042,27.426672293732857
ENSG00000037241,85.7986917071112
ENSG00000037474,63.35724836463389
ENSG00000037637,52.073222198776115
ENSG00000037749,30.022156573116693
ENSG00000037757,57.997467820215235
ENSG00000037897,49.303650559189705
ENSG00000037965,11.859041991981432
ENSG00000038002,62.23359358514454
ENSG00000038210,61.09411268200042
ENSG00000038219,71.913905887318
ENSG00000038274,82.67039459801646
ENSG00000038295,28.95125553914328
ENSG00000038358,69.0652036294577
ENSG00000038382,66.34838573538721
ENSG00000038532,49.24034606457058
ENSG00000038945,3.613631567841317
ENSG00000039068,94.73517619751001
ENSG00000039123,61.8062882464655
ENSG00000039139,12.76113104030386
ENSG00000039319,68.47963705423085
ENSG00000039523,27.458324541042412
ENSG00000039537,39.67609200253218
ENSG00000039560,43.09453471196455
ENSG00000039600,9.748892171344165
ENSG00000039650,80.86094112682001
ENSG00000039987,70.34184427094323
ENSG00000040199,76.58261236547796
ENSG00000040275,40.65203629457692
ENSG00000040341,76.89385946402194
ENSG00000040487,51.920236336779915
ENSG00000040531,36.516142646127875
ENSG00000040608,29.673981852711545
ENSG00000040633,65.53070267989027
ENSG00000040933,42.45093901667018
ENSG00000041353,58.32454104241401
ENSG00000041357,95.46317788562988
ENSG00000041802,59.163325596117325
ENSG00000041880,64.22768516564676
ENSG00000041982,9.047267355982274
ENSG00000041988,58.79404937750581
ENSG00000042062,4.45241612154463
ENSG00000042088,44.977843426883304
ENSG00000042286,66.5805022156573
ENSG00000042317,43.54821692340156
ENSG00000042429,61.009706689174934
ENSG00000042445,92.50369276218612
ENSG00000042493,90.46212281071956
ENSG00000042753,97.04051487655624
ENSG00000042832,4.557923612576493
ENSG00000042980,31.28297109094746
ENSG00000043039,68.83836252373918
ENSG00000043093,71.71344165435745
ENSG00000043143,55.07491031863262
ENSG00000043355,4.251951888584089
ENSG00000043462,25.342899345853553
ENSG00000043514,53.0069634944081
ENSG00000043591,31.900189913483857
ENSG00000044012,99.31947668284448
ENSG00000044090,46.52352817050011
ENSG00000044115,93.70120278539777
ENSG00000044446,56.66807343321376
ENSG00000044459,45.267989027220935
ENSG00000044574,95.08862629246676
ENSG00000046604,95.32074277273686
ENSG00000046647,53.65055918970248
ENSG00000046651,89.31209115847226
ENSG00000046653,51.40852500527537
ENSG00000047056,49.688752901456
ENSG00000047188,64.59168600970669
ENSG00000047230,55.29647604979954
ENSG00000047249,74.17176619539987
ENSG00000047315,79.41021312513189
ENSG00000047346,62.10170922135472
ENSG00000047365,59.142224097910955
ENSG00000047410,87.4920869381726
ENSG00000047457,6.235492719983119
ENSG00000047578,46.67123865794471
ENSG00000047579,67.7463599915594
ENSG00000047597,64.76049799535767
ENSG00000047617,2.162903566153197
ENSG00000047621,45.858830976999364
ENSG00000047634,74.10846170078077
ENSG00000047644,45.521207005697406
ENSG00000047648,14.755222620806077
ENSG00000047662,28.117746359991557
ENSG00000047849,79.7109094745727
ENSG00000047932,81.11943447984807
ENSG00000047936,10.350284870225785
ENSG00000048028,52.34226630090737
ENSG00000048052,33.21375817683055
ENSG00000048140,71.79257227263136
ENSG00000048162,82.12175564465078
ENSG00000048342,41.564676092002536
ENSG00000048392,54.985228951255536
ENSG00000048405,73.31715551804177
ENSG00000048462,25.891538299219246
ENSG00000048471,43.64317366533024
ENSG00000048544,78.50812407680945
ENSG00000048649,85.6509812196666
ENSG00000048707,64.26461278750791
ENSG00000048740,70.42097488921713
ENSG00000048828,94.18126186959273
ENSG00000048991,56.54146444397552
ENSG00000049089,56.79468242245199
ENSG00000049130,53.29710909474573
ENSG00000049167,44.32897235703735
ENSG00000049192,22.35176197510023
ENSG00000049239,69.90926355771259
ENSG00000049245,83.32981641696561
ENSG00000049246,39.05887317999578
ENSG00000049247,51.313568263346696
ENSG00000049249,15.171977210381938
ENSG00000049283,62.71892804389112
ENSG00000049323,41.91285081240768
ENSG00000049449,85.32390799746781
ENSG00000049540,23.5334458746571
ENSG00000049541,62.82443553492298
ENSG00000049618,90.02954209748893
ENSG00000049656,80.4705634100021
ENSG00000049759,91.25342899345854
ENSG00000049769,26.909685587676723
ENSG00000049860,90.54652880354506
ENSG00000049883,40.94218189491453
ENSG00000050030,24.171766195399876
ENSG00000050130,72.32538510234227
ENSG00000050165,28.82464654990504
ENSG00000050327,76.36632200886262
ENSG00000050344,57.05845115003165
ENSG00000050393,89.25406203840473
ENSG00000050405,95.56341000211015
ENSG00000050426,86.28930154040937
ENSG00000050438,38.39417598649504
ENSG00000050628,19.318421607934162
ENSG00000050730,26.403249630723778
ENSG00000050748,61.45283815150876
ENSG00000050820,81.26714496729268
ENSG00000051009,83.91010761764085
ENSG00000051108,95.0622494197088
ENSG00000051128,19.74572694661321
ENSG00000051180,46.49715129774214
ENSG00000051341,34.43236969824858
ENSG00000051382,68.88056552015193
ENSG00000051523,98.5334458746571
ENSG00000051596,66.41169023000633
ENSG00000051620,94.03882675669972
ENSG00000051825,51.29246676514032
ENSG00000052126,78.70858830977
ENSG00000052344,95.51065625659422
ENSG00000052723,73.70753323485968
ENSG00000052749,68.6009706689175
ENSG00000052795,82.1797847647183
ENSG00000052802,79.6212281071956
ENSG00000052841,81.61004431314623
ENSG00000053108,21.338890061194345
ENSG00000053254,84.08419497784342
ENSG00000053371,94.55581346275585
ENSG00000053372,69.87233593585145
ENSG00000053438,1.2291622705212069
ENSG00000053501,81.12470985439965
ENSG00000053524,23.127242034184427
ENSG00000053702,13.979742561721883
ENSG00000053747,73.05338679046213
ENSG00000053770,82.28001688119858
ENSG00000053900,59.216079341633254
ENSG00000053918,76.81472884574805
ENSG00000054116,87.62924667651403
ENSG00000054118,87.85608778223254
ENSG00000054148,97.63663220088627
ENSG00000054179,72.64718294998946
ENSG00000054219,69.47140746993037
ENSG00000054267,88.80037982696771
ENSG00000054277,58.96813673770838
ENSG00000054282,74.51994091580502
ENSG00000054356,23.100865161426462
ENSG00000054392,37.571217556446506
ENSG00000054523,70.51065625659422
ENSG00000054598,13.847858197932053
ENSG00000054611,71.47604979953577
ENSG00000054654,90.39881831610043
ENSG00000054690,61.99092635577126
ENSG00000054793,77.56383203207427
ENSG00000054803,8.820426250263768
ENSG00000054965,44.42392909896603
ENSG00000054967,32.46993036505592
ENSG00000054983,57.22198776113105
ENSG00000055044,80.74488288668495
ENSG00000055070,83.66744038826756
ENSG00000055118,23.923823591474992
ENSG00000055130,63.93226419075755
ENSG00000055147,50.269044102131254
ENSG00000055163,57.55433635788141
ENSG00000055208,72.55222620806077
ENSG00000055211,77.89618062882465
ENSG00000055332,78.58725469508336
ENSG00000055483,57.185060139269886
ENSG00000055609,82.38552437223042
ENSG00000055732,46.8347752690441
ENSG00000055813,25.042202996412744
ENSG00000055917,79.64760497995358
ENSG00000055950,91.32728423718083
ENSG00000055955,19.42920447351762
ENSG00000056050,66.48554547372864
ENSG00000056097,78.10192023633678
ENSG00000056277,32.44355349229796
ENSG00000056558,25.939016670183584
ENSG00000056586,63.726524583245414
ENSG00000056736,48.116691285081245
ENSG00000056972,71.97193500738553
ENSG00000056998,35.90947457269466
ENSG00000057019,47.86347330660477
ENSG00000057252,63.69487233593585
ENSG00000057294,90.18780333403672
ENSG00000057468,10.619328972357039
ENSG00000057593,24.31947668284448
ENSG00000057608,95.6900189913484
ENSG00000057657,50.88626292466765
ENSG00000057663,81.75775480059085
ENSG00000057704,69.33952310614053
ENSG00000057757,80.44418653724415
ENSG00000057935,71.80312302173454
ENSG00000058056,40.49905043258072
ENSG00000058063,73.11141591052964
ENSG00000058085,58.67799113737075
ENSG00000058091,20.54758387845537
ENSG00000058262,89.1221776746149
ENSG00000058272,80.26482380248999
ENSG00000058404,28.028064992614475
ENSG00000058453,36.204895547583874
ENSG00000058600,62.43405781810508
ENSG00000058668,44.39227685165647
ENSG00000058673,79.28887951044524
ENSG00000058729,55.03798269677147
ENSG00000058799,61.21544629668706
ENSG00000058804,56.42540620384048
ENSG00000058866,16.306182738974467
ENSG00000059122,49.994724625448406
ENSG00000059145,50.71217556446508
ENSG00000059377,36.60582401350496
ENSG00000059378,76.22388689596961
ENSG00000059573,83.1768305549694
ENSG00000059588,64.92403460645706
ENSG00000059691,50.81240768094535
ENSG00000059728,90.98966026587888
ENSG00000059758,47.47837096433847
ENSG00000059769,61.874868115636204
ENSG00000059804,24.10318632622916
ENSG00000059915,31.145811352606035
ENSG00000060069,58.593585144545266
ENSG00000060138,91.67545895758599
ENSG00000060140,54.06203840472673
ENSG00000060237,72.8423718083984
ENSG00000060339,84.82802278961806
ENSG00000060491,79.23085039037771
ENSG00000060558,29.82696771470774
ENSG00000060566,91.50137159738343
ENSG00000060642,55.544418653724414
ENSG00000060656,17.271576281916015
ENSG00000060688,71.03291833720195
ENSG00000060709,35.33445874657101
ENSG00000060749,55.8714918759232
ENSG00000060762,94.54526271365266
ENSG00000060971,94.6771470774425
ENSG00000060982,14.39649715129774
ENSG00000061273,49.0768094534712
ENSG00000061337,6.9212914116902295
ENSG00000061455,7.411901244988394
ENSG00000061656,26.107828655834563
ENSG00000061676,86.09411268200043
ENSG00000061794,90.69951466554126
ENSG00000061936,70.00422029964128
ENSG00000061938,40.26165857775902
ENSG00000061987,67.17661953998734
ENSG00000062038,19.777379193922766
ENSG00000062194,89.76577336990927
ENSG00000062282,37.59759442920447
ENSG00000062370,32.87613420552859
ENSG00000062485,85.38193711753534
ENSG00000062524,51.382148132517415
ENSG00000062582,93.6695505380882
ENSG00000062598,37.67672504747837
ENSG00000062650,77.65878877400296
ENSG00000062716,96.99831188014349
ENSG00000062725,67.32960540198354
ENSG00000062822,56.219666596328345
ENSG00000063015,26.345220510656258
ENSG00000063046,95.38932264190757
ENSG00000063127,9.464021945558136
ENSG00000063169,46.1437012027854
ENSG00000063176,72.97425617218822
ENSG00000063177,99.5410424140114
ENSG00000063180,42.94154884996835
ENSG00000063241,94.93036505591897
ENSG00000063244,78.91960329183372
ENSG00000063245,95.00422029964128
ENSG00000063322,83.73074488288668
ENSG00000063438,7.195610888373075
ENSG00000063587,43.637898290778644
ENSG00000063601,44.5980164591686
ENSG00000063660,39.8132517408736
ENSG00000063761,42.84659210803967
ENSG00000063854,89.72884574804812
ENSG00000063978,67.5933741295632
ENSG00000064012,68.86473939649716
ENSG00000064042,50.86516142646128
ENSG00000064102,53.60835619328972
ENSG00000064115,78.80354505169868
ENSG00000064199,53.99345853555603
ENSG00000064201,10.297531124709854
ENSG00000064205,3.2918337201941337
ENSG00000064225,20.26271365266934
ENSG00000064270,83.21903355138215
ENSG00000064309,23.46486600548639
ENSG00000064313,56.66279805866217
ENSG00000064393,75.64359569529437
ENSG00000064419,70.93268622072168
ENSG00000064489,36.95399873391011
ENSG00000064490,84.68031230217346
ENSG00000064545,61.5003165224731
ENSG00000064547,56.008651614264615
ENSG00000064601,94.64021945558135
ENSG00000064607,74.9261447562777
ENSG00000064651,96.58683266511923
ENSG00000064652,63.37307448828867
ENSG00000064655,34.295209959907154
ENSG00000064666,64.98206372652459
ENSG00000064687,44.89871280860941
ENSG00000064692,10.761764085250054
