gen_name,protoplast
AT1G02810,89.98017660839791
AT1G02813,11.596684087222924
AT1G02816,81.19931519192647
AT1G02820,7.857271580464949
AT1G02830,4.771129933321319
AT1G02840,88.39430528023067
AT1G02850,48.04919805370337
AT1G02860,71.04883762840151
AT1G02870,70.86862497747342
AT1G02880,86.12362587853667
AT1G02890,86.30834384573797
AT1G02900,95.77401333573616
AT1G02910,58.19967561722833
AT1G02920,76.24346729140386
AT1G02930,87.05172103081637
AT1G02950,18.679041268697063
AT1G02960,50.7523878176248
AT1G02970,18.949360245089206
AT1G02980,27.144530546044333
AT1G02990,77.77076950801947
AT1G03000,40.088304198954766
AT1G03010,26.536312849162012
AT1G03030,57.91133537574338
AT1G03040,80.73526761578663
AT1G03050,3.82501351594882
AT1G03055,11.42097675256803
AT1G03060,81.05063975491079
AT1G03070,75.87853667327447
AT1G03080,95.6703910614525
AT1G03090,60.50189223283474
AT1G03100,22.19318796179492
AT1G03106,15.989367453595243
AT1G03110,57.74463867363488
AT1G03120,8.438457379708057
AT1G03130,41.520994773833124
AT1G03140,70.2423860154983
AT1G03150,72.95008109569292
AT1G03160,25.47305820868625
AT1G03165,3.518652009371058
AT1G03170,11.601189403496125
AT1G03180,40.49378266354298
AT1G03190,42.31843575418994
AT1G03200,19.233195170300952
AT1G03210,68.26004685528923
AT1G03220,98.62587853667327
AT1G03230,90.22346368715084
AT1G03240,4.973869165615427
AT1G03250,63.99351234456658
AT1G03260,50.018021265092806
AT1G03270,43.368174445846094
AT1G03280,77.55000901063255
AT1G03290,77.80681203820508
AT1G03300,5.406379527842855
AT1G03310,22.729320598306003
AT1G03330,74.01333573616868
AT1G03340,6.879617949180032
AT1G03350,78.46008289781943
AT1G03360,48.43665525319877
AT1G03365,70.74698143809695
AT1G03370,83.42043611461524
AT1G03380,55.35231573256443
AT1G03400,9.785546945395566
AT1G03410,40.20093710578483
AT1G03430,47.769868444764825
AT1G03440,23.247431969724275
AT1G03445,14.957650027031896
AT1G03457,64.34492701387637
AT1G03470,40.863218597945576
AT1G03475,50.87403135700126
AT1G03510,14.908091548026672
AT1G03520,48.99080915480267
AT1G03530,56.38853847540097
AT1G03540,17.178770949720672
AT1G03550,60.84880158587133
AT1G03560,35.19102540998378
AT1G03590,87.34006127230131
AT1G03600,32.34817084159308
AT1G03610,79.46476842674356
AT1G03620,13.78626779599928
AT1G03630,14.12867183276266
AT1G03650,18.76464227788791
AT1G03660,21.544422418453777
AT1G03680,48.441160569471975
AT1G03687,47.00396467832042
AT1G03700,11.754370156785006
AT1G03710,0.6442602270679402
AT1G03730,70.81456118219499
AT1G03740,82.12290502793296
AT1G03750,52.8473598846639
AT1G03760,37.41214633267255
AT1G03770,43.49882861776897
AT1G03780,43.38619571093891
AT1G03790,23.553793476302037
AT1G03800,14.772932059830602
AT1G03820,36.389439538655616
AT1G03830,36.57866282213011
AT1G03840,30.428906109208864
AT1G03850,80.4964858533069
AT1G03860,79.28455577581546
AT1G03870,98.11227248152821
AT1G03900,90.33159127770769
AT1G03905,71.2200396467832
AT1G03910,83.74932420255902
AT1G03920,89.12416651648945
AT1G03930,62.36258785366733
AT1G03940,10.54694539556677
AT1G03950,58.27176067759957
AT1G03960,33.037484231393044
AT1G03970,79.18543881780501
AT1G03980,15.381149756712922
AT1G03982,18.156424581005588
AT1G03990,13.925932600468553
AT1G04000,73.20237880699226
AT1G04010,42.142728419535054
AT1G04020,43.79617949180032
AT1G04030,42.70138763741215
AT1G04040,98.79257523878177
AT1G04050,36.40746080374842
AT1G04070,61.03351955307262
AT1G04080,86.80843395206344
AT1G04090,20.562263470895655
AT1G04100,49.72517570733466
AT1G04105,12.10578482609479
AT1G04110,7.442782483330329
AT1G04120,83.43395206343486
AT1G04130,49.86033519553072
AT1G04140,84.10524418814201
AT1G04150,6.816543521355199
AT1G04160,80.57758154622454
AT1G04170,79.64047576139845
AT1G04180,86.26329068300595
AT1G04190,69.36835465849703
AT1G04200,74.89637772571635
AT1G04210,66.02991530005407
AT1G04220,14.160209046675076
AT1G04230,42.38601549828798
AT1G04240,66.2777076950802
AT1G04250,99.18003243827717
AT1G04260,66.45341502973508
AT1G04270,97.90953324923409
AT1G04280,87.01117318435753
AT1G04290,72.56262389619751
AT1G04300,84.48819607136421
AT1G04310,27.12200396467832
AT1G04330,29.7350874031357
AT1G04340,75.43701567850063
AT1G04350,4.960353216795819
AT1G04360,29.37015678500631
AT1G04380,1.3245629843214994
AT1G04390,38.678140205442425
AT1G04400,74.90088304198956
AT1G04410,99.27914939628762
AT1G04420,22.481528203279872
AT1G04430,86.34438637592359
AT1G04440,81.834564786448
AT1G04445,42.10218057307623
AT1G04470,7.492340962335556
AT1G04480,94.35483870967742
AT1G04490,53.42404036763381
AT1G04500,8.235718147413948
AT1G04510,62.32654532348171
AT1G04520,41.002883402414845
AT1G04530,77.93746621012795
AT1G04540,12.85817264371959
AT1G04550,51.52730221661561
AT1G04555,47.9095332492341
AT1G04560,15.696521895837087
AT1G04570,19.11155163092449
AT1G04580,5.85240583888989
AT1G04590,56.37502252658136
AT1G04600,17.76446206523698
AT1G04610,90.25500090106326
AT1G04620,13.0654171922869
AT1G04625,13.173544782843754
AT1G04630,87.45719949540458
AT1G04635,25.689313389799963
AT1G04640,24.098936745359527
AT1G04645,4.888268156424581
AT1G04650,17.59776536312849
AT1G04660,33.451973328527664
AT1G04670,6.672373400612723
AT1G04680,84.05118039286357
AT1G04690,86.9210668588935
AT1G04700,62.4932420255902
AT1G04710,39.13768246530906
AT1G04730,40.06577761758876
AT1G04750,92.65182915840691
AT1G04760,24.499909893674534
AT1G04770,83.325824472878
AT1G04778,19.201657956388537
AT1G04780,81.05965038745721
AT1G04790,51.26599387276987
AT1G04800,14.498107767165255
AT1G04810,68.84573797080556
AT1G04820,97.51757073346549
AT1G04830,59.29446747161651
AT1G04840,27.50045053162732
AT1G04850,97.24725175707334
AT1G04860,61.9345828077131
AT1G04870,63.66912957289602
AT1G04880,10.709136781402053
AT1G04890,8.041989547666246
AT1G04900,47.328347449990986
AT1G04910,68.66102000360425
AT1G04920,14.633267255361327
AT1G04930,36.80843395206344
AT1G04940,43.05730762299513
AT1G04945,32.16795819066498
AT1G04950,51.41016399351235
AT1G04960,85.50189223283475
AT1G04970,70.78302396828258
AT1G04980,77.76626419174626
AT1G04985,76.61290322580645
AT1G04990,74.45936204721572
AT1G05000,50.500090106325466
AT1G05005,3.167237340061272
AT1G05010,87.84015137862679
AT1G05020,28.870066678680846
AT1G05030,39.831501171382236
AT1G05040,1.0857812218417733
AT1G05055,42.77347269778338
AT1G05060,37.59686429987385
AT1G05065,20.877635610019823
AT1G05070,50.35141466930979
AT1G05087,23.269958551090287
AT1G05090,43.05280230672193
AT1G05100,93.32312128311408
AT1G05120,74.37376103802487
AT1G05140,21.13894395386556
AT1G05150,72.64371958911515
AT1G05160,51.07677058929537
AT1G05170,78.07262569832403
AT1G05180,62.903225806451616
AT1G05190,46.68408722292305
AT1G05200,46.50837988826816
AT1G05205,88.80428906109209
AT1G05210,71.62551811137142
AT1G05220,36.42998738511444
AT1G05230,15.498287979816183
AT1G05240,90.9307983420436
AT1G05250,90.9307983420436
AT1G05260,98.97729320598306
AT1G05270,73.25644260227068
AT1G05280,61.26779599927915
AT1G05300,38.57902324743197
AT1G05310,15.295548747522075
AT1G05320,80.97404937826636
AT1G05330,21.242566228149215
AT1G05340,99.52694179131375
AT1G05350,79.76211930077491
AT1G05360,74.88286177689673
AT1G05370,6.947197693278068
AT1G05380,78.18976392142729
AT1G05385,22.56262389619751
AT1G05400,30.654171922868983
AT1G05410,42.2373400612723
AT1G05420,22.040007208506037
AT1G05430,60.04685528924131
AT1G05440,25.41448909713462
AT1G05450,15.367633807893313
AT1G05460,28.703369976572358
AT1G05470,35.39826995855109
AT1G05490,42.440079293566406
AT1G05500,85.06938187060732
AT1G05510,18.62948278969184
AT1G05520,67.71039826995855
AT1G05530,70.35051360605515
AT1G05540,14.430528023067218
AT1G05560,93.48531266894936
AT1G05570,60.09641376824653
AT1G05575,87.44818886285816
AT1G05577,10.344206163272663
AT1G05590,41.02540998378086
AT1G05600,17.413047395927194
AT1G05610,16.092989727878898
AT1G05620,85.39376464227789
AT1G05630,44.54406199315192
AT1G05640,18.59794557577942
AT1G05650,71.12542800504596
AT1G05660,73.43665525319878
AT1G05670,31.352495945215352
AT1G05675,26.135339700847
AT1G05680,90.31807532888809
AT1G05690,24.932420255901963
AT1G05700,2.959992791493963
AT1G05710,61.81293926833664
AT1G05720,81.8030275725356
AT1G05730,22.774373761038024
AT1G05740,0.40547846458821407
AT1G05750,17.534690935303658
AT1G05760,6.163272661740854
AT1G05770,12.263470895656875
AT1G05780,45.674896377725716
AT1G05783,1.9913497927554515
AT1G05785,67.63380789331411
AT1G05790,59.938727698684445
AT1G05800,13.078933141106505
AT1G05805,74.8197873490719
AT1G05810,86.47053523157325
AT1G05820,41.66065957830239
AT1G05830,67.83654712560822
AT1G05835,28.802486934582806
AT1G05840,61.04703550189223
AT1G05850,99.02234636871509
AT1G05860,54.57289601730041
AT1G05870,77.31573256442601
AT1G05880,1.2389619751306542
AT1G05890,63.484411605694724
AT1G05894,30.05496485853307
AT1G05900,44.16561542620292
AT1G05910,65.99837808614166
AT1G05920,12.849162011173185
AT1G05940,55.83438457379708
AT1G05950,24.571994954045774
AT1G05960,81.95620832582448
AT1G05970,40.502793296089386
AT1G05990,25.369435934402595
AT1G06000,89.79095332492341
AT1G06010,69.23770048657416
AT1G06020,14.651288520454136
AT1G06030,29.18543881780501
AT1G06040,93.04379167417552
AT1G06045,1.1848981798522256
AT1G06050,41.42187781582267
AT1G06060,71.5984862137322
AT1G06070,58.5285637051721
AT1G06080,67.72391421877816
AT1G06090,96.74265633447467
AT1G06110,72.26527302216616
AT1G06120,84.19084519733285
AT1G06130,68.543881780501
AT1G06135,68.63849342223824
AT1G06137,8.54207965399171
AT1G06140,18.093350153180754
AT1G06143,13.024869345828078
AT1G06148,2.04541358803388
AT1G06150,28.176247972607676
AT1G06160,18.859253919625157
AT1G06180,41.14254820688412
AT1G06190,52.486934582807706
AT1G06200,78.47359884663904
AT1G06210,83.9160209046675
AT1G06220,68.50783925031537
AT1G06225,2.5725355919985584
AT1G06230,80.8704271039827
AT1G06240,28.67633807893314
AT1G06250,7.3526761578662825
AT1G06270,15.18742115696522
AT1G06290,87.20940710037844
AT1G06310,24.062894215173905
AT1G06320,34.357541899441344
AT1G06330,67.96269598125788
AT1G06350,4.009731483150117
AT1G06380,40.22796900342404
AT1G06390,73.03568210488376
AT1G06400,89.04757613984502
AT1G06410,94.87745539736889
AT1G06420,51.5047756352496
AT1G06430,55.64966660659578
AT1G06440,19.877455397368895
AT1G06450,47.238241124526944
AT1G06460,21.220039646783203
AT1G06470,61.93908812398631
AT1G06475,50.68480807352677
AT1G06490,31.956208325824477
AT1G06500,38.65561362407641
AT1G06510,29.87024689133177
AT1G06515,74.14849522436475
AT1G06520,14.83150117138223
AT1G06530,72.87349071904848
AT1G06540,40.795638853847535
AT1G06550,93.65200937105784
AT1G06560,33.9115155883943
AT1G06570,74.90989367453595
AT1G06580,20.92719408902505
AT1G06590,33.58713281672374
AT1G06620,86.39845017120203
AT1G06630,58.10055865921788
AT1G06640,89.67832041809335
AT1G06645,38.96648044692738
AT1G06650,24.86484051180393
AT1G06660,20.88664624256623
AT1G06670,80.99207064335916
AT1G06680,71.06235357722112
AT1G06690,34.71346188502433
AT1G06700,91.39935123445666
AT1G06710,21.283114074608037
AT1G06720,79.00072085060371
AT1G06730,39.87655433411425
AT1G06740,15.277527482429267
AT1G06750,19.643178951162373
AT1G06760,93.33663723193368
AT1G06770,53.577221120922694
AT1G06780,88.72319336817445
AT1G06790,52.46891331771491
AT1G06800,63.70967741935484
AT1G06810,10.443323121283115
AT1G06820,48.85114435033339
AT1G06830,2.9374662101279507
AT1G06840,69.76031717426562
AT1G06850,54.43773652910434
AT1G06870,89.29987385114435
AT1G06890,83.28077131014598
AT1G06900,69.3278068120382
AT1G06910,30.59109749504415
AT1G06923,69.93602450892053
AT1G06925,9.722472517570733
AT1G06930,53.730401874211566
AT1G06950,62.47972607677059
AT1G06960,50.45053162732024
AT1G06970,9.988286177689675
AT1G06980,55.22616687691476
AT1G06990,21.693097855469453
AT1G07000,83.19517030095513
AT1G07010,19.061993151919264
AT1G07020,73.77455397368895
AT1G07030,80.93800684808073
AT1G07040,51.15336096593981
AT1G07050,12.02468913317715
AT1G07060,3.270859614344927
AT1G07070,70.07118399711659
AT1G07080,81.81203820508199
AT1G07090,21.787709497206702
AT1G07110,56.965218958370876
AT1G07120,8.934042169760318
AT1G07130,40.552351775094614
AT1G07135,98.93224004325104
AT1G07140,97.56262389619751
AT1G07150,80.6721931879618
AT1G07160,77.89241304739592
AT1G07170,73.65291043431249
AT1G07175,86.98864660299152
AT1G07180,28.01405658677239
AT1G07200,51.342584249414315
AT1G07210,63.263651108307805
AT1G07220,43.63398810596504
AT1G07230,49.630564065597405
AT1G07240,58.83041989547666
AT1G07250,55.167597765363126
AT1G07260,44.872950081095695
AT1G07270,15.750585691115514
AT1G07280,55.54153901603892
AT1G07290,55.23968282573437
AT1G07300,39.633267255361325
AT1G07310,71.62101279509821
AT1G07320,43.28707875292845
AT1G07330,8.798882681564246
AT1G07350,86.34889169219679
AT1G07360,83.46098396107406
AT1G07370,57.65453234817084
AT1G07380,40.79113353757434
AT1G07390,10.803748423139306
AT1G07400,88.09244908992612
AT1G07410,52.68516849882862
AT1G07420,85.57397729320599
AT1G07430,40.62443683546585
AT1G07440,0.27932960893854747
AT1G07460,2.1084880158587134
AT1G07470,71.05784826094792
AT1G07473,5.47395927194089
AT1G07476,15.543341142548206
AT1G07480,81.53721391241665
AT1G07485,6.429086321859795
AT1G07490,23.071724635069383
AT1G07500,38.02486934582808
AT1G07510,79.81167777978014
AT1G07520,61.84898179852225
AT1G07530,74.00883041989547
AT1G07550,7.771670571274103
AT1G07560,21.904847720309967
AT1G07570,69.73779059289961
AT1G07590,99.78825013515949
AT1G07600,27.79329608938548
AT1G07610,91.61560641557037
AT1G07615,26.013696161470534
AT1G07620,17.904126869706253
AT1G07630,70.03063615065777
AT1G07640,47.64371958911516
AT1G07645,11.502072445485673
AT1G07650,59.31248873670931
AT1G07660,77.32023788069922
AT1G07670,89.66480446927375
AT1G07680,13.196071364209768
AT1G07690,37.34907190484772
AT1G07700,25.05406379527843
AT1G07705,42.17426563344747
AT1G07710,14.723373580825374
AT1G07725,15.610920886646243
AT1G07730,35.15047756352496
AT1G07740,72.04901784105245
AT1G07745,31.98324022346369
AT1G07747,1.675977653631285
AT1G07750,94.01243467291404
AT1G07770,97.81942692377005
AT1G07780,45.026130834384574
AT1G07790,85.33970084699945
AT1G07795,42.72841953505136
AT1G07810,72.38691656154262
AT1G07820,90.44872950081096
AT1G07830,61.736348891692195
AT1G07840,59.36655253198775
AT1G07850,18.92232834744999
AT1G07860,16.32726617408542
AT1G07870,78.74391782303117
AT1G07880,5.442422058028474
AT1G07885,1.937285997477023
AT1G07890,99.64408001441701
AT1G07902,13.385294647684267
AT1G07910,40.723553793476306
AT1G07920,96.17048116777798
AT1G07930,95.10722652730222
AT1G07940,96.72012975310867
AT1G07950,56.77599567489637
AT1G07960,84.36655253198775
AT1G07970,33.39790953324923
AT1G07980,76.05424400792936
AT1G07985,88.11047035501892
AT1G07990,70.51721030816364
AT1G08000,38.353757433771854
AT1G08005,6.469634168318617
AT1G08010,68.0077491439899
AT1G08030,48.711479545864115
AT1G08035,4.063795278428546
AT1G08040,58.9115155883943
AT1G08050,62.85817264371959
AT1G08060,61.26329068300594
AT1G08070,11.839971165975852
AT1G08090,27.38781762479726
AT1G08100,0.9776536312849162
AT1G08110,75.70282933861957
AT1G08120,3.7304018742115694
AT1G08125,56.857091367814014
AT1G08130,64.70535231573257
AT1G08160,57.65903766444404
AT1G08180,36.551630924490894
AT1G08190,90.72805910974951
AT1G08200,98.54478284375563
AT1G08210,47.17516669670211
AT1G08220,43.07983420436115
AT1G08230,55.41989547666246
AT1G08250,39.02955487475221
AT1G08260,67.76446206523697
AT1G08270,17.949180032438278
AT1G08280,39.72787889709858
AT1G08290,8.988105965038745
AT1G08300,21.301135339700846
AT1G08310,60.136961614705356
AT1G08315,58.668228509641374
AT1G08320,71.45431609298973
AT1G08340,82.2040007208506
AT1G08350,51.25247792395026
AT1G08360,96.32816723734005
AT1G08370,73.72499549468372
AT1G08380,65.30455938006848
AT1G08390,31.924671111912055
AT1G08400,30.442422058028473
AT1G08410,40.87673454676518
AT1G08420,61.34438637592359
AT1G08430,76.31104703550189
AT1G08440,12.82213011353397
AT1G08450,81.53270859614345
AT1G08460,51.92827536493062
AT1G08470,57.99693638493423
AT1G08480,96.03532167958191
AT1G08490,63.96197513065417
AT1G08500,93.11137141827356
AT1G08510,93.5573977293206
AT1G08520,49.48188862858173
AT1G08530,37.84015137862678
AT1G08540,45.544242205802846
AT1G08550,28.149216074968464
AT1G08560,59.61885024328708
AT1G08570,91.43088844836907
AT1G08580,88.77725716345287
AT1G08590,66.39935123445666
AT1G08600,84.72697783384393
AT1G08610,29.811677779780137
AT1G08620,78.2303117678861
AT1G08630,25.810956929176427
AT1G08640,51.04973869165615
AT1G08645,21.15696521895837
AT1G08650,88.51144350333394
AT1G08660,65.40818165435213
AT1G08670,44.39088123986304
AT1G08680,72.73833123085241
AT1G08700,48.25193728599748
AT1G08710,48.34204361146153
AT1G08720,57.393224004325106
AT1G08730,28.581726437195893
AT1G08750,49.815282032798706
AT1G08760,61.087583348351046
AT1G08770,63.36276806631825
AT1G08780,80.4874752207605
AT1G08800,92.56622814921607
AT1G08810,17.08415930798342
AT1G08820,76.94179131375023
AT1G08830,99.00432510362226
AT1G08840,30.36583168138403
AT1G08845,44.688232113894394
AT1G08860,27.856370517210312
AT1G08880,88.60605514507118
AT1G08890,75.26581366011894
AT1G08900,18.769147594161108
AT1G08910,52.8428545683907
AT1G08920,95.84609839610741
AT1G08930,94.72877996035322
AT1G08940,80.78482609479185
AT1G08960,35.38475400973148
AT1G08970,78.14471075869525
AT1G08980,23.855649666606595
AT1G08990,72.9140385655073
AT1G09000,48.017660839790956
AT1G09010,51.135339700847005
AT1G09020,62.80410884844117
AT1G09040,30.694719769327804
AT1G09050,29.068300594701746
AT1G09060,57.36619210668589
AT1G09070,99.86934582807713
AT1G09080,58.26275004505316
AT1G09090,80.70373040187421
AT1G09100,64.93962876193908
AT1G09130,70.91818345647864
AT1G09140,85.29464768426743
AT1G09150,75.7433771850784
AT1G09155,29.52784285456839
AT1G09157,23.702468913317716
AT1G09160,72.20670391061452
AT1G09170,70.61632726617408
AT1G09176,32.28059109749504
AT1G09180,21.32816723734006
AT1G09190,26.923770048657413
AT1G09195,39.99819787349072
AT1G09200,94.80086502072446
AT1G09210,95.78302396828258
AT1G09220,17.417552712200397
AT1G09230,44.80086502072446
AT1G09240,5.424400792935664
AT1G09250,82.30311767886106
AT1G09270,92.83204180933502
AT1G09280,44.11155163092449
AT1G09290,42.169760317174266
AT1G09300,35.042349972968104
AT1G09310,21.17949180032438
AT1G09320,45.59380068480807
AT1G09330,84.82158947558118
AT1G09340,25.315372139124165
AT1G09350,35.56496666065958
AT1G09360,2.676157866282213
AT1G09370,9.668408722292304
AT1G09390,29.41070463146513
AT1G09400,0.03604253018561903
AT1G09410,6.203820508199676
AT1G09415,19.44945035141467
AT1G09420,16.750765903766442
AT1G09430,90.18742115696521
AT1G09440,31.483150117138226
AT1G09450,23.679942331951704
AT1G09460,43.1834564786448
AT1G09470,23.27446386736349
AT1G09480,31.78951162371598
AT1G09490,51.06775995674896
AT1G09500,2.982519372859975
AT1G09520,55.51450711839971
AT1G09530,29.361146152459906
AT1G09540,76.54081816543521
AT1G09560,98.53577221120922
AT1G09570,81.11821949900883
AT1G09575,50.01351594881961
AT1G09580,60.596503874571994
AT1G09590,96.64353937646423
AT1G09600,29.153901603892596
AT1G09610,15.502793296089385
AT1G09620,66.76428185258605
AT1G09630,78.73040187421157
AT1G09640,90.68300594701748
AT1G09645,81.52820327987025
AT1G09650,13.943953865561362
AT1G09660,59.10974950441521
AT1G09680,8.510542440079295
AT1G09690,98.02216615606416
AT1G09700,38.35826275004505
AT1G09710,19.125067579744098
AT1G09720,8.037484231393044
AT1G09730,75.12164353937646
AT1G09740,90.07028293386196
AT1G09750,34.10974950441521
AT1G09760,72.70679401694
AT1G09770,92.63380789331411
AT1G09780,94.18814200756893
AT1G09790,5.79383672733826
AT1G09794,72.32384213371779
AT1G09795,62.76356100198234
AT1G09800,34.0872229230492
AT1G09810,30.424400792935664
AT1G09812,42.81852586051541
AT1G09815,69.30978554694539
AT1G09820,23.04919805370337
AT1G09830,40.164894575599206
AT1G09840,62.096774193548384
AT1G09850,65.17841052441882
AT1G09860,15.336096593980898
AT1G09870,62.074247612182376
AT1G09880,13.376284015137863
AT1G09890,21.74716165074788
AT1G09900,16.17408542079654
AT1G09910,38.17805009911696
AT1G09920,85.00630744278249
AT1G09930,24.815282032798702
AT1G09932,81.35249594521535
AT1G09935,1.9417913137502252
AT1G09940,95.73797080555056
AT1G09950,80.82537394125067
AT1G09960,40.63795278428546
AT1G09970,93.62948278969183
AT1G09980,74.56748963777258
AT1G09995,49.10344206163273
AT1G10000,4.2124707154442245
AT1G10020,57.87078752928455
AT1G10030,82.7626599387277
AT1G10040,65.76860695620833
AT1G10050,82.28509641376824
AT1G10060,10.150477563524959
AT1G10070,21.30564065597405
AT1G10090,67.09767525680303
AT1G10095,20.71994954045774
AT1G10110,5.77581546224545
AT1G10120,79.87475220760497
AT1G10130,67.94467471616508
AT1G10140,93.14290863218598
AT1G10150,66.80032438277166
AT1G10155,35.015318075328885
AT1G10170,96.5984862137322
AT1G10180,39.178230311767884
AT1G10190,4.955847900522617
AT1G10200,94.73779059289961
AT1G10210,37.56983240223464
AT1G10220,50.585691115516305
AT1G10225,1.4552171562443683
AT1G10230,35.276626419174626
AT1G10240,28.658316813840333
AT1G10270,32.78518652009371
AT1G10280,41.768787168859255
AT1G10290,86.5606415570373
AT1G10300,26.61740854207965
AT1G10310,46.089385474860336
AT1G10320,55.72175166696702
AT1G10330,11.015498287979817
AT1G10340,21.87331050639755
AT1G10350,65.9307983420436
AT1G10360,44.305280230672196
AT1G10370,91.68769147594162
AT1G10380,52.320237880699224
AT1G10385,20.382050819967564
AT1G10390,69.8729500810957
AT1G10400,48.116777797801404
AT1G10410,76.77509461164173
AT1G10417,31.53270859614345
AT1G10430,63.98450171202018
AT1G10450,60.14146693097856
AT1G10460,31.906649846819246
AT1G10470,83.89799963957469
AT1G10480,67.7959992791494
AT1G10490,47.846458821409264
