gen_name,retinal ganglion cell
ENSG00000009950,42.29371236369555
ENSG00000009954,86.77914609667444
ENSG00000010017,61.861878153312
ENSG00000010030,16.45961048120219
ENSG00000010072,55.37351489177019
ENSG00000010165,49.96473715618727
ENSG00000010219,83.9852438561276
ENSG00000010244,93.03423208376282
ENSG00000010256,91.95464655780394
ENSG00000010270,88.39038680627137
ENSG00000010278,90.853360820268
ENSG00000010292,63.10421526609884
ENSG00000010295,37.50339065805892
ENSG00000010310,27.033038572126078
ENSG00000010318,37.21043780176857
ENSG00000010319,9.857321108880813
ENSG00000010322,63.03368957847339
ENSG00000010361,73.72104378017686
ENSG00000010404,89.40487169749906
ENSG00000010539,46.248575923615256
ENSG00000010610,27.06558888949167
ENSG00000010626,68.45331741984484
ENSG00000010704,45.76032116313134
ENSG00000010803,64.21635110942331
ENSG00000010810,74.8711549937612
ENSG00000010818,31.65518363804047
ENSG00000010932,27.749145554169154
ENSG00000011007,57.46758530895676
ENSG00000011009,84.72305104974774
ENSG00000011021,58.74789779200347
ENSG00000011028,62.887213150328215
ENSG00000011052,98.47013508381707
ENSG00000011105,48.10936906634839
ENSG00000011114,80.60001085010579
ENSG00000011132,38.382249226929964
ENSG00000011143,45.038789128194004
ENSG00000011198,58.75332284489774
ENSG00000011201,59.32295339879564
ENSG00000011243,75.2020832203114
ENSG00000011258,57.13123202951229
ENSG00000011260,69.41897683502414
ENSG00000011275,66.96685292681603
ENSG00000011295,89.20956979330549
ENSG00000011304,91.08663809472142
ENSG00000011332,26.92996256713503
ENSG00000011347,78.29978842293713
ENSG00000011376,35.327944447458364
ENSG00000011405,75.0284815276949
ENSG00000011422,63.70639613736234
ENSG00000011426,50.51809255140237
ENSG00000011451,61.8130526772636
ENSG00000011454,73.0320620626051
ENSG00000011465,33.90115553626648
ENSG00000011478,23.029349536157977
ENSG00000011485,62.767861986654374
ENSG00000011523,87.13719958769597
ENSG00000011566,55.43861552650138
ENSG00000011600,16.503010904356316
ENSG00000011638,70.67216405359952
ENSG00000011677,20.013020126946238
ENSG00000012048,77.6379319698367
ENSG00000012061,91.82444528834156
ENSG00000012124,24.092659903434058
ENSG00000012171,59.69728204849998
ENSG00000012174,51.755004611294964
ENSG00000012211,53.99012640373244
ENSG00000012232,60.33201323712907
ENSG00000012504,16.660337438290025
ENSG00000012660,79.24374762653936
ENSG00000012779,25.324146910432376
ENSG00000012822,79.02674551076872
ENSG00000012963,48.23414528291651
ENSG00000012983,77.22020289697824
ENSG00000013016,38.48532523192102
ENSG00000013275,81.90744859762383
ENSG00000013288,34.24835892149948
ENSG00000013293,56.91422991374166
ENSG00000013297,49.61210871806
ENSG00000013306,95.99631096403189
ENSG00000013364,51.50545217815874
ENSG00000013374,65.79504150165464
ENSG00000013375,73.48234145282917
ENSG00000013392,49.34628112624098
ENSG00000013441,81.22931698584061
ENSG00000013503,27.67319481364943
ENSG00000013523,46.61747952042533
ENSG00000013561,86.60011935116367
ENSG00000013563,60.294037866869196
ENSG00000013573,67.44968263440569
ENSG00000013583,90.0124776216568
ENSG00000013588,39.32078337763793
ENSG00000013619,23.40367818586231
ENSG00000013810,79.22747246785656
ENSG00000014123,74.23099875223784
ENSG00000014138,48.51624803341832
ENSG00000014164,41.962784137145334
ENSG00000014216,78.98877014050886
ENSG00000014641,92.09027288016058
ENSG00000014824,81.66332121738186
ENSG00000014914,63.39716812238919
ENSG00000014919,58.53632072912711
ENSG00000015133,40.221342158086046
ENSG00000015153,84.77187652579613
ENSG00000015171,75.6903379807953
ENSG00000015285,20.007595074051974
ENSG00000015475,84.51147398687138
ENSG00000015479,92.6870286985298
ENSG00000015532,43.47637389464547
ENSG00000015568,70.95426680410134
ENSG00000015592,64.8999077741008
ENSG00000015676,65.56176422720121
ENSG00000016082,17.848424022134214
ENSG00000016391,72.69028373026637
ENSG00000016864,84.6796506265936
ENSG00000017260,75.51131123528454
ENSG00000017427,27.705745131015025
ENSG00000017483,39.43470948841751
ENSG00000017797,88.5097379699452
ENSG00000018189,89.21499484619974
ENSG00000018236,32.08376281668746
ENSG00000018280,23.973308739760213
ENSG00000018408,73.48776650572343
ENSG00000018510,56.170997667227255
ENSG00000018610,36.02777627081864
ENSG00000018625,40.86692345250366
ENSG00000018699,39.543210546302824
ENSG00000018869,36.4455053436771
ENSG00000019102,2.7559268702869852
ENSG00000019144,85.35778223837683
ENSG00000019169,4.063364617805024
ENSG00000019186,25.302446698855313
ENSG00000019485,28.68225465198286
ENSG00000019505,35.4798459284978
ENSG00000019549,44.89773775294309
ENSG00000019582,81.34324309662018
ENSG00000019991,20.64232626268106
ENSG00000019995,59.96310964031899
ENSG00000020129,33.619052785764666
ENSG00000020181,63.521944338957304
ENSG00000020256,49.98643736776434
ENSG00000020426,83.48613898985515
ENSG00000020577,39.60831118103402
ENSG00000020922,67.71008517333044
ENSG00000021300,79.54755058861824
ENSG00000021355,57.55981120815928
ENSG00000021461,17.560896218738133
ENSG00000021488,2.723376552921391
ENSG00000021574,71.10074323224651
ENSG00000021645,27.407367221830413
ENSG00000021762,37.427439917539196
ENSG00000021776,63.08794010741605
ENSG00000021826,85.32523192101124
ENSG00000022267,89.98535235718548
ENSG00000022277,88.64536429230185
ENSG00000022567,21.21195681657896
ENSG00000022840,89.46997233223024
ENSG00000022976,43.65540064015624
ENSG00000023041,59.567080779037596
ENSG00000023171,39.70053708023653
ENSG00000023191,92.05772256279499
ENSG00000023228,70.88374111647589
ENSG00000023287,88.37411164758856
ENSG00000023318,79.19492215049097
ENSG00000023330,60.74431725709326
ENSG00000023445,27.586393967341184
ENSG00000023516,66.95057776813323
ENSG00000023572,55.83464438778278
ENSG00000023608,80.32333315249824
ENSG00000023697,78.8422937123637
ENSG00000023734,96.73411815765203
ENSG00000023839,1.2640373243639127
ENSG00000023892,14.631367655834646
ENSG00000023902,83.1931861335648
ENSG00000023909,63.467693810014644
ENSG00000024048,59.21987739380459
ENSG00000024422,45.440243042369666
ENSG00000024526,66.23989583898442
ENSG00000024862,53.96842619215537
ENSG00000025039,59.14392665328487
ENSG00000025156,70.11338360549016
ENSG00000025293,80.27450767644984
ENSG00000025423,32.00781207616774
ENSG00000025434,35.05669180274508
ENSG00000025708,57.54353604947649
ENSG00000025770,63.81489719524765
ENSG00000025772,76.43357022730972
ENSG00000025796,88.69961482124451
ENSG00000025800,74.64330277220202
ENSG00000026025,99.84267346606629
ENSG00000026036,48.91770194759399
ENSG00000026103,39.77648782075625
ENSG00000026297,81.25644225031195
ENSG00000026508,62.37183312537298
ENSG00000026559,48.81462594260294
ENSG00000026652,73.90007052568762
ENSG00000026751,24.325937177887486
ENSG00000026950,33.0114468616069
ENSG00000027001,45.4348179894754
ENSG00000027075,22.649595833559378
ENSG00000027697,53.919600716106984
ENSG00000027847,79.807953127543
ENSG00000027869,35.908425107144794
ENSG00000028116,58.54717083491564
ENSG00000028137,47.062333857755114
ENSG00000028203,84.5874247273911
ENSG00000028277,53.10584278196713
ENSG00000028310,66.78240112841101
ENSG00000028528,65.75706613139478
ENSG00000028839,79.50415016546411
ENSG00000029153,36.15797754028102
ENSG00000029363,92.61650301090437
ENSG00000029364,54.21797862529159
ENSG00000029534,33.87945532468942
ENSG00000029639,59.80578310638529
ENSG00000029725,79.97070471437097
ENSG00000029993,96.56051646503553
ENSG00000030066,66.28872131503282
ENSG00000030110,62.91976346769381
ENSG00000030419,38.029620788802696
ENSG00000030582,85.1082298052406
ENSG00000031003,51.97200672706559
ENSG00000031081,21.309607768675747
ENSG00000031691,60.380838713177454
ENSG00000031698,85.09737969945206
ENSG00000031823,59.10595128302501
ENSG00000032219,77.28530353170943
ENSG00000032389,73.6993435685998
ENSG00000032444,54.01725166820377
ENSG00000032742,67.11875440785548
ENSG00000033011,42.45103889762925
ENSG00000033030,55.454890685184175
ENSG00000033050,58.2216676612597
ENSG00000033100,40.32984321597136
ENSG00000033122,25.13427005913308
ENSG00000033170,81.77724732816145
ENSG00000033178,79.89475397385124
ENSG00000033327,26.875712038192372
ENSG00000033627,72.16947865241686
ENSG00000033800,83.53496446590354
ENSG00000033867,83.71941626430858
ENSG00000034053,68.57809363641294
ENSG00000034152,56.68095263928823
ENSG00000034239,37.64444203330983
ENSG00000034510,99.79384799001791
ENSG00000034533,32.333315249823684
ENSG00000034677,72.76623447078609
ENSG00000034693,46.655454890685185
ENSG00000034713,96.85346932132587
ENSG00000035115,76.73194813649434
ENSG00000035141,91.0595128302501
ENSG00000035403,82.07562523734606
ENSG00000035499,60.93961916128682
ENSG00000035664,34.29718439754787
ENSG00000035681,65.37731242879619
ENSG00000035687,85.9002875278034
ENSG00000035862,85.0919546465578
ENSG00000035928,89.06309336516031
ENSG00000036054,53.572397330873976
ENSG00000036257,66.82580155156512
ENSG00000036448,40.10741604730646
ENSG00000036530,61.785927412792276
ENSG00000036549,69.19112461346498
ENSG00000036672,24.17946074974231
ENSG00000036828,61.06439537785493
ENSG00000037042,55.5471165843867
ENSG00000037241,92.67617859274128
ENSG00000037280,27.542993544187055
ENSG00000037474,40.78012260619541
ENSG00000037637,67.60158411544512
ENSG00000037749,31.356805728855857
ENSG00000037757,75.73373840394943
ENSG00000037897,46.15092497151847
ENSG00000038002,64.27602669126024
ENSG00000038210,38.528725655075135
ENSG00000038219,70.98139206857267
ENSG00000038274,66.11511962241632
ENSG00000038295,22.969673954321053
ENSG00000038358,49.06960342863343
ENSG00000038382,70.53111267834862
ENSG00000038427,85.81891173438942
ENSG00000038532,35.76737373189388
ENSG00000038945,10.785005153800249
ENSG00000039068,22.752671838550427
ENSG00000039123,59.257852764064445
ENSG00000039139,25.779851353550697
ENSG00000039319,86.7845711495687
ENSG00000039523,50.838170672164054
ENSG00000039537,1.4539141756632128
ENSG00000039560,85.36863234416535
ENSG00000039600,0.135626322356643
ENSG00000039650,80.11175608962188
ENSG00000040199,34.85596484565725
ENSG00000040275,68.07898877014051
ENSG00000040341,73.37926544783812
ENSG00000040487,73.75901915043673
ENSG00000040531,38.23577279878479
ENSG00000040608,31.828785330656974
ENSG00000040633,74.26354906960343
ENSG00000040731,15.434275484185973
ENSG00000040933,51.58140291867846
ENSG00000041353,19.61699126566484
ENSG00000041357,96.79921879238323
ENSG00000041515,17.392719579015896
ENSG00000041802,43.56317474095373
ENSG00000041880,38.724027559268706
ENSG00000041982,78.18586231215754
ENSG00000041988,66.86920197471925
ENSG00000042062,61.16747138284598
ENSG00000042088,55.644767536483485
ENSG00000042286,37.639016980415555
ENSG00000042317,73.07003743286496
ENSG00000042429,67.29235610047198
ENSG00000042445,35.05126674985081
ENSG00000042493,77.49145554169154
ENSG00000042753,97.53702598600337
ENSG00000042781,6.097759453154668
ENSG00000042980,49.264905332827
ENSG00000043039,27.38566701025335
ENSG00000043093,73.33586502468398
ENSG00000043143,35.989800900558784
ENSG00000043355,75.54928660554441
ENSG00000043514,69.21824987793632
ENSG00000043591,45.4185428307926
ENSG00000044090,45.939347908642105
ENSG00000044115,89.78462540009765
ENSG00000044446,43.58487495253079
ENSG00000044459,68.83849617533771
ENSG00000044524,35.97352574187598
ENSG00000044574,95.86068464167525
ENSG00000046604,82.85140780122606
ENSG00000046647,72.15862854662834
ENSG00000046651,81.64704605869908
ENSG00000046653,93.56588726740085
ENSG00000046889,42.48358921499484
ENSG00000047056,46.00987359626757
ENSG00000047188,63.86914772419031
ENSG00000047230,65.62143980903814
ENSG00000047249,79.63435143492649
ENSG00000047315,82.13530081918299
ENSG00000047346,50.72966961427874
ENSG00000047365,32.76731948136494
ENSG00000047410,94.43932078337764
ENSG00000047457,82.92735854174578
ENSG00000047578,37.48169044648185
ENSG00000047579,68.11696414040037
ENSG00000047597,21.81956274073672
ENSG00000047617,9.363641295502632
ENSG00000047621,50.149188954592304
ENSG00000047634,57.4784354147453
ENSG00000047644,47.1599848098519
ENSG00000047648,22.45971898226008
ENSG00000047662,51.83638040470895
ENSG00000047849,86.36684207671024
ENSG00000047932,78.15331199479195
ENSG00000048028,70.52026257256007
ENSG00000048052,60.321163131340526
ENSG00000048140,72.1966039168882
ENSG00000048162,62.8112624098085
ENSG00000048342,78.59274127922747
ENSG00000048392,71.20924429013182
ENSG00000048405,66.84750176314219
ENSG00000048462,2.1971464221776165
ENSG00000048471,46.94840774697553
ENSG00000048540,27.42906743340748
ENSG00000048544,82.2275267183855
ENSG00000048545,59.865458688222205
ENSG00000048649,90.94558671947051
ENSG00000048707,52.416861064395384
ENSG00000048740,87.63087940107415
ENSG00000048828,71.90365106059784
ENSG00000048991,77.18765257961266
ENSG00000049089,89.77377529430912
ENSG00000049130,63.69554603157381
ENSG00000049167,50.659143926653286
ENSG00000049192,74.06824716540986
ENSG00000049239,56.404274941680676
ENSG00000049245,87.34335159767808
ENSG00000049246,34.50333640752997
ENSG00000049249,50.811045407692724
ENSG00000049283,14.67476807898877
ENSG00000049323,59.3446536103727
ENSG00000049449,96.99452069657679
ENSG00000049540,91.87327076438996
ENSG00000049541,70.77524005859057
ENSG00000049618,90.81538545000814
ENSG00000049656,56.00824608039928
ENSG00000049759,63.055389790050455
ENSG00000049769,54.59773232789019
ENSG00000049860,77.75185808061629
ENSG00000049883,39.570335810774154
ENSG00000050030,42.49443932078338
ENSG00000050130,78.98334508761461
ENSG00000050165,97.74317799598546
ENSG00000050327,30.57017305918733
ENSG00000050344,46.915857429609936
ENSG00000050393,84.73390115553626
ENSG00000050405,80.43725926327781
ENSG00000050426,81.46801931318831
ENSG00000050438,86.14983996093962
ENSG00000050555,17.354744208756035
ENSG00000050628,15.62415233548527
ENSG00000050730,21.602560624966095
ENSG00000050748,46.83990668909021
ENSG00000050767,48.489122768947
ENSG00000050820,77.94715998480986
ENSG00000051009,58.46579504150166
ENSG00000051108,88.70503987413876
ENSG00000051128,82.01594965550915
ENSG00000051180,39.74936255628492
ENSG00000051341,44.19248087668855
ENSG00000051382,45.11473986871372
ENSG00000051523,93.32718494005317
ENSG00000051596,80.43183421038354
ENSG00000051620,91.25481473444366
ENSG00000051825,75.13698258558021
ENSG00000052126,75.58726197580427
ENSG00000052344,39.597461075245484
ENSG00000052723,81.47886941897684
ENSG00000052749,92.10112298594912
ENSG00000052795,64.46590354255954
ENSG00000052802,85.69413551782131
ENSG00000052841,83.68144089404872
ENSG00000053108,50.42586665219986
ENSG00000053254,71.45879672326805
ENSG00000053328,6.613139478109911
ENSG00000053371,91.87869581728421
ENSG00000053372,72.28340476319644
ENSG00000053501,73.91092063147616
ENSG00000053524,55.818369229099986
ENSG00000053702,4.649270330385721
ENSG00000053747,13.611457711712688
ENSG00000053770,69.24537514240764
ENSG00000053900,48.619324038409374
ENSG00000054116,90.78283513264255
ENSG00000054118,89.86057614061738
ENSG00000054148,97.94933000596757
ENSG00000054179,7.562523734606412
ENSG00000054219,13.649433081972548
ENSG00000054267,93.76118917159442
ENSG00000054277,80.64341127325991
ENSG00000054282,83.09011012857376
ENSG00000054356,34.12358270493137
ENSG00000054392,39.619161286822546
ENSG00000054523,85.78636141702381
ENSG00000054598,24.195735908425107
ENSG00000054611,57.53268594368796
ENSG00000054654,93.88054033526826
ENSG00000054690,53.453046167200135
ENSG00000054793,44.82178701242337
ENSG00000054965,37.573916345684374
ENSG00000054967,31.953561547225085
ENSG00000054983,53.55612217219118
ENSG00000055044,72.212879075571
ENSG00000055070,82.00509954972061
ENSG00000055118,47.94661747952043
ENSG00000055130,80.48065968643195
ENSG00000055147,53.41507079694027
ENSG00000055163,70.96511690988987
ENSG00000055208,66.45689795475505
ENSG00000055211,86.20409048988228
ENSG00000055332,86.01963869147724
ENSG00000055483,47.10030922801497
ENSG00000055609,85.75923615255249
ENSG00000055732,21.873813269679378
ENSG00000055813,18.41262952313785
ENSG00000055917,77.04117615146747
ENSG00000055950,92.68160364563555
ENSG00000055955,5.479303423208377
ENSG00000056050,87.3542017034666
ENSG00000056097,88.06488363261542
ENSG00000056277,36.55943145445668
ENSG00000056487,33.50512667498508
ENSG00000056558,20.32767319481365
ENSG00000056586,63.120490424781636
ENSG00000056736,17.023815982205825
ENSG00000056972,63.28324201160961
ENSG00000056998,58.61227146964683
ENSG00000057019,98.50268540118266
ENSG00000057252,45.85797211522812
ENSG00000057294,53.49644659035425
ENSG00000057593,20.821353008191828
ENSG00000057608,96.68529268160364
ENSG00000057657,30.62984864102425
ENSG00000057663,73.60711766939728
ENSG00000057704,37.02056095046927
ENSG00000057757,78.08821136006075
ENSG00000057935,77.0683014159388
ENSG00000058056,49.75316009331091
ENSG00000058063,49.796560516465036
ENSG00000058085,47.13828459827483
ENSG00000058091,50.93582162426083
ENSG00000058262,83.11723539304509
ENSG00000058272,85.1407801226062
ENSG00000058335,33.85233006021809
ENSG00000058404,32.93549612108718
ENSG00000058453,50.198014430640704
ENSG00000058600,57.228882981609075
ENSG00000058668,83.89301795692508
ENSG00000058673,79.98697987305377
ENSG00000058729,56.512775999566
ENSG00000058799,64.5201540715022
ENSG00000058804,56.96305538979005
ENSG00000058866,23.35485270981392
ENSG00000059122,54.50550642868768
ENSG00000059145,52.313785059404324
ENSG00000059377,31.747409537242987
ENSG00000059378,11.294960125861227
ENSG00000059573,60.28318776108067
ENSG00000059588,92.99083166060869
ENSG00000059691,46.67173004936798
ENSG00000059728,36.49433081972549
ENSG00000059758,52.991916671187546
ENSG00000059769,54.78218412629523
ENSG00000059804,91.11918841208701
ENSG00000059915,40.89404871697499
ENSG00000060069,35.2899690771985
ENSG00000060138,93.97276623447078
ENSG00000060237,86.58384419248087
ENSG00000060339,87.1806000108501
ENSG00000060491,67.40628221125155
ENSG00000060642,40.91032387565779
ENSG00000060656,64.22177616231758
ENSG00000060688,79.50957521835838
ENSG00000060709,29.734714913470405
ENSG00000060718,87.70683014159388
ENSG00000060749,77.27987847881516
ENSG00000060762,79.13524656865405
ENSG00000060971,64.5038789128194
ENSG00000060982,92.51885205880758
ENSG00000061273,75.40281017739923
ENSG00000061337,25.866652199858947
ENSG00000061455,24.928118049150978
ENSG00000061656,90.26203005479303
ENSG00000061676,86.52416861064395
ENSG00000061794,81.64162100580481
ENSG00000061918,58.57429609938697
ENSG00000061936,73.86209515542777
ENSG00000061938,57.38078446264851
ENSG00000061987,53.550697119296906
ENSG00000062038,71.30147018933435
ENSG00000062194,95.9637606466663
ENSG00000062282,19.779742852492813
ENSG00000062370,32.848695274778926
ENSG00000062485,76.65057234308034
ENSG00000062582,92.20419899094017
ENSG00000062598,47.39326208430532
ENSG00000062650,78.88569413551782
ENSG00000062716,91.2331145228666
ENSG00000062725,78.27808821136006
ENSG00000062822,56.46937557641187
ENSG00000063015,25.937177887484403
ENSG00000063046,96.49541583030434
ENSG00000063127,35.95182553029892
ENSG00000063169,32.47979167796886
ENSG00000063176,62.38810828405577
ENSG00000063177,99.57684587424728
ENSG00000063180,78.60901643791027
ENSG00000063241,89.38859653881626
ENSG00000063244,76.05381652471111
ENSG00000063245,89.54049801985569
ENSG00000063322,74.98508110454077
ENSG00000063438,2.934953615797754
ENSG00000063587,41.36060326588184
ENSG00000063601,32.64254326479683
ENSG00000063660,82.401128411002
ENSG00000063761,38.501600390603805
ENSG00000063854,88.33071122443444
ENSG00000063978,70.63418868333966
ENSG00000064012,26.886562143980903
ENSG00000064042,72.9723864807682
ENSG00000064102,63.33749254055226
ENSG00000064115,84.3649975587262
ENSG00000064195,16.9966907177345
ENSG00000064199,60.315738078446266
ENSG00000064201,8.9730374871155
ENSG00000064205,15.488526013128629
ENSG00000064218,12.759724407312973
ENSG00000064225,44.19790592958282
ENSG00000064270,7.253295719633266
ENSG00000064300,65.50751369825856
ENSG00000064309,87.82075625237346
ENSG00000064313,54.467531058427824
ENSG00000064393,84.1262952313785
ENSG00000064419,70.2001844517984
ENSG00000064489,28.720230022242717
ENSG00000064490,84.37042261162047
ENSG00000064545,56.69722779797103
ENSG00000064547,49.9918624206586
ENSG00000064601,67.73178538490751
ENSG00000064607,90.14267889111919
ENSG00000064651,69.10432376715673
ENSG00000064652,66.2127705745131
ENSG00000064655,37.492540552270384
ENSG00000064666,94.60749742309987
ENSG00000064687,34.9102153745999
ENSG00000064692,24.477838658926927
ENSG00000064703,35.870449736884936
ENSG00000064726,57.07698150056964
ENSG00000064763,63.73352140183367
ENSG00000064787,28.834156133022297
ENSG00000064886,0.5750556067921663
ENSG00000064932,45.239516085281835
ENSG00000064933,66.9722779797103
ENSG00000064961,91.7539196007161
ENSG00000064989,37.47626539358759
