gen_name,fibroblast of dermis
ENSG00000006194,61.63911195087388
ENSG00000006210,34.03873405762872
ENSG00000006282,92.93811998110534
ENSG00000006283,35.75814832309872
ENSG00000006327,99.3528578176665
ENSG00000006377,9.645725082664146
ENSG00000006432,23.429381199811054
ENSG00000006451,91.47378365611715
ENSG00000006453,50.10392064241852
ENSG00000006459,53.963155408597075
ENSG00000006468,48.89466225791214
ENSG00000006530,72.22957014643363
ENSG00000006534,79.61265942371281
ENSG00000006555,21.261218705715635
ENSG00000006576,74.24185167690128
ENSG00000006606,54.511100614076526
ENSG00000006607,78.50259801606046
ENSG00000006625,73.67973547472839
ENSG00000006634,67.67123287671232
ENSG00000006638,50.40151157298063
ENSG00000006652,84.96929617383088
ENSG00000006659,15.460557392536609
ENSG00000006695,71.02503542749173
ENSG00000006704,51.14312706660369
ENSG00000006712,88.03967879074162
ENSG00000006715,72.38072744449693
ENSG00000006740,36.00377893245158
ENSG00000006744,90.8360888049126
ENSG00000006747,43.28767123287671
ENSG00000006756,58.29475673122343
ENSG00000006757,54.818138875767595
ENSG00000006788,19.074161549362305
ENSG00000006831,64.55361360415682
ENSG00000006837,49.848842701936704
ENSG00000007001,36.1502125649504
ENSG00000007038,12.909777987718469
ENSG00000007047,55.30467642890883
ENSG00000007062,8.039678790741615
ENSG00000007080,90.6660368445914
ENSG00000007168,82.90505432215399
ENSG00000007174,21.374586679263107
ENSG00000007202,73.4199338686821
ENSG00000007237,57.118564005668404
ENSG00000007255,52.06896551724138
ENSG00000007264,29.140292867265
ENSG00000007312,20.845536136041567
ENSG00000007341,63.693906471421826
ENSG00000007372,41.76665092111478
ENSG00000007376,80.31176192725556
ENSG00000007384,73.764761454889
ENSG00000007392,79.13556920170052
ENSG00000007402,19.418989135569202
ENSG00000007516,12.139820500708549
ENSG00000007520,74.08124704770901
ENSG00000007541,82.91450165328294
ENSG00000007545,52.026452527161084
ENSG00000007866,58.445914029286726
ENSG00000007923,82.64997638167218
ENSG00000007933,24.03873405762872
ENSG00000007944,52.418516769012754
ENSG00000007952,8.667926310817194
ENSG00000007968,38.95134624468587
ENSG00000008018,98.30420406235238
ENSG00000008056,15.640056683986774
ENSG00000008083,59.70713273500237
ENSG00000008086,67.78932451582428
ENSG00000008118,27.274444969296173
ENSG00000008128,71.15729806329712
ENSG00000008130,76.60840812470478
ENSG00000008226,32.23429381199811
ENSG00000008256,80.25507794048181
ENSG00000008277,18.096362777515353
ENSG00000008282,92.63108171941427
ENSG00000008283,85.39442607463391
ENSG00000008294,89.16863486065186
ENSG00000008300,34.20406235238545
ENSG00000008311,70.02361832782239
ENSG00000008323,35.21020311761927
ENSG00000008324,70.48653755314123
ENSG00000008382,38.67264997638167
ENSG00000008394,96.66981577704298
ENSG00000008405,60.94945677846009
ENSG00000008441,89.17335852621633
ENSG00000008513,91.076995748701
ENSG00000008516,45.81010864430798
ENSG00000008517,86.15493623051488
ENSG00000008710,76.34860651865849
ENSG00000008735,24.388285309400096
ENSG00000008838,84.18989135569201
ENSG00000008853,71.94142654700048
ENSG00000008869,69.43788379782711
ENSG00000008952,81.77609825224374
ENSG00000008988,96.65092111478508
ENSG00000009307,97.45866792631081
ENSG00000009335,76.5800661313179
ENSG00000009413,89.24421350968352
ENSG00000009694,7.699574870099197
ENSG00000009724,29.277279168634863
ENSG00000009765,36.75956542276807
ENSG00000009780,80.9447331128956
ENSG00000009790,45.28578176665092
ENSG00000009830,60.703826169107224
ENSG00000009844,87.75153519130846
ENSG00000009950,34.63391591875295
ENSG00000009954,87.57203589985829
ENSG00000010017,65.59282002834199
ENSG00000010030,65.60699102503543
ENSG00000010072,61.96032120925838
ENSG00000010165,79.84411903637223
ENSG00000010219,76.235238545111
ENSG00000010244,95.43693906471422
ENSG00000010256,98.34671705243268
ENSG00000010270,81.53519130845535
ENSG00000010278,71.18564005668398
ENSG00000010292,89.62683042040624
ENSG00000010295,88.27113840340104
ENSG00000010310,42.11147850732168
ENSG00000010318,57.179971658006615
ENSG00000010322,80.07557864903166
ENSG00000010327,5.947094945677846
ENSG00000010361,56.02739726027397
ENSG00000010404,75.81955597543694
ENSG00000010438,56.806802078412844
ENSG00000010539,63.977326405290505
ENSG00000010610,21.913084553613604
ENSG00000010626,50.61880018894662
ENSG00000010671,9.1828058573453
ENSG00000010704,57.86490316485593
ENSG00000010803,65.38497874350496
ENSG00000010810,81.79499291450165
ENSG00000010818,82.55550307038261
ENSG00000010932,17.88379782711384
ENSG00000011007,88.63013698630137
ENSG00000011009,85.31884742560226
ENSG00000011021,64.33160132262635
ENSG00000011028,96.89182805857345
ENSG00000011052,74.41662730278696
ENSG00000011083,31.29428436466698
ENSG00000011105,50.71327350023618
ENSG00000011114,71.12423240434578
ENSG00000011132,72.46102975909305
ENSG00000011143,64.73783656117146
ENSG00000011198,77.23193197921587
ENSG00000011243,66.54700047236656
ENSG00000011258,51.676901275389696
ENSG00000011260,74.96929617383088
ENSG00000011275,84.38828530940009
ENSG00000011295,75.96126594237128
ENSG00000011304,95.61643835616438
ENSG00000011332,46.49976381672178
ENSG00000011347,9.636277751535191
ENSG00000011376,66.75956542276806
ENSG00000011405,58.266414737836556
ENSG00000011422,95.89985829003307
ENSG00000011426,94.23712801133681
ENSG00000011451,57.718469532357105
ENSG00000011454,63.3963155408597
ENSG00000011465,99.54652810581011
ENSG00000011478,47.36891828058574
ENSG00000011485,91.1384034010392
ENSG00000011523,68.3467170524327
ENSG00000011566,57.46339159187529
ENSG00000011590,24.189891355692016
ENSG00000011638,69.64572508266414
ENSG00000011677,19.579593764761455
ENSG00000012048,70.17477562588569
ENSG00000012061,92.9475673122343
ENSG00000012124,37.66178554558337
ENSG00000012171,60.12281530467642
ENSG00000012174,68.5356636750118
ENSG00000012211,59.40009447331129
ENSG00000012232,70.08502598016061
ENSG00000012504,11.653282947567313
ENSG00000012660,88.77657061880019
ENSG00000012817,23.24988190836089
ENSG00000012822,85.9754369390647
ENSG00000012963,74.55361360415682
ENSG00000012983,84.63863958431743
ENSG00000013016,84.11903637222484
ENSG00000013275,93.76476145488898
ENSG00000013288,77.75153519130845
ENSG00000013293,49.02692489371753
ENSG00000013297,95.79593764761455
ENSG00000013306,96.09825224374114
ENSG00000013364,98.26169107227209
ENSG00000013374,81.11006140765234
ENSG00000013375,92.36183278223902
ENSG00000013392,50.916391119508745
ENSG00000013441,90.32593292394898
ENSG00000013503,64.13320736891828
ENSG00000013523,52.00755786490316
ENSG00000013561,78.62068965517241
ENSG00000013563,62.7538970240907
ENSG00000013573,68.4931506849315
ENSG00000013583,86.54227680680208
ENSG00000013588,59.85356636750117
ENSG00000013619,75.98016060462919
ENSG00000013725,34.52054794520548
ENSG00000013810,91.98866320264526
ENSG00000014123,82.34766178554558
ENSG00000014138,82.56495040151157
ENSG00000014164,74.30798299480396
ENSG00000014216,95.96598960793575
ENSG00000014257,19.315068493150687
ENSG00000014641,94.85120453471895
ENSG00000014824,83.66084081247047
ENSG00000014914,74.73783656117146
ENSG00000014919,69.52763344355219
ENSG00000015133,9.54652810581011
ENSG00000015153,59.32923948984412
ENSG00000015171,69.98582900330656
ENSG00000015285,6.107699574870099
ENSG00000015475,80.67076051015589
ENSG00000015479,92.26735947094946
ENSG00000015520,14.581955597543693
ENSG00000015532,78.0207841284837
ENSG00000015568,73.58526216343883
ENSG00000015592,20.618800188946622
ENSG00000015676,89.90552668871044
ENSG00000016082,0.7888521492678319
ENSG00000016391,41.053377420878604
ENSG00000016402,32.25318847425602
ENSG00000016864,90.71799716580065
ENSG00000017260,81.92253188474255
ENSG00000017427,42.52243741143127
ENSG00000017483,93.2262635805385
ENSG00000017797,85.12990080302315
ENSG00000018189,79.14974019839396
ENSG00000018236,31.85167690127539
ENSG00000018280,44.11903637222485
ENSG00000018408,85.48889938592347
ENSG00000018510,68.61124232404346
ENSG00000018610,55.923476617855464
ENSG00000018625,12.054794520547945
ENSG00000018699,63.18847425602267
ENSG00000018869,44.416627302786964
ENSG00000019144,90.26924893717525
ENSG00000019169,22.706660368445913
ENSG00000019186,12.394898441190364
ENSG00000019485,26.4950401511573
ENSG00000019505,1.1998110533774209
ENSG00000019549,97.30278696268304
ENSG00000019582,26.40056683986774
ENSG00000019991,19.026924893717524
ENSG00000019995,55.43221539914974
ENSG00000020129,79.11195087387813
ENSG00000020181,63.50968351440718
ENSG00000020256,66.06046291922532
ENSG00000020426,70.35899858290034
ENSG00000020577,86.80680207841284
ENSG00000020633,49.678790741615494
ENSG00000020922,63.77420878601795
ENSG00000021300,13.547472838923005
ENSG00000021355,82.32876712328768
ENSG00000021461,29.461502125649503
ENSG00000021488,22.262635805384978
ENSG00000021574,55.795937647614544
ENSG00000021645,32.20595181861125
ENSG00000021762,81.86584789796882
ENSG00000021776,71.92725555030704
ENSG00000021826,49.055266887104395
ENSG00000022267,93.51440717997166
ENSG00000022277,92.20595181861124
ENSG00000022355,10.11809163911195
ENSG00000022556,33.79782711384034
ENSG00000022567,32.8814359943316
ENSG00000022840,92.26263580538497
ENSG00000022976,54.109589041095894
ENSG00000023041,82.2390174775626
ENSG00000023171,51.128956069910245
ENSG00000023191,99.45677846008503
ENSG00000023228,89.24893717524799
ENSG00000023287,76.2588568729334
ENSG00000023318,89.34813415210203
ENSG00000023330,86.50921114785073
ENSG00000023445,77.06660368445914
ENSG00000023516,69.1639111950874
ENSG00000023572,70.64241851676901
ENSG00000023608,84.57723193197921
ENSG00000023697,73.78837978271139
ENSG00000023734,96.51865847897969
ENSG00000023839,37.449220595181856
ENSG00000023892,17.779877184695323
ENSG00000023902,76.16438356164383
ENSG00000023909,85.5266887104393
ENSG00000024048,74.82286254133207
ENSG00000024422,98.7954652810581
ENSG00000024526,81.8941898913557
ENSG00000024862,52.56967406707606
ENSG00000025039,19.735474728389228
ENSG00000025156,57.52479924421351
ENSG00000025293,79.3764761454889
ENSG00000025423,28.634860651865846
ENSG00000025434,46.887104393008975
ENSG00000025708,86.11714690599905
ENSG00000025770,91.71469059990552
ENSG00000025772,91.69107227208315
ENSG00000025796,89.05999055266886
ENSG00000025800,92.08313651393482
ENSG00000026025,99.95276334435522
ENSG00000026036,46.10297590930562
ENSG00000026103,89.36230514879546
ENSG00000026297,59.24421350968352
ENSG00000026508,99.52290977798772
ENSG00000026559,52.04534718941899
ENSG00000026652,60.11336797354747
ENSG00000026751,22.272083136513935
ENSG00000026950,62.952290977798775
ENSG00000027001,62.61691072272083
ENSG00000027075,43.86868209730751
ENSG00000027697,80.14643363249881
ENSG00000027847,81.96504487482287
ENSG00000027869,14.926783183750592
ENSG00000028116,71.51157298063298
ENSG00000028137,61.62021728861596
ENSG00000028203,74.25602267359471
ENSG00000028277,44.22295701464336
ENSG00000028310,74.64336324988192
ENSG00000028528,87.4397732640529
ENSG00000028839,68.63958431743032
ENSG00000029153,61.51157298063297
ENSG00000029363,95.01653282947568
ENSG00000029364,77.1610769957487
ENSG00000029534,36.11714690599905
ENSG00000029639,58.31365139348134
ENSG00000029725,81.95087387812943
ENSG00000029993,84.59140292867265
ENSG00000030066,76.47142182333491
ENSG00000030110,87.52479924421351
ENSG00000030304,34.00566839867737
ENSG00000030419,53.77420878601795
ENSG00000030582,98.67264997638168
ENSG00000031003,71.7855455833727
ENSG00000031081,66.90599905526689
ENSG00000031691,58.47897968823808
ENSG00000031698,97.64761454888993
ENSG00000031823,85.28105810108644
ENSG00000032219,61.10533774208786
ENSG00000032389,73.50023618327822
ENSG00000032444,85.29995276334435
ENSG00000032742,58.79074161549362
ENSG00000033011,87.00047236655645
ENSG00000033030,67.8082191780822
ENSG00000033050,87.53897024090695
ENSG00000033100,86.56117146906
ENSG00000033122,38.87104393008975
ENSG00000033170,83.84034010392064
ENSG00000033178,79.27255550307038
ENSG00000033327,48.16249409541805
ENSG00000033627,79.20642418516769
ENSG00000033800,82.70666036844591
ENSG00000033867,79.65517241379311
ENSG00000034053,22.631081719414265
ENSG00000034152,97.52007557864903
ENSG00000034239,26.42418516769013
ENSG00000034510,99.82522437411431
ENSG00000034533,60.40151157298064
ENSG00000034677,76.15493623051488
ENSG00000034693,71.95559754369391
ENSG00000034713,88.87104393008975
ENSG00000035115,58.03023145961266
ENSG00000035141,81.5257439773264
ENSG00000035403,96.00377893245158
ENSG00000035499,51.86584789796882
ENSG00000035664,66.1927255550307
ENSG00000035681,74.82758620689656
ENSG00000035687,74.85120453471895
ENSG00000035862,90.7746811525744
ENSG00000035928,77.47756258856873
ENSG00000036054,85.42749173358526
ENSG00000036257,70.35427491733586
ENSG00000036448,40.599905526688715
ENSG00000036530,54.62919225318848
ENSG00000036549,76.87765706188003
ENSG00000036565,11.0108644307983
ENSG00000036672,22.8389230042513
ENSG00000036828,43.02314596126594
ENSG00000037042,84.41190363722248
ENSG00000037241,88.10108644307984
ENSG00000037280,30.817194142654703
ENSG00000037474,82.00755786490316
ENSG00000037637,69.73547472838924
ENSG00000037749,58.946622579121396
ENSG00000037757,68.71516296646197
ENSG00000037897,77.00047236655645
ENSG00000037965,72.33821445441663
ENSG00000038002,69.21114785073217
ENSG00000038210,60.25507794048182
ENSG00000038219,73.3538025507794
ENSG00000038274,82.0878601794993
ENSG00000038295,6.433632498819083
ENSG00000038358,82.27680680207841
ENSG00000038382,88.28530940009446
ENSG00000038427,96.74539442607464
ENSG00000038532,69.14974019839394
ENSG00000038945,44.76617855455834
ENSG00000039068,41.27066603684459
ENSG00000039123,67.71374586679264
ENSG00000039139,44.07652338214454
ENSG00000039319,73.75059045819556
ENSG00000039523,92.59329239489844
ENSG00000039560,91.52102031176193
ENSG00000039600,13.77893245158243
ENSG00000039650,78.96079357581483
ENSG00000039987,15.98488427019367
ENSG00000040199,59.88190836088805
ENSG00000040275,92.03117619272555
ENSG00000040341,54.492205951818605
ENSG00000040487,72.579121398205
ENSG00000040531,61.369863013698634
ENSG00000040608,25.22437411431271
ENSG00000040633,69.23948984411903
ENSG00000040731,33.26405290505432
ENSG00000040933,55.17713745866792
ENSG00000041353,31.77137458667926
ENSG00000041357,96.10297590930563
ENSG00000041515,35.40859707132735
ENSG00000041802,80.39678790741615
ENSG00000041880,87.91213982050071
ENSG00000041982,98.53094000944733
ENSG00000041988,77.6995748700992
ENSG00000042062,44.81341521020312
ENSG00000042088,65.91875295229099
ENSG00000042286,77.59565422768068
ENSG00000042304,24.600850259801607
ENSG00000042317,50.5148795465281
ENSG00000042429,80.18894662257911
ENSG00000042445,68.07274444969296
ENSG00000042493,98.87576759565422
ENSG00000042753,98.52149267831838
ENSG00000042781,18.105810108644306
ENSG00000042832,38.327822390174774
ENSG00000042980,33.55219650448748
ENSG00000043039,14.01983939537081
ENSG00000043093,72.37600377893246
ENSG00000043143,58.923004251299005
ENSG00000043514,53.840340103920646
ENSG00000043591,28.48842701936703
ENSG00000044090,78.70571563533302
ENSG00000044115,96.55644780349552
ENSG00000044446,47.79404818138876
ENSG00000044459,68.61596598960794
ENSG00000044524,11.502125649504015
ENSG00000044574,99.2442135096835
ENSG00000046604,30.88804912612187
ENSG00000046647,70.60935285781767
ENSG00000046651,67.84128483703353
ENSG00000046653,40.09919697685404
ENSG00000046889,40.307038261691076
ENSG00000047056,65.28105810108644
ENSG00000047188,64.12376003778932
ENSG00000047230,55.484175720359
ENSG00000047249,85.9990552668871
ENSG00000047315,83.56164383561644
ENSG00000047346,50.07557864903165
ENSG00000047365,35.635333018422294
ENSG00000047410,90.5573925366084
ENSG00000047457,40.151157298063296
ENSG00000047578,58.26169107227208
ENSG00000047579,58.86632026452527
ENSG00000047617,11.41709966934341
ENSG00000047621,64.71421823334907
ENSG00000047634,63.34907888521493
ENSG00000047644,60.19839395370808
ENSG00000047648,33.651393481341515
ENSG00000047662,33.05621162021729
ENSG00000047849,98.45063769485121
ENSG00000047932,81.50212564950402
ENSG00000047936,31.761927255550308
ENSG00000048028,63.854511100614076
ENSG00000048052,72.71610769957488
ENSG00000048140,78.063297118564
ENSG00000048162,90.56683986773736
ENSG00000048342,60.02834199338687
ENSG00000048392,59.763816721776095
ENSG00000048405,76.9437883797827
ENSG00000048462,10.297590930562116
ENSG00000048471,75.10628247520076
ENSG00000048540,25.16769012753897
ENSG00000048544,83.3774208786018
ENSG00000048545,11.6343882853094
ENSG00000048649,73.656117146906
ENSG00000048707,64.0434577231932
ENSG00000048740,56.29664619744922
ENSG00000048828,81.97449220595182
ENSG00000048991,69.30089749645725
ENSG00000049089,29.42371280113368
ENSG00000049130,77.9121398205007
ENSG00000049167,59.48512045347189
ENSG00000049192,91.15257439773265
ENSG00000049239,67.5909305621162
ENSG00000049245,91.96032120925838
ENSG00000049246,66.82097307510628
ENSG00000049247,18.29003306565895
ENSG00000049249,50.26924893717525
ENSG00000049283,20.50543221539915
ENSG00000049323,82.03589985829002
ENSG00000049449,98.1058101086443
ENSG00000049540,99.35758148323099
ENSG00000049541,84.43079829948039
ENSG00000049618,74.40245630609354
ENSG00000049656,74.19933868682097
ENSG00000049759,54.92205951818612
ENSG00000049768,9.418989135569202
ENSG00000049769,43.075106282475204
ENSG00000049860,90.20311761927256
ENSG00000049883,77.4397732640529
ENSG00000050030,20.047236655644777
ENSG00000050130,89.20642418516769
ENSG00000050165,98.47897968823808
ENSG00000050327,50.56211620217289
ENSG00000050344,41.70524326877657
ENSG00000050393,79.92442135096836
ENSG00000050405,97.68540387340576
ENSG00000050426,72.82002834199338
ENSG00000050438,53.367973547472836
ENSG00000050555,21.22815304676429
ENSG00000050628,39.77798771846953
ENSG00000050730,58.6017949929145
ENSG00000050748,57.326405290505434
ENSG00000050820,86.50448748228625
ENSG00000051009,56.10297590930562
ENSG00000051108,96.59423712801134
ENSG00000051128,82.58856872933397
ENSG00000051180,72.47520075578649
ENSG00000051341,67.48700991969768
ENSG00000051382,46.30609352857818
ENSG00000051523,88.39867737364195
ENSG00000051596,75.40859707132735
ENSG00000051620,81.77137458667927
ENSG00000051825,71.57770429853566
ENSG00000052126,68.24279641001418
ENSG00000052344,29.470949456778463
ENSG00000052723,75.78649031648558
ENSG00000052749,74.99291450165329
ENSG00000052795,63.63249881908361
ENSG00000052802,76.16910722720831
ENSG00000052841,80.57156353330184
ENSG00000053108,38.53566367501181
ENSG00000053254,65.75814832309872
ENSG00000053328,14.742560226735948
ENSG00000053371,94.97874350495985
ENSG00000053372,88.32782239017477
ENSG00000053438,14.548889938592346
ENSG00000053501,77.35002361832782
ENSG00000053524,48.313651393481344
ENSG00000053702,34.586679263108174
ENSG00000053747,43.23098724610298
ENSG00000053770,70.43930089749647
ENSG00000053900,64.42135096835145
ENSG00000053918,8.512045347189419
ENSG00000054116,92.05007085498347
ENSG00000054118,95.66367501180918
ENSG00000054148,94.20878601794993
ENSG00000054219,30.4298535663675
ENSG00000054267,87.0524326877657
ENSG00000054277,44.341048653755315
ENSG00000054282,80.9258384506377
ENSG00000054356,59.310344827586206
ENSG00000054392,38.554558337269725
ENSG00000054523,87.22720831365139
ENSG00000054598,40.467642890883326
ENSG00000054611,76.71232876712328
ENSG00000054654,61.9792158715163
ENSG00000054690,30.477090222012283
ENSG00000054793,58.44119036372225
ENSG00000054938,5.488899385923476
ENSG00000054965,59.76854038734057
ENSG00000054967,61.09589041095891
ENSG00000054983,54.63863958431743
ENSG00000055044,92.19178082191782
ENSG00000055070,93.00897496457252
ENSG00000055130,84.60557392536609
ENSG00000055147,66.7548417572036
ENSG00000055163,51.591875295229094
ENSG00000055208,64.49692961738309
ENSG00000055211,84.74728389230043
ENSG00000055332,93.68445914029286
ENSG00000055483,74.62919225318846
ENSG00000055609,80.96362777515353
ENSG00000055732,49.45205479452055
ENSG00000055813,54.903164855928196
ENSG00000055917,73.71280113367973
ENSG00000055950,93.34435521965044
ENSG00000055955,34.80396787907416
ENSG00000055957,18.478979688238073
ENSG00000056050,66.20217288615966
ENSG00000056097,93.56636750118092
ENSG00000056277,46.97213037316958
ENSG00000056291,6.296646197449221
ENSG00000056558,73.2073689182806
ENSG00000056586,72.26263580538497
ENSG00000056736,44.07179971658007
ENSG00000056972,89.60793575814833
ENSG00000056998,34.256022673594714
ENSG00000057019,93.91119508738781
ENSG00000057252,86.42890883325461
ENSG00000057294,34.7756258856873
ENSG00000057468,24.955125177137457
ENSG00000057593,7.217760982522438
ENSG00000057608,96.00850259801607
ENSG00000057657,82.94284364666981
ENSG00000057663,80.58573452999528
ENSG00000057704,18.960793575814833
ENSG00000057757,80.64241851676901
ENSG00000057935,65.47472838923004
ENSG00000058056,71.7430325932924
ENSG00000058063,59.71658006613132
ENSG00000058085,58.691544638639584
ENSG00000058091,58.75767595654228
ENSG00000058262,98.74350495984883
ENSG00000058272,97.3547472838923
ENSG00000058335,23.20264525271611
ENSG00000058404,23.481341521020312
ENSG00000058453,55.55503070382617
ENSG00000058600,76.9012753897024
ENSG00000058668,96.07935758148322
ENSG00000058673,81.58715162966462
ENSG00000058729,74.29853566367501
ENSG00000058799,68.42701936702882
ENSG00000058804,66.6225791213982
ENSG00000058866,26.59423712801134
ENSG00000059122,72.72083136513935
ENSG00000059145,55.47945205479452
ENSG00000059377,43.6986301369863
ENSG00000059378,81.40765233821445
ENSG00000059573,86.98157770429854
ENSG00000059588,53.268776570618805
ENSG00000059691,70.32593292394898
ENSG00000059728,66.55644780349552
ENSG00000059758,73.00425129900803
ENSG00000059769,54.69532357109117
ENSG00000059804,85.28578176665093
ENSG00000059915,35.29995276334436
ENSG00000060069,50.76523382144544
ENSG00000060138,86.63202645252717
ENSG00000060140,40.689655172413794
ENSG00000060237,80.7274444969296
ENSG00000060339,89.29145016532829
ENSG00000060491,73.32546055739255
ENSG00000060558,13.424657534246576
ENSG00000060642,69.90552668871044
ENSG00000060656,46.83042040623524
ENSG00000060688,87.312234293812
ENSG00000060709,7.005196032120926
ENSG00000060718,37.90269248937175
ENSG00000060749,65.19603212092584
ENSG00000060762,71.97449220595182
ENSG00000060971,89.37175247992442
ENSG00000060982,90.03306565895134
ENSG00000061273,88.50259801606046
ENSG00000061337,44.6669815777043
ENSG00000061455,23.339631554085972
ENSG00000061656,43.21681624940954
ENSG00000061676,82.76806802078413
ENSG00000061794,82.07368918280585
ENSG00000061918,39.239489844119035
ENSG00000061936,80.91166745394426
ENSG00000061938,46.084081247047706
ENSG00000061987,74.44024563060935
ENSG00000062038,21.85167690127539
ENSG00000062096,8.063297118564005
ENSG00000062194,87.09022201228153
ENSG00000062282,43.330184222957016
ENSG00000062370,50.273972602739725
ENSG00000062485,92.14454416627302
ENSG00000062524,13.967879074161548
ENSG00000062582,95.85262163438829
ENSG00000062598,85.11100614076523
ENSG00000062650,79.26310817194143
ENSG00000062716,98.71516296646197
ENSG00000062725,79.75436939064714
ENSG00000062822,75.77704298535663
ENSG00000063015,29.555975436939065
ENSG00000063046,93.26405290505431
ENSG00000063127,22.957014643363248
ENSG00000063169,43.54274917335852
ENSG00000063176,72.24374114312707
ENSG00000063177,98.99858290033066
ENSG00000063180,27.37364194615021
ENSG00000063241,85.03542749173359
ENSG00000063244,56.254133207368916
ENSG00000063245,78.93717524799244
ENSG00000063322,86.87293339631555
ENSG00000063438,45.975436939064714
ENSG00000063587,60.444024563060935
ENSG00000063601,54.67642890883325
ENSG00000063660,94.30325932923948
ENSG00000063761,49.87718469532357
ENSG00000063854,78.70099196976854
ENSG00000063978,86.90599905526689
ENSG00000064012,62.33821445441663
ENSG00000064042,67.08549834671706
ENSG00000064102,66.31081719414266
ENSG00000064115,73.95370807746812
ENSG00000064195,53.830892772791685
ENSG00000064199,59.31979215871517
ENSG00000064201,23.48606518658479
ENSG00000064205,83.93008974964572
ENSG00000064225,46.750118091639116
ENSG00000064270,41.23287671232877
ENSG00000064300,53.991497401983935
ENSG00000064309,41.4407179971658
