gen_name,fibroblast of dermis
ENSG00000014641,97.04560051380861
ENSG00000014824,92.12026332691072
ENSG00000014914,60.982658959537574
ENSG00000014919,83.33333333333334
ENSG00000015133,36.255619781631346
ENSG00000015153,68.69380218368659
ENSG00000015171,81.49486191393706
ENSG00000015285,20.2713551701991
ENSG00000015475,86.86978163134232
ENSG00000015479,95.84537572254335
ENSG00000015520,33.80700064226076
ENSG00000015532,59.48137443802184
ENSG00000015568,86.44026974951831
ENSG00000015592,30.105973025048172
ENSG00000015676,85.87026332691072
ENSG00000016082,13.355009633911369
ENSG00000016391,44.25578034682081
ENSG00000016402,23.96435452793834
ENSG00000016864,92.75850995504175
ENSG00000017260,87.82113037893384
ENSG00000017427,47.20616570327553
ENSG00000017483,92.22463070006422
ENSG00000017797,87.36351958895312
ENSG00000018189,87.29929351316635
ENSG00000018236,40.57482337829158
ENSG00000018280,62.367533718689785
ENSG00000018408,88.37508028259474
ENSG00000018510,81.38648041104688
ENSG00000018610,67.15237636480411
ENSG00000018625,36.5446371226718
ENSG00000018699,80.71612074502248
ENSG00000018869,55.378933847141944
ENSG00000019102,15.446371226718048
ENSG00000019144,86.91393705844574
ENSG00000019169,6.266056518946693
ENSG00000019186,41.74694926140013
ENSG00000019485,39.065510597302506
ENSG00000019505,22.575465639049455
ENSG00000019549,99.5223185613359
ENSG00000019582,38.97318561335902
ENSG00000019991,57.30973025048169
ENSG00000019995,71.57193320488118
ENSG00000020129,65.61897880539499
ENSG00000020181,53.96997430956969
ENSG00000020256,65.43031470777136
ENSG00000020426,81.0693641618497
ENSG00000020577,89.46692357096981
ENSG00000020633,40.27777777777778
ENSG00000020922,76.07578676942839
ENSG00000021300,18.84232498394348
ENSG00000021355,74.87556197816313
ENSG00000021461,47.76011560693642
ENSG00000021488,38.82867694283879
ENSG00000021574,67.94717405266539
ENSG00000021645,48.426461143224145
ENSG00000021762,57.52649325626204
ENSG00000021776,81.76782273603082
ENSG00000021826,53.817437379576106
ENSG00000022267,71.93320488118175
ENSG00000022277,91.78307642903019
ENSG00000022355,27.9985549132948
ENSG00000022556,48.277938342967246
ENSG00000022567,45.01043673731535
ENSG00000022840,88.80860629415542
ENSG00000022976,67.35709698137444
ENSG00000023041,89.85629415542711
ENSG00000023171,55.18224149004496
ENSG00000023191,98.45054592164418
ENSG00000023228,91.38166345536288
ENSG00000023287,84.23249839434811
ENSG00000023318,94.29190751445087
ENSG00000023330,89.29431599229287
ENSG00000023445,97.52729608220938
ENSG00000023516,76.73410404624278
ENSG00000023572,86.73731535003212
ENSG00000023608,95.78516377649325
ENSG00000023697,86.84569685292229
ENSG00000023734,98.18962748876044
ENSG00000023839,55.346820809248555
ENSG00000023892,31.049293513166344
ENSG00000023902,70.52023121387283
ENSG00000023909,87.93352601156069
ENSG00000024048,86.43625561978163
ENSG00000024422,89.5592485549133
ENSG00000024526,82.5907193320488
ENSG00000024862,61.77745664739884
ENSG00000025039,44.64916506101477
ENSG00000025156,69.11929993577392
ENSG00000025293,90.22157996146436
ENSG00000025423,38.6038856775851
ENSG00000025434,51.50931278098908
ENSG00000025708,74.63872832369943
ENSG00000025770,76.1038856775851
ENSG00000025772,95.31149646756583
ENSG00000025796,92.40526653821452
ENSG00000025800,92.99935773924213
ENSG00000026025,99.89161849710982
ENSG00000026036,33.49389852280026
ENSG00000026103,96.52376364804111
ENSG00000026297,62.82915863840719
ENSG00000026508,99.39788053949904
ENSG00000026559,57.41409762363519
ENSG00000026652,63.46339113680154
ENSG00000026751,40.895953757225435
ENSG00000026950,63.45536287732819
ENSG00000027001,68.91859344894027
ENSG00000027075,68.79816955684007
ENSG00000027697,94.793673731535
ENSG00000027847,65.47045600513809
ENSG00000027869,7.879736673089274
ENSG00000028116,83.24502247912653
ENSG00000028137,53.873635195889534
ENSG00000028203,81.25802825947335
ENSG00000028277,52.03114964675658
ENSG00000028310,78.3718689788054
ENSG00000028528,88.16233140655106
ENSG00000028839,86.28371868978806
ENSG00000029153,74.39386640976237
ENSG00000029363,96.19059087989724
ENSG00000029364,84.78644829800899
ENSG00000029534,42.3330122029544
ENSG00000029639,72.86046885035324
ENSG00000029725,89.39868336544637
ENSG00000029993,81.84007707129093
ENSG00000030066,81.49887604367373
ENSG00000030110,74.21724470134875
ENSG00000030304,49.590558766859345
ENSG00000030419,72.39482980089916
ENSG00000030582,94.12732819524727
ENSG00000031003,75.10035324341683
ENSG00000031081,69.17951188182401
ENSG00000031691,61.80555555555556
ENSG00000031698,97.51123956326269
ENSG00000031823,73.0611753371869
ENSG00000032219,73.37427745664739
ENSG00000032389,73.2859666024406
ENSG00000032444,60.59730250481695
ENSG00000032742,70.13888888888889
ENSG00000033011,85.93850353243417
ENSG00000033030,82.2334617854849
ENSG00000033050,89.50706486833656
ENSG00000033100,63.013808606294155
ENSG00000033122,54.018143866409766
ENSG00000033170,85.26412973667308
ENSG00000033178,91.81518946692357
ENSG00000033327,48.48667308927425
ENSG00000033627,79.73265895953757
ENSG00000033800,91.97174052665382
ENSG00000033867,92.08413615928067
ENSG00000034053,47.50722543352601
ENSG00000034152,95.24727039177905
ENSG00000034239,34.898843930635834
ENSG00000034510,99.8073217726397
ENSG00000034533,72.69990366088632
ENSG00000034677,85.30427103403983
ENSG00000034693,84.61785484906872
ENSG00000034713,90.69524727039177
ENSG00000035115,67.03195247270392
ENSG00000035141,87.98570969813746
ENSG00000035403,95.92164418754014
ENSG00000035499,60.57321772639692
ENSG00000035664,63.76445086705203
ENSG00000035681,86.38407193320488
ENSG00000035687,84.73025048169556
ENSG00000035720,9.662010276172126
ENSG00000035862,88.73233782915864
ENSG00000035928,84.2485549132948
ENSG00000036054,92.36913937058445
ENSG00000036257,85.07546563904945
ENSG00000036448,52.990526653821455
ENSG00000036473,10.392581888246628
ENSG00000036530,68.75
ENSG00000036549,87.47190109184328
ENSG00000036565,32.385998715478486
ENSG00000036672,28.49630700064226
ENSG00000036828,59.46130378933847
ENSG00000037042,78.88969171483622
ENSG00000037241,89.45086705202311
ENSG00000037280,38.41522157996146
ENSG00000037474,90.52263969171483
ENSG00000037637,75.20070648683365
ENSG00000037749,67.71836865767501
ENSG00000037757,68.60549132947978
ENSG00000037897,79.90526653821452
ENSG00000037965,75.15655105973025
ENSG00000038002,68.65366088631984
ENSG00000038210,71.35918432883751
ENSG00000038219,87.89739884393065
ENSG00000038274,88.61191393705845
ENSG00000038295,47.61159280667952
ENSG00000038358,64.55122029543995
ENSG00000038382,94.70134874759152
ENSG00000038427,91.53018625561978
ENSG00000038532,68.91056518946692
ENSG00000038945,59.92292870905588
ENSG00000039068,52.713551701991015
ENSG00000039123,84.15221579961464
ENSG00000039139,51.200224791265256
ENSG00000039319,84.31278098908157
ENSG00000039523,82.75931278098908
ENSG00000039560,96.00995504174695
ENSG00000039600,20.977842003853564
ENSG00000039650,67.6461143224149
ENSG00000039987,34.99518304431599
ENSG00000040199,74.20520231213872
ENSG00000040275,90.06101477199742
ENSG00000040341,65.85982658959537
ENSG00000040487,70.419877970456
ENSG00000040531,63.912973667308925
ENSG00000040608,27.902215799614645
ENSG00000040633,73.90815671162491
ENSG00000040731,43.87042389210019
ENSG00000040933,61.709216441875405
ENSG00000041353,52.067276814386645
ENSG00000041357,98.04511881824021
ENSG00000041515,43.15992292870906
ENSG00000041802,85.54913294797689
ENSG00000041880,76.34874759152216
ENSG00000041982,97.03757225433526
ENSG00000041988,75.90317919075144
ENSG00000042062,50.2528901734104
ENSG00000042088,72.9407514450867
ENSG00000042286,71.41136801541425
ENSG00000042304,43.15189466923571
ENSG00000042317,65.45841361592807
ENSG00000042429,88.7965639049454
ENSG00000042445,75.5539499036609
ENSG00000042493,96.72045600513809
ENSG00000042753,94.93818240205523
ENSG00000042781,34.80651894669236
ENSG00000042832,38.75642260757868
ENSG00000042980,37.03837508028259
ENSG00000043039,36.946050096339114
ENSG00000043093,88.69219653179191
ENSG00000043143,60.633429672447015
ENSG00000043355,21.905105973025048
ENSG00000043514,70.64868336544637
ENSG00000043591,29.84906872190109
ENSG00000044090,66.02842003853564
ENSG00000044115,95.86946050096338
ENSG00000044446,59.90687219010918
ENSG00000044459,72.59955041746949
ENSG00000044524,16.76300578034682
ENSG00000044574,99.63471419396275
ENSG00000046604,38.816634553628774
ENSG00000046647,66.75899165061014
ENSG00000046651,85.36046885035324
ENSG00000046653,93.36464354527938
ENSG00000046889,42.49357739242132
ENSG00000047056,74.93577392421324
ENSG00000047188,80.86865767501605
ENSG00000047230,62.96563904945408
ENSG00000047249,89.4107257546564
ENSG00000047315,90.80362877328196
ENSG00000047346,74.01252408477842
ENSG00000047365,48.25786769428388
ENSG00000047410,95.70086705202311
ENSG00000047457,49.072736030828516
ENSG00000047578,57.137122671804754
ENSG00000047579,62.19492614001284
ENSG00000047597,10.207931920359666
ENSG00000047617,16.69476557482338
ENSG00000047621,80.19026974951831
ENSG00000047634,81.4426782273603
ENSG00000047644,62.49197174052665
ENSG00000047648,40.67919075144509
ENSG00000047662,48.775690430314704
ENSG00000047849,97.47109826589595
ENSG00000047932,84.95504174694926
ENSG00000047936,37.925497752087345
ENSG00000048028,69.34007707129093
ENSG00000048052,92.9752729608221
ENSG00000048140,66.93561335902376
ENSG00000048162,96.76059730250482
ENSG00000048342,70.84136159280668
ENSG00000048392,80.9368978805395
ENSG00000048405,88.03387925497752
ENSG00000048462,29.664418754014132
ENSG00000048471,74.42196531791907
ENSG00000048540,52.637283236994215
ENSG00000048544,92.78660886319847
ENSG00000048545,11.813583815028903
ENSG00000048649,85.3363840719332
ENSG00000048707,72.28243416827232
ENSG00000048740,67.73843930635837
ENSG00000048828,87.99775208734746
ENSG00000048991,74.38985228002569
ENSG00000049089,26.846499678869623
ENSG00000049130,83.66249197174052
ENSG00000049167,70.24325626204238
ENSG00000049192,88.21050096339114
ENSG00000049239,66.8994861913937
ENSG00000049245,94.02296082209376
ENSG00000049246,48.90012845215158
ENSG00000049247,15.691233140655106
ENSG00000049249,64.72382787411689
ENSG00000049283,29.812941554271035
ENSG00000049323,98.93224149004496
ENSG00000049449,97.51926782273603
ENSG00000049540,48.74357739242132
ENSG00000049541,84.1441875401413
ENSG00000049618,81.42662170841362
ENSG00000049656,75.91522157996147
ENSG00000049759,65.5587668593449
ENSG00000049768,16.975754656390492
ENSG00000049769,45.3315671162492
ENSG00000049860,96.9251766217084
ENSG00000049883,88.43529222864484
ENSG00000050030,25.678387925497752
ENSG00000050130,95.04254977520874
ENSG00000050165,87.1266859344894
ENSG00000050327,43.90253692999358
ENSG00000050344,60.067437379576106
ENSG00000050393,79.9815350032113
ENSG00000050405,97.27842003853564
ENSG00000050426,77.76172125883109
ENSG00000050438,59.73827874116891
ENSG00000050555,33.220937700706486
ENSG00000050628,39.59136159280668
ENSG00000050730,60.31631342324984
ENSG00000050748,71.09023763648041
ENSG00000050820,77.25594091201027
ENSG00000051009,56.74775208734746
ENSG00000051108,97.703917790623
ENSG00000051128,76.25240847784201
ENSG00000051180,75.26894669235709
ENSG00000051341,71.66827231856134
ENSG00000051382,59.80651894669236
ENSG00000051523,82.25754656390495
ENSG00000051596,82.24550417469493
ENSG00000051620,79.86111111111111
ENSG00000051825,77.76974951830444
ENSG00000052126,81.83204881181759
ENSG00000052344,37.716763005780344
ENSG00000052723,84.6499678869621
ENSG00000052749,75.86705202312139
ENSG00000052795,86.7533718689788
ENSG00000052802,96.39531149646756
ENSG00000052841,88.13423249839435
ENSG00000052850,16.831245985870265
ENSG00000053108,37.91345536287733
ENSG00000053254,72.50321130378934
ENSG00000053328,17.333012202954396
ENSG00000053371,86.26364804110469
ENSG00000053372,89.6475594091201
ENSG00000053438,24.963872832369944
ENSG00000053501,74.76316634553629
ENSG00000053524,68.45696852922286
ENSG00000053702,44.49662813102119
ENSG00000053747,63.25867052023122
ENSG00000053770,83.3975594091201
ENSG00000053900,81.69155427103404
ENSG00000053918,17.42132305716121
ENSG00000054116,92.33702633269107
ENSG00000054118,97.08975594091201
ENSG00000054148,92.37315350032112
ENSG00000054219,45.640655105973025
ENSG00000054267,94.38824662813103
ENSG00000054277,72.83236994219652
ENSG00000054282,87.74486191393706
ENSG00000054356,38.62395632626846
ENSG00000054392,41.024405908798975
ENSG00000054523,93.62957610789981
ENSG00000054598,56.731695568400774
ENSG00000054611,64.84425176621708
ENSG00000054654,70.24727039177905
ENSG00000054690,42.14836223506744
ENSG00000054793,56.43063583815029
ENSG00000054796,17.08815028901734
ENSG00000054803,7.18529222864483
ENSG00000054938,8.020231213872831
ENSG00000054965,63.342967244701356
ENSG00000054967,58.2931920359666
ENSG00000054983,66.47800256904303
ENSG00000055044,96.50369299935774
ENSG00000055070,80.15012845215156
ENSG00000055118,30.01364804110469
ENSG00000055130,92.47752087347463
ENSG00000055147,81.31422607578676
ENSG00000055163,61.67308927424534
ENSG00000055208,79.63631984585741
ENSG00000055211,86.57273603082851
ENSG00000055332,97.37877328195246
ENSG00000055483,81.07337829158638
ENSG00000055609,87.5160565189467
ENSG00000055732,59.525529865125236
ENSG00000055813,52.88214515093128
ENSG00000055917,83.40960179833013
ENSG00000055950,87.23105330764291
ENSG00000055955,34.30073859987155
ENSG00000055957,30.67597944765575
ENSG00000056050,74.38583815028902
ENSG00000056097,95.4640333975594
ENSG00000056277,64.27023121387283
ENSG00000056291,33.48988439306358
ENSG00000056558,76.02761721258831
ENSG00000056586,78.99004495825305
ENSG00000056736,41.779062299293514
ENSG00000056972,87.49598587026333
ENSG00000056998,33.714675658317276
ENSG00000057019,98.58301220295441
ENSG00000057252,94.3039499036609
ENSG00000057294,52.58911368015414
ENSG00000057468,46.96933204881182
ENSG00000057593,2.833975594091201
ENSG00000057608,97.32658959537572
ENSG00000057657,91.14081567116249
ENSG00000057663,86.69717405266539
ENSG00000057704,45.12684649967887
ENSG00000057757,82.14113680154142
ENSG00000057935,76.3728323699422
ENSG00000058056,71.53179190751445
ENSG00000058063,76.32466281310212
ENSG00000058085,71.60404624277457
ENSG00000058091,71.4193962748876
ENSG00000058262,96.70038535645472
ENSG00000058272,95.63262684649968
ENSG00000058335,34.5616570327553
ENSG00000058404,49.30555555555556
ENSG00000058453,54.8490687219011
ENSG00000058600,72.60356454720616
ENSG00000058668,97.39482980089916
ENSG00000058673,91.00834938985228
ENSG00000058729,89.05748233782916
ENSG00000058799,74.8193641618497
ENSG00000058804,73.20568400770713
ENSG00000058866,40.554752729608225
ENSG00000059122,64.59136159280668
ENSG00000059145,52.51685934489403
ENSG00000059377,59.838631984585746
ENSG00000059378,80.1180154142582
ENSG00000059573,83.04833012202954
ENSG00000059588,66.88744380218368
ENSG00000059691,77.54094412331408
ENSG00000059728,65.53869621066153
ENSG00000059758,86.71724470134875
ENSG00000059769,72.51525369299937
ENSG00000059804,87.47591522157995
ENSG00000059915,35.98667308927425
ENSG00000060069,57.28163134232498
ENSG00000060138,95.98587026332692
ENSG00000060140,51.75016056518946
ENSG00000060237,89.89242132305716
ENSG00000060303,2.5409441233140653
ENSG00000060339,95.00642260757868
ENSG00000060491,68.03147077713551
ENSG00000060558,23.783718689788053
ENSG00000060642,70.15895953757226
ENSG00000060656,43.10372511239563
ENSG00000060688,91.46194605009634
ENSG00000060709,2.6412973667308925
ENSG00000060718,42.1684328837508
ENSG00000060749,75.10436737315351
ENSG00000060762,81.16168914579319
ENSG00000060971,84.71419396274888
ENSG00000060982,93.28837508028259
ENSG00000061273,76.37684649967888
ENSG00000061337,38.451348747591524
ENSG00000061455,32.823538856775855
ENSG00000061656,48.08927424534361
ENSG00000061676,91.99181117533719
ENSG00000061794,90.54672447013488
ENSG00000061918,51.541425818882466
ENSG00000061936,80.28660886319847
ENSG00000061938,55.81245985870263
ENSG00000061987,83.95552344251766
ENSG00000062038,46.8529222864483
ENSG00000062096,28.476236351958896
ENSG00000062194,94.36817597944766
ENSG00000062282,51.39290301862556
ENSG00000062370,62.708734746307
ENSG00000062485,87.68866409762364
ENSG00000062524,25.63824662813102
ENSG00000062582,92.23265895953757
ENSG00000062598,85.59328837508028
ENSG00000062650,87.92148362235068
ENSG00000062716,99.42999357739242
ENSG00000062725,83.58622350674374
ENSG00000062822,60.352440590879894
ENSG00000063015,80.32273603082851
ENSG00000063046,95.96981374438022
ENSG00000063127,41.16490044958253
ENSG00000063169,53.50433526011561
ENSG00000063176,56.92437379576107
ENSG00000063177,98.52681438664096
ENSG00000063180,25.70247270391779
ENSG00000063241,70.50016056518946
ENSG00000063244,58.25706486833655
ENSG00000063245,65.77954399486191
ENSG00000063322,79.74068721901092
ENSG00000063438,49.65879897238279
ENSG00000063587,68.67373153500321
ENSG00000063601,60.39258188824663
